Block,Time,DADRI_GF,KOLDAM,CHAMERA3,RIHAND2,RIHAND3,UNCHAHAR1,AURY_CRF,SALAL,RAPPC,ANTA_CRF,SEWA2,AURY_RF,KOTESHWR,RIHAND1,URI,SINGRAULI_HYDRO,ANTA_LF,DHAULIGNGA,AURY_GF,TANAKPUR,ANTA_RF,NAPP,CHAMERA2,ANTA_GF,RAPPB,DADRI_CRF,KISHANGANGA,JHAJJAR,TANDA2,TEHRI,CHAMERA1,DADRT2,UNCHAHAR3,DADRI_RF,UNCHAHAR4,KHSTPP-II,UNCHAHAR2,RAMPUR,DULHASTI,BRBCL,AURY_LF,PARBATI3,KHSTPP-I,DADRI_LF,SASAN,NJPC,TALA,SINGRAULI,BSIUL,URI2,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,59.851752,125.670288,15.012863,0.000000,2.236618,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,31.874688,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,265.336856,4.050143,0.000000,0.000000,365.608638,18.716851,0.000000,2.337188,114.632041,30.047860,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,13.859907,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,59.851752,125.670288,12.119696,0.000000,2.236618,66.403822,0.000000,12.056372,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,3.936929,0.000000,0.000000,0.000000,0.000000,244.760744,4.050143,0.000000,0.000000,365.608638,15.217758,0.000000,2.337188,114.632041,24.200414,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,11.019480,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,59.851752,125.670288,12.119696,0.000000,2.236618,66.403822,0.000000,12.056372,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,3.936929,0.000000,0.000000,0.000000,0.000000,244.760744,4.050143,0.000000,0.000000,365.608638,15.217758,0.000000,2.337188,114.685936,29.011837,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,13.284200,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,59.851752,125.670288,12.119696,0.000000,2.236618,66.403822,0.000000,12.056372,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,3.936929,0.000000,0.000000,0.000000,0.000000,244.760744,4.050143,0.000000,0.000000,365.608638,15.217758,0.000000,2.337188,114.685936,24.421766,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,11.019480,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,59.851752,125.670288,12.119696,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,244.760744,4.050143,0.000000,0.000000,365.608638,15.217758,0.000000,2.337188,114.685936,24.421766,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,11.019480,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,59.851752,125.670288,14.566213,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,244.760744,4.050143,0.000000,0.000000,365.608638,17.821531,0.000000,2.337188,114.685936,29.011837,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,13.284200,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,59.851752,125.670288,14.566213,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,244.760744,4.050143,0.000000,0.000000,365.608638,17.821531,0.000000,2.337188,114.685936,29.011837,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,13.284200,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,59.851752,125.670288,12.013832,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,244.760744,4.050143,0.000000,0.000000,365.608638,15.073398,0.000000,2.337188,114.685936,24.200414,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,11.019480,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,59.851752,125.670288,12.013832,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,244.760744,4.050143,0.000000,0.000000,365.608638,15.073398,0.000000,2.337188,114.685936,24.200414,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,11.019480,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,59.851752,125.670288,12.013832,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,244.760744,4.050143,0.000000,0.000000,365.608638,15.073398,0.000000,2.337188,114.685936,24.200414,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,11.019480,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,59.851752,125.670288,12.013832,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,244.760744,4.050143,0.000000,0.000000,365.608638,15.073398,0.000000,2.337188,114.632041,24.200414,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,11.019480,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,59.851752,125.670288,14.906999,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,265.933544,4.050143,0.000000,0.000000,365.608638,18.572491,0.000000,2.337188,114.632041,29.836132,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,13.609683,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,59.851752,125.670288,14.906999,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,270.745544,4.050143,0.000000,0.000000,365.608638,18.572491,0.000000,2.337188,114.632041,29.836132,0.904121,18.983470,19.247984,0.000000,0.000000,36.110307,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,13.648179,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,59.851752,125.670288,14.906999,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,270.745544,4.050143,0.000000,0.000000,365.608638,18.572491,0.000000,2.337188,142.627680,29.836132,0.904121,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,13.648179,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,59.851752,125.670288,14.906999,0.000000,2.236618,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,270.745544,4.050143,0.000000,0.000000,365.608638,18.572491,0.000000,2.337188,142.627680,29.836132,0.904121,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,13.648179,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,59.851752,125.670288,14.906999,0.000000,12.301397,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,269.840888,4.050143,0.000000,0.000000,364.557120,18.572491,0.000000,2.337188,142.627680,29.836132,0.904121,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,23.593245,0.000000,144.349365,12.551236,36.465835,13.648179,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,59.851752,125.670288,19.226731,0.000000,12.301397,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,29.749709,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,319.683680,4.914156,0.000000,13.521104,381.969438,23.852699,0.000000,2.973816,142.627680,38.409961,0.904121,0.000000,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,17.608840,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,59.851752,125.670288,19.226731,0.000000,12.301397,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.493134,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,372.615680,5.156625,0.000000,13.521104,454.149438,23.852699,0.000000,2.973816,142.627680,38.409961,0.904121,0.000000,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,17.608840,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,59.851752,125.670288,19.226731,0.000000,12.301397,66.403822,0.000000,0.000000,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.493134,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,0.000000,420.735680,5.156625,0.000000,13.521104,502.269438,23.852699,0.000000,2.973816,142.627680,43.218136,0.904121,0.000000,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,2.136572,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.493134,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,0.000000,13.521104,554.591854,26.599755,0.000000,2.973816,142.627680,43.218136,0.904121,0.000000,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,5.951879,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.493134,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,0.000000,13.521104,590.460406,26.599755,0.000000,2.973816,142.627680,43.218136,0.904121,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,59.851752,125.670288,21.779112,0.000000,2.236618,66.403822,0.000000,12.056372,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,0.000000,19.007400,590.460406,26.599755,0.000000,2.973816,142.627680,43.218136,0.904121,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,23.593245,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,59.851752,125.670288,21.779112,0.000000,2.236618,66.403822,0.000000,12.056372,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,0.000000,19.007400,590.460406,26.599755,0.000000,2.973816,142.627680,43.218136,1.763776,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,45.577859,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

71,17:30-17:45,0.000000,1.803247,11.162605,59.851752,125.670288,21.779112,0.000000,2.236618,66.403822,0.000000,12.056372,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,12.653073,27.042208,597.197206,26.599755,0.000000,2.973816,142.627680,43.218136,1.763776,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,45.577859,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

72,17:45-18:00,0.000000,2.028653,11.162605,59.851752,125.670288,21.779112,0.000000,2.236618,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,3.936929,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,26.072999,27.042208,645.317206,26.599755,0.000000,2.973816,142.627680,43.218136,2.490038,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,64.345213,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

73,18:00-18:15,0.000000,4.463036,11.162605,59.851752,125.670288,21.779112,0.000000,2.236618,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,9.125309,0.000000,0.369850,0.000000,49.919694,15.558745,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,38.342646,33.453024,612.595606,26.599755,0.000000,2.973816,142.627680,43.218136,3.720234,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,96.517820,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

74,18:15-18:30,0.000000,6.694553,22.325211,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,20.901123,0.000000,0.369850,0.000000,49.919694,31.117490,0.000000,0.000000,0.000000,5.287146,432.963119,5.156625,52.452740,40.563312,662.820227,26.599755,0.000000,2.973816,142.627680,43.218136,4.090776,37.966939,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,105.955118,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

75,18:30-18:45,0.000000,8.926070,33.521598,59.851752,125.670288,21.779112,0.000000,76.391674,66.403822,0.000000,19.229149,0.000000,9.985206,93.406640,30.812198,0.729511,0.000000,31.351684,0.000000,5.794322,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,5.113470,56.950408,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,132.443897,0.000000,144.349365,18.826854,37.523886,20.017920,0,0,0,0,0

76,18:45-19:00,0.000000,8.926070,33.521598,59.851752,125.670288,21.779112,0.000000,76.391674,66.403822,0.000000,19.229149,0.000000,9.985206,93.406640,30.812198,0.729511,0.000000,41.899178,0.000000,5.794322,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,5.113470,56.950408,19.247984,0.000000,3.670948,44.654475,0.000000,334.554300,132.443897,0.000000,144.349365,18.826854,37.523886,20.017920,0,0,0,0,0

77,19:00-19:15,0.000000,8.926070,33.521598,59.851752,125.670288,21.779112,0.000000,76.391674,66.403822,0.000000,19.229149,0.000000,9.985206,93.406640,30.812198,0.729511,0.000000,41.899178,0.000000,5.671038,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,5.113470,56.950408,19.247984,0.000000,18.859859,44.654475,0.000000,334.554300,132.443897,0.000000,144.349365,18.826854,37.523886,20.017920,0,0,0,0,0

78,19:15-19:30,0.000000,8.926070,33.521598,59.851752,125.670288,21.779112,0.000000,76.391674,66.403822,0.000000,19.229149,0.000000,9.985206,93.406640,30.812198,0.729511,0.000000,41.899178,0.000000,5.671038,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,5.113470,56.950408,19.247984,0.000000,18.859859,44.654475,0.000000,334.554300,132.443897,0.000000,144.349365,18.826854,37.523886,20.017920,0,0,0,0,0

79,19:30-19:45,0.000000,8.926070,33.521598,59.851752,125.670288,21.779112,0.000000,14.538014,66.403822,0.000000,19.229149,0.000000,17.751478,93.406640,30.812198,0.729511,0.000000,41.899178,0.000000,5.671038,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,5.113470,56.950408,19.247984,0.000000,18.859859,44.654475,0.000000,334.554300,132.443897,0.000000,144.349365,18.826854,37.523886,20.017920,0,0,0,0,0

80,19:45-20:00,0.000000,8.926070,33.521598,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,19.229149,0.000000,17.751478,93.406640,30.812198,0.729511,0.000000,31.424384,0.000000,5.671038,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,5.113470,56.950408,19.247984,0.000000,18.859859,44.654475,0.000000,334.554300,132.443897,0.000000,144.349365,18.826854,37.523886,20.017920,0,0,0,0,0

81,20:00-20:15,0.000000,8.926070,33.521598,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,19.229149,0.000000,17.751478,93.406640,30.812198,0.729511,0.000000,31.424384,0.000000,5.671038,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,4.090776,56.950408,19.247984,0.000000,18.859859,44.654475,0.000000,334.554300,105.955118,0.000000,144.349365,18.826854,37.523886,20.017920,0,0,0,0,0

82,20:15-20:30,0.000000,6.694553,33.521598,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,19.229149,0.000000,17.751478,93.406640,30.812198,0.729511,0.000000,31.424384,0.000000,5.671038,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,3.305229,56.950408,19.247984,0.000000,18.859859,44.654475,0.000000,334.554300,85.793618,0.000000,144.349365,18.826854,37.523886,20.017920,0,0,0,0,0

83,20:30-20:45,0.000000,4.463036,13.218875,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,18.174889,0.000000,0.000000,0.000000,49.919694,31.117490,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,27.042208,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,3.305229,18.983470,19.247984,0.000000,3.670948,44.654475,0.000000,334.554300,85.793618,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

84,20:45-21:00,0.000000,2.231518,13.218875,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,9.087445,0.000000,0.000000,0.000000,49.919694,31.117490,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,27.042208,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,3.305229,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,85.793618,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

85,21:00-21:15,0.000000,1.803247,13.218875,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,31.117490,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,19.007400,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,3.305229,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,85.793618,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

86,21:15-21:30,0.000000,1.803247,13.218875,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,31.117490,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,26.660540,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,3.305229,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,85.793618,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

87,21:30-21:45,0.000000,1.803247,13.218875,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,31.117490,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,27.042208,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,3.720234,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,96.517820,0.000000,144.349365,6.275618,36.465835,20.017920,0,0,0,0,0

88,21:45-22:00,0.000000,4.463036,33.521598,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,19.229149,0.000000,27.736683,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,1.725968,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,5.113470,37.966939,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,132.443897,0.000000,144.349365,12.551236,37.523886,20.017920,0,0,0,0,0

89,22:00-22:15,0.000000,4.327792,33.521598,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,19.229149,0.000000,27.736683,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,1.725968,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,5.113470,37.966939,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,132.443897,0.000000,144.349365,12.551236,37.523886,20.017920,0,0,0,0,0

90,22:15-22:30,0.000000,2.231518,33.521598,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,19.229149,0.000000,27.736683,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,1.725968,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,5.113470,37.966939,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,132.443897,0.000000,144.349365,12.551236,37.523886,20.017920,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,33.521598,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,19.229149,0.000000,27.736683,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,7.930718,432.963119,5.156625,52.452740,40.563312,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,5.113470,37.966939,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,132.443897,0.000000,144.349365,12.551236,37.523886,20.017920,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,5.287146,432.963119,5.156625,52.452740,27.042208,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,3.720234,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,96.517820,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,52.452740,13.521104,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,2.490038,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,64.345213,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,12.301397,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,46.676234,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,52.452740,13.521104,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,1.660025,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,42.896809,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,31.117490,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,39.109499,0.000000,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,0.830012,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,21.448404,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,11.162605,59.851752,125.670288,21.779112,0.000000,24.602794,66.403822,0.000000,18.093714,0.000000,8.875739,93.406640,30.812198,0.729511,0.000000,0.000000,0.000000,0.000000,0.000000,49.919694,31.117490,0.000000,0.000000,0.000000,2.643572,432.963119,5.156625,26.072999,0.000000,662.531507,26.599755,0.000000,2.973816,142.627680,43.218136,0.000000,18.983470,19.247984,0.000000,0.000000,44.654475,0.000000,334.554300,0.000000,0.000000,144.349365,12.551236,36.465835,20.017920,0,0,0,0,0

