Block,Time,TEHRI,TANDA2,SEWA2,AURY_CRF,RIHAND1,ANTA_LF,KISHANGANGA,UNCHAHAR4,ANTA_GF,URI2,DADRI_CRF,RAPPC,DHAULIGNGA,UNCHAHAR1,DADRI_LF,AURY_LF,CHAMERA3,NAPP,SINGRAULI,CHAMERA1,URI,DADRI_GF,TANAKPUR,SALAL,ANTA_RF,DADRT2,RAPPB,DADRI_RF,AURY_RF,AURY_GF,KOLDAM,UNCHAHAR3,PARBATI3,RIHAND2,CHAMERA2,SINGRAULI_HYDRO,JHAJJAR,NJPC,ANTA_CRF,RIHAND3,BSIUL,DULHASTI,UNCHAHAR2,KOTESHWR,RAMPUR,BRBCL,FSTPP I & II,KHSTPP-II,SASAN,KUDGI,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,30.765025,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,76.558364,0.000000,266.098804,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,23.785514,8.558973,0.000000,16.083842,14.915607,84.373785,403.903665,83.91,43.614690,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,30.765025,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,76.558364,0.000000,251.878596,0.000000,0.000000,0.000000,0.000000,0.000000,10.609500,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,22.188612,8.558973,0.000000,19.290037,14.915607,94.848930,403.903665,83.91,43.614690,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,10.379563,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,76.558364,0.000000,237.411096,0.000000,0.000000,0.000000,0.000000,0.000000,10.503405,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,27.750980,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,83.91,43.614690,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,12.328239,0.000000,222.943596,0.000000,0.000000,0.000000,0.000000,0.000000,10.503405,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,27.750980,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,81.98,43.614690,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,2.241498,0.000000,213.298596,0.000000,0.000000,0.000000,0.000000,0.000000,10.503405,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,27.750980,8.558973,0.000000,18.865672,19.994085,94.848930,403.903665,81.98,43.614690,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,2.241498,0.000000,194.008596,0.000000,0.000000,0.000000,0.000000,0.000000,10.503405,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,27.750980,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,81.02,43.614690,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,2.241498,0.000000,174.718596,0.000000,0.000000,0.000000,0.000000,0.000000,10.503405,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,20.994368,8.558973,0.000000,19.290037,13.859865,80.216790,403.903665,81.98,35.056199,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.088811,2.241498,0.000000,174.718596,0.000000,0.000000,0.000000,0.000000,0.000000,10.503405,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,20.994368,8.558973,0.000000,19.290037,7.007478,80.216790,403.903665,81.98,35.056199,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,11.499027,2.241498,0.000000,174.718596,0.000000,0.000000,0.000000,0.000000,0.000000,10.503405,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,20.994368,8.558973,0.000000,19.290037,7.007478,94.848930,403.903665,81.02,43.614690,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,11.499027,2.241498,0.000000,174.718596,0.000000,0.000000,0.000000,0.000000,0.000000,10.503405,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,20.994368,8.558973,0.000000,19.290037,7.007478,94.848930,403.903665,79.09,43.614690,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,11.499027,2.241498,0.000000,174.718596,0.000000,0.000000,0.000000,0.000000,0.000000,10.503405,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,20.994368,8.558973,0.000000,19.290037,7.007478,94.848930,403.903665,80.05,43.614690,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,11.499027,2.241498,0.000000,174.718596,0.000000,0.000000,0.000000,0.000000,0.000000,10.503405,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,20.994368,8.558973,0.000000,19.290037,13.141698,94.848930,403.903665,79.09,43.614690,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.706574,2.241498,0.000000,179.541096,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,27.750980,8.558973,0.000000,19.290037,13.141698,94.848930,403.903665,79.09,43.614690,0.000000,0,0,0,0,0

60,14:45-15:00,15.008584,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.706574,2.241498,0.000000,189.186096,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,27.750980,8.558973,0.000000,19.290037,13.141698,94.848930,403.903665,78.12,43.614690,0.000000,0,0,0,0,0

61,15:00-15:15,15.008584,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,47.916360,0.000000,3.706574,2.241498,0.000000,227.766096,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,27.750980,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,78.12,43.614690,0.000000,0,0,0,0,0

62,15:15-15:30,15.008584,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,47.916360,0.000000,3.706574,2.241498,0.000000,251.878596,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,27.750980,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,78.12,43.614690,0.000000,0,0,0,0,0

63,15:30-15:45,15.008584,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.706574,2.241498,0.000000,290.269361,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,0.000000,27.750980,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,77.16,43.614690,0.000000,0,0,0,0,0

64,15:45-16:00,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,8.518464,0.000000,3.706574,2.241498,0.000000,290.269361,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,118.633500,0.000000,0.000000,119.275495,0.000000,0.000000,40.885251,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,78.12,43.614690,0.000000,0,0,0,0,0

65,16:00-16:15,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.320139,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.706574,2.241498,0.000000,290.269361,0.000000,0.000000,0.000000,0.000000,0.000000,14.518404,0.000000,113.931562,0.000000,0.553527,161.071500,0.000000,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,78.12,43.614690,0.000000,0,0,0,0,0

66,16:15-16:30,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.464420,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.706574,2.241498,0.000000,290.269361,0.000000,0.000000,0.000000,0.000000,0.000000,19.541478,0.000000,113.931562,0.000000,0.553527,126.907282,0.000000,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,78.12,43.614690,0.000000,0,0,0,0,0

67,16:30-16:45,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,13.464420,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.706574,2.241498,0.000000,289.816046,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,0.000000,113.931562,0.000000,0.553527,126.907282,18.267630,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,78.12,43.614690,0.000000,0,0,0,0,0

68,16:45-17:00,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,16.722308,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.706574,2.241498,0.000000,308.141546,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,0.000000,113.931562,0.000000,0.553527,203.509500,36.535260,0.000000,119.275495,0.000000,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,81.02,43.614690,0.000000,0,0,0,0,0

69,17:00-17:15,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,16.722308,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,3.706574,2.241498,0.000000,329.434716,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,0.000000,113.931562,0.000000,0.553527,203.509500,36.535260,0.000000,119.275495,1.060950,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,80.05,43.614690,0.000000,0,0,0,0,0

70,17:15-17:30,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,0.000000,16.722308,0.000000,0.000000,0.000000,0.000000,132.015938,6.781400,6.388848,0.000000,3.706574,2.241498,0.000000,329.434716,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,0.000000,113.931562,0.000000,0.553527,216.048000,54.802890,0.000000,119.275495,1.060950,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,89.70,43.614690,0.000000,0,0,0,0,0

71,17:30-17:45,60.034338,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,8.791321,19.826262,0.000000,0.000000,0.000000,0.000000,132.015938,13.486604,6.388848,0.000000,3.706574,2.241498,0.000000,329.434716,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,3.069521,113.931562,12.702504,0.553527,216.048000,73.070520,0.000000,119.275495,1.060950,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,93.56,43.614690,0.000000,0,0,0,0,0

72,17:45-18:00,60.034338,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,17.623413,19.826262,0.000000,0.000000,0.000000,0.000000,132.015938,27.049402,6.388848,0.000000,3.706574,2.241498,0.000000,329.434716,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,15.769972,113.931562,12.702504,0.553527,216.048000,91.338150,0.000000,119.275495,1.060950,15.893853,40.885251,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,98.38,43.614690,0.000000,0,0,0,0,0

73,18:00-18:15,60.034338,0.000000,4.628443,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,26.435120,19.826262,0.000000,0.000000,0.000000,0.000000,132.015938,38.097750,6.388848,0.000000,3.706574,2.241498,0.000000,329.434716,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,31.539945,113.931562,25.405007,0.553527,216.048000,109.605780,0.000000,119.275495,2.121900,31.787706,40.885251,17.117946,0.000000,19.290037,19.994085,94.848930,403.903665,101.27,43.614690,0.000000,0,0,0,0,0

74,18:15-18:30,60.034338,0.000000,8.999750,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,35.246827,19.826262,0.000000,0.000000,9.334277,0.000000,132.015938,40.651823,6.388848,0.000000,3.706574,2.241498,0.000000,329.434716,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,31.539945,113.931562,38.107511,0.553527,216.048000,135.363138,0.000000,119.275495,12.578623,47.681558,40.885251,28.187551,0.000000,19.290037,19.994085,94.848930,403.903665,102.24,43.614690,0.000000,0,0,0,0,0

75,18:30-18:45,60.034338,0.000000,15.243004,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,35.246827,19.826262,0.000000,0.000000,9.334277,0.000000,132.015938,40.651823,6.388848,0.000000,3.706574,12.328239,0.000000,329.434716,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,31.539945,113.931562,38.107511,0.553527,216.048000,135.363138,0.000000,119.275495,12.578623,47.681558,40.885251,28.187551,0.000000,19.290037,19.994085,94.848930,403.903665,103.20,43.614690,0.000000,0,0,0,0,0

76,18:45-19:00,60.034338,0.000000,15.243004,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,35.246827,19.826262,0.000000,0.000000,9.334277,0.000000,132.015938,40.651823,6.388848,0.000000,3.706574,76.558364,0.000000,329.434716,0.000000,0.000000,0.000000,0.000000,0.000000,21.881612,31.539945,113.931562,38.107511,0.553527,216.048000,135.363138,0.000000,119.275495,12.578623,47.681558,40.885251,28.187551,0.000000,19.290037,19.994085,94.848930,403.903665,103.20,43.614690,0.000000,0,0,0,0,0

77,19:00-19:15,60.034338,0.000000,15.243004,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,35.246827,14.355681,0.000000,0.000000,18.686976,0.000000,132.015938,27.049402,8.518464,0.000000,3.706574,76.558364,0.000000,329.434716,0.000000,0.000000,0.000000,0.000000,0.000000,18.614742,15.769972,113.931562,38.107511,0.553527,148.930488,135.363138,0.000000,119.275495,12.578623,47.681558,36.661894,28.187551,0.000000,19.290037,19.994085,94.848930,403.903665,104.17,43.614690,0.000000,0,0,0,0,0

78,19:15-19:30,60.034338,0.000000,15.243004,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,9.082118,0.000000,52.140291,35.246827,9.911089,0.000000,0.000000,18.686976,0.000000,132.015938,27.049402,8.518464,0.000000,3.706574,76.558364,0.000000,329.434716,0.000000,0.000000,0.000000,0.000000,0.000000,13.117789,3.683426,113.931562,38.107511,0.553527,115.740000,135.363138,0.000000,119.275495,12.578623,47.681558,29.295697,28.187551,0.000000,19.290037,19.994085,94.848930,403.903665,103.20,43.614690,0.000000,0,0,0,0,0

79,19:30-19:45,60.034338,0.000000,10.182574,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,23.872995,0.000000,52.140291,35.246827,7.648485,0.000000,0.000000,18.686976,0.000000,132.015938,25.144515,47.916360,0.000000,4.324336,76.558364,0.000000,310.736051,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,38.107511,0.553527,115.740000,118.739595,0.000000,119.275495,12.578623,47.681558,27.750980,28.187551,0.000000,19.290037,19.994085,94.848930,403.903665,103.20,43.614690,0.000000,0,0,0,0,0

80,19:45-20:00,47.395530,0.000000,9.385453,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,23.872995,0.000000,52.140291,26.373963,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,13.486604,47.916360,0.000000,4.324336,13.448988,0.000000,310.736051,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,25.405007,0.553527,115.740000,108.692398,0.000000,119.275495,12.578623,47.681558,27.750980,17.117946,0.000000,19.290037,19.994085,94.848930,403.903665,101.27,43.614690,0.000000,0,0,0,0,0

81,20:00-20:15,30.017169,0.000000,5.091287,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,23.872995,0.000000,52.140291,8.791321,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,13.486604,6.388848,0.000000,4.324336,2.241498,0.000000,283.945488,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,8.999750,0.553527,115.740000,73.070520,0.000000,119.275495,6.289312,31.787706,27.750980,17.117946,0.000000,19.290037,19.815267,94.848930,403.903665,99.34,43.614690,0.000000,0,0,0,0,0

82,20:15-20:30,30.017169,0.000000,5.091287,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,23.872995,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,6.781400,6.388848,0.000000,4.324336,2.241498,0.000000,229.423124,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,54.802890,0.000000,119.275495,6.289312,15.893853,27.750980,8.558973,0.000000,19.290037,19.815267,94.848930,403.903665,97.41,43.614690,0.000000,0,0,0,0,0

83,20:30-20:45,30.017169,0.000000,5.091287,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,4.324336,2.241498,0.000000,182.945781,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,36.535260,0.000000,119.275495,6.289312,15.893853,27.750980,8.558973,0.000000,19.290037,19.994085,94.848930,403.903665,95.49,43.614690,0.000000,0,0,0,0,0

84,20:45-21:00,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,4.324336,2.241498,0.000000,182.945781,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,18.267630,0.000000,119.275495,6.289312,15.893853,20.994368,8.558973,0.000000,19.290037,13.859865,94.848930,403.903665,91.63,43.614690,0.000000,0,0,0,0,0

85,21:00-21:15,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,4.324336,2.241498,0.000000,182.945781,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,18.267630,0.000000,119.275495,6.289312,15.893853,20.994368,8.558973,0.000000,19.290037,13.859865,94.848930,403.903665,89.70,43.614690,0.000000,0,0,0,0,0

86,21:15-21:30,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,4.324336,2.241498,0.000000,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,18.267630,0.000000,119.275495,0.000000,15.893853,20.994368,8.558973,0.000000,19.290037,13.859865,94.848930,403.903665,87.77,43.614690,0.000000,0,0,0,0,0

87,21:30-21:45,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,4.942098,2.241498,0.000000,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,18.267630,0.000000,119.275495,0.000000,15.893853,20.994368,8.558973,0.000000,19.290037,13.859865,94.848930,403.903665,84.88,43.614690,0.000000,0,0,0,0,0

88,21:45-22:00,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,4.942098,2.241498,0.000000,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,18.267630,0.000000,119.275495,0.000000,15.893853,20.994368,8.558973,0.000000,19.290037,13.859865,94.848930,403.903665,83.91,43.614690,0.000000,0,0,0,0,0

89,22:00-22:15,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,47.916360,0.000000,4.942098,2.241498,0.000000,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,18.267630,0.000000,119.275495,0.000000,15.893853,15.432000,8.558973,0.000000,19.290037,9.693345,94.848930,403.903665,75.23,43.614690,0.000000,0,0,0,0,0

90,22:15-22:30,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,47.916360,0.000000,4.942098,2.241498,0.000000,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,18.267630,0.000000,119.275495,0.000000,15.893853,15.432000,8.558973,0.000000,19.290037,8.781387,94.848930,403.903665,73.30,43.614690,0.000000,0,0,0,0,0

91,22:30-22:45,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,4.942098,2.241498,0.000000,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,18.267630,0.000000,119.275495,0.000000,15.893853,15.432000,8.558973,0.000000,19.290037,8.781387,83.594209,403.903665,70.41,38.323539,0.000000,0,0,0,0,0

92,22:45-23:00,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,4.942098,2.241498,0.000000,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,18.267630,0.000000,119.275495,0.000000,15.893853,15.432000,8.558973,0.000000,19.290037,8.781387,82.331263,403.903665,68.48,38.323539,0.000000,0,0,0,0,0

93,23:00-23:15,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,4.942098,2.241498,0.000000,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,15.893853,15.432000,8.558973,0.000000,19.290037,8.781387,67.699123,403.903665,68.48,30.560896,0.000000,0,0,0,0,0

94,23:15-23:30,30.017169,0.000000,0.000000,0.000000,88.734000,0.000000,0.000000,0.000000,0.000000,5.189782,0.000000,52.140291,0.000000,7.648485,0.000000,0.000000,0.000000,0.000000,132.015938,0.000000,6.388848,0.000000,4.942098,2.241498,0.000000,178.123281,0.000000,0.000000,0.000000,0.000000,0.000000,11.467905,0.000000,113.931562,0.000000,0.553527,115.740000,0.000000,0.000000,119.275495,0.000000,15.893853,15.432000,8.558973,0.000000,19.290037,8.781387,67.699123,403.903665,66.55,29.765049,0.000000,0,0,0,0,0

