Block,Time,JHAJJAR,CHAMERA1,DULHASTI,URI2,CHAMERA3,DADRI_LF,TANAKPUR,TANDA2,SEWA2,RAPPB,PARBATI3,DADRI_CRF,KOLDAM,DADRI_RF,ANTA_LF,SALAL,KOTESHWR,DADRI_GF,ANTA_GF,CHAMERA2,RAPPC,DHAULIGNGA,AURY_CRF,SINGRAULI_HYDRO,UNCHAHAR2,AURY_GF,ANTA_RF,KISHANGANGA,AURY_LF,RIHAND3,SINGRAULI,RAMPUR,UNCHAHAR4,RIHAND1,TEHRI,ANTA_CRF,UNCHAHAR1,DADRT2,NAPP,NJPC,URI,UNCHAHAR3,RIHAND2,BSIUL,AURY_RF,KUDGI,BRBCL,TALA,SASAN,KHSTPP-I,FSTPP I & II,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,625.965224,0.000000,47.849643,9.114134,0.000000,0.000000,12.683971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.934048,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,0.000000,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,15.690046,661.207878,38.867767,41.247058,8.548493,20.131933,0.000000,0.000000,0.000000,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

48,11:45-12:00,625.965224,0.000000,47.849643,30.873476,0.000000,0.000000,12.683971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.934048,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,0.000000,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,15.690046,661.207878,38.867767,41.247058,8.548493,20.131933,0.000000,0.000000,0.000000,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

49,12:00-12:15,632.183982,0.000000,31.899762,30.873476,0.000000,0.000000,11.158919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.934048,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,0.000000,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,19.164033,0.000000,0.000000,0.000000,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

50,12:15-12:30,632.183982,0.000000,31.899762,30.873476,0.000000,0.000000,11.158919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.934048,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,0.000000,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,19.164033,0.000000,0.000000,0.000000,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

51,12:30-12:45,632.183982,0.000000,31.899762,30.873476,0.000000,0.000000,11.158919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.618696,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,0.000000,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,19.164033,0.000000,0.000000,0.000000,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

52,12:45-13:00,632.183982,0.000000,31.899762,10.416153,0.000000,0.000000,11.158919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.618696,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,0.000000,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,19.164033,0.000000,0.000000,0.000000,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

53,13:00-13:15,632.183982,0.000000,31.899762,9.114134,0.000000,0.000000,11.158919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.813036,0.000000,23.618696,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,0.212938,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,9.617054,25.542978,0.000000,0.000000,0.367802,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

54,13:15-13:30,632.183982,0.000000,31.899762,9.114134,0.000000,0.000000,11.158919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018293,0.000000,23.618696,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,0.001317,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,9.617054,25.542978,0.000000,0.000000,0.002382,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

55,13:30-13:45,632.183982,0.000000,31.899762,9.114134,0.000000,0.000000,12.683971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.432472,0.000000,23.618696,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,9.977597,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,10.685616,25.542978,0.000000,0.000000,19.025720,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

56,13:45-14:00,632.183982,0.000000,31.899762,9.114134,0.000000,0.000000,12.683971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.432472,0.000000,23.618696,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,9.977597,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,10.685616,25.542978,0.000000,0.000000,19.025720,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

57,14:00-14:15,632.183982,0.000000,31.899762,9.114134,0.000000,0.000000,12.683971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.432472,0.000000,12.934048,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,9.977597,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,10.685616,25.542978,0.000000,0.000000,19.025720,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

58,14:15-14:30,632.183982,0.000000,31.899762,9.114134,0.000000,0.000000,12.683971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.432472,0.000000,12.934048,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,9.977597,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,10.685616,25.542978,0.000000,0.000000,19.025720,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

59,14:30-14:45,632.183982,0.000000,31.899762,9.114134,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.432472,0.000000,12.934048,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,9.977597,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,10.685616,25.542978,0.000000,0.000000,19.025720,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

60,14:45-15:00,632.183982,0.000000,31.899762,9.114134,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.931497,0.000000,12.934048,8.589145,0.000000,0.000000,0.000000,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,15.417113,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,10.685616,25.542978,0.000000,6.311482,27.919984,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

61,15:00-15:15,632.183982,0.000000,31.899762,9.114134,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.753189,0.000000,12.934048,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,24.595637,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,10.685616,25.542978,0.000000,6.311482,45.172351,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

62,15:15-15:30,632.183982,0.000000,31.899762,9.114134,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.621690,0.000000,12.934048,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,31.818983,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,10.685616,25.542978,0.000000,6.311482,56.823294,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

63,15:30-15:45,632.183982,0.000000,31.899762,9.765143,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.812503,0.000000,2.249400,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,10.685616,25.542978,0.000000,6.311482,62.017225,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

64,15:45-16:00,632.183982,0.000000,31.899762,9.765143,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.158097,0.000000,2.249400,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,10.685616,25.542978,0.000000,6.311482,62.017225,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

65,16:00-16:15,632.183982,0.000000,31.899762,9.765143,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.378925,0.000000,24.743396,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,47.550991,25.542978,0.000000,0.000000,62.017225,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

66,16:15-16:30,632.183982,0.000000,31.899762,9.765143,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.378925,0.000000,76.828243,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,47.550991,25.542978,0.000000,0.000000,62.017225,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

67,16:30-16:45,632.183982,0.000000,31.899762,11.718172,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.378925,0.000000,76.828243,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,25.542978,0.000000,0.000000,62.017225,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

68,16:45-17:00,632.183982,0.000000,31.899762,11.718172,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.378925,0.000000,76.828243,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,25.542978,0.000000,0.000000,62.017225,135.51,19.357951,16.789193,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

69,17:00-17:15,632.183982,0.000000,47.849643,11.718172,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.378925,0.000000,76.828243,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,25.542978,0.000000,0.000000,62.017225,135.51,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

70,17:15-17:30,632.183982,0.000000,47.849643,11.718172,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.378925,0.000000,12.934048,8.589145,0.000000,0.000000,11.611896,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,25.542978,0.000000,0.000000,62.017225,120.02,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

71,17:30-17:45,632.183982,0.000000,47.849643,11.718172,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.378925,0.000000,12.934048,8.589145,0.000000,0.000000,25.417151,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,14.939536,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,25.542978,0.000000,0.000000,62.017225,112.28,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

72,17:45-18:00,632.183982,13.534146,47.849643,11.718172,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.378925,0.000000,12.934048,8.589145,0.000000,0.000000,25.417151,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,30.122984,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,25.542978,0.000000,6.311482,62.017225,106.47,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

73,18:00-18:15,632.183982,13.534146,47.849643,11.718172,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.378925,0.000000,12.934048,8.589145,0.000000,0.000000,25.417151,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,45.184476,0.000000,19.343482,661.207878,38.867767,67.920156,8.548493,25.542978,0.000000,1.064690,62.017225,108.40,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

74,18:15-18:30,632.183982,27.196751,47.849643,11.718172,9.367181,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.378925,0.000000,12.934048,8.589145,0.000000,0.000000,25.417151,24.933782,26.466935,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,60.245968,0.000000,19.343482,661.207878,38.867767,90.560208,8.548493,25.542978,0.000000,1.064690,62.017225,103.57,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

75,18:30-18:45,632.183982,27.196751,47.849643,11.718172,18.734363,0.000000,11.282907,0.000000,4.386716,0.000000,3.080342,0.000000,0.000000,74.257288,0.000000,12.934048,8.589145,0.000000,0.000000,25.417151,24.933782,35.371077,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,60.245968,0.000000,19.343482,661.207878,38.867767,123.741176,8.548493,25.542978,0.000000,3.194070,62.017225,100.66,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

76,18:45-19:00,632.183982,40.795127,47.849643,11.718172,28.129892,0.000000,11.282907,0.000000,15.296738,0.000000,6.160684,0.000000,0.000000,74.257288,0.000000,12.934048,9.543494,0.000000,0.000000,38.241845,24.933782,35.371077,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,60.245968,0.000000,19.343482,661.207878,38.867767,135.840313,8.548493,25.542978,0.000000,18.934447,62.017225,96.79,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

77,19:00-19:15,632.183982,40.795127,47.849643,11.718172,28.129892,0.000000,11.282907,0.000000,15.296738,0.000000,31.651128,0.000000,0.000000,74.257288,0.000000,2.249400,9.543494,0.000000,0.000000,38.241845,24.933782,35.371077,0.000000,0.759153,24.369302,0.000000,27.982450,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,60.245968,0.000000,19.343482,661.207878,38.867767,135.840313,8.548493,25.542978,0.000000,18.934447,62.017225,91.95,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

78,19:15-19:30,632.183982,40.795127,47.849643,11.718172,28.129892,0.000000,11.282907,0.000000,15.296738,0.000000,47.476691,0.000000,0.000000,74.257288,0.000000,2.249400,9.543494,0.000000,0.000000,38.241845,24.933782,35.371077,0.000000,0.759153,24.369302,0.000000,27.917043,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,60.245968,0.000000,19.343482,661.207878,38.867767,135.840313,8.548493,25.542978,0.000000,18.934447,51.231431,80.34,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

79,19:30-19:45,632.183982,40.795127,47.849643,11.718172,28.129892,0.000000,11.282907,0.000000,15.296738,0.000000,47.476691,0.000000,0.000000,74.257288,0.000000,2.249400,9.543494,0.000000,0.000000,38.241845,24.933782,35.371077,0.000000,0.759153,24.369302,0.000000,27.917043,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,60.245968,0.000000,19.343482,661.207878,38.867767,135.840313,47.550991,25.542978,0.000000,18.934447,51.231431,74.53,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

80,19:45-20:00,632.183982,40.795127,47.849643,11.718172,28.129892,0.000000,11.282907,0.000000,15.296738,0.000000,47.476691,0.000000,0.000000,74.257288,0.000000,2.249400,9.543494,0.000000,0.000000,38.241845,24.933782,35.371077,0.000000,0.759153,24.369302,0.000000,27.917043,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,60.245968,0.000000,19.343482,661.207878,38.867767,135.840313,47.550991,25.542978,0.000000,18.934447,51.231431,71.62,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

81,20:00-20:15,632.183982,40.795127,47.849643,9.765143,28.129892,0.000000,11.282907,0.000000,15.296738,0.000000,47.476691,0.000000,0.000000,74.257288,0.000000,2.249400,9.543494,0.000000,0.000000,38.241845,24.933782,35.371077,0.000000,0.759153,24.369302,0.000000,10.065106,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,60.245968,0.000000,19.343482,661.207878,38.867767,135.840313,8.548493,25.542978,0.000000,18.934447,20.543222,66.79,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

82,20:15-20:30,632.183982,40.795127,47.849643,9.765143,28.129892,0.000000,11.282907,0.000000,15.296738,0.000000,31.651128,0.000000,0.000000,74.257288,0.000000,2.249400,9.543494,0.000000,0.000000,38.241845,24.933782,35.371077,0.000000,0.759153,24.369302,0.000000,9.977597,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,60.245968,0.000000,19.343482,661.207878,38.867767,135.840313,8.548493,25.542978,0.000000,6.311482,19.025720,62.91,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

83,20:30-20:45,632.183982,40.795127,47.849643,9.765143,28.129892,0.000000,11.282907,0.000000,15.296738,0.000000,4.928547,0.000000,0.000000,74.257288,0.000000,2.249400,9.543494,0.000000,0.000000,38.241845,24.933782,35.371077,0.000000,0.759153,24.369302,0.000000,9.977597,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,60.245968,0.000000,19.343482,661.207878,38.867767,119.158169,8.548493,25.542978,0.000000,6.311482,19.025720,59.04,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

84,20:45-21:00,632.183982,27.196751,47.849643,9.765143,18.734363,0.000000,11.282907,0.000000,8.128327,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,2.249400,8.589145,0.000000,0.000000,38.241845,24.933782,35.371077,0.000000,0.759153,24.369302,0.000000,9.977597,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,46.830874,0.000000,19.343482,661.207878,38.867767,109.992156,8.548493,25.542978,0.000000,0.000000,19.025720,57.11,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

85,21:00-21:15,632.183982,13.534146,47.849643,9.765143,9.367181,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,24.743396,8.589145,0.000000,0.000000,25.417151,24.933782,26.466935,0.000000,0.759153,24.369302,0.000000,26.949143,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,45.123498,0.000000,19.343482,661.207878,38.867767,90.560208,8.548493,25.542978,0.000000,0.000000,51.231431,54.20,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

86,21:15-21:30,632.183982,13.534146,47.849643,9.765143,9.367181,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,76.828243,8.589145,0.000000,0.000000,25.417151,24.933782,17.644623,0.000000,0.759153,24.369302,0.000000,26.949143,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,45.123498,0.000000,19.343482,661.207878,38.867767,76.994509,8.548493,25.542978,0.000000,0.000000,51.231431,53.23,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

87,21:30-21:45,632.183982,13.534146,47.849643,9.765143,9.367181,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,76.828243,8.589145,0.000000,0.000000,25.417151,24.933782,16.966968,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,45.123498,0.000000,19.343482,661.207878,38.867767,67.920156,8.548493,25.542978,0.000000,0.000000,62.017225,50.33,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

88,21:45-22:00,632.183982,13.534146,47.849643,9.765143,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,76.828243,8.589145,0.000000,0.000000,25.417151,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,32.562092,0.000000,19.343482,661.207878,38.867767,67.920156,8.548493,25.542978,0.000000,0.000000,62.017225,57.11,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

89,22:00-22:15,632.183982,13.534146,47.849643,9.765143,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,76.828243,8.589145,0.000000,0.000000,25.417151,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,30.122984,0.000000,19.343482,661.207878,38.867767,67.920156,47.550991,25.542978,0.000000,0.000000,63.068364,55.17,19.357951,21.342195,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

90,22:15-22:30,632.183982,13.534146,47.849643,9.765143,0.000000,0.000000,11.282907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,12.934048,8.589145,0.000000,0.000000,25.417151,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,30.122984,0.000000,19.343482,661.207878,38.867767,65.811973,47.550991,25.542978,0.000000,0.000000,63.068364,53.23,19.357951,21.342195,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

91,22:30-22:45,632.183982,13.534146,47.849643,9.114134,0.000000,0.000000,10.786955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,12.934048,8.589145,0.000000,0.000000,25.417151,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,14.634648,0.000000,19.343482,661.207878,38.867767,64.162091,8.548493,25.542978,0.000000,0.000000,63.068364,52.27,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

92,22:45-23:00,632.183982,13.534146,47.849643,9.114134,0.000000,0.000000,10.786955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,12.934048,8.589145,0.000000,0.000000,25.417151,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,14.634648,0.000000,19.343482,661.207878,38.867767,41.247058,8.548493,25.542978,0.000000,0.000000,63.068364,52.27,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

93,23:00-23:15,632.183982,10.934366,47.849643,9.114134,0.000000,0.000000,10.786955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,12.934048,8.589145,0.000000,0.000000,25.417151,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,14.634648,0.000000,19.343482,661.207878,38.867767,41.247058,6.411370,25.542978,16.165880,0.000000,63.068364,51.30,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

94,23:15-23:30,632.183982,0.000000,47.849643,9.114134,0.000000,0.000000,10.786955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.257288,0.000000,12.934048,8.589145,0.000000,0.000000,25.417151,24.933782,8.822312,0.000000,0.759153,24.369302,0.000000,32.521440,0.000000,0.000000,119.695958,99.814688,0.000000,0.000000,89.046800,0.000000,0.000000,19.343482,661.207878,38.867767,41.247058,6.411370,25.542978,25.865409,0.000000,63.068364,48.40,19.357951,19.919382,337.772902,40.983112,8.275545,125.457553,0,0,0,0,0

