Block,Time,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/01102023/25122043/GNA_MEJA_DELHI,L_NR_2019_19,NR/05012024/31012024/SJVN050124NR1341,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/30042040/GNA_LT_35,WR/01102023/24112044/L_NR_2020_07,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/26072023/25122043/L_NR_2023_10,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/06022042/L_NR_2012_07,NR/05012024/31012024/SJVN050124NR1342,NR/01102023/02122045/L_NR_2021_13,NR/01012024/31032024/ ChanjuII,NR/30092023/26122029/SH-06,WR/01102023/16072048/L_NR_2022_08,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/29112042/L_NR_2019_05,SR/01102023/07102043/L_NR_2018_61,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/22052037/LT-59,NR/01102023/05012040/L_NR_2020_02,NR/22102023/11042047/L_NR_2021_16,NR/01102023/14082046/L_NR_2021_16,WR/01102023/31032046/L_NR_2020_05,NR/01102023/02012046/L_NR_2021_17,NR/01012024/15012024/IEX_231227_05965,NR/01012024/31012024/HP-27,NR/01102023/13082046/L_NR_2021_12,NR/01102023/30042040/GNA_LT_36,NR/01012024/15012024/IEX_231227_05966,NR/20122023/29022024/IEX_LDC_231218_00502,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/22102023/11042047/L_NR_2021_17,NR/01012024/15012024/HPX-TAMDLY-271223-05546,WR/01102023/01102023/L_NR_2020_06,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2022_09,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/31052040/LT-31,NR/30092023/31122025/SH-07,NR/01102023/06022042/L_NR_2012_02,NR/01102023/23072042/L_NR_2012_04,NR/10012024/10012024/HPX-TAMCTG-090124-05707,NR/01102023/31102037/L_NR_2019_11,NR/01012024/31012024/HP-28,NR/01012024/31012024/52,NR/06012024/31012024/NVVN/OA/16855,NR/01102023/19072037/LT-05,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/10012024/10012024/DD20240110NR22157,NR/01012024/31012024/HP-26,NR/10012024/10012024/HPX-TAMCTG-090124-05706
49,12:00-12:15,88.71,168,41.69,0.000000,140.108773,19.67,0.000000,13.370000,20.1,5.760000,72,18.230000,32.5,86.550000,23.03,46.67,1.550000,30.700000,17.34,100.500000,32.5,28.91,47.980000,0.650000,1.480000,80,0,60.3,0,95.950000,0.000000,233.33,13.700000,47.980000,11.510000,32.5,40,47.980000,20.1,46.67,46.67,8.160000,13.370000,30.700000,259.640000,269.860000,0.000000,1.070000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

50,12:15-12:30,90.41,182,42.97,0.000000,140.555939,19.67,0.000000,10.370000,20.69,5.760000,78,18.230000,32.5,86.550000,23.03,46.67,1.550000,30.700000,18.34,100.500000,32.5,28.83,47.980000,0.650000,1.480000,84,0,62.08,0,95.950000,0.000000,233.33,10.630000,47.980000,11.510000,32.5,42,47.980000,20.69,46.67,46.67,8.160000,10.370000,30.700000,259.640000,269.860000,0.000000,1.070000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

51,12:30-12:45,90.7,189,45,0.000000,139.953237,19.67,0.000000,11.080000,16.67,5.760000,81,18.230000,32.5,86.550000,23.03,46.67,1.550000,30.700000,20,100.500000,32.5,28.54,47.980000,0.650000,1.480000,91,0,50,0,95.950000,0.000000,233.33,11.350000,47.980000,11.510000,32.5,46,47.980000,16.66,43.33,43.33,8.160000,11.080000,30.700000,259.640000,269.860000,0.000000,1.070000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

52,12:45-13:00,89.16,189,45,0.000000,138.679786,19.67,0.000000,14.430000,16.83,5.760000,81,18.230000,32.5,86.550000,23.03,46.67,1.550000,30.700000,20,100.500000,32.5,28.3,47.980000,0.650000,1.480000,91,0,50.5,0,95.950000,0.000000,233.33,14.790000,47.980000,11.510000,32.5,46,47.980000,16.84,44,44,8.160000,14.430000,30.700000,259.640000,269.860000,0.000000,1.070000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

53,13:00-13:15,88.06,189,45,0.000000,136.337025,19.67,0.000000,14.870000,17,5.760000,81,18.230000,32.5,86.550000,23.03,46.67,1.550000,30.700000,20,100.500000,32.5,27.14,47.980000,0.650000,1.480000,91,0,51,0,95.950000,0.000000,233.33,15.240000,47.980000,11.510000,32.5,46,47.980000,17,44.67,44.67,8.160000,14.870000,30.700000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

54,13:15-13:30,86.58,189,45,0.000000,133.323515,19.67,0.000000,15.000000,17.33,5.760000,81,18.230000,32.5,86.550000,23.03,46.67,1.550000,30.700000,20,100.500000,32.5,25.96,47.980000,0.650000,1.480000,89,0,52,0,95.950000,0.000000,233.33,15.380000,47.980000,11.510000,32.5,44,47.980000,17.34,45,45,8.160000,15.000000,30.700000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

55,13:30-13:45,83.67,186,45,0.000000,137.173031,19.67,0.000000,15.960000,20.83,5.760000,79,18.230000,32.5,86.550000,23.03,46.67,1.550000,30.700000,20,100.500000,32.5,24.58,47.980000,0.650000,1.480000,90,0,62.5,0,95.950000,0.000000,233.33,16.360000,47.980000,11.510000,32.5,45,47.980000,20.84,45.67,45.67,8.160000,15.960000,30.700000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

56,13:45-14:00,81.52,179,45,0.000000,132.954117,19.67,0.000000,15.690000,20.67,5.760000,76,18.230000,32.5,86.550000,23.03,46.67,1.550000,30.700000,20.34,100.500000,32.5,23.27,47.980000,0.650000,1.480000,87,0,62,0,95.950000,0.000000,233.33,16.080000,47.980000,11.510000,32.5,44,47.980000,20.66,46.33,46.33,8.160000,15.690000,30.700000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

57,14:00-14:15,79.55,172,45,0.000000,127.92836,19.67,0.000000,15.110000,20.33,5.760000,73,18.230000,32.5,74.160000,23.03,46.67,1.470000,30.700000,21.12,88.270000,32.5,23.39,47.980000,0.650000,1.480000,84,0,61,0,95.950000,0.000000,233.33,15.490000,47.980000,11.510000,32.5,42,47.980000,20.34,47.33,47.33,8.160000,15.110000,30.700000,259.640000,269.860000,0.000000,1.220000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

58,14:15-14:30,75.77,165,43,0.000000,121.911061,19.67,0.000000,14.580000,20,5.760000,70,18.230000,32.5,74.160000,23.03,46.67,1.470000,30.700000,20.96,88.270000,32.5,23.65,47.980000,0.650000,1.480000,79,0,60,0,95.950000,0.000000,233.33,14.950000,47.980000,11.510000,32.5,40,47.980000,20,48.33,48.33,8.160000,14.580000,30.700000,259.640000,269.860000,0.000000,1.220000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

59,14:30-14:45,71,154,43,0.000000,115.184129,19.67,0.000000,13.930000,19.67,5.760000,66,18.230000,32.5,74.160000,23.03,46.38,1.470000,30.700000,20.79,78.680000,32.5,27.06,47.980000,0.650000,1.480000,75,0,59,0,95.950000,0.000000,231.93,14.280000,47.980000,11.510000,32.5,37,47.980000,19.66,45,45,8.160000,13.930000,30.700000,259.640000,269.860000,0.000000,1.220000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

60,14:45-15:00,65.82,144,41,0.000000,107.640633,19.67,0.000000,13.150000,19.33,5.760000,61,18.230000,32.5,74.160000,23.03,44.39,1.470000,30.700000,20.64,78.680000,32.5,26.86,47.980000,0.650000,1.480000,69,0,58,0,95.950000,0.000000,221.93,13.480000,47.980000,11.510000,32.5,34,47.980000,19.34,45.67,45.67,8.160000,13.150000,30.700000,259.640000,269.860000,0.000000,1.220000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

61,15:00-15:15,61.02,130,37.81,0.000000,97.287768,19.67,0.000000,12.300000,19,5.760000,55,18.230000,32.5,74.160000,23.03,41.42,1.550000,33.100000,19.88,78.680000,32.5,29.06,47.980000,0.770000,1.530000,62,0,57,0,95.950000,0.000000,207.12,12.610000,47.980000,11.510000,32.5,31,47.980000,19,46.67,46.67,8.160000,12.300000,33.100000,259.640000,269.860000,0.000000,1.220000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

62,15:15-15:30,55.78,116,35.79,0.000000,86.964066,19.67,0.000000,11.250000,18.67,5.760000,49,18.230000,32.5,74.160000,23.03,38.43,1.550000,33.100000,19.14,78.680000,32.5,29.04,47.980000,0.770000,1.530000,55,0,56,0,95.950000,0.000000,192.14,11.530000,47.980000,11.510000,32.5,28,47.980000,18.66,47.67,47.67,8.160000,11.250000,33.100000,259.640000,269.860000,0.000000,1.220000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

63,15:30-15:45,49.79,105,35.14,0.000000,75.33775,19.67,0.000000,10.030000,18.17,5.760000,45,18.230000,32.5,74.160000,23.03,35.22,1.550000,33.100000,18.43,78.680000,32.5,28.74,47.980000,0.770000,1.530000,49,0,54.5,0,95.950000,0.000000,176.11,10.280000,47.980000,11.510000,32.5,24,47.980000,18.16,37.44,37.44,8.160000,10.030000,33.100000,259.640000,269.860000,0.000000,1.220000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

64,15:45-16:00,42.79,91,32.42,0.000000,62.457425,19.67,0.000000,8.630000,17.5,5.760000,39,18.230000,29.45,74.160000,23.03,31.96,1.550000,33.100000,17.71,78.680000,29.45,28.06,47.980000,0.770000,1.530000,41,0,52.5,0,95.950000,0.000000,159.78,8.840000,47.980000,11.510000,33,21,47.980000,17.5,39.22,39.22,8.160000,8.630000,33.100000,259.640000,269.860000,0.000000,1.220000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

65,16:00-16:15,35.14,77,28.15,0.000000,49.353517,19.67,23.030000,7.340000,22.11,5.760000,33,18.230000,19.25,74.160000,23.03,28.33,1.550000,33.100000,21.22,78.680000,19.25,27.06,47.980000,0.770000,1.530000,33,0,66.32,0,95.950000,0.000000,141.68,7.530000,47.980000,11.510000,22.1,17,47.980000,22.11,40.44,40.44,8.160000,7.340000,33.100000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

66,16:15-16:30,27.07,63,24.21,0.000000,36.803706,19.67,23.030000,6.030000,21.77,5.760000,27,18.230000,9.2,86.550000,17.08,24.34,1.550000,33.100000,20.83,100.500000,9.2,26.06,47.980000,0.770000,1.530000,25,0,65.32,0,95.950000,0.000000,121.73,6.180000,47.980000,11.510000,9.2,13,47.980000,21.79,42.88,42.88,8.160000,6.030000,33.100000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

67,16:30-16:45,18.44,49,20.23,0.000000,25.828697,0,23.030000,4.650000,21.61,5.760000,21,18.230000,4.18,86.550000,0,20.06,1.550000,33.100000,20.32,100.500000,4.18,24.28,47.980000,0.770000,1.530000,17,0,64.82,0,95.950000,0.000000,100.32,4.770000,47.980000,11.510000,1.8,9,47.980000,21.61,44.11,44.11,8.160000,4.650000,33.100000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

68,16:45-17:00,9.79,35,16.12,0.000000,17.002029,0,23.030000,2.950000,21.44,5.760000,15,18.230000,0.95,86.550000,0,15.59,1.550000,33.100000,19.55,100.500000,0.95,23.99,47.980000,0.770000,1.530000,10,0,64.32,0,95.950000,0.000000,77.97,3.020000,47.980000,11.510000,0,5,47.980000,21.45,46.22,46.22,8.160000,2.950000,33.100000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,0.000000

69,17:00-17:15,1.77,21,12.5,0.000000,11.208313,0,23.030000,1.690000,21.42,5.760000,9,18.230000,0,86.550000,0,10.71,1.550000,33.100000,18.97,100.500000,0,20.89,47.980000,0.840000,1.530000,7,0,64.28,0,95.950000,0.000000,53.57,1.740000,47.980000,11.510000,0,3,47.980000,21.43,47.11,47.11,8.160000,1.690000,33.100000,259.640000,269.860000,112.260000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,33.580000

70,17:15-17:30,0.33,11,8.39,0.000000,6.017299,0,23.990000,0.870000,20.89,5.760000,4,18.230000,0,86.550000,0,6.4,1.550000,33.100000,18.53,100.500000,0,20.66,47.980000,0.840000,1.530000,3,0,62.66,0,95.950000,0.000000,32.03,0.890000,47.980000,11.510000,0,1,47.980000,20.88,48.55,48.55,8.160000,0.870000,33.100000,259.640000,269.860000,112.260000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,33.580000

71,17:30-17:45,0,2,5,0.000000,1.74978,0,24.950000,0.310000,20.56,5.760000,1,18.230000,0,86.550000,0,3.1,1.550000,33.100000,18.25,100.500000,0,20.24,47.980000,0.840000,1.530000,1,0,61.68,0,95.950000,0.000000,15.49,0.320000,47.980000,11.510000,0,1,47.980000,20.56,36.55,36.55,8.160000,0.310000,33.100000,259.640000,269.860000,112.260000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,33.580000

72,17:45-18:00,0,0,5,0.000000,0,0,24.950000,0.010000,20.94,5.760000,0,18.230000,0,86.550000,0,1.01,1.550000,33.100000,17.49,100.500000,0,19.87,47.980000,0.840000,1.530000,0,0,62.83,0,95.950000,0.000000,5.06,0.010000,47.980000,11.510000,0,0,47.980000,20.94,39.88,39.88,8.160000,0.010000,33.100000,259.640000,269.860000,112.260000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,229.450000,33.580000

73,18:00-18:15,0,0,0,0.000000,0,0,24.950000,0.000000,17.35,5.760000,0,18.230000,0,86.550000,0,0.11,1.550000,30.700000,16.47,100.500000,0,19.6,47.980000,0.840000,1.530000,0,0,52.04,0,95.950000,0.000000,0.57,0.000000,47.980000,11.510000,0,0,47.980000,17.35,28.22,28.22,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,152.060000,0.000000

74,18:15-18:30,0,0,0,0.000000,0,0,24.950000,0.000000,17.95,5.760000,0,18.230000,0,86.550000,0,0,1.550000,30.700000,16.64,100.500000,0,19.24,47.980000,0.840000,1.530000,0,0,53.85,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,17.94,29.22,29.22,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,152.060000,0.000000

75,18:30-18:45,0,0,0,0.000000,0,0,24.950000,0.000000,14.1,5.760000,0,18.230000,0,86.550000,0,0,1.550000,30.700000,14.83,100.500000,0,19.05,47.980000,0.840000,1.530000,0,0,42.31,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,14.12,29.88,29.88,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,152.060000,0.000000

76,18:45-19:00,0,0,0,0.000000,0,0,24.950000,0.000000,14.84,5.760000,0,18.230000,0,86.550000,0,0,1.550000,30.700000,15.01,100.500000,0,19.31,47.980000,0.840000,1.530000,0,0,44.51,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,14.83,30.77,30.77,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.140000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,152.060000,0.000000

77,19:00-19:15,0,0,0,0.000000,0,0,23.990000,0.000000,12.46,5.760000,0,18.230000,0,86.550000,0,0,1.470000,30.700000,15.31,100.500000,0,19.48,47.980000,0.840000,1.480000,0,0,37.37,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,12.44,33.88,33.88,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.100000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

78,19:15-19:30,0,0,0,0.000000,0,0,23.990000,0.000000,13.11,5.760000,0,18.230000,0,86.550000,0,0,1.470000,30.700000,15.64,100.500000,0,19.94,47.980000,0.840000,1.480000,0,0,39.33,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,13.1,36.22,36.22,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.100000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

79,19:30-19:45,0,0,0,0.000000,0,0,23.990000,0.000000,13.8,5.760000,0,18.230000,0,86.550000,0,0,1.470000,30.700000,13.44,100.500000,0,20.97,47.980000,0.840000,1.480000,0,0,41.4,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,13.8,44.11,44.11,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.100000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

80,19:45-20:00,0,0,0,0.000000,0,0,23.990000,0.000000,14.6,5.760000,0,18.230000,0,86.550000,0,0,1.470000,30.700000,13.45,100.500000,0,21.91,47.980000,0.840000,1.480000,0,0,43.78,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,14.59,52.44,52.44,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.100000,0.000000,95.950000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

81,20:00-20:15,0,0,0,0.000000,0,0,23.990000,0.000000,15.55,5.760000,0,18.230000,0,86.550000,0,0,1.550000,30.700000,12.18,100.500000,0,22.85,47.980000,0.840000,1.480000,0,0,46.66,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,15.56,58.55,58.55,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.030000,0.000000,0.000000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

82,20:15-20:30,0,0,0,0.000000,0,0,23.990000,0.000000,16.89,5.760000,0,18.230000,0,86.550000,0,0,1.550000,30.700000,12.7,100.500000,0,23.79,47.980000,0.840000,1.480000,0,0,50.66,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,16.88,64.44,64.44,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.030000,0.000000,0.000000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

83,20:30-20:45,0,0,0,0.000000,0,0,23.990000,0.000000,20.78,5.760000,0,18.230000,0,86.550000,0,0,1.550000,30.700000,12.9,100.500000,0,24.52,47.980000,0.840000,1.480000,0,0,62.33,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,20.76,74.88,74.88,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.030000,0.000000,0.000000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

84,20:45-21:00,0,0,0,0.000000,0,0,23.990000,0.000000,25.86,5.760000,0,18.230000,0,86.550000,0,0,1.550000,30.700000,13.4,100.500000,0,25.15,47.980000,0.840000,1.480000,0,0,77.6,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,25.87,78.15,78.15,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.030000,0.000000,0.000000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

85,21:00-21:15,0,0,0,0.000000,0,0,23.030000,0.000000,27.18,5.760000,0,18.230000,0,86.550000,0,0,1.550000,30.700000,14.44,100.500000,0,23.94,47.980000,0.840000,1.480000,0,0,81.53,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,27.17,79.12,79.12,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.030000,0.000000,0.000000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

86,21:15-21:30,0,0,0,0.000000,0,0,23.030000,0.000000,27.11,5.760000,0,18.230000,0,86.550000,0,0,1.550000,30.700000,15.88,100.500000,0,24.08,47.980000,0.840000,1.480000,0,0,81.35,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,27.12,82.14,82.14,8.160000,0.000000,30.700000,259.640000,269.860000,0.000000,1.030000,0.000000,0.000000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

87,21:30-21:45,0,0,0,0.000000,0,0,23.030000,0.000000,27.04,5.760000,0,18.230000,0,74.690000,0,0,1.550000,25.810000,17.1,100.500000,0,24.3,47.980000,0.770000,1.480000,0,0,81.11,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,27.03,65.59,65.59,8.160000,0.000000,25.810000,259.640000,269.860000,0.000000,1.030000,0.000000,0.000000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

88,21:45-22:00,0,0,0,0.000000,0,0,23.030000,0.000000,26.83,5.760000,0,18.230000,0,74.690000,0,0,1.550000,25.810000,17.65,100.500000,0,24.69,47.980000,0.770000,1.480000,0,0,80.49,0,95.950000,0.000000,0,0.000000,47.980000,11.510000,0,0,47.980000,26.83,63.92,63.92,8.160000,0.000000,25.810000,259.640000,269.860000,0.000000,1.030000,0.000000,0.000000,47.980000,115.080000,6.720000,0.000000,0.000000,0.000000

89,22:00-22:15,0,0,0,0.000000,0,0,23.030000,0.000000,25.61,5.760000,0,18.230000,0,74.690000,0,0,1.550000,25.810000,18.35,100.500000,0,25.03,47.980000,0.770000,1.430000,0,0,76.84,0,95.950000,57.140000,0,0.000000,47.980000,11.510000,0,0,47.980000,25.62,61.69,61.69,8.160000,0.000000,25.810000,259.640000,269.860000,0.000000,0.990000,24.460000,0.000000,47.980000,115.080000,6.720000,0.000000,152.060000,0.000000

90,22:15-22:30,0,0,0,0.000000,0,0,23.030000,0.000000,24.52,5.760000,0,18.230000,0,74.690000,0,0,1.550000,25.810000,19.14,71.960000,0,25.19,47.980000,0.770000,1.430000,0,0,73.56,0,95.950000,57.140000,0,0.000000,47.980000,11.510000,0,0,47.980000,24.51,60.53,60.53,8.160000,0.000000,25.810000,259.640000,269.860000,0.000000,0.990000,24.460000,0.000000,47.980000,115.080000,6.720000,0.000000,152.060000,0.000000

91,22:30-22:45,0,0,0,0.000000,0,0,23.030000,0.000000,23.41,5.760000,0,18.230000,0,74.690000,0,0,1.550000,25.810000,19.83,47.980000,0,25.1,47.980000,0.770000,1.430000,0,0,70.24,0,95.950000,57.140000,0,0.000000,47.980000,11.510000,0,0,47.980000,23.42,58.96,58.96,8.160000,0.000000,25.810000,259.640000,269.860000,0.000000,0.990000,24.460000,0.000000,47.980000,94.020000,6.720000,0.000000,152.060000,0.000000

92,22:45-23:00,0,0,0,0.000000,0,0,23.030000,0.000000,23.11,5.760000,0,18.230000,0,55.820000,0,0,1.550000,25.810000,20.73,47.980000,0,25.18,47.980000,0.770000,1.430000,0,0,69.32,0,95.950000,57.140000,0,0.000000,47.980000,11.510000,0,0,47.980000,23.11,57.19,57.19,8.160000,0.000000,25.810000,259.640000,269.860000,0.000000,0.990000,24.460000,0.000000,47.980000,65.810000,6.720000,0.000000,152.060000,0.000000

93,23:00-23:15,0,0,0,0.000000,0,0,23.030000,0.000000,22.61,5.760000,0,18.230000,0,55.820000,0,0,1.550000,25.810000,21.1,47.980000,0,24.88,47.980000,0.690000,1.430000,0,0,67.82,0,95.950000,57.140000,0,0.000000,47.980000,11.510000,0,0,47.980000,22.61,55.47,55.47,8.160000,0.000000,25.810000,236.910000,269.860000,0.000000,0.990000,24.460000,0.000000,47.980000,65.810000,6.720000,0.000000,152.060000,0.000000

94,23:15-23:30,0,0,0,0.000000,0,0,23.030000,0.000000,22.22,5.760000,0,18.230000,0,55.820000,0,0,1.550000,25.810000,20.7,47.980000,0,24.7,47.980000,0.690000,1.430000,0,0,66.66,0,95.950000,57.140000,0,0.000000,47.980000,11.510000,0,0,47.980000,22.22,54.15,54.15,8.160000,0.000000,25.810000,206.210000,230.280000,0.000000,0.990000,24.460000,0.000000,47.980000,65.810000,6.720000,0.000000,152.060000,0.000000

95,23:30-23:45,0,0,0,0.000000,0,0,23.030000,0.000000,21.89,5.760000,0,18.230000,0,32.200000,0,0,1.550000,25.810000,20.55,47.980000,0,24.41,47.980000,0.690000,1.430000,0,0,65.66,0,95.950000,57.140000,0,0.000000,47.980000,11.510000,0,0,47.980000,21.88,52.22,52.22,8.160000,0.000000,25.810000,180.080000,191.900000,0.000000,0.990000,24.460000,0.000000,47.980000,65.810000,6.720000,0.000000,152.060000,0.000000

96,23:45-24:00,0,0,0,0.000000,0,0,23.030000,0.000000,21.72,5.760000,0,18.230000,0,32.200000,0,0,1.550000,25.810000,20.29,47.980000,0,24.11,47.980000,0.690000,1.430000,0,0,65.16,0,95.950000,57.140000,0,0.000000,47.980000,11.510000,0,0,47.980000,21.72,50.1,50.1,8.160000,0.000000,25.810000,146.500000,148.420000,0.000000,0.990000,24.460000,0.000000,47.980000,65.810000,6.720000,0.000000,152.060000,0.000000

