Block,Time,DADRI_GF,JHAJJAR,DHAULIGNGA,UNCHAHAR4,RIHAND1,RAMPUR,FSTPP I & II,BRBCL,SASAN,TALA,KHSTPP-II,KHSTPP-I,SINGRAULI,UNCHAHAR2,TANAKPUR,NJPC,SEWA2,CHAMERA2,ANTA_CRF,CHAMERA1,URI2,SINGRAULI_HYDRO,KOTESHWR,BSIUL,ANTA_LF,UNCHAHAR3,DULHASTI,AURY_CRF,ANTA_RF,DADRI_LF,AURY_LF,AURY_GF,KOLDAM,NAPP,PARBATI3,TEHRI,CHAMERA3,TANDA2,RIHAND2,RAPPC,DADRI_CRF,UNCHAHAR1,RIHAND3,RAPPB,DADRT2,KISHANGANGA,SALAL,DADRI_RF,ANTA_GF,URI,AURY_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,197.066500,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,35.023043,8.004264,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.570080,8.530576,0.000000,0.000000,10.667065,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,5.140263,118.879765,0.000000,537.711711,0.000000,1.340437,0.000000,0.000000,6.367651,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,158.614500,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,35.023043,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.570080,8.530576,0.000000,0.000000,10.667065,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,5.140263,118.879765,0.000000,518.485711,0.000000,1.340437,0.000000,0.000000,5.306376,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,158.614500,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,35.023043,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.570080,8.530576,0.000000,0.000000,10.667065,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,5.140263,118.879765,0.000000,499.259711,0.000000,1.340437,0.000000,0.000000,5.306376,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,158.614500,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,35.023043,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,472.959600,0.000000,1.340437,0.000000,0.000000,5.306376,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,135.543300,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,35.023043,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,6.465704,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,444.120600,0.000000,1.340437,0.000000,0.000000,5.306376,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,14.145580,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,6.465704,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,5.306376,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,6.465704,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,5.306376,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,28.288848,3.694276,0.000000,0.000000,0.000000,0.000000,0.000000,6.465704,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,5.306376,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,13.008792,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,34.623255,3.694276,0.000000,0.000000,0.000000,0.000000,0.000000,6.465704,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,5.306376,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,13.008792,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,35.023043,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,13.008792,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,35.023043,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,13.008792,14.419524,402.563601,0.000000,130.784769,29.762617,118.600388,35.023043,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,13.008792,14.419524,402.563601,0.000000,130.784769,29.762617,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,13.008792,14.419524,402.563601,0.000000,141.359069,29.762617,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,13.008792,14.419524,402.563601,0.000000,141.359069,29.762617,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,13.008792,14.419524,402.563601,0.000000,141.359069,29.762617,118.600388,35.023043,8.004264,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,405.668600,0.000000,2.234061,0.000000,0.000000,38.205907,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,135.543300,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,136.552569,29.762617,118.600388,28.288848,8.004264,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.570080,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,424.894600,0.000000,2.234061,0.000000,0.000000,38.205907,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,158.614500,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,136.552569,29.762617,118.600388,28.288848,8.004264,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,482.572600,0.000000,2.234061,0.000000,0.000000,6.367651,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,177.840500,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,136.552569,29.762617,118.600388,28.288848,8.004264,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.112380,0.000000,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,540.250600,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,197.066500,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,136.552569,29.762617,118.600388,28.288848,2.462851,18.207022,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,9.303308,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,540.250600,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,197.066500,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,136.552569,29.762617,118.600388,34.015408,2.462851,44.971344,0.000000,12.660359,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,9.303308,0.000000,113.553562,52.211279,0.000000,4.806500,118.879765,0.000000,551.786200,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,197.066500,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,140.416995,33.127167,118.600388,40.749603,2.462851,67.457017,0.000000,12.660359,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,10.026292,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,9.303308,0.000000,113.553562,52.211279,0.000000,5.140263,118.879765,0.000000,568.473311,0.000000,12.287337,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,197.066500,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,140.416995,33.127167,118.600388,40.749603,2.462851,89.942689,4.356804,12.660359,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,10.667065,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,9.303308,0.000000,113.553562,52.211279,0.000000,5.140263,118.879765,0.000000,593.467111,0.000000,14.521398,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,209.563400,7.619264,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,140.416995,33.127167,118.600388,40.749603,2.462851,113.793888,10.128288,12.660359,0.000000,6.758900,5.172563,0.000000,17.061152,2.114860,0.000000,14.226855,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.671205,44.876368,18.606615,0.000000,113.553562,52.211279,0.000000,5.881522,118.879765,0.000000,593.467111,0.000000,68.138867,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,209.563400,17.564943,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,140.416995,33.127167,118.600388,40.749603,3.694276,113.793888,10.128288,25.320719,0.000000,13.365915,5.172563,0.000000,25.591729,18.805335,0.000000,14.226855,47.523361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.717651,44.876368,19.585911,0.000000,113.553562,52.211279,0.000000,5.881522,118.879765,0.000000,553.169318,0.000000,68.138867,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,209.563400,26.347414,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,140.416995,33.127167,118.600388,40.749603,3.694276,134.914033,10.128288,25.320719,0.000000,21.263956,5.172563,0.000000,25.591729,18.805335,0.000000,14.226855,47.523361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.717651,44.876368,19.585911,0.000000,113.553562,52.211279,0.000000,5.881522,118.879765,0.000000,557.975818,0.000000,68.138867,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,209.563400,35.129886,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,140.416995,33.127167,118.600388,40.749603,3.694276,134.914033,10.128288,25.320719,0.000000,25.061091,5.172563,0.000000,25.591729,12.536890,0.000000,14.226855,47.523361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.717651,44.876368,19.585911,0.000000,113.553562,52.211279,0.000000,5.881522,118.879765,0.000000,558.937118,0.000000,68.138867,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,209.563400,35.129886,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,140.416995,33.127167,118.600388,40.749603,8.004264,134.914033,10.128288,25.320719,0.000000,25.061091,5.172563,0.000000,25.591729,12.536890,0.000000,14.226855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.717651,44.876368,19.585911,0.000000,113.553562,52.211279,0.000000,5.881522,118.879765,0.000000,578.086311,0.000000,12.287337,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,209.563400,35.129886,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,140.416995,33.127167,118.600388,40.749603,8.004264,127.449154,10.128288,25.320719,0.000000,25.061091,5.172563,0.000000,25.591729,12.536890,0.000000,10.667065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.717651,44.876368,19.585911,0.000000,113.553562,52.211279,0.000000,5.140263,118.879765,0.000000,593.467111,0.000000,2.234061,0.000000,0.000000,6.367651,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,167.266200,35.129886,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,140.416995,33.127167,118.600388,40.749603,2.462851,109.242132,10.128288,25.320719,0.000000,25.061091,5.172563,0.000000,25.591729,12.536890,0.000000,7.615662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.717651,44.876368,19.585911,0.000000,113.553562,52.211279,0.000000,4.002533,118.879765,0.000000,605.002711,0.000000,2.234061,0.000000,0.000000,38.205907,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,167.266200,26.413448,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,140.416995,33.127167,118.600388,40.749603,2.462851,89.942689,4.484945,25.320719,0.000000,13.505650,5.172563,0.000000,9.478418,1.057430,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.671205,44.876368,18.606615,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,605.002711,0.000000,2.234061,0.000000,0.000000,38.205907,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,167.266200,7.619264,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,40.749603,2.462851,67.457017,4.484945,25.320719,0.000000,6.075416,5.172563,0.000000,8.530576,1.057430,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,9.303308,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,558.206627,0.000000,2.234061,0.000000,0.000000,6.367651,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,124.969000,7.619264,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,40.749603,2.462851,44.971344,0.000000,25.320719,0.000000,0.000000,5.172563,0.000000,8.530576,1.057430,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,9.303308,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,537.270570,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,40.749603,2.462851,22.485672,0.000000,12.660359,0.000000,0.000000,5.172563,0.000000,8.530576,1.057430,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,9.303308,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,522.851070,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,17.438078,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,40.749603,2.462851,22.485672,0.000000,12.660359,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,9.303308,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,522.851070,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,13.008792,14.419524,402.563601,0.000000,129.823469,28.801317,118.600388,35.023043,2.462851,22.485672,0.000000,12.660359,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.876368,9.303308,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,565.739470,0.000000,2.234061,0.000000,0.000000,4.775738,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,13.008792,14.419524,402.563601,0.000000,126.939569,28.801317,118.600388,35.023043,2.462851,21.848426,0.000000,12.660359,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,9.303308,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,565.739470,0.000000,2.234061,0.000000,0.000000,6.367651,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,129.823469,28.801317,118.600388,28.288848,2.462851,21.848426,0.000000,12.660359,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,9.303308,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,565.739470,0.000000,2.234061,0.000000,0.000000,38.205907,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,129.823469,28.801317,118.600388,28.288848,2.462851,0.000000,0.000000,12.660359,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.958789,9.303308,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,565.739470,0.000000,2.234061,0.000000,0.000000,38.205907,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,565.739470,0.000000,2.234061,0.000000,0.000000,7.428926,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,141.806770,33.452577,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,565.739470,0.000000,2.234061,0.000000,0.000000,6.367651,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,124.055669,30.723917,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,15.841120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,565.739470,0.000000,2.234061,0.000000,0.000000,6.367651,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,124.055669,30.723917,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,565.739470,0.000000,2.234061,0.000000,0.000000,14.857853,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,124.055669,30.723917,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,565.739470,0.000000,2.234061,0.000000,0.000000,14.857853,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,124.055669,30.723917,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,542.077070,0.000000,2.234061,0.000000,0.000000,14.857853,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,124.055669,30.723917,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,474.786070,0.000000,1.340437,0.000000,0.000000,4.245101,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,124.055669,30.723917,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,436.334070,0.000000,1.340437,0.000000,0.000000,4.245101,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,124.055669,30.723917,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,5.172563,0.000000,8.530576,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,407.495070,0.000000,1.340437,0.000000,0.000000,10.612752,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,112.472100,0.000000,0.000000,88.439600,0.000000,9.581373,14.419524,402.563601,0.000000,124.055669,30.723917,118.600388,28.288848,2.462851,0.000000,0.000000,0.000000,0.000000,0.000000,9.051985,0.000000,8.530576,0.000000,0.000000,5.767800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.553562,52.211279,0.000000,3.845200,118.879765,0.000000,378.656070,0.000000,1.340437,0.000000,0.000000,10.612752,0.000000,0,0,0,0,0

