Block,Time,DHAULIGNGA,RAMPUR,CHAMERA3,KISHANGANGA,NJPC,NAPP,CHAMERA2,JHAJJAR,PARBATI3,KOTESHWR,DULHASTI,DADRT2,KOLDAM,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,SEWA2,RIHAND1,URI2,UNCHAHAR2,RAPPC,UNCHAHAR1,SINGRAULI_HYDRO,RAPPB,BSIUL,CHAMERA1,TANAKPUR,SALAL,URI,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
65,16:00-16:15,0,0,10.559259,2.551476,0,44.150584,14.42728,661.459879,0,0,53.905351,344.67316,0,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,22.193776,1.055067,0,0,28.09872,0.1281,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.88,0.17,1.99,2.18,1.62,0,1.85,7.83,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,34.79931,147.515625,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

66,16:15-16:30,0,0,10.559259,2.551476,0,44.150584,14.42728,661.459879,0,0,53.905351,344.67316,0,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,22.193776,1.055067,0,0,28.09872,0.1281,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.88,0.17,1.99,2.18,1.62,0,1.85,7.83,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,34.79931,147.515625,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

67,16:30-16:45,0,0,21.139359,2.551476,0,44.150584,29.090107,661.459879,0,0,53.905351,344.67316,0,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,22.193776,1.055067,0,0,28.09872,1.6653,65.072,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.88,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,34.79931,147.515625,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

68,16:45-17:00,0,0,21.139359,2.551476,0,44.150584,29.090107,661.459879,0,0,53.905351,344.67316,0,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,22.193776,1.055067,0,0,28.09872,7.686,65.072,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,2.38,1.89,0.42,0.88,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,34.79931,147.515625,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

69,17:00-17:15,0,0.353341,21.139359,2.551476,18.427974,44.150584,29.090107,661.459879,0,0,53.905351,344.67316,0,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,0,28.09872,8.0703,65.072,52.992,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,2.38,1.89,0.42,0.88,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,34.79931,147.515625,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

70,17:15-17:30,0,0.353341,21.139359,2.551476,18.427974,44.150584,29.090107,661.459879,0,0,53.905351,344.67316,0.85977,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,0,28.09872,8.0703,65.072,52.992,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,2.38,1.89,0.42,0.88,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,34.79931,147.515625,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

71,17:30-17:45,0,0.713749,21.139359,2.551476,36.855947,44.150584,29.090107,661.459879,0,0,53.905351,344.67316,0.85977,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,0,28.09872,7.5579,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,34.79931,147.515625,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

72,17:45-18:00,8.621858,0.791484,18.06189,2.551476,40.951052,44.150584,29.090107,661.459879,0,0,47.005601,344.67316,0.85977,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,0,23.7,1.7934,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,34.79931,147.515625,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

73,18:00-18:15,8.621858,0.791484,12.22651,2.551476,40.951052,44.150584,19.138228,661.459879,0,8.712864,18.886178,344.67316,0.85977,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,0,7.9,0.5124,39.508,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

74,18:15-18:30,17.243714,1.385097,21.139359,2.551476,71.664341,44.150584,29.090107,661.459879,0,17.425726,47.005601,344.67316,1.719539,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,0,23.7,0.5124,39.508,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

75,18:30-18:45,25.865572,1.971643,31.709733,2.551476,102.37763,44.150584,29.090107,661.459879,0,26.13859,53.905351,344.67316,3.191895,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,0,42.14808,0.5124,39.508,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017418

76,18:45-19:00,39.660543,2.438053,31.709733,2.609464,126.436373,44.150584,43.635161,661.459879,0,27.626152,53.905351,344.67316,4.212871,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,0,42.14808,0.5124,39.508,52.992,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017418

77,19:00-19:15,39.660543,2.883263,31.709733,2.609464,151.723648,44.150584,43.635161,661.459879,3.47244,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,0,42.14808,0.5124,39.508,52.992,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017578

78,19:15-19:30,39.660543,2.883263,31.709733,2.609464,151.723648,44.150584,43.635161,661.459879,6.944882,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258874,1.055067,0,0,42.14808,0.5124,39.508,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.352264,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017578

79,19:30-19:45,39.660543,2.883263,31.709733,2.609464,151.723648,44.150584,43.635161,661.459879,35.680021,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258875,1.055067,0,0,42.14808,0.5124,39.508,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017578

80,19:45-20:00,39.660543,2.883263,31.709733,2.609464,151.723648,44.150584,43.635161,661.459879,53.520031,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258875,1.055067,0,0,42.14808,0.5124,39.508,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017578

81,20:00-20:15,39.660543,2.883263,31.709733,2.609464,151.723648,44.150584,43.635161,661.459879,53.520031,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258875,1.055067,0,0,42.14808,1.1529,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,32.072852,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021367,0,0,0.002557,0,0.017578

82,20:15-20:30,39.660543,2.883263,31.709733,2.609464,151.723648,44.150584,43.635161,661.459879,53.520031,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258875,1.055067,0,0,42.14808,1.1529,83.664,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,32.072852,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021367,0,0,0.002557,0,0.017578

83,20:30-20:45,29.745407,2.883263,31.709733,2.609464,151.723648,44.150584,43.635161,661.459879,53.520031,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258875,1.055067,0,0,42.14808,1.1529,83.664,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,32.072852,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021367,0,0,0.002557,0,0.017578

84,20:45-21:00,17.243714,2.367384,31.709733,2.551476,122.853156,44.150584,43.635161,661.459879,35.680021,26.563608,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258874,1.055067,0,0,42.14808,1.1529,83.664,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,32.072852,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021367,0,0,0.002557,0,0.017578

85,21:00-21:15,17.243714,2.367384,31.709733,2.551476,122.853156,44.150584,43.635161,661.459879,6.944882,26.563608,53.905351,344.67316,3.191895,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258874,1.055067,0,6.49,28.09872,1.1529,83.664,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,33.239137,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017578

86,21:15-21:30,17.243714,2.367384,31.709733,2.551476,122.853156,44.150584,43.635161,661.459879,3.47244,26.563608,53.905351,344.67316,3.191895,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258874,1.055067,0,6.49,28.09872,1.1529,83.664,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,33.239137,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017578

87,21:30-21:45,17.243714,2.438053,31.709733,2.551476,126.436373,44.150584,43.635161,661.459879,0,26.563608,53.905351,344.67316,3.191895,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,6.49,28.09872,1.1529,83.664,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,33.239137,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017578

88,21:45-22:00,17.243714,2.438053,31.709733,2.551476,126.436373,44.150584,43.635161,661.459879,0,26.563608,53.905351,344.67316,3.191895,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258873,1.055067,0,13.1076,28.09872,1.1529,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,34.405422,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.95,1.94,0,9.33,0.25,1.73,0.74,0,18.140334,15.00135,33.14827,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017578

89,22:00-22:15,17.243714,1.837373,31.709733,2.609464,95.211196,44.150584,43.635161,661.459879,0,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258874,1.055067,0,19.6614,42.14808,1.1529,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,34.405422,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.86,1.94,0,9.33,0.25,1.73,0.8,0,18.140334,15.00135,32.54127,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017897

90,22:15-22:30,17.243714,1.837373,31.709733,2.609464,95.211196,44.150584,43.635161,661.459879,0,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258875,1.055067,0,19.6614,42.14808,1.1529,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,34.405422,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0,7.86,1.94,0,9.33,0.25,1.73,0.8,0,18.140334,15.00135,32.54127,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017897

91,22:30-22:45,17.243714,1.837373,31.709733,2.609464,95.211196,44.150584,43.635161,661.459879,0,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258875,1.055067,0,19.6614,42.14808,1.5372,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,35.571708,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0.1,7.86,1.94,0,9.33,0.25,1.73,0.8,0,18.140334,15.00135,32.54127,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017897

92,22:45-23:00,8.621858,1.837373,31.709733,2.609464,95.211196,44.150584,43.635161,661.459879,0,27.626152,53.905351,344.67316,4.25586,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258875,1.055067,0,19.6614,42.14808,1.5372,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,35.571708,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0.1,7.86,1.94,0,9.33,0.25,1.73,0.75,0,18.140334,15.00135,32.54127,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017897

93,23:00-23:15,0,1.837373,31.709733,2.551476,95.211196,44.150584,43.635161,661.459879,0,26.563608,53.905351,344.67316,3.191895,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258875,1.055067,0,13.1076,28.09872,1.5372,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,35.571708,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0.19,7.86,1.94,0,9.33,0.25,1.73,0.75,0,18.140334,15.00135,32.54127,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.018058

94,23:15-23:30,0,1.660702,31.709733,2.551476,86.304342,44.150584,43.635161,661.459879,0,26.563608,53.905351,344.67316,2.12793,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,21.258874,1.055067,0,13.1076,28.09872,1.5372,53.452,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,35.571708,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0.19,7.86,1.94,0,9.33,0.25,1.73,0.75,0,18.140334,15.00135,32.54127,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.018058

95,23:30-23:45,0,1.300295,31.709733,2.551476,67.569236,44.150584,43.635161,661.459879,0,26.563608,53.905351,344.67316,2.12793,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,20.904657,1.055067,0,13.1076,28.09872,1.5372,39.508,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,35.571708,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0.3,7.86,1.94,0,9.33,0.25,1.73,0.75,0,18.140334,15.00135,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021924,0,0,0.002557,0,0.018058

96,23:45-24:00,0,0.791484,31.709733,2.551476,40.951052,44.150584,43.635161,661.459879,0,26.563608,53.905351,344.67316,2.12793,126.520838,32.006457,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,79.966942,35.068228,43.545976,59.301366,20.904657,1.055067,0,13.1076,28.09872,1.5372,39.508,50.784,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,35.571708,0,3.03,2.38,1.89,0.42,0.87,0.17,1.99,2.18,1.62,0,0.3,7.86,1.94,0,9.33,0.25,1.73,0.75,0,18.140334,15.00135,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,1.755846,1.371098,348.975,4.2939,3.542466,2.969334,1.341844,0.82956,0,0,0.001858,0.021924,0,0,0.002557,0,0.018058

