Block,Time,NR/01012024/15012024/IEX_231227_05966,NR/01012024/15012024/IEX_231227_05965,NR/01012024/31012024/52,NR/01102023/22052037/LT-59,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01102023/19072037/LT-05,NR/01012024/31032024/ ChanjuII,NR/01102023/15082037/GNA_NR_2012_01,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01012024/31012024/HP-28,NR/01012024/31012024/HP-26,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/06022042/L_NR_2012_07,NR/30092023/26122029/SH-06,NR/01102023/30042040/GNA_LT_36,NR/06012024/31012024/NVVN/OA/16855,NR/01102023/31102037/L_NR_2019_11,NR/01102023/06022042/L_NR_2012_02,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01102023/05012040/L_NR_2020_02,NR/01012024/31012024/HP-27,NR/01102023/23072042/L_NR_2012_04,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/30092023/31122025/SH-07,NR/01102023/25122043/GNA_MEJA_DELHI,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01102023/31052040/LT-31,NR/01102023/30042040/GNA_LT_35,WR/01102023/31032046/L_NR_2020_05,NR/01102023/14082046/L_NR_2021_16,NR/26072023/25122043/L_NR_2023_10,WR/01102023/16072048/L_NR_2022_08,WR/01102023/01102023/L_NR_2020_06,NR/01102023/08032047/L_NR_2021_14,L_NR_2019_19,WR/01102023/30052048/L_NR_2022_10,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/L_NR_2019_05,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/01102023/07102043/L_NR_2018_61,NR/01102023/25072045/L_NR_2021_15,WR/01102023/01102023/L_NR_2022_09,NR/22102023/11042047/L_NR_2021_17,NR/05012024/31012024/SJVN050124NR1341,NR/05012024/31012024/SJVN050124NR1342,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02122045/L_NR_2021_13,NR/01102023/13082046/L_NR_2021_12
53,13:00-13:15,47.980000,95.950000,95.950000,0.690000,5.760000,84.620000,1.470000,100.500000,8.160000,0.000000,0.000000,229.450000,47.980000,86.550000,25.810000,15.590000,28.780000,0.990000,221.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,15.200000,15.200000,20,0,81,6,6.66,90.25,138.203457,14,0,93,28.31,28.32,6.67,28.32,11.59,47.5,14,47,20.15,23.03,189,45.83,229.17

54,13:15-13:30,47.980000,95.950000,95.950000,0.690000,5.760000,114.710000,1.470000,100.500000,8.160000,0.000000,0.000000,229.450000,47.980000,74.160000,25.810000,16.310000,28.780000,0.990000,221.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,15.920000,15.920000,20,0,81,6,6.66,90.14,135.841254,14,0,93,28.31,28.32,6.67,28.32,11.82,47.5,14,47,20.15,23.03,189,45.83,229.17

55,13:30-13:45,47.980000,95.950000,95.950000,0.690000,5.760000,114.710000,1.470000,52.770000,8.160000,0.000000,0.000000,229.450000,47.980000,74.160000,25.810000,16.170000,28.780000,0.990000,221.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,15.780000,15.780000,20,0,81,6,6.66,89.84,130.74745,14,0,93,28.31,28.32,6.67,28.32,12.73,46.98,14,47,20.15,23.03,189,45.83,229.17

56,13:45-14:00,47.980000,95.950000,95.950000,0.690000,5.760000,114.710000,1.470000,47.980000,8.160000,0.000000,0.000000,229.450000,47.980000,74.160000,25.810000,16.010000,28.780000,0.990000,221.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,15.610000,15.610000,20,0,79,6,6.66,89.37,127.131238,14,0,92,28.31,28.32,6.67,28.32,13.62,46.22,14,46,20.15,23.03,186,45.83,229.17

57,14:00-14:15,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.470000,47.980000,8.160000,0.000000,0.000000,229.450000,47.980000,74.160000,25.810000,15.820000,28.780000,1.070000,192.530000,47.980000,1.480000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,15.440000,15.440000,20,0,79,6,6.66,88.51,122.640136,14,0,90,28.31,28.32,6.67,28.32,10.62,45.31,14,45,20.15,23.03,186,45.83,229.17

58,14:15-14:30,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.470000,47.980000,8.160000,0.000000,0.000000,229.450000,47.980000,74.160000,25.810000,15.370000,28.780000,1.070000,192.530000,47.980000,1.480000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,14.980000,14.980000,20,0,76,6,6.66,86.96,117.206097,14,0,87,28.31,28.32,6.67,28.32,10.85,44.23,14,43,20.15,23.03,179,45.83,229.17

59,14:30-14:45,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.470000,47.980000,8.160000,0.000000,0.000000,229.450000,47.980000,74.160000,25.810000,14.720000,28.780000,1.070000,192.530000,47.980000,1.480000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,14.360000,14.360000,20,0,75,6,6.66,84.53,111.042983,14,0,83,28.31,28.32,6.67,28.32,11.09,42.95,14,42,20.15,23.03,175,45.83,229.17

60,14:45-15:00,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.470000,47.980000,8.160000,0.000000,0.000000,229.450000,47.980000,74.160000,25.810000,13.260000,28.780000,1.070000,192.530000,47.980000,1.480000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,12.940000,12.940000,20,0,72,6,6.66,80.56,103.868885,14,0,78,28.31,28.32,6.67,28.32,11.32,41.55,14,39,20.15,23.03,168,45.83,229.17

61,15:00-15:15,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.470000,47.980000,8.160000,22.070000,0.000000,229.450000,47.980000,74.160000,25.810000,12.390000,28.780000,1.070000,192.530000,47.980000,1.530000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,12.080000,12.080000,20,0,64,6,6.66,76.01,101.108121,14,0,73,28.31,28.32,6.67,28.32,8.91,39.96,14,37,20.15,23.03,151,45.83,229.17

62,15:15-15:30,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.470000,47.980000,8.160000,22.070000,0.000000,229.450000,47.980000,74.160000,25.810000,11.470000,28.780000,1.070000,192.530000,47.980000,1.530000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,11.190000,11.190000,20,0,58,6,6.66,70.83,91.105212,14,0,67,28.31,28.32,6.67,28.32,9.16,38.06,14,33,20.15,23.03,137,43.9,219.53

63,15:30-15:45,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.470000,47.980000,8.160000,22.070000,0.000000,229.450000,47.980000,74.160000,25.810000,10.600000,28.780000,1.070000,192.530000,47.980000,1.530000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,10.340000,10.340000,20,0,52,6,6.66,64.79,79.935783,19.54,0,57,28.31,28.32,6.67,28.32,9.43,35.05,19.54,29,20.15,23.03,123,41.02,205.08

64,15:45-16:00,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.470000,47.980000,8.160000,22.070000,0.000000,229.450000,47.980000,74.160000,25.810000,9.480000,28.780000,1.070000,192.530000,47.980000,1.530000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,9.250000,9.250000,20,0,46,6,6.66,58.23,68.105326,19.44,0,50,28.31,28.32,6.67,28.32,9.72,32.73,19.44,25,20.15,23.03,109,37.73,188.63

65,16:00-16:15,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.550000,49.890000,8.160000,22.070000,0.000000,229.450000,47.980000,74.160000,25.810000,8.350000,28.780000,1.140000,192.530000,47.980000,1.530000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,8.140000,8.140000,20,0,40,6.66,6.66,51.02,55.837424,19.17,0,43,16.99,31.85,6.67,31.85,10.56,29.85,19.17,21,20.15,23.03,95,30.79,153.93

66,16:15-16:30,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.550000,49.890000,8.160000,22.070000,0.000000,229.450000,47.980000,74.160000,25.810000,7.180000,28.780000,1.140000,221.640000,47.980000,1.530000,0.000000,269.860000,18.230000,25.810000,0.000000,11.510000,6.720000,7.000000,7.000000,20,0,34,6.66,6.66,43.47,43.793105,18.99,0,33,7,32.77,6.67,32.77,11.62,26.51,18.99,17,13.24,23.03,78,27.23,136.17

67,16:30-16:45,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.550000,81.560000,8.160000,22.070000,0.000000,229.450000,47.980000,74.160000,25.270000,5.620000,28.780000,1.140000,221.640000,47.980000,1.530000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,5.480000,5.480000,20,0,25,6.66,6.66,35.43,30.485056,18.8,0,25,1,32.8,6.67,32.8,11.51,22.52,18.8,12,11.51,15.74,60,23.35,116.74

68,16:45-17:00,47.980000,95.950000,95.950000,0.770000,5.760000,114.710000,1.550000,100.500000,8.160000,22.070000,0.000000,229.450000,47.980000,74.160000,25.270000,3.750000,28.780000,1.140000,221.640000,47.980000,1.530000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,3.670000,3.670000,20,0,18,6.66,6.66,27.29,20.054423,18.66,0,15,0,28.2,6.67,29.37,11.97,18.34,18.66,7,7.68,10.46,42,19.23,96.15

69,17:00-17:15,47.980000,95.950000,95.950000,0.840000,5.760000,114.710000,1.470000,100.500000,8.160000,23.030000,0.000000,229.450000,47.980000,86.550000,25.270000,2.250000,28.780000,1.140000,259.640000,47.980000,1.530000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,2.200000,2.200000,20,0,10,6.66,6.66,18.4,12.374833,18.72,0,10,0,13.39,6.67,13.95,13.01,14.51,18.72,5,0,0,25,14.66,73.3

70,17:15-17:30,47.980000,95.950000,95.950000,0.840000,5.760000,114.710000,1.470000,100.500000,8.160000,23.030000,0.000000,229.450000,47.980000,86.550000,25.270000,1.070000,28.780000,1.140000,259.640000,47.980000,1.530000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,1.040000,1.040000,20,0,4,6.66,6.66,7.74,7.057446,18.37,0,7,0,4.47,6.67,4.66,13.64,10,18.37,3,0,0,11,8.99,44.96

71,17:30-17:45,47.980000,95.950000,95.950000,0.840000,5.760000,84.620000,1.470000,100.500000,8.160000,23.030000,0.000000,229.450000,47.980000,86.550000,25.270000,0.380000,28.780000,1.140000,259.640000,47.980000,1.530000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.370000,0.370000,20,0,1,6.66,6.66,1.67,2.673275,15.33,0,3,0,0,6.67,0,14.04,5,15.33,1,0,0,2,4.94,24.73

72,17:45-18:00,47.980000,95.950000,95.950000,0.840000,5.760000,93.080000,1.470000,100.500000,8.160000,23.030000,0.000000,229.450000,47.980000,86.550000,20.520000,0.040000,28.780000,1.140000,259.640000,47.980000,1.530000,0.000000,269.860000,18.230000,20.520000,0.000000,11.510000,6.720000,0.040000,0.040000,20,0,0,6.66,6.66,0.33,0.029163,15.33,0,1,0,0,6.67,0,14.38,2,15.33,0,0,0,0,1.72,8.63

73,18:00-18:15,47.980000,95.950000,95.950000,0.840000,5.760000,114.710000,1.470000,100.500000,8.160000,23.990000,0.000000,152.060000,47.980000,86.550000,20.520000,0.000000,28.780000,1.220000,259.640000,47.980000,1.530000,0.000000,269.860000,18.230000,20.520000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,6.66,6.66,0,0,15.33,0,0,0,0,6.67,0,14.4,0,15.33,0,0,0,0,0.28,1.39

74,18:15-18:30,47.980000,95.950000,95.950000,0.840000,5.760000,114.710000,1.470000,100.500000,8.160000,23.990000,0.000000,152.060000,47.980000,86.550000,20.520000,0.000000,28.780000,1.220000,259.640000,47.980000,1.530000,0.000000,269.860000,18.230000,20.520000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,6.66,6.66,0,0,15.33,0,0,0,0,6.67,0,15.03,0,15.33,0,0,0,0,0,0

75,18:30-18:45,47.980000,95.950000,95.950000,0.840000,5.760000,114.710000,1.470000,100.500000,8.160000,23.990000,0.000000,152.060000,47.980000,86.550000,30.700000,0.000000,28.780000,1.220000,259.640000,47.980000,1.530000,0.000000,269.860000,18.230000,24.180000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,6.66,6.66,0,0,15.33,0,0,0,0,6.67,0,14.8,0,15.33,0,0,0,0,0,0

76,18:45-19:00,47.980000,95.950000,95.950000,0.840000,5.760000,114.710000,1.470000,100.500000,8.160000,23.990000,0.000000,152.060000,47.980000,86.550000,30.700000,0.000000,28.780000,1.220000,259.640000,47.980000,1.530000,0.000000,269.860000,18.230000,24.180000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,6.66,6.66,0,0,15.33,0,0,0,0,6.67,0,14.64,0,15.33,0,0,0,0,0,0

77,19:00-19:15,47.980000,95.950000,95.950000,0.840000,5.760000,114.710000,1.470000,100.500000,8.160000,23.990000,0.000000,0.000000,47.980000,86.550000,25.270000,0.000000,28.780000,1.140000,259.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,6.66,6.66,0,0,15.33,0,0,0,0,6.67,0,15.29,0,15.33,0,0,0,0,0,0

78,19:15-19:30,47.980000,95.950000,95.950000,0.840000,5.760000,114.710000,1.470000,100.500000,8.160000,23.990000,0.000000,0.000000,47.980000,86.550000,25.270000,0.000000,28.780000,1.140000,259.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,6.66,6.66,0,0,15.33,0,0,0,0,6.67,0,15.85,0,15.33,0,0,0,0,0,0

79,19:30-19:45,47.980000,95.950000,95.950000,0.840000,5.760000,114.710000,1.470000,100.500000,8.160000,23.990000,0.000000,0.000000,47.980000,86.550000,25.270000,0.000000,28.780000,1.140000,259.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,6.66,6.66,0,0,15.33,0,0,0,0,6.67,0,16.02,0,15.33,0,0,0,0,0,0

80,19:45-20:00,47.980000,95.950000,95.950000,0.840000,5.760000,114.710000,1.470000,100.500000,8.160000,23.990000,0.000000,0.000000,47.980000,86.550000,25.270000,0.000000,28.780000,1.140000,259.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,6.66,6.66,0,0,15.87,0,0,0,0,6.67,0,15.69,0,15.87,0,0,0,0,0,0

81,20:00-20:15,47.980000,95.950000,0.000000,0.840000,5.760000,114.710000,1.550000,100.500000,8.160000,23.990000,0.000000,0.000000,47.980000,86.550000,25.270000,0.000000,28.780000,1.070000,259.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,6.66,6.66,0,0,15.33,0,0,0,0,6.67,0,16.78,0,15.33,0,0,0,0,0,0

82,20:15-20:30,47.980000,95.950000,0.000000,0.840000,5.760000,114.710000,1.550000,100.500000,8.160000,23.990000,0.000000,0.000000,47.980000,86.550000,25.270000,0.000000,28.780000,1.070000,259.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,6.66,6.66,0,0,15.33,0,0,0,0,6.67,0,16.67,0,15.33,0,0,0,0,0,0

83,20:30-20:45,47.980000,95.950000,0.000000,0.840000,5.760000,84.620000,1.550000,100.500000,8.160000,23.990000,0.000000,0.000000,47.980000,86.550000,25.270000,0.000000,28.780000,1.070000,259.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,20,0,0,7,6.66,0,0,15.33,0,0,0,0,6.67,0,16.41,0,15.33,0,0,0,0,0,0

84,20:45-21:00,47.980000,95.950000,0.000000,0.840000,5.760000,114.710000,1.550000,100.500000,8.160000,23.990000,0.000000,0.000000,47.980000,86.550000,25.270000,0.000000,28.780000,1.070000,259.640000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21,0,0,7,7,0,0,16,0,0,0,0,7,0,16.18,0,16,0,0,0,0,0,0

85,21:00-21:15,47.980000,95.950000,0.000000,0.770000,5.760000,84.620000,1.470000,82.520000,8.160000,23.030000,0.000000,0.000000,47.980000,55.290000,25.270000,0.000000,28.780000,1.030000,233.070000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,7,7.16,0,0,17.67,0,0,0,0,7.17,0,17.72,0,17.67,0,0,0,0,0,0

86,21:15-21:30,47.980000,95.950000,0.000000,0.770000,5.760000,84.620000,1.470000,76.760000,8.160000,23.030000,0.000000,0.000000,47.980000,74.160000,25.270000,0.000000,28.780000,1.030000,249.390000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,7,7.16,0,0,18.33,0,0,0,0,7.17,0,17.07,0,18.33,0,0,0,0,0,0

87,21:30-21:45,47.980000,95.950000,0.000000,0.770000,5.760000,84.620000,1.470000,67.160000,8.160000,23.030000,0.000000,0.000000,47.980000,74.160000,25.270000,0.000000,28.780000,1.140000,249.390000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,7,7.16,0,0,16.67,0,0,0,0,7.17,0,16.28,0,16.67,0,0,0,0,0,0

88,21:45-22:00,47.980000,95.950000,0.000000,0.770000,5.760000,76.160000,1.470000,67.160000,8.160000,23.030000,0.000000,0.000000,47.980000,74.160000,25.270000,0.000000,28.780000,1.140000,249.390000,47.980000,1.480000,0.000000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,7,7.16,0,0,16.67,0,0,0,0,7.17,0,15.93,0,16.67,0,0,0,0,0,0

89,22:00-22:15,47.980000,95.950000,0.000000,0.770000,5.760000,69.950000,1.470000,49.890000,8.160000,23.030000,24.460000,152.060000,47.980000,55.290000,25.270000,0.000000,28.780000,1.100000,224.450000,47.980000,1.430000,57.140000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,7,7.16,0,0,16.67,0,0,0,0,7.17,0,15.13,0,16.67,0,0,0,0,0,0

90,22:15-22:30,47.980000,95.950000,0.000000,0.770000,5.760000,69.950000,1.470000,49.890000,8.160000,23.030000,24.460000,152.060000,47.980000,55.290000,25.270000,0.000000,28.780000,1.100000,224.450000,47.980000,1.430000,57.140000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,7,7.16,0,0,16.67,0,0,0,0,7.17,0,14.67,0,16.67,0,0,0,0,0,0

91,22:30-22:45,47.980000,95.950000,0.000000,0.770000,5.760000,69.950000,1.470000,49.890000,8.160000,23.030000,24.460000,152.060000,47.980000,55.290000,25.270000,0.000000,28.780000,0.990000,224.450000,47.980000,1.430000,57.140000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,7,7.16,0,0,16.67,0,0,0,0,7.17,0,13.73,0,16.67,0,0,0,0,0,0

92,22:45-23:00,47.980000,95.950000,0.000000,0.770000,5.760000,69.950000,1.470000,49.890000,8.160000,23.030000,24.460000,152.060000,47.980000,55.290000,25.270000,0.000000,28.780000,0.990000,197.880000,47.980000,1.430000,57.140000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,7,7.16,0,0,16.67,0,0,0,0,7.17,0,13.13,0,16.67,0,0,0,0,0,0

93,23:00-23:15,47.980000,95.950000,0.000000,0.690000,5.760000,69.950000,1.470000,49.890000,8.160000,23.030000,24.460000,152.060000,47.980000,55.290000,25.270000,0.000000,28.780000,0.990000,169.090000,47.980000,1.430000,57.140000,269.860000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,6.66,7.16,0,0,16.67,0,0,0,0,7.17,0,12.34,0,16.67,0,0,0,0,0,0

94,23:15-23:30,47.980000,95.950000,0.000000,0.690000,5.760000,69.950000,1.470000,49.890000,8.160000,23.030000,24.460000,152.060000,47.980000,55.290000,25.270000,0.000000,28.780000,0.990000,169.090000,47.980000,1.430000,57.140000,230.280000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,6.66,7.16,0,0,16.67,0,0,0,0,7.17,0,11.94,0,16.67,0,0,0,0,0,0

95,23:30-23:45,47.980000,95.950000,0.000000,0.690000,5.760000,69.950000,1.470000,49.890000,8.160000,23.030000,24.460000,152.060000,47.980000,55.290000,25.270000,0.000000,28.780000,0.990000,169.090000,47.980000,1.430000,57.140000,191.900000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,6.66,7.16,0,0,16.67,0,0,0,0,7.17,0,11.14,0,16.67,0,0,0,0,0,0

96,23:45-24:00,47.980000,95.950000,0.000000,0.690000,5.760000,69.950000,1.470000,49.890000,8.160000,23.030000,24.460000,152.060000,47.980000,55.290000,25.270000,0.000000,28.780000,0.990000,169.090000,47.980000,1.430000,57.140000,148.420000,18.230000,25.270000,0.000000,11.510000,6.720000,0.000000,0.000000,21.5,0,0,6.66,7.16,0,0,16.67,0,0,0,0,7.17,0,10.66,0,16.67,0,0,0,0,0,0

