Block,Time,SASAN,DHAULIGNGA,SEWA2,ANTA_GF,CHAMERA2,DULHASTI,ANTA_LF,RAPPC,DADRI_LF,SINGRAULI,SALAL,RAPPB,AURY_LF,CHAMERA3,URI,PARBATI3,DADRI_RF,UNCHAHAR2,ANTA_RF,UNCHAHAR3,DADRT2,DADRI_CRF,URI2,AURY_RF,BSIUL,RIHAND1,RIHAND3,AURY_CRF,TANDA2,UNCHAHAR1,KISHANGANGA,JHAJJAR,UNCHAHAR4,CHAMERA1,FSTPP I & II,KHSTPP-I,BRBCL,KHSTPP-II,TALA,NAPP,TEHRI,TANAKPUR,AURY_GF,RAMPUR,KOLDAM,RIHAND2,KOTESHWR,SINGRAULI_HYDRO,ANTA_CRF,NJPC,DADRI_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
31,07:30-07:45,404.824959,20.994509,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,39.487762,56.832373,0.000000,23.877490,0.000000,15.092217,367.387181,0.000000,33.984178,0.000000,12.607315,54.556101,92.735144,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,27.163033,11.068715,32.806608,19.334000,115.101682,0.000000,48.365524,0.000000,1.238343,0.000000,5.121430,4.482977,97.192888,9.472608,0.759987,0.000000,132.497050,0.000000,0,0,0,0,0

32,07:45:08:00,404.824959,20.994509,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,39.487762,56.832373,0.000000,23.877490,0.000000,15.092217,367.387181,0.000000,33.984178,0.000000,12.607315,54.556101,92.735144,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,27.163033,11.068715,35.788297,19.334000,105.777184,0.000000,48.365524,0.000000,1.238343,0.000000,4.570578,2.241488,97.192888,9.472608,0.759987,0.000000,118.493297,0.000000,0,0,0,0,0

33,08:00-08:15,404.824959,20.994509,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,22.124094,0.000000,23.877490,0.000000,15.092217,367.387181,0.000000,33.984178,0.000000,12.607315,54.556101,92.735144,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,27.163033,11.068715,35.788297,19.334000,114.288494,0.000000,48.365524,0.000000,1.238343,0.000000,4.570578,2.241488,97.192888,9.472608,0.759987,0.000000,118.493297,0.000000,0,0,0,0,0

34,08:15-08:30,404.824959,20.994509,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,144.994318,76.732992,0.000000,0.000000,33.671372,33.617959,17.699275,0.000000,23.877490,0.000000,15.092217,367.387181,0.000000,33.984178,0.000000,12.607315,54.556101,92.735144,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,12.677304,11.068715,35.788297,19.334006,115.101682,0.000000,48.365524,0.000000,1.238343,0.000000,4.570578,0.000000,97.192888,9.472608,0.759987,0.000000,118.493297,0.000000,0,0,0,0,0

35,08:30-08:45,404.824959,20.994509,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,76.732992,0.000000,0.000000,33.671372,33.617959,17.699275,0.000000,23.877490,0.000000,15.092217,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.068715,36.754997,19.334006,115.198352,0.000000,48.365524,0.000000,1.238343,0.000000,4.570578,0.000000,98.159588,9.472608,0.759987,0.000000,118.493297,0.000000,0,0,0,0,0

36,08:45:09:00,404.824959,20.994509,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,76.732992,0.000000,0.000000,33.671372,33.617959,17.699275,0.000000,23.877490,0.000000,15.092217,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.068715,36.754997,19.334006,115.198352,0.000000,48.365524,0.000000,1.733680,0.000000,5.136317,0.000000,98.159588,9.472608,0.759987,0.000000,133.035656,0.000000,0,0,0,0,0

37,09:00:09:15,404.824959,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,76.732992,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,23.877490,0.000000,15.092217,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.068715,36.754997,19.334006,115.198352,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,9.472608,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

38,09:15-09:30,404.824959,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,76.732992,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,23.877490,0.000000,15.092217,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.068715,36.754997,19.334006,115.198352,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,9.472608,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

39,09:30-09:45,404.824959,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,76.732992,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,23.877490,0.000000,15.092217,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,36.754997,19.334006,105.873854,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,9.472608,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

40,09:45-10:00,404.824959,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,76.732992,0.000000,0.000000,33.671372,33.617959,4.129830,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,36.754997,19.334006,115.198352,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,9.472608,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

41,10:00-10:15,404.824959,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,76.732992,0.000000,0.000000,33.671372,39.487762,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,36.754997,19.334006,105.873854,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,0.000000,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

42,10:15-10:30,404.824959,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,76.732992,0.000000,0.000000,33.671372,39.487762,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,33.773308,19.334000,114.818922,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,0.000000,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

43,10:30-10:45,404.824959,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,76.732992,0.000000,0.000000,33.671372,39.487762,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,33.773308,19.334000,115.198352,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,0.000000,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

44,10:45-11:00,404.824959,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,76.732992,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,33.773308,19.334000,115.198352,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,0.000000,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

45,11:00-11:15,404.824959,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,51.672048,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,36.754997,19.334000,105.873854,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,0.000000,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

46,11:15-11:30,404.824959,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,51.672048,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,33.773308,19.334000,114.385164,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,0.000000,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

47,11:30-11:45,400.213800,10.497254,0.000000,0.000000,46.884784,57.204862,0.000000,66.213651,0.000000,131.941790,51.672048,0.000000,0.000000,33.671372,33.617959,0.000000,0.000000,23.877490,0.000000,15.101884,367.387181,0.000000,33.984178,0.000000,12.607315,51.612113,93.701844,0.000000,5.179665,12.086843,5.375272,173.883969,2.357298,0.000000,11.615481,33.773308,19.334000,115.198352,0.000000,48.365524,0.000000,1.733680,0.000000,5.821160,0.000000,98.159588,0.000000,0.759987,0.000000,150.809651,0.000000,0,0,0,0,0

