Block,Time,BSIUL,CHAMERA1,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SEWA2,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,DULHASTI,KOLDAM,SALAL,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
32,07:45:08:00,13.1076,28.09872,107.785331,0,4.233847,22.966683,44.326064,2.501308,49.68,1.011547,0,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,3.668474,0,0,95.888555,122.432091,128.451291,37.821176,0,24.402,0,64.950987,0,3.734724,32.367611,6.22454,0,75.489468,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,0.86,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.8,0.81,0,147.515625,39.455,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,273.375,0,0,0,0,0.020002,0,0,0.001107,0.022515

33,08:00-08:15,13.1076,13.983,107.785331,0,4.233847,22.966683,44.326064,2.501308,49.68,1.011547,0,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,3.668474,0,0,95.888555,122.432091,128.451291,37.821176,0,24.402,0,64.950987,0,3.734724,31.745157,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.3,3.78,0.86,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.8,0.81,0,147.515625,39.455,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,273.375,0,0,0,0,0.020002,0,0,0.001107,0.022331

34,08:15-08:30,13.1076,13.983,107.785331,0,4.233847,22.966683,44.326064,2.501308,49.68,1.011547,0,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,7.336948,0,0,95.888555,122.432091,128.451291,37.821176,0,24.402,0,64.950987,0,3.734724,31.745157,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.3,3.78,0.86,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.8,0.81,0,147.515625,39.455,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,273.375,0,0,0,0,0.020002,0,0,0.001107,0.022331

35,08:30-08:45,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,49.68,1.011547,0,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,37.821176,0,24.402,0,64.950987,0,3.734724,31.745157,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,0.86,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.8,0.81,0,147.515625,39.455,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,273.375,0,0,0,0,0.019843,0,0,0.001107,0.022331

36,08:45:09:00,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,52.992,1.011547,0,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,37.821176,0,24.402,0,64.950987,0,3.734724,31.745157,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,0.86,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.8,0.81,0,147.515625,39.455,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,273.375,0,0,0,0,0.019843,0,0,0.001107,0.022331

37,09:00:09:15,13.1076,0,107.785331,6.0207,4.233847,22.966683,44.326064,2.501308,52.992,1.011547,0,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,31.122702,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.8,0.85,0,147.515625,42.49,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,273.375,0,0,0,0,0.019843,0,0,0.001107,0.022331

38,09:15-09:30,13.1076,0,107.785331,6.0207,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,30.855472,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,31.122702,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.8,0.85,0,147.515625,42.49,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,273.375,0,0,0,0,0.019843,0,0,0.001107,0.022331

39,09:30-09:45,13.1076,0,107.785331,6.0207,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,30.855472,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,31.122702,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.99,0.96,0.22,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.87,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,273.375,0,0,0,0,0.019843,0,0,0.001107,0.022331

40,09:45-10:00,13.1076,0,107.785331,6.0207,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,31.122702,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1,0.96,0.22,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.89,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,273.375,0,0,0,0,0.019843,0,0,0.001107,0.022331

41,10:00-10:15,13.1076,0,107.785331,6.0207,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,37.565989,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,4.402169,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,30.500248,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.89,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,275.625,0,0,0,0,0.019685,0,0,0.001107,0.022146

42,10:15-10:30,13.1076,0,107.785331,6.0207,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,37.565989,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,30.500248,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.03,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.92,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,275.625,0,0,0,0,0.019685,0,0,0.001107,0.022146

43,10:30-10:45,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,30.500248,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.92,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,275.625,0,0,0,0,0.019685,0,0,0.001107,0.022146

44,10:45-11:00,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,30.500248,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.92,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,275.625,0,0,0,0,0.019685,0,0,0.001107,0.022146

45,11:00-11:15,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.92,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,275.625,0,0,0,0,0.019685,0,0,0.001107,0.021999

46,11:15-11:30,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.92,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.759081,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,275.625,0,0,0,0,0.019685,0,0,0.001107,0.021999

47,11:30-11:45,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.92,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,1.929658,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,279,0,0,0,0,0.019685,0,0,0.001107,0.021999

48,11:45-12:00,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.92,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,2.043377,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,279,0,0,0,0,0.019685,0,0,0.001107,0.021999

49,12:00-12:15,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,15.349422,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.92,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,2.213954,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,279,0,0,0,0,0.019685,0,0,0.001107,0.021924

50,12:15-12:30,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.92,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,2.384532,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,279,0,0,0,0,0.019685,0,0,0.001107,0.021924

51,12:30-12:45,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.96,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.92,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,2.640399,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,279,0,0,0,0,0.019685,0,0,0.001107,0.021924

52,12:45-13:00,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,52.992,1.011547,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.93,0.96,0.23,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.88,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,2.896265,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,279,0,0,0,0,0.019685,0,0,0.001107,0.021924

53,13:00-13:15,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,52.992,1.011547,0,37.565989,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.93,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.88,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,3.152131,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,279,0,0,0,0,0.019526,0,0,0.001107,0.021924

54,13:15-13:30,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,37.565989,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,24.402,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.93,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.88,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,3.407998,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,279,0,0,0,0,0.019526,0,0,0.001107,0.021924

55,13:30-13:45,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.93,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.88,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,3.518162,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,307.125,0,0,0,0,0.019526,0,0,0.001107,0.021777

56,13:45-14:00,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,83.664,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.93,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.88,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.357553,1.332638,3.518162,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,312.75,0,0,0,0,0.019526,0,0,0.001107,0.021777

57,14:00-14:15,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,83.664,0,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.93,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.85,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.378985,1.332638,3.518162,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,320.625,0,0,0,0,0.019526,0,0,0.001107,0.021777

58,14:15-14:30,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0.663309,0,95.888555,122.432091,128.451291,18.910588,0,83.664,21.51372,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.93,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.85,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.378985,1.332638,3.518162,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,326.25,0,0,0,0,0.019526,0,0,0.001107,0.021777

59,14:30-14:45,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0.663309,0,95.888555,122.432091,128.451291,18.910588,0,83.664,21.51372,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.93,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.85,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.378985,1.332638,3.518162,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,337.5,0,0,0,0,0.019526,0,0,0.001107,0.021777

60,14:45-15:00,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.011547,0,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0.663309,0,95.888555,122.432091,128.451291,37.821176,0,36.022,21.51372,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.91,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.82,0,147.515625,43.097,20.73185,20.0018,1.356038,1.318423,2.378985,1.332638,3.518162,4.26444,2.703866,1.857394,3.518163,4.577166,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,343.125,0,0,0,0,0.019526,0,0,0.001107,0.021777

61,15:00-15:15,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.032621,24.56883,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0.663309,0,95.888555,122.432091,128.451291,37.821176,0,24.402,21.51372,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.91,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.82,0,147.515625,41.883,20.73185,20.0018,1.356038,1.318423,2.378985,1.332638,3.518162,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,343.125,0,0,0,0,0.019526,0,0,0.001107,0.021777

62,15:15-15:30,13.1076,0,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.032621,24.56883,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0.663309,0,95.888555,122.432091,128.451291,37.821176,0,24.402,21.51372,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.91,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.85,0.82,0,147.515625,41.883,20.73185,20.0018,1.356038,1.318423,2.378985,1.332638,3.518162,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,343.125,0,0,0,0,0.019526,0,0,0.001107,0.021777

63,15:30-15:45,13.1076,13.746,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.032621,49.137658,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0.663309,0,95.888555,122.432091,128.451291,37.821176,0,24.402,21.51372,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.91,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.83,0.82,0,147.515625,41.883,20.73185,20.0018,1.356038,1.318423,2.378985,1.332638,3.518162,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,343.125,0,0,0,0,0.019526,0,0,0.001107,0.021777

64,15:45-16:00,13.1076,13.746,107.785331,0,4.233847,22.966683,44.326064,2.501308,50.232,1.032621,49.137658,36.506751,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0.663309,0,95.888555,122.432091,128.451291,37.821176,0,24.402,21.51372,64.950987,0,3.734724,29.877794,6.22454,0,74.209985,0,0,0,6.486938,85.627588,0,3.03,3.57,3.78,0.91,0.96,0.1,1.99,2.18,1.61,0,1.85,7.95,1.94,0,9.33,0.24,1.83,0.82,0,147.515625,41.883,20.73185,20.0018,1.356038,1.318423,2.378985,1.332638,3.518162,4.26444,2.703866,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,0.565842,343.125,0,0,0,0,0.019526,0,0,0.001107,0.021777

