Block,Time,RIHAND3,SEWA2,NJPC,DADRI_RF,UNCHAHAR1,CHAMERA3,KISHANGANGA,UNCHAHAR3,DHAULIGNGA,ANTA_RF,ANTA_LF,RIHAND1,RIHAND2,SINGRAULI,RAPPC,SINGRAULI_HYDRO,UNCHAHAR4,TANAKPUR,AURY_GF,TANDA2,URI,DADRI_CRF,KOTESHWR,PARBATI3,URI2,JHAJJAR,NAPP,RAPPB,CHAMERA2,BSIUL,ANTA_GF,AURY_LF,AURY_CRF,DADRI_LF,DADRT2,SALAL,DULHASTI,RAMPUR,UNCHAHAR2,DADRI_GF,AURY_RF,TEHRI,ANTA_CRF,CHAMERA1,KOLDAM,KGSU3AND4,KKNP,TALA,SIMHST2,MAPS,TALST2,KSTPS7,VSTPS III,RSTPSU1TO6,KUDGI,VSTPS IV,FSTPP I & II,VSTPS I,GANDHAR-RLNG,NLCEXP,NTPL,KSTPS I&II,SASAN,KAWAS-NAPM,KAPS,KAWAS-RLNG,NLCTS2EXP,GADARWARA-I,BRBCL,NNTPP,GANDHAR-NAPM,NLCIIST2,NLCIIST1,SIPAT II,LARA-I,MOUDA_II,VSTPS V,KHSTPP-I,RSTPSU7,SOLAPUR,KHSTPP-II,VSTPS II,KAWAS-ComGas,VALLURNTECL,TAPS-II,GANDHAR-APM,GANDHAR-ComGas,KHARGONE-I,KGSU1AND2,KAWAS-zLIQ,SIPAT I,MOUDA,KAWAS-APM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,122.281677,16.603562,73.221505,0.000000,6.944399,30.647457,2.466002,10.907436,28.748936,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.247617,0.000000,0.000000,48.549228,0.000000,8.420983,6.712228,33.486722,119.041099,43.356110,0.000000,28.030217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,52.099522,1.413827,15.051884,0.000000,0.000000,0.000000,0.000000,27.157413,1.661934,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.52,0.00,2.593784,9.285745,2.263034,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.41,0.81,1.807575,4.115478,3.394049,1.283059,18.156282,1.88,1.711898,118.167914,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

28,06:45-07:00,122.281677,16.603562,69.263586,0.000000,6.944399,30.647457,2.466002,10.907436,28.748936,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.247617,0.000000,0.000000,48.549228,0.000000,8.420983,3.356113,33.486722,119.041099,43.356110,0.000000,28.030217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,52.099522,1.338696,15.051884,0.000000,0.000000,0.000000,0.000000,27.157413,0.830968,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.52,0.00,2.593784,9.285745,2.263034,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.41,0.81,1.807575,4.115478,3.394049,1.283059,18.156282,1.88,1.711898,118.167914,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

29,07:00-07:15,122.281677,16.603562,59.368788,0.000000,6.944399,30.647457,2.466002,10.907436,19.165958,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,1.114278,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,42.173383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,52.099522,1.147453,15.051884,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.52,0.00,2.593784,4.832500,2.263034,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,118.167914,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

30,07:15-07:30,122.281677,16.603562,48.880303,0.000000,6.944399,30.647457,2.466002,10.907436,9.582978,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,1.114278,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,42.173383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,52.099522,0.942551,15.051884,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.52,0.00,2.593784,4.832500,2.263034,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,118.167914,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

31,07:30-07:45,122.281677,16.603562,24.440150,0.000000,6.944399,30.647457,2.466002,10.907436,9.582978,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,5.695198,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,42.173383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,52.099522,0.471276,15.051884,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.52,0.00,2.593784,4.832500,2.263034,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,118.167914,1.877873,0.000000,0.00,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

32,07:45:08:00,122.281677,16.603562,0.000000,0.000000,6.944399,30.647457,2.466002,10.907436,9.582978,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,5.695198,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,42.173383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,52.099522,0.000000,15.051884,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.52,0.00,2.593784,4.832500,2.263034,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,118.167914,1.877873,0.000000,0.01,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

33,08:00-08:15,122.281677,16.603562,0.000000,0.000000,6.944399,30.647457,2.466002,13.546053,9.582978,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,5.695198,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,42.173383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,52.099522,0.000000,21.627566,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.263034,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.00,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,0.92,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

34,08:15-08:30,122.281677,16.603562,0.000000,0.000000,6.944399,30.647457,2.466002,13.546053,9.582978,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,5.695198,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,28.030217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,34.614029,0.000000,18.245847,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.263034,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.58,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,0.92,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

35,08:30-08:45,122.281677,16.603562,0.000000,0.000000,6.944399,20.411048,2.466002,13.546053,9.582978,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,5.695198,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,28.030217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,34.614029,0.000000,21.627566,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.263034,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.58,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,1.01,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

36,08:45:09:00,122.281677,16.603562,0.000000,0.000000,6.944399,10.205524,2.466002,13.546053,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,5.695198,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,28.030217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,34.614029,0.000000,21.627566,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.263034,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.58,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,1.01,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

37,09:00:09:15,122.281677,16.603562,0.000000,0.000000,6.944399,10.205524,2.466002,13.591824,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,1.114278,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,34.614029,0.000000,19.205571,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283295,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.59,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,1.01,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

38,09:15-09:30,122.281677,16.603562,0.000000,0.000000,6.944399,10.205524,2.466002,13.591824,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,34.614029,0.000000,19.205571,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.59,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,1.01,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

39,09:30-09:45,122.281677,16.603562,0.000000,0.000000,6.944399,10.205524,2.466002,13.591824,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,34.614029,0.000000,19.347875,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.59,0.000000,14.497506,0.15,0.000000,0.40,0.78,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,1.02,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

40,09:45-10:00,122.281677,16.603562,0.000000,0.000000,6.944399,10.205524,2.466002,13.591824,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,34.614029,0.000000,19.347875,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.59,0.000000,14.497506,0.15,0.000000,0.41,0.81,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,1.02,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

41,10:00-10:15,122.281677,16.603562,0.000000,0.000000,6.944399,10.205524,2.466002,13.591824,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,4.268561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,34.733015,0.000000,21.748723,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.62,0.000000,14.497506,0.15,0.000000,0.41,0.81,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,123.763949,1.877873,0.000000,1.27,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

42,10:15-10:30,122.281677,16.603562,0.000000,0.000000,6.944399,10.205524,2.466002,13.591824,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,51.216768,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,4.268561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,17.366507,0.000000,21.748723,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.72,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.62,0.000000,14.497506,0.15,0.000000,0.43,0.86,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,123.763949,1.877873,0.000000,1.27,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

43,10:30-10:45,122.281677,16.603562,0.000000,0.000000,6.944399,10.205524,2.466002,13.625451,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,51.216768,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,4.268561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,0.000000,0.000000,25.469208,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.278459,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.62,0.000000,14.497506,0.15,0.000000,0.43,0.86,1.807575,4.115478,3.394049,1.283059,19.983934,1.88,1.711898,123.763949,1.877873,0.000000,0.96,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

44,10:45-11:00,122.281677,16.603562,0.000000,0.000000,6.944399,10.205524,2.466002,13.625451,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,0.000000,0.000000,25.469208,0.000000,0.000000,0.000000,0.000000,27.157413,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.278459,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.62,0.000000,14.136066,0.15,0.000000,0.43,0.86,1.807575,4.115478,3.394049,1.283059,19.983934,1.88,1.711898,123.763949,1.877873,0.000000,0.96,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

45,11:00-11:15,122.281677,16.603562,0.000000,0.000000,6.944399,0.000000,2.466002,13.937081,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,158.626111,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,0.000000,0.000000,25.469208,0.000000,0.000000,0.000000,0.000000,25.349362,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.278459,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.62,0.000000,14.400057,0.15,0.000000,0.43,0.86,1.807575,4.115478,3.394049,1.283059,19.983934,1.88,1.711898,123.763949,1.877873,0.000000,1.20,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

46,11:15-11:30,122.281677,16.603562,0.000000,0.000000,6.944399,0.000000,2.466002,13.937081,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,161.567099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,0.000000,0.000000,25.469208,0.000000,0.000000,0.000000,0.000000,13.590923,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.278459,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.62,0.000000,14.497506,0.15,0.000000,0.43,0.86,1.807575,4.115478,3.394049,1.283059,19.983934,1.88,1.711898,123.763949,1.877873,0.000000,1.20,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

47,11:30-11:45,122.281677,16.603562,0.000000,0.000000,5.698647,0.000000,2.466002,13.528591,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,128.653877,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,0.000000,0.000000,25.469208,0.000000,0.000000,0.000000,0.000000,13.590923,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.278459,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.69,0.000000,14.497506,0.15,0.000000,0.43,0.86,1.807575,4.115478,3.394049,1.283059,19.983934,1.88,1.711898,123.763949,1.877873,0.000000,1.27,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

48,11:45-12:00,122.281677,16.603562,0.000000,0.000000,5.698647,0.000000,2.466002,13.528591,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,0.000000,0.000000,25.469208,0.000000,0.000000,0.000000,0.000000,13.590923,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.278459,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.69,0.000000,14.497506,0.15,0.000000,0.43,0.86,1.807575,4.115478,3.394049,1.283059,19.983934,1.88,1.711898,123.763949,1.877873,0.000000,1.27,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

49,12:00-12:15,122.281677,16.603562,0.000000,0.000000,5.357043,0.000000,2.466002,13.472315,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.815263,0.000000,0.000000,25.469208,0.000000,0.000000,0.000000,0.000000,13.590923,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.278459,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.59,0.000000,14.497506,0.15,0.000000,0.43,0.86,1.807575,4.115478,3.394049,1.283059,19.983934,1.88,1.711898,123.763949,1.877873,0.000000,1.20,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

50,12:15-12:30,122.281677,16.603562,0.000000,0.000000,5.357043,0.000000,2.466002,13.472315,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.169066,0.000000,0.000000,25.469208,0.000000,0.000000,0.000000,0.000000,13.590923,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.278459,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.59,0.000000,14.497506,0.15,0.000000,0.43,0.86,1.807575,4.115478,3.394049,1.283059,19.983934,1.88,1.711898,123.763949,1.877873,0.000000,1.20,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

51,12:30-12:45,122.281677,16.603562,0.000000,0.000000,5.357043,0.000000,2.466002,13.395944,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.169066,0.000000,0.000000,25.469208,0.000000,0.000000,10.652851,0.000000,13.590923,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.278459,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.59,0.000000,14.497506,0.15,0.000000,0.43,0.86,1.807575,4.115478,3.394049,1.283059,19.983934,1.88,1.711898,123.763949,1.877873,0.000000,1.23,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

52,12:45-13:00,122.281677,16.603562,0.000000,0.000000,5.357043,0.000000,2.466002,13.395944,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,51.216768,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.169066,0.000000,0.000000,25.469208,0.000000,0.000000,21.305703,0.000000,13.590923,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,8.278459,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.59,0.000000,14.497506,0.15,0.000000,0.42,0.80,1.807575,4.115478,3.394049,1.283059,19.983934,1.88,1.711898,123.763949,1.877873,0.000000,1.23,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

53,13:00-13:15,122.281677,16.603562,0.000000,0.000000,5.357043,0.000000,2.466002,13.395944,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,51.216768,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.169066,0.000000,0.000000,22.073717,0.000000,0.000000,21.305703,0.000000,13.590923,0.000000,2.11,1.57,0.000000,0.00,0.24,0.01,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.62,0.000000,14.497506,0.15,0.000000,0.42,0.80,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,1.27,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

54,13:15-13:30,122.281677,16.603562,0.000000,0.000000,5.357043,0.000000,2.466002,13.395944,0.000000,0.000000,0.000000,91.160263,116.646885,138.639811,57.737237,1.039333,0.000000,0.000000,0.000000,0.000000,48.549228,0.000000,8.420983,0.000000,33.486722,119.041099,43.356110,0.000000,13.943966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.169066,0.000000,0.000000,22.073717,0.000000,0.000000,21.305703,0.000000,13.590923,0.000000,2.11,1.57,0.000000,0.00,0.24,0.00,1.296892,1.894035,7.67,0.00,2.593784,4.832500,2.283892,0.000000,1.77,1.83,2.646049,337.284338,0.000000,0.801770,0.000000,0.62,0.000000,14.497506,0.15,0.000000,0.42,0.80,1.807575,4.115478,3.394049,1.283059,11.598000,1.88,1.711898,99.350159,1.877873,0.000000,1.27,1.325166,0.000000,0.000000,1.711897,1.92,0.000000,4.426725,1.873177,0.000000,0,0,0,0,0

