Block,Time,URI2,UNCHAHAR2,DADRI_CRF,DADRI_GF,AURY_RF,ANTA_RF,KOTESHWR,NJPC,UNCHAHAR1,SINGRAULI_HYDRO,TANAKPUR,KOLDAM,RIHAND2,URI,RAPPB,PARBATI3,DHAULIGNGA,RIHAND3,UNCHAHAR3,KISHANGANGA,DADRI_RF,UNCHAHAR4,ANTA_CRF,RAPPC,RAMPUR,AURY_GF,SEWA2,DADRT2,NAPP,DADRI_LF,CHAMERA1,SINGRAULI,ANTA_GF,ANTA_LF,JHAJJAR,TANDA2,TEHRI,RIHAND1,CHAMERA2,AURY_CRF,CHAMERA3,BSIUL,AURY_LF,DULHASTI,SALAL,BRBCL,KHSTPP-I,TALA,SASAN,KHSTPP-II,FSTPP I & II,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,14.304453,11.783106,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,389.676770,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.271214,17.390740,18.473637,404.824959,60.564432,5.851242,104.89,0,0,0,0,0

48,11:45-12:00,14.304453,11.783106,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,88.203351,19.210262,0.000000,0.000000,26.434121,82.535976,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,409.010770,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,68.521629,19.334041,17.390740,18.473637,404.824959,60.564432,5.851242,105.66,0,0,0,0,0

49,12:00-12:15,14.304453,11.783106,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,88.203351,21.344736,0.000000,0.000000,26.434121,82.535976,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,467.979470,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,18.393463,17.390740,18.473637,404.824959,60.564432,5.851242,107.59,0,0,0,0,0

50,12:15-12:30,14.304453,11.783106,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,88.203351,21.344736,0.000000,0.000000,26.434121,82.535976,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,481.513270,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,18.909706,17.390740,18.473637,404.824959,60.564432,5.851242,111.46,0,0,0,0,0

51,12:30-12:45,14.304453,11.783106,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,114.190857,20.277499,0.000000,0.000000,26.434121,119.547278,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,491.180270,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,17.390740,18.473637,404.824959,60.564432,5.851242,113.39,0,0,0,0,0

52,12:45-13:00,14.304453,11.783106,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,114.190857,20.277499,0.000000,0.000000,26.434121,119.547560,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,494.080370,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,17.390740,18.473637,404.824959,60.564432,5.851242,113.39,0,0,0,0,0

53,13:00-13:15,14.304453,11.783106,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,114.190857,19.210262,0.000000,0.000000,18.899758,119.547560,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,401.277170,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,23.591057,18.473637,404.824959,72.646635,9.094810,115.33,0,0,0,0,0

54,13:15-13:30,14.304453,11.783106,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,114.190857,19.210262,0.000000,0.000000,18.899758,119.547560,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,386.776670,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,23.591057,18.473637,404.824959,72.646635,9.094810,114.36,0,0,0,0,0

55,13:30-13:45,14.304453,11.850775,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,114.190857,19.210262,0.000000,0.000000,18.899758,119.547560,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,444.778670,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,23.944482,18.473637,404.824959,72.646635,9.094810,110.49,0,0,0,0,0

56,13:45-14:00,14.304453,11.850775,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,114.190857,19.210262,0.000000,0.000000,18.899758,119.547560,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,117.726949,0.000000,0.000000,488.280170,0.000000,0.000000,56.286688,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,23.944482,18.473637,404.824959,72.646635,9.094810,108.56,0,0,0,0,0

57,14:00-14:15,14.304453,11.850775,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,18.899758,119.547560,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,134.141002,0.000000,0.000000,497.947170,0.000000,0.000000,84.941021,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,23.944482,18.473637,404.824959,72.646635,9.094810,107.59,0,0,0,0,0

58,14:15-14:30,14.304453,11.850775,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.555295,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,18.899758,119.547560,10.479028,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,347.856265,38.096874,0.000000,0.000000,134.670977,0.000000,0.000000,540.481970,0.000000,0.000000,88.936400,16.494222,0.000000,9.355568,0.000000,0.000000,47.790319,73.014851,19.334041,23.944482,18.473637,404.824959,72.646635,9.094810,107.59,0,0,0,0,0

59,14:30-14:45,9.753036,14.783536,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,8.584295,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,18.899758,119.547560,10.546685,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,390.748744,38.096874,0.000000,6.185913,134.670977,0.000000,0.000000,581.233208,0.000000,0.000000,88.936400,16.494222,0.000000,9.355568,0.000000,0.000000,47.790319,73.014851,19.334041,23.944482,18.473637,404.824959,72.646635,9.094810,108.56,0,0,0,0,0

60,14:45-15:00,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,11.609970,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,18.899758,119.547560,14.506784,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,410.856104,38.096874,0.000000,13.593735,134.670977,0.000000,0.000000,581.233208,0.000000,0.000000,88.936400,16.494222,0.000000,18.711136,0.000000,0.000000,47.790319,73.014851,19.334041,23.944482,18.473637,404.824959,72.646635,9.094810,108.56,0,0,0,0,0

61,15:00-15:15,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,11.609970,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,18.899758,119.547560,14.506784,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,410.856104,38.096874,0.000000,27.111102,134.670977,0.000000,0.000000,581.233208,0.000000,0.000000,88.936400,30.926666,0.000000,18.711136,0.000000,0.000000,47.790319,73.014851,19.334041,23.944482,18.473637,404.824959,95.065278,9.094810,109.53,0,0,0,0,0

62,15:15-15:30,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,11.609970,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,18.899758,119.547560,14.506784,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,410.856104,38.096874,0.000000,27.111102,134.670977,0.000000,0.000000,581.233208,0.000000,0.000000,88.936400,30.926666,0.000000,18.711136,0.000000,0.000000,47.790319,73.014851,19.334041,23.944482,18.473637,404.824959,95.065278,9.094810,107.59,0,0,0,0,0

63,15:30-15:45,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,11.609970,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,18.899758,119.547560,14.506784,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,468.858104,38.096874,0.000000,27.111102,134.670977,0.000000,0.000000,581.233208,0.000000,0.000000,88.936400,28.349444,0.000000,18.711136,0.000000,0.000000,47.790319,73.014851,19.334041,33.867102,18.473637,403.476412,95.065278,12.765274,108.56,0,0,0,0,0

64,15:45-16:00,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,11.609970,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,18.899758,119.547560,14.506784,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,517.193104,38.096874,0.000000,27.111102,134.670977,0.000000,0.000000,581.233208,0.000000,0.000000,88.936400,28.349444,0.000000,18.711136,0.000000,0.000000,47.790319,73.014851,19.334041,35.346709,18.473637,403.476412,95.065278,12.765274,104.98,0,0,0,0,0

65,16:00-16:15,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,15.513022,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,18.899758,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,535.599071,38.096874,0.000000,27.111102,134.670977,0.000000,0.000000,625.189154,0.000000,0.000000,88.936400,28.349444,0.000000,18.711136,0.000000,0.000000,47.790319,73.014851,19.334041,35.346709,18.473637,403.476412,95.065278,12.765274,104.02,0,0,0,0,0

66,16:15-16:30,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,15.513022,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,18.899758,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,0.000000,535.979178,38.096874,0.000000,27.111102,134.670977,0.000000,0.000000,625.189154,0.000000,0.000000,88.936400,28.349444,0.000000,9.355568,0.000000,0.000000,47.790319,73.014851,19.334041,35.346709,18.473637,403.476412,95.065278,12.765274,102.08,0,0,0,0,0

67,16:30-16:45,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,15.513022,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,18.899758,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,4.510139,535.979178,38.096874,0.000000,27.111102,134.670977,0.000000,0.000000,625.189154,0.000000,0.000000,88.936400,16.494222,0.000000,9.355568,0.000000,0.000000,47.790319,73.014851,19.334041,35.346709,18.473637,403.476412,95.065278,12.765274,99.28,0,0,0,0,0

68,16:45-17:00,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,8.578496,113.059915,15.513022,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,18.899758,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,4.767861,535.979178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,14.616504,88.936400,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,36.378468,18.473637,403.476412,95.065278,12.765274,93.67,0,0,0,0,0

69,17:00-17:15,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,8.578496,135.671898,11.609970,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,18.899758,119.547560,14.506784,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,5.051356,517.193104,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,581.233208,0.000000,30.451050,88.936400,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,36.378468,18.473637,403.476412,95.065278,12.093417,103.05,0,0,0,0,0

70,17:15-17:30,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,8.578496,135.671898,11.609970,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,18.899758,119.547560,14.506784,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,5.051356,517.193104,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,581.233208,0.000000,30.451050,88.936400,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,36.378468,18.473637,403.476412,95.065278,12.093417,100.25,0,0,0,0,0

71,17:30-17:45,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,8.578496,135.671898,11.609970,1.054099,5.944045,0.000000,114.190857,46.958419,0.000000,0.000000,18.899758,119.547560,14.506784,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,5.051356,468.858104,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,581.233208,0.000000,30.451050,88.936400,16.494222,0.000000,9.355568,6.303657,0.000000,47.790319,73.014851,19.334041,36.637447,18.473637,403.476412,95.065278,12.093417,95.61,0,0,0,0,0

72,17:45-18:00,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,8.578496,135.671898,11.609970,1.054099,5.944045,0.000000,114.190857,46.958419,0.000000,0.000000,18.899758,119.547560,14.506784,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,5.051356,420.523104,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,581.233208,0.000000,43.849512,88.936400,16.494222,0.000000,9.355568,1.063370,0.000000,47.790319,73.014851,19.334041,36.637447,18.473637,403.476412,95.065278,12.093417,92.80,0,0,0,0,0

73,18:00-18:15,9.753036,14.712207,0.000000,0.000000,0.000000,0.000000,8.578496,135.671898,11.571302,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,26.434121,119.547560,14.429448,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,5.051356,405.442584,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,580.498516,0.000000,43.849512,88.936400,16.494222,0.000000,9.355568,1.063370,0.000000,47.790319,73.014851,19.334041,24.911182,18.473637,402.388875,72.646635,8.715381,89.03,0,0,0,0,0

74,18:15-18:30,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,135.671898,11.571302,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,26.434121,119.547560,14.429448,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,5.051356,415.109584,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,580.498516,0.000000,43.849512,88.936400,16.494222,0.000000,9.355568,1.063370,0.000000,47.790319,73.014851,19.334041,24.911182,18.473637,402.388875,72.646635,8.715381,84.39,0,0,0,0,0

75,18:30-18:45,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,8.578496,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,26.434121,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,10.205800,439.309178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,43.849512,88.936400,16.494222,0.000000,18.711136,3.190110,0.000000,47.790319,73.014851,19.334041,24.911182,18.473637,402.388875,72.646635,8.715381,79.66,0,0,0,0,0

76,18:45-19:00,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,17.156992,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,26.434121,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,10.205800,439.309178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,43.849512,88.936400,16.494222,0.000000,18.711136,3.190110,0.000000,47.790319,73.014851,19.334041,24.911182,18.473637,402.388875,72.646635,8.715381,75.02,0,0,0,0,0

77,19:00-19:15,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,35.327224,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,439.309178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,19.006675,0.000000,47.790319,73.014851,19.334041,24.911182,18.473637,402.388875,72.646635,8.715381,73.08,0,0,0,0,0

78,19:15-19:30,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,35.327224,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,439.309178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,19.006675,0.000000,47.790319,73.014851,19.334041,24.911182,18.473637,402.388875,72.646635,8.715381,74.05,0,0,0,0,0

79,19:30-19:45,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,35.327224,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,439.309178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,19.006675,0.000000,47.790319,73.014851,19.334041,24.911182,18.473637,402.388875,72.646635,8.715381,74.05,0,0,0,0,0

80,19:45-20:00,9.753036,14.785290,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,35.327224,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,439.309178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,19.006675,0.000000,47.790319,73.014851,19.334041,24.911182,18.473637,402.388875,72.646635,8.715381,72.21,0,0,0,0,0

81,20:00-20:15,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,35.327224,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,487.644178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,19.006675,0.000000,47.790319,67.398324,19.334041,36.637447,18.473637,402.388875,91.823151,12.093417,72.21,0,0,0,0,0

82,20:15-20:30,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,46.958419,0.000000,0.000000,35.327224,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,535.979178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,19.006675,0.000000,47.790319,67.398324,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

83,20:30-20:45,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,46.958419,0.000000,0.000000,35.327224,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,584.314178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,19.006675,0.000000,47.790319,73.014851,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

84,20:45-21:00,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,25.735487,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,11.739605,0.000000,0.000000,26.434121,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,10.205800,632.649178,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,43.849512,88.936400,38.194433,0.000000,28.095016,1.063370,0.000000,47.790319,73.014851,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

85,21:00-21:15,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,25.735487,135.671898,15.513022,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,26.434121,119.547560,18.975934,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,10.205800,663.910184,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,625.189154,0.000000,43.849512,88.936400,38.194433,0.000000,28.095016,1.063370,0.000000,47.790319,73.014851,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

86,21:15-21:30,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,25.735487,135.671898,19.319500,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,26.434121,119.547560,25.511310,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,10.205800,663.910184,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,631.400202,0.000000,43.849512,88.936400,38.194433,0.000000,28.095016,1.063370,0.000000,47.790319,73.014851,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

87,21:30-21:45,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,25.735487,135.671898,19.319500,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,26.434121,119.547560,25.511310,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,10.205800,663.910184,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,631.400202,0.000000,43.849512,88.936400,38.194433,0.000000,28.095016,1.063370,0.000000,47.790319,67.398324,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

88,21:45-22:00,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,19.319500,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,35.327224,119.547560,25.511310,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,663.910184,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,631.400202,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,12.607315,0.000000,47.790319,67.398324,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

89,22:00-22:15,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,19.319500,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,35.327224,119.547560,25.511310,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,663.910184,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,631.400202,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,12.607315,0.000000,47.790319,67.398324,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

90,22:15-22:30,9.753036,19.469435,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,19.319500,1.054099,5.944045,0.000000,114.190857,14.941315,0.000000,0.000000,35.327224,119.547560,25.511310,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,663.910184,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,631.400202,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,12.607315,0.000000,47.790319,67.398324,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

91,22:30-22:45,13.004048,19.469435,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,19.319500,1.054099,5.944045,0.000000,114.190857,19.210262,0.000000,0.000000,35.327224,119.547560,25.511310,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,663.910184,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,631.400202,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,6.303657,0.000000,47.790319,67.398324,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

92,22:45-23:00,13.004048,19.469435,0.000000,0.000000,0.000000,0.000000,28.594986,135.671898,19.319500,1.054099,5.944045,0.000000,114.190857,19.210262,0.000000,0.000000,35.327224,119.547560,25.511310,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,15.277773,663.910184,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,631.400202,0.000000,60.171275,88.936400,39.173777,0.000000,28.095016,6.303657,0.000000,47.790319,67.398324,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

93,23:00-23:15,13.004048,19.469435,0.000000,0.000000,0.000000,0.000000,17.156992,135.671898,19.319500,1.054099,5.944045,0.000000,114.190857,22.411973,0.000000,0.000000,26.434121,119.547560,25.511310,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,10.205800,663.910184,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,631.400202,0.000000,58.466016,88.936400,38.194433,0.000000,18.711136,1.063370,0.000000,47.790319,67.398324,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

94,23:15-23:30,13.004048,19.469435,0.000000,0.000000,0.000000,0.000000,17.156992,135.671898,19.319500,1.054099,5.944045,0.000000,114.190857,22.411973,0.000000,0.000000,17.622748,119.547560,25.511310,0.000000,0.000000,0.000000,0.000000,49.437715,0.000000,0.000000,5.102900,663.910184,38.096874,0.000000,40.744549,134.670977,0.000000,0.000000,631.400202,0.000000,58.466016,88.936400,38.194433,0.000000,18.711136,1.063370,0.000000,47.790319,67.398324,19.334041,36.637447,18.473637,402.388875,95.065278,12.093417,72.21,0,0,0,0,0

