Block,Time,AURY_RF,KISHANGANGA,ANTA_RF,CHAMERA1,URI,DHAULIGNGA,UNCHAHAR2,URI2,DADRI_RF,NJPC,KOLDAM,RIHAND2,ANTA_CRF,RAPPC,AURY_CRF,UNCHAHAR3,JHAJJAR,RIHAND1,KOTESHWR,AURY_GF,RAPPB,TEHRI,ANTA_GF,DADRT2,RAMPUR,CHAMERA3,ANTA_LF,TANDA2,UNCHAHAR4,DADRI_CRF,PARBATI3,UNCHAHAR1,DULHASTI,SINGRAULI,BSIUL,AURY_LF,SALAL,DADRI_LF,RIHAND3,NAPP,SINGRAULI_HYDRO,SEWA2,TANAKPUR,CHAMERA2,DADRI_GF,TALA,KHSTPP-II,KHSTPP-I,BRBCL,SASAN,KUDGI,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,8.536128,0.000000,17.513850,4.550475,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,116.95,11.553541,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,8.536128,0.000000,17.513850,4.550475,0.000000,21.051336,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,116.95,11.553541,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,10.670160,0.000000,17.513850,4.550475,0.000000,40.180594,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,621.957248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,115.98,11.553541,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,17.513850,4.550475,0.000000,40.180594,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,573.632248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,115.98,11.553541,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,17.513850,4.550475,0.000000,40.180594,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,573.632248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,116.95,11.553541,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,8.536128,0.000000,17.513850,4.550475,0.000000,40.180594,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,625.059809,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,573.632248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,117.91,11.553541,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,8.536128,0.000000,17.513850,4.550475,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,9.358620,539.529392,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,573.632248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.775976,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,115.98,11.553541,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,8.536128,0.000000,17.513850,4.550475,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,9.792191,587.786207,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,573.632248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.431746,31.853621,100.032750,0.000000,0.000000,64.576698,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,114.05,11.553541,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,8.536128,0.000000,17.513850,30.828820,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,8.165572,600.674918,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,573.632248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.454770,31.853621,100.032750,0.000000,0.000000,64.576698,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,114.05,11.553541,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,10.670160,0.000000,17.513850,30.828820,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,8.165572,600.674918,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,573.632248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.454770,31.853621,100.032750,0.000000,0.000000,64.576698,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,112.11,11.553541,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,19.206288,8.809551,17.513850,30.828820,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,8.165572,600.674918,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,573.632248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.454770,31.853621,100.032750,0.000000,0.000000,64.576698,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,111.15,11.553541,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,19.206288,8.809551,17.513850,30.828820,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,8.165572,600.674918,88.918000,8.576721,0.000000,0.000000,0.000000,0.000000,621.957248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.454770,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,42.236050,19.330005,330.543000,112.11,11.553541,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,17.513850,30.828820,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,8.165572,600.674918,88.918000,8.576721,0.000000,0.000000,14.917928,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.454770,31.853621,100.032750,6.302353,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,29.333275,19.330005,330.543000,113.08,11.549675,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,17.513850,10.401086,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,8.165572,600.674918,88.918000,8.576721,0.000000,0.000000,14.917928,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.454770,31.853621,100.032750,6.302353,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,29.333275,19.330005,330.543000,114.05,11.549675,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,24.334054,9.100951,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,12.387630,606.884680,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.007254,31.853621,100.032750,6.302353,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,29.333275,19.330005,330.543000,114.05,11.549675,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,24.334054,9.100951,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,12.387630,606.884680,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.007254,31.853621,100.032750,6.302353,0.000000,24.707606,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,0.000000,0.000000,7.103775,95.045610,29.333275,19.330005,330.543000,115.01,11.549675,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,24.334054,9.100951,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,6.302353,0.000000,38.746018,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,29.333275,19.330005,330.543000,115.01,11.549675,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,24.334054,9.100951,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,6.302353,0.000000,38.746018,0.000000,119.522827,38.914769,0.000000,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,29.333275,19.330005,330.543000,112.11,11.549675,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,24.334054,9.100951,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.554674,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,29.333275,19.330005,330.543000,110.18,11.549675,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,10.670160,8.809551,24.334054,9.100951,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.554674,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,29.333275,19.330005,330.543000,109.21,11.549675,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,8.536128,8.809551,24.334054,9.100951,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,45.119120,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,29.333275,19.330005,330.543000,106.32,11.549675,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,10.139745,8.536128,8.809551,24.334054,9.100951,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,45.119120,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,29.333275,19.330005,330.543000,101.48,11.549675,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,12.873200,8.536128,17.619102,24.334054,9.100951,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,29.333275,19.330005,338.395812,95.68,11.549675,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,27.157413,8.536128,17.619102,24.334054,9.100951,0.000000,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.075886,14.984229,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,7.103775,95.045610,29.333275,19.330005,346.097609,86.98,11.549675,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,27.157413,14.938224,17.619102,24.334054,9.100951,0.000000,64.069285,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.151772,14.984229,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,29.333275,19.330005,351.534172,79.25,11.549675,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,40.736119,14.938224,17.619102,24.334054,9.100951,0.000000,82.374795,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,9.353632,0.000000,0.000000,0.000000,0.000000,31.605346,14.984229,31.853621,100.032750,1.063150,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,0.000000,8.047562,11.595100,0.000000,8.524530,95.045610,29.333275,19.330005,352.289250,74.42,11.549675,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,40.736119,17.072256,26.428653,24.334054,9.100951,0.000000,109.833060,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,18.707265,0.000000,0.000000,0.000000,0.000000,31.605346,14.984229,47.780431,100.032750,3.189450,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,4.393255,8.047562,25.380387,0.000000,8.524530,95.045610,29.333275,19.330005,356.970734,77.32,11.549675,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,40.736119,17.072256,35.319915,24.334054,9.100951,0.000000,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,25.730163,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,31.605346,14.984229,47.780431,100.032750,18.907060,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,38.186531,0.000000,8.524530,95.045610,29.333275,19.330005,357.725812,77.32,11.549675,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,40.736119,17.072256,35.319915,24.334054,9.100951,0.000000,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,25.730163,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,31.605346,14.984229,47.780431,100.032750,18.907060,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,38.186531,0.000000,9.661134,95.045610,29.333275,19.330005,363.162375,77.32,11.549675,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,40.736119,17.072256,35.319915,24.334054,9.100951,0.000000,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,25.730163,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,31.605346,14.984229,47.780431,100.032750,18.907060,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,38.186531,0.000000,9.661134,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

77,19:00-19:15,2.896987,0.000000,9.963165,40.736119,36.278544,35.319915,24.334054,9.100951,20.296500,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,25.730163,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,31.605346,14.984229,47.780431,100.032750,18.907060,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,38.186531,0.000000,9.661134,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

78,19:15-19:30,2.896987,0.000000,9.963165,40.736119,36.278544,35.319915,24.334054,9.100951,22.749187,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,25.730163,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,3.691064,14.984229,47.780431,100.032750,18.907060,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,38.186531,0.000000,9.661134,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

79,19:30-19:45,2.896987,0.000000,9.963165,40.736119,14.938224,35.319915,24.334054,9.100951,22.749187,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,25.730163,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,47.780431,100.032750,18.907060,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,38.186531,0.000000,9.661134,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

80,19:45-20:00,2.896987,0.000000,9.963165,40.736119,14.938224,35.319915,24.334054,9.100951,22.749187,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,25.730163,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,47.780431,100.032750,6.302353,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,38.186531,0.000000,9.661134,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

81,20:00-20:15,2.896987,0.000000,9.963165,40.736119,14.938224,35.319915,24.334054,11.701222,22.749187,135.643829,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,25.730163,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,28.089204,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,47.780431,100.032750,6.302353,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,38.186531,0.000000,9.661134,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

82,20:15-20:30,3.060132,0.000000,9.963165,27.157413,14.938224,26.428653,24.334054,11.701222,23.075381,109.833060,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,9.353632,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,38.186531,0.000000,9.661134,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

83,20:30-20:45,3.060132,0.000000,9.963165,27.157413,19.206288,17.619102,24.334054,11.701222,23.075381,82.374795,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,60.158826,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,25.457687,0.000000,9.661134,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

84,20:45-21:00,3.060132,0.000000,9.963165,27.157413,19.206288,8.809551,24.334054,11.701222,23.075381,64.069285,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,46.763136,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,25.457687,0.000000,9.661134,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

85,21:00-21:15,3.060132,0.000000,9.963165,13.514570,19.206288,17.619102,24.334054,11.701222,23.075381,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,45.058230,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,24.707606,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,25.457687,0.000000,9.092832,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

86,21:15-21:30,3.060132,0.000000,9.963165,13.514570,19.206288,17.619102,24.334054,11.701222,23.075381,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,45.058230,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,25.457687,0.000000,9.092832,95.045610,29.333275,19.330005,364.249688,77.32,11.549675,0,0,0,0,0

87,21:30-21:45,3.060132,0.000000,9.963165,13.514570,19.206288,17.619102,24.334054,10.401086,23.075381,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,45.058230,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,25.457687,0.000000,9.092832,95.045610,29.333275,19.330005,372.102500,77.32,11.549675,0,0,0,0,0

88,21:45-22:00,3.060132,0.000000,9.963165,13.514570,19.206288,17.619102,24.334054,10.401086,23.075381,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,32.514993,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,25.457687,0.000000,9.092832,95.045610,29.333275,19.330005,381.888312,77.32,11.549675,0,0,0,0,0

89,22:00-22:15,3.060132,0.000000,9.963165,0.000000,19.206288,17.619102,24.334054,10.401086,23.075381,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,12.625776,0.000000,9.092832,95.045610,29.333275,19.330005,389.952547,77.32,11.549675,0,0,0,0,0

90,22:15-22:30,3.060132,0.000000,9.963165,0.000000,19.206288,17.619102,24.334054,10.401086,23.075381,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,12.625776,0.000000,9.092832,95.045610,29.333275,19.330005,391.432500,77.32,11.549675,0,0,0,0,0

91,22:30-22:45,3.060132,0.000000,9.963165,0.000000,19.206288,17.619102,24.334054,10.401086,23.075381,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,30.079413,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,12.625776,0.000000,9.092832,95.045610,29.333275,19.330005,391.432500,77.32,11.549675,0,0,0,0,0

92,22:45-23:00,3.060132,0.000000,9.963165,0.000000,19.206288,17.619102,24.334054,10.401086,23.075381,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,15.039706,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,38.746018,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,12.625776,0.000000,9.092832,95.045610,29.333275,19.330005,391.432500,77.32,11.549675,0,0,0,0,0

93,23:00-23:15,3.060132,0.000000,9.963165,0.000000,19.206288,8.809551,24.334054,10.401086,23.075381,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,15.039706,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,50.538285,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,12.625776,0.000000,9.092832,95.045610,29.333275,19.330005,391.432500,77.32,11.549675,0,0,0,0,0

94,23:15-23:30,3.060132,0.000000,9.963165,0.000000,19.206288,8.809551,24.334054,10.401086,23.075381,37.526296,0.000000,56.627235,0.000000,25.143014,0.000000,14.014250,631.269572,88.918000,8.576721,0.000000,0.000000,15.039706,0.000000,660.244301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.984229,31.853621,100.032750,0.000000,0.000000,50.538285,0.000000,119.522827,38.914769,0.758055,15.274612,8.047562,0.000000,0.000000,9.092832,95.045610,29.333275,19.330005,391.432500,77.32,11.549675,0,0,0,0,0

