Block,Time,FSTPP I & II,TALA,KHSTPP-II,BRBCL,SASAN,KHSTPP-I,UNCHAHAR3,KISHANGANGA,DADRI_LF,RIHAND1,CHAMERA1,DADRT2,ANTA_RF,DHAULIGNGA,TEHRI,SINGRAULI_HYDRO,CHAMERA3,DULHASTI,ANTA_GF,SALAL,CHAMERA2,TANAKPUR,KOTESHWR,TANDA2,AURY_CRF,UNCHAHAR2,DADRI_GF,URI2,DADRI_RF,JHAJJAR,DADRI_CRF,AURY_GF,SEWA2,BSIUL,NAPP,UNCHAHAR1,ANTA_LF,KOLDAM,URI,NJPC,ANTA_CRF,RAMPUR,RIHAND2,RAPPC,UNCHAHAR4,AURY_RF,SINGRAULI,RAPPB,PARBATI3,RIHAND3,AURY_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,11.524380,4.260060,78.796620,19.319988,402.097500,24.652320,14.886060,8.057069,0.000000,51.719640,40.715045,365.940120,0.000000,31.541931,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,24.150000,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,12.558000,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,66.373860,65.192679,1.690500,0.000000,110.061596,0.000000,0.000000,69.552000,0.000000,0,0,0,0,0

49,12:00-12:15,11.524380,5.112072,95.178241,19.319988,402.097500,28.443580,14.886060,8.057069,0.000000,51.719640,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,24.150000,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,12.558000,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,79.088545,65.192679,1.690500,0.000000,110.061596,0.000000,0.000000,90.371232,0.000000,0,0,0,0,0

50,12:15-12:30,11.524380,5.112072,95.178241,19.319988,402.097500,28.443580,14.886060,8.057069,0.000000,51.719640,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,24.150000,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,12.558000,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,79.088545,65.192679,1.690500,0.000000,110.061596,0.000000,0.000000,90.371232,0.000000,0,0,0,0,0

51,12:30-12:45,11.524380,1.420020,95.178241,19.319988,402.097500,28.443580,14.886060,8.057069,0.000000,52.685640,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,24.150000,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,12.558000,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,80.054545,65.192679,1.690500,0.000000,110.061596,0.000000,0.000000,91.337232,0.000000,0,0,0,0,0

52,12:45-13:00,11.524380,1.420020,95.178241,19.319988,402.097500,28.443580,14.886060,8.057069,0.000000,52.685640,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,24.150000,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,12.558000,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,80.054545,65.192679,1.690500,0.000000,124.071301,0.000000,0.000000,91.337232,0.000000,0,0,0,0,0

53,13:00-13:15,11.524380,1.704024,78.806280,19.319988,402.097500,25.116000,14.741160,8.057069,0.000000,52.685640,40.715045,365.766240,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,24.150000,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,12.558000,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,66.943800,65.192679,1.690500,0.000000,124.071301,0.000000,0.000000,69.552000,0.000000,0,0,0,0,0

54,13:15-13:30,11.524380,1.704024,78.806280,19.319988,402.097500,25.116000,14.741160,8.057069,0.000000,52.685640,40.715045,365.766240,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,24.150000,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,12.558000,0.000000,9.887081,42.658560,173.843731,0.000000,6.516168,66.943800,65.192679,1.690500,0.000000,124.071301,0.000000,0.000000,69.552000,0.000000,0,0,0,0,0

55,13:30-13:45,13.824812,1.704024,98.578754,19.319988,402.097500,29.457494,14.876400,8.057069,0.000000,64.494990,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,24.150000,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,12.558000,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,82.816049,65.192679,1.690500,0.000000,142.697810,0.000000,0.000000,69.552000,0.000000,0,0,0,0,0

56,13:45-14:00,13.824812,1.704024,98.578754,19.319988,402.097500,29.457494,14.886060,8.057069,0.000000,64.494990,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,24.150000,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,12.558000,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,82.816049,65.192679,1.690500,0.000000,142.697810,0.000000,0.000000,69.552000,0.000000,0,0,0,0,0

57,14:00-14:15,20.092800,1.704024,143.257800,19.319988,402.097500,42.803460,20.176359,8.057069,0.000000,92.687893,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.398481,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.227351,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,117.705525,0.000000,0,0,0,0,0

58,14:15-14:30,20.092800,1.704024,143.257800,19.319988,402.097500,42.803460,20.176359,8.057069,0.000000,92.687893,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.398481,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.227351,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,124.809615,0.000000,0,0,0,0,0

59,14:30-14:45,17.887229,1.704024,126.209639,19.319988,402.097500,37.708100,20.050779,8.057069,0.000000,92.687893,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.205281,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.130751,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,105.303660,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,101.961783,0.000000,0,0,0,0,0

60,14:45-15:00,17.887229,1.704024,126.209639,19.319988,402.097500,37.708100,20.050779,8.057069,0.000000,92.687893,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.205281,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.130751,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,105.303660,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,101.961783,0.000000,0,0,0,0,0

61,15:00-15:15,17.887229,1.704024,126.209639,19.319988,402.097500,37.708100,20.301939,8.057069,0.000000,92.687893,40.715045,362.984160,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.591681,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.323951,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.597942,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,123.491721,0.000000,0,0,0,0,0

62,15:15-15:30,17.887229,1.704024,126.209639,19.319988,402.097500,37.708100,20.301939,8.057069,0.000000,92.687893,40.715045,362.984160,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.591681,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.323951,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,124.809615,0.000000,0,0,0,0,0

63,15:30-15:45,15.113456,1.704024,105.442184,19.319988,402.097500,31.821006,20.301939,8.057069,0.000000,92.687893,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.591681,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.323951,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,124.809615,0.000000,0,0,0,0,0

64,15:45-16:00,15.113456,1.704024,105.442184,19.319988,402.097500,31.821006,20.301939,8.057069,0.000000,92.687893,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.591681,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.323951,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,124.809615,0.000000,0,0,0,0,0

65,16:00-16:15,17.074126,1.704024,122.270286,19.319988,402.097500,36.846014,20.301939,5.371379,0.000000,92.687893,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.591681,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.323951,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,124.809615,0.000000,0,0,0,0,0

66,16:15-16:30,17.319028,1.704024,123.475666,19.319988,402.097500,36.897046,20.301939,5.371379,0.000000,92.687893,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.591681,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.323951,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,124.809615,0.000000,0,0,0,0,0

67,16:30-16:45,17.319028,1.704024,123.475666,19.319988,402.097500,36.897046,20.301939,5.371379,0.000000,92.687893,40.715045,365.940120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.591681,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.323951,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,124.809615,0.000000,0,0,0,0,0

68,16:45-17:00,17.319028,1.704024,123.475666,19.319988,402.097500,36.897046,20.301939,5.371379,0.000000,92.687893,40.715045,365.988420,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.591681,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.323951,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,0.000000,124.809615,0.000000,0,0,0,0,0

69,17:00-17:15,19.915829,0.000000,143.257800,19.319988,402.097500,42.803460,20.166699,5.371379,0.000000,92.687893,40.715045,366.114000,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.398481,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.227351,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,4.126840,124.809615,0.000000,0,0,0,0,0

70,17:15-17:30,19.915829,0.000000,143.257800,19.319988,402.097500,42.803460,20.166699,5.371379,0.000000,92.687893,40.715045,409.352160,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.398481,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,0.000000,6.299093,44.651802,16.227351,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,4.126840,124.809615,0.000000,0,0,0,0,0

71,17:30-17:45,17.887229,0.000000,143.257800,19.319988,402.097500,42.803460,20.166699,5.371379,0.000000,92.687893,40.715045,439.593559,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.398481,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,5.208228,6.299093,44.651802,16.227351,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,4.126840,124.809615,0.000000,0,0,0,0,0

72,17:45-18:00,17.887229,0.000000,143.257800,19.319988,402.097500,42.803460,20.166699,5.371379,0.000000,92.687893,40.715045,508.908120,0.000000,21.027955,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,32.398481,0.000000,36.602241,0.000000,115.920000,0.000000,0.000000,5.208228,6.299093,44.651802,16.227351,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,118.955365,65.192679,2.329509,0.000000,142.697810,0.000000,7.369358,124.809615,0.000000,0,0,0,0,0

73,18:00-18:15,20.092800,0.000000,143.257800,19.319988,402.097500,42.803460,26.665707,5.371379,0.000000,93.673213,40.715045,629.948693,0.000000,31.541931,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,43.348381,0.000000,36.602241,0.000000,145.654639,0.000000,0.000000,5.208228,6.299093,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.056605,65.192679,2.875674,0.000000,144.716750,0.000000,11.790973,126.036435,0.000000,0,0,0,0,0

74,18:15-18:30,20.092800,0.000000,143.257800,19.319988,402.097500,33.626460,26.678795,5.371379,0.000000,93.673213,40.715045,661.131076,0.000000,31.541931,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,43.348381,0.000000,36.602241,0.000000,145.654639,0.000000,0.000000,12.101470,6.299093,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.056605,65.192679,2.928429,0.000000,144.716750,0.000000,57.480992,126.036435,0.000000,0,0,0,0,0

75,18:30-18:45,20.092800,0.000000,143.257800,19.319988,402.097500,33.626460,26.678795,5.371379,0.000000,93.673213,40.715045,660.561909,0.000000,42.055908,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,7.424676,0.000000,5.175914,0.000000,43.348381,0.000000,36.602241,0.000000,157.081067,0.000000,0.000000,12.101470,6.299093,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.056605,65.192679,2.928429,0.000000,144.716750,0.000000,57.480992,126.036435,0.000000,0,0,0,0,0

76,18:45-19:00,20.092800,0.000000,143.257800,19.319988,402.097500,33.626460,26.678795,5.371379,0.000000,93.673213,40.715045,660.561909,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,7.424676,0.000000,5.175914,0.000000,43.348381,0.000000,37.972973,0.000000,157.081067,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,0.000000,6.687255,120.056605,65.192679,2.928429,0.000000,144.716750,0.000000,57.480992,126.036435,0.000000,0,0,0,0,0

77,19:00-19:15,20.092800,0.000000,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,9.280845,0.000000,5.175914,0.000000,43.348381,0.000000,37.972973,0.000000,278.052786,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,0.000000,6.687255,120.056605,65.192679,2.928429,0.000000,144.716750,0.000000,57.480992,126.036435,0.000000,0,0,0,0,0

78,19:15-19:30,20.092800,0.000000,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,9.280845,0.000000,5.175914,0.000000,43.348381,0.000000,37.972973,0.000000,407.766568,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,0.000000,6.687255,120.056605,65.192679,2.928429,0.000000,144.716750,0.000000,57.480992,126.036435,0.000000,0,0,0,0,0

79,19:30-19:45,20.092800,1.420020,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,9.280845,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,0.000000,407.766568,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,0.000000,6.687255,120.056605,65.192679,2.928429,0.000000,144.716750,0.000000,57.480992,126.036435,0.000000,0,0,0,0,0

80,19:45-20:00,20.092800,1.420020,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,9.280845,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,0.000000,407.766568,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,0.000000,6.687255,120.056605,65.192679,2.928429,0.000000,127.580400,0.000000,7.369358,126.036435,0.000000,0,0,0,0,0

81,20:00-20:15,20.092800,1.420020,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,9.280845,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,0.000000,407.766568,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,0.000000,6.687255,120.056605,65.192679,2.928429,0.000000,127.580400,0.000000,4.126840,126.036435,0.000000,0,0,0,0,0

82,20:15-20:30,20.092800,1.420020,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,9.280845,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,0.000000,407.766568,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,0.000000,6.687255,120.056605,65.192679,2.928429,0.000000,127.580400,0.000000,4.126840,126.036435,0.000000,0,0,0,0,0

83,20:30-20:45,20.092800,1.420020,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,10.518291,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,0.000000,407.766568,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,0.000000,6.687255,120.056605,65.192679,2.928429,0.000000,127.580400,0.000000,16.212588,126.036435,0.000000,0,0,0,0,0

84,20:45-21:00,20.092800,1.420020,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.055908,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,10.518291,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,0.000000,407.766568,0.000000,0.000000,18.161396,3.187800,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,0.000000,6.516168,120.056605,65.192679,2.928429,0.000000,127.580400,0.000000,16.212588,126.036435,0.000000,0,0,0,0,0

85,21:00-21:15,20.092800,1.420020,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.055908,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,10.518291,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,9.660000,407.766568,0.000000,0.000000,18.161396,3.187800,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,9.660000,6.516168,120.056605,65.192679,2.928429,14.490000,127.579620,0.000000,16.212588,126.036435,0.000000,0,0,0,0,0

86,21:15-21:30,20.092800,1.420020,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.055908,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,10.518291,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,9.660000,407.766568,0.000000,0.000000,18.161396,3.187800,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,9.660000,6.516168,120.056605,65.192679,2.928429,14.490000,127.579620,0.000000,16.212588,126.036435,0.000000,0,0,0,0,0

87,21:30-21:45,20.092800,1.420020,143.257800,19.319988,402.097500,42.803460,26.678795,5.371379,0.000000,93.673213,40.715045,664.627223,0.000000,42.055908,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,10.518291,0.000000,5.175914,0.000000,43.348381,0.000000,36.602241,29.946000,407.766568,0.000000,0.000000,18.161396,3.187800,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,9.660000,6.516168,120.056605,65.192679,2.928429,46.368000,127.579620,0.000000,16.212588,126.036435,0.000000,0,0,0,0,0

88,21:45-22:00,20.092800,1.420020,143.257800,19.319988,402.097500,42.803460,26.678795,8.057069,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,10.518291,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,39.515486,407.766568,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,9.660000,6.687255,120.056605,65.192679,2.928429,47.932398,127.579620,0.000000,16.212588,126.036435,0.000000,0,0,0,0,0

89,22:00-22:15,20.092800,5.396076,143.257800,19.319988,402.097500,42.803460,26.678795,8.057069,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,10.518291,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,39.515486,407.766568,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,9.660000,6.687255,120.056605,65.192679,2.928429,47.932398,127.579620,0.000000,16.212588,126.036435,0.000000,0,0,0,0,0

90,22:15-22:30,20.092800,5.396076,143.257800,19.319988,402.097500,42.803460,26.678795,8.057069,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,10.518291,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,39.515486,407.766568,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,9.660000,6.687255,120.056605,65.192679,2.928429,47.932398,127.579620,0.000000,16.212588,126.036435,0.000000,0,0,0,0,0

91,22:30-22:45,20.092800,8.292917,143.257800,19.319988,402.097500,42.803460,26.678795,8.057069,0.000000,93.673213,40.715045,664.627223,0.000000,42.896601,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,48.210205,9.280845,0.000000,5.175914,0.000000,43.348381,0.000000,38.127335,39.515486,407.766568,0.000000,0.000000,18.198159,18.992912,44.651802,21.847829,0.000000,9.887081,35.193312,175.835130,9.660000,6.687255,120.056605,65.192679,2.928429,47.932398,127.579620,0.000000,16.212588,126.036435,0.000000,0,0,0,0,0

92,22:45-23:00,20.092800,8.292917,143.257800,19.319988,402.097500,42.803460,26.678795,8.057069,0.000000,93.673213,40.715045,664.627223,0.000000,42.055908,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,9.280845,0.000000,5.175914,0.000000,43.348381,0.000000,36.602241,39.515486,407.766568,0.000000,0.000000,18.161396,6.299093,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,9.660000,6.516168,120.056605,65.192679,2.928429,47.932398,127.579620,0.000000,0.000000,126.036435,0.000000,0,0,0,0,0

93,23:00-23:15,20.092800,8.292917,143.257800,19.319988,402.097500,42.803460,26.678795,8.057069,0.000000,93.673213,40.715045,664.627223,0.000000,42.055908,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,9.280845,0.000000,5.175914,0.000000,43.348381,0.000000,36.602241,56.739714,407.766568,0.000000,0.000000,18.161396,6.299093,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,9.660000,6.516168,120.056605,65.192679,2.928429,33.158143,127.579620,0.000000,0.000000,126.036435,0.000000,0,0,0,0,0

94,23:15-23:30,20.092800,8.292917,143.257800,19.319988,402.097500,42.803460,26.678795,8.057069,0.000000,93.673213,40.715045,664.627223,0.000000,42.055908,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,9.280845,0.000000,5.175914,0.000000,43.348381,0.000000,36.602241,56.739714,407.766568,0.000000,0.000000,15.318316,6.299093,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,9.660000,6.516168,120.056605,65.192679,2.928429,33.158143,127.579620,0.000000,0.000000,126.036435,0.000000,0,0,0,0,0

95,23:30-23:45,20.092800,8.292917,143.257800,19.319988,402.097500,42.803460,26.678795,8.057069,0.000000,93.673213,40.715045,664.627223,0.000000,42.055908,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,6.187230,0.000000,5.175914,0.000000,43.348381,0.000000,36.602241,56.739714,407.766568,0.000000,0.000000,15.318316,6.299093,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,9.660000,6.516168,120.056605,65.192679,2.928429,33.158143,127.579620,0.000000,0.000000,126.036435,0.000000,0,0,0,0,0

96,23:45-24:00,20.092800,8.292917,143.257800,19.319988,402.097500,42.803460,26.678795,8.057069,0.000000,93.673213,40.715045,664.627223,0.000000,42.055908,0.000000,1.087899,33.646990,57.163439,0.000000,76.329456,46.850834,6.187230,0.000000,5.175914,0.000000,43.348381,0.000000,36.602241,56.739714,407.766568,0.000000,0.000000,15.318316,6.299093,44.651802,21.847829,0.000000,9.887081,35.193312,173.843731,9.660000,6.516168,120.056605,65.192679,2.928429,33.158143,127.579620,0.000000,0.000000,126.036435,0.000000,0,0,0,0,0

