Block,Time,TANDA2,SALAL,KISHANGANGA,URI2,ANTA_LF,BSIUL,AURY_GF,ANTA_CRF,DADRI_RF,RIHAND3,URI,TEHRI,CHAMERA2,RAMPUR,UNCHAHAR2,JHAJJAR,KOTESHWR,ANTA_RF,UNCHAHAR4,RAPPB,SINGRAULI_HYDRO,DADRI_CRF,SEWA2,UNCHAHAR1,DULHASTI,NAPP,DADRI_LF,AURY_RF,AURY_CRF,UNCHAHAR3,RIHAND1,TANAKPUR,RIHAND2,CHAMERA1,DADRT2,DADRI_GF,RAPPC,CHAMERA3,DHAULIGNGA,KOLDAM,ANTA_GF,SINGRAULI,NJPC,PARBATI3,AURY_LF,FSTPP I & II,BRBCL,TALA,KHSTPP-II,KUDGI,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,64.023536,0.000000,9.114134,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,0.000000,11.611896,0.000000,15.123631,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,9.919039,56.709261,0.000000,367.181479,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,18.332026,0.000000,0.000000,9.059544,19.357951,10.528816,67.708323,44.52,23.264348,326.666250,0,0,0,0,0

48,11:45-12:00,0.000000,38.802143,0.000000,9.114134,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,0.000000,11.611896,0.000000,15.123631,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,9.919039,56.709261,0.000000,367.181479,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,18.332026,0.000000,0.000000,9.059544,19.357951,10.528816,67.897314,42.59,27.903008,326.666250,0,0,0,0,0

49,12:00-12:15,0.000000,24.743396,0.000000,9.114134,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,0.000000,0.000000,0.000000,15.123631,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,357.502479,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,18.332026,0.000000,0.000000,8.091644,19.357951,10.528816,67.897314,42.59,27.903008,326.666250,0,0,0,0,0

50,12:15-12:30,0.000000,24.743396,0.000000,9.114134,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,0.000000,0.000000,0.000000,15.123631,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,357.502479,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,18.332026,0.000000,0.000000,8.091644,19.357951,10.528816,67.897314,41.62,27.903008,326.666250,0,0,0,0,0

51,12:30-12:45,0.000000,12.934048,0.000000,9.114134,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,0.000000,0.000000,0.000000,14.886302,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,357.502479,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,18.332026,0.000000,0.000000,7.322551,19.357951,10.528816,67.897314,43.56,27.903008,326.666250,0,0,0,0,0

52,12:45-13:00,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,47.016710,0.000000,0.000000,0.000000,14.886302,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,357.502479,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,7.322551,19.357951,10.528816,63.078721,40.65,23.264348,326.666250,0,0,0,0,0

53,13:00-13:15,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,47.016710,0.000000,0.000000,0.000000,10.550110,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,11.158919,56.709261,0.000000,348.444000,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,1.935800,19.357951,10.528816,63.078721,38.72,23.264348,326.666250,0,0,0,0,0

54,13:15-13:30,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,0.000000,0.000000,0.000000,10.550110,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,11.158919,56.709261,0.000000,348.444000,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,1.935800,19.357951,10.528816,63.078721,43.56,23.264348,326.666250,0,0,0,0,0

55,13:30-13:45,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,0.000000,0.000000,0.000000,10.550110,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,11.778859,56.709261,0.000000,348.444000,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,1.935800,19.357951,10.528816,63.078721,44.52,23.264348,326.666250,0,0,0,0,0

56,13:45-14:00,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,0.000000,0.000000,0.000000,10.550110,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,11.778859,56.709261,0.000000,348.444000,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,1.935800,19.357951,10.528816,63.078721,44.52,23.264348,326.666250,0,0,0,0,0

57,14:00-14:15,0.000000,12.934048,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,8.548493,0.000000,0.000000,0.000000,10.433962,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,348.444000,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,1.935800,19.357951,10.528816,63.078721,47.43,23.264348,332.110688,0,0,0,0,0

58,14:15-14:30,0.000000,12.934048,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,10.685616,0.000000,0.000000,0.000000,13.932475,331.021800,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,348.444000,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,1.935800,19.357951,10.528816,67.897314,42.59,27.883904,332.110688,0,0,0,0,0

59,14:30-14:45,0.000000,12.934048,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,10.685616,0.000000,0.000000,0.000000,18.507119,332.957600,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,357.502479,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,10.928205,19.357951,10.528816,67.897314,42.59,27.903008,332.110688,0,0,0,0,0

60,14:45-15:00,0.000000,12.934048,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,10.685616,0.000000,0.000000,0.000000,18.507119,352.315600,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,429.278168,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,11.782247,19.357951,10.528816,67.897314,41.62,27.903008,332.110688,0,0,0,0,0

61,15:00-15:15,0.000000,12.934048,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,10.685616,0.000000,0.000000,0.000000,18.507119,352.315600,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,429.278168,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,11.782247,19.357951,10.528816,95.183286,43.56,27.903008,332.110688,0,0,0,0,0

62,15:15-15:30,0.000000,12.934048,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,10.685616,0.000000,0.000000,0.000000,18.507119,376.513100,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,429.278168,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,11.782247,19.357951,10.528816,95.183286,41.62,41.899810,332.110688,0,0,0,0,0

63,15:30-15:45,0.000000,12.934048,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,10.685616,0.000000,11.611896,0.000000,18.507119,376.513100,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,8.711100,89.046800,8.679159,56.709261,0.000000,429.278168,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,11.782247,19.357951,10.528816,95.183286,44.52,41.899810,332.110688,0,0,0,0,0

64,15:45-16:00,0.000000,12.934048,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,10.685616,0.000000,11.611896,0.000000,24.068413,477.397414,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,7.743200,31.790482,39.177882,0.000000,0.000000,0.000000,12.295330,89.046800,8.679159,56.709261,0.000000,438.957168,0.000000,25.056608,0.000000,0.000000,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,17.557222,19.357951,10.528816,95.183286,44.52,41.899810,332.110688,0,0,0,0,0

65,16:00-16:15,0.000000,12.934048,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,8.548493,14.939536,11.611896,0.000000,24.369302,577.255838,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,13.521766,31.790482,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,11.778859,56.709261,0.000000,462.186768,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,17.557222,19.357951,10.528816,95.183286,43.56,41.899810,332.110688,0,0,0,0,0

66,16:15-16:30,0.000000,12.934048,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,8.548493,30.122984,11.611896,0.000000,24.369302,625.965224,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,13.754246,31.790482,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,11.778859,56.709261,0.000000,486.384268,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,17.557222,19.357951,10.528816,95.183286,42.59,41.899810,332.110688,0,0,0,0,0

67,16:30-16:45,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,45.184476,11.611896,0.000000,24.369302,625.965224,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,13.754246,31.790482,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,8.927135,56.709261,0.000000,495.095368,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,17.557222,19.357951,10.528816,95.183286,41.62,41.899810,332.110688,0,0,0,0,0

68,16:45-17:00,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,45.184476,11.611896,0.000000,24.369302,625.965224,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,13.754246,31.790482,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,8.927135,56.709261,0.000000,530.907668,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,17.557222,19.357951,10.528816,95.183286,42.59,41.899810,332.110688,0,0,0,0,0

69,17:00-17:15,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,11.611896,0.000000,24.369302,625.965224,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,13.754246,31.790482,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,8.927135,56.709261,6.117128,546.394068,0.000000,25.056608,0.000000,15.343151,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,17.557222,19.357951,10.528816,95.183286,42.59,41.899810,332.110688,0,0,0,0,0

70,17:15-17:30,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,11.611896,0.000000,24.369302,625.965224,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,13.754246,31.790482,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,8.927135,56.709261,10.154432,576.398968,0.000000,25.056608,0.000000,17.685538,0.000000,0.000000,100.177650,36.664052,3.080342,0.000000,17.557222,19.357951,10.528816,95.183286,43.56,41.899810,332.110688,0,0,0,0,0

71,17:30-17:45,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,11.611896,0.000000,24.369302,625.965224,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,13.754246,31.790482,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,8.927135,56.709261,27.196751,559.944668,0.000000,25.056608,0.000000,26.466935,0.000000,0.000000,100.177650,54.996078,6.160684,0.000000,18.902603,19.357951,10.528816,95.183286,73.56,41.899810,332.110688,0,0,0,0,0

72,17:45-18:00,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,11.611896,0.000000,24.369302,625.965224,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,13.754246,31.790482,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,8.927135,56.709261,27.196751,555.105168,0.000000,25.056608,9.367181,35.371077,0.000000,0.000000,100.177650,73.328104,31.651128,0.000000,20.066358,19.357951,10.528816,95.183286,73.56,41.899810,332.110688,0,0,0,0,0

73,18:00-18:15,0.000000,12.934048,0.000000,9.765143,0.000000,1.064690,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,25.417151,0.000000,24.369302,625.965224,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,4.399618,13.754246,47.849643,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,8.927135,56.709261,27.196751,603.500168,0.000000,25.056608,18.734363,35.371077,0.000000,0.000000,100.177650,100.826143,31.651128,0.000000,20.066358,19.357951,10.528816,95.183286,78.40,41.899810,332.110688,0,0,0,0,0

74,18:15-18:30,0.000000,12.934048,0.000000,9.765143,0.000000,18.934447,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,38.241845,0.000000,24.369302,625.965224,19.086988,0.000000,0.000000,0.000000,0.759153,0.000000,15.296738,13.754246,47.849643,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,8.927135,56.709261,40.795127,632.537168,0.000000,25.056608,28.129892,35.371077,0.000000,0.000000,100.177650,135.840313,31.651128,0.000000,20.066358,19.357951,10.528816,95.183286,83.24,41.899810,332.110688,0,0,0,0,0

75,18:30-18:45,0.000000,12.934048,0.000000,9.765143,0.000000,18.934447,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,38.241845,0.000000,24.369302,625.965224,19.086988,0.000000,0.000000,0.000000,0.759153,0.000000,15.296738,13.754246,47.849643,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,8.927135,56.709261,40.795127,661.200682,0.000000,25.056608,28.129892,35.371077,0.000000,0.000000,100.177650,135.840313,31.651128,0.000000,20.066358,19.357951,11.382504,95.183286,82.27,41.899810,332.110688,0,0,0,0,0

76,18:45-19:00,0.000000,12.934048,0.000000,9.765143,0.000000,18.934447,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,38.241845,0.000000,24.369302,625.965224,19.086988,0.000000,0.000000,0.000000,0.759153,0.000000,15.296738,13.754246,47.849643,39.177882,0.000000,0.000000,0.000000,17.228233,89.046800,8.927135,56.709261,40.795127,661.200682,0.000000,25.056608,28.129892,35.371077,0.000000,0.000000,100.177650,135.840313,31.651128,0.000000,20.066358,19.357951,11.382504,95.183286,83.24,41.899810,332.110688,0,0,0,0,0

77,19:00-19:15,0.000000,12.934048,0.000000,9.765143,0.000000,18.934447,0.000000,0.000000,0.000000,119.695958,10.685616,60.245968,38.241845,0.000000,24.369302,632.183982,19.086988,0.000000,0.000000,0.000000,0.759153,0.000000,15.296738,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,40.795127,661.200682,0.000000,25.056608,28.129892,35.371077,0.000000,0.000000,100.177650,135.840313,31.651128,0.000000,18.194487,19.357951,11.382504,95.183286,82.27,41.899810,332.110688,0,0,0,0,0

78,19:15-19:30,0.000000,26.992795,0.000000,9.765143,0.000000,18.934447,0.000000,0.000000,0.000000,119.695958,47.016710,60.245968,38.241845,0.000000,24.369302,632.183982,19.086988,0.000000,0.000000,0.000000,0.759153,0.000000,15.296738,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,40.795127,661.200682,0.000000,25.056608,28.129892,35.371077,0.000000,0.000000,100.177650,135.840313,3.696410,0.000000,18.194487,19.357951,11.382504,95.183286,83.24,41.899810,332.110688,0,0,0,0,0

79,19:30-19:45,0.000000,64.670238,0.000000,9.765143,0.000000,18.934447,0.000000,0.000000,0.000000,119.695958,47.016710,60.245968,38.241845,0.000000,24.369302,632.183982,19.086988,0.000000,0.000000,0.000000,0.759153,0.000000,15.296738,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,40.795127,661.200682,0.000000,25.056608,28.129892,35.371077,0.000000,0.000000,100.177650,135.840313,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,83.24,41.899810,332.110688,0,0,0,0,0

80,19:45-20:00,0.000000,64.670238,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,10.685616,60.245968,38.241845,0.000000,24.369302,632.183982,19.086988,0.000000,0.000000,0.000000,0.759153,0.000000,15.296738,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,40.795127,661.200682,0.000000,25.056608,28.129892,35.371077,0.000000,0.000000,100.177650,135.840313,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,82.27,41.899810,332.110688,0,0,0,0,0

81,20:00-20:15,0.000000,64.670238,0.000000,9.765143,0.000000,6.311482,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,38.241845,0.000000,24.369302,632.183982,19.086988,0.000000,0.000000,0.000000,0.759153,0.000000,15.296738,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,40.795127,661.200682,0.000000,25.056608,28.129892,35.371077,0.000000,0.000000,100.177650,135.840313,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,81.30,41.899810,332.110688,0,0,0,0,0

82,20:15-20:30,0.000000,64.670238,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,38.241845,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,8.257348,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,27.196751,661.200682,0.000000,25.056608,18.734363,35.371077,0.000000,0.000000,100.177650,100.826143,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,76.46,41.899810,332.110688,0,0,0,0,0

83,20:30-20:45,0.000000,26.992795,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,60.245968,25.494563,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,27.196751,661.200682,0.000000,25.056608,9.367181,35.371077,0.000000,0.000000,100.177650,82.127476,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,76.46,41.899810,332.110688,0,0,0,0,0

84,20:45-21:00,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,46.830874,25.494563,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,27.196751,661.200682,0.000000,25.056608,0.000000,35.371077,0.000000,0.000000,100.177650,54.996078,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,74.53,41.899810,332.110688,0,0,0,0,0

85,21:00-21:15,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,45.123498,25.494563,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,13.534146,661.200682,0.000000,25.056608,0.000000,26.466935,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,71.62,41.899810,332.110688,0,0,0,0,0

86,21:15-21:30,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,10.685616,45.123498,12.644065,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,13.534146,661.200682,0.000000,25.056608,0.000000,17.644623,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,70.66,41.899810,332.110688,0,0,0,0,0

87,21:30-21:45,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,47.016710,45.123498,12.644065,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,13.534146,661.200682,0.000000,25.056608,0.000000,17.644623,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,74.53,41.899810,332.110688,0,0,0,0,0

88,21:45-22:00,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,47.016710,32.562092,12.644065,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,13.534146,661.200682,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,72.59,41.899810,332.110688,0,0,0,0,0

89,22:00-22:15,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,10.685616,30.122984,12.644065,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,0.000000,661.200682,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,75.50,41.899810,332.110688,0,0,0,0,0

90,22:15-22:30,0.000000,12.934048,0.000000,9.765143,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,30.122984,12.644065,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,0.000000,661.200682,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,73.56,41.899810,332.110688,0,0,0,0,0

91,22:30-22:45,0.000000,12.934048,0.000000,9.114134,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,30.122984,12.644065,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,0.000000,661.200682,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,72.59,41.899810,332.110688,0,0,0,0,0

92,22:45-23:00,0.000000,12.934048,0.000000,9.114134,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,15.061492,12.644065,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,8.927135,56.709261,0.000000,661.200682,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,72.59,41.899810,332.110688,0,0,0,0,0

93,23:00-23:15,0.000000,12.934048,0.000000,9.114134,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,15.061492,12.644065,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,9.299099,56.709261,0.000000,661.200682,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,72.59,41.899810,332.110688,0,0,0,0,0

94,23:15-23:30,0.000000,12.934048,0.000000,9.114134,0.000000,0.000000,0.000000,0.000000,0.000000,119.695958,8.548493,15.061492,12.644065,0.000000,24.369302,632.183982,8.589145,0.000000,0.000000,0.000000,0.759153,0.000000,0.000000,19.343482,47.849643,39.177882,0.000000,0.000000,0.000000,25.542978,89.046800,9.299099,56.709261,0.000000,661.200682,0.000000,25.056608,0.000000,8.822312,0.000000,0.000000,100.177650,36.664052,0.000000,0.000000,18.194487,19.357951,11.382504,95.183286,72.59,41.899810,332.110688,0,0,0,0,0

