Block,Time,WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2022_09,NR/26072023/31072042/L_NR_2023_07,WR/01102023/30052048/L_NR_2022_10,NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/31032046/L_NR_2020_05,WR/01102023/16072048/L_NR_2022_08,NR/01102023/02122045/L_NR_2021_13,NR/01032024/31032024/SJVN010324NR1588,WR/01102023/01102023/L_NR_2020_06,NR/26072023/25122043/L_NR_2023_10,WR/01032024/15032024/TPDDL/PMG/MSEDCL/Banking/12112023,NR/22102023/11042047/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,NR/01032024/31032024/SJVN010324NR1589,WR/01102023/29112042/RUMS(L_NR_2019_06),L_NR_2019_19,NR/01102023/25072045/L_NR_2021_15,WR/01102023/29112042/L_NR_2019_05,NR/01102023/08032047/L_NR_2021_14,NR/01102023/30042040/GNA_LT_35,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/05012040/L_NR_2020_02,NR/01102023/22052037/LT-59,NR/30092023/26122029/SH-06,NR/01102023/06022042/L_NR_2012_07,WR/11032024/12032024/L_NR_2019_19,NR/01032024/22032024/HP-59,NR/01032024/22032024/HP-56,NR/01032024/31032024/NVVN/OA/16997,NR/01102023/23072042/L_NR_2012_04,NR/01102023/31052040/LT-31,NR/01102023/31102037/L_NR_2019_11,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/19072037/LT-05,NR/01102023/30042040/GNA_LT_36,NR/01012024/31032024/ ChanjuII,NR/01102023/06022042/L_NR_2012_02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/30092023/31122025/SH-07,NR/01032024/15032024/HP-62,SR/01032024/15032024/BYPL-APPCPL-KSEB,SR/01032024/15032024/SWAP ARRANGEMENT LOA.NO.365 DT.31-08-2023,SR/01032024/31032024/SWAP ARRANGEMENT LOA D.NO.366 DT.31-08-2023,SR/01032024/31032024/SJVN010324NR1590,SR/01102023/07102043/L_NR_2018_61
61,15:00-15:15,6.67,14.67,186,14.67,87,32.05,20,6.66,49.17,0,6.66,79,144.390000,43,245.83,0,32.05,99.977376,43.1,32.05,92.52,15.670000,0.000000,1.430000,1.160000,2.210000,52.630000,0.000000,0.000000,0.000000,48.130000,270.730000,15.670000,1.220000,52.940000,33.020000,16.060000,4.230000,164.310000,19.250000,0.000000,0.000000,96.26,96.26,48.13,14.73,7.01

62,15:15-15:30,6.67,14.67,175,14.67,81,32.05,20,6.66,49.17,0,6.66,75,144.390000,41,245.83,0,32.05,91.791923,41,32.05,90.82,14.850000,0.000000,1.430000,1.160000,2.210000,52.630000,0.000000,0.000000,0.000000,48.130000,270.730000,14.850000,1.220000,52.940000,33.020000,15.220000,4.230000,164.310000,19.250000,0.000000,0.000000,96.26,96.26,48.13,14.73,7.01

63,15:30-15:45,6.67,14.67,154,14.67,75,32.05,20,6.66,45.77,0,6.66,66,144.390000,38,228.84,0,32.05,83.178218,38.8,32.05,84.66,13.050000,0.000000,1.430000,1.160000,2.210000,52.630000,0.000000,0.000000,0.000000,48.130000,270.730000,13.050000,1.220000,52.940000,33.020000,13.390000,4.230000,164.310000,21.180000,0.000000,0.000000,96.26,96.26,48.13,14.73,7.01

64,15:45-16:00,6.67,14.67,139,14.67,69,32.05,20,7.34,42.65,0,6.66,59,144.390000,34,213.25,0,32.05,74.525581,35.7,32.05,78.5,12.030000,0.000000,1.430000,1.160000,2.210000,52.630000,0.000000,0.000000,0.000000,48.130000,270.730000,12.030000,1.220000,52.940000,37.260000,12.340000,4.230000,164.310000,22.140000,0.000000,0.000000,96.26,96.26,48.13,14.73,7.01

65,16:00-16:15,7.5,17.91,126,17.91,61,32.05,22.5,7.34,39.4,0,7.5,54,144.390000,30,197.01,0,32.05,65.872944,32.9,32.05,70.93,11.230000,0.000000,1.430000,1.240000,2.210000,76.320000,0.000000,0.000000,0.000000,48.130000,270.730000,11.230000,1.260000,52.940000,41.510000,11.520000,4.230000,212.440000,22.140000,0.000000,0.000000,96.26,96.26,48.13,14.73,7.61

66,16:15-16:30,7.5,19.13,109,19.13,53,32.05,22.5,8,35.77,0,7.5,46,144.390000,26,178.85,0,32.05,57.268972,29.5,32.05,62.59,9.730000,0.000000,1.430000,1.240000,2.210000,76.320000,0.000000,0.000000,0.000000,48.130000,270.730000,9.730000,1.260000,52.940000,57.740000,9.970000,4.230000,223.990000,23.100000,0.000000,0.000000,96.26,96.26,48.13,14.73,7.61

67,16:30-16:45,8.02,26.67,91,26.67,46,32.05,24.05,8,31.79,0,8,39,144.390000,23,158.93,0,32.05,52.334341,25.8,32.05,53.73,8.240000,0.000000,1.430000,1.240000,2.210000,75.890000,0.000000,0.000000,0.000000,48.130000,270.730000,8.240000,1.260000,52.940000,57.740000,8.440000,4.230000,207.920000,23.100000,0.000000,0.000000,96.26,96.26,48.13,14.73,7.01

68,16:45-17:00,8.33,27,77,27,37,32.05,24.99,8.66,27.38,0,8.33,33,144.390000,18,136.9,0,32.05,42.33855,22,32.05,44.65,6.800000,0.000000,1.430000,1.240000,2.210000,75.890000,0.000000,0.000000,0.000000,48.130000,270.730000,6.800000,1.260000,52.940000,57.740000,6.970000,4.230000,207.920000,23.100000,0.000000,0.000000,96.26,96.26,48.13,14.73,7.01

69,17:00-17:15,9.22,27.33,63,27.33,27,33,27.67,8.66,23.24,0,9.22,27,144.390000,13,116.22,0,28.38,32.196764,17,31.01,34.8,5.310000,0.000000,1.390000,0.930000,2.210000,75.890000,0.000000,0.000000,0.000000,48.130000,270.730000,5.310000,1.300000,67.380000,57.740000,5.430000,4.320000,207.920000,24.060000,0.000000,0.000000,96.26,96.26,48.13,0,9.35

70,17:15-17:30,10.76,27.33,53,27.33,20,25.5,32.29,9.34,18.57,0,10.78,22,144.390000,10,92.83,0,10.98,22.278837,12,13.66,26.82,3.780000,0.000000,1.390000,0.930000,2.210000,75.890000,0.000000,0.000000,0.000000,48.130000,270.730000,3.780000,1.300000,96.260000,57.740000,3.880000,4.320000,207.920000,24.060000,0.000000,0.000000,96.26,96.26,48.13,0,9.66

71,17:30-17:45,13.59,27.57,35,27.57,12,7.1,40.78,11.5,14.09,0,13.6,15,144.390000,6,70.44,0,8.54,13.363409,8,7,21.74,2.430000,0.000000,1.390000,0.930000,2.210000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,2.430000,1.300000,99.740000,57.740000,2.490000,4.320000,207.920000,24.060000,0.000000,0.000000,96.26,96.26,48.13,0,10.2

72,17:45-18:00,14.76,27.77,18,27.77,7,1,44.29,11.91,9.77,0,14.77,7,144.390000,3,48.85,0,3.42,7.114823,4,1,16.74,1.550000,0.000000,1.390000,0.930000,2.210000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,1.550000,1.300000,99.740000,57.740000,1.590000,4.320000,207.920000,25.030000,0.000000,0.000000,96.26,96.26,48.13,0,10.26

73,18:00-18:15,16.57,28.22,7,28.22,3,0,49.71,11.78,5.75,0,16.56,3,144.390000,1,28.73,0,0,3.542812,3,0,11.82,0.840000,0.000000,1.390000,1.010000,2.210000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.840000,1.340000,74.880000,57.740000,0.860000,4.320000,207.920000,25.030000,0.000000,0.000000,96.26,96.26,96.26,0,10.42

74,18:15-18:30,17.16,28.55,1,28.55,0,0,51.49,11.44,2.63,0,17.17,1,144.390000,0,13.15,0,0,1.090096,2,0,5.08,0.350000,0.000000,1.390000,1.010000,2.210000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.350000,1.340000,74.880000,33.020000,0.360000,4.320000,207.920000,25.030000,0.000000,0.000000,96.26,96.26,96.26,0,10.54

75,18:30-18:45,16.9,28.88,1,28.88,0,0,50.71,10.84,0.71,0,16.9,0,144.390000,0,3.56,0,0,0,1,0,2.5,0.010000,0.000000,1.390000,1.010000,2.210000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.010000,1.180000,74.880000,57.740000,0.010000,4.320000,207.920000,25.990000,0.000000,0.000000,96.26,96.26,96.26,0,11.09

76,18:45-19:00,17.57,29.22,0,29.22,0,0,52.72,10.21,0,0,17.57,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.390000,1.010000,2.210000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.180000,74.880000,57.740000,0.000000,4.320000,207.920000,25.990000,0.000000,0.000000,96.26,96.26,96.26,0,11.24

77,19:00-19:15,17.11,29.55,0,29.55,0,0,51.34,9.66,0,0,17.12,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.390000,1.160000,0.000000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.110000,74.880000,57.740000,0.000000,4.410000,207.920000,25.990000,0.000000,0.000000,96.26,96.26,96.26,0,10.01

78,19:15-19:30,15.39,29.67,0,29.67,0,0,46.16,9.23,0,0,15.38,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.390000,1.160000,0.000000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.110000,74.880000,57.740000,0.000000,4.410000,207.920000,25.990000,0.000000,0.000000,96.26,96.26,96.26,0,10.41

79,19:30-19:45,13.75,30,0,30,0,0,41.26,9.14,0,0,13.76,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.390000,1.160000,0.000000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.110000,74.880000,57.740000,0.000000,4.410000,207.920000,25.990000,0.000000,0.000000,96.26,96.26,96.26,0,10.01

80,19:45-20:00,12.92,29.33,0,29.33,0,0,38.76,9.62,0,0,12.93,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.390000,1.160000,0.000000,53.080000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.110000,74.880000,33.020000,0.000000,4.410000,207.920000,25.990000,0.000000,0.000000,96.26,96.26,96.26,0,10.41

81,20:00-20:15,12.64,28.33,0,28.33,0,0,37.9,10.08,0,0,12.63,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.340000,1.160000,0.000000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.110000,74.880000,57.740000,0.000000,4.410000,207.920000,25.990000,25.450000,0.000000,96.26,96.26,96.26,0,10.61

82,20:15-20:30,13.09,28.21,0,28.21,0,0,39.26,10.03,0,0,13.08,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.340000,1.160000,0.000000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.110000,74.880000,57.740000,0.000000,4.410000,207.920000,26.950000,25.450000,0.000000,96.26,96.26,96.26,0,11.01

83,20:30-20:45,13.76,27.99,0,27.99,0,0,41.28,9.5,0,0,13.77,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.340000,1.160000,25.450000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.110000,74.880000,57.740000,0.000000,4.410000,207.920000,26.950000,25.450000,0.000000,96.26,96.26,96.26,0,11.41

84,20:45-21:00,13.88,27.62,0,27.62,0,0,41.65,8.97,0,0,13.89,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.340000,1.160000,25.450000,65.460000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.110000,74.880000,57.740000,0.000000,4.410000,207.920000,26.950000,25.450000,0.000000,96.26,96.26,96.26,0,11.81

85,21:00-21:15,14.09,27.13,0,27.13,0,0,42.28,8.47,0,0,14.11,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.340000,1.160000,25.450000,45.120000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.070000,74.880000,53.490000,0.000000,4.410000,207.920000,26.950000,25.450000,0.000000,96.26,96.26,96.26,0,12.41

86,21:15-21:30,14.88,26.88,0,26.88,0,0,44.63,8.14,0,0,14.87,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.340000,1.160000,25.450000,53.080000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.070000,74.880000,49.250000,0.000000,4.410000,207.920000,26.950000,25.450000,0.000000,96.26,96.26,96.26,0,13

87,21:30-21:45,15.34,27.51,0,27.51,0,0,46.02,12.21,0,0,15.34,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.340000,1.160000,25.450000,45.120000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.070000,74.880000,45.000000,0.000000,4.410000,196.360000,26.950000,25.450000,0.000000,96.26,96.26,96.26,0,13.8

88,21:45-22:00,15.73,28.09,0,28.09,0,0,47.18,11.88,0,0,15.72,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.340000,1.160000,25.450000,45.120000,0.000000,0.000000,0.000000,48.130000,270.730000,0.000000,1.070000,74.880000,35.100000,0.000000,4.410000,196.360000,26.950000,25.450000,0.000000,96.26,96.26,96.26,0,14.4

89,22:00-22:15,15.08,28.45,0,28.45,0,0,45.24,11.1,0,0,15.08,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.300000,0.850000,25.450000,53.080000,0.000000,32.760000,76.520000,48.130000,270.730000,0.000000,1.070000,74.880000,35.100000,0.000000,4.500000,167.480000,26.950000,25.450000,98.190000,96.26,96.26,96.26,0,15

90,22:15-22:30,14.76,28.76,0,28.76,0,0,44.27,10.44,0,0,14.75,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.300000,0.850000,25.450000,53.080000,0.000000,32.760000,76.520000,48.130000,270.730000,0.000000,1.070000,74.880000,35.100000,0.000000,4.500000,167.480000,26.950000,25.450000,98.190000,96.26,96.26,96.26,0,15

91,22:30-22:45,10.29,28.98,0,28.98,0,0,30.86,10.1,0,0,10.28,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.300000,0.850000,25.450000,53.080000,0.000000,32.760000,76.520000,48.130000,270.730000,0.000000,1.070000,74.880000,35.100000,0.000000,4.500000,167.480000,26.950000,25.450000,98.190000,96.26,96.26,96.26,0,15

92,22:45-23:00,10.38,29.05,0,29.05,0,0,31.15,9.95,0,0,10.38,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.300000,0.850000,25.450000,45.120000,0.000000,32.760000,76.520000,48.130000,270.730000,0.000000,1.070000,74.880000,35.100000,0.000000,4.500000,167.480000,26.950000,25.450000,98.190000,96.26,96.26,96.26,0,15

93,23:00-23:15,14.7,29.38,0,29.38,0,0,44.09,9.99,0,0,14.69,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.300000,0.850000,25.450000,53.080000,0.000000,32.760000,76.520000,48.130000,270.730000,0.000000,1.070000,74.880000,35.100000,0.000000,4.500000,167.480000,25.990000,25.450000,98.190000,96.26,96.26,96.26,0,14.6

94,23:15-23:30,14.85,29.69,0,29.69,0,0,44.56,10.45,0,0,14.86,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.300000,0.850000,25.450000,45.120000,0.000000,32.760000,76.520000,48.130000,270.730000,0.000000,1.070000,74.880000,35.100000,0.000000,4.500000,167.480000,25.990000,25.450000,98.190000,96.26,96.26,96.26,0,14

95,23:30-23:45,14.31,29.71,0,29.71,0,0,42.94,11.46,0,0,14.32,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.300000,0.850000,25.450000,53.080000,0.000000,32.760000,76.520000,48.130000,270.730000,0.000000,1.070000,74.880000,35.100000,0.000000,4.500000,167.480000,25.990000,25.450000,98.190000,96.26,96.26,96.26,0,13

96,23:45-24:00,14.12,29.21,0,29.21,0,0,42.37,12.12,0,0,14.13,0,144.390000,0,0,0,0,0,0,0,0,0.000000,0.000000,1.300000,0.850000,25.450000,53.080000,0.000000,32.760000,76.520000,48.130000,270.730000,0.000000,1.070000,74.880000,35.100000,0.000000,4.500000,167.480000,25.990000,25.450000,98.190000,96.26,96.26,96.26,0,12.01

