Block,Time,PARBATI3,UNCHAHAR1,RIHAND2,DADRI_RF,KOLDAM,TANDA2,URI,DADRI_GF,JHAJJAR,NJPC,SEWA2,CHAMERA3,UNCHAHAR2,KISHANGANGA,ANTA_CRF,UNCHAHAR4,ANTA_RF,AURY_GF,SINGRAULI_HYDRO,SINGRAULI,CHAMERA1,RAMPUR,KOTESHWR,ANTA_LF,RIHAND1,DADRI_CRF,SALAL,AURY_RF,DADRI_LF,TANAKPUR,UNCHAHAR3,AURY_CRF,TEHRI,BSIUL,DADRT2,CHAMERA2,SASAN,RAPPB,DULHASTI,AURY_LF,FSTPP I & II,RIHAND3,RAPPC,KHSTPP-I,TALA,KHSTPP-II,DHAULIGNGA,ANTA_GF,BRBCL,NAPP,URI2,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,132.807775,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,38.218139,402.094519,0.000000,47.819981,0.000000,11.829112,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,18.263923,37.190750,15.614544,135.42,0,0,0,0,0

48,11:45-12:00,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,132.807775,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,38.218139,402.094519,0.000000,47.819981,0.000000,11.829112,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

49,12:00-12:15,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,45.919666,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,38.218139,402.094519,0.000000,47.819981,0.000000,12.493840,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

50,12:15-12:30,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,45.919666,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,38.218139,402.094519,0.000000,47.819981,0.000000,12.493840,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

51,12:30-12:45,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,38.218139,402.094519,0.000000,47.819981,0.000000,12.493840,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

52,12:45-13:00,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.599573,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,38.218139,402.094519,0.000000,47.819981,0.000000,12.493840,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

53,13:00-13:15,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,9.361375,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,38.218139,402.094519,0.000000,47.819981,0.000000,12.493840,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

54,13:15-13:30,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,9.361375,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,38.218139,402.094519,0.000000,47.819981,0.000000,12.493840,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

55,13:30-13:45,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,9.361375,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,20.630574,400.462200,0.000000,47.819981,0.000000,12.493840,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

56,13:45-14:00,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,9.361375,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,20.630574,400.462200,0.000000,47.819981,0.000000,12.493840,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

57,14:00-14:15,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,9.361375,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,20.630574,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

58,14:15-14:30,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,9.361375,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,20.630574,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.687728,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

59,14:30-14:45,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,45.919666,0.000000,631.792092,147.939346,0.000000,9.361375,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,20.630574,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,31.749572,135.42,0,0,0,0,0

60,14:45-15:00,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,45.919666,0.000000,631.792092,147.939346,0.000000,9.361375,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,20.630574,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,31.749572,135.42,0,0,0,0,0

61,15:00-15:15,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,20.630574,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,31.749572,135.42,0,0,0,0,0

62,15:15-15:30,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,31.749572,135.42,0,0,0,0,0

63,15:30-15:45,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

64,15:45-16:00,0.000000,19.331490,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

65,16:00-16:15,0.000000,18.226834,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

66,16:15-16:30,0.000000,18.226834,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,0.000000,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

67,16:30-16:45,0.000000,18.226834,114.262312,0.125749,0.000000,0.000000,45.919666,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,13.525756,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,0.000000,6.307570,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

68,16:45-17:00,0.000000,18.226834,114.262312,0.125749,0.000000,0.000000,45.919666,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,27.127928,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,14.625576,6.307570,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,15.614544,135.42,0,0,0,0,0

69,17:00-17:15,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,27.127928,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,30.469950,6.307570,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

70,17:15-17:30,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,27.127928,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,30.469950,6.307570,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

71,17:30-17:45,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,27.127928,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,30.469950,0.000000,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

72,17:45-18:00,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,18.722749,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,27.127928,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,43.876728,0.000000,664.322252,30.945862,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

73,18:00-18:15,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,27.179892,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,43.876728,0.000000,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

74,18:15-18:30,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,27.179892,0.000000,6.199426,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,43.876728,0.000000,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

75,18:30-18:45,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,5.106067,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,27.179892,0.000000,12.398851,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,43.876728,0.000000,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

76,18:45-19:00,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,10.212134,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,27.179892,0.000000,19.075156,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,43.876728,3.192090,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

77,19:00-19:15,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,60.208621,19.018472,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

78,19:15-19:30,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,60.208621,19.018472,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

79,19:30-19:45,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,60.208621,19.018472,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

80,19:45-20:00,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,60.208621,19.018472,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

81,20:00-20:15,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,60.208621,19.018472,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

82,20:15-20:30,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,60.208621,19.018472,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

83,20:30-20:45,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,60.208621,19.018472,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

84,20:45-21:00,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,147.939346,10.212134,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,24.797703,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,10.532446,25.527144,0.000000,43.876728,2.128060,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,135.42,0,0,0,0,0

85,21:00-21:15,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,147.939346,10.212134,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,24.797703,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,43.876728,2.128060,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,10.756376,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,130.97,0,0,0,0,0

86,21:15-21:30,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,147.939346,10.212134,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,24.797703,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,43.876728,2.128060,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,9.317711,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,130.97,0,0,0,0,0

87,21:30-21:45,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,147.939346,10.212134,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,24.797703,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,43.876728,2.128060,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,8.067282,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,87.06,0,0,0,0,0

88,21:45-22:00,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,60.208621,12.615140,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,8.067282,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,87.06,0,0,0,0,0

89,22:00-22:15,0.000000,18.223932,114.262312,0.125749,0.000000,0.000000,29.901178,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,0.000000,0.000000,11.771557,25.527144,0.000000,60.208621,12.615140,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,8.067282,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,87.06,0,0,0,0,0

90,22:15-22:30,0.000000,18.223932,114.262312,20.439049,0.000000,0.000000,29.901178,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,18.853644,0.000000,11.771557,25.527144,0.000000,60.208621,12.615140,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,8.067282,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,19.518179,87.06,0,0,0,0,0

91,22:30-22:45,0.000000,18.223932,114.262312,61.065649,0.000000,0.000000,23.493782,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,61.453536,0.000000,11.771557,25.527144,0.000000,60.208621,12.615140,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,8.067282,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,14.313332,87.06,0,0,0,0,0

92,22:45-23:00,0.000000,18.223932,114.262312,71.585230,0.000000,0.000000,23.493782,0.000000,631.792092,149.634007,15.287256,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,38.150312,0.000000,88.991600,0.000000,80.928187,61.453536,0.000000,11.771557,25.527144,0.000000,60.208621,12.615140,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,8.067282,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,14.313332,87.06,0,0,0,0,0

93,23:00-23:15,0.000000,18.223932,114.262312,61.791511,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,25.751461,0.000000,88.991600,0.000000,80.928187,61.453536,0.000000,11.771557,25.527144,0.000000,58.502304,6.307570,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,8.067282,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,14.313332,87.06,0,0,0,0,0

94,23:15-23:30,0.000000,18.223932,114.262312,31.684492,0.000000,0.000000,23.493782,0.000000,631.792092,147.939346,0.000000,28.112454,41.003944,0.000000,0.000000,0.000000,0.000000,0.000000,1.036249,134.754563,40.769838,0.000000,17.167640,0.000000,88.991600,0.000000,80.928187,61.453536,0.000000,11.771557,25.527144,0.000000,58.502304,6.307570,664.322252,38.218139,400.462200,0.000000,47.819981,0.000000,8.067282,119.621759,49.713900,41.100577,24.741599,142.691864,26.450528,0.000000,19.346045,37.190750,14.313332,87.06,0,0,0,0,0

