Block,Time,URI,CHAMERA1,KOTESHWR,AURY_RF,SINGRAULI_HYDRO,RIHAND1,UNCHAHAR4,URI2,SINGRAULI,ANTA_GF,DULHASTI,CHAMERA2,RAMPUR,ANTA_LF,AURY_GF,UNCHAHAR2,RIHAND2,TEHRI,NAPP,TANDA2,CHAMERA3,UNCHAHAR3,TANAKPUR,ANTA_RF,ANTA_CRF,DADRI_GF,PARBATI3,DADRI_RF,KOLDAM,BSIUL,UNCHAHAR1,AURY_LF,RAPPB,KISHANGANGA,JHAJJAR,NJPC,AURY_CRF,SALAL,SEWA2,RIHAND3,DADRI_CRF,FSTPP I & II,BRBCL,DADRI_LF,TALA,RAPPC,KHSTPP-II,SASAN,DADRT2,KHSTPP-I,DHAULIGNGA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,42.609984,0.000000,0.000000,0.000000,1.003070,65.103829,1.688575,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,82.924374,0.000000,46.501566,5.170020,33.608676,14.955950,3.708111,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,12.061250,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,92.091986,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,95.639344,396.212062,364.732200,30.022188,21.004010,0,0,0,0,0

49,12:00-12:15,42.609984,0.000000,0.000000,0.000000,1.003070,93.264629,1.688575,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,104.961822,0.000000,46.501566,2.896070,33.608676,14.955950,11.742351,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,12.061250,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,95.639344,396.212062,364.732200,30.022188,10.477708,0,0,0,0,0

50,12:15-12:30,42.609984,0.000000,0.000000,0.000000,1.003070,93.264629,1.688575,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,104.961822,0.000000,46.501566,2.896070,33.608676,14.955950,11.742351,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,12.061250,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,95.639344,396.212062,364.732200,30.022188,10.477708,0,0,0,0,0

51,12:30-12:45,42.609984,0.000000,0.000000,0.000000,1.003070,93.264629,1.688575,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,104.961822,0.000000,46.501566,2.896070,33.608676,14.955950,11.742351,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,12.061250,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,95.639344,396.212062,364.732200,30.022188,10.477708,0,0,0,0,0

52,12:45-13:00,42.609984,0.000000,0.000000,0.000000,1.003070,93.264629,1.688575,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,104.961822,0.000000,46.501566,2.896070,33.608676,14.955950,4.944148,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,12.061250,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,95.639344,396.212062,364.732200,30.022188,10.477708,0,0,0,0,0

53,13:00-13:15,42.609984,13.492197,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,118.807336,0.000000,46.501566,2.896070,33.608676,14.955950,4.944148,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,12.061250,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,112.908354,396.212062,364.732200,34.590700,10.477708,0,0,0,0,0

54,13:15-13:30,42.609984,27.060620,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,119.591829,0.000000,46.501566,2.896070,33.608676,14.955950,4.944148,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,12.061250,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,14.069593,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,364.732200,34.590700,10.477708,0,0,0,0,0

55,13:30-13:45,42.609984,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,24.122500,119.591829,0.000000,46.501566,2.896070,33.608676,14.955950,11.742351,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,13.991050,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,17.642536,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,364.732200,42.754719,10.477708,0,0,0,0,0

56,13:45-14:00,42.609984,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,31.464231,119.591829,0.000000,46.501566,2.896070,33.608676,19.342868,11.742351,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,16.266767,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,17.953701,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,382.100400,42.754719,10.477708,0,0,0,0,0

57,14:00-14:15,42.609984,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,31.464231,119.591829,0.000000,46.501566,2.896070,33.608676,19.342868,7.416221,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,16.266767,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,468.941400,42.754719,10.477708,0,0,0,0,0

58,14:15-14:30,42.609984,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,31.464231,119.591829,0.000000,46.501566,2.896070,33.608676,19.342868,7.416221,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,16.266767,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,562.191748,42.754719,10.477708,0,0,0,0,0

59,14:30-14:45,38.881610,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,37.256526,119.591829,0.000000,46.501566,2.896070,33.608676,23.292011,7.416221,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,18.868330,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,562.191748,42.754719,10.477708,0,0,0,0,0

60,14:45-15:00,38.881610,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,37.256526,119.591829,0.000000,46.501566,2.896070,33.608676,23.292011,7.416221,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,18.868330,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,16.113830,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,562.191748,42.754719,10.477708,0,0,0,0,0

61,15:00-15:15,45.273108,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061101,119.591829,0.000000,46.501566,2.896070,33.608676,26.037499,7.416221,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,21.427246,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,17.119738,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,562.191748,42.754719,10.477708,0,0,0,0,0

62,15:15-15:30,45.273108,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,119.591829,0.000000,46.501566,2.896070,33.608676,26.037634,7.416221,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,21.427341,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,16.113830,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,562.191748,42.754719,10.477708,0,0,0,0,0

63,15:30-15:45,45.273108,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,119.591829,0.000000,46.501566,2.896070,33.608676,26.037634,8.034240,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,21.427341,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,562.191748,42.754719,10.477708,0,0,0,0,0

64,15:45-16:00,45.273108,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,119.591829,0.000000,46.501566,2.896070,33.608676,26.037634,8.034240,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,21.427341,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,562.191748,42.754719,10.502004,0,0,0,0,0

65,16:00-16:15,45.273108,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,119.591829,0.000000,46.501566,2.896070,33.608676,26.037634,8.034240,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,21.427341,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,0.000000,125.526253,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,562.191748,42.754719,21.004010,0,0,0,0,0

66,16:15-16:30,45.273108,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,119.591829,0.000000,46.501566,2.896070,33.608676,26.037634,8.034240,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,21.427341,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,5.202297,125.526253,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,562.191748,42.754719,21.004010,0,0,0,0,0

67,16:30-16:45,45.273108,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,119.591829,0.000000,46.501566,2.896070,33.608676,26.037634,6.427392,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,21.427341,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,5.202297,125.526253,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,569.910948,42.754719,31.433126,0,0,0,0,0

68,16:45-17:00,45.273108,40.668682,0.000000,0.000000,1.003070,93.264629,1.649979,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,119.591829,0.000000,46.501566,2.896070,33.608676,26.037634,6.427392,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,21.427341,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,12.087690,125.526253,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,589.208948,42.754719,31.433126,0,0,0,0,0

69,17:00-17:15,45.273108,40.668682,0.000000,0.000000,1.003070,91.576054,1.649979,36.560562,103.589831,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,117.652380,0.000000,46.501566,2.896070,33.608676,26.037634,4.944148,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.710653,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,16.218926,123.316632,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,618.638398,42.754719,31.433126,0,0,0,0,0

70,17:15-17:30,45.273108,40.668682,0.000000,0.000000,1.003070,91.576054,1.649979,36.560562,103.589831,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,117.652380,0.000000,46.501566,2.896070,33.608676,26.037634,4.944148,0.000000,0.000000,0.000000,0.000000,0.000000,8.949257,6.291920,19.710653,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,18.140715,123.316632,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,633.296001,42.754719,31.433126,0,0,0,0,0

71,17:30-17:45,45.273108,40.668682,0.000000,0.000000,1.003070,91.576054,1.649979,36.560562,103.589831,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,117.652380,0.000000,46.501566,2.896070,33.608676,26.037634,4.944148,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,6.291920,19.710653,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,18.140715,123.316632,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,633.296001,42.754719,31.433126,0,0,0,0,0

72,17:45-18:00,45.273108,40.668682,0.000000,0.000000,1.003070,91.576054,1.649979,36.560562,103.589831,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,117.652380,0.000000,46.501566,2.896070,33.608676,26.037634,4.944148,0.000000,0.000000,0.000000,7.360966,0.000000,8.949257,6.291920,19.710653,0.000000,0.000000,8.047894,115.788000,173.645772,0.000000,77.363752,18.140715,123.316632,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,633.296001,42.754719,31.433126,0,0,0,0,0

73,18:00-18:15,35.153237,40.668682,0.000000,0.000000,1.023967,91.576054,1.649979,36.560562,103.589831,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,117.652380,0.000000,46.501566,2.896070,33.608676,26.037634,2.966489,0.000000,0.000000,0.000000,11.777546,0.000000,8.949257,6.291920,19.344219,0.000000,0.000000,8.047894,116.838390,173.645772,0.000000,77.363752,18.140715,123.316632,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,658.023879,42.754719,31.433126,0,0,0,0,0

74,18:15-18:30,35.153237,40.668682,0.000000,0.000000,1.023967,91.576054,1.649979,36.560562,103.589831,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,117.652380,0.000000,46.501566,2.896070,33.608676,26.037634,2.966489,0.000000,0.000000,0.000000,57.415538,0.000000,8.949257,6.291920,19.344219,0.000000,0.000000,8.047894,116.838390,173.645772,0.000000,77.363752,18.140715,123.316632,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,638.541777,33.588169,31.506014,0,0,0,0,0

75,18:30-18:45,35.153237,40.668682,0.000000,0.000000,1.023967,91.576054,1.649979,36.560562,103.589831,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.061149,117.652380,0.000000,46.501566,2.896070,33.608676,26.037634,2.966489,0.000000,0.000000,0.000000,76.554051,0.000000,8.949257,6.291920,19.344219,0.000000,0.000000,8.047894,212.698477,173.645772,0.000000,77.363752,18.140715,123.316632,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,662.237212,33.588169,42.008019,0,0,0,0,0

76,18:45-19:00,35.153237,40.668682,0.000000,0.000000,1.023967,91.576054,1.649979,37.929733,103.589831,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.061149,117.652380,0.000000,46.501566,2.896070,33.608676,26.037634,7.292618,0.000000,0.000000,0.000000,76.554051,0.000000,8.949257,18.971285,19.344219,0.000000,0.000000,8.194219,302.447712,175.634904,0.000000,77.363752,18.177437,123.316632,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,662.237212,33.588169,42.008019,0,0,0,0,0

77,19:00-19:15,35.153237,40.668682,0.000000,0.000000,1.023967,91.576054,1.649979,37.929733,103.589831,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.061149,117.652380,0.000000,46.501566,2.896070,33.608676,26.037634,7.292618,0.000000,0.000000,0.000000,57.415538,0.000000,8.949257,18.971285,19.344219,0.000000,0.000000,8.194219,398.463753,175.634904,0.000000,77.363752,18.177437,123.316632,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,662.237212,42.754719,42.008019,0,0,0,0,0

78,19:15-19:30,35.153237,40.668682,0.000000,0.000000,1.023967,91.576054,1.649979,37.929733,103.589831,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.061149,117.652380,0.000000,46.501566,2.896070,33.608676,26.037634,7.292618,0.000000,0.000000,0.000000,57.415538,0.000000,8.949257,18.971285,19.344219,0.000000,0.000000,8.194219,398.463753,175.634904,0.000000,77.363752,18.177437,123.316632,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,662.237212,42.754719,42.008019,0,0,0,0,0

79,19:30-19:45,35.153237,40.668682,0.000000,0.000000,1.023967,93.649279,2.869708,37.929733,106.454950,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,4.842903,33.608676,26.667038,7.292618,0.000000,0.000000,0.000000,57.415538,0.000000,8.949257,18.971285,17.136970,0.000000,0.000000,8.194219,407.612356,175.634904,0.000000,77.363752,18.177437,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,650.165007,42.754719,42.008019,0,0,0,0,0

80,19:45-20:00,35.153237,40.668682,0.000000,0.000000,1.023967,93.649279,2.981541,37.929733,106.454950,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,7.292618,0.000000,0.000000,0.000000,7.360966,0.000000,8.949257,18.971285,17.136624,0.000000,0.000000,8.194219,407.612356,175.634904,0.000000,77.363752,18.177437,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,650.165007,42.754719,42.008019,0,0,0,0,0

81,20:00-20:15,35.153237,40.668682,0.000000,0.000000,1.023967,93.649279,2.981541,37.929733,106.454950,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,5.438562,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,18.971285,17.136624,0.000000,0.000000,8.194219,407.612356,175.634904,0.000000,77.363752,18.177437,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

82,20:15-20:30,35.153237,40.668682,0.000000,0.000000,1.023967,93.649279,2.981541,37.929733,106.454950,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,5.438562,0.000000,0.000000,0.000000,4.122141,0.000000,8.949257,18.971285,17.136624,0.000000,0.000000,8.194219,407.612356,175.634904,0.000000,77.363752,18.177437,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

83,20:30-20:45,35.153237,40.668682,0.000000,0.000000,1.023967,93.649279,2.981541,37.929733,106.454950,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,5.438562,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,18.971285,17.136624,0.000000,0.000000,8.194219,407.612356,175.634904,0.000000,77.363752,18.177437,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

84,20:45-21:00,35.153237,40.668682,0.000000,0.000000,1.023967,93.649279,2.981541,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,1.730452,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,3.184170,17.136624,0.000000,0.000000,8.047894,407.612356,173.645772,0.000000,77.363752,18.140715,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

85,21:00-21:15,35.153237,40.668682,0.000000,0.000000,1.023967,93.649279,2.981541,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,1.730452,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,3.184170,17.136624,0.000000,0.000000,8.047894,407.612356,173.645772,0.000000,77.363752,18.140715,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

86,21:15-21:30,35.153237,40.668682,0.000000,0.000000,1.023967,93.649279,2.981541,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,1.730452,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,3.184170,17.136624,0.000000,0.000000,8.047894,407.612356,173.645772,0.000000,77.363752,18.140715,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

87,21:30-21:45,35.153237,40.668682,0.000000,0.000000,1.023967,93.649279,2.981541,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,1.730452,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,3.184170,17.136624,0.000000,0.000000,8.047894,407.612356,173.645772,0.000000,77.363752,18.140715,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

88,21:45-22:00,35.153237,40.668682,0.000000,0.000000,1.023967,93.649279,2.981541,37.929733,106.454950,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,5.438562,0.000000,0.000000,0.000000,16.194126,0.000000,8.949257,18.971285,17.136624,0.000000,0.000000,8.194219,407.612356,175.634904,0.000000,77.363752,18.177437,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

89,22:00-22:15,35.153237,40.668682,0.000000,18.324802,1.023967,93.649279,2.981541,37.929733,106.454950,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,5.438562,11.964278,0.000000,0.000000,16.194126,16.876197,8.949257,18.971285,17.136624,0.000000,0.000000,8.194219,407.612356,175.634904,0.000000,77.363752,18.177437,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

90,22:15-22:30,35.153237,40.668682,0.000000,18.324802,1.023967,93.649279,2.981541,37.929733,106.454950,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,5.438562,11.964278,0.000000,0.000000,16.194126,16.876197,8.949257,18.971285,17.136624,0.000000,0.000000,8.194219,407.612356,175.634904,0.000000,77.363752,18.177437,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

91,22:30-22:45,35.153237,40.668682,0.000000,18.324802,1.023967,93.649279,2.981541,37.929733,106.454950,0.000000,57.098346,48.155307,6.679640,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,5.438562,11.964278,0.000000,0.000000,16.194126,16.876197,8.949257,18.971285,17.136624,0.000000,0.000000,8.194219,407.612356,175.634904,0.000000,77.363752,18.177437,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

92,22:45-23:00,35.153237,40.668682,0.000000,18.324802,1.023967,93.649279,2.981541,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,3.584507,11.964278,0.000000,0.000000,16.194126,16.876197,8.949257,6.291920,17.136624,0.000000,0.000000,8.047894,407.612356,173.645772,0.000000,77.363752,18.140715,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

93,23:00-23:15,35.153237,40.668682,0.000000,18.324802,1.023967,93.649279,2.981541,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,3.584507,11.964278,0.000000,0.000000,16.194126,16.876197,8.949257,6.291920,17.136624,0.000000,0.000000,8.047894,407.612356,173.645772,0.000000,77.363752,18.140715,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

94,23:15-23:30,35.153237,40.668682,0.000000,18.324802,1.023967,93.649279,2.981541,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,3.584507,11.964278,0.000000,0.000000,16.194126,16.876197,8.949257,6.291920,17.136624,0.000000,0.000000,8.047894,407.612356,173.645772,0.000000,77.363752,18.140715,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

95,23:30-23:45,35.153237,40.668682,0.000000,18.324802,1.023967,93.649279,2.981541,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,3.584507,11.964278,0.000000,0.000000,16.194126,16.876197,8.949257,6.291920,17.136624,0.000000,0.000000,8.047894,407.612356,173.645772,0.000000,77.363752,18.140715,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

96,23:45-24:00,35.153237,40.668682,0.000000,18.324802,1.023967,93.649279,2.981541,36.560562,106.454950,0.000000,57.098346,46.797484,6.508748,0.000000,0.000000,42.697983,120.014262,0.000000,46.501566,5.170020,33.608676,26.667038,3.584507,11.964278,0.000000,0.000000,16.194126,16.876197,8.949257,6.291920,17.136624,0.000000,0.000000,8.047894,407.612356,173.645772,0.000000,77.363752,18.140715,125.996738,0.000000,20.069920,19.298004,0.000000,0.000000,65.604402,143.094670,396.212062,664.252547,42.754719,42.008019,0,0,0,0,0

