Block,Time,CHAMERA2,DADRI_GF,AURY_GF,SEWA2,SINGRAULI,TANDA2,RAPPC,TANAKPUR,UNCHAHAR4,SINGRAULI_HYDRO,AURY_LF,URI2,PARBATI3,DULHASTI,KOTESHWR,URI,AURY_RF,DHAULIGNGA,TEHRI,RIHAND3,RIHAND2,KISHANGANGA,NAPP,ANTA_CRF,CHAMERA1,JHAJJAR,KOLDAM,ANTA_GF,RAMPUR,UNCHAHAR1,AURY_CRF,ANTA_LF,CHAMERA3,DADRI_CRF,ANTA_RF,UNCHAHAR2,RAPPB,RIHAND1,DADRI_RF,DADRI_LF,SALAL,BSIUL,UNCHAHAR3,NJPC,DADRT2,FSTPP I & II,TALA,BRBCL,KHSTPP-II,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,9.174815,137.451322,5.166805,67.182461,0.370580,2.341803,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.368284,0.000000,0.000000,0.000000,0.000000,0.000000,25.038917,0.000000,93.591046,0.000000,0.000000,25.771882,12.576015,16.559249,23.639823,368.008316,11.041235,0.000000,19.286003,143.005690,33.556975,403.819911,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,9.174815,137.451322,5.166805,67.182461,0.370580,2.341803,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.368284,0.000000,0.000000,0.000000,0.000000,0.000000,25.038917,0.000000,93.591046,0.000000,0.000000,25.771882,12.576015,16.559249,23.639823,368.008316,14.595066,0.000000,19.286003,125.775385,30.819799,403.819911,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,9.174815,137.451322,5.166805,67.182461,0.370580,2.341803,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.368284,0.000000,0.000000,0.000000,0.000000,0.000000,25.038917,0.000000,93.591046,0.000000,0.000000,25.771882,12.576015,16.559249,23.639823,368.008316,14.595066,0.000000,19.286003,125.775385,30.819799,403.819911,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,9.174815,137.451322,5.166805,67.182461,0.370580,2.341803,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.368284,0.000000,0.000000,0.000000,0.000000,0.000000,25.038917,0.000000,93.591046,0.000000,0.000000,25.771882,12.576015,16.559249,23.639823,368.008316,14.595066,0.000000,19.286003,125.775385,30.819799,403.819911,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,9.174815,137.451322,5.166805,67.182461,0.370580,2.341803,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.368284,0.000000,0.000000,0.000000,0.000000,0.000000,25.038917,0.000000,93.591046,0.000000,0.000000,25.771882,12.576015,16.559249,23.639823,368.008316,14.595066,0.000000,19.286003,125.775385,30.819799,403.819911,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,9.174815,137.451322,5.166805,67.182461,0.370580,2.341803,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.368284,0.000000,0.000000,0.000000,0.000000,0.000000,25.038917,0.000000,93.591046,0.000000,0.000000,25.771882,12.576015,16.559249,23.639823,368.008316,15.077216,0.000000,19.286003,125.775385,30.819799,403.819911,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,9.174815,137.451322,5.166805,67.182461,0.370580,2.341803,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.368284,0.000000,0.000000,0.000000,0.000000,0.000000,25.038917,0.000000,93.591046,0.000000,0.000000,25.771882,12.576015,16.559249,23.639823,368.008316,15.077216,0.000000,19.286003,125.775385,30.819799,403.819911,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,9.174815,137.451322,5.166805,67.182461,0.988215,2.341803,0.730951,0.000000,36.537827,0.000000,17.030590,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.368284,0.000000,0.000000,0.000000,0.000000,0.000000,33.639316,0.000000,93.591046,0.000000,0.000000,36.977048,12.576015,16.559249,23.639823,368.008316,16.986706,0.000000,19.286003,125.775385,30.819799,403.819911,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,9.174815,137.451322,5.166805,67.182461,0.988215,2.341803,0.730951,0.000000,36.537827,0.000000,17.030590,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.368284,0.000000,0.000000,0.000000,0.000000,0.000000,33.639316,0.000000,93.591046,0.000000,0.000000,36.977048,12.576015,16.559249,23.639823,368.008316,17.855750,0.000000,19.286003,125.775385,30.819799,403.819911,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,9.174815,140.767453,5.166805,67.182461,0.988215,2.341803,0.730951,0.000000,36.537827,0.000000,17.030590,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.204353,0.000000,0.000000,0.000000,0.000000,0.000000,33.639316,0.000000,93.591046,0.000000,0.000000,36.977048,12.576015,16.356746,23.639823,368.008316,17.855750,0.000000,19.286003,125.090732,30.617296,403.819911,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,13.456396,140.767453,5.166805,67.182461,0.988215,2.341803,0.730951,0.000000,36.537827,0.000000,17.030590,8.893262,33.002203,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.905906,13.204353,0.000000,0.000000,0.000000,0.000000,0.000000,33.639316,0.000000,93.591046,0.000000,0.000000,36.977048,12.576015,16.356746,23.639823,368.008316,17.855750,0.000000,19.286003,126.932545,30.819799,403.819911,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,0.988215,2.341803,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.000000,15.138931,0.000000,0.000000,0.000000,0.000000,0.000000,33.639316,0.000000,93.591046,0.000000,0.000000,36.977048,12.576015,18.753803,0.000000,368.008316,17.855750,0.000000,19.286003,126.932545,30.819799,403.819911,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,0.864688,2.341803,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,362.282688,0.000000,0.000000,0.000000,15.138931,0.000000,0.000000,0.000000,0.000000,0.000000,33.639316,0.000000,93.591046,0.000000,0.000000,36.977048,12.576015,18.753803,0.000000,368.008316,17.855750,0.000000,19.286003,126.932545,30.819799,403.819911,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,0.864688,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,389.449623,0.000000,0.000000,0.000000,19.467192,0.000000,0.000000,0.000000,0.000000,0.000000,33.639316,0.000000,93.591046,0.000000,0.000000,24.651365,12.576015,24.044435,0.000000,391.402234,17.855750,0.000000,19.286003,126.932545,30.819799,403.819911,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,0.864688,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,399.092623,0.000000,0.000000,0.000000,19.467192,0.000000,0.000000,0.000000,0.000000,0.000000,33.639316,0.000000,93.591046,0.000000,0.000000,24.651365,12.576015,24.044435,0.000000,418.402634,17.855750,0.000000,19.286003,126.932545,30.819799,403.819911,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.111741,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,0.000000,418.378623,0.000000,0.000000,0.000000,19.467192,0.000000,0.000000,0.000000,0.000000,0.000000,33.639316,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,24.044435,0.000000,442.510134,17.855750,0.000000,19.286003,142.909260,33.556975,403.819911,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.111741,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,13.547798,428.021623,0.000000,0.000000,0.000000,19.467192,0.000000,0.000000,0.000000,0.000000,0.000000,33.639316,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,24.044435,0.000000,467.581934,17.855750,0.000000,19.286003,142.909260,33.556975,403.819911,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.111741,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,13.547798,427.828763,0.000000,0.000000,0.000000,19.370762,0.000000,0.000000,0.000000,0.000000,0.000000,38.238449,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,24.044435,0.000000,495.546634,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.111741,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,13.547798,427.828763,0.000000,0.000000,0.000000,19.370762,0.000000,0.000000,0.000000,0.000000,0.000000,38.238449,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,24.044435,0.000000,530.261434,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.482322,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,13.547798,437.471763,0.000000,0.000000,0.000000,19.370762,0.000000,0.000000,0.000000,0.000000,0.000000,38.238449,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,24.044435,0.000000,559.190434,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.482322,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,13.547798,437.471763,0.000000,0.000000,0.000000,19.370762,0.000000,0.000000,0.000000,0.000000,0.000000,38.238449,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,24.044435,0.000000,549.547434,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.482322,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,0.000000,125.918390,119.939634,5.297584,49.638361,0.000000,13.547798,447.114763,0.000000,0.000000,0.000000,17.436183,0.000000,0.000000,0.000000,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,21.647378,0.000000,590.308299,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

70,17:15-17:30,3.944702,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.482322,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,11.756013,125.918390,119.939634,5.297584,49.638361,0.000000,13.547798,447.114763,0.000000,0.000000,0.905906,17.436183,0.000000,0.000000,0.000000,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,21.647378,23.639823,590.308299,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

71,17:30-17:45,15.589461,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.482322,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,11.756013,125.918390,119.939634,5.297584,49.638361,0.000000,13.547798,447.548698,0.000000,0.000000,1.663303,19.515407,0.000000,0.000000,0.000000,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,24.092650,42.981497,580.405034,20.057440,0.000000,19.286003,142.909260,33.556975,403.819911,0,0,0,0,0

72,17:45-18:00,31.178923,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.235268,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,0.000000,23.512026,125.918390,119.939634,5.297584,49.638361,0.000000,13.547798,447.548698,1.806807,0.000000,2.613761,19.399691,0.000000,0.000000,11.184643,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,24.092650,67.695858,580.405034,20.057440,0.000000,19.286003,142.909260,33.556975,403.819911,0,0,0,0,0

73,18:00-18:15,31.178923,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,1.235268,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,30.873029,0.000000,10.495474,23.512026,125.918390,119.939634,5.297584,49.638361,0.000000,20.301890,447.548698,2.145583,0.000000,3.727579,19.399691,0.000000,0.000000,11.184643,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,36.977048,6.288007,24.092650,96.708368,564.426583,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

74,18:15-18:30,31.178923,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,0.617634,2.979687,0.730951,0.000000,36.537827,0.000000,38.041894,8.893262,30.873029,0.000000,20.990949,35.268039,125.918390,119.939634,5.297584,49.638361,0.000000,27.095596,466.834698,2.145583,0.000000,4.900801,19.399691,0.000000,0.000000,22.369287,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,36.977048,6.288007,24.092650,126.795416,576.412832,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

75,18:30-18:45,46.768384,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,5.682234,2.979687,0.730951,0.000000,37.597966,3.678195,57.062841,10.004919,33.002203,0.000000,31.486423,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,528.677474,2.190753,0.000000,5.925515,19.399691,0.000000,0.000000,33.587777,0.000000,0.000000,38.996871,0.000000,93.591046,0.000000,0.000000,76.542489,18.864022,24.237295,153.658852,518.487331,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

76,18:45-19:00,46.768384,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,5.682234,2.979687,0.730951,0.000000,37.597966,5.885111,57.062841,10.004919,33.002203,0.000000,41.981897,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,611.479698,4.471847,0.000000,5.925515,19.515407,0.000000,0.000000,33.587777,0.000000,0.000000,38.996871,0.000000,93.591046,0.000000,0.000000,76.542489,18.864022,24.237295,153.658852,466.132206,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

77,19:00-19:15,46.768384,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,5.682234,2.979687,0.730951,0.000000,37.597966,37.794185,57.062841,10.004919,33.002203,0.000000,41.981897,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,6.707769,0.000000,5.821559,19.515407,0.000000,0.000000,33.587777,0.000000,0.000000,38.996871,0.000000,93.591046,0.000000,0.000000,76.542489,18.864022,24.237295,150.865054,480.769849,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

78,19:15-19:30,46.768384,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,5.682234,2.979687,0.730951,0.000000,37.597966,37.794185,57.062841,10.004919,33.002203,0.000000,41.981897,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,8.943693,0.000000,5.806708,19.515407,0.000000,0.000000,33.587777,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,76.542489,18.864022,24.237295,150.435240,510.639183,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

79,19:30-19:45,46.768384,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,5.682234,2.979687,0.730951,0.000000,37.597966,37.794185,57.062841,18.898181,33.002203,0.000000,41.981897,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,8.943693,0.000000,5.806708,19.515407,0.000000,0.000000,33.587777,0.000000,0.000000,38.996871,0.000000,93.591046,0.000000,0.000000,24.651365,18.864022,24.237295,150.435240,509.224378,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

80,19:45-20:00,46.768384,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,5.682234,2.979687,0.730951,0.000000,37.597966,18.897093,57.062841,18.898181,33.002203,0.000000,31.486423,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,8.943693,0.000000,5.806708,19.515407,0.000000,0.000000,33.587777,0.000000,0.000000,38.996871,0.000000,93.591046,0.000000,0.000000,24.651365,18.864022,24.237295,150.435240,479.748122,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

81,20:00-20:15,46.768384,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,5.682234,2.979687,0.730951,0.000000,37.597966,18.897093,57.062841,18.898181,33.002203,0.000000,31.486423,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,8.943693,0.000000,5.390882,19.515407,0.000000,0.000000,33.587777,0.000000,0.000000,38.996871,0.000000,93.591046,0.000000,0.000000,24.651365,18.864022,24.237295,139.689865,515.428695,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

82,20:15-20:30,46.768384,0.000000,0.000000,18.129435,140.767453,5.166805,67.182461,5.682234,2.979687,0.730951,0.000000,37.597966,18.897093,57.062841,18.898181,33.002203,0.000000,31.486423,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,8.943693,0.000000,4.975056,19.515407,0.000000,0.000000,33.587777,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,18.864022,26.652269,128.944491,519.130134,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

83,20:30-20:45,46.768384,0.000000,0.000000,18.129435,140.767453,4.750800,67.182461,0.000000,2.979687,0.730951,0.000000,36.537827,3.678195,0.000000,8.893262,33.002203,0.000000,20.990949,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,6.707769,0.000000,3.311754,21.822109,0.000000,0.000000,22.369287,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,26.652269,85.962994,549.659872,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

84,20:45-21:00,46.768384,0.000000,0.000000,18.129435,140.767453,4.337688,67.182461,0.000000,2.979687,0.730951,0.000000,36.537827,0.000000,0.000000,8.893262,33.002203,0.000000,10.495474,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,6.707769,0.000000,3.311754,21.822109,0.000000,0.000000,22.369287,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,26.652269,85.962994,548.039848,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

85,21:00-21:15,46.768384,0.000000,0.000000,18.129435,140.767453,4.007197,67.182461,0.000000,2.979687,0.730951,0.000000,36.537827,0.000000,0.000000,8.893262,33.002203,0.000000,10.495474,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,6.707769,0.000000,3.311754,21.822109,0.000000,0.000000,22.369287,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,26.652269,85.962994,592.330147,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

86,21:15-21:30,46.768384,0.000000,0.000000,18.129435,140.767453,4.007197,67.182461,0.000000,2.979687,0.730951,0.000000,36.537827,0.000000,0.000000,8.893262,33.002203,0.000000,10.495474,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,6.707769,0.000000,3.311754,21.822109,0.000000,0.000000,22.369287,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,26.652269,85.962994,592.325036,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

87,21:30-21:45,46.768384,0.000000,0.000000,18.129435,140.767453,4.007197,67.182461,0.000000,2.979687,0.730951,0.000000,36.537827,0.000000,0.000000,8.893262,33.002203,0.000000,10.495474,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,6.707769,0.000000,3.311754,19.515407,0.000000,0.000000,22.369287,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,24.237295,85.962994,592.330147,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

88,21:45-22:00,46.768384,0.000000,0.000000,18.129435,140.767453,4.007197,67.182461,1.729376,2.979687,0.730951,0.000000,37.597966,0.000000,57.062841,28.347271,33.002203,0.000000,10.495474,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,622.192975,8.943693,0.000000,5.390882,19.515407,0.000000,0.000000,33.587777,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,24.237295,139.689865,592.330147,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

89,22:00-22:15,46.768384,0.000000,0.000000,18.129435,140.767453,4.007197,67.182461,1.729376,2.979687,0.730951,0.000000,37.597966,0.000000,57.062841,28.347271,33.002203,0.000000,10.495474,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,650.726833,8.943693,0.000000,5.390882,21.822109,0.000000,0.000000,33.587777,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,6.288007,26.652269,139.689865,592.330147,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

90,22:15-22:30,46.768384,0.000000,0.000000,18.129435,140.767453,4.007197,67.182461,1.729376,2.979687,0.730951,0.000000,37.597966,0.000000,57.062841,28.347271,33.002203,0.000000,10.495474,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,40.643394,650.726833,8.943693,0.000000,4.559231,21.822109,0.000000,0.000000,33.587777,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,76.542489,12.576015,26.652269,118.199117,592.330147,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

91,22:30-22:45,46.768384,0.000000,0.000000,18.129435,140.767453,4.007197,33.186518,1.729376,2.979687,0.730951,0.000000,37.597966,0.000000,57.062841,28.347271,33.002203,0.000000,10.495474,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,27.095596,650.726833,8.943693,0.000000,4.098853,21.822109,0.000000,0.000000,33.587777,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,76.542489,12.576015,26.652269,106.164298,592.325036,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

92,22:45-23:00,46.768384,0.000000,0.000000,18.129435,140.767453,4.007197,33.186518,0.000000,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,10.495474,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,27.095596,650.726833,6.707769,0.000000,2.494954,21.822109,0.000000,0.000000,22.369287,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,12.576015,26.652269,64.472246,592.325036,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

93,23:00-23:15,31.178923,0.000000,0.000000,18.129435,140.767453,4.007197,33.186518,0.000000,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,27.095596,650.726833,4.471847,0.000000,1.663303,21.822109,0.000000,0.000000,11.184643,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,12.576015,26.652269,42.981497,592.325036,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

94,23:15-23:30,31.178923,0.000000,0.000000,18.129435,140.767453,4.007197,33.186518,0.000000,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,27.095596,650.726833,4.471847,0.000000,0.816801,21.822109,0.000000,0.000000,11.184643,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,12.576015,26.652269,21.275842,592.325036,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

95,23:30-23:45,31.178923,0.000000,0.000000,18.129435,140.767453,4.337688,33.186518,0.000000,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,48.560786,125.918390,119.939634,5.297584,49.638361,0.000000,25.063121,650.726833,4.471847,0.000000,0.000000,21.822109,0.000000,0.000000,11.184643,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,12.576015,26.652269,0.000000,592.325036,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

96,23:45-24:00,31.178923,0.000000,0.000000,18.129435,140.767453,4.750800,33.186518,0.000000,2.979687,0.730951,0.000000,36.537827,0.000000,19.020948,8.893262,33.002203,0.000000,0.000000,48.022929,125.918390,119.939634,5.297584,49.638361,0.000000,13.547798,650.726833,4.471847,0.000000,0.000000,21.822109,0.000000,0.000000,11.184643,0.000000,0.000000,43.303458,0.000000,93.591046,0.000000,0.000000,24.651365,12.576015,26.652269,0.000000,592.325036,20.057440,0.000000,19.286000,142.909260,33.556975,403.819911,0,0,0,0,0

