Block,Time,KOTESHWR,SEWA2,RAMPUR,DADRI_RF,DADRI_GF,SALAL,ANTA_CRF,AURY_CRF,RIHAND1,ANTA_GF,BSIUL,RAPPB,KOLDAM,RAPPC,TANAKPUR,UNCHAHAR4,URI,ANTA_RF,CHAMERA1,UNCHAHAR1,DADRT2,AURY_LF,JHAJJAR,DADRI_LF,TEHRI,CHAMERA3,AURY_GF,RIHAND3,UNCHAHAR2,SINGRAULI,RIHAND2,SINGRAULI_HYDRO,CHAMERA2,NJPC,KISHANGANGA,ANTA_LF,NAPP,DULHASTI,PARBATI3,AURY_RF,BRBCL,FSTPP I & II,KHSTPP-II,TALA,SASAN,KHSTPP-I,URI2,TANDA2,DADRI_CRF,UNCHAHAR3,DHAULIGNGA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,8.896951,18.136955,0.000000,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,7.414684,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,17.420937,9.654718,98.687266,0.000000,403.987419,30.325827,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

49,12:00-12:15,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,7.414684,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,98.687266,0.000000,403.987419,30.325827,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

50,12:15-12:30,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,7.414684,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,98.687266,0.000000,403.987419,30.325827,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

51,12:30-12:45,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,33.548407,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,11.189282,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,98.687266,0.000000,403.987419,30.325827,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

52,12:45-13:00,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,39.406066,0.000000,0.000000,12.370541,367.447091,0.000000,360.098392,0.000000,0.000000,0.000000,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,98.687266,0.000000,403.987419,30.325827,36.552984,5.168948,0.000000,15.736476,0.000000,0,0,0,0,0

53,13:00-13:15,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,80.486348,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,39.406066,0.000000,0.000000,12.351247,367.080505,0.000000,360.079098,0.000000,0.000000,0.000000,0.000000,125.970622,24.325779,144.694340,106.438799,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,98.706560,0.000000,403.987419,30.335474,36.552984,5.168948,0.000000,15.640006,0.000000,0,0,0,0,0

54,13:15-13:30,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,65.049466,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,39.406066,0.000000,0.000000,12.351247,367.080505,0.000000,360.079098,0.000000,0.000000,0.000000,0.000000,125.970622,24.325779,144.694340,96.123576,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,98.706560,0.000000,403.987419,30.335474,36.552984,5.168948,0.000000,15.640006,0.000000,0,0,0,0,0

55,13:30-13:45,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,64.899903,0.000000,18.871847,0.000000,0.000000,32.714425,0.000000,2.342774,33.548407,0.000000,0.000000,12.351247,367.080505,0.000000,360.079098,0.000000,0.000000,0.000000,0.000000,125.970622,24.325779,144.694340,96.123576,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,98.706560,0.000000,403.987419,30.335474,36.552984,5.168948,0.000000,15.640006,0.000000,0,0,0,0,0

56,13:45-14:00,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,64.899903,0.000000,18.871847,0.000000,0.000000,32.714425,0.000000,2.342774,33.548407,0.000000,0.000000,12.351247,367.080505,0.000000,360.079098,0.000000,0.000000,0.000000,0.000000,125.970622,24.325779,144.694340,96.123576,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,98.706560,0.000000,403.987419,30.335474,36.552984,5.168948,0.000000,15.640006,0.000000,0,0,0,0,0

57,14:00-14:15,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,64.899903,0.000000,18.871847,0.000000,0.000000,32.714425,0.000000,2.342774,33.548407,0.000000,0.000000,12.351247,367.080505,0.000000,360.079098,0.000000,0.000000,0.000000,0.000000,90.613885,24.325779,144.694340,96.123576,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,98.706560,0.000000,403.987419,30.335474,36.552984,5.168948,0.000000,15.640006,0.000000,0,0,0,0,0

58,14:15-14:30,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,64.899903,0.000000,18.871847,0.000000,0.000000,32.714425,0.000000,2.342774,33.548407,0.000000,0.000000,12.351247,367.080505,0.000000,360.079098,0.000000,0.000000,0.000000,0.000000,117.970454,24.325779,144.694340,96.123576,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,98.706560,0.000000,403.987419,30.335474,36.552984,5.168948,0.000000,15.640006,0.000000,0,0,0,0,0

59,14:30-14:45,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,91.590209,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,33.548407,0.000000,0.000000,12.341600,367.080505,0.000000,360.079098,0.000000,0.000000,0.000000,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,15.595928,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,112.559092,0.000000,403.987419,35.916842,36.552984,5.168948,0.000000,15.640006,0.000000,0,0,0,0,0

60,14:45-15:00,8.896951,18.136955,0.000000,0.000000,0.000000,38.673858,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,33.548407,0.000000,0.000000,12.341600,367.080505,0.000000,360.079098,0.000000,0.000000,0.000000,0.000000,125.970622,24.325779,144.694340,119.989386,0.752147,0.000000,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,39.573055,36.552984,5.168948,0.000000,15.640006,0.000000,0,0,0,0,0

61,15:00-15:15,8.896951,18.136955,0.000000,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.342774,39.406066,0.000000,0.000000,14.942624,367.080505,0.000000,398.667098,0.000000,0.000000,0.000000,0.000000,125.970622,30.119670,144.694340,119.989386,0.752147,0.000000,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,18.626524,0.000000,0,0,0,0,0

62,15:15-15:30,8.896951,18.136955,0.000000,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.000000,2.931241,39.406066,0.000000,0.000000,14.942624,367.080505,0.000000,417.961098,0.000000,0.000000,0.000000,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,0.000000,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,18.626524,0.000000,0,0,0,0,0

63,15:30-15:45,8.896951,18.136955,0.000000,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.741468,2.931241,39.406066,0.000000,0.000000,19.272680,367.080505,0.000000,437.255098,0.000000,0.000000,0.000000,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,0.000000,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,23.919351,0.000000,0,0,0,0,0

64,15:45-16:00,8.896951,18.136955,0.000000,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.741468,2.931241,33.548407,0.000000,12.041385,19.272680,393.493991,0.000000,454.786302,0.000000,0.000000,0.000000,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,0.000000,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,23.919351,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,18.136955,0.000000,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.741468,2.931241,12.780346,0.000000,12.041385,19.272680,379.988191,0.000000,464.433302,0.000000,0.000000,0.000000,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,0.000000,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,23.919351,10.475536,0,0,0,0,0

66,16:15-16:30,0.000000,18.136955,0.000000,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,0.741468,2.931241,4.260115,0.000000,12.955921,19.272680,406.999791,0.000000,464.433302,0.000000,0.000000,0.000000,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,0.000000,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,23.919351,10.475536,0,0,0,0,0

67,16:30-16:45,0.000000,18.136955,0.000000,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,1.853671,2.931241,4.260115,0.000000,27.106835,19.272680,430.152591,0.000000,464.433302,0.000000,0.000000,0.000000,0.000000,125.970622,38.723637,144.694340,119.989386,0.752147,0.000000,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,23.919351,10.475536,0,0,0,0,0

68,16:45-17:00,0.000000,18.136955,0.000000,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,0.000000,32.714425,1.853671,2.931241,31.950864,0.000000,27.106835,21.831161,437.870191,0.000000,464.664830,0.000000,0.000000,0.000000,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,0.000000,0.000000,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,10.475536,0,0,0,0,0

69,17:00-17:15,0.000000,18.136955,0.742854,0.000000,0.000000,12.330795,0.000000,0.000000,93.629868,0.000000,6.290616,0.000000,0.000000,32.714425,1.853671,2.931241,33.548407,0.000000,27.106835,21.831161,456.199491,0.000000,464.095657,0.000000,0.000000,0.000000,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,0.000000,19.349697,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,10.475536,0,0,0,0,0

70,17:15-17:30,0.000000,18.136955,0.906282,0.000000,0.000000,12.330795,0.000000,0.000000,93.629868,0.000000,6.290616,0.000000,0.000000,32.714425,1.853671,2.931241,33.548407,0.000000,27.106835,21.831161,487.069891,0.000000,464.095657,0.000000,0.000000,0.000000,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,3.946338,23.649629,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,10.475536,0,0,0,0,0

71,17:30-17:45,0.000000,18.136955,1.663993,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,6.290616,0.000000,1.807556,32.714425,1.853671,2.931241,33.548407,0.000000,27.106835,21.831161,497.681591,0.000000,485.495115,0.000000,10.992204,11.189282,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,15.595928,42.999326,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,10.475536,0,0,0,0,0

72,17:45-18:00,0.000000,18.136955,2.659416,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,6.290616,0.000000,3.615112,32.714425,1.853671,2.931241,33.548407,0.000000,27.106835,21.831161,494.787491,0.000000,475.848115,0.000000,21.984408,11.189282,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,15.595928,68.798922,5.364151,0.000000,49.152227,19.028838,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,10.475536,0,0,0,0,0

73,18:00-18:15,0.000000,18.136955,3.105128,0.000000,0.000000,38.673858,0.000000,0.000000,93.629868,0.000000,6.290616,0.000000,3.615112,32.714425,1.853671,2.931241,33.548407,0.000000,27.106835,21.720779,488.034591,0.000000,451.159030,0.000000,32.976612,11.189282,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,15.595928,80.623737,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,24.315893,10.475536,0,0,0,0,0

74,18:15-18:30,8.896951,18.136955,4.561122,0.000000,0.000000,38.673858,0.000000,0.000000,93.629868,0.000000,3.183510,0.000000,4.179974,32.714425,1.853671,2.931241,33.548407,0.000000,27.106835,19.902766,438.834891,0.000000,476.660650,0.000000,43.968816,22.378566,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,31.191856,118.248147,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,24.054409,20.951074,0,0,0,0,0

75,18:30-18:45,10.009069,18.136955,5.927972,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,7.908996,2.931241,33.548407,0.000000,40.660253,19.378797,457.170309,0.000000,576.720452,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,153.722591,5.461681,0.000000,49.152227,57.086511,3.679721,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,24.054409,31.426610,0,0,0,0,0

76,18:45-19:00,10.009069,18.136955,5.927972,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,7.908996,2.931241,33.548407,0.000000,40.660253,19.378797,441.352758,0.000000,620.521666,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,153.722591,5.461681,0.000000,49.152227,57.086511,5.887553,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,24.054409,41.999311,0,0,0,0,0

77,19:00-19:15,10.009069,18.136955,5.927972,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,7.908996,2.931241,33.548407,0.000000,40.660253,21.812109,430.094709,0.000000,618.748056,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,153.722591,5.461681,0.000000,49.152227,57.086511,37.809862,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,26.663325,41.999311,0,0,0,0,0

78,19:15-19:30,10.009069,18.136955,5.927972,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,7.908996,2.931241,33.548407,0.000000,40.660253,21.831161,461.833339,0.000000,517.883422,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,153.722591,5.461681,0.000000,49.152227,57.086511,37.809862,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,26.663325,41.999311,0,0,0,0,0

79,19:30-19:45,10.009069,18.136955,5.927972,0.000000,0.000000,16.814721,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,6.178904,2.931241,33.548407,0.000000,40.660253,21.831161,400.623869,0.000000,512.899830,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,153.722591,5.461681,0.000000,49.152227,57.086511,37.809862,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,26.663325,41.999311,0,0,0,0,0

80,19:45-20:00,10.009069,18.136955,5.927972,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,6.178904,2.931241,33.548407,0.000000,40.660253,21.831161,384.811691,0.000000,512.899830,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,153.722591,5.461681,0.000000,49.152227,57.086511,37.809862,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,26.663325,41.999311,0,0,0,0,0

81,20:00-20:15,10.009069,18.136955,5.927972,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,6.178904,2.931241,33.548407,0.000000,40.660253,21.831161,384.811691,0.000000,561.134830,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,153.722591,5.461681,0.000000,49.152227,57.086511,18.904932,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,26.663325,41.999311,0,0,0,0,0

82,20:15-20:30,10.009069,18.136955,5.927972,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,6.178904,2.931241,33.548407,0.000000,40.660253,21.831161,384.811691,0.000000,561.134830,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,153.722591,5.461681,0.000000,49.152227,57.086511,18.904932,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,26.663325,41.999311,0,0,0,0,0

83,20:30-20:45,8.896951,18.136955,5.125690,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,8.947402,32.714425,0.000000,2.931241,33.548407,0.000000,40.660253,21.831161,384.810534,0.000000,561.134830,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,46.787784,132.760419,5.364151,0.000000,49.152227,38.057675,2.943776,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,31.426610,0,0,0,0,0

84,20:45-21:00,8.896951,18.136955,3.729125,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,7.795086,32.714425,0.000000,2.931241,33.548407,0.000000,40.660253,21.831161,384.810534,0.000000,561.134830,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,46.787784,96.748484,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,31.426610,0,0,0,0,0

85,21:00-21:15,8.896951,18.136955,3.729125,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,7.862869,32.714425,0.000000,2.931241,33.548407,0.000000,40.660253,21.831161,523.842422,0.000000,591.612115,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,46.787784,96.748484,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,31.426610,0,0,0,0,0

86,21:15-21:30,8.896951,18.136955,3.729125,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,8.947402,32.714425,0.000000,2.931241,33.548407,0.000000,40.660253,21.831161,601.018422,0.000000,591.612115,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,46.787784,96.748484,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,31.426610,0,0,0,0,0

87,21:30-21:45,8.896951,18.136955,5.125690,0.000000,0.000000,12.891286,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,8.947402,32.714425,0.000000,2.931241,33.548407,0.000000,40.660253,21.831161,660.874459,0.000000,591.612115,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,46.787784,132.760419,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,31.426610,0,0,0,0,0

88,21:45-22:00,20.018139,18.136955,5.125690,0.000000,0.000000,14.572758,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,1.730093,2.931241,33.548407,0.000000,40.660253,21.831161,660.874970,0.000000,591.612115,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,132.760419,5.461681,0.000000,49.152227,57.086511,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,26.663325,31.426610,0,0,0,0,0

89,22:00-22:15,20.018139,18.136955,5.927972,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,1.730093,2.931241,33.548407,0.000000,40.660253,21.831161,660.874970,0.000000,591.612115,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,153.722591,5.461681,0.000000,49.152227,57.086511,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,26.663325,31.426610,0,0,0,0,0

90,22:15-22:30,20.018139,18.136955,5.913115,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,1.730093,2.931241,33.548407,0.000000,40.660253,21.831161,660.874970,0.000000,591.612115,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,153.185099,5.461681,0.000000,49.152227,57.086511,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,26.663325,31.426610,0,0,0,0,0

91,22:30-22:45,20.018139,18.136955,5.125690,0.000000,0.000000,76.574239,0.000000,0.000000,93.629868,0.000000,18.871847,0.000000,8.947402,32.714425,1.730093,2.931241,33.548407,0.000000,40.660253,21.831161,660.874970,0.000000,591.612115,0.000000,43.968816,33.601710,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,47.829618,132.760419,5.461681,0.000000,49.152227,57.086511,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,37.613562,5.168948,0.000000,26.663325,31.426610,0,0,0,0,0

92,22:45-23:00,8.896951,18.136955,3.729125,0.000000,0.000000,25.782572,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,8.947402,32.714425,0.000000,2.931241,33.548407,0.000000,40.660253,21.831161,660.874970,0.000000,591.612115,0.000000,43.968816,22.378566,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,46.787784,96.748484,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,20.951074,0,0,0,0,0

93,23:00-23:15,8.896951,18.136955,3.729125,0.000000,0.000000,24.661591,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,8.947402,32.714425,0.000000,2.931241,33.548407,0.000000,40.660253,21.831161,660.874970,0.000000,591.612115,0.000000,43.968816,22.378566,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,46.787784,96.748484,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,10.475536,0,0,0,0,0

94,23:15-23:30,8.896951,18.136955,2.495989,0.000000,0.000000,24.661591,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,8.947402,32.714425,0.000000,2.931241,33.548407,0.000000,40.660253,21.831161,660.874970,0.000000,591.612115,0.000000,43.968816,22.378566,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,46.787784,64.498989,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,0.000000,0,0,0,0,0

95,23:30-23:45,8.896951,18.136955,1.663993,0.000000,0.000000,24.661591,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,6.710552,32.714425,0.000000,2.931241,33.548407,0.000000,40.660253,21.831161,660.874970,0.000000,591.612115,0.000000,43.968816,22.378566,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,46.787784,42.999326,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.293970,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,0.000000,0,0,0,0,0

96,23:45-24:00,8.896951,18.136955,0.831996,0.000000,0.000000,24.661591,0.000000,0.000000,93.629868,0.000000,12.581232,0.000000,4.473702,32.714425,0.000000,2.931241,33.548407,0.000000,40.660253,21.831161,660.874970,0.000000,591.612115,0.000000,43.968816,22.378566,0.000000,125.970622,43.321421,144.694340,119.989386,0.752147,46.787784,21.499663,5.364151,0.000000,49.152227,38.057675,0.000000,0.000000,19.136648,9.654718,143.065010,0.000000,403.987419,44.761192,36.552984,5.168948,0.000000,26.663325,0.000000,0,0,0,0,0

