Block,Time,JHAJJAR,CHAMERA3,ANTA_CRF,DADRI_RF,ANTA_GF,SEWA2,KOLDAM,TEHRI,PARBATI3,AURY_RF,URI2,RAMPUR,KISHANGANGA,DADRI_CRF,URI,ANTA_LF,BSIUL,UNCHAHAR1,RAPPC,RIHAND1,AURY_GF,DHAULIGNGA,DADRI_GF,AURY_LF,ANTA_RF,RAPPB,AURY_CRF,RIHAND3,KOTESHWR,UNCHAHAR2,SALAL,UNCHAHAR4,TANAKPUR,CHAMERA2,DULHASTI,RIHAND2,CHAMERA1,TANDA2,SINGRAULI,SINGRAULI_HYDRO,DADRI_LF,UNCHAHAR3,NJPC,NAPP,DADRT2,TALA,FSTPP I & II,BRBCL,SASAN,KUDGI,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.116958,0.000000,0.000000,0.000000,47.031283,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,12.938057,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,327.719434,3.700460,17.275108,19.336158,405.453114,53.25,43.427740,95.212788,0,0,0,0,0

48,11:45-12:00,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.116958,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,12.938057,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,327.719434,3.700460,17.275108,19.364004,405.453114,53.25,43.427740,95.212788,0,0,0,0,0

49,12:00-12:15,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,12.938057,0.000000,4.961057,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,327.719434,3.700460,17.275108,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

50,12:15-12:30,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,12.938057,0.000000,4.961057,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,327.719434,3.700460,17.275108,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

51,12:30-12:45,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,12.938057,0.000000,4.961057,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,327.719434,3.700460,17.275108,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

52,12:45-13:00,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,12.826714,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,12.938057,0.000000,4.961057,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,327.719434,3.700460,17.275108,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

53,13:00-13:15,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,35.458389,21.375920,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,290.836725,3.700460,12.814030,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

54,13:15-13:30,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,35.458389,21.375920,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,288.991434,3.700460,12.814030,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

55,13:30-13:45,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,35.458389,21.375920,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,288.991434,3.700460,12.814030,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

56,13:45-14:00,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,6.313439,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,35.458389,21.375920,0.000000,11.782510,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,0.000000,19.336503,288.991434,3.700460,12.814030,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

57,14:00-14:15,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,6.313439,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,35.458389,21.375920,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,288.991434,3.700460,12.814030,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

58,14:15-14:30,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,6.313439,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,35.458389,25.876113,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,288.991434,3.700460,12.814030,19.364004,405.453114,53.25,43.782004,95.212788,0,0,0,0,0

59,14:30-14:45,335.408685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,6.313439,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.338031,68.627952,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,291.896034,3.700460,12.814030,19.364004,405.453114,53.25,43.427740,95.212788,0,0,0,0,0

60,14:45-15:00,366.391085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,6.313439,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,33.338031,68.627952,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,17.031122,20.171479,19.336503,291.896034,3.700460,12.814030,19.364004,405.453114,53.25,43.427740,95.212788,0,0,0,0,0

61,15:00-15:15,420.833068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.066160,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,6.313439,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,40.299389,68.627952,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.903922,20.171479,19.336503,328.687634,3.700460,16.478817,19.364004,405.453114,73.58,43.427740,95.212788,0,0,0,0,0

62,15:15-15:30,440.197068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.066160,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,40.299389,68.627952,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.903922,20.171479,19.336503,328.687634,3.700460,17.275108,19.364004,405.453114,73.58,43.427740,95.212788,0,0,0,0,0

63,15:30-15:45,449.879068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.132320,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,14.964499,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,40.299389,25.876113,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.903922,20.171479,19.336503,328.687634,3.700460,17.275108,19.364004,405.453114,73.58,43.427740,95.212788,0,0,0,0,0

64,15:45-16:00,459.561068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.132320,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,14.964499,0.000000,0.000000,5.216274,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,40.299389,25.876113,0.000000,5.581189,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.903922,20.171479,19.336503,328.687634,3.700460,17.275108,19.364004,405.453114,73.58,43.427740,95.212788,0,0,0,0,0

65,16:00-16:15,537.017068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.198481,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,47.031283,0.000000,0.000000,6.704882,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,40.299389,25.876113,0.000000,6.201321,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.903922,20.171479,19.336503,328.687634,3.700460,17.275108,19.364004,405.453114,73.58,43.427740,95.212788,0,0,0,0,0

66,16:15-16:30,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.198481,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,25.876113,0.000000,6.201321,0.000000,15.954825,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,24.870153,20.171479,19.336503,330.698489,3.700460,17.275108,19.364004,405.453114,73.58,43.427740,95.212788,0,0,0,0,0

67,16:30-16:45,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.198481,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,25.876113,0.000000,6.201321,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,24.870153,20.171479,19.336503,330.698489,3.700460,17.563471,19.364004,405.453114,85.41,43.783456,95.212788,0,0,0,0,0

68,16:45-17:00,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,25.876113,0.000000,6.201321,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,25.550895,20.171479,19.336503,330.698489,3.700460,17.563471,19.364004,405.453114,112.12,43.783456,95.212788,0,0,0,0,0

69,17:00-17:15,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,25.876113,0.000000,6.201321,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,25.550895,20.171479,19.336503,330.698489,3.700460,17.563471,19.364004,405.453114,130.71,42.314213,95.212788,0,0,0,0,0

70,17:15-17:30,632.379927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,25.876113,0.000000,6.201321,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,25.550895,41.259843,19.336503,330.698489,3.700460,17.563471,19.364004,405.453114,126.83,42.314213,95.212788,0,0,0,0,0

71,17:30-17:45,632.379927,0.000000,0.000000,0.000000,0.000000,5.110818,0.000000,60.264641,3.697556,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,8.825046,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,25.876113,0.000000,7.441585,12.647984,31.909649,0.000000,8.413658,0.000000,100.208700,0.574172,0.000000,25.550895,64.181978,19.336503,330.698489,3.700460,17.563471,19.364004,405.453114,124.90,42.314213,95.212788,0,0,0,0,0

72,17:45-18:00,632.379927,0.000000,0.000000,0.000000,0.000000,10.221636,0.000000,60.264641,15.830469,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,17.650092,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,17.183614,41.042095,25.876113,0.000000,7.441585,12.647984,31.909649,0.000000,27.153169,0.000000,100.208700,0.574172,0.000000,25.550895,82.519686,19.336503,330.698489,3.700460,17.563471,19.364004,405.453114,121.99,42.314213,95.212788,0,0,0,0,0

73,18:00-18:15,632.379927,9.370085,0.000000,0.000000,0.000000,10.221636,0.000000,60.264641,31.660938,0.000000,14.326649,0.000000,0.000000,0.000000,19.240070,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,26.475139,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,25.775420,41.042095,25.876113,0.000000,7.441585,25.425029,47.864474,0.000000,40.807771,0.000000,100.208700,0.574172,0.000000,25.550895,105.441821,19.336503,330.698489,3.700460,17.563471,19.364004,405.453114,118.12,42.314213,95.212788,0,0,0,0,0

74,18:15-18:30,632.379927,18.740169,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,31.660938,0.000000,14.326649,0.000000,0.000000,0.000000,19.240070,0.000000,18.940316,9.672318,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.803950,41.042095,25.876113,0.000000,7.441585,38.253698,47.864474,0.000000,40.807771,0.000000,100.208700,0.574172,0.000000,25.550895,135.882416,19.336503,330.698489,3.700460,17.563471,19.364004,405.453114,116.18,42.314213,95.212788,0,0,0,0,0

75,18:30-18:45,632.379927,18.740169,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,31.660938,0.000000,14.326649,0.000000,0.000000,0.000000,19.240070,0.000000,18.940316,9.672318,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.803950,41.042095,12.938057,0.000000,7.441585,38.253698,47.864474,0.000000,40.807771,0.000000,100.208700,0.574172,0.000000,25.550895,135.882416,19.336503,330.698489,3.700460,17.563471,19.364004,405.453114,113.28,42.314213,95.212788,0,0,0,0,0

76,18:45-19:00,632.379927,18.740169,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,31.660938,0.000000,14.326649,0.000000,0.000000,0.000000,19.240070,0.000000,18.940316,9.672318,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.803950,41.042095,12.938057,0.000000,7.441585,38.253698,47.864474,0.000000,40.807771,0.000000,100.208700,0.574172,0.000000,25.550895,135.882416,19.336503,330.698489,3.700460,17.563471,19.364004,405.453114,108.44,42.314213,95.212788,0,0,0,0,0

77,19:00-19:15,632.379927,18.740169,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,15.830469,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,18.940316,9.672318,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.803950,41.042095,12.938057,0.000000,7.441585,38.253698,47.864474,0.000000,29.371315,0.000000,100.208700,0.574172,0.000000,25.550895,135.882416,19.336503,330.698489,2.561857,17.563471,19.364004,405.453114,105.53,42.314213,95.212788,0,0,0,0,0

78,19:15-19:30,632.379927,18.740169,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,3.697556,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,18.940316,9.672318,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.803950,41.042095,12.938057,0.000000,7.441585,38.253698,47.864474,0.000000,27.229657,0.000000,100.208700,0.574172,0.000000,25.550895,135.882416,19.336503,330.698489,2.561857,17.563471,19.364004,405.453114,100.69,42.314213,95.212788,0,0,0,0,0

79,19:30-19:45,632.379927,18.740169,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,18.940316,9.672318,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.803950,41.042095,12.938057,0.000000,6.201321,38.253698,47.864474,0.000000,27.199062,0.000000,100.208700,0.574172,0.000000,25.550895,135.882416,19.336503,330.698489,2.561857,17.563245,19.364004,405.453114,54.22,43.427740,95.212788,0,0,0,0,0

80,19:45-20:00,632.379927,18.740169,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,47.031283,0.000000,6.313439,9.672318,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.803950,41.042095,12.938057,0.000000,6.201321,38.253698,47.864474,0.000000,27.205181,0.000000,100.208700,0.574172,0.000000,25.550895,135.882416,19.336503,330.698489,2.561857,17.563245,19.364004,405.453114,50.35,43.427740,95.212788,0,0,0,0,0

81,20:00-20:15,632.379927,18.740169,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,47.031283,0.000000,6.313439,9.672318,25.432968,89.074400,0.000000,35.382040,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,37.803950,41.042095,12.938057,0.000000,6.201321,38.253698,47.864474,0.000000,27.205181,0.000000,100.208700,0.574172,0.000000,25.550895,135.882416,19.336503,330.698489,2.561857,17.563245,19.364004,405.453114,46.47,43.427740,95.212788,0,0,0,0,0

82,20:15-20:30,632.379927,9.370085,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,24.300852,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,25.775420,41.042095,12.938057,0.000000,6.201321,25.425029,47.864474,0.000000,27.205181,0.000000,100.208700,0.574172,0.000000,25.550895,100.857394,19.336503,330.698489,2.561857,17.563245,19.364004,405.453114,43.57,43.427740,95.212788,0,0,0,0,0

83,20:30-20:45,632.379927,0.000000,0.000000,0.000000,0.000000,10.221636,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,10.688928,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,17.905891,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,17.183614,41.042095,12.938057,0.000000,6.201321,12.647984,31.909649,0.000000,13.538341,0.000000,100.208700,0.574172,0.000000,25.550895,82.519686,19.336503,330.698489,2.561857,17.563245,19.364004,405.453114,40.66,43.427740,95.212788,0,0,0,0,0

84,20:45-21:00,632.379927,0.000000,0.000000,0.000000,0.000000,10.221636,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,17.102285,0.000000,0.000000,9.672318,25.432968,89.074400,0.000000,8.825046,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,17.183614,41.042095,12.938057,0.000000,6.201321,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,25.550895,55.013124,19.336503,330.698489,2.561857,17.563245,19.364004,405.453114,36.79,43.427740,95.212788,0,0,0,0,0

85,21:00-21:15,588.588144,0.000000,0.000000,0.000000,0.000000,5.110818,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,21.377856,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,17.183614,41.042095,2.475106,0.000000,5.581189,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.997353,36.675416,19.336503,330.698489,2.561857,17.563245,19.364004,405.453114,35.82,43.427740,95.212788,0,0,0,0,0

86,21:15-21:30,588.588144,0.000000,0.000000,0.000000,0.000000,4.904320,0.000000,60.264641,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,21.377856,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,2.475106,0.000000,5.581189,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.997353,20.171479,19.336503,330.698489,2.561857,17.563245,19.364004,405.453114,32.92,43.427740,95.212788,0,0,0,0,0

87,21:30-21:45,588.588144,0.000000,0.000000,0.000000,0.000000,4.646198,0.000000,58.129760,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,21.377856,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,2.475106,0.000000,5.581189,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.997353,20.171479,19.336503,330.698489,3.700460,17.563245,19.364004,405.453114,30.98,43.427740,95.212788,0,0,0,0,0

88,21:45-22:00,588.588144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.137484,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,21.377856,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,2.475106,0.000000,5.581189,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.997353,20.171479,19.336503,330.698489,3.700460,17.563245,19.364004,405.453114,28.08,43.427740,95.212788,0,0,0,0,0

89,22:00-22:15,588.588144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.137484,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,21.377856,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,2.475106,0.000000,5.581189,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.997353,20.171479,19.336503,330.698489,2.277206,17.563245,19.364004,405.453114,26.14,43.427740,95.212788,0,0,0,0,0

90,22:15-22:30,588.588144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.137484,0.000000,0.000000,14.326649,0.000000,0.000000,0.000000,21.377856,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,41.042095,2.475106,0.000000,5.581189,12.647984,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.997353,20.171479,19.336503,330.698489,2.277206,17.563245,19.364004,405.453114,24.20,43.427740,95.212788,0,0,0,0,0

91,22:30-22:45,588.588144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.938164,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,21.377856,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,37.625593,23.626016,0.000000,5.581189,0.000000,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.997353,20.171479,19.336503,309.323634,2.277206,13.102166,19.364004,405.453114,22.27,43.427740,95.212788,0,0,0,0,0

92,22:45-23:00,588.588144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.132320,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,21.377856,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,35.458389,68.627952,0.000000,5.581189,0.000000,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.997353,20.171479,19.336503,309.323634,2.277206,13.102166,19.364004,405.453114,20.33,43.427740,95.212788,0,0,0,0,0

93,23:00-23:15,588.588144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.132320,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,35.458389,68.627952,0.000000,5.581189,0.000000,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.997353,20.171479,19.336503,309.323634,2.277206,13.102166,19.364004,405.453114,17.43,43.427740,95.212788,0,0,0,0,0

94,23:15-23:30,588.588144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.132320,0.000000,0.000000,9.768170,0.000000,0.000000,0.000000,14.964499,0.000000,0.000000,8.183710,25.432968,89.074400,0.000000,1.278992,0.000000,0.000000,0.000000,0.000000,0.000000,119.733058,8.591807,35.458389,68.627952,0.000000,5.581189,0.000000,31.909649,0.000000,0.000000,0.000000,100.208700,0.574172,0.000000,20.997353,20.171479,19.336503,309.323634,2.277206,13.102166,19.364004,405.453114,16.46,43.427740,95.212788,0,0,0,0,0

