Block,Time,RIHAND3,AURY_RF,ANTA_LF,AURY_CRF,RIHAND2,DADRT2,TANAKPUR,AURY_GF,NAPP,DULHASTI,TEHRI,UNCHAHAR4,BSIUL,AURY_LF,UNCHAHAR2,URI,KISHANGANGA,ANTA_CRF,RIHAND1,DHAULIGNGA,SINGRAULI,RAPPC,RAMPUR,URI2,RAPPB,ANTA_GF,PARBATI3,KOLDAM,SINGRAULI_HYDRO,CHAMERA2,CHAMERA3,NJPC,UNCHAHAR1,JHAJJAR,KOTESHWR,DADRI_CRF,SALAL,CHAMERA1,TANDA2,DADRI_RF,ANTA_RF,DADRI_GF,SEWA2,KHSTPP-II,TALA,UNCHAHAR3,SASAN,KHSTPP-I,DADRI_LF,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,38.057675,0.000000,2.342774,12.581232,0.000000,24.808129,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,15.595928,11.189282,0.000000,12.148660,358.381226,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.923941,0.000000,19.293970,10.049955,0,0,0,0,0

49,12:00-12:15,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,38.057675,0.000000,2.342774,12.581232,0.000000,24.808129,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,15.595928,0.000000,0.000000,12.148660,358.381226,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.923941,0.000000,19.293970,10.049955,0,0,0,0,0

50,12:15-12:30,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,38.057675,0.000000,2.342774,12.581232,0.000000,24.808129,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,15.595928,0.000000,0.000000,12.148660,358.381226,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.923941,0.000000,19.293970,10.049955,0,0,0,0,0

51,12:30-12:45,92.687990,0.000000,0.000000,0.000000,96.181458,366.598155,0.000000,0.000000,49.658951,38.057675,0.000000,2.342774,12.581232,0.000000,24.808129,33.548407,5.364151,0.000000,64.899903,0.000000,129.884410,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,15.595928,0.000000,0.000000,12.148660,358.381226,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.325827,0.000000,19.293970,9.839940,0,0,0,0,0

52,12:45-13:00,92.687990,0.000000,0.000000,0.000000,96.181458,366.598155,0.000000,0.000000,49.658951,38.057675,0.000000,2.342774,12.581232,0.000000,24.808129,39.406066,5.364151,0.000000,64.899903,0.000000,129.884410,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,12.148660,358.381226,8.896951,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.325827,0.000000,19.293970,9.839940,0,0,0,0,0

53,13:00-13:15,92.687990,0.000000,0.000000,0.000000,96.181458,366.598155,0.494312,0.000000,49.658951,38.057675,0.000000,2.342774,12.581232,0.000000,24.808129,39.406066,5.364151,0.000000,64.899903,0.000000,129.884410,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,12.148660,358.381226,0.000000,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.325827,0.000000,19.293970,9.839940,0,0,0,0,0

54,13:15-13:30,92.687990,0.000000,0.000000,0.000000,96.181458,366.598155,0.494312,0.000000,49.658951,38.057675,0.000000,2.342774,12.581232,0.000000,24.808129,39.406066,5.364151,0.000000,64.899903,0.000000,129.884410,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,12.148660,358.381226,0.000000,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.325827,0.000000,19.293970,9.839940,0,0,0,0,0

55,13:30-13:45,92.687990,0.000000,0.000000,0.000000,96.181458,367.550700,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,24.808129,33.548407,5.364151,0.000000,64.899903,0.000000,129.884410,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,12.148660,358.381226,0.000000,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.132887,0.000000,19.293970,9.839940,0,0,0,0,0

56,13:45-14:00,92.687990,0.000000,0.000000,0.000000,96.181458,367.550700,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,24.808129,33.548407,5.364151,0.000000,64.899903,0.000000,129.884410,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,12.148660,358.381226,0.000000,0.000000,50.444163,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.132887,0.000000,19.293970,9.839940,0,0,0,0,0

57,14:00-14:15,125.970622,0.000000,0.000000,0.000000,119.989386,367.550700,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,24.808129,33.548407,5.364151,0.000000,90.529817,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,12.148660,358.381226,0.000000,0.000000,38.673858,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,15.254126,403.987419,30.132887,0.000000,19.293970,9.839940,0,0,0,0,0

58,14:15-14:30,125.970622,0.000000,0.000000,0.000000,119.989386,367.550700,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,30.119670,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,15.048741,358.381226,0.000000,0.000000,38.673858,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,18.761582,403.987419,30.132887,0.000000,19.293970,9.839940,0,0,0,0,0

59,14:30-14:45,125.970622,0.000000,0.000000,0.000000,119.989386,367.550700,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,30.119670,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,15.048741,358.381226,0.000000,0.000000,38.673858,0.000000,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,18.761582,403.987419,30.132887,0.000000,19.293970,9.839940,0,0,0,0,0

60,14:45-15:00,125.970622,0.000000,0.000000,0.000000,119.989386,367.550700,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,30.119670,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,15.048741,369.957626,0.000000,0.000000,38.673858,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,97.741860,0.000000,18.761582,403.987419,30.132887,0.000000,19.293970,9.839940,0,0,0,0,0

61,15:00-15:15,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,30.119670,39.406066,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,15.048741,389.251626,0.000000,0.000000,38.673858,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,18.761582,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

62,15:15-15:30,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,30.119670,39.406066,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,15.048741,398.898626,0.000000,0.000000,38.673858,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,18.761582,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

63,15:30-15:45,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,34.720711,39.406066,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,15.048741,418.192626,0.000000,0.000000,38.673858,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,18.761582,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

64,15:45-16:00,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,34.720711,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,15.048741,427.839626,0.000000,0.000000,38.673858,13.553418,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,18.761582,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

65,16:00-16:15,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,15.048741,437.486626,0.000000,0.000000,38.673858,16.888424,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,18.761582,403.987419,44.761192,0.000000,18.795987,11.397930,0,0,0,0,0

66,16:15-16:30,125.970622,0.000000,0.000000,0.000000,119.989386,366.598155,0.000000,0.000000,49.658951,19.028838,0.000000,2.342774,12.581232,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,15.048741,437.486626,0.000000,0.000000,38.673858,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,18.761582,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

67,16:30-16:45,125.970622,0.000000,0.000000,0.000000,119.989386,371.788241,0.000000,0.000000,49.658951,19.028838,0.000000,2.980923,12.581232,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,0.000000,0.000000,0.000000,21.831161,445.370830,0.000000,0.000000,38.673858,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

68,16:45-17:00,125.970622,0.000000,0.000000,0.000000,119.989386,395.905741,0.000000,0.000000,49.658951,19.028838,0.000000,2.980923,12.581232,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.000000,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,15.595928,0.000000,0.000000,21.831161,445.370830,0.000000,0.000000,38.673858,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

69,17:00-17:15,125.970622,0.000000,0.000000,0.000000,119.989386,462.470041,0.000000,0.000000,49.658951,19.028838,0.000000,2.980923,12.581232,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.742854,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,15.595928,0.000000,19.349697,21.831161,495.142115,8.896951,0.000000,38.673858,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

70,17:15-17:30,125.970622,0.000000,0.000000,0.000000,119.989386,508.775641,0.000000,0.000000,49.658951,19.028838,0.000000,2.980923,12.581232,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,0.906282,36.552984,0.000000,0.000000,0.000000,0.000000,0.752147,15.595928,0.000000,23.649629,21.831161,495.142115,8.896951,0.000000,38.673858,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

71,17:30-17:45,125.970622,0.000000,0.000000,0.000000,119.989386,525.175541,0.000000,0.000000,49.658951,38.057675,10.761598,2.980923,6.290616,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,1.663993,36.552984,0.000000,0.000000,0.000000,1.807556,0.752147,15.595928,0.000000,42.999326,21.831161,495.142115,8.896951,0.000000,38.673858,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

72,17:45-18:00,125.970622,0.000000,0.000000,0.000000,119.989386,517.457941,0.000000,0.000000,49.658951,38.057675,21.523197,2.980923,6.290616,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,144.694340,33.200284,2.659416,36.552984,0.000000,0.000000,0.000000,3.615112,0.752147,15.595928,11.189282,68.798922,21.831161,475.848115,8.896951,0.000000,38.673858,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

73,18:00-18:15,125.970622,0.000000,0.000000,0.000000,119.989386,510.705041,0.865046,0.000000,49.658951,38.057675,32.284795,2.980923,6.290616,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,10.475536,144.694340,33.200284,3.105128,36.552984,0.000000,0.000000,0.000000,3.615112,0.752147,15.595928,11.189282,80.623737,21.831161,466.201115,8.896951,0.000000,38.673858,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

74,18:15-18:30,125.970622,0.000000,0.000000,0.000000,119.989386,462.470041,0.865046,0.000000,49.658951,38.057675,43.046394,2.980923,6.290616,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,20.951074,144.694340,33.200284,4.561122,36.552984,0.000000,0.000000,0.000000,4.179974,0.752147,31.191856,22.378566,118.248147,21.831161,437.260115,8.896951,0.000000,38.673858,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

75,18:30-18:45,125.970622,0.000000,0.000000,0.000000,119.989386,405.552741,7.538262,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,43.321421,33.548407,5.461681,0.000000,93.629868,31.426610,144.694340,33.200284,5.927972,37.613562,0.000000,0.000000,0.000000,8.947402,0.752147,47.829618,33.601710,153.722591,21.831161,421.279416,10.009069,0.000000,64.456430,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

76,18:45-19:00,125.970622,0.000000,0.000000,0.000000,119.989386,423.882041,7.538262,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,43.321421,33.548407,5.461681,0.000000,93.629868,41.999311,144.694340,33.200284,5.927972,37.613562,0.000000,0.000000,3.679721,8.947402,0.752147,47.829618,33.601710,153.722591,21.831161,427.613115,10.009069,0.000000,76.574239,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

77,19:00-19:15,125.970622,0.000000,0.000000,0.000000,119.989386,430.634941,7.538262,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,43.321421,33.548407,5.461681,0.000000,93.629868,41.999311,144.694340,33.200284,5.927972,37.613562,0.000000,0.000000,18.904932,8.947402,0.752147,47.829618,33.601710,153.722591,21.831161,495.142115,10.009069,0.000000,76.574239,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

78,19:15-19:30,125.970622,0.000000,0.000000,0.000000,119.989386,443.176041,7.538262,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,43.321421,33.548407,5.461681,0.000000,93.629868,41.999311,144.694340,33.200284,5.927972,37.613562,0.000000,0.000000,18.904932,8.947402,0.752147,47.829618,33.601710,153.722591,21.831161,562.671115,10.009069,0.000000,76.574239,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

79,19:30-19:45,125.970622,0.000000,0.000000,0.000000,119.989386,526.324306,6.178904,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,43.321421,33.548407,5.461681,0.000000,93.629868,41.999311,144.694340,33.200284,5.927972,37.613562,0.000000,0.000000,18.904932,8.947402,0.752147,47.829618,33.601710,153.722591,21.831161,630.200115,10.009069,0.000000,76.574239,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

80,19:45-20:00,125.970622,0.000000,0.000000,0.000000,119.989386,573.594606,6.178904,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,43.321421,33.548407,5.461681,0.000000,93.629868,41.999311,144.694340,33.200284,5.927972,37.613562,0.000000,0.000000,18.904932,8.947402,0.752147,47.829618,33.601710,153.722591,18.931080,650.996760,10.009069,0.000000,76.574239,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,23.156948,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

81,20:00-20:15,125.970622,0.000000,0.000000,0.000000,119.989386,578.289415,6.178904,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,38.013135,33.548407,5.461681,0.000000,93.629868,41.999311,144.694340,33.200284,5.927972,37.613562,0.000000,0.000000,18.904932,8.947402,0.752147,47.829618,33.601710,153.722591,18.931080,650.996760,10.009069,0.000000,38.673858,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,23.156948,403.987419,38.582694,0.000000,19.293970,11.397930,0,0,0,0,0

82,20:15-20:30,125.970622,0.000000,0.000000,0.000000,119.989386,633.277315,6.178904,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,38.013135,33.548407,5.461681,0.000000,93.629868,41.999311,144.694340,33.200284,5.927972,37.613562,0.000000,0.000000,18.904932,8.947402,0.752147,47.829618,33.601710,153.722591,18.931080,650.996760,10.009069,0.000000,24.661591,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,123.290204,0.000000,23.156948,403.987419,38.582694,0.000000,19.293970,11.397930,0,0,0,0,0

83,20:30-20:45,125.970622,0.000000,0.000000,0.000000,119.989386,633.277315,0.000000,0.000000,49.658951,38.057675,43.661342,2.980923,6.290616,0.000000,43.319357,33.548407,5.364151,0.000000,93.629868,31.426610,144.694340,33.200284,5.125690,36.552984,0.000000,0.000000,3.679721,7.230224,0.752147,46.787784,33.601710,132.760419,21.831161,650.996760,8.896951,0.000000,24.661591,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

84,20:45-21:00,125.970622,0.000000,0.000000,0.000000,119.989386,656.611974,0.000000,0.000000,49.658951,38.057675,43.661342,2.980923,6.290616,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,31.426610,144.694340,33.200284,3.729125,36.552984,0.000000,0.000000,3.679721,5.422668,0.752147,46.787784,33.601710,96.748484,21.831161,650.996760,8.896951,0.000000,24.661591,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

85,21:00-21:15,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,0.000000,0.000000,49.658951,38.057675,43.661342,2.980923,6.290616,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,31.426610,144.694340,33.200284,3.729125,36.552984,0.000000,0.000000,0.000000,5.422668,0.752147,46.787784,33.601710,96.748484,21.831161,650.996760,8.896951,0.000000,24.661591,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

86,21:15-21:30,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,0.000000,0.000000,49.658951,38.057675,43.661342,2.980923,6.290616,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,31.426610,144.694340,33.200284,3.729125,36.552984,0.000000,0.000000,0.000000,5.422668,0.752147,46.787784,33.601710,96.748484,21.831161,650.996760,8.896951,0.000000,24.661591,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,17.912666,11.397930,0,0,0,0,0

87,21:30-21:45,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,0.000000,0.000000,49.658951,38.057675,43.661342,2.980923,6.290616,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,31.426610,144.694340,33.200284,5.125690,36.552984,0.000000,0.000000,0.000000,7.230224,0.752147,46.787784,33.601710,132.760419,21.831161,650.996760,8.896951,0.000000,24.661591,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

88,21:45-22:00,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,1.730093,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,43.321421,33.548407,5.461681,0.000000,93.629868,31.426610,144.694340,33.200284,5.125690,37.613562,0.000000,0.000000,0.000000,8.947402,0.752147,47.829618,33.601710,132.760419,21.831161,650.996760,28.359029,0.000000,38.673858,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

89,22:00-22:15,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,1.730093,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,43.321421,33.548407,5.461681,0.000000,93.629868,31.426610,144.694340,33.200284,5.927972,37.613562,0.000000,0.000000,0.000000,8.947402,0.752147,47.829618,33.601710,153.722591,21.831161,650.996760,28.359029,0.000000,76.574239,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

90,22:15-22:30,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,1.730093,0.000000,49.658951,57.086511,43.661342,2.980923,18.967353,0.000000,43.321421,33.548407,5.461681,0.000000,93.629868,31.426610,144.694340,33.200284,5.913115,37.613562,0.000000,0.000000,0.000000,8.947402,0.752147,47.829618,33.601710,153.185099,21.831161,650.996760,28.359029,0.000000,76.574239,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,17.841065,11.397930,0,0,0,0,0

91,22:30-22:45,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,1.730093,0.000000,49.658951,57.086511,43.661342,1.792809,18.967353,0.000000,43.321421,33.548407,5.461681,0.000000,93.629868,31.426610,144.694340,33.200284,5.601117,37.613562,0.000000,0.000000,0.000000,8.947402,0.752147,47.829618,33.601710,145.122726,21.831161,650.996760,28.359029,0.000000,76.574239,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,18.260085,11.397930,0,0,0,0,0

92,22:45-23:00,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,0.000000,0.000000,49.658951,38.057675,43.661342,1.792809,18.967353,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,20.951074,144.694340,33.200284,5.393118,36.552984,0.000000,0.000000,0.000000,8.947402,0.752147,46.787784,22.378566,139.747810,21.831161,650.996760,8.896951,0.000000,38.673858,40.660253,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

93,23:00-23:15,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,0.000000,0.000000,49.658951,38.057675,43.661342,0.000000,18.967353,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,10.475536,141.392591,33.200284,3.729125,36.552984,0.000000,0.000000,0.000000,6.665363,0.752147,46.787784,22.378566,96.748484,21.831161,650.996760,8.896951,0.000000,38.673858,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

94,23:15-23:30,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,0.000000,0.000000,49.658951,38.057675,43.661342,0.000000,18.967353,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,141.392591,33.200284,2.495989,36.552984,0.000000,0.000000,0.000000,5.196724,0.752147,46.787784,22.378566,64.498989,21.831161,650.996760,8.896951,0.000000,38.673858,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,19.293970,11.397930,0,0,0,0,0

95,23:30-23:45,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,0.000000,0.000000,49.658951,38.057675,43.661342,0.000000,18.967353,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,141.392591,33.200284,1.663993,36.552984,0.000000,0.000000,0.000000,4.292946,0.752147,46.787784,22.378566,42.999326,21.831161,650.996760,8.896951,0.000000,38.673858,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,17.565551,11.397930,0,0,0,0,0

96,23:45-24:00,125.970622,0.000000,0.000000,0.000000,119.989386,664.114864,0.000000,0.000000,49.658951,38.057675,43.661342,0.000000,18.967353,0.000000,43.321421,33.548407,5.364151,0.000000,93.629868,0.000000,141.392591,33.200284,0.831996,36.552984,0.000000,0.000000,0.000000,2.123879,0.752147,46.787784,22.378566,21.499663,21.831161,650.996760,8.896951,0.000000,38.673858,27.106835,5.168948,0.000000,0.000000,0.000000,18.136955,143.065010,0.000000,26.663325,403.987419,44.761192,0.000000,18.261396,11.397930,0,0,0,0,0

