Block,Time,DADRT2,DADRI_RF,DADRI_GF,RAMPUR,RAPPB,DADRI_CRF,JHAJJAR,DADRI_LF,AURY_LF,SINGRAULI,BSIUL,URI,AURY_RF,CHAMERA1,PARBATI3,TANAKPUR,CHAMERA3,AURY_GF,UNCHAHAR3,TANDA2,DHAULIGNGA,SEWA2,ANTA_CRF,UNCHAHAR4,KISHANGANGA,ANTA_GF,KOTESHWR,UNCHAHAR2,TEHRI,UNCHAHAR1,KOLDAM,ANTA_RF,NJPC,SASAN,KHSTPP-I,RAPPC,URI2,BRBCL,KHSTPP-II,TALA,RIHAND3,NAPP,FSTPP I & II,AURY_CRF,RIHAND1,DULHASTI,ANTA_LF,SINGRAULI_HYDRO,CHAMERA2,SALAL,RIHAND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,226.471830,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,19.872879,65.333899,36.499938,14.449500,66.833754,11.696581,92.563112,47.562931,8.534838,0.000000,64.805719,57.003666,0.000000,1.168308,31.146590,74.996758,96.041877,0,0,0,0,0

49,12:00-12:15,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,19.872879,65.333899,36.499938,14.449500,66.833754,11.696581,69.779140,47.562931,8.534838,0.000000,64.805719,57.003666,0.000000,1.168308,28.372400,77.235467,82.399430,0,0,0,0,0

50,12:15-12:30,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,19.872879,65.333899,36.499938,14.449500,66.833754,11.781544,69.779140,47.562931,8.534838,0.000000,64.805719,57.003666,0.000000,1.168308,28.372400,77.235467,82.399430,0,0,0,0,0

51,12:30-12:45,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,19.872879,65.333899,36.499938,14.449500,66.833754,12.149718,69.779140,47.562931,8.534838,0.000000,64.805719,57.003666,0.000000,1.168308,28.372400,77.235467,82.399430,0,0,0,0,0

52,12:45-13:00,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,19.872879,65.333899,36.499938,14.449500,66.833754,12.149718,69.779140,47.562931,8.534838,0.000000,64.805719,57.003666,0.000000,1.168308,28.372400,77.235467,82.399430,0,0,0,0,0

53,13:00-13:15,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,98.153045,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,19.593522,65.333899,36.499938,14.449500,65.928252,12.149718,69.779140,47.562931,8.534838,0.000000,51.430587,57.003666,0.000000,1.168308,28.372400,77.235467,65.908986,0,0,0,0,0

54,13:15-13:30,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,98.153045,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,19.593522,65.333899,36.499938,14.449500,65.928252,12.149718,69.779140,47.562931,8.534838,0.000000,51.430587,57.003666,0.000000,1.168308,28.372400,77.235467,65.908986,0,0,0,0,0

55,13:30-13:45,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,98.153045,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,19.593522,65.333899,36.499938,14.449500,65.928252,12.149718,92.563112,47.562931,8.534838,0.000000,52.018200,57.003666,0.000000,1.168308,28.372400,77.235467,70.580991,0,0,0,0,0

56,13:45-14:00,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,112.144014,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,19.593522,65.333899,36.499938,14.449500,65.928252,12.149718,92.563112,47.562931,8.534838,0.000000,52.018200,57.003666,0.000000,1.168308,28.372400,77.235467,70.580991,0,0,0,0,0

57,14:00-14:15,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,143.512530,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,21.808919,65.333899,36.499938,14.449500,76.415025,11.611618,92.563112,47.562931,8.534838,0.000000,64.805719,57.003666,0.000000,1.168308,28.372400,77.235467,96.041877,0,0,0,0,0

58,14:15-14:30,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,143.512530,6.281487,24.460114,0.000000,0.000000,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,21.808919,65.333899,36.499938,14.449500,76.415025,11.611618,125.787810,47.562931,8.534838,0.000000,93.493990,57.003666,0.000000,1.168308,28.372400,77.235467,119.815254,0,0,0,0,0

59,14:30-14:45,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,143.512530,6.281487,24.460114,0.000000,10.654098,0.000000,11.599481,22.346088,0.000000,14.651793,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,26.547312,65.333899,36.499938,14.449500,84.887363,8.977763,125.787810,47.562931,8.534838,0.000000,93.493990,57.003666,0.000000,1.168308,28.372400,77.235467,119.815254,0,0,0,0,0

60,14:45-15:00,249.591030,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,143.512530,6.281487,24.460114,0.000000,11.415105,0.000000,11.599481,22.346088,0.000000,19.879140,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,31.575818,62.940746,8.210688,9.836884,0.000000,173.357832,333.783450,27.934640,65.333899,36.499938,14.449500,95.239785,8.977763,125.787810,47.562931,11.261555,0.000000,93.493990,57.003666,0.000000,1.168308,28.372400,77.235467,119.815254,0,0,0,0,0

61,15:00-15:15,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,143.512530,0.000000,24.460114,0.000000,11.415105,0.000000,11.599481,33.552946,0.000000,14.661426,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,27.934640,65.333899,36.499938,14.449500,95.239785,8.977763,125.787810,47.562931,11.261555,0.000000,93.493990,57.003666,0.000000,1.168308,28.372400,77.235467,119.815254,0,0,0,0,0

62,15:15-15:30,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,143.512530,0.000000,24.460114,0.000000,12.937119,0.000000,11.599481,33.552946,0.000000,14.661426,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,333.783450,27.934640,65.333899,36.499938,14.449500,95.239785,8.977763,125.787810,47.562931,11.261555,0.000000,93.493990,57.003666,0.000000,1.168308,28.372400,77.235467,119.815254,0,0,0,0,0

63,15:30-15:45,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,143.512530,0.000000,24.460114,0.000000,12.937119,0.000000,11.599481,33.552946,0.000000,14.661426,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,334.867162,27.934640,65.333899,36.499938,14.449500,95.239785,8.864479,125.787810,47.562931,11.261555,0.000000,93.493990,57.003666,0.000000,1.168308,28.372400,77.235467,119.815254,0,0,0,0,0

64,15:45-16:00,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,143.512530,0.000000,24.460114,0.000000,12.937119,0.000000,11.599481,33.552946,0.000000,14.661426,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,334.867162,27.934640,65.333899,36.499938,14.449500,95.239785,8.864479,125.787810,47.562931,11.261555,0.000000,93.493990,57.003666,0.000000,1.168308,28.372400,77.235467,119.815254,0,0,0,0,0

65,16:00-16:15,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,143.512530,0.000000,24.460114,0.000000,12.937119,0.000000,11.599481,27.197542,0.000000,14.661426,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,334.867162,27.934640,65.333899,36.499938,14.449500,95.239785,8.864479,125.787810,47.562931,11.261555,0.000000,93.493990,57.003666,0.000000,1.168308,28.372400,77.235467,119.815254,0,0,0,0,0

66,16:15-16:30,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,143.512530,0.000000,24.460114,0.000000,12.937119,0.000000,11.599481,27.197542,0.000000,14.661426,2.839039,41.938361,0.000000,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,334.867162,27.934640,65.333899,36.499938,14.449500,95.239785,8.864479,125.787810,47.562931,11.261555,0.000000,93.493990,57.003666,0.000000,1.168308,28.372400,77.235467,119.815254,0,0,0,0,0

67,16:30-16:45,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,0.000000,24.460114,0.000000,12.937119,0.000000,11.599481,27.197542,0.000000,14.651793,2.839039,41.938361,5.957446,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,334.867162,21.808919,65.333899,36.499938,14.449500,76.415025,8.864479,92.563112,47.562931,8.534838,0.000000,64.805719,57.003666,0.000000,1.168308,31.146590,77.235467,96.041877,0,0,0,0,0

68,16:45-17:00,230.228700,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,0.000000,24.460114,0.000000,12.937119,0.000000,11.599481,27.197542,0.000000,14.651793,2.839039,41.938361,11.914891,0.000000,1.647243,8.034549,0.000000,37.757166,23.793510,62.940746,6.116955,9.836884,0.000000,173.357832,334.867162,21.808919,65.333899,36.499938,14.449500,76.415025,8.864479,92.563112,47.562931,8.534838,0.000000,64.805719,57.003666,0.000000,1.168308,35.465500,77.235467,96.041877,0,0,0,0,0

69,17:00-17:15,231.545146,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,0.000000,24.460114,0.000000,12.937119,0.000000,11.599481,27.197542,0.000000,16.955681,2.839039,41.938361,11.914891,0.000000,1.647243,8.034549,0.000000,37.757166,28.528996,62.940746,7.600533,9.836884,0.000000,173.357832,336.115599,24.863736,65.333899,36.499938,14.449500,76.415025,8.864479,92.563112,47.562931,11.048473,0.000000,64.805719,57.003666,0.000000,1.168308,35.465500,77.235467,96.041877,0,0,0,0,0

70,17:15-17:30,231.545146,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,0.000000,24.460114,0.000000,12.937119,4.115306,11.599481,27.197542,0.000000,18.105994,2.839039,41.938361,11.914891,0.000000,1.647243,8.034549,0.000000,37.757166,28.528996,62.940746,7.600533,9.836884,0.000000,173.357832,336.167618,24.863736,65.333899,36.499938,14.449500,76.415025,8.864479,92.563112,47.562931,11.048473,0.000000,64.805719,57.003666,0.000000,1.168308,35.465500,77.235467,96.041877,0,0,0,0,0

71,17:30-17:45,231.545146,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,6.281487,24.460114,0.000000,12.937119,4.115306,11.599481,27.197542,0.000000,18.105994,2.839039,41.938361,11.914891,0.000000,1.647243,8.034549,0.000000,37.757166,28.528996,62.940746,7.600533,9.836884,0.000000,173.357832,336.167618,24.863736,65.333899,36.499938,14.449500,76.415025,8.595713,92.563112,47.562931,11.048473,0.000000,64.805719,57.003666,0.000000,1.168308,35.465500,77.235467,96.041877,0,0,0,0,0

72,17:45-18:00,231.545146,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,129.521561,6.281487,24.460114,0.000000,12.937119,5.879008,11.599481,27.197542,0.000000,18.105994,2.839039,41.938361,11.914891,0.000000,1.647243,8.034549,0.000000,37.757166,28.528996,62.940746,7.600533,9.836884,0.000000,173.357832,336.167618,24.863736,65.333899,36.499938,14.449500,76.415025,8.442779,92.563112,47.562931,11.048473,0.000000,64.805719,57.003666,0.000000,1.168308,35.465500,77.235467,96.041877,0,0,0,0,0

73,18:00-18:15,230.581846,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,137.308623,6.281487,24.460114,0.000000,17.503161,10.288265,11.599481,27.197542,0.000000,18.105994,2.839039,41.938361,11.914891,0.000000,1.647243,8.034549,0.000000,37.757166,28.528996,62.940746,7.600533,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,95.239785,8.290129,125.787810,47.562931,10.439475,0.000000,93.493990,57.003666,0.000000,1.168308,35.465500,77.235467,119.815254,0,0,0,0,0

74,18:15-18:30,230.581846,0.000000,0.000000,6.497955,0.000000,0.000000,115.596000,0.000000,0.000000,137.308623,6.281487,24.460114,0.000000,25.722037,75.509983,11.599481,33.552946,0.000000,18.105994,2.839039,41.938361,11.914891,0.000000,1.647243,8.034549,0.000000,37.757166,28.528996,62.940746,7.600533,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,95.239785,8.068659,125.787810,47.562931,10.439475,0.000000,93.493990,57.003666,0.000000,1.168308,35.465500,77.235467,119.815254,0,0,0,0,0

75,18:30-18:45,233.368287,0.000000,0.000000,6.497955,0.000000,0.000000,161.116770,0.000000,0.000000,137.308623,6.281487,35.094946,0.000000,27.067497,75.509983,11.599481,33.552946,0.000000,18.734355,4.606013,41.938361,11.914891,0.000000,2.339374,8.034549,0.000000,37.757166,29.164774,62.940746,7.797817,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,95.239785,7.982279,125.787810,47.562931,10.439475,0.000000,93.493990,57.003666,0.000000,1.189171,31.524888,77.235467,119.815254,0,0,0,0,0

76,18:45-19:00,233.357980,0.000000,0.000000,6.668564,0.000000,0.000000,253.248907,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,75.509983,12.463272,33.552946,0.000000,18.734355,5.157649,41.938361,18.147295,0.000000,2.339374,8.180632,0.000000,41.088679,28.830028,62.940746,7.797817,9.836884,0.000000,175.343664,336.167618,30.989457,65.333899,38.020768,14.449500,95.239785,7.755428,125.787810,47.562931,10.439475,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

77,19:00-19:15,238.174480,0.000000,0.000000,6.668564,0.000000,0.000000,359.846007,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,75.509983,12.463272,33.552946,0.000000,19.023345,5.157649,41.938361,18.147295,0.000000,2.349007,8.180632,0.000000,41.088679,29.205715,62.940746,8.134972,9.836884,0.000000,175.343664,336.167618,25.085295,65.333899,38.020768,14.449500,76.530621,7.744949,125.787810,47.562931,10.969290,0.000000,65.383699,57.003666,0.000000,1.189171,46.719885,77.235467,96.851049,0,0,0,0,0

78,19:15-19:30,238.174480,0.000000,0.000000,6.668564,0.000000,0.000000,366.285385,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,75.509983,12.463272,33.552946,0.000000,19.023345,5.157649,41.938361,18.147295,0.000000,2.349007,8.180632,0.000000,41.088679,29.205715,62.940746,8.134972,9.836884,0.000000,175.343664,336.167618,25.085295,65.333899,38.020768,14.449500,76.530621,7.744949,125.787810,47.562931,10.969290,0.000000,65.383699,57.003666,0.000000,1.189171,46.719885,77.235467,96.851049,0,0,0,0,0

79,19:30-19:45,309.504726,0.000000,0.000000,6.668564,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,57.320331,12.463272,33.552946,0.000000,21.629553,5.157649,41.938361,18.147295,0.000000,2.349007,8.180632,0.000000,41.088679,33.522936,62.940746,8.791654,9.836884,0.000000,175.343664,336.167618,25.085295,65.333899,38.020768,14.449500,76.530621,7.905246,125.787810,47.562931,11.578288,0.000000,65.383699,57.003666,0.000000,1.189171,46.719885,77.235467,96.851049,0,0,0,0,0

80,19:45-20:00,309.504726,0.000000,0.000000,6.668564,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,7.348760,12.463272,33.552946,0.000000,21.629553,5.157649,41.938361,18.147295,0.000000,2.349007,8.180632,0.000000,41.088679,33.522936,62.940746,8.791654,9.836884,0.000000,175.343664,336.167618,25.085295,65.333899,38.020768,14.449500,76.530621,8.003803,125.787810,47.562931,11.578288,0.000000,65.383699,57.003666,0.000000,1.189171,46.719885,77.235467,96.851049,0,0,0,0,0

81,20:00-20:15,309.504726,0.000000,0.000000,6.668564,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,4.115306,12.463272,33.552946,0.000000,21.629553,5.157649,41.938361,18.147295,0.000000,2.349007,8.180632,0.000000,41.088679,33.522936,62.940746,8.791654,9.836884,0.000000,175.343664,336.167618,25.085295,65.333899,38.020768,14.449500,76.530621,8.164384,125.787810,47.562931,11.578288,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

82,20:15-20:30,309.504726,0.000000,0.000000,6.668564,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,4.115306,12.463272,33.552946,0.000000,21.629553,5.157649,41.938361,18.147295,0.000000,2.349007,8.180632,0.000000,41.088679,33.522936,62.940746,8.791654,9.836884,0.000000,175.343664,336.167618,25.085295,65.333899,38.020768,14.449500,95.239785,8.283049,125.787810,47.562931,11.578288,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

83,20:30-20:45,309.504726,0.000000,0.000000,6.668564,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,4.115306,12.463272,33.552946,0.000000,21.629553,5.157649,41.938361,18.147295,0.000000,2.349007,8.180632,0.000000,41.088679,33.522936,62.940746,8.791654,9.836884,0.000000,175.343664,336.167618,25.085295,65.333899,38.020768,14.449500,95.239785,8.518113,125.787810,47.562931,11.578288,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

84,20:45-21:00,309.504726,0.000000,0.000000,6.497955,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,3.178890,35.094946,0.000000,40.601245,4.115306,11.599481,33.552946,0.000000,21.629553,5.157649,41.938361,12.073756,0.000000,2.349007,8.034549,0.000000,35.536155,33.522936,62.940746,8.791654,9.836884,0.000000,173.357832,336.167618,30.989457,65.333899,36.499938,14.449500,95.239785,8.661134,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

85,21:00-21:15,309.504726,0.000000,0.000000,6.497955,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,3.178890,35.094946,0.000000,40.601245,4.115306,11.599481,33.552946,0.000000,21.629553,5.157649,41.938361,12.073756,0.000000,2.349007,8.034549,0.000000,35.536155,33.522936,62.940746,8.791654,9.836884,0.000000,173.357832,332.157881,30.989457,65.333899,36.499938,14.449500,95.239785,8.767621,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

86,21:15-21:30,309.504726,0.000000,0.000000,6.497955,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,3.178890,35.094946,0.000000,40.601245,4.115306,11.599481,33.552946,0.000000,26.624629,5.157649,41.938361,12.073756,0.000000,2.976597,8.034549,0.000000,35.536155,41.507923,62.940746,10.548231,9.836884,0.000000,173.357832,332.157881,30.989457,65.333899,36.499938,14.449500,95.239785,8.805288,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

87,21:30-21:45,362.486226,0.000000,0.000000,6.497955,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,3.178890,35.094946,0.000000,40.601245,4.115306,11.599481,33.552946,0.000000,26.624629,5.157649,41.938361,12.073756,0.000000,2.976597,8.034549,0.000000,35.536155,41.507923,62.940746,10.548231,9.836884,0.000000,173.357832,332.157881,30.989457,65.333899,36.499938,14.449500,95.239785,8.928202,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

88,21:45-22:00,362.486226,0.000000,0.000000,6.668564,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,4.115306,12.463272,33.552946,0.000000,26.624629,5.157649,41.938361,18.147295,0.000000,2.976597,8.180632,0.000000,41.088679,41.507923,62.940746,10.548231,9.836884,0.000000,175.343664,332.157881,30.989457,65.333899,38.020768,14.449500,95.239785,9.033556,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

89,22:00-22:15,362.486226,0.000000,0.000000,6.668564,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,4.115306,12.463272,33.552946,0.000000,26.624629,5.157649,41.938361,18.147295,0.000000,2.976597,8.180632,0.000000,41.088679,41.507923,62.940746,10.548231,9.836884,0.000000,175.343664,332.157881,30.989457,65.333899,38.020768,14.449500,95.239785,9.090481,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

90,22:15-22:30,362.486226,0.000000,0.000000,6.668564,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,4.115306,12.463272,33.552946,0.000000,26.624629,5.157649,41.938361,18.147295,0.000000,2.976597,8.180632,0.000000,41.088679,41.507923,62.940746,10.548231,9.836884,0.000000,175.343664,332.157881,30.989457,65.333899,38.020768,14.449500,95.239785,9.298640,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

91,22:30-22:45,410.651226,0.000000,0.000000,6.668564,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,18.939827,35.094946,0.000000,40.601245,0.000000,11.229284,33.552946,0.000000,26.624629,5.157649,41.938361,18.147295,0.000000,2.976597,8.180632,0.000000,41.088679,41.507923,62.940746,10.548231,9.836884,0.000000,175.343664,332.157881,30.989457,65.333899,38.020768,14.449500,95.239785,9.298640,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

92,22:45-23:00,458.816226,0.000000,0.000000,6.497955,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,6.281487,35.094946,0.000000,40.601245,0.000000,10.365493,33.552946,0.000000,26.624629,5.157649,41.938361,12.073756,0.000000,2.976597,8.034549,0.000000,37.868215,41.507923,62.940746,10.548231,9.836884,0.000000,173.357832,332.157881,30.989457,65.333899,36.499938,14.449500,95.239785,9.298640,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

93,23:00-23:15,458.816226,0.000000,0.000000,6.497955,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,6.281487,35.094946,0.000000,27.067497,0.000000,10.365493,33.552946,0.000000,26.624629,5.157649,41.938361,12.073756,0.000000,2.976597,8.034549,0.000000,37.757166,41.507923,62.940746,10.548231,9.836884,0.000000,173.357832,332.157881,30.989457,65.333899,36.499938,14.449500,95.239785,9.350751,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

94,23:15-23:30,458.816226,0.000000,0.000000,6.497955,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,6.281487,35.094946,0.000000,13.533748,0.000000,10.365493,33.552946,0.000000,26.624629,5.157649,41.938361,12.073756,0.000000,2.976597,8.034549,0.000000,37.757166,41.507923,62.940746,10.548231,9.836884,0.000000,173.357832,332.157881,30.989457,65.333899,36.499938,14.449500,95.239785,9.350751,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

95,23:30-23:45,458.816226,0.000000,0.000000,6.497955,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,6.281487,35.094946,0.000000,13.533748,0.000000,10.365493,33.552946,0.000000,26.624629,5.157649,41.938361,12.073756,0.000000,2.976597,8.034549,0.000000,37.757166,41.507923,62.940746,10.548231,9.836884,0.000000,173.357832,332.157881,30.989457,65.333899,36.499938,14.449500,95.239785,9.438830,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

96,23:45-24:00,458.816226,0.000000,0.000000,6.497955,0.000000,0.000000,395.532329,0.000000,0.000000,137.308623,6.281487,35.094946,0.000000,0.000000,0.000000,10.365493,33.552946,0.000000,26.624629,5.157649,41.938361,12.073756,0.000000,2.976597,8.034549,0.000000,37.757166,41.507923,62.940746,10.548231,9.836884,0.000000,173.357832,332.157881,30.989457,65.333899,36.499938,14.449500,95.239785,9.560610,125.787810,47.562931,13.122073,0.000000,93.493990,57.003666,0.000000,1.189171,46.719885,77.235467,119.815254,0,0,0,0,0

