Block,Time,TANAKPUR,TEHRI,AURY_LF,RIHAND2,UNCHAHAR2,SEWA2,ANTA_RF,RIHAND1,RAPPB,URI,AURY_CRF,SINGRAULI,DHAULIGNGA,RIHAND3,UNCHAHAR3,TANDA2,KISHANGANGA,SALAL,ANTA_LF,DULHASTI,CHAMERA3,BSIUL,JHAJJAR,RAMPUR,CHAMERA1,KOTESHWR,UNCHAHAR1,AURY_RF,DADRI_CRF,DADRI_RF,NJPC,URI2,PARBATI3,DADRI_LF,ANTA_CRF,SINGRAULI_HYDRO,KOLDAM,RAPPC,DADRT2,DADRI_GF,UNCHAHAR4,AURY_GF,NAPP,CHAMERA2,ANTA_GF,KUDGI,FSTPP I & II,KHSTPP-II,TALA,KHSTPP-I,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,11.776425,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,384.560400,1.346616,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,373.570755,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,73.08,7.821242,111.537876,22.760304,31.191681,19.353960,405.243729,0,0,0,0,0

48,11:45-12:00,11.776425,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,13.471642,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,384.560400,1.346616,40.786697,8.170728,9.899571,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,353.352655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,73.08,7.821242,111.537876,22.760304,31.191681,19.353960,405.243729,0,0,0,0,0

49,12:00-12:15,11.776425,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,350.628627,1.592521,40.786697,6.177866,12.802671,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,353.352655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,73.08,7.821242,111.537876,22.760304,31.191681,19.353960,405.243729,0,0,0,0,0

50,12:15-12:30,11.776425,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,350.468425,1.592521,40.786697,6.177866,12.802671,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,353.352655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,73.08,7.821242,111.537876,22.760304,31.191681,19.206866,405.243729,0,0,0,0,0

51,12:30-12:45,11.776425,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,13.471642,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,345.395779,1.592521,40.786697,6.177866,9.899571,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,353.352655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,73.08,11.283382,142.750749,22.760304,31.191681,18.167996,405.243729,0,0,0,0,0

52,12:45-13:00,7.437742,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,13.471642,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,345.395779,1.592521,40.786697,6.177866,9.899571,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,353.352655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,73.08,11.283382,142.750749,22.760304,31.191681,19.353960,405.243729,0,0,0,0,0

53,13:00-13:15,7.437742,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.274411,0.000000,50.212018,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,345.395779,1.592521,40.786697,6.177866,12.802671,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,353.352655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,69.05,11.283382,142.750749,22.760304,31.191681,19.353960,405.243729,0,0,0,0,0

54,13:15-13:30,7.437742,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.274411,0.000000,50.212018,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,345.395779,1.592521,40.786697,6.177866,12.802671,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,353.352655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,69.05,11.283382,142.750749,22.760304,31.191681,18.458191,405.243729,0,0,0,0,0

55,13:30-13:45,7.437742,0.000000,0.000000,115.727243,29.073869,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,341.600897,1.592521,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,353.352655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,68.27,11.283382,142.750749,22.760304,31.191681,19.353960,405.243729,0,0,0,0,0

56,13:45-14:00,7.437742,0.000000,0.000000,115.727243,32.944669,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,341.600897,1.592521,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,353.352655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,68.27,11.283382,142.750749,22.760304,31.191681,17.268031,405.243729,0,0,0,0,0

57,14:00-14:15,8.677366,16.689381,0.000000,115.727243,32.944669,5.361847,6.481880,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,341.600897,1.592521,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,421.091655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,74.40,11.283382,142.750749,22.760304,31.191681,16.447089,405.243729,0,0,0,0,0

58,14:15-14:30,8.677366,25.034071,0.000000,115.727243,32.944669,5.361847,6.481880,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,341.600897,1.592521,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,517.861655,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,74.73,11.283382,142.750749,22.760304,31.191681,18.936017,405.243729,0,0,0,0,0

59,14:30-14:45,8.677366,25.034071,0.000000,115.727243,32.944669,5.361847,6.481880,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,82.198567,0.000000,50.308022,29.586066,12.684225,384.560400,1.592521,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,579.466115,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,76.45,11.283382,142.750749,22.760304,31.191681,19.353960,405.243729,0,0,0,0,0

60,14:45-15:00,8.677366,25.034071,0.000000,115.727243,41.659485,5.361847,6.481880,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,78.712718,0.000000,50.308022,29.586066,12.684225,463.911800,1.592521,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,142.096822,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,660.709249,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,76.45,11.283382,142.750749,22.760304,40.529986,19.353960,405.243729,0,0,0,0,0

61,15:00-15:15,8.677366,25.034071,0.000000,115.727243,41.659485,5.361847,0.542714,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,17.342442,1.347745,2.113900,51.725500,0.000000,50.308022,29.586066,6.342112,560.681800,1.346616,40.786697,8.170728,12.802671,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,76.45,11.283382,142.750749,22.760304,39.355391,19.353960,405.243729,0,0,0,0,0

62,15:15-15:30,8.677366,25.034071,0.000000,115.727243,41.659485,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,21.897696,1.347745,2.113900,51.725500,0.000000,50.308022,29.586066,6.342112,589.712800,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,75.48,11.283382,142.750749,22.760304,39.355391,19.353960,405.243729,0,0,0,0,0

63,15:30-15:45,10.536801,25.034071,0.000000,115.727243,41.659485,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,21.897696,1.347745,2.113900,51.725500,0.000000,50.308022,29.586066,6.342112,589.712800,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,75.48,11.283382,142.750749,19.915266,39.355391,19.353960,405.243729,0,0,0,0,0

64,15:45-16:00,10.536801,25.034071,0.000000,115.727243,41.659485,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,21.897696,1.347745,2.113900,51.725500,0.000000,50.308022,29.586066,6.342112,589.712800,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,0.000000,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,73.55,11.283382,142.750749,19.915266,39.355391,19.353960,405.243729,0,0,0,0,0

65,16:00-16:15,11.156613,25.034071,0.000000,115.727243,41.659485,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,21.897696,1.347745,2.113900,51.725500,0.000000,50.308022,29.586066,6.342112,589.712800,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,0.587665,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,69.67,11.283382,142.750749,19.915266,39.355391,18.575806,405.243729,0,0,0,0,0

66,16:15-16:30,11.156613,25.034071,0.000000,115.727243,41.659485,5.361847,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.787458,121.248253,21.897696,1.347745,2.113900,51.725500,0.000000,50.308022,29.586066,6.342112,589.712800,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,1.175330,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,65.80,11.283382,142.750749,19.915266,39.355391,18.386947,405.243729,0,0,0,0,0

67,16:30-16:45,11.156613,25.034071,0.000000,115.727243,41.659485,10.723693,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,18.524972,121.248253,21.897696,1.347745,2.113900,79.837185,0.000000,50.308022,29.586066,6.342112,589.712800,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,1.762995,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,65.60,11.283382,142.750749,19.915266,39.355391,14.742150,405.243729,0,0,0,0,0

68,16:45-17:00,11.156613,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,18.524972,121.248253,21.897696,1.347745,2.113900,79.837185,0.000000,50.308022,29.586066,6.342112,589.712800,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,1.762995,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,58.06,11.283382,142.750749,19.915266,39.355391,16.586558,405.243729,0,0,0,0,0

69,17:00-17:15,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,50.212018,0.000000,137.413400,18.524972,121.248253,21.897696,1.347745,2.113900,79.837185,0.000000,50.308022,29.586066,6.342112,531.650800,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,1.762995,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,66.84,11.283382,142.750749,19.915266,39.355391,19.353960,405.243729,0,0,0,0,0

70,17:15-17:30,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,50.212018,0.000000,137.413400,18.524972,121.248253,21.897696,1.347745,2.113900,79.837185,0.000000,50.308022,29.586066,6.342112,531.650800,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,1.762995,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,70.64,11.283382,142.750749,19.915266,39.355391,19.047386,405.243729,0,0,0,0,0

71,17:30-17:45,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,18.524972,121.248253,21.897696,1.347745,2.113900,79.837185,0.000000,50.308022,29.586066,6.342112,463.911800,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,0.000000,0.000000,0.000000,0.000000,1.762995,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,60.97,11.283382,142.750749,19.915266,39.355391,16.839340,405.243729,0,0,0,0,0

72,17:45-18:00,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,18.567929,121.248253,21.897696,1.347745,2.113900,79.837185,0.000000,50.308022,29.586066,6.342112,384.560400,1.346616,40.786697,8.170728,16.887623,0.000000,0.000000,0.000000,118.414019,32.779383,3.239850,0.000000,0.000000,0.000000,1.762995,53.541171,661.753032,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,55.16,11.283382,142.750749,19.915266,39.355391,19.336897,405.243729,0,0,0,0,0

73,18:00-18:15,9.916990,16.298223,0.000000,115.727243,41.659485,10.723693,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,16.108672,121.248253,19.436290,1.347745,1.390050,77.588251,0.000000,50.308022,29.586066,6.342112,384.560400,1.089003,36.695184,8.170728,14.026208,0.000000,0.000000,0.000000,95.881797,32.779383,3.239850,0.000000,0.000000,0.000000,1.424641,53.541171,618.174115,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,63.33,11.283382,142.750749,19.915266,39.355391,19.353960,405.243729,0,0,0,0,0

74,18:15-18:30,9.916990,16.298223,0.000000,115.727243,41.659485,10.723693,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,16.108672,121.248253,18.310142,1.347745,1.390050,77.588251,0.000000,50.308022,29.586066,6.342112,360.145425,1.089003,36.695184,8.170728,13.520801,0.000000,0.000000,0.000000,95.881797,32.779383,3.239850,0.000000,0.000000,0.000000,1.424641,53.541171,579.466115,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,46.45,11.283382,142.750749,19.915266,39.355391,19.353960,405.243729,0,0,0,0,0

75,18:30-18:45,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,27.851892,121.248253,18.310142,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,341.759125,1.346616,40.786697,8.170728,13.520801,0.000000,0.000000,0.000000,118.414019,32.779383,6.479698,0.000000,0.000000,0.000000,1.762995,53.541171,579.466115,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,41.61,11.283382,142.750749,17.070228,39.355391,19.353960,405.243729,0,0,0,0,0

76,18:45-19:00,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,18.310142,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,12.684225,432.239075,1.592521,40.786697,8.170728,13.520801,0.000000,0.000000,0.000000,142.096822,32.779383,15.551277,0.000000,0.000000,0.000000,2.350658,53.541171,579.466115,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,37.74,11.283382,142.750749,17.070228,39.355391,17.337944,405.243729,0,0,0,0,0

77,19:00-19:15,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,50.212018,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,79.274952,0.000000,50.308022,31.111842,19.026337,587.980913,1.592521,40.786697,16.939312,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,66.580197,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,25.16,11.283382,142.750749,17.070228,39.942785,15.281801,405.243729,0,0,0,0,0

78,19:15-19:30,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,50.212018,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,79.274952,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,66.580197,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,28.06,11.283382,142.750749,17.070228,39.942785,19.066016,405.243729,0,0,0,0,0

79,19:30-19:45,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,79.274952,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,66.580197,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,84.19,11.283382,142.750749,17.070228,39.942785,19.353960,405.243729,0,0,0,0,0

80,19:45-20:00,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,79.274952,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,66.580197,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,80.32,11.283382,142.750749,17.070228,39.942785,18.108830,405.243729,0,0,0,0,0

81,20:00-20:15,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,79.274952,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,66.580197,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,79.35,11.283382,142.750749,17.070228,39.942785,19.353960,405.243729,0,0,0,0,0

82,20:15-20:30,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,79.274952,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,58.317285,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,77.42,11.283382,142.750749,17.070228,39.942785,19.353960,405.243729,0,0,0,0,0

83,20:30-20:45,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,79.274952,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,10.367517,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,76.45,11.283382,142.750749,17.070228,39.942785,19.353960,405.243729,0,0,0,0,0

84,20:45-21:00,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,636.640056,1.592521,40.786697,16.142168,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,3.239850,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,75.48,11.283382,142.750749,17.070228,39.942785,19.353960,405.243729,0,0,0,0,0

85,21:00-21:15,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,636.640056,1.592521,40.786697,16.142168,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,3.239850,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,74.51,11.283382,142.750749,17.070228,39.942785,12.540449,405.243729,0,0,0,0,0

86,21:15-21:30,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,636.640056,1.592521,40.786697,16.142168,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,3.239850,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,73.55,11.283382,142.750749,17.070228,39.942785,18.575806,405.243729,0,0,0,0,0

87,21:30-21:45,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,79.274952,0.000000,50.308022,29.586066,6.342112,636.640056,1.592521,40.786697,16.142168,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,3.239850,0.000000,0.000000,0.574580,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,72.58,11.283382,142.750749,17.070228,39.942785,15.113519,405.243729,0,0,0,0,0

88,21:45-22:00,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,79.274952,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,3.239850,0.000000,0.000000,0.995939,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,73.55,11.283382,142.750749,17.070228,39.942785,19.353960,405.243729,0,0,0,0,0

89,22:00-22:15,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,78.150484,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,3.239850,0.000000,0.000000,0.995939,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,77.42,11.283382,142.750749,17.070228,39.942785,17.502132,405.243729,0,0,0,0,0

90,22:15-22:30,9.916990,25.034071,0.000000,115.727243,41.659485,16.053045,0.000000,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,78.150484,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,0.000000,0.000000,0.000000,142.096822,32.779383,3.239850,0.000000,0.000000,0.995939,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,78.38,11.283382,142.750749,17.070228,39.942785,18.203515,405.243729,0,0,0,0,0

91,22:30-22:45,7.437742,25.034071,0.000000,115.727243,41.659485,16.053045,16.129720,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,78.150484,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,24.192500,0.000000,20.321700,142.096822,32.779383,3.239850,0.000000,0.000000,0.574580,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,78.38,11.283382,142.750749,17.070228,39.942785,14.463317,405.243729,0,0,0,0,0

92,22:45-23:00,7.437742,25.034071,0.000000,115.727243,41.659485,16.053045,16.129720,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.165146,78.150484,0.000000,50.308022,31.111842,19.026337,636.640056,1.592521,40.786697,16.939312,19.526708,24.192500,0.000000,24.192500,142.096822,32.779383,3.239850,0.000000,0.000000,0.574580,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,42.371208,0.000000,78.38,11.283382,142.750749,17.070228,39.942785,11.669350,405.243729,0,0,0,0,0

93,23:00-23:15,7.437742,25.034071,0.000000,115.727243,41.659485,16.053045,16.129720,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,78.150484,0.000000,50.308022,29.586066,12.684225,636.640056,1.592521,40.786697,16.341455,19.526708,29.582686,0.000000,37.837070,142.096822,32.779383,15.551277,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,78.38,11.283382,142.750749,17.070228,39.942785,12.994015,405.243729,0,0,0,0,0

94,23:15-23:30,7.437742,25.034071,0.000000,115.727243,41.659485,16.053045,16.129720,90.274411,0.000000,45.938654,0.000000,137.413400,37.135857,121.248253,25.854802,1.347745,2.113900,78.150484,0.000000,50.308022,29.586066,12.684225,636.640056,1.592521,40.786697,16.341455,19.526708,29.582686,0.000000,37.837070,142.096822,32.779383,15.551277,0.000000,0.000000,0.000000,2.350658,53.541171,666.018571,0.000000,0.783837,0.000000,39.333455,40.512341,0.000000,76.45,11.283382,142.750749,17.070228,39.942785,14.225019,405.243729,0,0,0,0,0

