Block,Time,BSIUL,CHAMERA1,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SEWA2,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,DULHASTI,KOLDAM,SALAL,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
23,05:30-05:45,13.1076,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,0,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,1.326619,0,95.888555,122.432091,128.451291,56.92678,3.566661,48.804,43.02744,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,6.486938,96.00669,0,3.03,3.57,3.78,0.9,0.91,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.85,0.91,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.277245,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.140171,340.875,0,0,0,0,0.02032,0,0,0,0.015133

24,05:45-06:00,13.1076,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,0,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,10.456189,667.076637,4.225255,9.137237,47.497893,0,2.155756,0,95.888555,122.432091,128.451291,56.92678,3.566661,48.804,69.91959,64.950987,0,13.693989,24.898162,0,0,74.209985,0,0,0,6.486938,96.00669,0,3.03,3.57,3.78,0.93,0.91,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.85,0.94,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.277245,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.140171,340.875,0,0,0,0,0.02032,0,0,0,0.015133

25,06:00-06:15,13.1076,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,0,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,20.912378,667.076637,4.225255,9.137237,47.497893,0,2.80722,0,95.888555,122.432091,128.451291,56.92678,2.882151,47.642,91.43331,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.93,0.91,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.85,0.94,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.277245,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.140171,340.875,0,0,0,0,0.02032,0,0,0,0.015133

26,06:15-06:30,13.1076,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,0,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,31.368567,667.076637,4.225255,9.137237,47.497893,0,3.269167,0,95.888555,122.432091,128.451291,56.92678,3.566661,47.642,106.277777,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.93,0.91,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.85,0.94,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.277245,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.140171,340.875,0,0,0,0,0.02032,0,0,0,0.015133

27,06:30-06:45,13.1076,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,0,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,41.824756,667.076637,4.225255,9.137237,47.497893,0,3.269167,0,95.888555,122.432091,128.451291,56.92678,3.566661,47.642,106.277777,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.93,0.91,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.85,0.94,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.277245,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.140171,340.875,0,0,0,0,0.020161,0,0,0,0.015133

28,06:45-07:00,13.1076,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,0,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,41.824756,667.076637,4.225255,9.137237,47.497893,0,3.269167,0,95.888555,122.432091,128.451291,56.92678,3.566661,47.642,106.277777,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.93,0.91,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.85,0.94,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.277245,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.140171,340.875,0,0,0,0,0.020161,0,0,0,0.015133

29,07:00-07:15,13.1076,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,0,30.791794,27.350811,18.108732,30.855472,22.310403,691.093984,41.824756,667.076637,4.225255,0,47.497893,0,1.492446,0,95.888555,122.432091,128.451291,56.92678,3.566661,47.642,48.40587,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.92,0.91,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.85,0.92,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.277245,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.140171,340.875,0,0,0,0,0.020161,0,0,0,0.014949

30,07:15-07:30,13.1076,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,0,30.791794,27.350811,18.108732,30.855472,22.310403,691.093984,31.368567,667.076637,4.225255,0,47.497893,0,0.663309,0,95.888555,122.432091,128.451291,56.92678,3.566661,47.642,21.51372,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.92,0.91,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.85,0.92,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.277245,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.140171,340.875,0,0,0,0,0.020161,0,0,0,0.014949

31,07:30-07:45,13.1076,42.14808,147.214156,0.1281,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,0,30.791794,27.350811,18.108732,30.855472,22.310403,691.093984,31.368567,667.076637,4.225255,0,47.497893,0,0.663309,0,95.888555,122.432091,128.451291,56.92678,1.78333,47.642,21.51372,64.950987,0,13.693989,24.898162,0,0,72.930502,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,0.92,0.91,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.85,0.92,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.357553,1.332638,1.759081,4.26444,2.948952,1.857394,1.938899,5.277245,2.665275,3.487597,1.946241,1.9248,0.964817,4.228905,1.140171,340.875,0,0,0,0,0.020161,0,0,0,0.014949

