Block,Time,WR/01102023/29112042/L_NR_2019_05,L_NR_2019_19,SR/14022024/29022024/SJVN140224NR1518,NR/01102023/02012046/L_NR_2021_17,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_16,NR/01102023/31102037/L_NR_2019_11,NR/01022024/29022024/79,WR/01102023/16072048/L_NR_2022_08,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/13082046/L_NR_2021_12,NR/01102023/08032047/L_NR_2021_14,NR/01102023/02122045/L_NR_2021_13,NR/01102023/19072037/LT-05,NR/01102023/25122043/GNA_MEJA_DELHI,NR/26072023/25122043/L_NR_2023_10,NR/16022024/29022024/HP-38,NR/01102023/05012040/L_NR_2020_02,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/16022024/29022024/HP-40,NR/01102023/30042040/GNA_LT_36,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,WR/01102023/01102023/L_NR_2022_09,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/01102023/30042040/GNA_LT_35,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/22102023/11042047/L_NR_2021_17,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01012024/31032024/ ChanjuII,NR/01102023/23072042/L_NR_2012_04,WR/01102023/30052048/L_NR_2022_10,WR/01102023/24112044/L_NR_2020_07,NR/20122023/29022024/IEX_LDC_231218_00502,NR/30092023/26122029/SH-06,SR/01102023/07102043/L_NR_2018_61,NR/01022024/29022024/SJVN010224NR1468,NR/01022024/29022024/SJVN010224NR1469,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/06022042/L_NR_2012_02,WR/01102023/31032046/L_NR_2020_05,NR/16022024/29022024/HP-36,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/14082046/L_NR_2021_16,NR/01102023/22052037/LT-59,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/16022024/29022024/HP-45,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/30092023/31122025/SH-07,NR/01102023/06022042/L_NR_2012_07,NR/19022024/29022024/NVVN/OA/16907,NR/01102023/31052040/LT-31
52,12:45-13:00,32.5,109.8672,12.54,0,6.750000,29.5,93,0.950000,96.460000,28.34,6.750000,32.5,237.5,91.76,47.5,47.270000,0.000000,85,0.000000,1.210000,4.820000,39.150000,16.780000,18.330000,65,200,47.99,16.370000,32.5,47,0.000000,1.750000,271.290000,65,29.5,11.580000,25.960000,0,0,0,8.200000,78.710000,88.5,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.480000,48.230000,16.370000

53,13:00-13:15,32.5,109.83798,12.83,0,6.750000,35,93,0.990000,96.460000,28,6.750000,32.5,237.5,91.75,47.5,35.170000,0.000000,85,0.000000,1.210000,4.820000,39.150000,16.780000,18.330000,68.33,200,47.99,16.370000,32.5,47,0.000000,1.750000,271.290000,68.33,35,11.580000,25.960000,0,0,0,8.200000,78.710000,105,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,52.370000,48.230000,16.370000

54,13:15-13:30,32.5,108.63996,12.83,0,6.750000,34.66,93,0.990000,96.460000,27.66,6.750000,32.5,237.5,91.75,47.5,35.170000,0.000000,85,0.000000,1.210000,4.820000,39.150000,16.780000,18.330000,67.33,200,47.77,16.370000,32.5,47,0.000000,1.750000,271.290000,67.33,34.67,11.580000,25.960000,0,0,0,8.200000,78.710000,104,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,33.760000,48.230000,16.370000

55,13:30-13:45,32.5,123.85384,12.83,0,6.750000,34.34,93,0.990000,96.460000,27.34,6.750000,32.5,237.5,91.75,47.5,35.170000,0.000000,85,0.000000,1.210000,4.820000,39.150000,16.780000,18.330000,66.52,200,47.35,16.370000,32.5,47,0.000000,1.750000,271.290000,66.52,34.33,11.580000,25.960000,0,0,0,8.200000,71.130000,103,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,33.760000,48.230000,16.370000

56,13:45-14:00,32.5,121.18508,12.83,0,6.750000,33.66,90,0.990000,96.460000,27,6.750000,32.5,237.5,91.75,47.5,35.170000,0.000000,85,0.000000,1.210000,4.820000,39.150000,16.780000,18.330000,63.08,200,47.09,16.370000,32.5,45,0.000000,1.750000,271.290000,63.08,33.67,11.580000,25.960000,0,0,0,8.200000,71.130000,101,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,33.760000,48.230000,16.370000

57,14:00-14:15,32.5,117.58128,12.93,0,6.750000,26.66,93,0.990000,96.460000,21.66,6.750000,32.5,237.5,91.73,47.5,35.170000,0.000000,85,0.000000,1.250000,4.820000,39.150000,16.780000,18.330000,59.5,200,46.5,16.370000,32.5,47,0.000000,1.660000,271.290000,59.5,26.67,11.580000,25.960000,0,0,0,8.200000,71.130000,80,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,33.760000,48.230000,16.370000

58,14:15-14:30,32.5,113.89956,12.93,0,6.750000,26.34,93,0.990000,96.460000,21.34,6.750000,32.5,237.5,91.75,47.5,35.170000,0.000000,85,0.000000,1.250000,4.820000,39.150000,16.590000,18.330000,55.77,200,45.17,16.190000,32.5,47,0.000000,1.660000,271.290000,55.77,26.33,11.580000,25.960000,0,0,0,8.200000,71.130000,79,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,33.760000,48.230000,16.190000

59,14:30-14:45,32.5,108.76658,12.93,0,6.750000,26,92,0.990000,96.460000,20.66,6.750000,32.5,237.5,91.05,47.5,35.170000,0.000000,82,0.000000,1.250000,4.820000,39.150000,16.110000,18.330000,60.67,193,43.8,15.720000,32.5,46,0.000000,1.660000,271.290000,60.67,26,11.580000,25.960000,0,0,0,8.200000,71.130000,78,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,33.760000,48.230000,15.720000

60,14:45-15:00,32.5,102.54272,12.93,0,6.750000,25.09,90,0.990000,96.460000,20,6.750000,32.5,233.63,87.77,46.73,35.170000,0.000000,79,0.000000,1.250000,4.820000,39.150000,15.250000,18.330000,58.33,186,41.93,14.880000,32.5,45,0.000000,1.660000,271.290000,58.33,25.08,11.580000,25.960000,0,0,0,8.200000,71.130000,75.25,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,33.760000,48.230000,14.880000

61,15:00-15:15,32.5,70.36176,3.28,0,6.750000,23.63,81,0.990000,96.460000,19.23,6.750000,32.5,233.33,83.65,46.67,35.170000,0.000000,73,0.000000,1.250000,4.820000,39.150000,13.880000,18.330000,54,172,40.11,13.540000,32.5,41,0.000000,1.660000,271.290000,54,23.62,11.580000,25.960000,0,0,0,8.200000,71.130000,70.88,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,33.760000,48.230000,13.540000

62,15:15-15:30,32.5,65.4528,3.28,0,6.750000,21.64,77,0.990000,96.460000,18.62,6.750000,32.5,225,78.77,45,35.170000,0.000000,69,0.000000,1.250000,4.820000,39.150000,12.860000,18.330000,51,161,37.97,12.550000,32.5,38,0.000000,1.660000,271.290000,51,21.63,11.580000,25.960000,0,0,0,8.200000,71.130000,64.89,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,33.760000,48.230000,12.550000

63,15:30-15:45,32.5,60.08606,3.28,0,6.750000,20.47,71,0.950000,96.460000,17.84,6.750000,32.5,215.24,73.43,43.05,35.170000,0.000000,64,0.000000,1.250000,4.820000,39.150000,11.830000,18.330000,48.33,151,35.42,11.550000,32.5,35,23.150000,1.660000,271.290000,48.33,20.48,11.580000,25.960000,0,0,0,8.200000,78.710000,61.43,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.480000,48.230000,11.550000

64,15:45-16:00,32.5,54.32972,3.28,0,6.750000,19.55,63,0.950000,96.460000,16.66,6.750000,32.5,200.44,68.09,40.09,35.170000,0.000000,58,0.000000,1.250000,4.820000,39.150000,10.720000,18.330000,45.67,137,32.75,10.460000,32.5,32,23.150000,1.660000,271.290000,45.67,19.56,11.580000,25.960000,0,0,0,8.200000,78.710000,58.67,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.480000,48.230000,10.460000

65,16:00-16:15,32.5,47.95002,6.95,0,6.750000,18.73,55,0.950000,96.460000,15.73,6.750000,32.5,182.65,61.52,36.53,47.270000,0.000000,52,0.000000,1.300000,4.820000,39.150000,9.580000,18.330000,42.67,120,30.13,9.350000,32.5,27,23.150000,1.660000,271.290000,42.67,18.74,11.580000,24.390000,0,0,0,8.200000,78.710000,56.21,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,24.390000,87.010000,48.230000,9.350000

66,16:15-16:30,32.5,41.5411,6.95,0,6.750000,18.15,48,0.950000,96.460000,14.86,6.750000,32.5,163.76,54.29,32.75,57.860000,0.000000,44,0.000000,1.300000,4.820000,39.150000,8.390000,18.330000,39.67,103,26.73,8.190000,32.5,24,23.150000,1.660000,271.290000,39.67,18.14,11.580000,25.960000,0,0,0,8.200000,78.710000,54.43,0.000000,96.410000,0,0.000000,5.790000,0.000000,96.460000,25.960000,87.010000,48.230000,8.190000

67,16:30-16:45,32.5,34.45038,6.95,0,6.750000,17.51,40,0.950000,96.460000,14.32,6.750000,32.5,145.83,46.6,29.17,57.860000,0.000000,37,0.000000,1.300000,4.820000,39.150000,7.130000,18.330000,37,88,23.11,6.960000,32.5,20,23.150000,1.660000,271.290000,37,17.51,11.580000,24.390000,0,0,0,8.200000,78.710000,52.54,0.000000,96.410000,0,0.000000,5.790000,0.000000,96.460000,24.390000,87.010000,48.230000,6.960000

68,16:45-17:00,32.5,26.5415,6.95,0,6.750000,16.71,31,0.950000,96.460000,13.51,6.750000,32.5,124.96,38.73,24.99,57.860000,0.000000,30,0.000000,1.300000,4.820000,39.150000,5.850000,18.330000,35.33,70,18.29,5.710000,32.5,16,23.150000,1.660000,271.290000,35.33,16.72,11.580000,24.390000,0,0,0,8.200000,78.710000,50.15,0.000000,96.410000,0,0.000000,5.790000,0.000000,96.460000,24.390000,87.010000,48.230000,5.710000

69,17:00-17:15,22.17,20.83386,0,0,6.750000,16.66,23,0.950000,96.460000,16.66,6.750000,20.4,103.12,30.19,20.62,57.860000,0.000000,24,0.000000,1.300000,4.820000,39.150000,4.550000,18.330000,47,56,13.5,4.440000,22.17,11,23.150000,1.750000,271.290000,47,16.66,11.580000,24.390000,0,0,0,8.200000,78.710000,49.98,0.000000,96.410000,0,0.000000,5.790000,0.000000,96.460000,24.390000,87.010000,48.230000,4.440000

70,17:15-17:30,11.53,13.0029,0,0,6.750000,16.63,13,0.950000,96.460000,16,6.750000,7.1,80.5,21.31,16.1,57.860000,0.000000,18,0.000000,1.300000,4.820000,39.150000,3.090000,18.330000,46.33,42,11,3.020000,11.53,7,24.120000,1.750000,271.290000,46.33,16.65,11.580000,25.960000,0,0,0,8.200000,78.710000,49.94,0.000000,96.410000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.070000,48.230000,3.020000

71,17:30-17:45,5.02,7.94784,0,0,6.750000,16.43,7,0.950000,96.460000,15.66,6.750000,1,57.38,14.91,11.48,57.860000,0.000000,12,0.000000,1.300000,4.820000,39.150000,2.120000,18.330000,45.33,28,7,2.070000,5.02,3,25.080000,1.750000,271.290000,45.33,16.42,11.580000,25.960000,0,0,0,8.200000,78.710000,49.28,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.070000,48.230000,2.070000

72,17:45-18:00,1.34,4.7239,0,0,6.750000,14.06,1,0.950000,96.460000,15.34,6.750000,0,34.78,10.6,6.96,57.860000,0.000000,7,0.000000,1.300000,4.820000,39.150000,1.280000,18.330000,45.33,18,4,1.250000,1.34,1,25.080000,1.750000,271.290000,45.33,14.05,11.580000,25.960000,0,0,0,8.200000,78.710000,42.16,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,25.960000,76.070000,48.230000,1.250000

73,18:00-18:15,0,1.38308,0,0,6.750000,14.59,1,0.950000,96.460000,15,6.750000,0,23.52,3.98,4.7,57.860000,0.000000,3,0.000000,1.300000,4.820000,0.000000,0.770000,18.330000,45.33,7,2,0.750000,0,0,25.080000,1.750000,271.290000,45.33,14.58,11.580000,25.960000,0,0,0,8.200000,78.710000,43.75,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,25.960000,87.010000,48.230000,0.750000

74,18:15-18:30,0,0.06818,0,0,6.750000,15.06,0,0.950000,96.460000,14.73,6.750000,0,8.92,0,1.78,57.860000,0.000000,1,0.000000,1.300000,4.820000,0.000000,0.400000,18.330000,45.33,1,1,0.390000,0,0,26.040000,1.750000,271.290000,45.33,15.06,11.580000,24.390000,0,0,0,8.200000,78.710000,45.17,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,24.390000,87.010000,48.230000,0.390000

75,18:30-18:45,0,0,0,0,6.750000,16.03,0,0.950000,96.460000,14.43,6.750000,0,1.51,0,0.3,57.860000,0.000000,0,0.000000,1.300000,4.820000,0.000000,0.010000,18.330000,65,1,0,0.010000,0,0,26.040000,1.750000,271.290000,65,16.02,11.580000,18.870000,0,0,0,8.200000,78.710000,48.06,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,30.870000,87.010000,48.230000,0.010000

76,18:45-19:00,0,0,0,0,6.750000,17.04,0,0.950000,96.460000,13.97,6.750000,0,0,0,0,57.860000,0.000000,0,0.000000,1.300000,4.820000,0.000000,0.000000,18.330000,66.67,0,0,0.000000,0,0,26.040000,1.750000,271.290000,66.67,17.05,11.580000,18.870000,0,0,0,8.200000,78.710000,51.15,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,30.870000,87.010000,48.230000,0.000000

77,19:00-19:15,0,0,0,0,6.750000,32.5,0,0.950000,96.460000,14.14,6.750000,0,0,0,0,57.860000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,76.67,0,0,0.000000,0,0,26.040000,1.750000,271.290000,76.67,32.5,11.580000,18.870000,0,0,0,8.200000,78.710000,97.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,30.870000,87.010000,48.230000,0.000000

78,19:15-19:30,0,0,0,0,6.750000,33.66,0,0.950000,96.460000,14.27,6.750000,0,0,0,0,57.860000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,79,0,0,0.000000,0,0,26.040000,1.750000,271.290000,79,33.67,11.580000,18.870000,0,0,0,8.200000,78.710000,101,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,30.870000,87.010000,48.230000,0.000000

79,19:30-19:45,0,0,0,0,6.750000,35,0,0.000000,96.460000,21.66,6.750000,0,0,0,0,57.860000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,271.290000,81.67,35,11.580000,18.870000,0,0,0,8.200000,78.710000,105,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,30.870000,87.010000,48.230000,0.000000

80,19:45-20:00,0,0,0,0,6.750000,36.66,0,0.000000,96.460000,22.66,6.750000,0,0,0,0,57.860000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,83.33,0,0,0.000000,0,0,25.080000,1.750000,271.290000,83.33,36.67,11.580000,18.870000,0,0,0,8.200000,78.710000,110,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,30.870000,87.010000,48.230000,0.000000

81,20:00-20:15,0,0,0,0,6.750000,38.34,0,0.950000,0.000000,24,6.750000,0,0,0,0,57.860000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,85,0,0,0.000000,0,0,25.080000,1.660000,271.290000,85,38.33,11.580000,25.400000,13.07,0,0,8.200000,78.710000,115,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,30.870000,76.070000,48.230000,0.000000

82,20:15-20:30,0,0,0,0,6.750000,40,0,0.950000,0.000000,25.34,6.750000,0,0,0,0,57.860000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,86.67,0,0,0.000000,0,0,25.080000,1.660000,271.290000,86.67,40,11.580000,25.400000,17.12,0,0,8.200000,78.710000,120,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,30.870000,76.070000,48.230000,0.000000

83,20:30-20:45,0,0,0,0,6.750000,32.16,0,0.950000,0.000000,26,6.750000,0,0,0,0,47.270000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,86.67,0,0,0.000000,0,0,25.080000,1.660000,271.290000,86.67,32.17,11.580000,25.950000,20.33,0,0,8.200000,78.710000,96.5,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,25.950000,76.070000,48.230000,0.000000

84,20:45-21:00,0,0,0,0,6.750000,31.66,0,0.950000,0.000000,27,6.750000,0,0,0,0,33.090000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,86.67,0,0,0.000000,0,0,25.080000,1.660000,271.290000,86.67,31.67,11.580000,25.950000,24.08,0,0,8.200000,78.710000,95,0.000000,99.950000,0,0.000000,5.790000,0.000000,96.460000,25.950000,76.070000,48.230000,0.000000

85,21:00-21:15,0,0,0,0,6.750000,31.66,0,0.950000,0.000000,27,6.750000,0,0,0,0,33.090000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,86.67,0,0,0.000000,0,0,25.080000,1.660000,271.290000,86.67,31.67,11.580000,25.950000,27.12,0,0,8.200000,130.180000,95,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.950000,76.070000,48.230000,0.000000

86,21:15-21:30,0,0,0,0,6.750000,32.5,0,0.950000,0.000000,26.34,6.750000,0,0,0,0,33.090000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,86.67,0,0,0.000000,0,0,25.080000,1.660000,271.290000,86.67,32.5,11.580000,25.950000,29.1,0,0,8.200000,130.180000,97.5,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.950000,57.100000,48.230000,0.000000

87,21:30-21:45,0,0,0,0,6.750000,41.66,0,0.950000,0.000000,34,6.750000,0,0,0,0,33.090000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,86.67,0,0,0.000000,0,0,25.080000,1.660000,271.290000,86.67,41.67,11.580000,25.950000,31.04,0,0,8.200000,100.160000,125,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.950000,33.360000,48.230000,0.000000

88,21:45-22:00,0,0,0,0,6.750000,41.66,0,0.950000,0.000000,34.66,6.750000,0,0,0,0,33.090000,0.000000,0,0.000000,1.250000,4.820000,0.000000,0.000000,18.330000,86.67,0,0,0.000000,0,0,25.080000,1.660000,271.290000,86.67,41.67,11.580000,25.950000,30.71,0,0,8.200000,81.990000,125,0.000000,53.050000,0,0.000000,5.790000,0.000000,96.460000,25.950000,33.360000,48.230000,0.000000

89,22:00-22:15,0,0,0,0,6.750000,41.66,0,0.950000,0.000000,35,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.210000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,271.290000,81.67,41.67,11.580000,25.950000,30.1,0,0,8.200000,81.990000,125,38.220000,99.950000,0,0.000000,5.790000,16.340000,96.460000,25.950000,32.800000,48.230000,0.000000

90,22:15-22:30,0,0,0,0,6.750000,41.66,0,0.950000,0.000000,34.66,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.210000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,271.290000,81.67,41.67,11.580000,25.950000,29.56,0,0,8.200000,81.990000,125,38.220000,53.050000,0,0.000000,5.790000,16.340000,96.460000,25.950000,32.800000,48.230000,0.000000

91,22:30-22:45,0,0,0,0,6.750000,41.66,0,0.950000,0.000000,30.07,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.210000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,271.290000,81.67,41.67,11.580000,25.950000,29.06,0,0,8.200000,81.990000,125,38.220000,53.050000,0,0.000000,5.790000,16.340000,96.460000,25.950000,32.800000,48.230000,0.000000

92,22:45-23:00,0,0,0,0,6.750000,41.66,0,0.950000,0.000000,30.51,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.210000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,231.500000,81.67,41.67,11.580000,25.950000,28.72,0,0,8.200000,81.990000,125,38.220000,53.050000,0,0.000000,5.790000,16.340000,96.460000,25.950000,32.960000,48.230000,0.000000

93,23:00-23:15,0,0,0,0,6.750000,33.34,0,0.950000,0.000000,24.71,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.210000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,192.920000,81.67,33.33,11.580000,25.950000,28.06,0,0,8.200000,81.990000,100,38.220000,53.050000,0,0.000000,5.790000,16.340000,96.460000,25.950000,32.960000,48.230000,0.000000

94,23:15-23:30,0,0,0,0,6.750000,33.34,0,0.950000,0.000000,25.06,6.750000,0,0,0,0,33.090000,0.000000,0,128.270000,1.210000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,149.200000,81.67,33.33,11.580000,25.950000,27.52,0,0,8.200000,81.990000,100,38.220000,53.050000,0,0.000000,5.790000,16.340000,96.460000,25.950000,32.960000,48.230000,0.000000

95,23:30-23:45,0,0,0,0,6.750000,33.34,0,0.950000,0.000000,25.74,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.210000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,149.200000,81.67,33.33,11.580000,25.950000,27.06,0,0,8.200000,81.990000,100,38.220000,53.050000,0,0.000000,5.790000,16.340000,96.460000,25.950000,32.960000,48.230000,0.000000

96,23:45-24:00,0,0,0,0,6.750000,33.34,0,0.950000,0.000000,24.77,6.750000,0,0,0,0,35.170000,0.000000,0,128.270000,1.210000,4.820000,0.000000,0.000000,18.330000,81.67,0,0,0.000000,0,0,25.080000,1.750000,149.200000,81.67,33.33,11.580000,25.950000,26.52,0,0,8.200000,81.990000,100,38.220000,53.050000,0,0.000000,5.790000,16.340000,96.460000,25.950000,32.960000,48.230000,0.000000

