Block,Time,SEWA2,URI,RIHAND1,TEHRI,UNCHAHAR1,ANTA_LF,DADRI_GF,ANTA_GF,AURY_LF,PARBATI3,JHAJJAR,TANAKPUR,DADRT2,UNCHAHAR3,RAPPC,CHAMERA1,UNCHAHAR2,RIHAND3,KOTESHWR,NJPC,UNCHAHAR4,SINGRAULI,BSIUL,RAPPB,DHAULIGNGA,AURY_CRF,CHAMERA2,DADRI_RF,SALAL,AURY_GF,RAMPUR,URI2,ANTA_RF,ANTA_CRF,DADRI_CRF,TANDA2,AURY_RF,NAPP,KOLDAM,RIHAND2,CHAMERA3,DADRI_LF,KISHANGANGA,DULHASTI,SINGRAULI_HYDRO,TALA,FSTPP I & II,BRBCL,KHSTPP-II,KHSTPP-I,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,12.806842,56.286688,0.000000,8.255836,0.000000,0.000000,0.000000,0.000000,0.000000,418.581100,7.925393,363.786137,8.593963,49.437715,0.000000,10.806739,82.539939,8.578496,105.278464,0.000000,122.560449,6.303657,0.000000,26.434121,0.000000,18.556000,0.000000,51.672048,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,88.208765,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,5.904810,19.311398,55.266916,21.121235,73.41,404.020181,0,0,0,0,0

48,11:45-12:00,0.000000,12.806842,56.286688,0.000000,8.255836,0.000000,0.000000,0.000000,0.000000,0.000000,418.581100,7.925393,363.786137,8.593963,49.437715,0.000000,10.806739,82.539939,8.578496,105.278464,0.000000,122.560449,6.303657,0.000000,26.434121,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,88.208765,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,5.439041,19.334041,55.266916,21.121235,73.41,404.020181,0,0,0,0,0

49,12:00-12:15,0.000000,12.806842,88.936400,0.000000,6.783827,0.000000,0.000000,0.000000,0.000000,0.000000,499.783900,7.925393,364.227917,8.593963,49.437715,0.000000,10.806739,119.547560,8.578496,105.278464,0.000000,134.670977,6.303657,0.000000,17.622748,0.000000,18.556000,0.000000,83.124600,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,5.439041,18.393463,55.266916,21.121235,73.41,404.020181,0,0,0,0,0

50,12:15-12:30,0.000000,12.806842,88.936400,0.000000,6.783827,0.000000,0.000000,0.000000,0.000000,0.000000,526.851500,7.925393,364.227917,8.593963,49.437715,0.000000,10.806739,119.547560,8.578496,105.278464,0.000000,134.670977,6.303657,0.000000,17.622748,0.000000,18.556000,0.000000,83.124600,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,5.439041,18.909706,55.266916,21.121235,73.41,404.020181,0,0,0,0,0

51,12:30-12:45,0.000000,46.958419,51.453188,0.000000,6.783827,0.000000,0.000000,0.000000,0.000000,0.000000,545.218800,7.925393,364.227917,8.593963,49.437715,0.000000,11.766370,119.547560,8.578496,105.278464,0.000000,117.726949,6.303657,0.000000,17.622748,0.000000,18.556000,0.000000,83.124600,0.000000,0.000000,31.729878,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,5.439041,19.334041,67.813135,26.571006,73.41,403.476412,0,0,0,0,0

52,12:45-13:00,0.000000,46.958419,50.486488,0.000000,6.783827,0.000000,0.000000,0.000000,0.000000,0.000000,551.019000,7.925393,364.243629,8.593963,49.437715,0.000000,10.806739,119.547560,8.578496,105.278464,0.000000,117.726949,6.303657,0.000000,17.622748,0.000000,18.556000,0.000000,83.124600,0.000000,0.000000,31.729878,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,5.439041,19.334041,67.813135,26.571006,73.41,403.476412,0,0,0,0,0

53,13:00-13:15,0.000000,10.672368,61.120188,0.000000,7.688916,0.000000,0.000000,0.000000,0.000000,0.000000,455.315700,7.925393,364.227917,12.953452,49.437715,0.000000,10.806739,119.547560,8.578496,105.278464,0.000000,117.726949,0.000000,0.000000,17.622748,0.000000,18.556000,0.000000,83.124600,0.000000,0.000000,31.729878,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,5.439041,19.334041,67.813135,26.571006,73.41,403.476412,0,0,0,0,0

54,13:15-13:30,0.000000,10.672368,62.086888,0.000000,7.688916,0.000000,0.000000,0.000000,0.000000,0.000000,468.366150,7.925393,364.243629,12.953452,49.437715,0.000000,10.806739,119.547560,8.578496,105.278464,0.000000,117.726949,0.000000,0.000000,17.622748,0.000000,18.556000,0.000000,83.124600,0.000000,0.000000,31.729878,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,5.439041,19.334041,67.813135,26.571006,73.41,403.476412,0,0,0,0,0

55,13:30-13:45,0.000000,10.672368,54.353288,0.000000,6.739620,0.000000,0.000000,0.000000,0.000000,0.000000,392.480200,7.925393,363.786137,12.132884,49.437715,0.000000,10.806739,119.547560,8.578496,105.278464,0.000000,117.726949,0.000000,0.000000,17.622748,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,31.729878,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,5.439041,19.334041,67.813135,26.571006,73.41,403.476412,0,0,0,0,0

56,13:45-14:00,0.000000,10.672368,55.319988,0.000000,6.739620,0.000000,0.000000,0.000000,0.000000,0.000000,452.415600,7.925393,363.802774,12.132884,49.437715,0.000000,10.806739,119.547560,8.578496,105.278464,0.000000,117.726949,0.000000,0.000000,17.622748,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,31.729878,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,5.439041,19.334041,67.813135,26.571006,73.41,403.476412,0,0,0,0,0

57,14:00-14:15,0.000000,10.672368,84.821850,0.000000,9.141138,0.000000,0.000000,0.000000,0.000000,0.000000,503.650700,7.925393,354.536162,13.140450,49.437715,0.000000,13.085033,119.547560,8.578496,105.278464,0.000000,134.141002,0.000000,0.000000,17.622748,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,11.703644,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.341364,19.334041,67.813135,26.571006,73.41,403.476412,0,0,0,0,0

58,14:15-14:30,0.000000,10.672368,88.936400,0.000000,9.828922,0.000000,0.000000,0.000000,0.000000,0.000000,553.919100,7.925393,354.536162,13.140450,49.437715,0.000000,13.818590,119.547560,8.578496,105.278464,0.000000,134.670977,0.000000,0.000000,17.622748,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.341364,19.334041,67.813135,26.571006,73.41,403.476412,0,0,0,0,0

59,14:30-14:45,0.000000,10.672368,88.936400,0.000000,13.737194,0.000000,0.000000,0.000000,0.000000,0.000000,579.531816,7.925393,439.309178,17.920287,49.437715,0.000000,13.818590,119.547560,8.578496,105.278464,0.000000,134.670977,0.000000,0.000000,17.622748,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.341364,19.334041,67.813135,26.571006,73.29,403.476412,0,0,0,0,0

60,14:45-15:00,0.000000,10.672368,88.936400,0.000000,13.737194,0.000000,0.000000,0.000000,0.000000,0.000000,625.189154,7.925393,439.309178,18.173573,49.437715,0.000000,13.818590,119.547560,8.578496,135.671898,0.000000,134.670977,0.000000,0.000000,17.622748,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.341364,19.334041,67.813135,26.571006,73.29,403.476412,0,0,0,0,0

61,15:00-15:15,0.000000,12.806842,88.936400,0.000000,11.311379,0.000000,0.000000,0.000000,0.000000,0.000000,578.468446,7.925393,424.989258,15.744178,49.437715,0.000000,13.721920,119.547560,8.578496,135.671898,0.000000,134.670977,0.000000,0.000000,8.811374,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.375972,19.334041,67.329785,26.626205,73.29,403.476412,0,0,0,0,0

62,15:15-15:30,0.000000,12.806842,88.936400,0.000000,11.280963,0.000000,0.000000,0.000000,0.000000,0.000000,578.468446,7.925393,424.989258,14.468116,49.437715,0.000000,13.721920,119.547560,8.578496,135.671898,0.000000,134.670977,0.000000,0.000000,8.811374,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.375972,19.334041,67.329785,26.626205,73.29,403.476412,0,0,0,0,0

63,15:30-15:45,0.000000,12.806842,88.936400,0.000000,11.284150,0.000000,0.000000,0.000000,0.000000,0.000000,578.468446,7.925393,424.989258,14.468116,49.437715,0.000000,13.721920,119.547560,8.578496,135.671898,0.000000,134.670977,0.000000,0.000000,8.811374,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.375972,19.334041,67.329785,26.925785,73.29,403.476412,0,0,0,0,0

64,15:45-16:00,0.000000,12.806842,88.936400,0.000000,11.284150,0.000000,0.000000,0.000000,0.000000,0.000000,578.468446,7.925393,424.989258,14.468116,49.437715,0.000000,13.721920,119.547560,8.578496,135.671898,0.000000,134.670977,0.000000,0.000000,8.811374,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.375972,19.334041,67.329785,26.925785,73.29,403.476412,0,0,0,0,0

65,16:00-16:15,0.000000,10.672368,88.936400,0.000000,10.597835,0.000000,0.000000,0.000000,0.000000,0.000000,577.917428,7.925393,345.526518,14.371446,49.437715,0.000000,13.561834,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,8.811374,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.375972,19.334041,67.329785,26.925785,73.29,403.476412,0,0,0,0,0

66,16:15-16:30,0.000000,10.672368,88.936400,0.000000,10.597835,0.000000,0.000000,0.000000,0.000000,0.000000,577.917428,7.925393,401.595118,14.371446,49.437715,9.393424,13.561834,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,8.811374,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.375972,19.334041,67.329785,26.925785,73.29,403.476412,0,0,0,0,0

67,16:30-16:45,4.510139,10.672368,88.936400,0.000000,10.597835,0.000000,0.000000,0.000000,0.000000,0.000000,577.917428,7.925393,430.299534,14.371446,49.437715,13.517366,19.185225,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,1.277011,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.476606,19.334041,95.065278,37.396296,73.29,403.476412,0,0,0,0,0

68,16:45-17:00,4.767861,10.672368,88.936400,14.616504,10.597835,0.000000,0.000000,0.000000,0.000000,0.000000,577.917428,7.925393,430.299534,14.371446,49.437715,27.111102,19.185225,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,1.277011,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,8.476606,19.334041,95.065278,41.483804,73.29,403.476412,0,0,0,0,0

69,17:00-17:15,5.051356,10.672368,88.936400,30.451050,13.640524,0.000000,0.000000,0.000000,0.000000,0.000000,625.092484,7.925393,430.299534,18.047902,49.437715,27.111102,19.185225,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,1.277011,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,70.72,403.476412,0,0,0,0,0

70,17:15-17:30,5.051356,46.958419,88.936400,30.451050,13.640524,0.000000,0.000000,0.000000,0.000000,0.000000,625.092484,7.925393,430.299534,18.047902,49.437715,40.744549,19.185225,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,1.277011,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,52.20,403.476412,0,0,0,0,0

71,17:30-17:45,5.051356,46.958419,88.936400,30.451050,13.640524,0.000000,0.000000,0.000000,0.000000,0.000000,625.092484,7.925393,430.299534,18.047902,49.437715,40.744549,19.185225,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,1.277011,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,52.20,403.476412,0,0,0,0,0

72,17:45-18:00,5.051356,10.672368,88.936400,43.849512,13.640524,0.000000,0.000000,0.000000,0.000000,0.000000,625.092484,7.925393,430.299534,18.047902,49.437715,40.744549,19.185225,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,1.277011,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,52.20,403.476412,0,0,0,0,0

73,18:00-18:15,5.051356,10.672368,88.936400,43.849512,13.640524,0.000000,0.000000,0.000000,0.000000,0.000000,625.092484,7.925393,430.299534,18.047902,49.437715,40.744549,34.379525,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,8.811374,0.000000,18.556000,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,53.17,403.476412,0,0,0,0,0

74,18:15-18:30,5.051356,10.672368,88.936400,43.849512,13.640524,0.000000,0.000000,0.000000,0.000000,0.000000,625.092484,7.925393,430.299534,18.047902,49.437715,40.744549,34.379525,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,17.622748,0.000000,30.926666,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,9.355568,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,49.76,403.476412,0,0,0,0,0

75,18:30-18:45,10.205800,10.672368,88.936400,43.849512,13.640524,0.000000,0.000000,0.000000,0.000000,0.000000,625.092484,7.925393,430.299534,18.047902,49.437715,40.744549,34.379525,119.547560,8.578496,135.671898,0.000000,134.670977,6.303657,0.000000,26.434121,0.000000,30.926666,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,18.711136,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,50.27,403.476412,0,0,0,0,0

76,18:45-19:00,10.205800,10.672368,88.936400,43.849512,13.640524,0.000000,0.000000,0.000000,0.000000,0.000000,625.092484,7.925393,506.690361,18.047902,49.437715,40.744549,34.379525,119.547560,17.156992,135.671898,0.000000,134.670977,6.303657,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,51.24,403.476412,0,0,0,0,0

77,19:00-19:15,15.277773,10.672368,88.936400,60.171275,13.640524,0.000000,0.000000,0.000000,0.000000,0.000000,625.092484,7.925393,593.981178,18.047902,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,19.006675,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,50.27,403.476412,0,0,0,0,0

78,19:15-19:30,15.277773,10.672368,88.936400,60.171275,13.640524,0.000000,0.000000,0.000000,0.000000,0.000000,625.092484,7.925393,663.910175,18.047902,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,19.006675,0.000000,35.327224,0.000000,38.194433,0.000000,82.001294,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,51.24,403.476412,0,0,0,0,0

79,19:30-19:45,15.277773,10.672368,88.936400,60.171275,19.319417,0.000000,0.000000,0.000000,0.000000,0.000000,631.400180,7.925393,663.910184,25.511037,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,19.006675,0.000000,35.327224,0.000000,38.194433,0.000000,82.001294,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,53.17,403.476412,0,0,0,0,0

80,19:45-20:00,15.277773,10.672368,88.936400,60.171275,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,19.006675,0.000000,35.327224,0.000000,38.194433,0.000000,82.001294,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,53.17,403.476412,0,0,0,0,0

81,20:00-20:15,15.277773,10.672368,88.936400,60.171275,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,19.006675,0.000000,35.327224,0.000000,38.194433,0.000000,82.001294,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,53.17,403.476412,0,0,0,0,0

82,20:15-20:30,15.277773,46.958419,88.936400,60.171275,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,19.006675,0.000000,35.327224,0.000000,38.194433,0.000000,82.001294,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,54.14,403.476412,0,0,0,0,0

83,20:30-20:45,15.277773,46.958419,88.936400,60.171275,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,19.006675,0.000000,35.327224,0.000000,38.194433,0.000000,82.001294,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,54.14,403.476412,0,0,0,0,0

84,20:45-21:00,10.205800,10.672368,88.936400,43.849512,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,25.735487,135.671898,0.000000,134.670977,2.126740,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,53.17,403.476412,0,0,0,0,0

85,21:00-21:15,10.205800,10.672368,88.936400,43.849512,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,25.735487,135.671898,0.000000,134.670977,2.126740,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,52.20,403.476412,0,0,0,0,0

86,21:15-21:30,10.205800,10.672368,88.936400,43.849512,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,25.735487,135.671898,0.000000,134.670977,2.126740,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,52.20,403.476412,0,0,0,0,0

87,21:30-21:45,10.205800,10.672368,88.936400,43.849512,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,25.735487,135.671898,0.000000,134.670977,2.126740,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,51.24,403.476412,0,0,0,0,0

88,21:45-22:00,15.277773,10.672368,88.936400,60.171275,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,12.547766,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,50.27,403.476412,0,0,0,0,0

89,22:00-22:15,15.277773,10.672368,88.936400,60.171275,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,12.547766,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,49.30,403.476412,0,0,0,0,0

90,22:15-22:30,15.277773,10.672368,88.936400,60.171275,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,12.547766,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,50.27,403.476412,0,0,0,0,0

91,22:30-22:45,15.277773,10.672368,88.936400,60.171275,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,6.303657,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,48.34,403.476412,0,0,0,0,0

92,22:45-23:00,15.277773,14.941315,88.936400,60.171275,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,28.594986,135.671898,0.000000,134.670977,6.303657,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,48.34,403.476412,0,0,0,0,0

93,23:00-23:15,10.205800,14.941315,88.936400,58.466016,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,17.156992,135.671898,0.000000,134.670977,2.126740,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,46.40,403.476412,0,0,0,0,0

94,23:15-23:30,5.102900,14.941315,88.936400,58.466016,19.319500,0.000000,0.000000,0.000000,0.000000,0.000000,631.400202,7.925393,663.910184,25.511310,49.437715,40.744549,34.379525,119.547560,8.578496,135.671898,0.000000,134.670977,2.126740,0.000000,35.327224,0.000000,38.194433,0.000000,67.398324,0.000000,0.000000,9.753036,0.000000,0.000000,0.000000,0.000000,0.000000,37.993630,0.000000,114.191438,28.095016,0.000000,0.000000,47.790319,1.054099,19.894686,11.822741,19.334041,95.065278,41.483804,44.47,403.476412,0,0,0,0,0

