Block,Time,KOLDAM,DHAULIGNGA,DADRT2,SINGRAULI_HYDRO,RAPPC,URI,UNCHAHAR4,PARBATI3,AURY_CRF,DADRI_LF,JHAJJAR,RIHAND3,SALAL,NJPC,KISHANGANGA,RAMPUR,KOTESHWR,ANTA_LF,CHAMERA3,DADRI_CRF,RAPPB,TEHRI,CHAMERA1,ANTA_RF,ANTA_GF,AURY_GF,NAPP,RIHAND1,TANAKPUR,UNCHAHAR1,SINGRAULI,UNCHAHAR3,BSIUL,AURY_RF,SEWA2,RIHAND2,TANDA2,ANTA_CRF,DADRI_GF,DULHASTI,DADRI_RF,AURY_LF,CHAMERA2,UNCHAHAR2,FSTPP I & II,KHSTPP-I,URI2,KUDGI,TALA,KHSTPP-II,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,35.409788,364.451277,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,30.591126,135.48,21.337785,89.144524,14.515500,405.243729,0,0,0,0,0

48,11:45-12:00,0.000000,35.409788,364.414131,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,30.591126,135.48,21.337785,89.144524,14.515500,405.243729,0,0,0,0,0

49,12:00-12:15,0.000000,35.409788,364.451277,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,30.591126,135.48,21.337785,89.144524,14.515533,405.243729,0,0,0,0,0

50,12:15-12:30,0.000000,35.409788,364.414131,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,15.003414,4.838500,18.415331,30.591126,135.48,21.337785,89.144524,14.515533,405.243729,0,0,0,0,0

51,12:30-12:45,0.000000,35.409788,364.451277,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,14.796133,4.838500,18.134698,30.591126,135.48,21.337785,74.629024,14.515533,405.243729,0,0,0,0,0

52,12:45-13:00,0.000000,35.409788,364.414131,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,115.156300,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,14.796133,4.838500,18.134698,30.591126,135.48,21.337785,74.629024,14.515533,405.243729,0,0,0,0,0

53,13:00-13:15,0.000000,35.409788,364.451277,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.059400,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,5.108179,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,11.171337,4.838500,14.544531,30.591126,135.48,21.337785,74.058081,14.515533,405.243729,0,0,0,0,0

54,13:15-13:30,0.000000,35.409788,364.414131,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.059400,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,11.151676,4.838500,14.544531,30.591126,135.48,21.337785,74.058081,14.515533,405.243729,0,0,0,0,0

55,13:30-13:45,0.000000,35.409788,364.451277,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,6.342112,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,11.151676,4.499031,17.884160,30.591126,135.48,21.337785,51.288100,14.515533,405.243729,0,0,0,0,0

56,13:45-14:00,0.000000,35.409788,364.414131,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,6.342112,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,11.066379,4.499031,17.884160,30.591126,135.48,21.337785,51.288100,14.515533,405.243729,0,0,0,0,0

57,14:00-14:15,0.000000,35.409788,364.451277,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,12.620356,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,11.151676,4.499031,17.884160,30.591126,135.48,21.337785,51.288100,14.515533,405.243729,0,0,0,0,0

58,14:15-14:30,0.000000,35.409788,364.414131,0.925605,49.488855,50.212018,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,12.620356,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,10.981082,4.499031,17.884160,30.591126,135.48,21.337785,75.480600,14.515533,405.243729,0,0,0,0,0

59,14:30-14:45,0.000000,35.409788,364.451277,0.925605,49.488855,50.212018,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,13.571543,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,10.981082,8.620078,27.836181,30.591126,135.48,21.337785,99.470657,14.515533,405.243729,0,0,0,0,0

60,14:45-15:00,0.000000,35.409788,397.260204,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,17.990027,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.142869,8.620078,33.329427,30.591126,135.48,21.337785,123.913888,14.515533,405.243729,0,0,0,0,0

61,15:00-15:15,0.000000,35.409788,445.645204,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,17.990027,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,13.848755,8.620078,27.836181,30.591126,135.48,21.337785,99.470657,14.515533,405.243729,0,0,0,0,0

62,15:15-15:30,0.000000,35.409788,494.030204,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,0.000000,134.810287,17.990027,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,13.848755,8.620078,27.836181,30.591126,135.48,21.337785,99.470657,14.515533,405.243729,0,0,0,0,0

63,15:30-15:45,0.000000,35.409788,542.415204,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,9.062039,134.810287,17.990027,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,13.848755,8.620078,27.836181,30.591126,135.48,19.915266,99.470657,14.515533,405.243729,0,0,0,0,0

64,15:45-16:00,0.000000,35.409788,578.547090,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,11.857228,134.810287,17.990027,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,13.848755,8.620078,27.836181,30.591126,135.48,19.915266,99.470657,14.515533,405.243729,0,0,0,0,0

65,16:00-16:15,0.000000,35.409788,523.418073,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,8.268996,134.810287,17.990027,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,13.848755,8.620078,27.836181,31.372176,135.48,19.915266,99.470657,14.515533,402.805125,0,0,0,0,0

66,16:15-16:30,0.000000,35.409788,498.365500,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,8.269964,134.810287,17.990027,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,13.848755,8.620078,27.836181,31.372176,135.48,19.915266,99.470657,14.515533,402.805125,0,0,0,0,0

67,16:30-16:45,0.000000,35.409788,534.170400,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,8.267545,134.810287,17.990027,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,13.848755,8.620078,27.836181,31.372176,135.48,19.915266,99.470657,14.515533,402.805125,0,0,0,0,0

68,16:45-17:00,0.000000,35.409788,544.815100,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,8.269480,134.810287,17.990027,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,13.848755,8.620078,27.836181,31.372176,135.48,19.915266,99.470657,14.515533,402.805125,0,0,0,0,0

69,17:00-17:15,0.000000,35.409788,569.975300,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,8.262706,134.810287,17.990027,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.142869,10.555846,30.617736,30.591126,106.45,24.751831,123.913888,14.515533,402.805125,0,0,0,0,0

70,17:15-17:30,0.000000,35.409788,573.846100,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,8.840907,134.810287,17.990027,18.867731,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.142869,12.850766,31.131877,30.591126,135.48,24.751831,123.913888,14.515533,402.805125,0,0,0,0,0

71,17:30-17:45,0.000000,35.409788,560.298300,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,118.833560,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,10.222299,134.810287,17.990027,12.620356,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.142869,12.850766,31.131877,30.591126,135.48,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

72,17:45-18:00,0.000000,35.409788,546.750500,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,161.412360,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,11.603691,134.810287,14.119227,12.620356,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.142869,12.850766,31.131877,30.591126,130.64,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

73,18:00-18:15,0.000000,35.409788,506.502793,0.925605,49.488855,50.212018,0.000000,0.000000,0.000000,0.000000,204.958860,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,14.746296,134.810287,21.954210,12.620356,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.142869,12.850766,31.131877,30.591126,110.32,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

74,18:15-18:30,0.000000,35.409788,517.147493,0.925605,49.488855,50.212018,0.000000,0.000000,0.000000,0.000000,204.958860,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,14.743877,134.810287,21.954210,12.620356,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.511464,12.850766,31.131877,30.591126,94.83,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

75,18:30-18:45,0.000000,35.409788,602.292561,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,233.515687,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,14.744555,134.810287,21.954210,12.620356,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.511464,12.850766,31.131877,30.591126,81.29,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

76,18:45-19:00,0.000000,35.409788,664.596964,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,233.515687,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,14.744555,134.810287,24.630886,12.620356,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.511464,12.850766,31.131877,30.591126,77.42,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

77,19:00-19:15,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,15.822294,0.000000,0.000000,241.198451,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,21.113762,134.810287,25.537700,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,31.131877,30.591126,77.42,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

78,19:15-19:30,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,31.644587,0.000000,0.000000,241.198451,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,19.339484,134.810287,25.537700,18.930534,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,31.131877,30.591126,72.58,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

79,19:30-19:45,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,31.644587,0.000000,0.000000,241.198451,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,19.339484,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,31.131877,30.591126,68.71,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

80,19:45-20:00,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,31.644587,0.000000,0.000000,240.894400,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,19.339484,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,31.131877,30.591126,62.90,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

81,20:00-20:15,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,31.644587,0.000000,0.000000,240.894400,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,19.339484,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,28.782301,30.591126,59.03,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

82,20:15-20:30,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,15.822294,0.000000,0.000000,240.894400,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,19.339484,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,28.782301,30.591126,58.06,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

83,20:30-20:45,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,3.079705,0.000000,0.000000,240.894400,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,28.782301,30.591126,55.16,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

84,20:45-21:00,0.000000,35.409788,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,240.894400,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.511464,12.850766,28.782301,30.591126,50.32,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

85,21:00-21:15,0.000000,35.409788,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,240.894400,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.511464,12.850766,28.782301,30.591126,46.45,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

86,21:15-21:30,0.000000,35.409788,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,274.763900,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.511464,12.850766,28.782301,30.591126,43.55,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

87,21:30-21:45,0.000000,35.409788,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,303.794900,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.511464,12.850766,28.782301,30.591126,41.61,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

88,21:45-22:00,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,332.825900,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,28.782301,30.591126,42.58,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

89,22:00-22:15,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,342.502900,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,28.782301,30.591126,41.61,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

90,22:15-22:30,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,371.533900,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,28.782301,30.591126,38.71,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

91,22:30-22:45,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,371.533900,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,28.782301,30.591126,38.71,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

92,22:45-23:00,0.000000,36.304620,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,371.533900,57.442188,80.961653,149.695884,0.000000,0.000000,38.929410,0.000000,29.574460,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.827317,20.511464,12.850766,28.782301,30.591126,36.77,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

93,23:00-23:15,0.000000,35.409788,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,323.148900,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.511464,12.850766,28.782301,30.591126,34.84,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

94,23:15-23:30,0.000000,35.409788,664.596964,0.925605,49.488855,44.870314,0.000000,0.000000,0.000000,0.000000,294.117900,57.442188,80.961653,148.642010,0.000000,0.000000,34.349479,0.000000,28.124079,0.000000,0.000000,65.354587,41.282082,0.000000,0.000000,0.000000,37.309480,43.546500,11.404538,16.576701,134.810287,25.537700,0.000000,0.000000,15.293577,114.309562,0.000000,0.000000,0.000000,47.839755,0.000000,0.000000,38.233943,20.511464,12.850766,28.782301,30.591126,31.93,24.751831,142.750870,14.515533,402.805125,0,0,0,0,0

