Block,Time,JHAJJAR,DADRT2,CHAMERA2,ANTA_CRF,KOLDAM,SALAL,RIHAND2,ANTA_GF,DHAULIGNGA,DADRI_CRF,BSIUL,PARBATI3,DULHASTI,ANTA_RF,URI2,ANTA_LF,AURY_LF,UNCHAHAR3,DADRI_RF,AURY_GF,SEWA2,KISHANGANGA,CHAMERA1,UNCHAHAR2,KOTESHWR,UNCHAHAR1,RAPPC,RAPPB,RIHAND1,NJPC,DADRI_GF,RAMPUR,DADRI_LF,UNCHAHAR4,SINGRAULI,TEHRI,AURY_RF,TANDA2,URI,TALA,BRBCL,RIHAND3,FSTPP I & II,KHSTPP-II,AURY_CRF,SINGRAULI_HYDRO,KHSTPP-I,TANAKPUR,CHAMERA3,SASAN,NAPP,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,97.233104,0.000000,21.003196,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,7.246757,12.672105,67.377536,0.000000,65.641622,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,92.773516,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

49,12:00-12:15,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,0.000000,12.672105,67.377536,0.000000,93.862687,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.283162,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

50,12:15-12:30,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

51,12:30-12:45,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

52,12:45-13:00,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

53,13:00-13:15,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,18.918797,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

54,13:15-13:30,361.048797,367.684263,15.634728,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,18.918797,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,19.341973,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

55,13:30-13:45,361.048797,367.684263,0.000000,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,18.918797,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,17.775111,126.284015,13.329733,95.905566,0.000000,0.754018,23.886596,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

56,13:45-14:00,361.048797,367.684263,0.000000,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,18.918797,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,18.839351,126.284015,13.329733,114.764016,0.000000,0.754018,23.886596,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

57,14:00-14:15,361.048797,367.684263,0.000000,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,12.802276,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341789,126.284015,13.329733,114.764016,0.000000,0.754018,26.610530,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

58,14:15-14:30,361.048797,367.684263,0.000000,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,15.620889,0.000000,0.000000,18.182077,5.377496,0.000000,15.107359,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,114.764016,0.000000,0.754018,26.610530,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

59,14:30-14:45,373.766162,367.684263,0.000000,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,18.237378,0.000000,0.000000,18.182077,5.377496,0.000000,15.107359,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.329733,114.764016,0.000000,0.754018,26.610530,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

60,14:45-15:00,373.766162,367.684263,0.000000,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,18.237378,0.000000,0.000000,18.182077,5.377496,0.000000,15.107359,0.000000,12.672105,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,16.116335,114.764016,0.000000,0.754018,26.610530,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

61,15:00-15:15,391.523278,367.684263,0.000000,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,18.237378,0.000000,0.000000,18.182077,5.377496,0.000000,15.107359,0.000000,14.409617,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,19.341973,126.284015,19.866131,141.421124,0.000000,0.754018,33.359561,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

62,15:15-15:30,391.523278,367.684263,0.000000,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,18.237378,0.000000,0.000000,18.182077,5.377496,0.000000,15.107359,0.000000,15.130570,67.377536,0.000000,93.862802,0.000000,0.000000,0.000000,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

63,15:30-15:45,388.786385,394.395565,0.000000,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,17.947248,0.000000,0.000000,18.182077,5.377496,0.000000,14.575454,0.000000,14.627678,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,39.504101,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

64,15:45-16:00,388.786385,403.099465,15.634728,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,17.947248,0.000000,0.000000,18.182077,5.377496,0.000000,14.575454,0.000000,14.627678,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

65,16:00-16:15,433.272985,417.605965,15.634728,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,17.947248,0.000000,0.000000,18.182077,5.377496,13.587136,17.400837,0.000000,17.544645,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

66,16:15-16:30,503.871285,417.605965,15.634728,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,17.947248,0.000000,0.000000,18.182077,5.377496,27.174272,17.400837,0.000000,17.544645,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.348602,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,0.000000,404.992467,50.290479,0,0,0,0,0

67,16:30-16:45,534.264724,491.038642,15.634728,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,23.253243,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,0.000000,21.885473,67.377536,0.000000,93.862802,43.106301,0.000000,1.668132,0.000000,2.747853,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

68,16:45-17:00,534.264724,519.084542,15.634728,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,23.253243,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,0.000000,21.885473,67.377536,0.000000,93.862802,43.106301,0.000000,1.668132,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

69,17:00-17:15,534.264724,488.366158,15.634728,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,23.253243,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,0.000000,21.885473,67.377536,0.000000,93.862802,43.106301,0.000000,1.668132,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

70,17:15-17:30,534.264724,527.762524,15.634728,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,12.612531,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,23.253243,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,0.000000,21.885473,67.377536,0.000000,93.862802,43.106301,0.000000,1.668132,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,20.115680,142.938927,0.000000,0.754018,33.654413,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

71,17:30-17:45,534.264724,571.575442,15.634728,0.000000,0.000000,47.198348,120.287898,0.000000,10.501598,0.000000,6.306266,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,23.253243,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,0.000000,21.885473,67.377536,0.000000,93.862802,43.106301,0.000000,1.668132,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

72,17:45-18:00,534.264724,589.689225,15.634728,0.000000,0.000000,48.322119,120.287898,0.000000,10.501598,0.000000,6.306266,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,23.253243,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,0.000000,21.885473,67.377536,0.000000,93.862802,68.970082,0.000000,2.666033,0.000000,2.988339,145.054314,0.000000,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,11.217119,404.992467,50.290479,0,0,0,0,0

73,18:00-18:15,534.264724,557.764480,31.269456,0.000000,0.000000,37.084417,120.287898,0.000000,10.501598,0.000000,6.306266,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,23.253243,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,0.000000,21.885473,67.377536,0.000000,93.862802,80.824314,0.000000,3.112853,0.000000,2.988339,145.054314,9.863654,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,1.238855,22.434239,404.992467,50.290479,0,0,0,0,0

74,18:15-18:30,534.264724,559.785719,46.904184,0.000000,2.038560,37.084417,120.287898,0.000000,18.263649,0.000000,6.306266,0.000000,38.152355,0.000000,33.998240,0.000000,0.000000,23.253243,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,118.542327,0.000000,4.572469,0.000000,2.988339,145.054314,19.727308,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,1.238855,22.434239,404.992467,50.290479,0,0,0,0,0

75,18:30-18:45,534.264724,547.416510,46.904184,0.000000,4.484831,39.331957,120.287898,0.000000,27.395473,0.000000,12.612531,3.688875,38.152355,0.000000,33.998240,0.000000,0.000000,23.253243,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,29.590961,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,1.238855,33.685305,334.012162,50.290479,0,0,0,0,0

76,18:45-19:00,534.264724,534.089872,46.904184,0.000000,8.969662,76.764742,120.287898,0.000000,42.560389,0.000000,18.918797,5.902200,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,7.557016,33.685305,334.012162,50.290479,0,0,0,0,0

77,19:00-19:15,534.264724,649.844486,46.904184,0.000000,8.969662,76.764742,120.287898,0.000000,42.560389,0.000000,18.918797,37.903927,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,7.557016,33.685305,334.012162,50.290479,0,0,0,0,0

78,19:15-19:30,534.264724,665.767062,46.904184,0.000000,8.969662,76.764742,120.287898,0.000000,42.560389,0.000000,18.918797,37.903927,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,7.557016,33.685305,334.012162,50.290479,0,0,0,0,0

79,19:30-19:45,534.264724,665.767062,46.904184,0.000000,8.969662,76.764742,120.287898,0.000000,42.560389,0.000000,18.918797,37.903927,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,7.557016,33.685305,334.012162,50.290479,0,0,0,0,0

80,19:45-20:00,534.264724,665.767062,46.904184,0.000000,8.969662,76.764742,120.287898,0.000000,42.560389,0.000000,18.918797,37.903927,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,6.194276,33.685305,334.012162,50.290479,0,0,0,0,0

81,20:00-20:15,534.264724,665.767062,46.904184,0.000000,8.969662,76.764742,120.287898,0.000000,42.560389,0.000000,18.918797,37.903927,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,6.194276,33.685305,334.012162,50.290479,0,0,0,0,0

82,20:15-20:30,534.264724,665.767062,46.904184,0.000000,8.969662,37.084417,120.287898,0.000000,42.560389,0.000000,18.918797,37.903927,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,6.194276,33.685305,334.012162,50.290479,0,0,0,0,0

83,20:30-20:45,534.264724,665.767062,46.904184,0.000000,8.969662,24.722944,120.287898,0.000000,42.560389,0.000000,18.918797,5.902200,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,133.090703,0.000000,5.138442,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,6.442047,33.685305,334.012162,50.290479,0,0,0,0,0

84,20:45-21:00,534.264724,665.767062,46.904184,0.000000,8.969662,24.722944,120.287898,0.000000,21.051900,0.000000,12.612531,3.688875,57.228532,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,133.090703,0.000000,5.138442,0.000000,2.988339,145.054314,40.071093,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,33.685305,334.012162,50.290479,0,0,0,0,0

85,21:00-21:15,534.264724,665.767062,46.904184,0.000000,7.361466,37.084417,120.287898,0.000000,21.051900,0.000000,12.612531,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,133.090703,0.000000,5.138442,0.000000,2.988339,145.054314,40.071093,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,33.685305,334.012162,50.290479,0,0,0,0,0

86,21:15-21:30,534.264724,665.767062,46.904184,0.000000,7.361466,37.084417,120.287898,0.000000,21.051900,0.000000,12.612531,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,133.090703,0.000000,5.138442,0.000000,2.988339,145.054314,40.071093,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,33.685305,334.012162,50.290479,0,0,0,0,0

87,21:30-21:45,534.264724,665.767062,46.904184,0.000000,8.969662,50.569659,120.287898,0.000000,29.599286,0.000000,12.612531,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,133.090703,0.000000,5.138442,0.000000,2.988339,145.054314,40.071093,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,33.685305,334.012162,50.290479,0,0,0,0,0

88,21:45-22:00,534.264724,665.767062,46.904184,0.000000,8.969662,76.764742,120.287898,0.000000,42.103798,0.000000,18.918797,0.000000,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.495542,33.685305,334.012162,50.290479,0,0,0,0,0

89,22:00-22:15,534.264724,665.767062,46.904184,0.000000,8.969662,76.764742,120.287898,0.000000,42.103798,0.000000,18.918797,0.000000,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.495542,33.685305,334.012162,50.290479,0,0,0,0,0

90,22:15-22:30,534.264724,665.767062,46.904184,0.000000,8.969662,76.764742,120.287898,0.000000,42.103798,0.000000,18.918797,0.000000,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.495542,33.685305,334.012162,50.290479,0,0,0,0,0

91,22:30-22:45,534.264724,665.767062,46.904184,0.000000,8.969662,76.764742,120.287898,0.000000,42.103798,0.000000,18.918797,0.000000,57.228532,0.000000,36.643921,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.475269,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,154.105025,0.000000,5.942720,0.000000,2.988339,145.054314,40.687572,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.495542,33.685305,334.012162,50.290479,0,0,0,0,0

92,22:45-23:00,534.264724,665.767062,46.904184,0.000000,8.969662,48.322119,120.287898,0.000000,21.051900,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,133.090703,0.000000,5.138442,0.000000,2.988339,145.054314,29.590961,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,33.685305,334.012162,50.290479,0,0,0,0,0

93,23:00-23:15,534.264724,665.767062,46.904184,0.000000,8.969662,48.322119,120.287898,0.000000,21.051900,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,96.989177,0.000000,3.738402,0.000000,2.988339,145.054314,29.590961,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,33.685305,334.012162,50.290479,0,0,0,0,0

94,23:15-23:30,534.264724,665.767062,46.904184,0.000000,6.727246,48.322119,120.287898,0.000000,10.501598,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,64.659451,0.000000,2.502198,0.000000,2.988339,145.054314,29.590961,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,33.685305,334.012162,50.290479,0,0,0,0,0

95,23:30-23:45,534.264724,665.767062,46.904184,0.000000,4.484831,48.322119,120.287898,0.000000,9.131824,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,43.106301,0.000000,1.668132,0.000000,2.988339,145.054314,19.727308,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,33.685305,334.012162,50.290479,0,0,0,0,0

96,23:45-24:00,534.264724,665.767062,46.904184,0.000000,2.242416,48.322119,120.287898,0.000000,0.000000,0.000000,18.918797,0.000000,57.228532,0.000000,33.998240,0.000000,0.000000,26.729659,0.000000,0.000000,18.182077,5.377496,40.761408,21.711395,8.919085,21.885473,67.377536,0.000000,93.862802,21.553150,0.000000,0.834066,0.000000,2.988339,145.054314,19.727308,0.000000,5.181808,33.631870,0.000000,19.341973,126.284015,13.830243,142.938927,0.000000,0.754018,33.654413,0.000000,22.434239,334.012162,50.290479,0,0,0,0,0

