Block,Time,UNCHAHAR3,DADRI_CRF,TANDA2,NJPC,URI,URI2,DADRI_GF,JHAJJAR,ANTA_RF,DADRI_RF,SALAL,AURY_RF,UNCHAHAR1,RIHAND3,SEWA2,SINGRAULI,RAPPB,ANTA_CRF,TEHRI,CHAMERA2,UNCHAHAR2,RAPPC,CHAMERA3,CHAMERA1,RIHAND1,DHAULIGNGA,KISHANGANGA,ANTA_LF,DADRT2,RIHAND2,DULHASTI,RAMPUR,SINGRAULI_HYDRO,AURY_GF,AURY_LF,PARBATI3,AURY_CRF,NAPP,KOLDAM,DADRI_LF,KOTESHWR,TANAKPUR,ANTA_GF,UNCHAHAR4,BSIUL,KUDGI,TALA,KHSTPP-I,BRBCL,SASAN,KHSTPP-II,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,13.825768,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,348.733204,0.000000,0.000000,78.190864,0.000000,11.578506,121.310901,5.364617,137.484400,0.000000,0.000000,0.000000,40.533274,18.957438,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,364.645797,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.357810,12.690778,104.57,22.772064,14.368088,18.220405,391.031775,94.619959,9.063030,0,0,0,0,0

48,11:45-12:00,13.825768,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,367.629413,0.000000,0.000000,78.190864,0.000000,11.578506,121.310901,5.364617,137.484400,0.000000,0.000000,0.000000,40.533274,18.957438,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,364.645797,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.357810,12.690778,106.50,22.772064,14.368088,19.304039,400.222111,94.619959,9.063030,0,0,0,0,0

49,12:00-12:15,13.695726,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,368.597613,0.000000,0.000000,51.752226,0.000000,11.519799,121.310901,5.364617,137.484400,0.000000,0.000000,0.000000,40.533274,17.948386,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.391403,12.690778,119.09,22.772064,14.368088,19.363991,400.834800,94.619959,9.063030,0,0,0,0,0

50,12:15-12:30,13.695726,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,368.597613,0.000000,0.000000,51.752226,0.000000,11.519799,121.310901,5.364617,137.484400,0.000000,0.000000,0.000000,40.533274,17.948386,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.391403,12.690778,123.93,22.772064,14.368088,19.363991,400.834800,94.619959,9.063030,0,0,0,0,0

51,12:30-12:45,13.695726,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,368.597613,0.000000,0.000000,82.241038,0.000000,11.519799,121.310901,5.364617,137.484400,0.000000,0.000000,0.000000,40.533274,17.948386,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.357810,12.690778,121.99,22.772064,14.222858,19.363991,400.834800,94.619959,9.063030,0,0,0,0,0

52,12:45-13:00,13.695726,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,368.597613,0.000000,0.000000,82.241038,0.000000,11.519799,121.310901,5.364617,137.484400,0.000000,0.000000,0.000000,40.533274,17.948386,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.357810,12.690778,121.99,22.772064,14.222858,19.363991,400.834800,94.619959,9.063030,0,0,0,0,0

53,13:00-13:15,12.896975,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,368.597613,0.000000,0.000000,82.241038,0.000000,11.499251,121.310901,5.364617,137.484400,0.000000,0.000000,0.000000,40.533274,17.948386,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,363.240899,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.352276,12.690778,124.90,22.772064,14.222858,19.363991,400.834800,94.619959,9.063030,0,0,0,0,0

54,13:15-13:30,12.896975,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,368.597613,0.000000,0.000000,82.241038,0.000000,11.499251,121.310901,5.364617,137.484400,0.000000,0.000000,0.000000,40.533274,17.948386,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,363.240899,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.352276,12.690778,128.77,22.772064,14.222858,19.363991,400.834800,94.619959,9.063030,0,0,0,0,0

55,13:30-13:45,13.695726,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,323.566728,0.000000,0.000000,82.241038,0.000000,11.519799,121.310901,5.364617,137.484400,0.000000,0.000000,0.000000,40.533274,22.583990,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.357810,12.690778,129.74,22.772064,21.820033,19.363991,400.834800,94.619959,9.063030,0,0,0,0,0

56,13:45-14:00,13.695726,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,323.566728,0.000000,0.000000,82.241038,0.000000,11.519799,121.310901,5.364617,137.484400,0.000000,0.000000,0.000000,40.533274,16.005718,53.835345,29.601353,40.807771,86.405363,28.339048,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.357810,12.690778,123.93,22.772064,21.820033,18.854741,400.834800,94.619959,9.063030,0,0,0,0,0

57,14:00-14:15,13.695726,0.039890,0.702656,154.929110,45.962390,32.796320,0.000000,410.143172,0.000000,0.000000,82.241038,0.000000,11.519799,121.310901,5.364617,122.128916,0.000000,0.000000,0.000000,40.533274,22.536155,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.357810,12.690778,125.87,22.772064,21.820033,19.363991,400.834800,94.619959,9.063030,0,0,0,0,0

58,14:15-14:30,13.695726,0.039890,0.134680,154.929110,45.962390,32.796320,0.000000,410.143172,0.000000,0.000000,82.241038,0.000000,11.519799,121.310901,5.364617,122.128651,0.000000,0.000000,0.000000,40.533274,15.008083,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.357810,12.690778,128.77,22.772064,16.564643,19.363991,400.834800,94.619959,9.063030,0,0,0,0,0

59,14:30-14:45,13.695726,0.039890,0.698609,154.929110,45.962390,32.796320,0.000000,410.143172,0.000000,0.000000,82.241038,0.000000,11.519799,121.310901,5.364617,122.128651,0.000000,0.000000,0.000000,40.533274,19.873781,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,10.542246,0.000000,0.357810,12.690778,126.83,22.772064,22.912820,19.363991,400.834800,94.619959,9.063030,0,0,0,0,0

60,14:45-15:00,13.695726,0.039890,1.348441,154.929110,45.962390,32.796320,0.000000,410.143172,0.000000,0.000000,82.241038,0.000000,4.860267,121.310901,5.364617,122.128651,0.000000,0.000000,0.000000,40.533274,22.337923,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,15.559312,0.000000,40.121123,2.351873,0.000000,8.174949,10.542246,0.000000,0.357810,12.690778,125.87,22.772064,27.580048,19.363991,400.834800,113.983959,9.063030,0,0,0,0,0

61,15:00-15:15,13.695726,0.039890,1.348441,154.929110,45.962390,32.796320,0.000000,409.581616,0.000000,0.000000,82.241038,0.000000,4.860267,121.310901,5.364617,122.128651,0.000000,0.000000,16.698004,40.533274,27.922113,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,3.241524,0.000000,40.121123,2.351873,0.000000,8.174949,10.542246,0.000000,0.078424,6.345389,126.83,22.772064,27.580048,19.363991,400.834800,142.632444,20.070786,0,0,0,0,0

62,15:15-15:30,13.695726,0.039890,1.348441,154.929110,45.962390,32.796320,0.000000,413.202684,0.000000,0.000000,82.241038,0.000000,4.860267,121.310901,5.364617,122.128651,0.000000,0.000000,25.047006,40.533274,27.922113,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,364.231744,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,3.241524,0.000000,40.121123,2.351873,0.000000,8.174949,10.542246,0.000000,0.078424,6.345389,125.87,22.772064,27.580048,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

63,15:30-15:45,13.503049,0.039890,1.348441,154.929110,45.962390,32.796320,0.000000,455.735613,0.000000,0.000000,78.753388,0.000000,7.979130,121.310901,5.364617,122.128651,0.000000,0.000000,33.396007,40.533274,27.922113,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,421.341663,115.787038,50.334016,1.698786,1.053942,0.000000,0.000000,3.241524,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.078424,6.345389,121.99,22.772064,40.548603,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

64,15:45-16:00,13.503049,0.039890,1.348441,154.929110,50.237962,32.796320,0.000000,455.735613,0.000000,0.000000,78.753388,0.000000,7.979130,121.310901,5.364617,122.128651,0.000000,0.000000,33.396007,40.533274,27.922113,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,421.341663,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,3.241524,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.078424,6.345389,123.93,22.772064,40.548603,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

65,16:00-16:15,13.466947,0.039890,1.348441,154.929110,50.237962,32.796320,0.000000,455.735613,0.000000,0.000000,78.190864,0.000000,11.600674,121.310901,5.364617,122.128651,0.000000,0.000000,33.396007,40.533274,34.213900,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,421.341663,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,3.241524,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.382947,6.345389,113.05,22.772064,40.548603,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

66,16:15-16:30,18.036211,0.039890,1.348441,154.929110,45.962390,32.796320,0.000000,464.151498,0.000000,0.000000,78.190864,0.000000,13.991749,121.310901,5.364617,122.128651,0.000000,0.000000,33.396007,40.533274,40.667293,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,421.341663,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,3.241524,0.000000,40.121123,2.351873,0.000000,8.174949,8.681849,0.000000,0.784242,6.345389,109.41,22.772064,40.548603,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

67,16:30-16:45,18.036211,0.039890,1.348441,154.929110,45.962390,32.796320,0.000000,435.105498,0.000000,0.000000,78.190864,0.000000,13.991749,121.310901,5.364617,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,450.387663,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,3.241524,0.000000,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,6.345389,104.57,22.772064,40.548603,19.039607,400.834800,142.824507,20.070786,0,0,0,0,0

68,16:45-17:00,18.036211,0.039890,1.348441,154.929110,45.962390,32.796320,0.000000,435.105498,0.000000,0.000000,78.190864,0.000000,13.991749,121.310901,5.364617,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,450.387663,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,3.241524,0.000000,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,6.345389,106.50,22.772064,40.548603,16.199578,400.834800,142.824507,20.070786,0,0,0,0,0

69,17:00-17:15,18.036211,0.000014,1.348441,154.929110,45.962390,32.796320,0.000000,435.105498,0.000000,0.000000,78.190864,0.000000,13.991749,121.310901,5.364617,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,498.797663,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,3.241524,0.000000,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,6.345389,122.96,22.772064,40.548603,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

70,17:15-17:30,18.036211,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,435.105498,0.000000,0.000000,78.190864,0.000000,13.991749,121.310901,5.364617,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,518.161663,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,3.241524,0.000000,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,6.345389,117.15,22.772064,40.548603,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

71,17:30-17:45,14.446803,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,394.218508,0.000000,0.000000,78.190864,0.000000,11.799804,121.310901,5.364617,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,462.282677,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,6.483046,0.000000,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,6.345389,108.44,22.772064,40.548603,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

72,17:45-18:00,14.446803,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,394.218508,0.000000,0.000000,78.190864,0.000000,11.703002,121.310901,5.364617,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,27.801816,2.114992,0.000000,443.577829,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,6.483046,0.000000,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,6.345389,95.85,22.772064,40.548603,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

73,18:00-18:15,14.446803,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,472.457149,0.000000,0.000000,78.190864,0.000000,11.703461,121.310901,5.364617,137.484400,0.000000,0.000000,20.611599,40.533274,41.681010,53.835345,29.601353,36.714144,86.405363,24.175491,2.114992,0.000000,472.623829,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,19.449140,0.000000,40.121123,1.900504,0.000000,16.948064,9.301982,0.000000,0.784242,6.345389,86.31,22.772064,40.548603,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

74,18:15-18:30,25.868161,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,590.017498,9.042504,19.364000,78.190864,19.033263,20.094992,121.310901,9.347438,137.484400,0.000000,0.000000,32.352384,40.533274,41.681010,53.835345,29.601353,36.714144,86.405363,24.175491,2.114992,0.000000,469.146926,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,19.449140,0.000000,40.121123,1.900504,0.000000,16.948064,9.301982,0.000000,0.784242,6.345389,77.46,22.772064,40.548603,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

75,18:30-18:45,25.868161,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,636.969001,9.042504,19.364000,76.840806,19.033263,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,37.069087,2.114992,0.000000,498.225360,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,19.449140,0.000000,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,12.690778,68.74,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

76,18:45-19:00,25.868161,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,636.969001,9.042504,19.364000,76.840806,19.033263,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,37.155045,2.114992,0.000000,497.257160,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,24.635577,0.000000,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,12.690778,58.09,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

77,19:00-19:15,25.868161,0.000000,1.348441,156.703840,50.237962,32.796320,0.000000,636.969001,9.355426,19.364000,76.840806,19.033263,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,556.317360,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,66.614598,0.000000,40.121123,2.351873,0.000000,16.948064,9.922114,0.000000,0.784242,19.036167,52.28,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

78,19:15-19:30,25.868161,0.000000,1.348441,156.703840,50.237962,32.796320,0.000000,636.969001,9.355426,19.364000,76.840806,19.033263,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,604.727360,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,66.614598,0.000000,40.121123,2.351873,0.000000,16.948064,9.922114,0.000000,0.784242,19.036167,73.64,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

79,19:30-19:45,25.868161,0.000000,1.348441,156.703840,45.962390,32.796320,0.000000,636.969001,9.355426,19.364000,76.840806,16.775905,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,604.727360,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,66.614598,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,19.036167,72.62,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

80,19:45-20:00,25.868161,0.000000,1.348441,156.703840,45.962390,32.796320,0.000000,636.969001,9.355426,19.364000,76.840806,16.775905,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,666.362695,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,66.614598,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,19.036167,89.07,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

81,20:00-20:15,25.868161,0.000000,1.348441,156.703840,45.962390,32.796320,0.000000,636.969001,1.129983,19.364000,76.840806,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,666.362695,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,66.614598,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,19.036167,99.72,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

82,20:15-20:30,25.868161,0.000000,1.348441,156.703840,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,76.840806,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,666.362695,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,66.614598,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,19.036167,94.88,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

83,20:30-20:45,25.868161,0.000000,1.348441,156.703840,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.940767,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,666.362695,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,19.449140,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,19.036167,116.26,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

84,20:45-21:00,25.868161,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.940767,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,37.155045,2.114992,0.000000,666.362695,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,16.207617,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,19.036167,121.02,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

85,21:00-21:15,25.868161,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.378243,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,37.155045,2.114992,0.000000,666.362695,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,18.800834,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,12.690778,126.83,22.772064,39.963423,18.056933,400.834800,142.824507,20.070786,0,0,0,0,0

86,21:15-21:30,25.868161,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.378243,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,37.155045,2.114992,0.000000,666.362695,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,18.800834,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,12.690778,126.83,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

87,21:30-21:45,25.868161,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.378243,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,37.155045,2.114992,0.000000,666.362695,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,18.800834,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,12.690778,126.83,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

88,21:45-22:00,25.868161,0.000000,1.348441,156.703840,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.378243,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,666.362695,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,18.800834,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,12.690778,126.83,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

89,22:00-22:15,25.868161,0.000000,1.348441,156.703840,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.378243,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,666.362695,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,18.800834,0.063804,40.121123,2.351873,0.000000,16.948064,10.542246,0.000000,0.784242,19.036167,126.83,22.772064,39.963423,19.059157,400.834800,142.824507,20.070786,0,0,0,0,0

90,22:15-22:30,25.868161,0.000000,1.348441,156.703840,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.378243,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,666.362695,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,18.800834,0.063804,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,19.036167,126.83,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

91,22:30-22:45,25.868161,0.000000,1.348441,156.703840,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.378243,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,666.362695,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,18.800834,0.063804,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,19.036167,126.83,22.772064,39.963423,18.163082,400.834800,142.824507,20.070786,0,0,0,0,0

92,22:45-23:00,25.868161,0.000000,1.348441,156.703840,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.378243,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,31.127918,40.807771,86.405363,37.155045,2.166265,0.000000,666.362695,115.787038,50.334016,1.755412,1.053942,0.000000,0.000000,18.800834,0.063804,40.121123,2.351873,0.000000,16.948064,9.301982,0.000000,0.784242,19.036167,126.83,22.772064,39.963423,19.363991,400.834800,142.824507,20.070786,0,0,0,0,0

93,23:00-23:15,25.868161,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.940767,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,37.155045,2.114992,0.000000,666.362695,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,18.800834,0.063804,40.121123,2.351873,0.000000,16.948064,8.061717,0.000000,0.784242,19.036167,126.83,22.772064,39.963423,17.848525,400.834800,142.824507,20.070786,0,0,0,0,0

94,23:15-23:30,25.868161,0.000000,1.348441,154.929110,45.962390,32.796320,0.000000,636.969001,0.000000,19.364000,75.940767,15.969394,20.094992,121.310901,16.061339,137.484400,0.000000,0.000000,33.396007,40.533274,41.681010,53.835345,29.601353,40.807771,86.405363,37.155045,2.114992,0.000000,666.362695,115.787038,50.334016,1.710502,1.053942,0.000000,0.000000,18.800834,0.063804,40.121123,2.351873,0.000000,16.948064,8.061717,0.000000,0.784242,19.036167,126.83,22.772064,39.963423,16.197531,400.834800,142.824507,20.070786,0,0,0,0,0

