Block,Time,SASAN,SINGRAULI_HYDRO,ANTA_RF,RIHAND1,SEWA2,KISHANGANGA,CHAMERA1,ANTA_CRF,UNCHAHAR4,NJPC,CHAMERA2,DULHASTI,SINGRAULI,URI,KOTESHWR,DADRI_GF,KHSTPP-I,BRBCL,FSTPP I & II,KHSTPP-II,TALA,UNCHAHAR3,TANAKPUR,CHAMERA3,RIHAND2,JHAJJAR,RIHAND3,URI2,UNCHAHAR2,BSIUL,AURY_GF,NAPP,AURY_RF,RAPPC,DADRI_CRF,PARBATI3,RAMPUR,TEHRI,ANTA_GF,DADRI_RF,TANDA2,KOLDAM,AURY_LF,UNCHAHAR1,SALAL,AURY_CRF,ANTA_LF,DADRI_LF,DHAULIGNGA,DADRT2,RAPPB,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,4.245101,8.530576,0.000000,32.802824,14.419524,12.820954,140.600603,0.000000,10.574300,2.462851,0.000000,113.553562,198.027800,118.879765,7.112274,35.200595,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.024163,12.287337,0.000000,0.000000,0.000000,0.000000,423.999534,0.000000,0,0,0,0,0

49,12:00-12:15,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,5.306376,8.530576,0.000000,32.802824,14.419524,12.820954,140.600603,0.000000,10.574300,1.723995,0.000000,113.553562,198.027800,118.879765,7.112274,34.835301,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.024163,12.287337,0.000000,0.000000,0.000000,0.000000,395.160534,0.000000,0,0,0,0,0

50,12:15-12:30,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,5.306376,8.530576,0.000000,32.802824,14.419524,12.820954,140.600603,0.000000,10.574300,1.723995,0.000000,113.553562,198.027800,118.879765,7.112274,34.835301,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.024163,12.287337,0.000000,0.000000,0.000000,0.000000,375.934534,0.000000,0,0,0,0,0

51,12:30-12:45,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,140.600603,0.000000,10.574300,1.723995,0.000000,113.553562,198.027800,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.024163,12.287337,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

52,12:45-13:00,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,140.600603,0.000000,10.574300,1.723995,0.000000,113.553562,198.027800,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.024163,12.287337,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

53,13:00-13:15,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,140.600603,0.000000,5.767800,1.723995,0.000000,113.553562,155.730600,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,12.287337,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

54,13:15-13:30,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,140.600603,0.000000,5.767800,1.723995,0.000000,113.553562,113.433400,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,12.287337,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

55,13:30-13:45,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,107.156207,0.000000,5.767800,1.723995,0.000000,113.553562,113.433400,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,12.287337,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

56,13:45-14:00,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,92.736707,0.000000,10.574300,1.723995,0.000000,113.553562,113.433400,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,12.287337,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

57,14:00-14:15,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,92.736707,0.000000,10.574300,1.723995,0.000000,113.553562,113.433400,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

58,14:15-14:30,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,92.736707,0.000000,10.574300,1.723995,0.000000,113.553562,146.117600,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

59,14:30-14:45,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,107.156207,0.000000,10.574300,2.462851,0.000000,113.553562,141.311100,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

60,14:45-15:00,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,140.600603,0.000000,10.574300,2.462851,0.000000,113.553562,146.117600,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

61,15:00-15:15,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,140.600603,0.000000,10.574300,2.462851,0.000000,113.553562,141.311100,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

62,15:15-15:30,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,6.367651,8.530576,0.000000,32.802824,14.419524,8.046081,140.600603,0.000000,10.574300,2.462851,0.000000,113.553562,146.117600,118.879765,7.112274,24.628506,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,356.708534,0.000000,0,0,0,0,0

63,15:30-15:45,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,15.572221,140.600603,0.000000,10.574300,6.772839,0.000000,113.553562,155.730600,118.879765,7.370902,40.744508,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,14.958789,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,383.903711,0.000000,0,0,0,0,0

64,15:45-16:00,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,10.574300,6.772839,0.000000,113.553562,160.537100,118.879765,7.370902,40.744508,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,14.958789,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,393.516711,0.000000,0,0,0,0,0

65,16:00-16:15,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,10.574300,6.772839,0.000000,113.553562,165.343600,118.879765,7.370902,40.744508,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,30.886569,0.000000,0.000000,0.000000,0.000000,0.000000,8.024163,2.234061,0.000000,0.000000,0.000000,0.000000,470.420711,0.000000,0,0,0,0,0

66,16:15-16:30,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,18.207022,0.000000,0.000000,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,10.574300,6.772839,0.000000,113.553562,174.956600,118.879765,7.370902,40.744508,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.024163,2.234061,0.000000,0.000000,0.000000,0.000000,513.679211,0.000000,0,0,0,0,0

67,16:30-16:45,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,20.209794,0.000000,0.000000,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,10.574300,2.462851,0.000000,113.553562,190.808437,118.879765,7.370902,40.744508,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.024163,2.234061,0.000000,0.000000,0.000000,0.000000,516.351625,0.000000,0,0,0,0,0

68,16:45-17:00,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,36.414044,0.000000,0.000000,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,14.134090,2.462851,0.000000,113.553562,205.227937,118.879765,7.370902,40.744508,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.765422,2.234061,0.000000,0.000000,0.000000,0.000000,613.804470,0.000000,0,0,0,0,0

69,17:00-17:15,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,63.724577,0.000000,15.841120,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,14.134090,1.723995,0.000000,113.553562,218.215100,118.879765,7.370902,40.744508,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.765422,12.287337,0.000000,0.000000,0.000000,0.000000,613.731218,0.000000,0,0,0,0,0

70,17:15-17:30,323.357288,0.570080,0.000000,88.439600,4.356804,0.000000,0.000000,0.000000,0.000000,91.035110,3.203532,31.657574,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,14.134090,1.723995,9.303308,113.553562,218.215100,118.879765,7.370902,40.744508,1.057430,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.765422,68.138867,0.000000,0.000000,0.000000,0.000000,565.666218,0.000000,0,0,0,0,0

71,17:30-17:45,323.357288,0.570080,0.000000,88.439600,4.356804,0.000000,6.758900,0.000000,0.000000,109.242132,16.017661,31.657574,118.600388,38.205907,18.956836,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,14.134090,1.723995,9.303308,113.553562,218.215100,118.879765,7.370902,40.744508,2.114860,0.000000,0.000000,0.000000,51.723323,0.000000,3.671205,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.765422,68.138867,0.000000,0.000000,0.000000,8.635166,488.762218,0.000000,0,0,0,0,0

72,17:45-18:00,323.357288,0.570080,0.000000,88.439600,10.128288,0.000000,13.365915,0.000000,0.000000,134.914033,37.981078,47.523361,118.600388,38.205907,25.591729,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,14.134090,1.723995,19.585911,113.553562,218.215100,118.879765,7.370902,40.744508,12.536890,0.000000,0.000000,0.000000,51.723323,0.000000,15.908554,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.765422,68.138867,0.000000,0.000000,0.000000,15.238528,469.536218,0.000000,0,0,0,0,0

73,18:00-18:15,323.357288,0.570080,0.000000,88.439600,10.128288,0.000000,21.263956,0.000000,0.000000,134.914033,37.981078,47.523361,118.600388,8.490202,25.591729,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,14.134090,1.723995,19.585911,113.553562,218.215100,118.879765,7.370902,40.744508,12.536890,0.000000,0.000000,0.000000,51.723323,0.000000,15.908554,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.765422,68.138867,0.000000,0.000000,0.000000,26.347414,526.352109,0.000000,0,0,0,0,0

74,18:15-18:30,323.357288,0.570080,0.000000,88.439600,10.128288,0.000000,25.061091,0.000000,0.000000,134.914033,37.981078,47.523361,118.600388,6.367651,25.591729,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,14.134090,1.723995,19.585911,113.553562,218.215100,118.879765,7.370902,40.744508,12.536890,0.000000,0.000000,0.000000,51.723323,0.000000,15.908554,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.765422,12.287337,0.000000,0.000000,0.000000,35.129886,565.666218,0.000000,0,0,0,0,0

75,18:30-18:45,323.357288,0.570080,0.000000,88.439600,10.128288,0.000000,25.061091,0.000000,0.000000,134.914033,37.981078,47.523361,118.600388,6.367651,25.591729,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,14.134090,1.723995,19.585911,113.553562,214.369900,118.879765,7.370902,40.744508,12.536890,0.000000,0.000000,0.000000,51.723323,0.000000,15.908554,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.765422,2.234061,0.000000,0.000000,0.000000,35.129886,613.731218,0.000000,0,0,0,0,0

76,18:45-19:00,323.357288,0.570080,0.000000,88.439600,10.128288,0.000000,25.061091,0.000000,0.000000,134.914033,37.981078,47.523361,118.600388,6.367651,25.591729,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,14.134090,1.723995,19.585911,113.553562,214.369900,118.879765,7.370902,40.744508,12.536890,0.000000,0.000000,0.000000,51.723323,0.000000,15.908554,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,8.765422,2.234061,0.000000,0.000000,0.000000,35.129886,600.192269,0.000000,0,0,0,0,0

77,19:00-19:15,323.357288,0.570080,0.000000,88.439600,10.128288,0.000000,25.061091,0.000000,0.000000,134.914033,37.981078,47.523361,118.600388,6.367651,25.591729,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,10.718942,1.723995,19.585911,113.553562,174.543241,118.879765,7.370902,40.744508,12.536890,0.000000,0.000000,0.000000,51.723323,0.000000,15.908554,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,35.129886,561.744211,0.000000,0,0,0,0,0

78,19:15-19:30,323.357288,0.570080,0.000000,88.439600,4.356804,0.000000,13.505650,0.000000,0.000000,109.242132,12.660359,47.523361,118.600388,6.367651,17.061152,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,10.574300,3.694276,18.606615,113.553562,174.543241,118.879765,7.370902,40.744508,12.536890,0.000000,0.000000,0.000000,51.723323,0.000000,3.671205,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,35.129886,565.403095,0.000000,0,0,0,0,0

79,19:30-19:45,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,6.075416,0.000000,0.000000,91.035110,0.000000,31.682241,118.600388,38.205907,8.530576,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,10.574300,3.694276,18.606615,113.553562,174.543241,118.879765,7.370902,40.744508,6.268445,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,35.129886,566.550711,0.000000,0,0,0,0,0

80,19:45-20:00,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,54.621066,0.000000,31.682241,118.600388,38.205907,8.530576,0.000000,32.802824,14.419524,17.250240,140.600603,0.000000,10.574300,3.694276,9.303308,113.553562,141.030412,118.879765,7.370902,40.744508,6.268445,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,7.619264,566.550711,0.000000,0,0,0,0,0

81,20:00-20:15,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,27.310533,0.000000,15.841120,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,16.593342,140.600603,0.000000,10.574300,3.694276,9.303308,113.553562,107.252241,118.879765,7.370902,35.200595,6.268445,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,519.466237,0.000000,0,0,0,0,0

82,20:15-20:30,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,18.207022,0.000000,15.841120,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,14.479117,140.600603,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,7.370902,35.200595,6.268445,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,519.466237,0.000000,0,0,0,0,0

83,20:30-20:45,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,8.490202,8.530576,0.000000,32.802824,14.419524,12.820954,139.206622,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,7.370902,35.200595,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,519.466237,0.000000,0,0,0,0,0

84,20:45-21:00,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,12.735302,8.530576,0.000000,32.802824,14.419524,12.820954,139.206622,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,7.370902,28.471495,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,511.344309,0.000000,0,0,0,0,0

85,21:00-21:15,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,12.735302,8.530576,0.000000,32.802824,14.419524,8.620073,139.206622,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,7.370902,34.015408,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,511.344309,0.000000,0,0,0,0,0

86,21:15-21:30,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,12.735302,8.530576,0.000000,32.802824,14.419524,8.620073,139.206622,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,7.370902,34.015408,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,511.344309,0.000000,0,0,0,0,0

87,21:30-21:45,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,14.857853,8.530576,0.000000,32.802824,14.419524,8.620073,140.600603,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,7.370902,34.015408,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,44.876368,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,511.344309,0.000000,0,0,0,0,0

88,21:45-22:00,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,14.857853,8.530576,0.000000,32.802824,14.419524,8.620073,140.600603,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,7.370902,34.015408,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,29.917579,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,511.344309,0.000000,0,0,0,0,0

89,22:00-22:15,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,14.857853,8.530576,0.000000,32.802824,14.419524,8.620073,119.278430,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,7.370902,34.015408,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,29.917579,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,473.853609,0.000000,0,0,0,0,0

90,22:15-22:30,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,14.857853,8.530576,0.000000,32.802824,14.419524,8.620073,112.722903,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,7.370902,34.015408,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,29.917579,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,444.043696,0.000000,0,0,0,0,0

91,22:30-22:45,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,14.857853,8.530576,0.000000,32.802824,14.419524,8.620073,112.722903,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,9.051985,34.015408,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,14.958789,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,420.530298,0.000000,0,0,0,0,0

92,22:45-23:00,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,14.857853,8.530576,0.000000,32.802824,14.419524,8.620073,112.722903,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,9.051985,34.015408,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,14.958789,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,388.451717,0.000000,0,0,0,0,0

93,23:00-23:15,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,8.490202,0.000000,0.000000,27.996324,14.419524,8.620073,112.722903,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,9.051985,34.015408,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,14.958789,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,330.293067,0.000000,0,0,0,0,0

94,23:15-23:30,323.357288,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,8.490202,0.000000,0.000000,27.996324,14.419524,8.620073,112.722903,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,9.051985,20.924713,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,330.293067,0.000000,0,0,0,0,0

95,23:30-23:45,329.161136,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,8.490202,0.000000,0.000000,27.996324,14.419524,3.845200,112.722903,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,9.051985,20.924713,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,330.293067,0.000000,0,0,0,0,0

96,23:45-24:00,330.927525,0.570080,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.841120,118.600388,10.612752,0.000000,0.000000,27.996324,14.419524,3.845200,112.722903,0.000000,5.767800,3.694276,0.000000,113.553562,107.252241,118.879765,10.345126,20.924713,0.000000,0.000000,0.000000,0.000000,51.723323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.690400,2.234061,0.000000,0.000000,0.000000,0.000000,330.293067,0.000000,0,0,0,0,0

