Block,Time,UNCHAHAR2,TANAKPUR,ANTA_CRF,NJPC,DADRI_CRF,KISHANGANGA,AURY_RF,UNCHAHAR3,JHAJJAR,DADRT2,URI2,SEWA2,SINGRAULI,KOLDAM,UNCHAHAR4,DULHASTI,KOTESHWR,ANTA_LF,DADRI_LF,DHAULIGNGA,SINGRAULI_HYDRO,PARBATI3,RAPPC,ANTA_RF,RIHAND3,ANTA_GF,SALAL,TEHRI,CHAMERA1,RIHAND1,AURY_LF,UNCHAHAR1,RAMPUR,RAPPB,AURY_GF,KHSTPP-II,KHSTPP-I,KUDGI,DADRI_GF,URI,TANDA2,DADRI_RF,AURY_CRF,TALA,BSIUL,FSTPP I & II,CHAMERA2,NAPP,BRBCL,CHAMERA3,RIHAND2,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,23.413787,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.159638,449.639732,358.739939,29.927875,0.000000,113.174100,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,14.625576,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,27.869848,6.339491,7.440568,38.218139,36.880827,14.509484,28.112454,114.262312,402.638625,0,0,0,0,0

48,11:45-12:00,23.413787,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.159638,449.639732,358.739939,29.927875,0.000000,113.174100,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,14.625576,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,27.869848,6.339491,7.440568,38.218139,36.880827,14.509484,28.112454,114.262312,402.638625,0,0,0,0,0

49,12:00-12:15,35.021387,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.159638,449.639732,358.739939,27.325451,0.000000,112.448625,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,14.625576,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,27.869848,6.339491,8.194675,38.218139,36.880827,14.509484,28.112454,114.262312,402.638625,0,0,0,0,0

50,12:15-12:30,35.031060,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.159638,449.639732,358.752127,27.325451,0.000000,112.448625,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,14.625576,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.64,0.000000,40.580170,0.000000,0.000000,0.000000,27.869848,6.339491,8.194675,38.218139,36.880827,14.509484,28.112454,114.262312,402.638625,0,0,0,0,0

51,12:30-12:45,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.792774,448.672432,358.933496,21.469997,0.000000,112.448625,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,14.625576,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.64,0.000000,28.833278,0.000000,0.000000,0.000000,27.869848,6.339491,8.194675,38.218139,36.880827,14.509484,28.112454,114.262312,402.638625,0,0,0,0,0

52,12:45-13:00,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.792774,448.672432,359.632271,21.469997,0.000000,112.448625,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,14.625576,13.589946,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.64,0.000000,28.833278,0.000000,0.000000,0.000000,27.869848,6.339491,8.194675,38.218139,36.880827,14.509484,28.112454,114.262312,402.638625,0,0,0,0,0

53,13:00-13:15,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.792774,429.326432,363.170521,21.469997,0.000000,99.901777,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,14.625576,13.589946,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.64,0.000000,28.833278,0.000000,0.000000,0.000000,27.869848,6.339491,8.259678,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

54,13:15-13:30,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.792774,429.326432,364.765686,21.469997,0.000000,99.901777,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,14.625576,13.589946,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.64,0.000000,28.833278,0.000000,0.000000,0.000000,27.869848,6.339491,8.259678,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

55,13:30-13:45,22.475506,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.839397,429.461854,364.765686,24.723027,0.000000,105.722988,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,14.625576,13.589946,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,89.57,0.000000,32.036976,0.000000,0.000000,0.000000,27.869848,6.339491,5.394922,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

56,13:45-14:00,22.475506,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.839397,429.461854,364.765686,24.723027,0.000000,105.722988,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,14.625576,13.589946,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,90.54,0.000000,32.036976,0.000000,0.000000,0.000000,27.869848,6.339491,5.394922,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

57,14:00-14:15,22.475506,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,10.620349,448.807854,362.332418,24.723027,0.000000,105.722988,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,14.625576,13.589946,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,93.44,0.000000,32.036976,0.000000,0.000000,0.000000,27.869848,6.339491,5.394922,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

58,14:15-14:30,22.475506,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,10.620349,448.807854,362.332418,24.723027,0.000000,105.722988,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,14.625576,13.589946,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.956549,93.44,0.000000,32.036976,0.000000,0.000000,0.000000,27.869848,6.339491,5.394922,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

59,14:30-14:45,22.473425,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.209031,371.701566,364.852768,21.469997,0.000000,113.290563,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,29.251152,13.589946,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,92.47,0.000000,32.036976,0.000000,0.000000,0.000000,28.154234,6.339491,5.394922,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

60,14:45-15:00,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.209031,361.615432,364.852768,21.469997,0.000000,113.290563,0.000000,0.000000,47.819981,19.075156,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,29.251152,25.981678,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,96.34,0.000000,32.036976,0.000000,0.000000,0.000000,28.154234,6.339491,5.394922,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

61,15:00-15:15,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.201652,361.615432,364.836201,20.819391,0.000000,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,29.251152,27.179892,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,96.34,0.000000,46.987565,0.000000,0.000000,0.000000,28.154234,6.339491,5.394922,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

62,15:15-15:30,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,13.201652,361.615432,364.836201,20.819391,0.000000,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,29.251152,27.179892,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,86.67,0.000000,46.987565,0.000000,0.000000,0.000000,28.154234,6.339491,5.394922,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

63,15:30-15:45,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.607573,361.615432,364.764831,26.024239,0.000000,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,29.251152,27.179892,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,91.51,0.000000,28.833278,0.000000,0.000000,0.000000,28.154234,6.339491,5.394922,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

64,15:45-16:00,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.607573,361.615432,364.764831,26.024239,0.000000,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,30.469950,27.179892,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,95.38,0.000000,28.833278,0.000000,0.000000,0.000000,28.154234,6.339491,5.394922,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

65,16:00-16:15,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.616321,361.615432,364.764831,26.024239,0.000000,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,43.876728,27.179892,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,106.98,0.000000,28.833278,0.000000,0.000000,0.000000,28.154234,6.339491,8.248457,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

66,16:15-16:30,22.446487,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.616321,361.615432,364.764831,26.024239,0.000000,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,43.876728,27.179892,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,116.66,0.000000,28.833278,0.000000,0.000000,0.000000,28.154234,6.339491,8.248457,38.218139,36.880827,14.509484,28.112454,83.427013,402.638625,0,0,0,0,0

67,16:30-16:45,27.831543,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.616321,361.615432,364.764831,26.024239,0.000000,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,104.08,0.000000,28.833278,0.000000,0.000000,0.000000,28.154234,6.339491,8.248457,38.218139,36.880827,14.509484,18.722749,83.427013,403.073910,0,0,0,0,0

68,16:45-17:00,27.831543,11.771557,0.000000,147.939346,0.000000,0.000000,0.000000,12.616321,361.615432,364.764831,26.024239,0.000000,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,106.02,0.000000,28.833278,0.000000,0.000000,0.000000,28.154234,6.339491,8.248457,38.218139,36.880827,14.509484,18.722749,83.427013,403.073910,0,0,0,0,0

69,17:00-17:15,27.831543,10.656357,0.000000,147.939346,0.000000,0.000000,0.000000,12.632018,360.928649,363.622908,26.024239,0.000000,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,119.56,0.000000,46.987565,0.000000,0.000000,0.000000,28.154234,1.064030,8.248457,38.218139,36.880827,14.509484,18.722749,83.427013,403.073910,0,0,0,0,0

70,17:15-17:30,27.831543,10.656357,0.000000,147.939346,0.000000,0.000000,0.000000,12.632018,360.928649,363.622908,26.024239,5.106067,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,111.82,0.000000,46.987565,0.000000,0.000000,0.000000,28.154234,1.064030,8.248457,38.218139,36.880827,14.509484,18.722749,83.427013,403.073910,0,0,0,0,0

71,17:30-17:45,27.831543,10.656357,0.000000,147.939346,0.000000,0.000000,0.000000,12.632018,380.274649,363.773170,26.024239,5.106067,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,100.21,0.000000,38.444371,0.000000,0.000000,0.000000,28.154234,1.064030,8.248457,38.218139,36.880827,14.509484,18.722749,83.427013,403.073910,0,0,0,0,0

72,17:45-18:00,27.831543,10.656357,0.000000,147.939346,0.000000,0.000000,0.000000,12.632018,380.274649,363.773170,26.024239,10.212134,113.290563,0.000000,0.000000,47.819981,8.583820,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,72.918169,0.000000,81.827389,43.876728,40.769838,51.485123,0.000000,9.113417,0.000000,0.000000,0.000000,94.533455,21.300236,90.54,0.000000,38.444371,0.000000,0.000000,0.000000,28.154234,1.064030,8.248457,38.218139,36.880827,14.509484,18.722749,83.427013,403.073910,0,0,0,0,0

73,18:00-18:15,40.107160,10.656357,0.000000,147.939346,0.000000,0.000000,0.000000,6.771100,399.494900,362.982828,26.024239,10.212134,125.837411,0.000000,0.000000,47.819981,17.167640,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,86.334297,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,142.691864,26.338085,96.34,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,1.064030,10.514385,38.218139,36.880827,14.509484,18.722749,114.262312,347.616957,0,0,0,0,0

74,18:15-18:30,41.003944,9.788979,0.000000,147.939346,0.000000,0.000000,0.000000,6.771100,418.840900,362.982828,26.024239,10.212134,125.837411,0.000000,0.000000,47.819981,25.751461,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,109.893738,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,9.113417,0.000000,0.000000,0.000000,142.691864,29.944706,87.64,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,1.064030,12.207660,38.218139,36.880827,14.509484,18.722749,114.262312,347.616957,0,0,0,0,0

75,18:30-18:45,41.003944,9.788979,0.000000,147.939346,0.000000,0.000000,0.000000,5.803800,417.873600,362.557768,26.024239,10.212134,125.837411,0.000000,0.000000,47.819981,25.751461,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,7.032294,0.000000,0.000000,0.000000,142.691864,29.944706,77.96,0.000000,46.987565,0.000000,0.000000,0.000000,26.732303,1.064030,12.308409,38.218139,36.880827,14.509484,28.112454,114.262312,347.616957,0,0,0,0,0

76,18:45-19:00,41.003944,9.788979,0.000000,147.939346,0.000000,0.000000,0.000000,5.803800,417.873600,362.557768,26.024239,10.212134,125.837411,0.000000,0.000000,47.819981,34.526032,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,81.827389,43.876728,40.769838,88.991600,0.000000,7.032294,0.000000,0.000000,0.000000,142.691864,29.944706,72.16,0.000000,46.987565,0.000000,0.000000,0.000000,26.732303,3.192090,12.308409,38.218139,36.880827,14.509484,28.112454,114.262312,347.616957,0,0,0,0,0

77,19:00-19:15,41.003944,6.071645,0.000000,149.634007,0.000000,0.000000,0.000000,6.771100,359.835600,415.367229,26.024239,15.287256,127.561623,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,7.395399,0.000000,0.000000,0.000000,142.691864,29.357555,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,18.922710,12.308409,38.218139,36.880827,14.509484,28.112454,114.262312,393.571928,0,0,0,0,0

78,19:15-19:30,41.003944,6.071645,0.000000,149.634007,0.000000,0.000000,0.000000,6.771100,359.835600,415.367229,26.024239,15.287256,127.561623,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,2.116438,0.000000,0.000000,0.000000,142.691864,29.357555,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,18.922710,12.308409,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

79,19:30-19:45,41.003944,9.788979,0.000000,149.634007,0.000000,0.000000,0.000000,11.320409,372.633076,490.453214,26.024239,15.287256,127.561623,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,4.249059,0.000000,0.000000,0.000000,142.691864,29.357555,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,18.922710,12.308409,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

80,19:45-20:00,41.003944,9.788979,0.000000,149.634007,0.000000,0.000000,0.000000,11.320409,372.633076,490.453214,26.024239,15.287256,127.561623,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,4.249059,0.000000,0.000000,0.000000,142.691864,29.357555,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,18.922710,12.308409,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

81,20:00-20:15,41.003944,9.788979,0.000000,149.634007,0.000000,0.000000,0.000000,17.217553,442.278676,497.619843,26.024239,15.287256,127.561623,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,5.110052,0.000000,0.000000,0.000000,142.691864,29.357555,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,18.922710,12.308409,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

82,20:15-20:30,41.003944,10.532446,0.000000,149.634007,0.000000,0.000000,0.000000,17.217553,500.316676,515.998543,26.024239,15.287256,127.561623,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,8.954973,0.000000,0.000000,0.000000,142.691864,29.357555,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,18.922710,12.308409,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

83,20:30-20:45,41.003944,10.532446,0.000000,149.634007,0.000000,0.000000,0.000000,17.217553,548.681676,516.965843,26.024239,15.287256,127.561623,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,9.080728,0.000000,0.000000,0.000000,142.691864,29.357555,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,18.922710,10.756376,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

84,20:45-21:00,41.003944,10.532446,0.000000,147.939346,0.000000,0.000000,0.000000,17.217553,597.046676,547.919443,26.024239,10.212134,127.561623,0.000000,0.000000,47.819981,34.335281,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,43.876728,40.769838,88.991600,0.000000,9.080728,0.000000,0.000000,0.000000,142.691864,29.357555,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,3.192090,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

85,21:00-21:15,41.003944,10.532446,0.000000,147.939346,0.000000,0.000000,0.000000,17.217553,624.609889,498.587143,26.024239,10.212134,130.346867,0.000000,0.000000,47.819981,34.335281,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,43.876728,40.769838,88.991600,0.000000,8.916289,0.000000,0.000000,0.000000,142.691864,29.910961,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,3.192090,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

86,21:15-21:30,41.003944,10.532446,0.000000,147.939346,0.000000,0.000000,0.000000,17.217553,624.609889,498.587143,26.024239,10.212134,130.346867,0.000000,0.000000,47.819981,34.335281,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,43.876728,40.769838,88.991600,0.000000,8.916289,0.000000,0.000000,0.000000,142.691864,29.944706,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,3.192090,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

87,21:30-21:45,41.003944,10.532446,0.000000,147.939346,0.000000,0.000000,0.000000,17.217553,624.609889,514.063943,26.024239,10.212134,130.346867,0.000000,0.000000,47.819981,34.335281,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,43.876728,40.769838,88.991600,0.000000,8.916289,0.000000,0.000000,0.000000,142.691864,29.944706,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,3.192090,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

88,21:45-22:00,41.003944,10.532446,0.000000,149.634007,0.000000,0.000000,0.000000,17.217553,624.609889,522.769643,26.024239,15.287256,130.346867,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,8.916289,0.000000,0.000000,0.000000,142.691864,29.944706,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,26.732303,18.922710,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

89,22:00-22:15,41.003944,10.532446,0.000000,149.634007,0.000000,0.000000,0.000000,14.253844,624.609889,460.730112,26.024239,15.287256,130.346867,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,8.789892,0.000000,0.000000,0.000000,142.691864,29.944706,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,25.594758,18.922710,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

90,22:15-22:30,41.003944,10.532446,0.000000,149.634007,0.000000,0.000000,0.000000,9.860749,624.609889,429.908843,26.024239,15.287256,130.346867,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,8.789892,0.000000,0.000000,0.000000,142.691864,29.944706,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,25.594758,12.615140,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

91,22:30-22:45,41.003944,10.532446,0.000000,149.634007,0.000000,0.000000,0.000000,9.893881,624.609889,429.908843,26.024239,15.287256,130.346867,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,9.109877,0.000000,0.000000,0.000000,142.691864,29.944706,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,25.594758,12.615140,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

92,22:45-23:00,41.003944,10.532446,0.000000,149.634007,0.000000,0.000000,0.000000,10.876526,624.609889,429.908843,26.024239,15.287256,130.346867,0.000000,0.000000,47.819981,38.150312,0.000000,0.000000,36.289614,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,60.208621,40.769838,88.991600,0.000000,9.109877,0.000000,0.000000,0.000000,142.691864,29.944706,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,25.594758,12.615140,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

93,23:00-23:15,41.003944,10.532446,0.000000,147.939346,0.000000,0.000000,0.000000,10.876526,624.609889,429.908843,20.819391,11.604698,130.346867,0.000000,0.000000,47.819981,28.612734,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,58.502304,40.769838,88.991600,0.000000,9.110055,0.000000,0.000000,0.000000,142.691864,29.944706,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,25.594758,1.064030,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

94,23:15-23:30,41.003944,10.532446,0.000000,147.939346,0.000000,0.000000,0.000000,10.876526,624.609889,429.908843,20.819391,10.212134,130.346867,0.000000,0.000000,47.819981,25.751461,0.000000,0.000000,35.395151,0.000000,0.000000,49.345649,0.000000,119.621759,0.000000,80.928187,58.502304,40.769838,88.991600,0.000000,9.110055,0.000000,0.000000,0.000000,142.691864,29.944706,74.48,0.000000,38.444371,0.000000,0.000000,0.000000,25.594758,1.064030,10.353012,38.218139,36.880827,14.509484,28.112454,114.262312,402.094519,0,0,0,0,0

