Block,Time,DADRI_RF,DULHASTI,AURY_LF,BSIUL,SINGRAULI_HYDRO,ANTA_RF,KOTESHWR,DADRT2,UNCHAHAR4,PARBATI3,ANTA_GF,SALAL,RIHAND3,KOLDAM,KISHANGANGA,TANAKPUR,RAMPUR,ANTA_LF,UNCHAHAR1,RIHAND2,URI,TEHRI,UNCHAHAR3,SINGRAULI,RAPPC,URI2,TANDA2,DADRI_LF,AURY_GF,SEWA2,NJPC,DHAULIGNGA,CHAMERA3,JHAJJAR,RIHAND1,RAPPB,DADRI_CRF,AURY_CRF,ANTA_CRF,CHAMERA2,DADRI_GF,NAPP,CHAMERA1,UNCHAHAR2,AURY_RF,KHSTPP-I,FSTPP I & II,KHSTPP-II,TALA,KUDGI,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,47.770544,0.000000,0.000000,0.554560,0.000000,8.574946,626.662460,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,11.666043,56.615517,10.667952,0.000000,15.467081,99.649688,24.769941,30.822440,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,435.801300,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,121.637844,24.147837,74.41,17.050848,337.214542,0,0,0,0,0

48,11:45-12:00,0.000000,47.770544,0.000000,0.000000,0.554560,0.000000,8.574946,626.662460,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,12.663004,0.000000,0.000000,11.666043,56.615517,10.667952,0.000000,15.467081,99.649688,24.769941,30.822440,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,435.801300,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,101.364870,24.147837,74.41,17.053067,337.214542,0,0,0,0,0

49,12:00-12:15,0.000000,31.847029,0.000000,0.000000,0.554560,0.000000,8.574946,626.662460,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,11.666043,56.615517,10.667952,0.000000,15.467081,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,435.801300,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,72.47,17.004641,337.214542,0,0,0,0,0

50,12:15-12:30,0.000000,31.847029,0.000000,0.000000,0.554560,0.000000,8.574946,626.662460,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,11.666043,56.615517,10.667952,0.000000,15.467081,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,435.801300,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,72.47,17.016848,337.214542,0,0,0,0,0

51,12:30-12:45,0.000000,31.847029,0.000000,0.000000,0.554560,0.000000,8.574946,626.662460,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,11.666043,56.615517,8.534362,0.000000,15.467081,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,440.632800,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,73.44,17.054984,337.214542,0,0,0,0,0

52,12:45-13:00,0.000000,31.847029,0.000000,0.000000,0.554560,0.000000,8.574946,626.662460,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,11.666043,56.615517,8.534362,0.000000,15.467081,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,428.070900,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,74.41,17.030266,337.214542,0,0,0,0,0

53,13:00-13:15,0.000000,31.847029,0.000000,0.000000,0.554560,0.000000,8.574946,578.347460,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,9.303336,56.615517,8.534362,0.000000,11.199919,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,371.331760,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,73.44,14.495805,337.214542,0,0,0,0,0

54,13:15-13:30,0.000000,31.847029,0.000000,0.000000,0.554560,0.000000,8.574946,496.058802,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,5.730159,56.615517,8.534362,0.000000,7.643433,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,326.609400,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,71.51,14.495805,337.214542,0,0,0,0,0

55,13:30-13:45,0.000000,31.847029,0.000000,0.000000,0.554560,0.000000,8.574946,552.728498,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,8.599483,56.615517,8.534362,0.000000,10.655996,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,326.609400,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

56,13:45-14:00,0.000000,31.847029,0.000000,0.000000,0.554560,0.000000,8.574946,578.347460,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,8.771588,56.615517,8.534362,0.000000,10.861212,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,378.761076,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

57,14:00-14:15,0.000000,31.847029,0.000000,0.000000,0.554560,0.000000,8.574946,602.504960,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,14.697810,56.615517,10.667952,0.000000,18.684860,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,36.603444,8.807728,0.000000,435.801300,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

58,14:15-14:30,0.000000,31.847029,0.000000,0.000000,0.554560,0.000000,8.574946,626.662460,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,14.697810,56.615517,10.667952,0.000000,18.684860,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,464.790300,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

59,14:30-14:45,0.000000,31.847029,0.000000,6.301049,0.554560,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,12.801542,0.000000,25.500754,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,512.578666,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

60,14:45-15:00,0.000000,31.847029,0.000000,6.301049,0.554560,0.000000,8.574946,660.114860,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,47.472386,0.000000,25.500754,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,553.163266,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,0.000000,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

61,15:00-15:15,38.652000,31.847029,0.000000,6.301049,0.554560,19.326000,8.574946,510.706460,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,14.697810,56.615517,47.472386,0.000000,19.132353,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,413.687329,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,31.887900,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

62,15:15-15:30,52.382736,31.847029,0.000000,6.301049,0.554560,32.467680,8.574946,536.795440,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,14.697810,56.615517,12.801542,0.000000,19.132353,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,418.554874,59.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.216319,0.000000,23.788373,48.307270,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

63,15:30-15:45,45.821173,31.847029,0.000000,6.301049,0.554560,32.467680,8.574946,583.178960,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,14.697810,56.615517,10.667952,0.000000,19.132353,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,418.554874,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,48.306400,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

64,15:45-16:00,52.382736,31.847029,0.000000,6.301049,0.554560,32.467680,8.574946,584.145260,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,14.697810,56.615517,10.667952,0.000000,19.132353,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,418.554874,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,48.306400,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

65,16:00-16:15,52.382736,31.847029,0.000000,0.000000,0.554560,13.636426,8.574946,636.325460,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,14.697810,56.615517,8.534362,0.000000,19.132353,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,418.554874,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,48.306400,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

66,16:15-16:30,52.382736,31.847029,0.000000,0.000000,0.554560,14.131171,8.574946,614.100560,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,14.697810,56.615517,8.534362,0.000000,19.132353,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,418.564344,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,48.306400,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

67,16:30-16:45,52.382736,31.847029,0.000000,0.000000,0.554560,32.467680,8.574946,617.965760,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,14.697810,56.615517,8.534362,0.000000,19.132353,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,418.554874,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,48.306400,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

68,16:45-17:00,52.382736,31.847029,0.000000,0.000000,0.554560,32.467680,8.574946,634.392860,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,14.697810,56.615517,8.534362,0.000000,19.132353,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,418.554874,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,48.306400,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

69,17:00-17:15,52.382736,47.770544,0.000000,0.000000,0.757898,32.467680,8.574946,660.114860,0.000000,0.000000,0.000000,76.701241,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,10.667952,0.000000,25.500754,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,421.730323,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,48.306400,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

70,17:15-17:30,52.382736,47.770544,0.000000,0.000000,0.757898,32.467680,8.574946,660.114860,0.000000,0.000000,0.000000,76.701241,119.498093,0.000000,0.000000,11.140473,0.000000,0.000000,19.311506,56.615517,10.667952,14.914840,25.500754,99.649688,24.769941,9.749001,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,48.306400,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

71,17:30-17:45,71.708736,47.770544,0.000000,0.000000,0.554560,32.467680,8.574946,660.114860,0.000000,0.000000,0.000000,76.701241,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,12.801542,14.914840,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,0.000000,23.788373,57.969400,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

72,17:45-18:00,71.708736,47.770544,0.000000,0.000000,0.554560,32.467680,8.574946,660.114860,0.000000,0.000000,0.000000,38.738001,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,12.801542,30.073189,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,42.093961,8.807728,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,13.511773,23.788373,57.969400,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

73,18:00-18:15,76.252666,47.770544,0.000000,0.000000,0.554560,32.467680,8.574946,660.114860,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,12.801542,30.073189,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,67.807880,8.807728,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,13.511773,23.788373,62.964108,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

74,18:15-18:30,76.252666,47.770544,0.000000,0.000000,0.554560,32.467680,8.574946,660.114860,0.000000,0.000000,0.000000,2.245681,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,12.801542,45.109783,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,3.477810,90.410507,26.423184,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,11.592701,0.000000,39.216319,27.151793,23.788373,62.964108,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

75,18:30-18:45,76.252666,47.770544,0.000000,0.000000,0.757898,32.467680,8.574946,660.114860,0.000000,3.075250,0.000000,2.245681,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,12.801542,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,4.379465,113.013133,35.312606,9.351697,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,25.375135,0.000000,39.216319,27.151793,23.788373,62.964108,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

76,18:45-19:00,76.252666,47.770544,0.000000,18.903147,0.757898,32.467680,9.527718,660.114860,0.000000,4.920400,0.000000,2.245681,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,12.801542,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.271452,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.727690,23.788373,60.065208,36.951312,11.015820,81.091896,24.147837,89.87,14.495805,337.214542,0,0,0,0,0

77,19:00-19:15,76.252666,47.770544,0.000000,18.903147,0.757898,32.467680,9.527718,660.114860,0.000000,31.598806,0.000000,2.245681,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,12.801542,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.271452,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.727690,23.788373,57.969400,36.951312,11.015820,81.091896,22.727376,89.87,14.495805,337.214542,0,0,0,0,0

78,19:15-19:30,76.252666,47.770544,0.000000,18.903147,0.757898,32.467680,9.527718,660.114860,0.000000,47.398209,0.000000,2.245681,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,14.935133,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.271452,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.727690,23.788373,57.969400,36.951312,11.015820,81.091896,22.727376,81.62,14.495805,337.214542,0,0,0,0,0

79,19:30-19:45,63.690766,47.770544,0.000000,18.903147,0.757898,22.804680,9.527718,660.114860,0.000000,47.398209,0.000000,2.245681,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,16.001928,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.271452,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.727690,23.788373,48.306400,36.951312,11.015820,81.091896,22.727376,76.96,14.495805,337.214542,0,0,0,0,0

80,19:45-20:00,23.393736,47.770544,0.000000,18.903147,0.757898,9.961104,9.527718,660.114860,0.000000,47.398209,0.000000,23.579653,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,47.472386,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.271452,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.727690,23.788373,48.306400,36.951312,11.015820,81.091896,22.727376,73.23,14.495805,337.214542,0,0,0,0,0

81,20:00-20:15,23.393736,47.770544,0.000000,18.903147,0.757898,13.687407,9.527718,660.114860,0.000000,47.398209,0.000000,76.701241,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,47.472386,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.271452,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.727690,23.788373,19.317400,36.951312,11.015820,81.091896,22.727376,68.55,14.495805,337.214542,0,0,0,0,0

82,20:15-20:30,23.393736,47.770544,0.000000,6.301049,0.757898,9.961104,9.527718,660.114860,0.000000,31.598806,0.000000,76.701241,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,14.935133,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.271452,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.727690,23.788373,19.317400,36.951312,11.015820,81.091896,22.727376,65.76,14.495805,337.214542,0,0,0,0,0

83,20:30-20:45,23.393736,47.770544,0.000000,6.301049,0.757898,9.961104,9.527718,660.114860,0.000000,4.920400,0.000000,76.701241,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,10.667952,60.146377,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,15.271452,135.615760,35.312606,28.083391,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,40.727690,23.788373,19.317400,36.951312,11.015820,81.091896,22.727376,62.02,14.495805,337.214542,0,0,0,0,0

84,20:45-21:00,23.393736,47.770544,0.000000,2.125860,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,76.701241,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,10.667952,45.048906,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,10.201577,113.013133,35.312606,18.703394,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,38.178629,0.000000,39.216319,21.374556,23.788373,19.317400,36.951312,11.015820,81.091896,22.727376,60.15,14.495805,337.214542,0,0,0,0,0

85,21:00-21:15,23.393736,47.770544,0.000000,0.000000,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,76.701241,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,10.667952,45.048906,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,5.100788,90.410507,26.423184,9.351697,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,25.375135,0.000000,39.216319,13.511773,23.788373,19.317400,36.951312,11.018320,81.091896,22.727376,56.41,14.495805,337.214542,0,0,0,0,0

86,21:15-21:30,23.393736,47.770544,0.000000,0.000000,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,23.579653,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,14.935133,45.048906,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,90.410507,17.615456,9.351697,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,25.375135,0.000000,39.216319,13.511773,23.788373,19.317400,36.951312,11.018320,81.091896,22.727376,55.48,14.495805,337.214542,0,0,0,0,0

87,21:30-21:45,23.393736,47.770544,0.000000,0.000000,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,14.935133,45.048906,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,67.807880,16.938920,9.351697,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,25.375135,0.000000,39.216319,13.511773,23.788373,19.317400,36.951312,11.018320,81.091896,22.727376,53.61,14.495805,337.214542,0,0,0,0,0

88,21:45-22:00,23.393736,47.770544,0.000000,0.000000,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,14.935133,32.508265,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,67.807880,8.807728,0.000000,421.741732,59.910600,0.000000,0.000000,0.000000,0.000000,25.375135,0.000000,39.216319,13.511773,23.788373,48.306400,36.951312,11.018320,81.091896,22.727376,51.75,14.495805,337.214542,0,0,0,0,0

89,22:00-22:15,23.393736,47.770544,0.000000,0.000000,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,14.935133,30.073189,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,67.807880,8.807728,0.000000,421.741732,66.072513,0.000000,0.000000,0.000000,0.000000,25.375135,0.000000,39.216319,13.511773,23.788373,48.306400,36.951312,11.018320,81.091896,24.147837,49.88,14.495805,337.214542,0,0,0,0,0

90,22:15-22:30,23.393736,47.770544,0.000000,0.000000,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,12.801542,30.073189,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,67.807880,8.807728,0.000000,421.741732,69.566982,0.000000,0.000000,0.000000,0.000000,12.365548,0.000000,39.216319,13.511773,23.788373,48.306400,36.951312,11.018320,81.091896,24.147837,48.02,14.495805,337.214542,0,0,0,0,0

91,22:30-22:45,43.686036,47.770544,0.000000,0.000000,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,12.801542,14.610456,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,67.807880,8.807728,0.000000,421.741732,69.573600,0.000000,0.000000,0.000000,0.000000,12.365548,0.000000,39.216319,13.511773,23.788373,48.306400,36.951312,11.018320,81.091896,24.147837,47.08,14.495805,337.214542,0,0,0,0,0

92,22:45-23:00,76.252666,47.770544,0.000000,0.000000,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,12.801542,14.610456,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,67.807880,8.807728,0.000000,421.741732,69.573600,0.000000,0.000000,0.000000,0.000000,12.365548,0.000000,39.216319,13.511773,23.788373,48.306400,36.951312,11.018320,81.091896,24.147837,47.08,14.495805,337.214542,0,0,0,0,0

93,23:00-23:15,76.252666,47.770544,0.000000,0.000000,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,8.534362,14.610456,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,39.897754,8.807728,0.000000,421.741732,69.573600,0.000000,0.000000,0.000000,0.000000,12.365548,0.000000,39.216319,13.511773,23.788373,48.306400,36.951312,11.018320,81.091896,24.147837,46.14,14.495805,337.214542,0,0,0,0,0

94,23:15-23:30,76.252666,47.770544,0.000000,0.000000,0.757898,9.961104,8.574946,660.114860,0.000000,0.000000,0.000000,12.912667,119.498093,0.000000,0.000000,11.388039,0.000000,0.000000,19.311506,56.615517,8.534362,0.000000,25.500754,99.649688,24.769941,9.099067,0.000000,0.000000,0.000000,0.000000,39.897754,8.807728,0.000000,421.741732,69.573600,0.000000,0.000000,0.000000,0.000000,12.365548,0.000000,39.216319,0.000000,23.788373,48.306400,36.951312,11.018320,81.091896,24.147837,44.28,14.495805,337.214542,0,0,0,0,0

