Block,Time,RIHAND1,RAPPB,KOTESHWR,NAPP,SALAL,TEHRI,DADRI_CRF,KOLDAM,ANTA_LF,ANTA_RF,NJPC,SINGRAULI,CHAMERA1,URI,UNCHAHAR4,UNCHAHAR3,URI2,ANTA_CRF,AURY_CRF,TANDA2,DULHASTI,SINGRAULI_HYDRO,SEWA2,JHAJJAR,RIHAND3,RAMPUR,AURY_GF,BSIUL,RAPPC,DADRT2,UNCHAHAR2,DADRI_GF,KISHANGANGA,ANTA_GF,TANAKPUR,DADRI_RF,AURY_LF,RIHAND2,PARBATI3,DADRI_LF,CHAMERA3,CHAMERA2,UNCHAHAR1,AURY_RF,DHAULIGNGA,KHSTPP-I,FSTPP I & II,TALA,KHSTPP-II,SASAN,BRBCL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,88.816800,0.000000,7.615075,36.911490,51.602561,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,307.364052,119.386794,0.000000,0.000000,0.000000,49.003704,226.298352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,13.650647,77.23,0,0,0,0,0

48,11:45-12:00,88.816800,0.000000,7.615075,36.911490,51.602561,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,324.133050,119.386794,0.000000,0.000000,0.000000,49.003704,250.433352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,77.23,0,0,0,0,0

49,12:00-12:15,88.816800,0.000000,7.615075,36.911490,51.602561,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,334.385598,119.386794,0.000000,0.000000,0.000000,49.003704,264.914352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,82.06,0,0,0,0,0

50,12:15-12:30,88.816800,0.000000,7.615075,36.911490,64.503201,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,346.501368,119.386794,0.000000,0.000000,0.000000,49.003704,298.703352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,82.06,0,0,0,0,0

51,12:30-12:45,88.816800,0.000000,7.615075,36.911490,78.525636,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,352.100688,119.386794,0.000000,0.000000,0.000000,49.003704,318.011352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,82.06,0,0,0,0,0

52,12:45-13:00,88.816800,0.000000,7.615075,36.911490,78.525636,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,345.574584,119.386794,0.000000,0.000000,0.000000,49.003704,327.665352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,82.06,0,0,0,0,0

53,13:00-13:15,88.816800,0.000000,7.615075,36.911490,78.525636,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,296.377800,119.386794,0.000000,0.000000,0.000000,49.003704,356.627352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,82.06,0,0,0,0,0

54,13:15-13:30,88.816800,0.000000,7.615075,36.911490,78.525636,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,305.066400,119.386794,0.000000,0.000000,0.000000,49.003704,395.243352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,82.06,0,0,0,0,0

55,13:30-13:45,88.816800,0.000000,7.615075,36.911490,78.525636,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,397.744800,119.386794,0.000000,0.000000,0.000000,49.003704,453.167352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,90.51,0,0,0,0,0

56,13:45-14:00,88.816800,0.000000,7.615075,36.911490,78.525636,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,436.360800,119.386794,0.000000,0.000000,0.000000,49.003704,501.437352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,90.51,0,0,0,0,0

57,14:00-14:15,88.816800,0.000000,7.615075,36.911490,78.525636,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,484.630800,119.386794,0.000000,0.000000,0.000000,49.003704,530.399352,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,11.881950,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,90.51,0,0,0,0,0

58,14:15-14:30,88.816800,0.000000,7.615075,36.911490,78.525636,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.921338,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,510.141495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.394982,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,16.737912,0.000000,35.279717,26.114842,10.262685,26.963622,123.619373,404.280558,14.480989,90.51,0,0,0,0,0

59,14:30-14:45,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,510.141495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,16.737912,0.000000,35.279717,26.259652,13.503168,26.963622,140.002557,404.280558,14.480989,90.51,0,0,0,0,0

60,14:45-15:00,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,510.141495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,16.737912,0.000000,35.279717,26.259652,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

61,15:00-15:15,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,510.141495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,16.737912,0.000000,35.279717,26.259652,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

62,15:15-15:30,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,510.141495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,16.737912,0.000000,35.279717,26.259652,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

63,15:30-15:45,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,510.141495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,16.737912,0.000000,35.279717,26.259652,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

64,15:45-16:00,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,30.793734,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,510.141495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,16.737912,0.000000,35.279717,26.259652,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

65,16:00-16:15,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,31.297612,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,490.833495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,16.737912,0.000000,35.279717,26.259652,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

66,16:15-16:30,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,31.297612,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,490.833495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,16.737912,0.000000,35.279717,26.259652,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

67,16:30-16:45,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,31.297612,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,413.601495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,28.057235,0.000000,16.737912,0.000000,35.279717,26.259652,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

68,16:45-17:00,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,31.297612,0.000000,0.000000,0.000000,31.708370,0.978809,15.257228,413.601495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,16.737912,0.000000,35.279717,26.259652,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

69,17:00-17:15,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,50.092675,0.000000,22.017878,30.793734,0.000000,0.000000,0.000000,31.708370,0.997278,15.257228,408.774495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,16.737912,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

70,17:15-17:30,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,50.092675,0.000000,22.017878,30.793734,0.000000,0.000000,0.000000,31.708370,0.997278,15.257228,408.774495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,34.539792,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,16.737912,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

71,17:30-17:45,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,399.120495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,16.737912,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

72,17:45-18:00,88.816800,0.000000,7.615075,36.911490,80.208328,0.000000,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,22.017878,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,399.120495,119.386794,0.000000,0.000000,0.000000,49.003704,580.926361,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,16.737912,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

73,18:00-18:15,88.816800,0.000000,7.615075,36.911490,80.208328,14.596848,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.911684,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,422.618331,119.386794,0.000000,0.000000,0.000000,49.003704,578.252203,35.350728,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,16.670334,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

74,18:15-18:30,88.816800,0.000000,7.615075,36.911490,80.208328,29.193696,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.911684,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,422.618331,119.386794,0.000000,0.000000,0.000000,49.003704,578.252203,35.350728,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,16.670334,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

75,18:30-18:45,88.816800,0.000000,7.615075,36.911490,80.208328,43.790544,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,21.911684,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,422.618331,119.386794,0.000000,0.000000,0.000000,49.003704,578.252203,35.350728,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,16.670334,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

76,18:45-19:00,88.816800,0.000000,7.615075,36.911490,80.208328,58.387392,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,50.092675,0.000000,21.911684,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,422.618331,119.386794,0.000000,0.000000,0.000000,49.003704,578.252203,35.350728,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,16.670334,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

77,19:00-19:15,88.816800,0.000000,16.182035,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,50.092675,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.997278,15.257228,422.618331,119.386794,0.000000,0.000000,0.000000,49.003704,578.252203,35.350728,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,16.670334,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

78,19:15-19:30,88.816800,0.000000,16.182035,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,21.902030,30.793734,0.000000,0.000000,0.000000,31.708370,0.997278,15.257228,422.618331,119.386794,0.000000,0.000000,0.000000,49.003704,578.030161,35.350728,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,16.737912,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

79,19:30-19:45,88.816800,0.000000,16.182035,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,31.708370,0.997278,15.257228,467.886034,119.386794,0.000000,0.000000,0.000000,49.003704,652.298424,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,19.844762,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

80,19:45-20:00,88.816800,0.000000,16.182035,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,31.708370,0.997278,15.257228,467.886034,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,19.844762,0.000000,35.279717,29.947480,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

81,20:00-20:15,88.816800,0.000000,16.182035,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,31.708370,0.997278,15.257228,467.886034,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,19.844762,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

82,20:15-20:30,88.816800,0.000000,16.182035,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,31.708370,0.997278,15.257228,467.886034,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,19.844762,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

83,20:30-20:45,88.816800,0.000000,16.182035,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,31.708370,0.997278,15.257228,467.886034,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,19.844762,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

84,20:45-21:00,88.816800,0.000000,16.182035,36.911490,80.208328,58.387392,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,31.708370,0.997278,15.257228,487.194034,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,19.844762,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,404.280558,14.480989,90.51,0,0,0,0,0

85,21:00-21:15,88.816800,0.000000,16.182035,36.911490,80.208328,58.387392,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,480.991339,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,14.027262,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,90.51,0,0,0,0,0

86,21:15-21:30,88.816800,0.000000,16.182035,36.911490,80.208328,58.387392,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,480.991339,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,14.027262,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,90.51,0,0,0,0,0

87,21:30-21:45,88.816800,0.000000,16.182035,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,480.991339,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,14.027262,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,90.51,0,0,0,0,0

88,21:45-22:00,88.816800,0.000000,23.416356,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,480.991339,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,14.027262,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,90.51,0,0,0,0,0

89,22:00-22:15,88.816800,0.000000,23.416356,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,480.991339,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,14.027262,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,90.51,0,0,0,0,0

90,22:15-22:30,88.816800,0.000000,23.416356,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,480.991339,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,14.027262,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,90.51,0,0,0,0,0

91,22:30-22:45,88.816800,0.000000,23.416356,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,487.194034,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,19.844762,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,90.51,0,0,0,0,0

92,22:45-23:00,88.816800,0.000000,23.416356,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,149.340091,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,487.194034,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,29.504169,0.000000,19.844762,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,90.51,0,0,0,0,0

93,23:00-23:15,88.816800,0.000000,15.801281,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,487.194034,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,19.844762,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,90.51,0,0,0,0,0

94,23:15-23:30,88.816800,0.000000,7.805452,36.911490,80.208328,59.603796,0.000000,0.000000,0.000000,0.000000,147.648759,134.489874,41.183964,45.296568,0.000000,25.477003,30.793734,0.000000,0.000000,0.000000,15.854185,0.997278,15.257228,487.194034,119.386794,0.000000,0.000000,0.000000,49.003704,663.017370,40.918286,0.000000,0.000000,0.000000,11.377432,0.000000,0.000000,114.037875,0.000000,0.000000,27.537224,0.000000,19.844762,0.000000,35.279717,29.885888,13.756950,26.963622,142.411584,402.933825,14.480989,90.51,0,0,0,0,0

