Block,Time,BSIUL,CHAMERA1,CHAMERA3,CHAMERA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,SINGRAULI_HYDRO,TEHRI,UNCHAHAR4,DHAULIGNGA,JHAJJAR,SEWA2,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,RIHAND1,DADRT2,DULHASTI,RIHAND2,SALAL,RIHAND3,KOLDAM,PARBATI3,RAMPUR,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
59,14:30-14:45,0,42.66,0,0,103.5,4.3554,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,66.234,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,78.912,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

60,14:45-15:00,0,42.66,0,0,103.5,4.3554,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,66.234,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,78.912,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

61,15:00-15:15,0,42.66,0,0,103.5,4.3554,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,53.452,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,78.912,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

62,15:15-15:30,0,42.66,0,0,103.5,3.0744,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,53.452,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,78.912,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

63,15:30-15:45,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,46.48,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,78.912,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

64,15:45-16:00,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,46.48,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,78.912,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

65,16:00-16:15,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,83.296,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

66,16:15-16:30,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,83.296,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

67,16:30-16:45,0,42.66,0,0,103.5,10.1199,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

68,16:45-17:00,0,42.66,0,0,103.5,10.1199,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

69,17:00-17:15,0,42.66,0,0,103.5,10.1199,0,21.82362,42.392196,26.39091,51.888,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

70,17:15-17:30,0,42.66,0,0,103.5,10.1199,0,21.82362,42.392196,26.39091,51.888,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

71,17:30-17:45,0,42.66,0,0,103.5,4.3554,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

72,17:45-18:00,0,42.66,0,0,103.5,6.405,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,0,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

73,18:00-18:15,0,42.66,0,0,103.5,6.405,0,21.82362,42.392196,26.39091,47.472,31.897382,0.99476,11.025,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

74,18:15-18:30,0,42.66,0,0,103.5,10.248,0,21.82362,42.392196,26.39091,51.888,31.897382,0.99476,22.05,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,46.39908,416.25

75,18:30-18:45,0,42.66,0,0,103.5,12.1695,0,21.82362,42.392196,26.39091,51.888,31.897382,0.89911,33.075,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,41.7009,414

76,18:45-19:00,0,42.66,0,0,103.5,12.1695,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,34.7204,414

77,19:00-19:15,0,42.66,0,0,103.5,10.1199,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,8.381,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,30.957,414

78,19:15-19:30,0,42.66,0,0,103.5,10.1199,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,8.381,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,30.957,414

79,19:30-19:45,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,8.381,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,30.957,414

80,19:45-20:00,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,8.381,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,12.51,27.93,147.515625,30.957,414

81,20:00-20:15,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,8.381,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,13.9,26.46,147.515625,30.957,414

82,20:15-20:30,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,8.381,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,13.9,26.46,147.515625,30.957,414

83,20:30-20:45,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,8.381,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,26.46,147.515625,30.957,414

84,20:45-21:00,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,26.46,147.515625,30.957,414

85,21:00-21:15,0,42.66,0,0,103.5,11.529,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,414

86,21:15-21:30,0,42.66,0,0,103.5,11.529,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,414

87,21:30-21:45,0,42.66,0,0,103.5,12.1695,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,7.888,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,414

88,21:45-22:00,0,42.66,0,0,103.5,12.1695,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,16.1704,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,40.95,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,414

89,22:00-22:15,0,42.66,0,0,103.5,12.1695,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,16.1704,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,411.75

90,22:15-22:30,0,42.66,0,0,103.5,12.1695,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,16.1704,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,411.75

91,22:30-22:45,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,16.1704,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,411.75

92,22:45-23:00,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,37.5164,653.1525,15.804048,0,16.1704,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,411.75

93,23:00-23:15,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,15.9732,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,411.75

94,23:15-23:30,0,42.66,0,0,103.5,9.4794,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,15.9732,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,411.75

95,23:30-23:45,0,42.66,0,0,103.5,4.3554,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,42.336,0,36.5917,653.1525,15.804048,0,15.9732,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,411.75

96,23:45-24:00,0,42.66,0,0,103.5,4.3554,0,21.82362,42.392196,26.39091,47.472,31.897382,0.89911,40.194,0,36.5917,653.1525,15.804048,0,15.9732,28.7292,0,0,50.76,92,686.779958,0,118.125,0,123.665625,0,0,0,0,66.789,0,0,0,42,0,0,0,17.536,65.76,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,20.0018,14.595,27.93,147.515625,30.957,411.75

