Block,Time,NR/01102023/08032047/L_NR_2021_14,NR/01102023/14082046/L_NR_2021_16,NR/01102023/13082046/L_NR_2021_12,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/31032046/L_NR_2020_05,NR/26072023/25122043/L_NR_2023_10,WR/01102023/01102023/L_NR_2022_09,SR/14022024/29022024/SJVN140224NR1518,WR/01102023/01102023/L_NR_2020_06,NR/01022024/29022024/SJVN010224NR1468,NR/01022024/29022024/SJVN010224NR1469,NR/01102023/25072045/L_NR_2021_15,WR/01102023/24112044/L_NR_2020_07,L_NR_2019_19,NR/01102023/02122045/L_NR_2021_13,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_17,NR/01102023/02012046/L_NR_2021_17,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/L_NR_2019_05,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/01102023/07102043/L_NR_2018_61,NR/22102023/11042047/L_NR_2021_16,WR/01102023/30052048/L_NR_2022_10,NR/30092023/26122029/SH-06,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,NR/01102023/30042040/GNA_LT_36,NR/01102023/19072037/LT-05,NR/30092023/31122025/SH-07,NR/16022024/29022024/HP-36,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,NR/01102023/06022042/L_NR_2012_07,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/16022024/29022024/HP-45,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/31052040/LT-31,NR/01102023/05012040/L_NR_2020_02,NR/01012024/31032024/ ChanjuII,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/01022024/29022024/79,NR/01102023/31102037/L_NR_2019_11,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/15082037/GNA_NR_2012_01,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/01102023/25122043/GNA_MEJA_DELHI,NR/16022024/29022024/HP-40,NR/01102023/22052037/LT-59,NR/01102023/30042040/GNA_LT_35,NR/16022024/29022024/HP-38,NR/01102023/06022042/L_NR_2012_02,NR/01102023/23072042/L_NR_2012_04
53,13:00-13:15,92.32,0,231.67,29,22.5,84,13.33,0,7.5,24.07,28.88,48.49,7.5,156.74878,46.33,196,48,0,7.34,29,29,10.01,95,13.33,30.800000,6.740000,17.230000,33.020000,30.800000,0.000000,18.290000,57.390000,5.780000,0.000000,0.000000,8.180000,16.810000,1.390000,1.560000,4.810000,96.260000,1.070000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.690000,16.810000,0.000000,173.490000,192.520000

54,13:15-13:30,92.31,0,231.67,29,22.5,84,13.33,0,7.5,24.07,28.88,48.27,7.5,154.595798,46.33,196,48,0,7.34,29,29,10.01,95,13.33,30.800000,6.740000,17.230000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,16.810000,1.390000,1.560000,4.810000,96.260000,1.070000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.690000,16.810000,0.000000,173.490000,148.890000

55,13:30-13:45,92.31,0,231.67,29.34,22.5,85,13.33,0,7.5,24.07,28.88,47.85,7.5,152.12133,46.33,200,48,0,7.34,29.33,29.33,10.01,95,13.33,30.800000,6.740000,17.230000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,16.810000,1.390000,1.560000,4.810000,96.260000,1.070000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.690000,16.810000,0.000000,161.720000,148.890000

56,13:45-14:00,92.32,0,231.67,29.34,22.5,85,13.33,0,7.5,24.07,28.88,47.59,7.5,148.838276,46.33,200,48,0,7.34,29.33,29.33,10.01,95,13.33,30.800000,6.740000,16.960000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,16.540000,1.390000,1.560000,4.810000,96.260000,1.070000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.690000,16.540000,0.000000,152.090000,148.890000

57,14:00-14:15,92.29,0,231.67,29.34,22.5,85,13.33,0,7.5,24.07,28.88,46.75,7.5,144.844056,46.33,200,48,0,7.34,29.33,29.33,10.01,95,13.33,30.800000,6.740000,16.620000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,16.210000,1.430000,1.560000,4.810000,96.260000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,16.210000,0.000000,111.660000,148.890000

58,14:15-14:30,92.32,0,231.67,29.5,22.5,84,13.33,0,7.5,24.07,28.88,45.42,7.5,140.070476,46.33,196,47,0,7.34,29.5,29.5,10.01,93,13.33,30.800000,6.740000,16.120000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,15.730000,1.430000,1.560000,4.810000,96.260000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,15.730000,0.000000,111.660000,148.890000

59,14:30-14:45,91.6,0,231.67,29.5,22.5,82,13.33,0,7.5,24.07,28.88,44.05,7.5,134.644182,46.33,193,46,0,7.34,29.5,29.5,10.01,92,13.33,30.800000,6.740000,15.560000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,15.180000,1.430000,1.560000,4.810000,96.260000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,15.180000,0.000000,111.660000,148.890000

60,14:45-15:00,88.3,0,231.67,29.5,22.5,81,13.33,0,7.5,24.07,28.88,42.18,7.5,128.029364,46.33,189,44,0,7.34,29.5,29.5,10.21,88,13.33,30.800000,6.740000,14.870000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,14.510000,1.430000,1.560000,4.810000,96.260000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,14.510000,0.000000,111.660000,148.890000

61,15:00-15:15,84.16,0,231.63,29.5,22.5,78,13.33,0,7.5,24.07,28.88,40.36,7.5,118.90111,46.32,182,42,0,7.34,29.5,29.5,10.85,83,13.33,30.800000,6.740000,13.940000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,13.600000,1.430000,1.560000,4.810000,96.260000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,13.600000,0.000000,111.660000,192.520000

62,15:15-15:30,79.26,0,220.55,29.5,22.5,75,13.33,0,7.5,24.07,28.88,38.22,7.5,109.772856,44.11,175,39,0,7.34,29.5,29.5,12.2,79,13.33,30.800000,6.740000,12.880000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,12.570000,1.430000,1.560000,4.810000,96.260000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,12.570000,0.000000,111.660000,231.020000

63,15:30-15:45,73.88,0,206.95,29.5,22.5,69,13.33,0,7.5,24.07,28.88,35.67,7.5,99.309948,41.39,161,37,0,7.34,29.5,29.5,13.29,73,13.33,30.800000,6.740000,11.960000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,11.660000,1.430000,1.560000,4.810000,96.260000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,11.660000,0.000000,159.790000,270.730000

64,15:45-16:00,68.5,0,190.11,29.5,22.5,63,13.33,0,7.5,24.07,28.88,33,7.5,87.785162,38.02,147,33,0,7.34,29.5,29.5,13.86,67,13.33,30.800000,6.740000,10.720000,33.020000,30.800000,0.000000,18.290000,33.690000,5.780000,0.000000,0.000000,8.180000,10.470000,1.430000,1.560000,4.810000,96.260000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,10.470000,0.000000,152.090000,270.730000

65,16:00-16:15,61.9,0,173.12,29.5,17.5,57,11.67,0,5.84,24.07,28.88,30.38,5.83,76.221408,34.62,133,29,0,6.66,29.5,29.5,18.33,58,11.67,30.800000,6.740000,9.630000,33.020000,30.800000,0.000000,18.290000,46.200000,5.780000,0.000000,0.000000,8.180000,9.400000,1.430000,1.560000,4.810000,96.260000,1.150000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,9.400000,0.000000,200.220000,270.730000

66,16:15-16:30,54.62,0,154.8,29.5,17.5,51,11.67,0,5.84,24.07,28.88,26.98,5.83,64.423846,30.96,119,25,0,6.66,29.5,29.5,19.53,50,11.67,30.800000,6.740000,8.540000,33.020000,30.800000,0.000000,18.290000,57.390000,5.780000,0.000000,0.000000,8.180000,8.330000,1.430000,1.560000,4.810000,96.260000,1.150000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,8.330000,0.000000,248.350000,270.730000

67,16:30-16:45,46.89,0,133.2,18.17,17.5,43,11.67,0,5.84,24.07,28.88,23.36,5.83,53.473838,26.64,102,21,0,6.66,33,33,19.93,42,11.67,30.800000,6.740000,7.130000,33.020000,30.800000,0.000000,18.290000,76.320000,5.780000,0.000000,21.180000,8.180000,6.960000,1.430000,1.560000,4.810000,96.260000,1.150000,96.260000,11.550000,53.910000,6.740000,0.000000,39.070000,0.770000,6.960000,0.000000,260.480000,270.730000

68,16:45-17:00,38.97,0,113.3,7.46,17.5,36,11.67,0,5.84,24.07,28.88,18.54,5.83,40.536462,22.66,84,17,0,6.66,33,33,20.28,33,11.67,30.800000,6.740000,5.820000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,21.180000,8.180000,5.670000,1.430000,1.560000,4.810000,96.260000,1.150000,96.260000,11.550000,99.740000,6.740000,0.000000,39.070000,0.770000,5.670000,0.000000,260.480000,270.730000

69,17:00-17:15,30.37,0,93.68,1.05,17.5,28,11.67,0,5.84,0,0,13.93,5.83,28.2518,18.73,67,12,0,6.66,25.61,20.15,21.14,25,11.67,30.800000,6.740000,4.560000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,22.140000,8.180000,4.460000,1.430000,1.560000,4.810000,96.260000,1.150000,96.260000,11.550000,99.740000,6.740000,0.000000,39.070000,0.770000,4.460000,0.000000,260.480000,270.730000

70,17:15-17:30,21.44,0,73.52,0,17.5,21,11.67,0,5.84,0,0,10,5.83,18.0227,14.7,49,8,0,6.66,16.9,10.48,21.94,17,11.67,30.800000,6.740000,3.260000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,23.100000,8.180000,3.180000,1.430000,1.560000,4.810000,96.260000,1.150000,96.260000,11.550000,99.740000,6.740000,0.000000,39.070000,0.770000,3.180000,0.000000,260.480000,270.730000

71,17:30-17:45,15,0,52.45,0,17.5,15,11.67,0,5.84,0,0,5,5.83,11.086396,10.49,35,5,0,6.66,9.43,4.56,23.63,10,11.67,30.800000,6.740000,2.020000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,23.100000,8.180000,1.970000,1.430000,1.560000,4.810000,96.260000,1.150000,96.260000,11.550000,99.740000,6.740000,0.000000,39.070000,0.770000,1.970000,0.000000,260.480000,270.730000

72,17:45-18:00,10.67,0,32.68,0,17.5,7,11.67,0,5.84,0,0,3,5.83,6.176428,6.53,18,2,0,6.66,4.9,1.22,23.43,5,11.67,30.800000,6.740000,1.070000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,1.040000,1.430000,1.560000,4.810000,96.260000,1.150000,96.260000,11.550000,99.740000,6.740000,0.000000,39.070000,0.770000,1.040000,0.000000,260.480000,270.730000

73,18:00-18:15,4,0,15.83,0,31,3,20.67,0,10.34,0,0,1,10.33,1.724334,3.16,7,1,0,6.66,0,0,23.33,1,20.67,30.800000,6.740000,0.360000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.350000,1.390000,1.560000,4.810000,96.260000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.930000,0.350000,0.000000,260.480000,270.730000

74,18:15-18:30,0,0,4.5,0,32.5,1,21.67,0,10.84,0,0,0,10.83,0,0.9,1,0,0,6.66,0,0,23.29,0,21.67,30.800000,6.740000,0.030000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.030000,1.390000,1.560000,4.810000,96.260000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.930000,0.030000,0.000000,260.480000,270.730000

75,18:30-18:45,0,0,0.13,0,34,0,22.67,0,11.34,0,0,0,11.33,0,0.02,1,0,0,7.34,0,0,20.55,0,22.67,30.800000,6.740000,0.020000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.020000,1.390000,1.560000,4.810000,96.260000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.020000,0.000000,260.480000,270.730000

76,18:45-19:00,0,0,0,0,35.5,0,23.67,0,11.84,0,0,0,11.83,0,0,0,0,0,7.66,0,0,20.41,0,23.67,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.000000,1.390000,1.560000,4.810000,96.260000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

77,19:00-19:15,0,0,0,0,32.5,0,24.87,0,10.84,0,0,0,10.83,0,0,0,0,0,8,0,0,16.9,0,24.87,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.000000,1.390000,1.660000,4.810000,96.260000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

78,19:15-19:30,0,0,0,0,33,0,26.37,0,11,0,0,0,11,0,0,0,0,0,8.34,0,0,16.77,0,26.37,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.000000,1.390000,1.660000,4.810000,96.260000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

79,19:30-19:45,0,0,0,0,34,0,29,0,11.34,0,0,0,11.33,0,0,0,0,0,8.66,0,0,16.44,0,29,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.000000,1.390000,1.660000,4.810000,96.260000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

80,19:45-20:00,0,0,0,0,37.5,0,30.21,0,12.5,0,0,0,12.5,0,0,0,0,0,9,0,0,16.26,0,30.21,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.000000,1.390000,1.660000,4.810000,96.260000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

81,20:00-20:15,0,0,0,0,33.5,0,31.21,0,11.16,0,0,0,11.17,0,0,0,0,0,9,0,0,15.51,0,31.21,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.000000,1.390000,1.660000,4.810000,0.000000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

82,20:15-20:30,0,0,0,0,35,0,32.21,0,11.66,0,0,0,11.67,0,0,0,0,0,9.34,0,0,14.54,0,32.21,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.000000,1.390000,1.660000,4.810000,0.000000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

83,20:30-20:45,0,0,0,0,36.5,0,32.96,0,12.16,0,0,0,12.17,0,0,0,0,0,6.66,0,0,13.6,0,32.96,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.000000,1.390000,1.660000,4.810000,0.000000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

84,20:45-21:00,0,0,0,0,38.5,0,33.21,0,12.84,0,0,0,12.83,0,0,0,0,0,6.66,0,0,12.65,0,33.21,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,24.060000,8.180000,0.000000,1.390000,1.660000,4.810000,0.000000,1.180000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

85,21:00-21:15,0,0,0,0,35,0,40,0,11.66,0,0,0,11.67,0,0,0,0,0,7,0,0,12.27,0,40,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,86.830000,5.780000,0.000000,23.100000,8.180000,0.000000,1.390000,1.660000,4.810000,0.000000,1.110000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

86,21:15-21:30,0,0,0,0,35.5,0,40,0,11.84,0,0,0,11.83,0,0,0,0,0,7.38,0,0,11.84,0,40,30.800000,6.740000,0.000000,33.020000,30.800000,0.000000,18.290000,76.320000,5.780000,0.000000,23.100000,8.180000,0.000000,1.390000,1.660000,4.810000,0.000000,1.110000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

87,21:30-21:45,0,0,0,0,36.5,0,40,0,12.16,0,0,0,12.17,0,0,0,0,0,6.66,0,0,11.51,0,40,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,76.320000,5.780000,0.000000,23.100000,8.180000,0.000000,1.390000,1.660000,4.810000,0.000000,1.110000,96.260000,11.550000,99.740000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

88,21:45-22:00,0,0,0,0,38,0,40.11,0,12.66,0,0,0,12.67,0,0,0,0,0,6.66,0,0,11.16,0,40.11,30.800000,6.740000,0.000000,57.740000,30.800000,0.000000,18.290000,57.390000,5.780000,0.000000,23.100000,8.180000,0.000000,1.390000,1.660000,4.810000,0.000000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,0.000000,0.770000,0.000000,0.000000,260.480000,270.730000

89,22:00-22:15,0,0,0,0,40,0,43.54,0,13.34,0,0,0,13.33,0,0,0,0,0,6.66,0,0,11.12,0,43.54,24.890000,6.740000,0.000000,57.740000,30.800000,38.140000,18.290000,57.390000,5.780000,16.310000,23.100000,8.180000,0.000000,1.340000,1.660000,4.810000,0.000000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,0.000000,0.770000,0.000000,128.010000,212.350000,270.730000

90,22:15-22:30,0,0,0,0,41.5,0,44.87,0,13.84,0,0,0,13.83,0,0,0,0,0,6.66,0,0,11.02,0,44.87,24.890000,6.740000,0.000000,57.740000,30.800000,38.140000,18.290000,57.390000,5.780000,16.310000,23.100000,8.180000,0.000000,1.340000,1.660000,4.810000,0.000000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,0.000000,0.770000,0.000000,128.010000,173.490000,270.730000

91,22:30-22:45,0,0,0,0,43,0,48.49,0,14.34,0,0,0,14.33,0,0,0,0,0,6.66,0,0,14.13,0,48.49,24.890000,6.740000,0.000000,57.740000,30.800000,38.140000,18.290000,57.390000,5.780000,16.310000,23.100000,8.180000,0.000000,1.340000,1.660000,4.810000,0.000000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,0.000000,0.770000,0.000000,128.010000,173.490000,270.730000

92,22:45-23:00,0,0,0,0,43.5,0,47.9,0,14.5,0,0,0,14.5,0,0,0,0,0,6.66,0,0,13.8,0,47.9,24.890000,6.740000,0.000000,57.740000,30.800000,38.140000,18.290000,76.320000,5.780000,16.310000,23.100000,8.180000,0.000000,1.340000,1.660000,4.810000,0.000000,1.110000,96.260000,11.550000,53.910000,6.740000,0.000000,0.000000,0.770000,0.000000,128.010000,221.620000,270.730000

93,23:00-23:15,0,0,0,0,44,0,47.61,0,14.66,0,0,0,14.67,0,0,0,0,0,6.66,0,0,13.6,0,47.61,24.890000,6.740000,0.000000,33.020000,30.800000,38.140000,18.290000,76.320000,5.780000,16.310000,23.100000,8.180000,0.000000,1.340000,1.660000,4.810000,0.000000,1.070000,96.260000,11.550000,53.910000,6.740000,0.000000,0.000000,0.770000,0.000000,128.010000,227.100000,270.730000

94,23:15-23:30,0,0,0,0,44.5,0,46.53,0,14.84,0,0,0,14.83,0,0,0,0,0,6.66,0,0,13.54,0,46.53,24.890000,6.740000,0.000000,33.020000,30.800000,38.140000,18.290000,76.320000,5.780000,16.310000,23.100000,8.180000,0.000000,1.340000,1.660000,4.810000,0.000000,1.070000,96.260000,11.550000,53.910000,6.740000,0.000000,0.000000,0.770000,0.000000,128.010000,227.100000,270.730000

95,23:30-23:45,0,0,0,0,45,0,42.67,0,15,0,0,0,15,0,0,0,0,0,6.66,0,0,13.13,0,42.67,24.890000,6.740000,0.000000,33.020000,30.800000,38.140000,18.290000,76.320000,5.780000,16.310000,23.100000,8.180000,0.000000,1.340000,1.660000,4.810000,0.000000,1.070000,96.260000,11.550000,53.910000,6.740000,0.000000,0.000000,0.770000,0.000000,128.010000,227.100000,270.730000

96,23:45-24:00,0,0,0,0,44.5,0,40.34,0,14.84,0,0,0,14.83,0,0,0,0,0,6.66,0,0,13.02,0,40.34,24.890000,6.740000,0.000000,33.020000,30.800000,38.140000,18.290000,52.630000,5.780000,16.310000,23.100000,8.180000,0.000000,1.340000,1.660000,4.810000,0.000000,1.070000,96.260000,11.550000,53.910000,6.740000,0.000000,0.000000,0.770000,0.000000,128.010000,227.100000,270.730000

