Block,Time,FSTPP I & II,VSTPS III,TAPS-II,KAWAS-ComGas,KHSTPP-II,NLCIIST2,NTPL,NLCIIST1,MAPS,NLCEXP,VALLURNTECL,SIMHST2,KSTPS I&II,TALA,GANDHAR-ComGas,MOUDA_II,MOUDA,BRBCL,KGSU1AND2,LARA-I,KAPS,KHSTPP-I,VSTPS II,SOLAPUR,VSTPS IV,VSTPS I,KAWAS-APM,GANDHAR-APM,VSTPS V,KUDGI,TALST2,RSTPSU1TO6,KKNP,RSTPSU7,GANDHAR-RLNG,NLCTS2EXP,NNTPP,KGSU3AND4,SIPAT I,KAWAS-zLIQ,KSTPS7,GANDHAR-NAPM,KHARGONE-I,KAWAS-RLNG,KAWAS-NAPM,SASAN,SIPAT II,GADARWARA-I,RIHAND2,DADRI_CRF,AURY_CRF,TANDA2,UNCHAHAR4,KOLDAM,ANTA_GF,SEWA2,URI,URI2,KOTESHWR,RAMPUR,SALAL,RIHAND1,NAPP,UNCHAHAR2,AURY_LF,JHAJJAR,DADRT2,AURY_RF,ANTA_CRF,NJPC,RAPPC,RAPPB,DADRI_RF,DULHASTI,DHAULIGNGA,DADRI_GF,SINGRAULI,CHAMERA2,TANAKPUR,SINGRAULI_HYDRO,UNCHAHAR3,UNCHAHAR1,CHAMERA3,BSIUL,ANTA_LF,RIHAND3,DADRI_LF,CHAMERA1,AURY_GF,PARBATI3,ANTA_RF,TEHRI,KISHANGANGA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,13.226398,1.887764,2.690880,0.000000,92.822721,0.42,3.64,0.86,0.23,1.71,0.00,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,29.472645,1.871655,3.412458,2.585197,2.307512,0.000000,0.000000,1.278811,0.00,0.00,5.83,1.55,1.87,0.000000,0.00,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.258047,0.735854,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,1.409146,81.712886,90.858439,41.734238,29.163426,0.000000,233.424872,181.924756,0.000000,0.000000,73.077695,56.844293,0.000000,0.000000,51.927025,19.102501,0.000000,132.205401,42.033750,0.000000,1.035891,13.970409,10.970112,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,6.690004,0.000000,0.000000,2.457837,0,0,0,0,0

28,06:45-07:00,7.475208,1.887764,2.690880,0.000000,81.216359,0.42,3.64,0.86,0.23,1.71,0.00,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,17.686188,1.871655,3.412458,2.585197,2.307512,0.000000,0.000000,1.278811,0.00,0.00,5.83,1.55,1.87,0.000000,0.00,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.258047,0.735854,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.939430,81.712886,90.858439,41.734238,19.775212,0.000000,233.424872,181.924756,0.000000,0.000000,48.718463,56.844293,0.000000,0.000000,51.927025,19.102501,0.000000,132.205401,42.033750,0.000000,1.035891,13.970409,10.970112,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,3.345001,0.000000,0.000000,2.457837,0,0,0,0,0

29,07:00-07:15,7.475208,1.887764,2.690880,0.000000,68.490630,0.41,3.64,0.83,0.23,1.71,0.00,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,17.686188,1.871655,3.412458,2.585197,2.307512,0.000000,0.000000,1.278811,0.00,0.00,5.83,1.55,1.87,0.000000,0.00,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.267461,0.737968,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.428871,81.712886,90.858439,41.734238,15.231391,0.000000,233.428866,181.924756,0.000000,0.000000,22.288203,56.844293,0.000000,0.000000,51.927025,9.551251,0.000000,132.205401,42.033750,0.000000,1.035891,13.970409,10.970112,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

30,07:15-07:30,2.889900,1.887764,2.690880,0.000000,68.490630,0.41,3.64,0.83,0.23,1.71,0.00,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,11.386206,1.871655,3.412458,2.585197,2.307512,0.000000,0.000000,1.278811,0.00,0.00,5.83,1.55,1.87,0.000000,0.00,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.267461,0.737968,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.381217,81.712886,90.858439,41.734238,15.231391,0.000000,233.428866,181.924756,0.000000,0.000000,19.724074,56.844293,0.000000,0.000000,51.927025,9.551251,0.000000,132.205401,42.033750,0.000000,1.035891,13.970409,10.970112,30.545986,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

31,07:30-07:45,2.889900,1.887764,2.690880,0.000000,68.490630,0.41,3.64,0.83,0.23,1.71,0.00,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,11.386206,1.871655,3.412458,2.585197,2.317907,0.000000,0.000000,1.278811,0.00,0.00,5.83,1.55,1.87,0.000000,0.00,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.734481,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.381217,51.490312,90.858439,41.734238,11.902246,0.000000,233.371567,181.719569,0.000000,0.000000,19.724074,56.844293,0.000000,0.000000,51.927025,9.551251,0.000000,132.205401,42.033750,0.000000,1.035891,13.615490,10.924208,20.343468,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

32,07:45:08:00,2.889900,1.887764,2.690880,0.000000,68.490630,0.41,3.64,0.83,0.23,1.71,0.00,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,11.386206,1.871655,3.412458,2.585197,2.317907,0.000000,0.000000,1.278811,0.00,0.00,5.83,1.55,1.87,0.000000,0.00,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.734481,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.381217,50.370957,90.858439,41.734238,11.902246,0.000000,233.371567,181.719569,0.000000,0.000000,19.724074,56.844293,0.000000,0.000000,51.927025,9.551251,0.000000,132.205401,42.033750,0.000000,1.035891,13.615490,10.924208,20.343468,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

33,08:00-08:15,2.889900,1.887764,2.690880,0.000000,68.490630,0.41,3.64,0.83,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,11.386206,1.871655,3.412458,2.585197,2.317907,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.734481,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.381217,50.370957,90.858439,41.734238,18.025424,0.000000,233.495596,181.967554,0.000000,0.000000,19.724074,56.844293,0.000000,0.000000,51.927025,9.551251,0.000000,132.205401,42.033750,0.000000,1.035891,13.941602,10.937768,20.343468,18.939827,0.000000,121.876716,0.000000,40.601245,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

34,08:15-08:30,2.889900,1.887764,2.690880,0.000000,68.490630,0.41,3.64,0.83,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,11.386206,1.871655,3.412458,2.585197,2.317907,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.734481,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.381217,50.370957,90.858439,41.734238,18.025424,0.000000,233.495596,181.967554,0.000000,0.000000,19.724074,56.844293,0.000000,0.000000,51.927025,9.551251,0.000000,132.205401,42.033750,0.000000,1.035891,13.941602,10.937768,20.343468,12.626551,0.000000,121.876716,0.000000,40.601245,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

35,08:30-08:45,2.889900,1.887764,2.690880,0.000000,68.490630,0.41,3.64,0.83,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,11.386206,1.871655,3.412458,2.585197,2.317907,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.734481,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,18.025424,0.000000,233.495596,181.967554,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,9.551251,0.000000,132.205401,42.033750,8.020917,1.035891,13.455519,10.937768,20.343468,12.626551,0.000000,121.876716,0.000000,40.601245,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

36,08:45:09:00,2.889900,1.887764,2.690880,0.000000,68.490630,0.41,3.64,0.83,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,11.386206,1.871655,3.412458,2.585197,2.317907,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.707987,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,18.030781,0.000000,233.495596,181.967554,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,9.551251,0.000000,132.205401,42.033750,8.020917,1.035891,13.455519,10.937768,20.343468,12.626551,0.000000,121.876716,0.000000,40.601245,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

37,09:00:09:15,2.889900,1.887764,2.690880,0.000000,116.454108,0.41,3.64,0.83,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,11.386206,1.871655,3.412458,2.585197,2.317907,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.736634,0.000000,0.000000,16.548590,48.920227,34.344245,8.393101,0.000000,50.370957,90.858439,41.734238,18.291658,0.000000,233.495596,181.967554,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,19.102501,0.000000,132.205401,42.033750,8.020917,1.035891,13.963307,11.632899,10.171735,12.626551,0.000000,121.876716,0.000000,40.601245,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

38,09:15-09:30,2.889900,1.887764,2.690880,0.000000,116.454108,0.41,3.64,0.83,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,12.349506,1.871655,3.412458,2.585197,2.317907,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.737777,0.000000,0.000000,16.548590,51.047194,34.344245,8.393101,0.000000,50.370957,90.858439,41.734238,18.291658,0.000000,233.579305,181.967554,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,19.102501,0.000000,132.205401,42.033750,8.020917,1.035891,13.963307,11.632899,10.171735,12.626551,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

39,09:30-09:45,2.889900,1.887764,2.690880,0.000000,117.773925,0.41,3.64,0.83,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,18.846579,1.871655,3.412458,2.585197,2.297118,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.737968,0.000000,0.000000,16.548590,51.047194,34.344245,8.393101,0.000000,50.370957,90.858439,41.734238,18.291658,0.000000,233.495596,181.967554,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,19.102501,0.000000,132.205401,27.937412,0.000000,1.035891,13.963307,11.632899,10.171735,12.626551,0.000000,121.876716,0.000000,27.015748,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

40,09:45-10:00,6.607211,1.887764,2.690880,0.000000,142.101802,0.42,3.64,0.86,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,18.846579,1.871655,3.412458,2.585197,2.297118,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.737968,0.000000,0.000000,16.548590,48.920227,34.344245,8.393101,0.000000,50.370957,90.858439,41.734238,18.291658,0.000000,233.495596,181.967554,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,19.102501,0.000000,132.205401,27.937412,0.000000,1.035891,13.963307,11.632899,10.171735,12.626551,0.000000,121.876716,0.000000,13.545925,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

41,10:00-10:15,7.514318,1.887764,2.690880,0.000000,142.101802,0.42,3.64,0.86,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,30.375932,1.871655,3.412458,2.585197,2.297118,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.257431,0.737968,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,18.030781,0.000000,233.428866,181.866584,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,9.551251,0.000000,132.205401,13.897799,0.370196,1.035891,13.963307,11.632899,10.171735,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

42,10:15-10:30,13.100013,1.887764,2.690880,0.000000,142.101802,0.44,3.64,0.91,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,30.375932,1.871655,3.412458,2.585197,2.297118,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.257431,0.735854,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.754925,0.000000,233.428866,181.866584,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.205401,13.897799,0.370196,1.035891,13.963307,11.610347,10.171735,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

43,10:30-10:45,13.100013,1.887764,2.690880,0.000000,142.101802,0.44,3.64,0.91,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,30.375932,1.871655,3.412458,2.585197,2.297118,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.735854,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.788066,0.000000,233.428866,181.866584,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,34.499425,0.000000,0.000000,132.205401,13.897799,0.370196,1.035891,13.963307,11.610347,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

44,10:45-11:00,13.100013,1.887764,2.690880,0.000000,142.101802,0.44,3.64,0.91,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,30.375932,1.871655,3.412458,2.585197,2.297118,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.735854,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.788066,0.000000,233.428866,181.866584,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,34.499425,0.000000,0.000000,132.205401,0.000000,0.370196,1.035891,13.963307,11.610347,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

45,11:00-11:15,8.475595,1.887764,2.690880,0.000000,123.350469,0.48,3.64,0.91,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,37.236747,1.871655,3.412458,2.585197,2.276330,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.716455,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.498546,0.000000,233.530272,181.900253,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,34.499425,0.000000,0.000000,132.205401,0.000000,0.370196,1.035891,13.963307,11.610347,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

46,11:15-11:30,8.475595,1.887764,2.690880,0.000000,123.350469,0.50,3.64,0.91,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,37.236747,1.871655,3.412458,2.585197,2.276330,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.266882,0.716455,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.498546,0.000000,233.530272,181.900253,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,34.499425,0.000000,0.000000,132.205401,0.000000,0.370196,1.035891,13.963307,11.610347,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

47,11:30-11:45,8.475595,1.887764,2.690880,0.000000,123.350469,0.50,3.64,0.91,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,37.236747,1.871655,3.412458,2.585197,2.276330,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.155468,0.716455,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.498546,0.000000,233.530272,182.356660,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,34.499425,0.000000,0.000000,132.203292,0.000000,0.370196,1.035891,13.963307,11.610347,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

48,11:45-12:00,8.475595,1.887764,2.690880,0.000000,123.350469,0.50,3.64,0.91,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,37.236747,1.871655,3.412458,2.585197,2.276330,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.155468,0.716455,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.498546,0.000000,233.530272,182.356660,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,34.499425,0.000000,0.000000,132.203292,0.000000,0.370196,1.035891,13.963307,11.610347,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

49,12:00-12:15,8.475595,1.887764,2.690880,0.000000,123.350469,0.50,3.64,0.91,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,37.236747,1.871655,3.412458,2.585197,2.255541,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.714910,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.498546,0.000000,269.664275,210.107976,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,34.499425,0.000000,0.000000,132.203292,0.000000,0.370196,1.035891,13.643285,11.600909,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

50,12:15-12:30,8.475595,1.887764,2.690880,0.000000,123.350469,0.50,3.64,0.91,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,37.236747,1.871655,3.412458,2.585197,2.255541,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.714910,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.498546,0.000000,269.664275,266.604935,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,34.499425,0.000000,0.000000,132.203292,0.000000,0.370196,1.035891,13.643285,11.600909,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

51,12:30-12:45,8.475595,1.887764,2.690880,0.000000,123.350469,0.44,3.64,0.91,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,37.236747,1.871655,3.412458,2.585197,2.255541,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.707995,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.498546,0.000000,269.664275,323.151098,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.370196,1.035891,13.643285,11.600909,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

52,12:45-13:00,8.475595,1.887764,2.690880,0.000000,123.350469,0.42,3.64,0.85,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,37.236747,1.871655,3.412458,2.585197,2.255541,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.031884,0.707995,0.000000,0.000000,16.548590,51.047194,33.781225,8.393101,0.000000,50.370957,90.858439,41.734238,22.498546,0.000000,269.664275,363.876035,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.370196,1.035891,13.643285,11.600909,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

53,13:00-13:15,11.133482,1.887764,2.690880,0.000000,142.101802,0.42,3.64,0.85,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,43.854232,1.871655,3.412458,2.585197,2.099628,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.173983,0.707995,0.000000,0.000000,16.548590,51.047194,33.781225,8.393101,0.000000,38.617734,90.858439,41.734238,22.498546,0.000000,233.602232,363.876035,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,13.195713,11.563595,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

54,13:15-13:30,13.100013,1.887764,2.690880,0.000000,142.101802,0.42,3.64,0.85,0.23,1.71,2.29,1.78,2.860359,0.000000,0.000000,3.382812,1.866975,10.837149,1.93,4.101852,0.799115,43.854232,1.871655,3.412458,2.585197,2.099628,0.000000,0.000000,1.278811,8.99,2.92,5.83,1.55,1.87,0.000000,0.85,0.19,2.10,5.118688,0.000000,1.292598,0.000000,3.412459,0.000000,0.000000,336.167618,0.900795,2.068157,116.260677,0.000000,0.000000,1.173983,0.707995,0.000000,0.000000,16.548590,48.920227,33.781225,8.393101,0.000000,38.617734,90.858439,41.734238,22.498546,0.000000,233.489297,363.624292,0.000000,0.000000,0.000000,56.844293,0.000000,0.000000,51.927025,0.000000,0.000000,132.203292,0.000000,0.000000,1.035891,13.195713,11.563595,0.000000,12.626551,0.000000,121.876716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.457837,0,0,0,0,0

