Block,Time,CHAMERA1,SALAL,RIHAND3,AURY_RF,TANAKPUR,KOLDAM,RIHAND1,ANTA_GF,RAMPUR,NJPC,TANDA2,BSIUL,DADRI_GF,SEWA2,TEHRI,NAPP,UNCHAHAR1,DHAULIGNGA,PARBATI3,DADRI_LF,SINGRAULI,SINGRAULI_HYDRO,URI,CHAMERA2,AURY_LF,RIHAND2,DADRT2,UNCHAHAR2,ANTA_LF,DADRI_RF,KOTESHWR,AURY_CRF,RAPPB,DULHASTI,AURY_GF,DADRI_CRF,FSTPP I & II,KHSTPP-I,BRBCL,UNCHAHAR3,TALA,KUDGI,UNCHAHAR4,RAPPC,KHSTPP-II,KISHANGANGA,CHAMERA3,URI2,JHAJJAR,ANTA_CRF,ANTA_RF,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.573250,35.347582,0.000000,0.000000,120.991500,0.960938,45.324720,0.000000,0.000000,114.108750,221.608997,23.189120,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,26.911697,14.490000,15.549219,25.560360,90.56,0.000000,49.034160,142.500094,0.000000,28.074673,30.812872,335.202000,0.000000,0.000000,333.632250,0,0,0,0,0

48,11:45-12:00,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.573250,35.347582,0.000000,0.000000,120.991500,0.960938,45.324720,0.000000,0.000000,114.108750,221.608997,23.189120,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,26.911697,14.490000,15.549219,25.560360,90.56,0.000000,49.034160,142.500094,0.000000,28.074673,30.812872,290.766000,0.000000,0.000000,333.632250,0,0,0,0,0

49,12:00-12:15,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.573250,35.347582,0.000000,0.000000,120.991500,0.960938,45.324720,0.000000,0.000000,114.108750,221.608997,23.189120,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,26.911697,14.490000,15.549219,25.560360,90.56,0.000000,49.034160,142.500094,0.000000,28.074673,30.812872,290.766000,0.000000,0.000000,333.632250,0,0,0,0,0

50,12:15-12:30,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.573250,35.347582,0.000000,0.000000,120.991500,0.960938,45.324720,0.000000,0.000000,114.108750,221.608997,23.189120,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,26.911697,14.490000,15.549219,25.560360,90.56,0.000000,49.034160,142.500094,0.000000,28.074673,30.812872,300.426000,0.000000,0.000000,333.632250,0,0,0,0,0

51,12:30-12:45,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,0.000000,0.000000,120.991500,0.960938,45.324720,0.000000,0.000000,114.108750,221.608997,22.995920,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,7.910433,26.911697,14.490000,15.384999,25.560360,90.56,0.000000,49.034160,124.391723,0.000000,28.074673,30.812872,300.329400,0.000000,0.000000,333.632250,0,0,0,0,0

52,12:45-13:00,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,0.000000,0.000000,120.991500,0.960938,45.324720,0.000000,0.000000,114.108750,221.608997,22.995920,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,6.155255,18.872356,14.490000,15.384999,25.560360,90.56,0.000000,49.034160,124.391723,0.000000,28.074673,30.812872,300.329400,0.000000,0.000000,333.632250,0,0,0,0,0

53,13:00-13:15,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.483550,35.347582,0.000000,0.000000,131.134500,0.960938,45.324720,0.000000,0.000000,114.108750,212.521446,22.995920,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,6.155255,18.872356,14.490000,13.482305,25.560360,90.56,0.000000,49.034160,124.391723,0.000000,28.074673,30.812872,224.981400,0.000000,0.000000,333.632250,0,0,0,0,0

54,13:15-13:30,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.483550,35.347582,0.000000,0.000000,132.583500,0.960938,45.324720,0.000000,0.000000,114.108750,212.520000,22.995920,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,6.155255,18.872356,14.490000,13.482305,25.560360,90.56,0.000000,49.034160,124.391723,0.000000,28.074673,30.812872,224.981400,0.000000,0.000000,333.632250,0,0,0,0,0

55,13:30-13:45,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.483550,35.347582,0.000000,0.000000,130.396672,0.960938,45.324720,0.000000,0.000000,114.108750,207.921840,22.802720,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,6.087635,18.708136,14.490000,13.602384,25.560360,90.56,0.000000,49.034160,76.293811,0.000000,28.074673,30.812872,224.981400,0.000000,0.000000,333.632250,0,0,0,0,0

56,13:45-14:00,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,0.000000,0.000000,121.319940,0.960938,45.324720,0.000000,0.000000,114.108750,217.010837,22.802720,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,6.087635,18.708136,14.490000,15.220779,25.560360,90.56,0.000000,49.034160,76.293811,0.000000,28.074673,30.812872,261.689400,0.000000,0.000000,333.632250,0,0,0,0,0

57,14:00-14:15,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,3.443210,0.000000,121.319940,0.960938,45.324720,0.000000,0.000000,114.108750,217.010837,22.802720,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,6.087635,18.708136,14.490000,15.220779,25.560360,90.56,0.000000,49.034160,76.293811,0.000000,28.074673,30.812872,309.989400,0.000000,0.000000,333.632250,0,0,0,0,0

58,14:15-14:30,41.209560,79.135686,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,3.443210,0.000000,121.319940,0.960938,45.324720,0.000000,0.000000,114.108750,217.010837,22.802720,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,6.087635,18.708136,14.490000,15.220779,25.560360,90.56,0.000000,49.034160,81.123811,0.000000,28.074673,30.812872,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

59,14:30-14:45,41.209560,51.634632,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,3.443210,0.000000,121.319940,0.960938,45.324720,0.000000,0.000000,114.108750,217.010837,22.802720,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,6.087635,18.708136,14.490000,15.220779,25.560360,87.91,0.000000,49.034160,114.933811,0.000000,28.074673,30.812872,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

60,14:45-15:00,41.209560,51.634632,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,3.443210,0.000000,121.319940,0.960938,45.324720,0.000000,0.000000,114.108750,217.010837,22.802720,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,6.087635,18.708136,14.490000,15.220779,25.560360,87.91,0.000000,49.034160,121.695811,0.000000,28.074673,30.812872,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

61,15:00-15:15,41.209560,51.634632,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,15.740390,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,217.010837,22.802720,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,18.708136,14.490000,15.220779,25.560360,87.91,0.000000,49.034160,124.391723,0.000000,28.074673,30.812872,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

62,15:15-15:30,41.209560,51.634632,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,15.740390,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,222.574997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,87.91,0.000000,49.034160,124.391723,0.000000,28.074673,30.812872,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

63,15:30-15:45,41.209560,51.634632,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,15.740390,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,252.520997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,87.91,0.000000,49.034160,124.391723,0.000000,28.074673,30.812872,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

64,15:45-16:00,41.209560,51.634632,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,15.740390,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,259.282997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,87.91,0.000000,49.034160,124.391723,0.000000,28.074673,30.812872,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

65,16:00-16:15,41.209560,51.634632,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,15.740390,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,307.582997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,90.56,0.000000,49.034160,124.391723,0.000000,28.074673,31.317063,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

66,16:15-16:30,41.209560,62.859552,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,15.740390,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,325.936997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,90.56,0.000000,49.034160,124.391723,0.000000,28.074673,31.317063,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

67,16:30-16:45,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,28.283514,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,348.154997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,90.56,0.000000,49.034160,124.391723,0.000000,28.074673,31.317063,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

68,16:45-17:00,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.292320,38.481962,11.584168,35.347582,28.283514,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,351.052997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,90.56,0.000000,49.034160,124.391723,0.000000,28.074673,31.317063,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

69,17:00-17:15,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.584168,35.347582,3.443210,0.000000,121.319940,1.016377,50.123808,0.000000,0.000000,114.108750,381.964997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,90.56,0.000000,49.034160,124.391723,0.000000,28.074673,30.277493,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

70,17:15-17:30,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.584168,35.347582,3.443210,0.000000,121.319940,1.016377,50.123808,0.000000,0.000000,114.108750,386.794997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,90.56,0.000000,49.034160,124.391723,0.000000,28.074673,30.277493,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

71,17:30-17:45,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.584168,35.347582,3.443210,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,378.100997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,90.56,0.000000,49.034160,142.500094,0.000000,28.074673,30.277493,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

72,17:45-18:00,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.584168,35.347582,3.443210,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,365.542997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.269063,28.806893,14.490000,21.915642,25.560360,90.56,0.000000,49.034160,142.500094,0.000000,28.074673,30.277493,348.629400,0.000000,0.000000,333.632250,0,0,0,0,0

73,18:00-18:15,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.584168,35.347582,15.740390,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,384.862997,35.377818,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,32.971512,14.490000,21.915642,25.560360,67.62,0.000000,49.034160,142.500094,0.000000,28.074673,30.277493,319.649400,0.000000,0.000000,333.632250,0,0,0,0,0

74,18:15-18:30,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.584168,35.347582,15.740390,0.000000,121.319940,1.016377,45.324720,0.000000,0.000000,114.108750,384.862997,40.948837,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,32.971512,14.490000,21.915642,25.560360,62.79,0.000000,49.034160,142.500094,0.000000,28.074673,30.277493,329.309400,0.000000,0.000000,333.632250,0,0,0,0,0

75,18:30-18:45,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.584168,35.347582,15.740390,0.000000,123.259282,1.016377,45.324720,0.000000,0.000000,114.108750,399.352997,40.948837,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,32.971512,14.490000,21.915642,25.560360,57.96,0.000000,49.034160,142.500094,0.000000,28.074673,30.277493,329.309400,0.000000,0.000000,333.632250,0,0,0,0,0

76,18:45-19:00,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,14.152286,35.347582,15.740390,0.000000,123.259282,1.016377,50.123808,0.000000,0.000000,114.108750,488.418197,40.948837,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,32.971512,14.490000,25.492837,25.560360,53.13,0.000000,49.034160,142.500094,0.000000,28.074673,30.277493,355.391400,0.000000,0.000000,333.632250,0,0,0,0,0

77,19:00-19:15,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,14.152286,36.240842,15.740390,0.000000,131.019443,1.016377,50.123808,0.000000,0.000000,114.108750,564.571069,40.948837,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,32.971512,14.490000,25.492837,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,29.522506,30.277493,355.391400,0.000000,0.000000,330.372000,0,0,0,0,0

78,19:15-19:30,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,14.152286,36.240842,15.740390,0.000000,131.134500,1.016377,45.324720,0.000000,0.000000,114.108750,635.089069,40.948837,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,32.971512,14.490000,25.492837,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,29.522506,30.277493,355.391400,0.000000,0.000000,330.372000,0,0,0,0,0

79,19:30-19:45,41.209560,82.503162,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,14.152286,36.240842,29.513232,0.000000,134.282927,1.016377,45.324720,0.000000,0.000000,114.108750,663.429439,40.948837,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,30.490824,14.490000,25.492837,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,29.522506,30.277493,480.971400,0.000000,0.000000,330.372000,0,0,0,0,0

80,19:45-20:00,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,14.152286,36.240842,29.513232,0.000000,134.575875,1.016377,45.324720,0.000000,0.000000,114.108750,656.336322,40.948837,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,30.490824,14.490000,25.492837,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,29.522506,30.277493,558.251400,0.000000,0.000000,330.372000,0,0,0,0,0

81,20:00-20:15,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,13.347283,36.240842,29.513232,0.000000,134.575875,1.016377,45.324720,11.589102,0.000000,114.108750,578.280288,40.948837,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,30.490824,14.490000,25.492837,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,29.522506,30.277493,529.271400,0.000000,0.000000,330.372000,0,0,0,0,0

82,20:15-20:30,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.179421,36.240842,29.513232,0.000000,134.575875,1.016377,45.324720,11.589102,0.000000,114.108750,429.298997,40.948837,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,30.490824,14.490000,25.492837,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,29.522506,30.277493,529.271400,0.000000,0.000000,330.372000,0,0,0,0,0

83,20:30-20:45,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.179421,36.240842,15.740390,0.000000,134.575875,1.016377,45.324720,11.589102,0.000000,114.108750,361.678997,40.948837,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,30.490824,14.490000,22.153610,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,29.522506,30.277493,529.271400,0.000000,0.000000,330.372000,0,0,0,0,0

84,20:45-21:00,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.542681,35.347582,15.740390,0.000000,134.575875,1.016377,45.324720,11.589102,0.000000,114.108750,332.698997,40.948837,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,30.490824,14.490000,21.915642,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,28.074673,30.277493,529.271400,0.000000,0.000000,330.372000,0,0,0,0,0

85,21:00-21:15,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.542681,35.347582,15.740390,0.000000,134.575875,1.016377,45.324720,23.178204,0.000000,114.108750,269.908997,40.948837,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,30.490824,14.490000,21.915642,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,28.074673,30.277493,439.756704,0.000000,0.000000,330.372000,0,0,0,0,0

86,21:15-21:30,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.542681,35.347582,15.740390,0.000000,134.575875,1.016377,45.324720,23.178204,0.000000,114.108750,221.608997,30.692138,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,30.490824,14.490000,15.549219,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,28.074673,30.277493,423.011400,0.000000,0.000000,330.372000,0,0,0,0,0

87,21:30-21:45,41.209560,80.819424,119.460993,0.000000,6.187230,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.422327,35.347582,15.740390,0.000000,134.575875,1.016377,45.324720,34.767306,0.000000,114.108750,202.288997,30.692138,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,30.490824,14.490000,14.583219,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,28.074673,30.277493,423.011400,0.000000,0.000000,330.372000,0,0,0,0,0

88,21:45-22:00,41.209560,80.819424,119.460993,0.000000,6.187230,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.422327,36.240842,15.740390,0.000000,134.575875,1.016377,45.324720,34.767306,0.000000,114.108750,202.288997,30.692138,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,13.765500,30.490824,14.490000,14.583219,25.560360,43.47,0.000000,49.034160,142.500094,0.000000,29.522506,30.277493,423.011400,0.000000,0.000000,330.372000,0,0,0,0,0

89,22:00-22:15,41.209560,80.819424,119.460993,0.000000,6.187230,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.458194,36.240842,15.740390,0.000000,134.575875,1.016377,45.324720,34.767306,0.000000,114.108750,202.288997,30.692138,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,10.617692,22.257606,14.490000,14.583219,25.560360,43.47,0.000000,49.034160,94.406407,0.000000,29.522506,30.277493,336.071400,0.000000,0.000000,330.372000,0,0,0,0,0

90,22:15-22:30,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.458194,36.240842,15.740390,0.000000,134.575875,1.016377,45.324720,34.767306,0.000000,114.108750,202.288997,30.692138,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,10.617692,22.257606,14.490000,14.583219,25.560360,43.47,0.000000,49.034160,94.406407,0.000000,29.522506,30.277493,336.071400,0.000000,0.000000,330.372000,0,0,0,0,0

91,22:30-22:45,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.458194,36.240842,15.740390,0.000000,134.575875,1.016377,45.324720,34.767306,0.000000,114.108750,202.288997,30.692138,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,10.617692,22.257606,14.490000,14.583219,25.560360,43.47,0.000000,49.034160,94.406407,0.000000,29.522506,30.277493,284.623097,0.000000,0.000000,330.372000,0,0,0,0,0

92,22:45-23:00,41.209560,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,149.432907,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.458194,36.240842,15.740390,0.000000,134.575875,1.016377,45.324720,34.767306,0.000000,114.108750,202.288997,30.692138,0.000000,0.000000,38.670526,0.000000,0.000000,47.755713,0.000000,0.000000,10.617692,22.257606,14.490000,14.583219,25.560360,43.47,0.000000,49.034160,94.406407,0.000000,29.522506,30.277493,258.791400,0.000000,0.000000,330.372000,0,0,0,0,0

93,23:00-23:15,27.473040,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.458194,35.347582,15.740390,0.000000,134.575875,1.016377,45.324720,34.767306,0.000000,114.108750,202.288997,30.692138,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.617692,22.257606,14.490000,14.583219,25.560360,43.47,0.000000,49.034160,94.406407,0.000000,28.074673,30.277493,258.791400,0.000000,0.000000,330.372000,0,0,0,0,0

94,23:15-23:30,27.473040,80.819424,119.460993,0.000000,11.384503,0.000000,88.872000,0.000000,0.000000,147.740523,0.000000,0.000000,0.000000,15.266710,63.535752,38.481962,11.458194,35.347582,15.740390,0.000000,134.575875,1.016377,45.324720,34.767306,0.000000,114.108750,202.288997,30.692138,0.000000,0.000000,34.289136,0.000000,0.000000,47.755713,0.000000,0.000000,10.617692,22.257606,14.490000,14.583219,25.560360,43.47,0.000000,49.034160,94.406407,0.000000,28.074673,30.277493,258.791400,0.000000,0.000000,330.372000,0,0,0,0,0

