Block,Time,DADRI_GF,RIHAND1,AURY_RF,DULHASTI,KISHANGANGA,SEWA2,ANTA_CRF,AURY_GF,UNCHAHAR2,AURY_CRF,RIHAND2,URI2,SINGRAULI_HYDRO,NJPC,DHAULIGNGA,TANAKPUR,RAPPB,KOLDAM,RAMPUR,TANDA2,UNCHAHAR4,CHAMERA3,DADRI_CRF,KOTESHWR,PARBATI3,BSIUL,CHAMERA2,NAPP,SALAL,JHAJJAR,SINGRAULI,ANTA_RF,DADRT2,KHSTPP-II,KUDGI,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,UNCHAHAR1,AURY_LF,RIHAND3,UNCHAHAR3,ANTA_GF,ANTA_LF,RAPPC,TEHRI,CHAMERA1,DADRI_LF,DADRI_RF,URI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
42,10:15-10:30,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,31.333273,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,3.075886,19.002743,38.186531,37.366436,81.422792,419.035740,134.643115,0.000000,363.908146,77.087170,135.91,6.158441,18.112017,26.426043,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

43,10:30-10:45,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,31.333273,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,445.131240,134.643115,0.000000,363.908146,77.087170,135.91,6.158441,18.112017,26.426043,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

44,10:45-11:00,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,31.333273,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,463.504405,134.643115,0.000000,363.908146,77.087170,135.91,6.158441,18.112017,26.426043,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,50.149752,0,0,0,0,0

45,11:00-11:15,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,485.733905,134.643115,0.000000,363.933541,77.087170,135.91,6.158441,18.112017,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,50.149752,0,0,0,0,0

46,11:15-11:30,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,501.188240,134.643115,0.000000,363.899234,77.087170,135.91,6.158441,18.112017,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

47,11:30-11:45,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,480.891740,134.643115,0.000000,363.933541,99.258680,135.91,9.656688,18.112017,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

48,11:45-12:00,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,462.528240,134.643115,0.000000,363.899234,99.258680,135.91,9.656688,18.112017,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

49,12:00-12:15,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,485.724240,134.643115,0.000000,363.933541,99.258680,135.91,9.656688,18.112017,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

50,12:15-12:30,0.000000,43.492500,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,498.288740,134.643115,0.000000,363.899234,109.890180,135.91,9.656688,18.112017,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

51,12:30-12:45,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,502.154740,134.643115,0.000000,363.933541,116.655680,135.31,9.656688,19.078517,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

52,12:45-13:00,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,481.858240,134.643115,0.000000,363.890657,139.851680,135.31,9.656688,19.078517,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

53,13:00-13:15,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,456.729240,134.645531,0.000000,363.933541,139.851680,135.31,13.522688,28.051696,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

54,13:15-13:30,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,22.882177,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,456.729240,134.645531,0.000000,363.890657,139.851680,135.31,13.522688,28.051696,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,15.557267,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

55,13:30-13:45,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,35.077184,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,19.002743,38.186531,37.366436,81.422792,495.398905,134.645531,0.000000,374.739982,142.548988,135.31,13.772625,28.051696,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,21.926986,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

56,13:45-14:00,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,35.077184,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,12.668495,38.186531,37.366436,81.422792,524.384240,134.645531,0.000000,409.533982,142.548988,135.31,13.772625,28.051696,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,21.926986,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

57,14:00-14:15,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,35.077184,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,12.668495,38.186531,37.366436,81.422792,524.384240,134.645531,0.000000,432.729982,142.548988,135.31,13.772625,28.051696,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,21.926986,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,20.296500,45.348180,0,0,0,0,0

58,14:15-14:30,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,35.077184,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,12.668495,38.186531,37.366436,81.422792,571.254658,134.645531,0.000000,468.490482,142.548988,135.31,13.772625,28.051696,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,21.926986,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

59,14:30-14:45,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.615230,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,12.668495,38.186531,37.366436,81.422792,571.254658,134.645531,0.000000,520.681482,142.548988,135.31,13.772625,32.352621,25.573590,14.497500,400.131000,11.572327,0.000000,119.522827,21.926986,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

60,14:45-15:00,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.615230,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,34.306884,0.000000,12.668495,38.186531,37.366436,81.422792,571.351308,134.645531,0.000000,578.998062,142.548988,135.31,13.772625,32.352621,25.573590,14.497500,400.131000,16.345931,0.000000,119.522827,21.926986,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

61,15:00-15:15,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.615230,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,577.561070,134.645531,0.000000,579.384662,142.548988,135.31,13.772625,32.352621,25.573590,14.497500,400.131000,16.345931,0.000000,119.522827,21.946316,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

62,15:15-15:30,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.615230,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,577.561070,134.645531,0.000000,579.384662,142.548988,135.31,13.772625,32.352621,25.573590,14.497500,400.131000,16.345931,0.000000,119.522827,21.946316,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

63,15:30-15:45,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.615230,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,577.561070,134.645531,0.000000,594.732682,142.573852,135.31,13.772625,32.255971,25.573590,14.497500,400.131000,16.345931,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

64,15:45-16:00,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.615230,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,577.561070,134.645531,0.000000,594.732682,142.573852,135.31,13.772625,32.255971,25.573590,14.497500,400.131000,16.345931,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

65,16:00-16:15,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,31.333273,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,577.561070,134.645531,0.000000,663.772828,142.573852,135.31,13.772625,32.255971,25.573590,14.497500,400.131000,16.345931,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

66,16:15-16:30,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,31.333273,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,577.561070,134.645531,0.000000,663.772828,142.573852,120.81,13.772625,32.255971,25.573590,14.497500,400.131000,16.345931,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

67,16:30-16:45,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,31.333273,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,577.561070,134.645531,0.000000,663.772828,142.573852,119.85,13.772625,32.255971,25.573590,14.497500,400.131000,16.345931,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,21.185680,45.348180,0,0,0,0,0

68,16:45-17:00,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,31.333273,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,577.561070,134.645531,0.000000,663.772828,142.573852,111.15,13.772625,32.255971,25.573590,14.497500,400.131000,16.345931,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,21.185680,45.348180,0,0,0,0,0

69,17:00-17:15,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,577.609395,134.645531,0.000000,663.772828,142.573852,135.31,13.772625,32.255971,25.573590,14.497500,400.131000,19.315502,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,16.249378,50.149752,0,0,0,0,0

70,17:15-17:30,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,608.431080,134.645531,0.000000,663.772828,142.573852,135.31,13.772625,32.255971,25.573590,14.497500,400.131000,19.315502,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,16.249378,50.149752,0,0,0,0,0

71,17:30-17:45,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,12.668495,38.186531,37.366436,81.422792,608.431080,134.645531,0.000000,663.772828,142.573852,135.31,13.772625,32.255971,25.573590,14.497500,400.131000,19.315502,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,16.249378,45.348180,0,0,0,0,0

72,17:45-18:00,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,19.002743,38.186531,37.366436,81.422792,608.431080,134.645531,0.000000,663.772828,142.573852,123.71,13.772625,32.255971,25.573590,14.497500,400.131000,19.315502,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,16.249378,45.348180,0,0,0,0,0

73,18:00-18:15,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,36.212822,0.000000,19.002743,38.186531,37.366436,81.422792,598.379480,134.645531,0.000000,663.772828,142.573852,106.32,13.772625,32.255971,25.573590,14.497500,400.131000,19.315502,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,16.249378,45.348180,0,0,0,0,0

74,18:15-18:30,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,36.212822,0.000000,19.002743,38.186531,37.366436,81.422792,628.534280,134.645531,0.000000,663.772828,142.573852,96.65,13.772625,32.255971,25.573590,14.497500,400.131000,19.315502,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,16.249378,45.348180,0,0,0,0,0

75,18:30-18:45,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,36.212822,0.000000,19.002743,38.186531,37.366436,81.422792,587.554680,134.645531,0.000000,663.772828,142.573852,91.82,13.772625,32.255971,25.573590,14.497500,400.131000,15.379431,0.000000,119.522827,25.058446,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,16.249378,45.348180,0,0,0,0,0

76,18:45-19:00,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.942946,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,36.212822,3.075886,19.002743,38.186531,37.366436,81.422792,587.554680,134.645531,0.000000,663.772828,142.573852,82.15,13.772625,32.255971,25.573590,14.497500,400.131000,15.379431,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,16.249378,50.149752,0,0,0,0,0

77,19:00-19:15,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.942946,149.510253,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,31.605346,19.002743,38.779169,37.366436,81.422792,583.277918,134.645531,0.000000,663.772828,142.573852,72.49,13.772625,30.506606,25.573590,14.497500,400.131000,11.726448,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,50.149752,0,0,0,0,0

78,19:15-19:30,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.942946,149.510253,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,31.605346,19.002743,38.779169,37.366436,81.422792,583.277918,134.645531,0.000000,663.772828,142.573852,67.66,13.772625,30.506606,25.573590,14.497500,400.131000,11.726448,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

79,19:30-19:45,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,149.510253,35.319915,8.666606,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,31.605346,6.334248,38.779169,37.366436,81.422792,583.277918,134.645531,0.000000,651.015185,142.573852,62.82,13.772625,30.506606,25.573590,14.497500,400.131000,11.726448,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

80,19:45-20:00,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,149.510253,35.319915,8.666606,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,31.605346,6.334248,38.779169,37.366436,81.422792,583.277918,134.645531,0.000000,574.528290,142.573852,62.82,13.772625,30.506606,25.573590,14.497500,400.131000,11.726448,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

81,20:00-20:15,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,149.510253,35.319915,8.666606,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,15.802673,0.000000,38.779169,37.366436,81.422792,626.992809,134.645531,0.000000,574.528290,142.573852,53.16,13.772625,30.506606,25.573590,14.497500,400.131000,15.667352,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

82,20:15-20:30,0.000000,44.459000,0.000000,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,149.510253,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,15.802673,0.000000,38.779169,37.366436,81.422792,626.992809,134.645531,0.000000,574.528290,142.573852,53.16,13.772625,30.506606,25.573590,14.497500,400.131000,15.667352,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,0.000000,45.348180,0,0,0,0,0

83,20:30-20:45,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,149.510253,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,0.000000,0.000000,38.779169,37.366436,81.422792,626.992809,134.645531,0.000000,574.528290,142.573852,43.49,13.772625,30.506606,25.573590,14.497500,400.131000,15.667352,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,20.296500,45.348180,0,0,0,0,0

84,20:45-21:00,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,0.000000,38.186531,37.366436,81.422792,626.992809,134.645531,0.000000,574.528290,142.573852,43.49,13.772625,30.506606,25.573590,14.497500,400.131000,15.667352,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

85,21:00-21:15,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,0.000000,38.186531,37.366436,81.422792,626.992809,134.645531,0.000000,574.528290,142.573852,43.49,13.772625,30.506606,25.573590,14.497500,400.131000,15.667352,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

86,21:15-21:30,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,0.000000,38.186531,37.366436,81.422792,626.992809,134.645531,0.000000,574.528290,142.573852,43.49,13.772625,30.506606,25.573590,14.497500,400.131000,15.667352,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

87,21:30-21:45,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,147.816993,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,28.089204,0.000000,35.259853,0.000000,0.000000,38.186531,37.366436,81.422792,626.992809,134.645531,0.000000,574.528290,142.573852,43.49,13.772625,30.506606,25.573590,14.497500,400.131000,15.667352,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

88,21:45-22:00,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,149.510253,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,0.000000,0.000000,38.779169,37.366436,81.422792,626.992809,134.645531,0.000000,574.528290,142.573852,39.63,13.772625,30.506606,25.573590,14.497500,400.131000,15.667352,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

89,22:00-22:15,0.000000,44.459000,19.321398,47.780431,0.000000,15.274612,0.000000,0.000000,40.970032,0.000000,114.167812,30.553191,0.961436,149.510253,35.319915,11.390396,0.000000,0.000000,0.000000,0.000000,0.000000,29.537786,0.000000,38.881135,3.075886,0.000000,38.779169,37.366436,81.422792,583.277918,134.645531,0.000000,526.203290,142.573852,39.63,13.772625,30.506606,22.732080,14.497500,400.131000,11.726448,0.000000,119.522827,25.506032,0.000000,0.000000,49.304838,65.029986,41.230890,0.000000,22.099796,45.348180,0,0,0,0,0

