Block,Time,NR/30092023/26122029/SH-06,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/06022042/L_NR_2012_02,NR/01102023/06022042/L_NR_2012_07,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/05012040/L_NR_2020_02,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02012046/L_NR_2021_17,NR/30092023/31122025/SH-07,NR/01102023/13082046/L_NR_2021_12,NR/01102023/31102037/L_NR_2019_11,NR/01102023/14082046/L_NR_2021_16,NR/01102023/30042040/GNA_LT_35,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,NR/01102023/25072045/L_NR_2021_15,NR/26072023/31072042/L_NR_2023_07,L_NR_2019_19,WR/01102023/29112042/L_NR_2019_05,NR/01102023/08032047/L_NR_2021_14,NR/01102023/31052040/LT-31,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/02122045/L_NR_2021_13,NR/01102023/23072042/L_NR_2012_04,WR/01102023/01102023/L_NR_2022_09,NR/26072023/25122043/L_NR_2023_10,NR/01102023/22052037/LT-59,NR/01102023/30042040/GNA_LT_36,NR/01102023/19072037/LT-05,NR/01102023/25122043/GNA_MEJA_DELHI,SR/01102023/07102043/L_NR_2018_61,WR/01102023/01102023/L_NR_2020_06
89,22:00-22:15,30.930000,101.230000,208.760000,74.110000,29.000000,3.340000,22,0,0,30.930000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,34.26,0,0,132.600000,34.26,0,3.190000,0.000000,118.300000,0.000000,7.21,7.34

90,22:15-22:30,30.930000,101.230000,208.760000,74.110000,29.000000,3.340000,22,0,0,30.930000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,34.49,0,0,132.600000,34.49,0,3.190000,0.000000,118.300000,0.000000,7.21,7.34

91,22:30-22:45,30.930000,101.230000,208.760000,74.110000,29.000000,3.340000,22,0,0,30.930000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,26.29,0,0,132.600000,26.29,0,3.190000,0.000000,118.300000,0.000000,7.21,7.34

92,22:45-23:00,30.930000,101.230000,208.760000,74.110000,29.000000,3.340000,22,0,0,30.930000,0,2.840000,0,0.000000,7,7.33,0,0,0,0,0,0.000000,25.67,0,0,132.600000,25.67,0,3.190000,0.000000,118.300000,0.000000,7.21,7.34

93,23:00-23:15,30.930000,101.230000,208.760000,74.110000,28.030000,3.340000,26.59,0,0,16.520000,0,2.760000,0,0.000000,7,8.86,0,0,0,0,0,0.000000,25.67,0,0,132.600000,25.67,0,3.190000,0.000000,118.300000,0.000000,7.21,8.86

94,23:15-23:30,30.930000,101.230000,208.760000,74.110000,28.030000,3.340000,26.24,0,0,16.520000,0,2.760000,0,0.000000,7,8.75,0,0,0,0,0,0.000000,25.67,0,0,132.600000,25.67,0,3.190000,0.000000,118.300000,0.000000,7.21,8.74

95,23:30-23:45,16.520000,101.230000,208.760000,74.110000,28.030000,3.340000,25.94,0,0,16.520000,0,2.760000,0,0.000000,7,8.65,0,0,0,0,0,0.000000,25.67,0,0,132.600000,25.67,0,3.190000,0.000000,118.300000,0.000000,7.21,8.64

96,23:45-24:00,16.520000,101.230000,208.760000,74.110000,28.030000,3.340000,25.42,0,0,16.520000,0,2.760000,0,0.000000,7,8.47,0,0,0,0,0,0.000000,25.67,0,0,132.600000,25.67,0,3.270000,0.000000,118.300000,0.000000,7.21,8.47

