Block,Time,NR/01012024/15012024/IEX_231227_05965,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/29112042/L_NR_2019_05,WR/01102023/01102023/L_NR_2020_06,NR/01102023/13082046/L_NR_2021_12,WR/01102023/24112044/L_NR_2020_07,L_NR_2019_19,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_17,NR/05012024/31012024/SJVN050124NR1341,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/08032047/L_NR_2021_14,NR/01102023/25072045/L_NR_2021_15,NR/01102023/14082046/L_NR_2021_16,NR/05012024/31012024/SJVN050124NR1342,NR/26072023/31072042/L_NR_2023_07,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/16072048/L_NR_2022_08,WR/01102023/30052048/L_NR_2022_10,NR/01102023/02122045/L_NR_2021_13,WR/01102023/31032046/L_NR_2020_05,NR/26072023/25122043/L_NR_2023_10,NR/22102023/11042047/L_NR_2021_16,WR/01102023/01102023/L_NR_2022_09,SR/01102023/07102043/L_NR_2018_61,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/23072042/L_NR_2012_04,NR/01012024/31012024/HP-28,NR/01102023/05012040/L_NR_2020_02,NR/06012024/31012024/NVVN/OA/16855,NR/01102023/31102037/L_NR_2019_11,NR/01102023/22052037/LT-59,NR/01012024/31032024/ ChanjuII,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/30042040/GNA_LT_35,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/31052040/LT-31,NR/01012024/31012024/HP-26,NR/01102023/06022042/L_NR_2012_07,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/08012024/08012024/HPX-TAMCTG-070124-05687,NR/01102023/19072037/LT-05,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01102023/06022042/L_NR_2012_02,NR/01012024/31012024/HP-27,NR/30092023/31122025/SH-07,NR/01102023/30042040/GNA_LT_36,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01012024/31012024/52,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/15012024/IEX_231227_05966,NR/30092023/26122029/SH-06
51,12:30-12:45,95.950000,0.000000,32.5,7.23,229.38,7.24,74.705885,0,22,19.67,32.5,40,25,0,23.03,95,32.5,6.66,14.17,45.87,21.72,40,43,14.17,7.21,47.980000,269.860000,0.000000,1.430000,47.980000,0.990000,0.770000,1.650000,0.000000,100.500000,13.480000,8.160000,13.480000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,13.810000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

52,12:45-13:00,95.950000,0.000000,32.5,7.43,229.38,7.43,73.053315,0,25,19.67,32.5,46.67,30,0,23.03,112,32.5,6.66,14.51,45.87,22.29,48,50,14.51,7.21,47.980000,269.860000,0.000000,1.430000,47.980000,0.990000,0.770000,1.650000,0.000000,100.500000,14.330000,8.160000,14.330000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,14.690000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

53,13:00-13:15,95.950000,0.000000,32.5,8.42,229.38,8.42,70.710554,0,32,19.67,32.5,53.33,40,0,23.03,133,32.5,6.66,15.16,45.87,25.26,57,63,15.16,7.21,47.980000,269.860000,0.000000,1.430000,47.980000,1.070000,0.770000,1.550000,0.000000,100.500000,14.330000,8.160000,14.330000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,14.690000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

54,13:15-13:30,95.950000,0.000000,32.5,9.42,229.38,9.42,68.581655,0,38,19.67,32.5,61.67,45,0,23.03,161,32.5,6.66,15.73,45.87,28.26,69,77,15.73,7.21,47.980000,269.860000,0.000000,1.430000,47.980000,1.070000,0.770000,1.550000,0.000000,100.500000,15.680000,8.160000,15.680000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,16.070000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

55,13:30-13:45,95.950000,0.000000,32.5,10.42,229.38,10.42,80.246855,0,40,19.67,32.5,89.67,45,0,23.03,168,32.5,6.66,16.86,45.87,31.26,72,80,16.86,7.21,47.980000,269.860000,0.000000,1.430000,47.980000,1.070000,0.770000,1.550000,0.000000,100.500000,15.680000,8.160000,15.680000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,16.070000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

56,13:45-14:00,95.950000,0.000000,32.5,11.42,229.38,11.42,75.901568,0,42,19.67,32.5,88.33,45,0,23.03,175,32.5,6.66,18,45.87,34.26,75,83,18,7.21,47.980000,269.860000,0.000000,1.430000,47.980000,1.070000,0.770000,1.550000,0.000000,100.500000,15.390000,8.160000,15.390000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,15.780000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

57,14:00-14:15,95.950000,0.000000,32.5,13.42,229.38,13.42,71.177162,0,37,19.67,32.5,86.44,45,0,23.03,158,32.5,8.84,21.84,45.87,40.26,67,75,21.84,7.21,47.980000,269.860000,0.000000,1.480000,47.980000,1.140000,0.840000,1.550000,0.000000,100.500000,15.030000,8.160000,15.030000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,15.410000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

58,14:15-14:30,95.950000,0.000000,32.5,14.42,229.38,14.42,66.374988,0,35,19.67,32.5,83.32,43,0,23.03,151,32.5,9.84,23.17,45.87,43.26,64,70,23.17,7.21,47.980000,269.860000,0.000000,1.480000,47.980000,1.140000,0.840000,1.550000,0.000000,81.560000,14.420000,8.160000,14.420000,229.450000,74.480000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,14.780000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

59,14:30-14:45,95.950000,0.000000,32.5,15.42,229.38,15.42,61.213137,0,35,19.67,32.5,79.28,43,0,23.03,151,32.5,11.18,24.84,45.87,46.26,64,70,24.84,7.21,47.980000,269.860000,0.000000,1.480000,47.980000,1.140000,0.840000,1.550000,0.000000,100.500000,13.760000,8.160000,13.760000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,14.110000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

60,14:45-15:00,95.950000,0.000000,32.5,16.08,223.66,16.09,55.963797,0,32,19.48,32.5,74.57,41,0,23.03,140,32.5,11.84,26.51,44.73,48.26,60,64,26.51,7.21,47.980000,269.860000,0.000000,1.480000,47.980000,1.140000,0.840000,1.550000,0.000000,100.500000,12.980000,8.160000,12.980000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,13.300000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

61,15:00-15:15,95.950000,0.000000,32.5,16.58,209.89,16.59,64.1586,0,30,17.27,32.5,69.32,37.81,0,22.55,137,32.5,12.51,28.51,41.98,49.76,58,60,28.51,7.21,47.980000,269.860000,0.000000,1.480000,47.980000,1.220000,0.840000,1.550000,0.000000,100.500000,11.950000,8.160000,11.950000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,12.240000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

62,15:15-15:30,95.950000,0.000000,32.5,17.26,194.38,17.25,57.499715,0,27,15.35,32.5,63.7,35.79,0,20.73,123,32.5,13.18,28.89,38.88,51.76,52,53,28.89,7.21,47.980000,269.860000,0.000000,1.480000,47.980000,1.220000,0.840000,1.550000,0.000000,100.500000,10.930000,8.160000,10.930000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,11.200000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

63,15:30-15:45,95.950000,23.990000,33,17.92,178.63,17.92,50.821388,0,23,14.39,29.02,52.83,33.31,0,17.56,105,33,13.84,29.51,35.73,53.76,45,45,29.51,7.21,47.980000,269.860000,0.000000,1.480000,47.980000,1.220000,0.840000,1.550000,0.000000,100.500000,10.030000,8.160000,10.030000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,10.280000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

64,15:45-16:00,95.950000,23.990000,24.73,18.76,161.45,18.75,43.530638,0,20,19.67,25,46.61,30.73,0,23.03,91,33,14.51,30.21,32.29,56.26,39,39,30.21,7.21,47.980000,269.860000,0.000000,1.480000,47.980000,1.220000,0.840000,1.550000,0.000000,100.500000,8.820000,8.160000,8.820000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,9.050000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

65,16:00-16:15,95.950000,23.990000,17.41,14.16,141.37,14.17,34.655365,0,15,0,19.79,40.04,21.86,0,0,76,22.1,12.58,30.52,28.27,42.51,32,31,30.52,9.1,47.980000,269.860000,0.000000,1.530000,47.980000,1.220000,0.840000,1.650000,0.000000,100.500000,7.680000,8.160000,7.680000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,7.880000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

66,16:15-16:30,95.950000,23.990000,3.66,14.47,120.37,14.48,25.089901,0,11,0,3.71,32.65,20.25,0,0,63,9.2,12.62,31.22,24.07,43.44,27,23,31.22,9.18,47.980000,269.860000,0.000000,1.530000,47.980000,1.220000,0.840000,1.650000,0.000000,100.500000,6.540000,8.160000,6.540000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,6.700000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

67,16:30-16:45,95.950000,23.990000,2,14.75,97.94,14.76,14.756478,0,8,0,2,21.87,17.87,0,0,49,1.8,12.62,31.85,19.59,44.26,21,15,31.85,9.2,47.980000,269.860000,0.000000,1.530000,47.980000,1.220000,0.840000,1.650000,0.000000,100.500000,4.820000,8.160000,4.820000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,4.940000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

68,16:45-17:00,95.950000,23.990000,1,14.99,76.68,14.97,9.721,0,6,0,1,15.08,15.22,0,0,35,0,12.65,32.51,15.33,44.92,15,12,32.51,9.3,47.980000,269.860000,0.000000,1.530000,47.980000,1.220000,0.840000,1.650000,0.000000,100.500000,3.020000,8.160000,3.020000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,3.090000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

69,17:00-17:15,95.950000,23.990000,0,15.32,55.13,15.32,5.997857,0,4,0,0,7.43,11.85,0,0,21,0,12.75,33.22,11.03,45.96,9,8,33.22,7.21,47.980000,269.860000,0.000000,1.530000,47.980000,1.300000,0.840000,1.650000,0.000000,100.500000,1.700000,8.160000,1.700000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,1.740000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

70,17:15-17:30,95.950000,23.990000,0,15.67,33.7,15.68,2.391366,0,2,0,0,0.54,7.95,0,0,11,0,12.8,34.88,6.74,47.03,4,5,34.88,7.21,47.980000,269.860000,0.000000,1.530000,47.980000,1.300000,0.840000,1.650000,0.000000,100.500000,0.790000,8.160000,0.790000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,0.810000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

71,17:30-17:45,95.950000,23.990000,0,15.98,16.8,15.99,0.68047,0,1,0,0,0,5,0,0,2,0,13.1,36.56,3.36,47.96,1,1,36.56,7.21,47.980000,269.860000,0.000000,1.530000,47.980000,1.300000,0.840000,1.650000,0.000000,100.500000,0.280000,8.160000,0.280000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,0.280000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

72,17:45-18:00,95.950000,23.990000,0,16.35,5.67,16.34,0,0,0,0,0,0,5,0,0,0,0,13.16,37.13,1.13,49.03,0,0,37.13,7.21,47.980000,269.860000,0.000000,1.530000,47.980000,1.300000,0.840000,1.650000,0.000000,100.500000,0.010000,8.160000,0.010000,229.450000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,0.010000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

73,18:00-18:15,95.950000,23.990000,0,17.34,0.71,17.34,0,0,0,0,0,0,0,0,0,0,0,13.94,38.51,0.14,52.02,0,0,38.51,7.21,47.980000,269.860000,0.000000,1.530000,47.980000,1.220000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,152.060000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

74,18:15-18:30,95.950000,23.990000,0,18.6,0,18.61,0,0,0,0,0,0,0,0,0,0,0,15.03,40.17,0,55.82,0,0,40.17,8.08,47.980000,269.860000,0.000000,1.530000,47.980000,1.220000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,152.060000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

75,18:30-18:45,95.950000,23.990000,0,19.54,0,19.56,0,0,0,0,0,0,0,0,0,0,0,15.92,47.5,0,58.67,0,0,47.5,9,47.980000,269.860000,0.000000,1.530000,47.980000,1.220000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,152.060000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

76,18:45-19:00,95.950000,23.990000,0,20.3,0,20.28,0,0,0,0,0,0,0,0,0,0,0,16.66,48.21,0,60.85,0,0,48.21,9.3,47.980000,269.860000,0.000000,1.530000,47.980000,1.220000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,152.060000,85.900000,5.760000,0.000000,115.080000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

77,19:00-19:15,95.950000,23.990000,0,20.44,0,20.44,0,0,0,0,0,0,0,0,0,0,0,16.77,48.92,0,61.31,0,0,48.92,9.6,47.980000,269.860000,0.000000,1.480000,47.980000,1.140000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,0.000000,85.900000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

78,19:15-19:30,95.950000,23.990000,0,20.78,0,20.77,0,0,0,0,0,0,0,0,0,0,0,16.73,49.63,0,62.31,0,0,49.63,9.8,47.980000,269.860000,0.000000,1.480000,47.980000,1.140000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,0.000000,85.900000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

79,19:30-19:45,95.950000,23.990000,0,21.11,0,21.11,0,0,0,0,0,0,0,0,0,0,0,17.01,50.34,0,63.33,0,0,50.34,8,47.980000,269.860000,0.000000,1.480000,47.980000,1.140000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,0.000000,85.900000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

80,19:45-20:00,95.950000,23.990000,0,21.45,0,21.44,0,0,0,0,0,0,0,0,0,0,0,17.84,51.05,0,64.33,0,0,51.05,8.2,47.980000,269.860000,0.000000,1.480000,47.980000,1.140000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,0.000000,85.900000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,95.950000,18.230000,47.980000,30.700000

81,20:00-20:15,95.950000,23.990000,0,19.54,0,19.56,0,0,0,0,0,0,0,0,0,0,0,14.75,47.5,0,58.67,0,0,47.5,8.41,47.980000,269.860000,0.000000,1.480000,47.980000,1.070000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,0.000000,85.900000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,30.700000

82,20:15-20:30,95.950000,23.990000,0,20.3,0,20.28,0,0,0,0,0,0,0,0,0,0,0,15.01,48.21,0,60.85,0,0,48.21,8.98,47.980000,269.860000,0.000000,1.480000,47.980000,1.070000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,0.000000,85.900000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,30.700000

83,20:30-20:45,95.950000,23.990000,0,20.44,0,20.44,0,0,0,0,0,0,0,0,0,0,0,15.46,60,0,61.31,0,0,60,9.63,47.980000,269.860000,0.000000,1.480000,47.980000,1.070000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,0.000000,85.900000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,30.700000

84,20:45-21:00,95.950000,23.990000,0,20.78,0,20.77,0,0,0,0,0,0,0,0,0,0,0,16.25,63.33,0,62.31,0,0,63.33,10.31,47.980000,269.860000,0.000000,1.480000,47.980000,1.070000,0.930000,1.550000,0.000000,100.500000,0.000000,8.160000,0.000000,0.000000,85.900000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,30.700000

85,21:00-21:15,95.950000,23.990000,0,21.11,0,21.11,0,0,0,0,0,0,0,0,0,0,0,16.88,66.67,0,63.33,0,0,66.67,10.97,47.980000,269.860000,0.000000,1.480000,47.980000,1.070000,0.840000,1.650000,0.000000,71.710000,0.000000,8.160000,0.000000,0.000000,74.480000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,24.960000

86,21:15-21:30,95.950000,23.990000,0,21.45,0,21.44,0,0,0,0,0,0,0,0,0,0,0,17.45,67.33,0,64.33,0,0,67.33,11.91,47.980000,269.860000,0.000000,1.480000,47.980000,1.070000,0.840000,1.650000,0.000000,48.930000,0.000000,8.160000,0.000000,0.000000,74.480000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,24.960000

87,21:30-21:45,95.950000,23.990000,0,29.09,0,29.11,0,0,0,0,0,0,0,0,0,0,0,27.6,68,0,87.32,0,0,68,12.63,47.980000,269.860000,0.000000,1.480000,47.980000,1.070000,0.840000,1.650000,0.000000,48.930000,0.000000,8.160000,0.000000,0.000000,74.480000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,24.960000

88,21:45-22:00,95.950000,23.990000,0,29.27,0,29.27,0,0,0,0,0,0,0,0,0,0,0,28.19,68.67,0,87.82,0,0,68.67,13.12,47.980000,269.860000,0.000000,1.480000,47.980000,1.070000,0.840000,1.650000,0.000000,48.930000,0.000000,8.160000,0.000000,0.000000,74.480000,5.760000,0.000000,110.950000,47.980000,259.640000,0.000000,30.700000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,24.960000

89,22:00-22:15,95.950000,23.030000,0,29.43,0,29.44,0,0,0,0,0,0,0,0,0,0,0,28.51,69.33,0,88.32,0,0,69.33,13.64,47.980000,269.860000,24.460000,1.430000,47.980000,1.070000,0.840000,1.550000,0.000000,48.930000,0.000000,8.160000,0.000000,152.060000,74.480000,5.760000,0.000000,110.950000,47.980000,226.370000,57.140000,25.810000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,25.810000

90,22:15-22:30,95.950000,23.030000,0,29.77,0,29.77,0,0,0,0,0,0,0,0,0,0,0,29.05,70,0,89.32,0,0,70,14.01,47.980000,269.860000,24.460000,1.430000,47.980000,1.070000,0.840000,1.550000,0.000000,48.930000,0.000000,8.160000,0.000000,152.060000,74.480000,5.760000,0.000000,110.950000,47.980000,226.370000,57.140000,25.810000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,25.810000

91,22:30-22:45,95.950000,23.030000,0,30.11,0,30.11,0,0,0,0,0,0,0,0,0,0,0,29.1,70,0,90.33,0,0,70,14.41,47.980000,269.860000,24.460000,1.430000,47.980000,1.070000,0.840000,1.550000,0.000000,48.930000,0.000000,8.160000,0.000000,152.060000,74.480000,5.760000,0.000000,94.020000,47.980000,226.370000,57.140000,25.810000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,25.810000

92,22:45-23:00,95.950000,23.030000,0,30.93,0,30.94,0,0,0,0,0,0,0,0,0,0,0,29.08,71,0,92.82,0,0,71,14.84,47.980000,269.860000,24.460000,1.430000,47.980000,1.070000,0.840000,1.550000,0.000000,48.930000,0.000000,8.160000,0.000000,152.060000,56.250000,5.760000,0.000000,65.810000,47.980000,226.370000,57.140000,25.810000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,25.810000

93,23:00-23:15,95.950000,23.030000,0,31.92,0,31.92,0,0,0,0,0,0,0,0,0,0,0,29.4,72,0,95.76,0,0,72,19.01,47.980000,230.280000,24.460000,1.430000,47.980000,0.990000,0.770000,1.550000,0.000000,48.930000,0.000000,8.160000,0.000000,152.060000,56.250000,5.760000,0.000000,65.810000,47.980000,226.370000,57.140000,25.810000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,25.810000

94,23:15-23:30,95.950000,23.030000,0,32.43,0,32.44,0,0,0,0,0,0,0,0,0,0,0,29.9,72,0,97.32,0,0,72,19.62,47.980000,191.900000,24.460000,1.430000,47.980000,0.990000,0.770000,1.550000,0.000000,48.930000,0.000000,8.160000,0.000000,152.060000,32.620000,5.760000,0.000000,65.810000,47.980000,226.370000,57.140000,25.810000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,25.810000

95,23:30-23:45,95.950000,23.030000,0,32.97,0,32.97,0,0,0,0,0,0,0,0,0,0,0,30.27,72,0,98.91,0,0,72,25.02,47.980000,148.420000,24.460000,1.430000,47.980000,0.990000,0.770000,1.550000,0.000000,48.930000,0.000000,8.160000,0.000000,152.060000,32.620000,5.760000,0.000000,65.810000,47.980000,178.390000,57.140000,25.810000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,25.810000

96,23:45-24:00,95.950000,23.030000,0,33.01,0,33,0,0,0,0,0,0,0,0,0,0,0,30.53,72,0,99,0,0,72,26.02,47.980000,148.420000,24.460000,1.430000,47.980000,0.990000,0.770000,1.550000,0.000000,48.930000,0.000000,8.160000,0.000000,152.060000,32.620000,5.760000,0.000000,65.810000,47.980000,166.660000,57.140000,25.810000,0.000000,11.510000,6.720000,0.000000,18.230000,47.980000,25.810000

