Block,Time,NR/30092023/31122025/SH-07,NR/01102023/06022042/L_NR_2012_07,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/01102023/L_NR_2020_06,WR/01102023/24112044/L_NR_2020_07,NR/01102023/08032047/L_NR_2021_14,NR/01102023/25072045/L_NR_2021_15,NR/01102023/22052037/LT-59,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02122045/L_NR_2021_13,NR/01102023/31102037/L_NR_2019_11,NR/30092023/26122029/SH-06,SR/01102023/07102043/L_NR_2018_61,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/L_NR_2019_05,NR/22102023/11042047/L_NR_2021_16,NR/26072023/31072042/L_NR_2023_07,NR/01102023/06022042/L_NR_2012_02,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01112023/30112023/HP-09,WR/01102023/01102023/L_NR_2022_09,WR/01102023/30052048/L_NR_2022_10,NR/01102023/30042040/GNA_LT_35,WR/01102023/31032046/L_NR_2020_05,NR/01102023/30042040/GNA_LT_36,NR/01102023/14082046/L_NR_2021_16,NR/01112023/30112023/HP-10,NR/22102023/11042047/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,NR/26072023/25122043/L_NR_2023_10,NR/01102023/19072037/LT-05,NR/03112023/30112023/HPX-TAMDLY-011123-05147,NR/01102023/15082037/GNA_NR_2012_01,SR/01112023/30112023/KSEB_BYPL-NOV23,NR/01102023/23072042/L_NR_2012_04,NR/01102023/31052040/LT-31,NR/03112023/30112023/IEX-231101-05680,NR/01102023/05012040/L_NR_2020_02,NR/01102023/02012046/L_NR_2021_17,NR/01102023/27052033/DIAPL(L_NR_2023_04)
71,17:30-17:45,30.860000,87.000000,0.000000,9.44,9.44,0,1,1.940000,0,0,1.84,2.000000,30.860000,6.96,8.58,0.1,1,7,260.990000,0,0.000000,22.34,22.34,0.110000,28.33,0.110000,0,203.780000,1,9.21,3,117.670000,48.220000,101.020000,144.68,271.270000,0.110000,48.220000,2.280000,0,26.040000

72,17:45-18:00,30.860000,87.000000,0.000000,9.78,9.77,0,0,1.940000,0,0,0.29,2.000000,30.860000,6.96,8.62,0,0,4,260.990000,0,0.000000,26.24,26.24,0.040000,29.33,0.050000,0,203.780000,0,1.43,1,117.670000,48.220000,101.020000,144.68,271.270000,0.040000,48.220000,2.280000,0,26.040000

73,18:00-18:15,30.860000,87.000000,0.000000,9.96,9.94,0,0,1.860000,0,0,0.16,2.000000,30.860000,6.96,9.21,0,0,0,260.990000,0,0.000000,28.27,28.27,0.000000,29.83,0.000000,0,73.790000,0,0.8,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.310000,0,27.010000

74,18:15-18:30,30.860000,87.000000,0.000000,10.38,10.38,0,0,1.860000,0,0,0,2.000000,30.860000,6.96,9.55,0,0,0,260.990000,0,0.000000,30.31,30.31,0.000000,31.15,0.000000,0,73.790000,0,0,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.310000,0,27.010000

75,18:30-18:45,9.060000,87.000000,0.000000,11.08,11.08,0,0,1.860000,0,0,0,1.920000,30.860000,6.96,9.88,0,0,0,260.990000,0,0.000000,32.53,32.53,0.000000,33.24,0.000000,0,73.790000,0,0,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.310000,0,27.010000

76,18:45-19:00,18.700000,87.000000,0.000000,12.44,12.43,0,0,1.860000,0,0,0,1.920000,30.860000,6.96,10.18,0,0,0,260.990000,0,0.000000,34.77,34.77,0.000000,37.29,0.000000,0,73.790000,0,0,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.310000,0,27.010000

77,19:00-19:15,23.420000,87.000000,0.000000,13.54,13.53,0,0,1.860000,0,0,0,1.920000,23.420000,7.21,10.97,0,0,0,260.990000,0,0.000000,36.15,36.15,0.000000,40.6,0.000000,0,73.790000,0,0,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.310000,0,27.010000

78,19:15-19:30,23.420000,87.000000,0.000000,14.33,14.33,0,0,1.860000,0,0,0,1.920000,23.420000,7.21,11.53,0,0,0,260.990000,0,0.000000,37.1,37.1,0.000000,42.99,0.000000,0,73.790000,0,0,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.310000,0,27.010000

79,19:30-19:45,23.420000,87.000000,0.000000,15.21,15.2,0,0,1.860000,0,0,0,1.920000,23.420000,7.21,14.04,0,0,0,260.990000,0,0.000000,41.08,41.08,0.000000,45.62,0.000000,0,73.790000,0,0,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.310000,0,27.010000

80,19:45-20:00,23.420000,87.000000,0.000000,15.65,15.64,0,0,1.860000,0,0,0,1.920000,23.420000,7.21,14.23,0,0,0,260.990000,0,0.000000,41.11,41.11,0.000000,46.92,0.000000,0,73.790000,0,0,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.310000,0,27.010000

81,20:00-20:15,23.420000,87.000000,0.000000,19.43,19.43,0,0,1.860000,0,0,0,1.840000,23.420000,7.21,16.73,0,0,0,260.990000,0,0.000000,48.55,48.55,0.000000,58.28,0.000000,0,73.790000,0,0,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.280000,0,26.040000

82,20:15-20:30,23.420000,87.000000,0.000000,19.24,19.25,0,0,1.860000,0,0,0,1.840000,23.420000,7.21,16.12,0,0,0,260.990000,0,0.000000,48.22,48.22,0.000000,57.74,0.000000,0,73.790000,0,0,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.280000,0,26.040000

83,20:30-20:45,23.420000,87.000000,0.000000,19.22,19.22,0,0,1.860000,0,0,0,1.840000,23.420000,7.21,16.01,0,0,0,260.990000,0,0.000000,47.49,47.49,0.000000,57.66,0.000000,0,73.790000,0,0,0,117.670000,48.220000,101.020000,144.68,271.270000,0.000000,48.220000,2.280000,0,26.040000

84,20:45-21:00,23.420000,87.000000,0.000000,19.13,19.13,0,0,1.860000,0,0,0,1.840000,23.420000,7.21,15.8,0,0,0,260.990000,0,0.000000,47.03,47.03,0.000000,57.38,0.000000,0,73.790000,0,0,0,117.670000,48.220000,72.090000,144.68,271.270000,0.000000,48.220000,2.280000,0,26.040000

85,21:00-21:15,26.030000,87.000000,0.000000,18.95,18.93,0,0,1.860000,0,0,0,1.840000,26.030000,9.06,15.7,0,0,0,260.990000,0,0.000000,56.08,56.08,0.000000,56.8,0.000000,0,73.790000,0,0,0,96.450000,48.220000,65.590000,144.68,271.270000,0.000000,48.220000,2.230000,0,26.040000

86,21:15-21:30,26.030000,74.550000,0.000000,22.22,22.22,0,0,1.860000,0,0,0,1.840000,26.030000,8.9,15.59,0,0,0,260.990000,0,0.000000,55.29,55.29,0.000000,66.66,0.000000,0,73.790000,0,0,0,86.800000,48.220000,48.220000,144.68,271.270000,0.000000,48.220000,2.230000,0,26.040000

87,21:30-21:45,26.030000,55.570000,0.000000,21.88,21.89,0,0,1.860000,0,0,0,1.840000,26.030000,8.6,15.35,0,0,0,260.990000,0,0.000000,54.7,54.7,0.000000,65.66,0.000000,0,73.790000,0,0,0,67.520000,48.220000,48.220000,144.68,271.270000,0.000000,48.220000,2.230000,0,26.040000

88,21:45-22:00,26.030000,55.570000,0.000000,21.61,21.61,0,0,1.860000,0,0,0,1.840000,26.030000,8.4,15.33,0,0,0,260.990000,0,0.000000,54.02,54.02,0.000000,64.82,0.000000,0,73.790000,0,0,0,67.520000,48.220000,48.220000,144.68,271.270000,0.000000,48.220000,2.230000,0,26.040000

89,22:00-22:15,26.030000,68.030000,0.000000,21.43,21.44,0,0,1.780000,0,0,0,1.840000,26.030000,8.4,20.21,0,0,0,260.990000,0,172.780000,51.04,51.04,0.000000,64.32,0.000000,0,73.790000,0,0,0,67.520000,48.220000,62.690000,144.68,271.270000,0.000000,48.220000,2.230000,0,25.080000

90,22:15-22:30,26.030000,68.030000,0.000000,21.25,21.24,0,0,1.780000,0,0,0,1.840000,26.030000,8.25,19.88,0,0,0,260.990000,0,172.780000,47.79,47.79,0.000000,63.73,0.000000,0,73.790000,0,0,0,67.520000,48.220000,53.050000,144.68,271.270000,0.000000,48.220000,2.230000,0,25.080000

91,22:30-22:45,26.030000,68.030000,0.000000,21.16,21.16,0,0,1.780000,0,0,0,1.840000,26.030000,8,19.1,0,0,0,260.990000,0,172.780000,47.43,47.43,0.000000,63.49,0.000000,0,73.790000,0,0,0,67.520000,48.220000,46.300000,144.68,271.270000,0.000000,48.220000,2.230000,0,25.080000

92,22:45-23:00,26.030000,55.570000,0.000000,20.5,20.5,0,0,1.780000,0,0,0,1.840000,26.030000,7.6,18.88,0,0,0,260.990000,0,172.780000,46.97,46.97,0.000000,61.51,0.000000,0,73.790000,0,0,0,71.760000,48.220000,46.510000,144.68,271.270000,0.000000,48.220000,2.230000,0,25.080000

93,23:00-23:15,26.030000,55.570000,0.000000,20.31,20.32,0,0,1.780000,0,0,0,1.770000,26.030000,7.5,18.21,0,0,0,234.290000,0,172.780000,46.89,46.89,0.000000,60.95,0.000000,0,73.790000,0,0,0,71.760000,48.220000,46.510000,144.68,271.270000,0.000000,48.220000,2.230000,0,25.080000

94,23:15-23:30,26.030000,55.570000,0.000000,19.72,19.72,0,0,1.780000,0,0,0,1.770000,26.030000,7.45,16.88,0,0,0,223.990000,0,172.780000,46.26,46.26,0.000000,59.15,0.000000,0,73.790000,0,0,0,71.760000,48.220000,46.510000,144.68,271.270000,0.000000,48.220000,2.230000,0,25.080000

95,23:30-23:45,26.030000,55.570000,0.000000,19.24,19.24,0,0,1.780000,0,0,0,1.770000,26.030000,7.38,16.55,0,0,0,185.410000,0,172.780000,45.33,45.33,0.000000,57.72,0.000000,0,73.790000,0,0,0,71.760000,48.220000,46.510000,144.68,271.270000,0.000000,48.220000,2.230000,0,25.080000

96,23:45-24:00,26.030000,55.570000,0.000000,19.07,19.08,0,0,1.780000,0,0,0,1.770000,26.030000,7.21,16.21,0,0,0,169.970000,0,172.780000,44.49,44.49,0.000000,57.24,0.000000,0,73.790000,0,0,0,71.760000,48.220000,46.510000,144.68,271.270000,0.000000,48.220000,2.230000,0,25.080000

