Block,Time,ANTA_LF,DADRT2,RAPPB,URI2,CHAMERA1,UNCHAHAR4,URI,CHAMERA2,BSIUL,KOLDAM,ANTA_GF,NAPP,UNCHAHAR3,ANTA_CRF,TANDA2,JHAJJAR,AURY_RF,SALAL,DADRI_GF,UNCHAHAR1,KOTESHWR,RAPPC,AURY_LF,AURY_GF,PARBATI3,DADRI_LF,RAMPUR,KISHANGANGA,NJPC,DULHASTI,TEHRI,DADRI_CRF,AURY_CRF,ANTA_RF,DHAULIGNGA,RIHAND2,UNCHAHAR2,SEWA2,SINGRAULI,SINGRAULI_HYDRO,RIHAND1,RIHAND3,CHAMERA3,TANAKPUR,DADRI_RF,KUDGI,BRBCL,FSTPP I & II,TALA,KHSTPP-I,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,393.691100,0.000000,31.749572,13.589946,0.000000,23.493782,30.945862,6.307570,0.000000,0.000000,18.078837,13.361979,0.000000,0.000000,347.079073,0.000000,77.556179,0.000000,11.478828,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,114.262312,22.456616,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,130.59,19.346045,6.403042,24.172827,20.633380,405.076221,94.282828,0,0,0,0,0

48,11:45-12:00,0.000000,393.691100,0.000000,31.749572,13.589946,0.000000,23.493782,30.945862,6.307570,0.000000,0.000000,18.078837,13.361979,0.000000,0.000000,347.079073,0.000000,77.556179,0.000000,11.478828,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,114.262312,22.003824,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,130.59,19.346045,6.403042,24.172827,20.633380,405.076221,94.282828,0,0,0,0,0

49,12:00-12:15,0.000000,411.102500,0.000000,31.749572,40.769838,0.000000,25.629581,30.945862,6.307570,0.000000,0.000000,18.078837,13.352516,0.000000,0.000000,347.079073,0.000000,71.936166,0.000000,11.478828,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,114.262312,25.891816,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,6.403042,24.172827,20.633380,405.076221,94.282828,0,0,0,0,0

50,12:15-12:30,0.000000,430.480614,0.000000,31.749572,40.769838,0.000000,25.629581,30.945862,6.307570,0.000000,0.000000,18.078837,13.352516,0.000000,0.000000,347.079073,0.000000,71.936166,0.000000,11.478828,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,114.262312,25.891816,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,6.403042,24.172827,20.633380,405.076221,94.282828,0,0,0,0,0

51,12:30-12:45,0.000000,430.480614,0.000000,19.518179,40.769838,0.000000,23.493782,30.945862,6.307570,0.000000,0.000000,18.078837,13.352516,0.000000,0.000000,370.698476,0.000000,67.440156,0.000000,11.478828,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,114.262312,25.891816,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,6.403042,24.172827,20.633380,405.076221,94.282828,0,0,0,0,0

52,12:45-13:00,0.000000,430.480614,0.000000,19.518179,40.769838,0.000000,23.493782,30.945862,6.307570,0.000000,0.000000,18.078837,13.352516,0.000000,0.000000,370.698476,0.000000,67.440156,0.000000,11.478828,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,114.262312,25.891816,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,6.403042,24.172827,20.633380,405.076221,94.282828,0,0,0,0,0

53,13:00-13:15,0.000000,415.939000,0.000000,19.518179,40.769838,0.000000,23.493782,28.367040,6.307570,0.000000,0.000000,18.078837,13.352516,0.000000,0.000000,347.061841,0.000000,67.440156,0.000000,11.478828,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,88.263513,25.891816,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,6.403042,24.172827,20.633380,405.076221,94.282828,0,0,0,0,0

54,13:15-13:30,0.000000,365.307927,0.000000,19.518179,40.769838,0.000000,23.493782,28.367040,6.307570,0.000000,0.000000,18.078837,13.352516,0.000000,0.000000,347.061841,0.000000,67.440156,0.000000,11.478828,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,88.263513,25.891816,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,6.403042,24.172827,20.633380,405.076221,94.282828,0,0,0,0,0

55,13:30-13:45,0.000000,378.214300,0.000000,19.518179,40.769838,0.000000,23.493782,28.367040,6.307570,0.000000,0.000000,18.078837,13.546071,0.000000,0.000000,347.061841,0.000000,61.820143,0.000000,11.506212,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,88.263513,24.924516,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,6.403042,24.172827,20.633380,405.076221,94.282828,0,0,0,0,0

56,13:45-14:00,0.000000,425.644114,0.000000,19.518179,40.769838,0.000000,23.493782,28.367040,6.307570,0.000000,0.000000,18.078837,13.546071,0.000000,0.000000,352.861367,0.000000,61.820143,0.000000,11.506212,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,88.263513,31.700743,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,10.631981,24.172827,29.035638,405.076221,94.282828,0,0,0,0,0

57,14:00-14:15,0.000000,425.644114,0.000000,19.518179,40.769838,0.000000,21.357984,28.367040,6.307570,0.000000,0.000000,18.078837,13.546071,0.000000,0.000000,347.061841,0.000000,51.704120,0.000000,11.506212,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,88.263513,31.700743,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,10.631981,24.172827,29.035638,405.076221,94.282828,0,0,0,0,0

58,14:15-14:30,0.000000,425.644114,0.000000,19.518179,40.769838,0.000000,21.357984,28.367040,6.307570,0.000000,0.000000,18.078837,13.546071,0.000000,0.000000,370.698476,0.000000,51.704120,0.000000,11.506212,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,14.625576,0.000000,0.000000,0.000000,35.395151,114.262312,31.700743,0.000000,122.636519,1.017745,56.321623,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,10.631981,24.172827,29.035638,405.076221,94.282828,0,0,0,0,0

59,14:30-14:45,0.000000,434.745343,0.000000,19.518179,40.769838,0.000000,21.357984,28.367040,6.307570,0.000000,0.000000,18.078837,18.472044,0.000000,0.000000,467.428476,0.000000,33.720078,0.000000,14.638054,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,29.251152,0.000000,0.000000,0.000000,35.395151,114.262312,31.700743,0.000000,134.384745,1.017745,72.446254,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,13.543069,24.172827,39.016872,405.076221,107.519373,0,0,0,0,0

60,14:45-15:00,0.000000,434.745343,0.000000,19.518179,40.769838,0.000000,21.357984,28.367040,6.307570,0.000000,0.000000,18.078837,18.472044,0.000000,0.000000,530.302976,0.000000,33.720078,0.000000,14.638054,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,29.251152,0.000000,0.000000,0.000000,35.395151,114.262312,31.700743,0.000000,134.754563,1.017745,87.576803,119.621759,18.722749,11.771557,0.000000,135.42,19.346045,13.784025,24.172827,43.147242,405.076221,136.744319,0,0,0,0,0

61,15:00-15:15,0.000000,434.745343,0.000000,19.518179,40.769838,0.000000,21.357984,28.367040,6.307570,0.000000,0.000000,18.078837,19.152153,0.000000,0.000000,625.577189,0.000000,33.720078,0.000000,14.921860,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,29.251152,0.000000,0.000000,0.000000,35.395151,114.262312,31.700743,0.000000,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,13.784025,24.741599,43.151156,405.076221,142.445469,0,0,0,0,0

62,15:15-15:30,0.000000,434.745343,0.000000,19.518179,40.769838,0.000000,21.357984,19.341164,6.307570,0.000000,0.000000,18.078837,19.152153,0.000000,0.000000,625.195783,0.000000,33.720078,0.000000,14.921860,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,29.251152,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,0.000000,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,13.784025,24.741599,43.151156,405.076221,142.445469,0,0,0,0,0

63,15:30-15:45,0.000000,502.456343,0.000000,19.518179,40.769838,0.000000,21.357984,19.341164,6.307570,0.000000,0.000000,18.078837,19.152153,0.000000,0.000000,625.195783,0.000000,50.580117,0.000000,14.921860,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,29.251152,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,0.000000,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,13.784025,24.741599,43.151156,405.076221,142.445469,0,0,0,0,0

64,15:45-16:00,0.000000,565.330843,0.000000,19.518179,40.769838,0.000000,21.357984,19.341164,6.307570,0.000000,0.000000,18.078837,19.152153,0.000000,0.000000,625.195783,0.000000,50.580117,0.000000,14.921860,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,30.469950,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,0.000000,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,13.784025,24.741599,43.151156,405.076221,142.445469,0,0,0,0,0

65,16:00-16:15,0.000000,633.041843,0.000000,19.518179,40.769838,0.000000,45.919666,19.341164,6.307570,0.000000,0.000000,18.078837,19.152153,0.000000,0.000000,625.195783,0.000000,77.556179,0.000000,14.921860,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,0.000000,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,13.784025,24.741599,43.151156,405.076221,142.445469,0,0,0,0,0

66,16:15-16:30,0.000000,652.387843,0.000000,31.749572,40.769838,0.000000,45.919666,19.341164,6.307570,0.000000,0.000000,18.078837,19.152153,0.000000,0.000000,625.195783,0.000000,77.556179,0.000000,14.921860,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,0.000000,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,13.784025,24.741599,43.151156,405.076221,142.445469,0,0,0,0,0

67,16:30-16:45,0.000000,664.322252,0.000000,31.749572,40.769838,0.000000,21.357984,19.341164,6.307570,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.405075,0.000000,77.556179,0.000000,19.906260,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,0.000000,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,13.784025,24.172827,42.274879,405.076221,142.445469,0,0,0,0,0

68,16:45-17:00,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,21.357984,19.341164,6.307570,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.405075,0.000000,77.556179,0.000000,19.906260,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,0.000000,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,13.784025,24.172827,42.274879,405.076221,142.445469,0,0,0,0,0

69,17:00-17:15,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,25.629581,21.919985,1.064030,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,0.000000,77.556179,0.000000,19.906260,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,0.000000,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,11.025285,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

70,17:15-17:30,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,25.629581,21.919985,1.064030,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,0.000000,77.556179,0.000000,19.906260,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,5.106067,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,11.025285,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

71,17:30-17:45,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,23.493782,21.919985,1.064030,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,0.000000,77.556179,0.000000,20.158532,8.583820,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,5.106067,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,11.025285,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

72,17:45-18:00,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,23.493782,21.919985,1.064030,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,0.000000,77.556179,0.000000,20.158532,17.167640,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,0.000000,35.395151,114.262312,41.003944,10.212134,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,0.000000,135.42,19.346045,11.025285,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

73,18:00-18:15,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,23.493782,28.367040,1.064030,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,19.013926,77.556179,0.000000,20.158532,17.167640,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,9.971412,35.395151,114.262312,41.003944,10.212134,134.754563,1.017745,88.991600,119.621759,9.361375,11.771557,20.313300,120.72,19.346045,10.487467,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

74,18:15-18:30,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,27.765379,28.367040,1.064030,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,19.013926,77.556179,0.000000,20.158532,17.167640,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,9.971412,35.395151,114.262312,41.003944,10.212134,134.754563,1.017745,88.991600,119.621759,18.722749,11.771557,23.417946,99.24,19.346045,10.487467,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

75,18:30-18:45,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,45.919666,28.367040,1.064030,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,19.013926,77.556179,0.000000,20.158532,25.751461,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,9.971412,35.395151,114.262312,41.003944,10.212134,134.754563,1.017745,88.991600,119.621759,18.722749,9.788979,23.417946,89.86,19.346045,10.485532,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

76,18:45-19:00,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,45.919666,38.218139,3.192090,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,34.335281,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,9.971412,35.395151,114.262312,41.003944,10.212134,134.754563,1.017745,88.991600,119.621759,28.112454,9.788979,23.417946,83.38,19.346045,10.485532,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

77,19:00-19:15,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,32.036976,38.218139,19.018472,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,9.788979,71.783333,77.19,19.346045,10.485532,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

78,19:15-19:30,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,19.018472,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,9.788979,71.783333,73.32,19.346045,10.485532,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

79,19:30-19:45,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,19.018472,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,9.788979,71.782946,72.35,19.346045,10.485532,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

80,19:45-20:00,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,19.018472,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,10.532446,71.782946,67.52,19.346045,10.485532,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

81,20:00-20:15,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,19.018472,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,10.532446,71.782946,61.81,19.346045,10.485532,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

82,20:15-20:30,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,19.018472,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,10.532446,71.782946,58.91,19.346045,10.485532,24.172827,42.271010,405.076221,142.691864,0,0,0,0,0

83,20:30-20:45,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,19.018472,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,10.532446,71.782946,56.01,19.346045,10.485532,25.594758,42.271010,405.076221,142.691864,0,0,0,0,0

84,20:45-21:00,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,2.128060,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,34.335281,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,9.971412,35.395151,114.262312,41.003944,10.212134,134.754563,1.017745,88.991600,119.621759,28.112454,10.532446,71.782946,53.10,19.346045,10.485532,25.594758,42.271010,405.076221,142.691864,0,0,0,0,0

85,21:00-21:15,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,2.128060,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,34.335281,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,9.971412,35.395151,114.262312,41.003944,10.212134,134.754563,1.017745,88.991600,119.621759,28.112454,10.532446,51.469646,48.36,19.346045,11.292260,24.172827,42.861063,405.076221,142.691864,0,0,0,0,0

86,21:15-21:30,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,2.128060,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,34.335281,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,9.971412,35.395151,114.262312,41.003944,10.212134,134.754563,1.017745,88.991600,119.621759,28.112454,10.532446,23.417946,48.36,19.346045,11.690691,24.172827,42.861063,405.076221,142.691864,0,0,0,0,0

87,21:30-21:45,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,2.128060,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,34.335281,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,43.876728,0.000000,0.000000,9.971412,35.395151,114.262312,41.003944,10.212134,134.754563,1.017745,88.991600,119.621759,28.112454,10.532446,23.417946,48.36,19.346045,11.690691,24.172827,42.861063,405.076221,142.691864,0,0,0,0,0

88,21:45-22:00,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,12.615140,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,11.771557,23.417946,48.36,19.346045,11.690691,24.172827,42.861063,405.076221,142.691864,0,0,0,0,0

89,22:00-22:15,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,35.240674,38.218139,12.615140,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,9.788979,23.417946,48.36,19.346045,11.690691,24.172827,42.861063,405.076221,142.691864,0,0,0,0,0

90,22:15-22:30,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,35.240674,38.218139,12.615140,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,9.788979,23.417946,48.36,19.346045,11.690691,24.172827,42.861063,405.076221,142.691864,0,0,0,0,0

91,22:30-22:45,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,12.615140,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,9.788979,23.417946,40.05,19.346045,11.690691,24.741599,42.861063,405.076221,142.691864,0,0,0,0,0

92,22:45-23:00,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,12.615140,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,38.150312,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.634007,47.819981,60.208621,0.000000,0.000000,9.971412,36.289614,114.262312,41.003944,15.287256,134.754563,1.017745,88.991600,119.621759,28.112454,9.788979,23.417946,38.11,19.346045,11.690691,24.741599,42.861063,405.076221,142.691864,0,0,0,0,0

93,23:00-23:15,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,1.064030,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,28.612734,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,58.502304,0.000000,0.000000,9.971412,35.395151,114.262312,41.003944,11.604698,134.754563,1.017745,88.991600,119.621759,28.112454,9.788979,23.417946,34.34,19.346045,11.690691,24.741599,42.861063,405.076221,142.691864,0,0,0,0,0

94,23:15-23:30,0.000000,664.322252,0.000000,19.518179,40.769838,0.000000,29.901178,38.218139,1.064030,0.000000,0.000000,18.078837,25.527144,0.000000,0.000000,631.407493,18.853644,77.556179,0.000000,20.158532,25.751461,49.345649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.939346,47.819981,58.502304,0.000000,0.000000,9.971412,35.395151,114.262312,41.003944,10.212134,134.754563,1.017745,88.991600,119.621759,28.112454,9.788979,23.417946,34.34,19.157082,11.690691,24.741599,42.861063,405.076221,142.691864,0,0,0,0,0

