Block,Time,UNCHAHAR3,CHAMERA3,KOLDAM,UNCHAHAR2,SALAL,RAPPC,TEHRI,NJPC,RIHAND1,BSIUL,KISHANGANGA,RIHAND2,ANTA_RF,RIHAND3,SINGRAULI_HYDRO,ANTA_CRF,UNCHAHAR1,UNCHAHAR4,SEWA2,DADRT2,TANAKPUR,RAPPB,AURY_RF,DADRI_LF,PARBATI3,URI2,AURY_CRF,SINGRAULI,DADRI_CRF,DADRI_GF,URI,DULHASTI,NAPP,ANTA_GF,JHAJJAR,TANDA2,CHAMERA2,CHAMERA1,RAMPUR,DADRI_RF,KOTESHWR,ANTA_LF,AURY_LF,AURY_GF,DHAULIGNGA,KHSTPP-I,BRBCL,KUDGI,KHSTPP-II,FSTPP I & II,SASAN,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,9.646000,0.000000,0.000000,27.804884,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,7.716800,0.000000,15.244585,173.628000,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,253.689800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,25.551579,19.292031,87.78,114.526186,9.966440,401.514750,23.821762,0,0,0,0,0

48,11:45-12:00,9.646000,0.000000,0.000000,27.804884,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,7.716800,0.000000,15.244585,173.628000,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,253.689800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,25.551579,19.292031,87.78,114.526186,9.966440,401.514750,23.821762,0,0,0,0,0

49,12:00-12:15,13.334142,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,173.628000,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,205.459800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,19.433989,19.292031,87.78,108.738586,9.959538,401.514750,23.821762,0,0,0,0,0

50,12:15-12:30,11.872206,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,173.628000,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,205.459800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,19.433989,19.292031,87.78,108.738586,8.465617,401.514750,23.821762,0,0,0,0,0

51,12:30-12:45,11.871638,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,173.628000,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,205.459800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,19.433989,19.292031,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

52,12:45-13:00,11.871638,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,173.628000,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,157.229800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,19.433989,19.292031,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

53,13:00-13:15,11.871638,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,173.858984,6.178263,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,115.863334,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,19.433989,19.292031,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

54,13:15-13:30,11.871638,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,173.867828,6.178263,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,115.128103,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,19.433989,19.292031,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

55,13:30-13:45,11.871638,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,173.628000,6.178263,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,114.787400,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,15.710151,19.292031,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

56,13:45-14:00,11.871638,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,173.628000,6.178263,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,157.229800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,15.710151,19.056395,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

57,14:00-14:15,7.716800,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,56.164414,0.000000,0.000000,88.017146,0.000000,82.360635,0.867282,0.000000,5.787600,0.000000,15.244585,173.858984,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,157.229800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,15.710151,19.292031,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

58,14:15-14:30,7.716800,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,56.164414,0.000000,0.000000,88.017146,0.000000,82.360635,0.867282,0.000000,5.787600,0.000000,15.244585,173.867828,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,205.459800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,15.710151,19.292031,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

59,14:30-14:45,7.716800,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,56.164414,0.000000,0.000000,88.017146,0.000000,82.360635,0.867282,0.000000,5.787600,0.000000,15.244585,173.628000,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,224.751800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,15.710151,19.292031,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

60,14:45-15:00,7.716800,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,56.164414,0.000000,0.000000,88.017146,0.000000,119.287589,0.867282,0.000000,5.787600,0.000000,15.244585,173.628000,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,224.751800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,15.710151,19.292031,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

61,15:00-15:15,7.716800,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,84.756500,0.000000,0.000000,113.940740,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,173.628000,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,224.751800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,15.710151,19.292031,87.78,108.738586,8.037240,393.918525,25.523316,0,0,0,0,0

62,15:15-15:30,7.716800,0.000000,0.000000,24.911084,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,173.628000,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,224.751800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,15.710151,19.292031,87.78,142.293572,8.037240,393.918525,25.523316,0,0,0,0,0

63,15:30-15:45,15.526684,0.000000,0.000000,29.134473,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,5.787600,0.000000,15.244585,182.703825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,253.689800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,17.758766,19.292031,87.78,142.293572,15.250790,396.902756,25.523316,0,0,0,0,0

64,15:45-16:00,15.526684,0.000000,0.000000,30.647657,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,7.446339,0.000000,15.244585,182.703825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,253.689800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,19.433989,19.292031,87.78,142.293572,17.272996,397.174050,25.523316,0,0,0,0,0

65,16:00-16:15,15.526684,0.000000,0.000000,30.647657,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,10.723462,0.000000,15.244585,182.703825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,99.474375,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,253.689800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,19.433989,18.630978,87.78,142.293572,17.272996,397.174050,24.672539,0,0,0,0,0

66,16:15-16:30,15.526684,0.000000,0.000000,30.647657,79.581429,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,11.872104,0.000000,15.244585,182.703825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,99.474375,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,253.689800,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,26.053846,19.292031,87.78,142.293572,17.272996,397.174050,24.672539,0,0,0,0,0

67,16:30-16:45,16.487989,0.000000,0.000000,40.889490,80.702294,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,16.724042,0.000000,15.244585,221.287825,4.942610,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,99.474375,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,259.887355,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,26.053846,18.277830,87.78,142.293572,17.272996,401.032450,22.687392,0,0,0,0,0

68,16:45-17:00,19.549986,0.000000,0.000000,40.889490,80.702294,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,16.724042,0.000000,15.244585,259.871825,4.942610,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,99.474375,0.000000,0.000000,45.791491,0.000000,38.117134,0.000000,259.887355,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,26.053846,19.292031,87.78,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

69,17:00-17:15,21.883880,0.000000,0.000000,40.889490,80.702294,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,16.724042,0.000000,15.244585,298.455825,4.942610,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.266246,0.000000,0.000000,50.051165,15.841047,38.117134,0.000000,259.887355,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,26.053846,19.292031,87.78,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

70,17:15-17:30,21.883880,0.000000,0.000000,40.889490,80.702294,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,16.724042,0.000000,15.244585,298.455825,4.942610,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,50.051165,15.841047,38.117134,0.000000,259.887355,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,26.053846,19.292031,87.78,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

71,17:30-17:45,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.789348,0.000000,15.244585,298.455825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,31.682094,38.117134,0.000000,274.356355,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,26.053846,19.292031,87.78,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

72,17:45-18:00,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,0.000000,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,298.455825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,31.682094,38.117134,0.000000,274.356355,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,0.000000,26.053846,19.292031,87.78,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

73,18:00-18:15,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,11.181643,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,356.331825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,31.682094,38.117134,0.000000,274.356355,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,8.792233,26.053846,19.292031,87.78,142.293572,17.272996,403.794293,22.687392,0,0,0,0,0

74,18:15-18:30,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,22.363286,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,356.331825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,50.051165,31.682094,38.117134,0.000000,274.356355,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,17.584465,26.053846,19.292031,87.78,142.293572,17.272996,403.945542,22.687392,0,0,0,0,0

75,18:30-18:45,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,27.346410,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,356.331825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,50.051165,31.682094,38.117134,0.000000,322.586355,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,26.376698,26.145579,19.292031,87.78,142.293572,17.272996,403.945542,22.687392,0,0,0,0,0

76,18:45-19:00,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,33.544930,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,394.915825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,31.682094,38.117134,0.000000,322.586355,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,35.296354,26.145579,19.292031,87.78,142.293572,17.272996,403.945542,22.687392,0,0,0,0,0

77,19:00-19:15,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,452.791825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,31.682094,38.117134,0.000000,338.984555,0.000000,0.000000,41.149836,0.000000,0.000000,8.084313,0.000000,0.000000,0.000000,36.188319,26.145579,19.292031,86.81,142.293572,17.272996,403.945542,22.687392,0,0,0,0,0

78,19:15-19:30,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,472.083825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,31.682094,38.117134,0.000000,338.984555,0.000000,0.000000,41.149836,0.000000,0.000000,8.084313,0.000000,0.000000,0.000000,36.188319,26.145579,19.292031,83.92,142.293572,17.272996,403.945542,22.687392,0,0,0,0,0

79,19:30-19:45,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,542.499625,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,31.682094,38.117134,0.000000,338.984555,0.000000,0.000000,41.149836,0.000000,0.000000,8.084313,0.000000,0.000000,0.000000,36.188319,26.145579,19.292031,80.06,142.293572,17.272996,403.945542,22.687392,0,0,0,0,0

80,19:45-20:00,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,575.296025,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,31.682094,38.117134,0.000000,338.984555,0.000000,0.000000,41.149836,0.000000,0.000000,8.084313,0.000000,0.000000,0.000000,36.188319,26.145579,19.292031,76.20,142.293572,17.272996,403.945542,22.687392,0,0,0,0,0

81,20:00-20:15,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,584.942025,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,31.682094,38.117134,0.000000,338.984555,0.000000,0.000000,41.149836,0.000000,0.000000,8.084313,0.000000,0.000000,0.000000,36.188319,26.145579,19.292031,72.34,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

82,20:15-20:30,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,578.189825,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,31.682094,38.117134,0.000000,338.984555,0.000000,0.000000,41.149836,0.000000,0.000000,8.084313,0.000000,0.000000,0.000000,36.188319,26.145579,19.292031,68.49,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

83,20:30-20:45,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,572.402225,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,338.984555,0.000000,0.000000,41.149836,0.000000,0.000000,8.084313,0.000000,0.000000,0.000000,36.188319,26.145579,19.292031,65.59,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

84,20:45-21:00,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,43.997335,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,19.828318,0.000000,15.244585,569.508425,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,338.984555,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,35.296354,26.145579,19.292031,62.70,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

85,21:00-21:15,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,43.997335,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,18.726744,0.000000,15.244585,569.508425,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,338.984555,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,35.296354,25.469781,19.292031,60.77,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

86,21:15-21:30,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,43.997335,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,18.726744,0.000000,15.244585,577.225225,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,338.984555,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,35.296354,25.469781,19.292031,57.88,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

87,21:30-21:45,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,43.997335,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,18.722886,0.000000,15.244585,586.871225,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,387.214555,0.000000,0.000000,41.149836,0.000000,0.000000,7.608765,0.000000,0.000000,0.000000,35.296354,25.469781,19.292031,55.95,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

88,21:45-22:00,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,18.722886,0.000000,15.244585,591.694225,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,387.214555,0.000000,0.000000,41.149836,0.000000,0.000000,15.597968,0.000000,0.000000,0.000000,36.188319,25.469781,19.292031,53.05,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

89,22:00-22:15,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,18.722886,0.000000,15.244585,580.151050,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,409.622309,0.000000,0.000000,41.149836,0.000000,0.000000,15.597968,0.000000,0.000000,0.000000,36.188319,25.469781,19.292031,53.05,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

90,22:15-22:30,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,18.722886,0.000000,15.244585,616.805850,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,409.622309,0.000000,0.000000,41.149836,0.000000,0.000000,15.597968,0.000000,0.000000,0.000000,36.188319,25.469781,19.292031,51.12,142.293572,17.272996,401.514750,22.687392,0,0,0,0,0

91,22:30-22:45,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,18.722886,0.000000,15.244585,650.566850,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,409.622309,0.000000,0.000000,41.149836,0.000000,0.000000,15.597968,0.000000,0.000000,0.000000,36.188319,25.469781,19.292031,50.16,142.293572,17.272996,401.514750,17.015544,0,0,0,0,0

92,22:45-23:00,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,44.726573,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,18.722886,0.000000,15.244585,659.248250,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,409.622309,0.000000,0.000000,41.149836,0.000000,0.000000,15.597968,0.000000,0.000000,0.000000,36.188319,25.469781,19.292031,48.23,142.293572,17.272996,401.514750,17.015544,0,0,0,0,0

93,23:00-23:15,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,43.997335,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,18.722886,0.000000,15.244585,662.467947,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,409.622309,0.000000,0.000000,41.149836,0.000000,0.000000,15.502858,0.000000,0.000000,0.000000,35.296354,25.469781,19.292031,46.30,142.293572,17.272996,401.514750,17.015544,0,0,0,0,0

94,23:15-23:30,25.455890,0.000000,0.000000,40.889490,80.702294,48.963096,43.997335,0.000000,88.743200,0.000000,0.000000,113.943375,0.000000,119.287862,0.867282,0.000000,18.722886,0.000000,15.244585,650.566850,11.368004,0.000000,0.000000,0.000000,0.000000,30.768215,0.000000,100.288256,0.000000,0.000000,45.791491,15.841047,38.117134,0.000000,409.622309,0.000000,0.000000,41.149836,0.000000,0.000000,15.407749,0.000000,0.000000,0.000000,35.296354,25.469781,19.292031,45.34,142.293572,17.272996,401.514750,17.015544,0,0,0,0,0

