Block,Time,ANTA_LF,CHAMERA3,KOTESHWR,JHAJJAR,SEWA2,AURY_CRF,SALAL,URI2,CHAMERA1,DADRI_GF,UNCHAHAR1,KISHANGANGA,KOLDAM,UNCHAHAR4,RAPPC,RAPPB,SINGRAULI_HYDRO,RIHAND3,ANTA_GF,DADRI_LF,NAPP,CHAMERA2,AURY_GF,TANAKPUR,ANTA_RF,UNCHAHAR3,DADRI_RF,DADRT2,DULHASTI,BSIUL,SINGRAULI,TANDA2,RAMPUR,NJPC,UNCHAHAR2,PARBATI3,DADRI_CRF,SASAN,FSTPP I & II,KHSTPP-II,TALA,BRBCL,KHSTPP-I,RIHAND2,TEHRI,AURY_RF,ANTA_CRF,RIHAND1,URI,AURY_LF,DHAULIGNGA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,33.660923,0.000000,381.227985,0.000000,0.000000,69.623322,36.617398,40.731905,0.000000,21.869632,0.000000,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.710311,0.000000,478.802880,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,330.508800,17.088851,143.317120,0.000000,14.497305,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,37.341696,0.000000,20.987994,0,0,0,0,0

49,12:00-12:15,0.000000,33.660923,0.000000,455.649289,0.000000,0.000000,49.410099,36.617398,40.731905,0.000000,21.869632,0.000000,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,11.760605,0.000000,26.710311,0.000000,490.399680,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,346.526880,17.088851,143.317120,0.000000,17.266100,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,37.341696,0.000000,10.518330,0,0,0,0,0

50,12:15-12:30,0.000000,33.660923,0.000000,455.649289,0.000000,0.000000,49.410099,36.617398,40.731905,0.000000,21.869632,0.000000,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,11.760605,0.000000,26.710311,0.000000,489.433280,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,363.813058,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

51,12:30-12:45,0.000000,33.660923,0.000000,455.649289,0.000000,0.000000,49.410099,36.617398,40.731905,0.000000,21.869632,2.686802,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.710311,0.000000,488.466880,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,374.329000,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

52,12:45-13:00,0.000000,33.660923,0.000000,455.649289,0.000000,0.000000,62.885581,36.617398,40.731905,0.000000,21.869632,5.373603,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.710311,0.000000,492.332480,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,380.520000,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

53,13:00-13:15,0.000000,33.660923,0.000000,455.649289,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.710311,0.000000,474.937280,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,386.288200,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,37.341696,0.000000,10.518330,0,0,0,0,0

54,13:15-13:30,0.000000,33.660923,0.000000,455.649289,0.000000,0.000000,77.484019,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.710311,0.000000,492.332480,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,391.724200,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,37.341696,0.000000,10.518330,0,0,0,0,0

55,13:30-13:45,0.000000,33.660923,0.000000,455.649289,0.000000,0.000000,77.484019,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.710311,0.000000,557.081280,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,396.344800,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,37.341696,0.000000,10.518330,0,0,0,0,0

56,13:45-14:00,0.000000,33.660923,0.000000,466.230016,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.710311,0.000000,593.095091,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,396.828000,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

57,14:00-14:15,0.000000,33.660923,0.000000,466.230016,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.710311,0.000000,593.095091,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,396.828000,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

58,14:15-14:30,0.000000,33.660923,0.000000,466.230016,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.710311,0.000000,593.095091,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,396.828000,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

59,14:30-14:45,0.000000,33.660923,0.000000,466.230016,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.710311,0.000000,593.095091,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,396.828000,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

60,14:45-15:00,0.000000,33.660923,0.000000,466.230016,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.130471,0.000000,593.095091,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,396.828000,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

61,15:00-15:15,0.000000,33.660923,0.000000,466.230016,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.130471,0.000000,593.095091,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,396.828000,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

62,15:15-15:30,0.000000,33.660923,0.000000,466.230016,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.130471,0.000000,593.095091,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,396.828000,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

63,15:30-15:45,0.000000,33.660923,0.000000,455.649289,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,11.760605,0.000000,26.130471,0.000000,546.450880,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,399.817800,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

64,15:45-16:00,0.000000,33.660923,0.000000,455.649289,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,11.760605,0.000000,26.130471,0.000000,535.178404,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

65,16:00-16:15,0.000000,33.660923,0.000000,306.689359,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.130471,0.000000,514.636412,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

66,16:15-16:30,0.000000,33.660923,0.000000,306.689359,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,4.951834,0.000000,26.130471,0.000000,504.103522,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

67,16:30-16:45,0.000000,33.660923,0.000000,244.058425,0.000000,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,0.000000,26.130471,0.000000,476.946812,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

68,16:45-17:00,0.000000,33.660923,0.000000,260.891567,12.259727,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,0.000000,26.130471,0.000000,466.516070,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,10.518330,0,0,0,0,0

69,17:00-17:15,0.000000,33.660923,0.000000,455.649289,12.259727,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,11.760605,0.000000,26.130471,0.000000,472.038080,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

70,17:15-17:30,0.000000,33.660923,0.000000,455.649289,12.259727,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,11.760605,0.000000,26.130471,0.000000,488.466880,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,17.088851,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

71,17:30-17:45,0.000000,33.660923,0.000000,455.649289,12.259727,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,0.000000,26.710311,0.000000,480.735680,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,16.925530,143.317120,0.000000,19.328000,42.821184,117.398272,0.000000,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

72,17:45-18:00,0.000000,33.660923,0.000000,455.649289,12.259727,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,0.000000,26.710311,0.000000,543.455040,57.187109,6.301701,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,400.089600,16.925530,143.317120,0.000000,19.328000,42.821184,117.398272,10.241534,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

73,18:00-18:15,0.000000,33.660923,0.000000,455.649289,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,0.000000,26.710311,0.000000,636.760814,57.187109,1.063040,101.401881,5.178057,6.518867,173.915716,43.397762,4.128549,0.000000,400.089600,16.925530,143.317120,0.000000,19.328000,42.821184,117.398272,20.483069,0.000000,0.000000,91.282223,32.007168,0.000000,31.554992,0,0,0,0,0

74,18:15-18:30,0.000000,33.660923,0.000000,466.230016,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.869921,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,0.000000,26.130471,0.000000,665.575091,57.187109,2.126080,101.401881,5.178057,6.518867,173.915716,42.141442,7.372410,0.000000,400.089600,16.925530,143.317120,0.000000,19.328000,42.821184,117.398272,30.724603,0.000000,0.000000,91.282223,32.007168,0.000000,31.554992,0,0,0,0,0

75,18:30-18:45,0.000000,33.660923,9.469669,457.049313,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,0.000000,26.130471,0.000000,662.192691,57.187109,3.189120,101.401881,5.178057,6.518867,173.915716,42.141442,5.897928,0.000000,400.089600,16.925530,143.317120,0.000000,19.328000,42.821184,117.398272,42.814235,0.000000,0.000000,91.282223,32.007168,0.000000,31.554992,0,0,0,0,0

76,18:45-19:00,0.000000,33.660923,9.469669,457.049313,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,3.713875,0.000000,26.130471,0.000000,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,8.846891,0.000000,400.089600,16.925530,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

77,19:00-19:15,0.000000,33.660923,9.469669,438.264623,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,3.713875,0.000000,26.130471,0.000000,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,56.814736,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

78,19:15-19:30,0.000000,33.660923,9.469669,443.096623,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,3.713875,0.000000,26.130471,0.000000,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,56.814736,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

79,19:30-19:45,0.000000,33.660923,9.469669,457.049313,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,11.760605,0.000000,26.130471,0.000000,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,56.814736,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

80,19:45-20:00,0.000000,33.660923,9.469669,457.049313,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,3.713875,0.000000,26.130471,0.000000,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,56.814736,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

81,20:00-20:15,0.000000,33.660923,9.469669,457.049313,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,3.713875,0.000000,26.130471,0.000000,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,56.814736,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

82,20:15-20:30,0.000000,33.660923,9.469669,457.049313,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,11.760605,0.000000,26.130471,0.000000,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,56.814736,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

83,20:30-20:45,0.000000,33.660923,9.469669,457.049313,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,3.713875,0.000000,26.130471,0.000000,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,18.873368,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

84,20:45-21:00,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,7.938278,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,0.000000,26.130471,0.000000,662.192691,57.187109,7.441280,101.401881,5.178057,6.518867,173.915716,42.141442,16.219301,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,40.966138,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

85,21:00-21:15,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,7.938278,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,0.000000,26.130471,0.000000,662.192691,57.187109,7.441280,101.401881,5.178057,6.518867,173.915716,42.141442,16.219301,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,40.966138,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

86,21:15-21:30,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,7.938278,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,0.000000,26.130471,0.000000,662.192691,57.187109,7.441280,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,40.966138,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

87,21:30-21:45,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,7.938278,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,11.517169,26.130471,20.294400,662.192691,57.187109,7.441280,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,40.966138,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

88,21:45-22:00,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,11.760605,11.517169,26.130471,23.401569,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

89,22:00-22:15,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,3.713875,30.845169,26.130471,23.401569,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

90,22:15-22:30,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,3.713875,46.606164,26.130471,43.695969,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

91,22:30-22:45,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,37.834272,40.731905,0.000000,21.483361,8.060405,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,48.230167,0.000000,3.713875,46.606164,26.130471,84.284769,662.192691,57.187109,19.000777,101.401881,5.178057,6.690024,175.907939,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,44.046298,0.000000,0.000000,91.282223,32.007168,0.000000,42.073323,0,0,0,0,0

92,22:45-23:00,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,7.938278,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,46.606164,26.130471,95.792233,662.192691,57.187109,12.603402,101.401881,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,40.966138,0.000000,0.000000,91.282223,32.007168,0.000000,31.554992,0,0,0,0,0

93,23:00-23:15,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,7.938278,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,46.606164,26.130471,95.792233,662.192691,57.187109,12.603402,95.175869,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,40.966138,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

94,23:15-23:30,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,7.938278,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,46.606164,26.130471,95.792233,662.192691,57.187109,12.603402,95.175869,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,40.966138,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

95,23:30-23:45,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,7.938278,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,3.713875,46.606164,26.130471,95.792233,662.192691,57.187109,12.603402,95.175869,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,40.966138,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

96,23:45-24:00,0.000000,33.660923,18.939336,457.049313,18.168916,0.000000,72.992192,36.617398,40.731905,0.000000,21.483361,7.938278,9.891175,0.000000,65.706388,0.000000,1.046488,123.100032,0.000000,0.000000,45.812429,46.870234,0.000000,11.760605,46.606164,26.130471,95.792233,662.192691,57.187109,12.603402,95.175869,5.178057,6.518867,173.915716,42.141442,4.128549,0.000000,400.089600,16.851213,143.317120,0.000000,19.328000,42.821184,117.398272,40.966138,0.000000,0.000000,91.282223,32.007168,0.000000,21.036662,0,0,0,0,0

