Block,Time,CHAMERA1,CHAMERA2,DADRT2,DHAULIGNGA,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NAPP,RAMPUR,BSIUL,CHAMERA3,KISHANGANGA,RAPPB,NJPC,PARBATI3,RIHAND1,RIHAND3,SALAL,SINGRAULI,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,URI2,RAPPC,RIHAND2,TANDA2,UNCHAHAR3,SEWA2,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
32,07:45:08:00,28.09872,29.001777,689.346319,29.745407,35.813791,661.459879,0,8.712864,45.567181,0,19.6614,21.118518,2.551476,0,0,3.47244,94.319983,126.520837,36.022,139.568328,1.075357,2.562,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,33.239137,0,0,72.0861,0,0,3.03,2.03,3.78,0.41,0.89,0.22,2,2.18,0.91,0,1.85,7.12,1.94,0,9.33,0.25,1.75,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.718972,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017622,0,0,0.001846,0.021777

33,08:00-08:15,28.09872,29.001777,689.346319,19.830272,35.813791,661.459879,0,8.712864,45.567181,0,19.6614,21.118518,2.551476,0,0,3.47244,94.319983,126.520837,48.804,139.568328,1.075357,3.843,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.655994,0,0,72.0861,0,0,3.03,2.03,3.78,0.41,0.89,0.22,2,2.18,0.91,0,1.85,7.12,1.94,0,9.33,0.25,1.75,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.718972,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

34,08:15-08:30,16.827,29.001777,689.346319,9.915136,35.813791,661.459879,0,8.712864,45.567181,0,19.6614,21.118518,2.551476,0,0,6.944881,94.319983,126.520837,48.804,139.568328,1.075357,1.9215,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.655994,0,0,72.0861,0,0,3.03,2.03,3.78,0.41,0.89,0.22,2,2.18,0.91,0,1.85,7.12,1.94,0,9.33,0.25,1.75,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.718972,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

35,08:30-08:45,14.04936,29.001777,689.346319,9.915136,35.813791,661.459879,0,8.712864,45.567181,0,19.6614,10.55926,2.551476,0,0,36.113381,94.319983,126.520837,48.804,139.568328,1.075357,1.9215,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.655994,0,0,72.0861,0,0,3.03,2.03,3.78,0.41,0.89,0.22,2,2.18,0.91,0,1.85,7.12,1.94,0,9.33,0.25,1.75,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.718972,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

36,08:45:09:00,0,14.427279,689.346319,9.915136,35.813791,661.459879,0,8.712864,45.567181,0,19.6614,10.55926,2.551476,0,0,36.113381,94.319983,126.520837,48.804,139.568328,1.075357,1.9215,0,22.710586,43.545976,1.427606,52.992,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.655994,0,0,72.0861,0,0,3.03,2.03,3.78,0.41,0.89,0.22,2,2.18,0.91,0,1.85,7.12,1.94,0,9.33,0.25,1.75,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.718972,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

37,09:00:09:15,0,29.001777,689.346319,9.915136,35.813791,661.459879,0,8.712864,45.567181,0,13.1076,10.55926,2.551476,0,0,36.113381,94.319983,126.520837,48.804,139.568328,1.075357,1.9215,0,22.710586,43.545976,1.427606,52.992,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.072852,0,0,72.0861,0,0,3.03,2.03,3.78,0.41,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.718972,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

38,09:15-09:30,0,29.001777,689.346319,9.915136,35.813791,661.459879,0,8.712864,45.567181,0,13.1076,10.55926,2.551476,0,0,36.113381,94.319983,126.520837,48.804,139.568328,1.075357,1.9215,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.072852,0,0,72.0861,0,0,3.03,2.03,3.78,0.41,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.718972,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

39,09:30-09:45,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,13.1076,10.55926,2.551476,0,0,36.113381,94.319983,126.520837,83.664,139.568328,1.075357,1.9215,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.072852,0,0,72.0861,0,0,3.03,2.03,3.78,0.41,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.718972,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

40,09:45-10:00,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,13.1076,10.55926,2.551476,0,0,36.113381,94.319983,126.520837,83.664,139.568328,1.075357,1.9215,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,32.072852,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.86,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.718972,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

41,10:00-10:15,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,13.1076,10.55926,2.551476,0,0,6.944881,94.319983,126.520837,83.664,139.568328,1.075357,1.9215,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.86,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.749183,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017303,0,0,0.001846,0.021408

42,10:15-10:30,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,13.1076,10.55926,2.551476,0,0,3.47244,94.319983,126.520837,83.664,139.568328,1.075357,1.9215,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.44,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.749183,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017303,0,0,0.001846,0.021408

43,10:30-10:45,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,13.1076,21.118518,2.551476,0,0,0,94.319983,126.520837,83.664,139.568328,1.075357,3.2025,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.44,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.749183,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017303,0,0,0.001846,0.021408

44,10:45-11:00,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,13.1076,21.118518,2.551476,0,0,0,94.319983,126.520837,83.664,139.568328,1.075357,3.2025,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.44,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.749183,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017303,0,0,0.001846,0.021408

45,11:00-11:15,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,13.1076,21.118518,2.551476,0,0,0,94.319983,126.520837,61.586,139.568328,1.075357,3.2025,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.44,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.749183,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

46,11:15-11:30,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,13.1076,21.118518,2.551476,0,0,0,94.319983,126.520837,61.586,139.568328,1.075357,3.2025,0,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.44,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.749183,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

47,11:30-11:45,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,19.6614,21.118518,2.551476,0,0,0,94.319983,126.520837,61.586,139.568328,1.075357,4.4835,11.234054,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.44,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

48,11:45-12:00,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,19.6614,21.118518,2.551476,0,0,0,94.319983,126.520837,61.586,139.568328,1.075357,4.4835,22.468109,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,91.211347,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.44,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

49,12:00-12:15,0,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,19.6614,21.118518,2.551476,0,0,0,94.319983,126.520837,61.586,139.568328,1.075357,4.4835,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.44,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

50,12:15-12:30,13.983,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,19.6614,21.118518,2.551476,0,0,0,94.319983,126.520837,61.586,139.568328,1.075357,4.4835,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.44,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

51,12:30-12:45,13.983,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,19.6614,21.118518,2.551476,0,0,0,94.319983,126.520837,61.586,139.568328,1.075357,5.7645,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.44,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

52,12:45-13:00,13.983,22.082571,689.346319,0,30.777477,661.459879,0,8.712864,45.567181,0,19.6614,21.118518,2.551476,0,0,0,94.319983,126.520837,61.586,139.568328,1.075357,5.7645,33.702163,22.710586,43.545976,1.427606,52.992,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.43,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

53,13:00-13:15,12.64,8.833028,689.346319,0,12.590786,661.459879,0,8.712864,45.567181,0,0,21.118518,2.551476,0,0,0,94.319983,126.520837,48.804,140.343707,1.075357,5.7645,33.702163,22.710586,43.545976,1.427606,52.992,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.43,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021186

54,13:15-13:30,13.983,22.082571,689.346319,0,30.777477,661.459879,0,8.712864,45.567181,0,0,21.118518,2.551476,0,0,0,94.319983,126.520837,48.804,140.343707,1.075357,5.7645,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.43,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.303972,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021186

55,13:30-13:45,13.983,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,0,21.118518,2.551476,0,0,0,94.319983,126.520837,48.804,140.343707,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.43,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

56,13:45-14:00,13.983,29.001777,689.346319,0,35.813791,661.459879,0,8.712864,45.567181,0,0,21.118518,2.551476,0,0,0,94.319983,126.520837,48.804,140.343707,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.43,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

57,14:00-14:15,14.04936,29.001777,689.346319,0,35.813791,661.459879,0,0,45.567181,0,0,21.118518,2.551476,0,0,0,94.319983,126.520837,48.804,141.119087,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.43,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

58,14:15-14:30,14.04936,29.001777,689.346319,0,35.813791,661.459879,0,0,45.567181,0,0,31.709733,2.551476,0,0,0,94.319983,126.520837,48.804,141.119087,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.43,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

59,14:30-14:45,28.09872,43.576274,689.346319,0,53.90535,661.459879,0,0,45.567181,0,0,31.709733,2.551476,0,0,0,94.319983,126.520837,48.804,141.119087,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.43,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

60,14:45-15:00,28.09872,43.576274,689.346319,0,53.90535,661.459879,0,0,45.567181,0,0,31.709733,2.551476,0,0,0,94.319983,126.520837,48.804,141.119087,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,348.975,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

61,15:00-15:15,28.09872,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0,0,31.709733,2.551476,0,0,0,94.319983,126.520837,61.586,141.119087,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

62,15:15-15:30,28.09872,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0,0,31.709733,2.551476,0,0,0,94.319983,126.520837,61.586,141.119087,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

63,15:30-15:45,28.09872,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0,0,31.709733,2.551476,0,0,0,94.319983,126.520837,61.586,141.119087,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

64,15:45-16:00,28.09872,43.576274,689.346319,9.915136,53.90535,661.459879,0,0,45.567181,0.395742,0,31.709733,2.551476,0,20.475526,0,94.319983,126.520837,61.586,141.119087,1.075357,3.2025,33.702163,22.710586,43.545976,1.427606,50.232,34.64741,59.738476,120.694688,2.525983,26.963602,17.179062,0,6.080757,89.995196,0,0,6.41457,30.906565,0,0,72.0861,0,0,3.03,2.03,3.78,0.42,0.89,0.22,2,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.839815,1.857394,3.518162,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

