Block,Time,URI,DADRI_LF,UNCHAHAR4,ANTA_LF,RIHAND2,BSIUL,UNCHAHAR3,ANTA_RF,AURY_LF,PARBATI3,KOLDAM,AURY_RF,CHAMERA3,DADRI_RF,DHAULIGNGA,DADRI_CRF,RAPPB,RAPPC,RIHAND3,NAPP,DULHASTI,KOTESHWR,ANTA_CRF,CHAMERA1,AURY_CRF,DADRI_GF,SINGRAULI,KHSTPP-II,BRBCL,KISHANGANGA,FSTPP I & II,UNCHAHAR2,RAMPUR,TALA,JHAJJAR,KHSTPP-I,TEHRI,SASAN,KUDGI,TANDA2,TANAKPUR,DADRT2,URI2,AURY_GF,SALAL,RIHAND1,CHAMERA2,UNCHAHAR1,SINGRAULI_HYDRO,ANTA_GF,NJPC,SEWA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,6.400109,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,18.279448,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,86.96,0.000000,3.713107,173.916000,9.098126,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,6.400109,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,87.92,0.000000,3.713107,173.916000,9.098126,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,8.533478,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,88.89,0.000000,3.713107,173.916000,9.098126,0.000000,21.331764,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,8.533478,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,85.99,0.000000,3.713107,173.916000,9.098126,0.000000,76.693304,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,12.800218,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,86.96,0.000000,3.713107,173.916000,9.098126,0.000000,76.693304,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,12.800218,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,79.23,0.000000,3.713107,173.916000,9.098126,0.000000,76.693304,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,16.000272,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,77.30,0.000000,3.713107,173.916000,9.098126,0.000000,76.693304,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,16.000272,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,85.03,0.000000,3.713107,173.916000,9.098126,0.000000,14.595417,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,16.000272,0.000000,0.000000,0.000000,114.132375,6.300397,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,84.06,0.000000,11.519294,173.916000,9.098126,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,16.000272,0.000000,0.000000,0.000000,114.132375,6.300397,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,83.09,0.000000,11.519294,173.916000,9.098126,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,16.000272,0.000000,0.000000,0.000000,114.132375,2.125640,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,83.09,0.000000,11.519294,173.916000,9.098126,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,16.000272,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,81.16,0.000000,11.519294,173.916000,9.098126,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,16.000272,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,0.000000,404.615574,83.09,0.000000,3.094256,173.916000,9.098126,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,16.000272,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,15.035038,404.615574,83.09,0.000000,3.094256,173.916000,9.098126,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,8.533478,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,15.035038,404.615574,83.09,0.000000,3.094256,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,8.533478,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,15.035038,404.615574,82.13,0.000000,11.519294,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,20.129811,0.000000,0,0,0,0,0

63,15:30-15:45,8.533478,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,15.035038,404.615574,82.13,0.000000,11.519294,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,20.129811,0.000000,0,0,0,0,0

64,15:45-16:00,8.533478,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,30.070076,404.615574,84.06,0.000000,3.713107,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,20.129811,0.000000,0,0,0,0,0

65,16:00-16:15,4.266739,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,62.987448,19.324022,0.000000,4.831000,11.594400,0.000000,0.000000,226.090800,11.594400,30.070076,404.615574,84.06,0.000000,4.950809,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,21.959794,0.000000,0,0,0,0,0

66,16:15-16:30,4.266739,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,75.527178,19.324022,0.000000,10.729265,11.594400,0.000000,0.000000,226.090800,25.952712,30.070076,404.615574,83.09,0.000000,4.950809,207.733000,10.397858,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,22.874785,0.000000,0,0,0,0,0

67,16:30-16:45,4.266739,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,75.527178,19.324022,0.000000,10.729265,11.594400,0.000000,0.000000,226.090800,25.952712,30.070076,404.615574,83.09,0.000000,4.950809,251.212000,10.397858,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,22.874785,0.000000,0,0,0,0,0

68,16:45-17:00,4.266739,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,22.222600,0.000000,0.000000,226.090800,42.847588,30.070076,404.615574,86.96,0.000000,4.950809,284.719236,10.397858,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,41.174613,0.000000,0,0,0,0,0

69,17:00-17:15,4.266739,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.276350,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,27.794772,0.000000,0.000000,226.090800,42.847588,30.070076,404.615574,88.89,0.000000,4.950809,330.015369,10.397858,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,41.174613,0.000000,0,0,0,0,0

70,17:15-17:30,4.266739,0.000000,0.000000,0.000000,114.132375,0.000000,9.662000,0.000000,0.000000,3.074932,0.000000,0.000000,0.000000,0.000000,8.827238,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,6.793352,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,27.794772,0.000000,0.000000,226.090800,42.847588,30.070076,404.615574,94.69,0.000000,4.950809,328.434465,10.397858,0.000000,12.349968,88.890400,0.000000,5.797200,0.572986,0.000000,41.174613,0.000000,0,0,0,0,0

71,17:30-17:45,4.266739,0.000000,0.000000,0.000000,114.132375,0.000000,13.239935,0.000000,0.000000,6.149863,0.000000,0.000000,0.000000,0.000000,17.654476,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,13.510375,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,27.794772,0.000000,0.000000,250.245800,42.847588,60.140153,404.615574,101.45,0.000000,4.950809,325.494132,10.397858,0.000000,12.349968,88.890400,12.724893,8.910490,0.572986,0.000000,59.474441,0.000000,0,0,0,0,0

72,17:45-18:00,4.266739,0.000000,0.000000,0.000000,114.132375,0.000000,13.239935,0.000000,0.000000,31.595536,0.000000,0.000000,0.000000,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,27.097079,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,27.794772,0.000000,0.000000,250.245800,42.847588,60.140153,404.615574,102.42,0.000000,4.950809,330.015369,10.397858,0.000000,12.349968,88.890400,12.724893,8.910490,0.572986,0.000000,77.774269,0.000000,0,0,0,0,0

73,18:00-18:15,6.400109,0.000000,0.000000,0.000000,114.132375,3.188460,15.813476,0.000000,0.000000,31.595536,0.000000,0.000000,0.000000,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,31.843734,17.148118,0.000000,38.164900,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,27.794772,0.000000,0.000000,277.299400,42.847588,60.140153,404.615574,102.42,0.000000,4.950809,330.015369,10.397858,0.000000,22.454488,88.890400,25.449785,8.910490,0.572986,0.000000,91.499140,4.636601,0,0,0,0,0

74,18:15-18:30,6.400109,0.000000,0.000000,0.000000,114.132375,18.901191,13.239935,0.000000,0.000000,31.595536,0.000000,0.000000,9.350729,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,47.765600,28.237234,0.000000,40.723475,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,27.794772,0.000000,0.000000,250.245800,42.847588,60.140153,404.615574,98.55,0.000000,4.950809,325.494132,10.397858,0.000000,76.693304,88.890400,38.174678,8.910490,0.572986,0.000000,135.601725,9.015612,0,0,0,0,0

75,18:30-18:45,48.000816,0.000000,0.000000,0.000000,114.132375,18.901191,13.239935,0.000000,0.000000,31.595536,0.000000,0.000000,18.719913,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,47.765600,28.237234,0.000000,40.723475,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,27.794772,0.000000,0.000000,250.245800,42.847588,60.140153,404.615574,101.45,0.000000,3.713107,325.494132,10.397858,0.000000,76.693304,88.890400,38.174678,8.910490,0.572986,0.000000,135.601725,15.269871,0,0,0,0,0

76,18:45-19:00,48.000816,0.000000,0.000000,0.000000,114.132375,18.901191,13.239935,0.000000,0.000000,31.595536,0.000000,0.000000,18.719913,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,47.765600,28.237234,0.000000,40.723475,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,27.794772,0.000000,0.000000,250.245800,42.847588,60.140153,404.615574,101.45,0.000000,3.713107,325.494132,10.397858,0.000000,76.693304,88.890400,38.174678,8.910490,0.572986,0.000000,135.601725,15.269871,0,0,0,0,0

77,19:00-19:15,6.400109,0.000000,0.000000,0.000000,114.132375,18.901191,9.565380,0.000000,0.000000,31.595536,0.000000,0.000000,18.719913,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,47.765600,28.237234,0.000000,27.097079,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,15.234172,0.000000,0.000000,228.989400,42.847588,60.140153,404.615574,102.42,0.000000,3.713107,325.494132,10.397858,0.000000,76.693304,88.890400,38.174678,5.729566,0.572986,0.000000,135.601725,15.269871,0,0,0,0,0

78,19:15-19:30,6.400109,0.000000,0.000000,0.000000,114.132375,18.901191,9.565380,0.000000,0.000000,3.689918,0.000000,0.000000,18.719913,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,47.765600,28.237234,0.000000,27.097079,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,15.234172,0.000000,0.000000,228.989400,42.847588,60.140153,404.615574,102.42,0.000000,3.713107,325.494132,10.397858,0.000000,22.454488,88.890400,38.174678,5.729566,0.572986,0.000000,135.601725,15.269871,0,0,0,0,0

79,19:30-19:45,6.400109,0.000000,0.000000,0.000000,114.132375,6.300397,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,18.719913,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,47.765600,28.237234,0.000000,25.188834,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,9.662000,0.000000,0.000000,228.989400,42.847588,60.140153,404.615574,102.42,0.000000,3.713107,325.494132,14.297055,0.000000,12.349968,88.890400,38.174678,5.729566,0.572986,0.000000,118.948882,10.200521,0,0,0,0,0

80,19:45-20:00,6.400109,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,47.765600,18.100791,0.000000,13.510375,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,18.715294,9.662000,0.000000,0.000000,228.989400,42.847588,60.140153,404.615574,101.45,0.000000,3.713107,325.494132,14.297055,0.000000,12.349968,88.890400,38.174678,5.729566,0.572986,0.000000,105.224011,9.401996,0,0,0,0,0

81,20:00-20:15,6.400109,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,31.843734,9.526732,0.000000,13.510375,0.000000,0.000000,132.248625,92.108716,19.324022,0.000000,13.627865,9.662000,0.000000,0.000000,228.989400,37.155937,30.070076,404.615574,98.55,0.000000,3.713107,291.677132,14.297055,0.000000,12.349968,88.890400,32.198615,5.729566,0.572986,0.000000,105.224011,5.100261,0,0,0,0,0

82,20:15-20:30,48.000816,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,6.793352,0.000000,0.000000,132.248625,92.108716,19.324022,0.000000,13.627865,9.662000,0.000000,0.000000,228.989400,36.580912,30.070076,404.615574,96.62,0.000000,3.713107,224.043132,14.297055,0.000000,12.349968,88.890400,12.621857,5.729566,0.572986,0.000000,73.199312,5.100261,0,0,0,0,0

83,20:30-20:45,48.000816,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,80.940438,19.324022,0.000000,7.729600,9.662000,0.000000,0.000000,228.989400,36.580912,30.070076,404.615574,94.69,0.000000,3.713107,173.916000,14.297055,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,54.899484,5.100261,0,0,0,0,0

84,20:45-21:00,10.666848,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.481714,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,78.446648,19.324022,0.000000,7.729600,9.662000,0.000000,0.000000,228.989400,36.580912,30.070076,404.615574,93.72,0.000000,3.713107,173.916000,14.297055,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

85,21:00-21:15,10.666848,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.613633,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,7.729600,9.662000,0.000000,0.000000,228.989400,36.580912,30.070076,404.615574,90.82,0.000000,2.970485,173.916000,14.297055,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

86,21:15-21:30,10.666848,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.658101,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,92.918778,19.324022,0.000000,7.729600,9.662000,0.000000,0.000000,228.989400,36.580912,30.070076,404.615574,89.86,0.000000,2.970485,173.916000,14.297055,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

87,21:30-21:45,10.666848,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.658101,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,75.527178,19.324022,0.000000,4.831000,9.662000,0.000000,0.000000,228.989400,26.426602,30.070076,404.615574,87.92,0.000000,2.970485,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

88,21:45-22:00,10.666848,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.658101,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,75.527178,19.324022,0.000000,4.831000,9.662000,0.000000,0.000000,228.989400,25.952712,30.070076,404.615574,86.96,0.000000,2.970485,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

89,22:00-22:15,10.666848,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,75.527178,19.324022,0.000000,4.831000,9.662000,0.000000,0.000000,228.989400,25.952712,30.070076,404.615574,85.03,0.000000,2.970485,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

90,22:15-22:30,10.666848,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,75.527178,19.324022,0.000000,4.831000,9.662000,0.000000,0.000000,228.989400,25.952712,30.070076,391.311000,82.13,0.000000,2.970485,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

91,22:30-22:45,10.666848,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,75.527178,19.324022,0.000000,4.831000,9.662000,0.000000,0.000000,228.989400,25.952712,30.070076,375.006375,81.16,0.000000,2.970485,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

92,22:45-23:00,10.666848,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,75.527178,19.324022,0.000000,4.831000,9.662000,0.000000,0.000000,228.989400,25.952712,30.070076,358.701750,78.26,0.000000,2.970485,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

93,23:00-23:15,16.000272,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,75.527178,19.324022,0.000000,4.831000,9.662000,0.000000,0.000000,228.989400,32.219388,30.070076,337.179645,77.30,0.000000,2.970485,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

94,23:15-23:30,16.000272,0.000000,0.000000,0.000000,114.132375,0.000000,9.565380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.657366,119.485727,0.000000,15.921867,8.574059,0.000000,0.000000,0.000000,0.000000,132.248625,75.527178,19.324022,0.000000,4.831000,9.662000,0.000000,0.000000,228.989400,32.219388,30.070076,337.179645,75.36,0.000000,2.970485,173.916000,10.397858,0.000000,12.349968,88.890400,0.000000,5.729566,0.572986,0.000000,18.299828,0.000000,0,0,0,0,0

