Block,Time,URI2,RIHAND1,ANTA_LF,ANTA_CRF,DHAULIGNGA,UNCHAHAR1,SINGRAULI_HYDRO,URI,RAPPC,RAMPUR,KOLDAM,PARBATI3,UNCHAHAR2,NAPP,CHAMERA1,AURY_LF,SINGRAULI,TEHRI,TANAKPUR,AURY_GF,UNCHAHAR4,NJPC,RAPPB,RIHAND2,KISHANGANGA,JHAJJAR,SEWA2,DADRI_LF,SALAL,AURY_RF,KOTESHWR,DADRT2,TANDA2,CHAMERA2,AURY_CRF,DADRI_CRF,BSIUL,DADRI_GF,CHAMERA3,DULHASTI,UNCHAHAR3,DADRI_RF,ANTA_RF,ANTA_GF,RIHAND3,FSTPP I & II,BRBCL,KHSTPP-II,SASAN,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,36.537827,93.591046,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.831651,0.000000,0.000000,29.904679,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,21.490749,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,6.288007,0.000000,0.000000,0.000000,15.238158,0.000000,0.000000,0.000000,125.918390,13.790840,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

49,12:00-12:15,36.537827,93.591046,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.831651,0.000000,0.000000,29.904679,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,21.490749,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,13.790840,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

50,12:15-12:30,36.537827,93.591046,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.831651,0.000000,0.000000,29.904679,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,21.490749,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,13.790840,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

51,12:30-12:45,36.537827,93.591046,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,29.904679,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,13.790840,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

52,12:45-13:00,36.537827,93.591046,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,29.904679,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,13.423056,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

53,13:00-13:15,36.537827,93.591046,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,24.248191,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,11.494456,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

54,13:15-13:30,36.537827,77.314342,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,24.248191,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,11.494456,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

55,13:30-13:45,36.537827,61.037638,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,24.248191,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,11.494456,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

56,13:45-14:00,36.537827,61.037638,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,24.248191,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,11.494456,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

57,14:00-14:15,36.537827,61.037638,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,24.248191,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,11.494456,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

58,14:15-14:30,36.537827,61.037638,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,29.904679,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,13.790840,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

59,14:30-14:45,36.537827,61.037638,0.000000,0.000000,0.000000,12.461842,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,29.904679,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,15.238158,0.000000,0.000000,0.000000,125.918390,13.790840,19.286000,126.932545,403.819911,39.164466,0.000000,0,0,0,0,0

60,14:45-15:00,36.537827,61.037638,0.000000,0.000000,0.000000,15.061787,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,29.904679,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,4.104821,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,18.753803,0.000000,0.000000,0.000000,125.918390,13.790840,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

61,15:00-15:15,36.537827,61.037638,0.000000,0.000000,0.000000,15.061787,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,29.904679,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.351446,0.000000,0.000000,59.969913,5.297584,241.348186,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,5.166805,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,18.753803,0.000000,0.000000,0.000000,125.918390,17.723349,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

62,15:15-15:30,36.537827,61.037638,0.000000,0.000000,0.000000,19.370762,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,38.105885,50.018247,0.000000,0.000000,144.634344,0.000000,0.000000,0.000000,2.979687,0.000000,0.000000,59.969913,5.297584,262.718810,0.000000,0.000000,12.325683,0.000000,8.893262,365.366134,5.166805,0.000000,0.000000,0.000000,12.576015,0.000000,0.000000,19.020948,23.465440,0.000000,0.000000,0.000000,125.918390,17.749677,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

63,15:30-15:45,36.537827,61.037638,0.000000,0.000000,0.000000,19.370762,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,38.505078,50.018247,0.000000,0.000000,144.634344,0.000000,0.123527,0.000000,2.979687,0.000000,0.000000,59.969913,5.297584,291.647810,0.000000,0.000000,24.651365,0.000000,8.893262,365.366134,5.166805,0.000000,0.000000,0.000000,6.288007,0.000000,0.000000,19.020948,24.044435,0.000000,0.000000,0.000000,125.918390,17.749677,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

64,15:45-16:00,36.537827,61.037638,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,43.303458,50.018247,13.547798,0.000000,144.634344,0.000000,0.123527,0.000000,2.979687,0.000000,0.000000,59.969913,5.297584,291.647810,0.000000,0.000000,24.651365,0.000000,8.893262,430.938534,5.166805,0.000000,0.000000,0.000000,6.288007,0.000000,0.000000,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,19.714624,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

65,16:00-16:15,36.537827,61.037638,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,43.303458,50.018247,13.547798,0.000000,138.227722,0.000000,0.123527,0.000000,2.979687,0.000000,0.000000,59.969913,5.297584,349.505810,0.000000,0.000000,38.657823,0.000000,8.893262,527.194960,5.166805,0.000000,0.000000,0.000000,6.288007,0.000000,0.000000,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

66,16:15-16:30,36.537827,61.037638,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,43.303458,50.018247,13.547798,0.000000,138.227722,0.000000,0.123527,0.000000,2.979687,0.000000,0.000000,59.969913,5.297584,397.458810,6.024795,0.000000,38.657823,0.000000,8.893262,587.241825,5.166805,0.000000,0.000000,0.000000,6.288007,0.000000,0.000000,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

67,16:30-16:45,36.537827,61.037638,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,43.303458,50.018247,13.547798,0.000000,138.227722,0.000000,0.123527,0.000000,2.979687,0.000000,0.000000,59.969913,5.297584,407.101810,9.174815,0.000000,38.657823,0.000000,8.893262,587.241825,5.166805,0.000000,0.000000,0.000000,6.288007,0.000000,0.000000,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

68,16:45-17:00,36.537827,61.037638,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,0.000000,0.000000,0.000000,43.303458,50.018247,13.547798,0.000000,138.227722,0.000000,0.123527,0.000000,2.979687,0.000000,0.000000,59.969913,5.297584,433.817889,12.110756,0.000000,38.657823,0.000000,8.893262,591.626111,5.166805,0.000000,0.000000,0.000000,6.288007,0.000000,0.000000,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

69,17:00-17:15,36.537827,61.037638,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,1.009862,0.000000,0.000000,43.303458,50.018247,17.521331,0.000000,138.227722,0.000000,0.123527,0.000000,2.979687,26.326167,0.000000,58.286004,5.297584,433.817889,18.129435,0.000000,24.651365,0.000000,8.893262,591.626111,5.166805,0.000000,0.000000,0.000000,6.288007,0.000000,0.000000,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

70,17:15-17:30,36.537827,61.037638,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,1.024713,0.000000,0.000000,43.303458,50.018247,17.521331,0.000000,138.227722,0.000000,0.123527,0.000000,2.979687,26.433621,0.000000,58.286004,5.297584,433.817889,18.129435,0.000000,24.651365,0.000000,8.893262,591.626111,5.166805,0.000000,0.000000,0.000000,6.288007,0.000000,0.000000,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

71,17:30-17:45,36.537827,61.037638,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,2.049427,1.919732,0.000000,43.303458,50.018247,27.095596,0.000000,138.227722,12.293870,0.123527,0.000000,2.979687,53.082149,0.000000,58.282292,5.297584,454.163796,18.129435,0.000000,12.325683,0.000000,8.893262,591.626111,5.166805,0.000000,0.000000,0.000000,6.288007,0.000000,0.000000,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

72,17:45-18:00,36.537827,61.037638,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,2.049427,2.032658,0.000000,43.303458,50.018247,27.095596,0.000000,138.227722,24.587740,0.000000,0.000000,2.979687,53.082149,0.000000,58.282292,5.297584,464.336100,18.129435,0.000000,12.325683,0.000000,8.893262,591.626111,5.166805,3.944702,0.000000,0.000000,6.288007,0.000000,0.000000,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

73,18:00-18:15,36.537827,69.175990,0.000000,0.000000,10.495474,21.822109,0.730951,30.873029,67.182461,3.074139,4.471847,0.000000,43.303458,50.018247,27.095596,0.000000,138.227722,24.587740,0.000000,0.000000,2.979687,79.623223,0.000000,58.282292,5.297584,467.673832,18.129435,0.000000,12.325683,0.000000,8.893262,591.626111,5.166805,15.557903,0.000000,0.000000,12.576015,0.000000,11.184643,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

74,18:15-18:30,36.537827,85.452693,0.000000,0.000000,20.942387,21.822109,0.730951,30.873029,67.182461,4.098853,6.707769,0.000000,43.303458,50.018247,27.095596,0.000000,138.227722,36.881610,0.000000,0.000000,2.979687,106.164298,0.000000,58.282292,5.297584,478.296007,18.129435,0.000000,12.325683,0.000000,8.893262,591.626111,5.166805,31.178923,0.000000,0.000000,6.288007,0.000000,22.369287,38.041894,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

75,18:30-18:45,37.597966,93.591046,0.000000,0.000000,31.413580,21.822109,0.730951,30.873029,67.182461,5.123565,8.943693,0.000000,43.303458,50.018247,40.643394,0.000000,138.227722,50.712214,5.682234,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,478.958649,18.166133,0.000000,12.325683,0.000000,10.004919,611.876411,5.166805,46.768384,0.000000,0.000000,18.864022,0.000000,33.587777,57.062841,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

76,18:45-19:00,37.597966,93.591046,0.000000,0.000000,41.981897,21.822109,0.730951,30.873029,67.182461,5.123565,8.943693,3.678195,43.303458,50.018247,40.643394,0.000000,138.227722,50.712214,5.682234,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,489.883336,18.166133,0.000000,25.771882,0.000000,10.004919,664.128788,5.166805,46.768384,0.000000,0.000000,18.864022,0.000000,33.587777,57.062841,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

77,19:00-19:15,37.597966,93.591046,0.000000,0.000000,41.981897,21.822109,0.730951,30.873029,67.182461,5.123565,8.943693,18.897093,43.303458,50.018247,40.643394,0.000000,138.227722,50.712214,5.682234,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,490.243563,18.166133,0.000000,76.542489,0.000000,10.004919,664.128788,5.166805,46.768384,0.000000,0.000000,18.864022,0.000000,33.587777,57.062841,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

78,19:15-19:30,37.597966,93.591046,0.000000,0.000000,41.981897,21.822109,0.730951,30.873029,67.182461,5.123565,8.943693,18.897093,43.303458,50.018247,40.643394,0.000000,138.227722,50.712214,5.682234,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,500.808511,18.166133,0.000000,76.542489,0.000000,10.004919,664.128788,5.166805,46.768384,0.000000,0.000000,18.864022,0.000000,33.587777,57.062841,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,39.474662,0.000000,0,0,0,0,0

79,19:30-19:45,37.597966,93.591046,0.000000,0.000000,41.981897,21.822109,0.730951,30.873029,67.182461,5.123565,8.401651,18.897093,43.303458,50.018247,40.643394,0.000000,143.688417,50.712214,5.682234,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,501.528380,18.166133,0.000000,76.542489,0.000000,18.898181,664.128788,5.166805,46.768384,0.000000,0.000000,18.864022,0.000000,33.587777,57.062841,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,42.108647,0.000000,0,0,0,0,0

80,19:45-20:00,37.597966,93.591046,0.000000,0.000000,31.486423,21.822109,0.730951,30.873029,67.182461,5.123565,7.904779,18.897093,43.303458,50.018247,40.643394,0.000000,144.634344,50.712214,5.682234,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,512.093328,18.166133,0.000000,76.542489,0.000000,18.898181,664.128788,5.166805,46.768384,0.000000,0.000000,18.864022,0.000000,33.587777,57.062841,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.613798,0.000000,0,0,0,0,0

81,20:00-20:15,37.597966,93.591046,0.000000,0.000000,31.486423,21.822109,0.730951,30.873029,67.182461,5.123565,7.904779,18.897093,43.303458,50.018247,40.643394,0.000000,144.634344,50.712214,5.682234,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,512.813197,18.166133,0.000000,25.771882,0.000000,18.898181,664.128788,5.166805,46.768384,0.000000,0.000000,18.864022,0.000000,33.587777,57.062841,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

82,20:15-20:30,37.597966,93.591046,0.000000,0.000000,31.486423,21.822109,0.730951,30.873029,67.182461,5.123565,6.707769,3.678195,43.303458,50.018247,40.643394,0.000000,144.634344,50.712214,5.682234,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,523.378145,18.166133,0.000000,12.325683,0.000000,18.898181,664.128788,5.166805,46.768384,0.000000,0.000000,18.864022,0.000000,33.587777,57.062841,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

83,20:30-20:45,36.537827,93.591046,0.000000,0.000000,20.942387,21.822109,0.730951,30.873029,67.182461,4.098853,4.471847,0.000000,43.303458,50.018247,40.643394,0.000000,144.634344,50.712214,0.000000,0.000000,2.979687,106.164298,0.000000,58.282292,5.297584,534.879758,18.129435,0.000000,2.241033,0.000000,8.893262,594.602758,5.166805,46.768384,0.000000,0.000000,6.288007,0.000000,22.369287,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

84,20:45-21:00,36.537827,93.591046,0.000000,0.000000,10.495474,21.822109,0.730951,30.873029,67.182461,4.098853,4.471847,0.000000,43.303458,50.018247,40.643394,0.000000,144.634344,50.712214,0.000000,0.000000,2.979687,106.164298,0.000000,58.282292,5.297584,535.382928,18.129435,0.000000,2.241033,0.000000,8.893262,592.590411,5.166805,46.768384,0.000000,0.000000,6.288007,0.000000,22.369287,0.000000,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

85,21:00-21:15,36.537827,93.591046,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,3.311754,4.471847,0.000000,43.303458,50.018247,27.095596,0.000000,144.634344,50.712214,0.000000,0.000000,2.979687,85.962994,0.000000,58.282292,5.297584,526.160941,18.129435,0.000000,2.241033,0.000000,8.893262,592.590411,5.166805,46.768384,0.000000,0.000000,6.288007,0.000000,22.369287,0.000000,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

86,21:15-21:30,36.537827,93.591046,0.000000,0.000000,0.000000,21.822109,0.730951,30.873029,67.182461,3.311754,4.471847,0.000000,43.303458,50.018247,27.095596,0.000000,144.634344,50.712214,0.000000,0.000000,2.979687,85.748087,0.000000,58.282292,5.297584,536.333246,18.129435,0.000000,2.241033,0.000000,8.893262,592.590411,5.166805,46.768384,0.000000,0.000000,6.288007,0.000000,22.369287,0.000000,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

87,21:30-21:45,36.537827,93.591046,0.000000,0.000000,0.000000,21.822109,0.730951,33.002203,67.182461,3.727579,4.471847,0.000000,43.303458,50.018247,27.095596,0.000000,144.634344,50.712214,0.000000,0.000000,2.979687,96.708368,0.000000,58.282292,5.297584,546.505550,18.129435,0.000000,2.241033,0.000000,8.893262,592.590411,5.166805,46.768384,0.000000,0.000000,6.288007,0.000000,22.369287,19.020948,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

88,21:45-22:00,37.597966,93.591046,0.000000,0.000000,0.000000,21.822109,0.730951,33.002203,67.182461,5.123565,4.471847,0.000000,43.303458,50.018247,40.643394,0.000000,144.634344,50.712214,0.000000,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,556.677758,18.166133,0.000000,12.325683,0.000000,28.347271,592.590411,5.166805,46.768384,0.000000,0.000000,6.288007,0.000000,33.587777,38.041894,26.652269,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

89,22:00-22:15,37.597966,93.591046,0.000000,0.000000,0.000000,21.627224,0.730951,33.002203,67.182461,5.123565,4.471847,0.000000,43.303458,50.018247,40.643394,0.000000,144.634344,50.712214,0.000000,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,566.850062,18.166133,0.000000,25.771882,0.000000,28.347271,592.590411,5.166805,46.768384,0.000000,0.000000,6.288007,0.000000,33.587777,57.062841,26.426256,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

90,22:15-22:30,37.597966,93.591046,0.000000,0.000000,0.000000,19.370762,0.730951,33.002203,67.182461,5.123565,4.471847,0.000000,43.303458,50.018247,40.643394,0.000000,144.634344,50.712214,0.000000,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,577.022366,18.166133,0.000000,76.542489,0.000000,28.347271,592.590411,5.166805,46.768384,0.000000,0.000000,6.288007,0.000000,33.587777,57.062841,24.044435,0.000000,0.000000,0.000000,125.918390,20.057440,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

91,22:30-22:45,37.597966,93.591046,0.000000,0.000000,0.000000,19.370762,0.730951,33.002203,67.182461,5.123565,4.471847,0.000000,38.707581,50.018247,40.643394,0.000000,144.634344,50.712214,0.000000,0.000000,2.979687,132.705372,0.000000,58.282292,5.297584,537.649226,18.166133,0.000000,76.542489,0.000000,28.347271,588.668989,5.166805,46.768384,0.000000,0.000000,6.288007,0.000000,33.587777,38.041894,24.044435,0.000000,0.000000,0.000000,125.918390,17.855750,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

92,22:45-23:00,36.537827,93.591046,0.000000,0.000000,0.000000,19.370762,0.730951,33.002203,67.182461,3.727579,2.145583,0.000000,38.707581,50.018247,27.095596,0.000000,144.634344,49.175479,0.000000,0.000000,2.979687,96.708368,0.000000,58.282292,5.297584,457.602008,18.129435,0.000000,25.771882,0.000000,8.893262,588.668989,5.166805,46.768384,0.000000,0.000000,12.576015,0.000000,11.184643,19.020948,24.044435,0.000000,0.000000,0.000000,125.918390,17.855750,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

93,23:00-23:15,36.537827,93.591046,0.000000,0.000000,0.000000,19.370762,0.730951,33.002203,67.182461,2.494954,1.919732,0.000000,38.707581,50.018247,13.547798,0.000000,144.634344,49.175479,0.000000,0.000000,2.979687,64.472246,0.000000,58.282292,5.297584,447.861903,18.129435,0.000000,12.325683,0.000000,8.893262,588.668989,5.166805,46.768384,0.000000,0.000000,12.576015,0.000000,11.184643,0.000000,24.044435,0.000000,0.000000,0.000000,125.918390,17.855750,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

94,23:15-23:30,36.537827,93.591046,0.000000,0.000000,0.000000,21.822109,0.730951,33.002203,67.182461,1.663303,0.000000,0.000000,42.931215,50.018247,13.547798,0.000000,144.634344,49.175479,0.000000,0.000000,2.979687,42.981497,0.000000,58.282292,5.297584,458.202574,18.129435,0.000000,2.241033,0.000000,8.893262,588.668989,5.166805,31.178923,0.000000,0.000000,12.576015,0.000000,11.184643,0.000000,26.652269,0.000000,0.000000,0.000000,125.918390,17.855750,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

95,23:30-23:45,36.537827,93.591046,0.000000,0.000000,0.000000,21.822109,0.730951,33.002203,67.182461,0.831651,0.000000,0.000000,42.931215,50.018247,0.000000,0.000000,144.634344,49.175479,0.000000,0.000000,2.979687,21.490749,0.000000,58.282292,5.297584,458.202574,18.129435,0.000000,2.241033,0.000000,8.893262,588.668989,5.166805,15.557903,0.000000,0.000000,12.576015,0.000000,11.184643,0.000000,26.652269,0.000000,0.000000,0.000000,125.918390,19.871137,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

96,23:45-24:00,36.537827,93.591046,0.000000,0.000000,0.000000,21.822109,0.730951,33.002203,67.182461,0.000000,0.000000,0.000000,42.931215,50.018247,0.000000,0.000000,144.634344,49.175479,0.000000,0.000000,2.979687,0.000000,0.000000,58.282292,5.297584,458.202574,18.129435,0.000000,2.241033,0.000000,8.893262,588.668989,5.166805,15.557903,0.000000,0.000000,12.576015,0.000000,11.184643,0.000000,26.652269,0.000000,0.000000,0.000000,125.918390,19.871137,19.286000,143.005690,403.819911,44.742633,0.000000,0,0,0,0,0

