Block,Time,RIHAND3,UNCHAHAR1,RAPPB,SINGRAULI,DULHASTI,DADRT2,NAPP,BSIUL,CHAMERA2,RAMPUR,URI,KOLDAM,ANTA_LF,AURY_RF,DADRI_GF,DADRI_RF,UNCHAHAR3,AURY_GF,NJPC,DADRI_CRF,KISHANGANGA,ANTA_CRF,PARBATI3,ANTA_GF,JHAJJAR,TANAKPUR,CHAMERA3,AURY_CRF,SALAL,RIHAND1,SEWA2,UNCHAHAR2,RIHAND2,ANTA_RF,DADRI_LF,AURY_LF,RAPPC,DHAULIGNGA,CHAMERA1,TANDA2,UNCHAHAR4,FSTPP I & II,KHSTPP-I,KUDGI,URI2,TEHRI,TALA,KHSTPP-II,SASAN,SINGRAULI_HYDRO,BRBCL,KOTESHWR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,119.287862,16.313798,0.000000,79.579500,31.682094,182.703825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,178.860955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

48,11:45-12:00,119.287862,16.313798,0.000000,79.579500,31.682094,182.703825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,178.860955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.538549,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

49,12:00-12:15,119.287862,16.313798,0.000000,79.579500,31.682094,182.703825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,178.860955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

50,12:15-12:30,119.287862,16.313798,0.000000,79.579500,31.682094,182.703825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,178.860955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

51,12:30-12:45,119.287862,16.313798,0.000000,79.579500,31.682094,182.703825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,178.860955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

52,12:45-13:00,119.287862,16.313798,0.000000,79.579500,31.682094,182.703825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,178.860955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

53,13:00-13:15,119.287862,16.313798,0.000000,79.579500,31.682094,182.703825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,128.164445,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

54,13:15-13:30,119.287862,16.313798,0.000000,79.579500,31.682094,259.871825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,120.984955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

55,13:30-13:45,119.287862,16.313798,0.000000,88.984350,31.682094,259.871825,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,120.984955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

56,13:45-14:00,119.287862,16.313798,0.000000,88.984350,31.682094,264.984205,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,188.506955,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.830376,11.661049,7.608765,0,0,0,0,0

57,14:00-14:15,119.287862,16.313798,0.000000,88.984350,31.682094,277.832677,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,211.657355,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

58,14:15-14:30,119.287862,16.313798,0.000000,88.984350,31.682094,280.687893,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,240.595355,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

59,14:30-14:45,119.287862,16.313798,0.000000,92.150328,31.682094,306.944305,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,290.754555,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

60,14:45-15:00,119.287862,16.313798,0.000000,92.601600,31.682094,353.438025,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,290.754555,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

61,15:00-15:15,119.287862,16.313798,0.000000,93.986048,31.682094,390.623355,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,271.462555,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

62,15:15-15:30,119.287862,16.313798,0.000000,94.048500,31.682094,413.465083,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,271.462555,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

63,15:30-15:45,119.287862,16.313798,0.000000,94.048500,31.682094,435.004601,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,271.462555,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

64,15:45-16:00,119.287862,16.313798,0.000000,94.048500,31.682094,455.714563,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,271.462555,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,35.326546,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

65,16:00-16:15,119.287862,16.313798,0.000000,91.878150,31.682094,464.154813,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,240.595355,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,40.536618,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

66,16:15-16:30,119.287862,16.313798,0.000000,91.878150,31.682094,485.028757,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,240.595355,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

67,16:30-16:45,119.287862,16.313798,0.000000,91.878150,31.682094,501.262975,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,250.241355,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

68,16:45-17:00,119.287862,16.313798,0.000000,91.878150,31.682094,518.346041,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,250.241355,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.922640,11.661049,7.608765,0,0,0,0,0

69,17:00-17:15,119.287862,16.313798,0.000000,91.878150,31.682094,541.860963,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,250.241355,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

70,17:15-17:30,119.287862,16.313798,0.000000,91.878150,31.682094,541.860963,38.323172,0.000000,0.000000,0.000000,33.544930,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,250.241355,11.368004,0.000000,0.000000,80.702294,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

71,17:30-17:45,119.287862,16.313798,0.000000,91.878150,31.682094,541.860963,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,250.241355,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

72,17:45-18:00,119.287862,16.313798,0.000000,91.878150,31.682094,541.860963,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,250.241355,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,0.000000,26.941278,142.293572,403.945542,0.977998,11.661049,7.608765,0,0,0,0,0

73,18:00-18:15,119.287862,16.313798,0.000000,97.507296,31.682094,541.860963,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,21.883880,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,250.241355,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,12.153960,26.941278,142.293572,402.599925,0.977998,11.661049,7.608765,0,0,0,0,0

74,18:15-18:30,119.287862,16.313798,0.000000,101.154130,31.682094,619.815522,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,250.241355,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,24.307920,26.941278,142.293572,402.599925,0.977998,11.661049,7.608765,0,0,0,0,0

75,18:30-18:45,119.287862,19.037075,0.000000,104.515524,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,24.307920,26.941278,142.293572,402.599925,0.977998,11.661049,7.608765,0,0,0,0,0

76,18:45-19:00,119.287862,19.277531,0.000000,104.900250,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,49.345078,26.941278,142.293572,402.599925,0.977998,11.661049,7.608765,0,0,0,0,0

77,19:00-19:15,119.287862,19.277531,0.000000,104.900250,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,8.084313,0,0,0,0,0

78,19:15-19:30,119.287862,19.277531,0.000000,104.900250,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,8.084313,0,0,0,0,0

79,19:30-19:45,119.287862,19.277531,0.000000,104.900250,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,8.084313,0,0,0,0,0

80,19:45-20:00,119.287862,19.277531,0.000000,104.900250,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,8.084313,0,0,0,0,0

81,20:00-20:15,119.287862,19.277531,0.000000,105.619701,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,50.051165,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,8.084313,0,0,0,0,0

82,20:15-20:30,119.287862,19.277531,0.000000,105.623700,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.357687,24.086351,90.43,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,8.084313,0,0,0,0,0

83,20:30-20:45,119.287862,19.277531,0.000000,99.887031,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.614270,31.031278,72.34,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,8.084313,0,0,0,0,0

84,20:45-21:00,119.287862,19.277531,0.000000,99.887031,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.614270,31.031278,72.34,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,7.608765,0,0,0,0,0

85,21:00-21:15,119.287862,19.277531,0.000000,107.305142,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.614270,31.031278,72.34,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,7.608765,0,0,0,0,0

86,21:15-21:30,119.287862,19.277531,0.000000,113.401754,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,303.516309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.614270,31.031278,72.34,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,7.608765,0,0,0,0,0

87,21:30-21:45,119.287862,19.277531,0.000000,109.174971,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,361.392309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.614270,31.031278,72.34,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,7.608765,0,0,0,0,0

88,21:45-22:00,119.287862,19.277531,0.000000,109.618880,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,361.392309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.614270,31.031278,72.34,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,16.168625,0,0,0,0,0

89,22:00-22:15,119.287862,19.277531,0.000000,109.618880,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,399.976309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.614270,31.031278,72.34,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,16.168625,0,0,0,0,0

90,22:15-22:30,119.287862,19.277531,0.000000,109.618880,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,399.976309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.614270,31.031278,72.34,30.768215,49.345078,26.090501,142.293572,402.599925,0.977998,11.661049,16.168625,0,0,0,0,0

91,22:30-22:45,119.287862,19.277531,0.000000,109.618880,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,399.976309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.614270,31.031278,72.34,30.768215,49.345078,26.941278,142.293572,402.599925,0.977998,11.661049,16.168625,0,0,0,0,0

92,22:45-23:00,119.287862,19.277531,0.000000,109.618880,31.682094,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,149.216337,0.000000,0.000000,0.000000,0.000000,0.000000,399.976309,11.368004,0.000000,0.000000,79.581429,88.743200,15.244585,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,36.188319,41.149836,0.000000,0.000000,16.614270,31.031278,72.34,30.768215,49.345078,26.941278,142.293572,402.599925,0.977998,11.661049,16.168625,0,0,0,0,0

93,23:00-23:15,119.287862,19.277531,0.000000,109.618880,15.841047,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,399.976309,11.368004,0.000000,0.000000,79.581429,88.743200,0.000000,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.614270,31.031278,67.52,30.768215,49.345078,26.941278,142.293572,402.599925,0.977998,11.661049,15.597968,0,0,0,0,0

94,23:15-23:30,119.287862,19.277531,0.000000,109.618880,15.841047,662.467947,38.323172,0.000000,0.000000,0.000000,45.791491,0.000000,0.000000,0.000000,0.000000,0.000000,25.455890,0.000000,147.526406,0.000000,0.000000,0.000000,0.000000,0.000000,399.976309,11.368004,0.000000,0.000000,79.581429,88.743200,0.000000,40.889490,113.943375,0.000000,0.000000,0.000000,48.963096,35.296354,41.149836,0.000000,0.000000,16.614270,31.031278,67.52,30.768215,49.345078,26.941278,142.293572,402.599925,0.977998,11.661049,15.407749,0,0,0,0,0

