Block,Time,AURY_RF,CHAMERA2,AURY_GF,JHAJJAR,DADRI_GF,BSIUL,SEWA2,AURY_CRF,ANTA_CRF,ANTA_GF,SINGRAULI,URI2,UNCHAHAR2,RIHAND1,PARBATI3,DADRI_CRF,DADRI_RF,TANAKPUR,DADRI_LF,NAPP,UNCHAHAR4,RIHAND2,KOLDAM,KISHANGANGA,URI,DHAULIGNGA,ANTA_RF,KOTESHWR,TEHRI,RAMPUR,DADRT2,RIHAND3,TANDA2,RAPPB,UNCHAHAR3,CHAMERA1,ANTA_LF,NJPC,AURY_LF,SINGRAULI_HYDRO,UNCHAHAR1,CHAMERA3,RAPPC,SALAL,DULHASTI,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN,KUDGI,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,15.519319,0.000000,583.570449,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,10.440904,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,0.000000,0.000000,533.068725,119.980389,0.000000,0.000000,14.061776,0.000000,0.000000,142.410807,0.000000,1.039356,11.600693,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,13.976701,18.766143,333.991350,73.17,13.214124,0,0,0,0,0

48,11:45-12:00,0.000000,15.519319,0.000000,583.570449,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,10.440904,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,0.000000,0.000000,533.068725,119.980389,0.000000,0.000000,14.061776,0.000000,0.000000,142.410807,0.000000,1.039356,11.600693,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,13.976701,19.403955,333.991350,73.39,13.214124,0,0,0,0,0

49,12:00-12:15,0.000000,18.105872,0.000000,583.570449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,10.440904,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,0.000000,0.000000,533.068725,119.980389,0.000000,0.000000,14.061776,0.000000,0.000000,142.410807,0.000000,1.039356,11.600693,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,13.976701,19.403955,333.991350,74.12,13.214124,0,0,0,0,0

50,12:15-12:30,0.000000,18.105872,0.000000,583.570449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,10.440904,41.121733,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,0.000000,0.000000,533.068725,119.980389,0.000000,0.000000,14.061776,0.000000,0.000000,142.410807,0.000000,1.039356,11.600693,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,13.976701,19.403955,333.991350,74.04,13.214124,0,0,0,0,0

51,12:30-12:45,0.000000,18.105872,0.000000,582.988329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,10.440904,40.814083,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,11.782109,26.529828,0.000000,8.609555,0.000000,0.000000,524.014722,119.980389,0.000000,0.000000,14.077782,0.000000,0.000000,142.410807,0.000000,1.039356,11.466746,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,333.991350,74.04,13.214124,0,0,0,0,0

52,12:45-13:00,0.000000,18.105872,0.000000,498.513015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,10.440904,40.814083,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,11.782109,26.529828,0.000000,8.609555,0.000000,0.000000,459.489842,119.980389,0.000000,0.000000,14.054563,0.000000,0.000000,142.410807,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,333.991350,74.07,13.214124,0,0,0,0,0

53,13:00-13:15,0.000000,18.105872,0.000000,410.224815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,10.440904,40.814083,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,11.782109,26.529828,0.000000,8.609555,0.000000,0.000000,443.982924,119.980389,0.000000,0.000000,14.054563,0.000000,0.000000,142.410807,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,333.991350,73.92,13.214124,0,0,0,0,0

54,13:15-13:30,0.000000,18.105872,0.000000,410.224815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,10.440904,40.814083,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,11.782109,26.529828,0.000000,8.609555,0.000000,0.000000,443.982924,119.980389,0.000000,0.000000,14.054563,0.000000,0.000000,142.410807,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,333.991350,73.96,13.214124,0,0,0,0,0

55,13:30-13:45,0.000000,18.105872,0.000000,409.283721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,10.440904,35.380963,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,0.000000,0.000000,443.982924,119.980389,0.000000,0.000000,14.054563,0.000000,0.000000,142.410807,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,37.100448,95.409468,12.835746,19.403955,333.991350,73.96,9.857717,0,0,0,0,0

56,13:45-14:00,0.000000,18.105872,0.000000,409.283721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,10.440904,35.380963,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,0.000000,0.000000,468.237924,119.980389,0.000000,0.000000,14.054563,0.000000,0.000000,142.410807,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,37.100448,95.409468,12.835746,19.403955,333.991350,73.96,9.857717,0,0,0,0,0

57,14:00-14:15,0.000000,18.105872,0.000000,411.224121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,31.322713,28.589563,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,12.853210,26.529828,0.000000,8.609555,0.000000,0.000000,492.492924,119.980389,0.000000,0.000000,14.053902,0.000000,0.000000,142.410807,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,37.690330,95.409468,12.835746,19.403955,333.991350,73.88,9.857717,0,0,0,0,0

58,14:15-14:30,0.000000,18.105872,0.000000,502.422921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,31.322713,28.589563,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,12.853210,26.529828,0.000000,8.609555,0.000000,0.000000,516.747924,119.980389,0.000000,0.000000,14.077450,0.000000,0.000000,142.410807,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,37.690330,95.409468,12.835746,19.403955,333.991350,73.56,9.857717,0,0,0,0,0

59,14:30-14:45,0.000000,18.105872,0.000000,513.095121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,31.322713,28.589563,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,14.995411,26.529828,0.000000,8.609555,0.000000,0.000000,516.747924,119.980389,0.000000,0.000000,14.079769,0.000000,0.000000,147.004704,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,39.333020,95.409468,12.835746,19.403955,333.991350,74.00,9.857717,0,0,0,0,0

60,14:45-15:00,0.000000,18.105872,0.000000,509.214321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.158562,31.322713,28.589563,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,14.995411,26.529828,0.000000,8.609555,0.000000,0.000000,516.747924,119.980389,0.000000,0.000000,14.079769,0.000000,0.000000,147.004704,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,333.991350,73.78,9.857717,0,0,0,0,0

61,15:00-15:15,0.000000,18.105872,0.000000,512.561511,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.788348,28.589563,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,14.995411,26.529828,0.000000,8.609555,0.000000,0.000000,541.002924,119.980389,0.000000,0.000000,14.079769,0.000000,0.000000,147.004704,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.046442,73.96,9.857717,0,0,0,0,0

62,15:15-15:30,0.000000,18.105872,0.000000,512.561511,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,28.589563,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,14.995411,26.529828,0.000000,8.609555,0.000000,0.000000,565.257924,119.980389,0.000000,0.000000,14.079769,0.000000,0.000000,147.004704,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,74.00,9.857717,0,0,0,0,0

63,15:30-15:45,0.000000,18.105872,0.000000,521.293311,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,28.589563,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,14.995411,26.529828,0.000000,8.609555,0.000000,0.000000,577.228155,119.980389,0.000000,0.000000,14.080073,0.000000,0.000000,147.004704,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,70.62,9.857717,0,0,0,0,0

64,15:45-16:00,0.000000,18.105872,0.000000,526.144311,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,28.589563,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,14.995411,26.529828,0.000000,8.609555,0.000000,0.000000,577.228155,119.980389,0.000000,0.000000,14.080073,0.000000,0.000000,147.004704,0.000000,1.039356,12.369662,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,69.92,9.857717,0,0,0,0,0

65,16:00-16:15,0.000000,15.519319,0.000000,520.323111,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,28.735093,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,0.000000,0.000000,577.596831,119.980389,0.000000,0.000000,14.081058,0.000000,0.000000,147.004704,0.000000,1.039356,12.398768,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,73.42,9.857717,0,0,0,0,0

66,16:15-16:30,0.000000,15.519319,0.000000,518.382711,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,28.735093,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,0.000000,0.000000,577.596831,119.980389,0.000000,0.000000,14.081058,13.630689,0.000000,147.004704,0.000000,1.039356,12.398768,9.389440,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,39.49,9.857717,0,0,0,0,0

67,16:30-16:45,0.000000,15.519319,0.000000,559.131111,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,28.735093,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,0.000000,0.000000,577.596831,119.980389,0.000000,0.000000,14.081058,13.630689,0.000000,147.004704,0.000000,1.039356,12.398768,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,35.61,9.857717,0,0,0,0,0

68,16:45-17:00,0.000000,15.519319,0.000000,517.412511,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,28.735093,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,14.669424,0.000000,577.596831,119.980389,0.000000,0.000000,14.081959,13.630689,0.000000,147.004704,0.000000,1.039356,12.398768,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,35.61,9.857717,0,0,0,0,0

69,17:00-17:15,0.000000,31.038638,0.000000,550.515735,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,35.531635,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,30.561300,0.000000,603.218745,119.980389,0.000000,0.000000,14.075725,13.630689,0.000000,147.004704,0.000000,1.039356,12.398768,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,79.27,13.214124,0,0,0,0,0

70,17:15-17:30,0.000000,31.038638,0.000000,550.515735,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,35.531635,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,11.782109,26.529828,0.000000,8.609555,30.561300,0.000000,603.218745,119.980389,0.000000,0.000000,14.075725,13.630689,0.000000,147.004704,0.000000,1.039356,12.398768,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,76.35,13.214124,0,0,0,0,0

71,17:30-17:45,0.000000,31.038638,0.000000,544.282200,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,35.531635,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,47.128435,26.529828,0.000000,8.609555,30.561300,0.000000,528.324721,119.980389,0.000000,0.000000,14.054104,27.209259,0.000000,147.004704,0.000000,1.039356,11.546921,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,72.47,13.670118,0,0,0,0,0

72,17:45-18:00,0.000000,31.038638,0.000000,544.282200,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,35.531635,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,47.128435,26.529828,0.000000,8.609555,44.008272,0.000000,488.407315,119.980389,0.000000,0.000000,14.054104,27.209259,0.000000,147.004704,0.000000,1.039356,11.546921,18.778881,24.377439,81.170813,47.963347,41.223798,95.409468,12.835746,19.403955,335.082825,71.50,13.670118,0,0,0,0,0

73,18:00-18:15,0.000000,38.332718,0.000000,555.924600,0.000000,6.326480,0.000000,0.000000,0.000000,0.000000,125.155800,9.135791,35.531635,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,12.853210,26.529828,0.000000,8.609555,44.008272,0.000000,502.960315,119.980389,0.000000,0.000000,14.059804,27.209259,0.000000,148.382873,0.000000,1.039356,11.546921,28.196736,24.377439,81.170813,47.963347,40.045975,95.409468,12.835746,19.403955,335.082825,67.62,10.313711,0,0,0,0,0

74,18:15-18:30,0.000000,38.332718,0.000000,583.570449,0.000000,2.134440,0.000000,0.000000,0.000000,0.000000,125.155800,9.135791,35.531635,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,44.008272,0.000000,509.751715,119.980389,0.000000,0.000000,14.059804,36.789984,0.000000,148.382873,0.000000,1.039356,11.546921,28.196736,24.377439,81.170813,47.963347,40.045975,95.409468,12.835746,19.403955,335.082825,67.62,10.313711,0,0,0,0,0

75,18:30-18:45,0.000000,38.332718,0.000000,583.570449,0.000000,2.134440,5.069644,0.000000,0.000000,0.000000,125.155800,9.135791,35.531635,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,8.609555,44.008272,0.000000,527.215315,119.980389,0.000000,0.000000,10.342623,36.789984,0.000000,148.382873,0.000000,1.039356,7.761600,28.196736,24.377439,81.170813,47.963347,40.045975,95.409468,12.835746,19.403955,335.082825,63.74,10.313711,0,0,0,0,0

76,18:45-19:00,0.000000,38.332718,0.000000,583.570449,0.000000,3.201660,10.242751,0.000000,0.000000,0.000000,125.155800,9.135791,35.531635,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,26.529828,0.000000,17.219110,44.008272,0.000000,583.814745,119.980389,0.000000,0.000000,10.342623,40.892067,0.000000,148.382873,0.000000,1.039356,7.761600,28.196736,24.377439,81.170813,47.963347,40.045975,95.409468,12.835746,19.403955,335.082825,63.74,10.313711,0,0,0,0,0

77,19:00-19:15,0.000000,38.332718,0.000000,589.803984,0.000000,19.075490,15.333087,0.000000,0.000000,0.000000,125.155800,9.135791,35.531635,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,35.455129,0.000000,28.698516,60.389129,0.000000,583.814745,119.980389,0.000000,0.000000,14.915623,40.892067,0.000000,150.082615,0.000000,1.039356,12.398768,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,12.835746,19.403955,335.082825,92.62,10.313711,0,0,0,0,0

78,19:15-19:30,0.000000,38.332718,0.000000,589.803984,0.000000,19.075490,15.333087,0.000000,0.000000,0.000000,125.155800,9.135791,35.531635,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,35.455129,0.000000,28.698516,60.389129,0.000000,583.814745,119.980389,0.000000,0.000000,18.677126,40.892067,0.000000,150.082615,0.000000,1.039356,12.398768,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,12.835746,19.403955,335.082825,93.82,10.313711,0,0,0,0,0

79,19:30-19:45,0.000000,38.332718,0.000000,633.686227,0.000000,19.075490,15.333087,0.000000,0.000000,0.000000,125.155800,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,35.455129,0.000000,28.698516,60.389129,0.000000,666.313914,119.980389,0.000000,0.000000,19.509849,40.892067,0.000000,150.082615,0.000000,1.039356,14.477096,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,12.835746,19.403955,333.991350,93.82,13.224311,0,0,0,0,0

80,19:45-20:00,0.000000,38.332718,0.000000,633.686227,0.000000,19.075490,15.333087,0.000000,0.000000,0.000000,125.155800,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,35.455129,0.000000,28.698516,60.389129,0.000000,666.313914,119.980389,0.000000,0.000000,19.509849,40.892067,0.000000,150.082615,0.000000,1.039356,16.354758,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,12.835746,19.403955,333.991350,91.88,13.224311,0,0,0,0,0

81,20:00-20:15,0.000000,38.332718,0.000000,633.686227,0.000000,19.075490,15.333087,0.000000,0.000000,0.000000,125.155800,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,35.455129,0.000000,28.698516,60.389129,0.000000,666.313914,119.980389,0.000000,0.000000,19.509849,40.892067,0.000000,136.163107,0.000000,1.039356,16.354758,28.196736,24.377439,81.170813,47.963347,38.868152,95.409468,12.835746,19.403955,333.991350,89.94,13.224311,0,0,0,0,0

82,20:15-20:30,0.000000,38.332718,0.000000,633.686227,0.000000,19.075490,15.333087,0.000000,0.000000,0.000000,125.155800,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,35.455129,0.000000,28.698516,60.389129,0.000000,666.313914,119.980389,0.000000,0.000000,19.509849,40.892067,0.000000,136.163107,0.000000,1.039356,16.354758,28.196736,24.377439,81.170813,47.963347,38.868152,95.409468,12.835746,19.403955,333.991350,89.94,13.224311,0,0,0,0,0

83,20:30-20:45,0.000000,38.332718,0.000000,633.686227,0.000000,19.075490,10.242751,0.000000,0.000000,0.000000,125.155800,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,47.128435,35.455129,0.000000,28.698516,60.389129,0.000000,666.313914,119.980389,0.000000,0.000000,19.509849,40.892067,0.000000,136.163107,0.000000,1.039356,16.354758,28.196736,24.377439,81.170813,47.963347,39.431458,95.409468,12.835746,19.403955,333.991350,88.97,13.224311,0,0,0,0,0

84,20:45-21:00,0.000000,38.332718,0.000000,633.686227,0.000000,1.067220,10.242751,0.000000,0.000000,0.000000,125.155800,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,47.128435,26.529828,0.000000,25.828664,44.008272,0.000000,666.313914,119.980389,0.000000,0.000000,19.509849,40.892067,0.000000,119.441322,0.000000,1.039356,16.354758,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,12.835746,19.403955,333.991350,87.03,13.224311,0,0,0,0,0

85,21:00-21:15,0.000000,38.332718,0.000000,633.686227,0.000000,1.067220,10.242751,0.000000,0.000000,0.000000,125.155800,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,16.066512,26.529828,0.000000,25.828664,44.008272,0.000000,666.313914,119.980389,0.000000,0.000000,19.509849,40.892067,0.000000,119.441322,0.000000,1.039356,16.354758,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,12.835746,19.403955,333.991350,85.09,13.224311,0,0,0,0,0

86,21:15-21:30,0.000000,38.332718,0.000000,633.686227,0.000000,1.067220,10.242751,0.000000,0.000000,0.000000,125.155800,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,13.924310,26.529828,0.000000,25.828664,44.008272,0.000000,666.313914,119.980389,0.000000,0.000000,19.509849,40.892067,0.000000,119.441322,0.000000,1.039356,16.354758,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,12.835746,19.403955,333.991350,83.15,13.224311,0,0,0,0,0

87,21:30-21:45,0.000000,38.332718,0.000000,633.686227,0.000000,1.067220,10.242751,0.000000,0.000000,0.000000,125.155800,10.440904,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,13.924310,17.686552,0.000000,25.828664,44.008272,0.000000,666.313914,119.980389,0.000000,0.000000,19.509849,40.892067,0.000000,119.441322,0.000000,1.039356,16.354758,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,15.688134,19.403955,333.991350,82.18,13.224311,0,0,0,0,0

88,21:45-22:00,0.000000,38.332718,0.000000,633.686227,0.000000,12.655095,10.242751,0.000000,0.000000,0.000000,125.155800,10.440904,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,13.924310,17.727564,0.000000,28.698516,60.389129,0.000000,666.313914,119.980389,0.000000,0.000000,19.509849,40.892067,0.000000,136.163107,0.000000,1.039356,16.354758,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,15.688134,19.403955,333.991350,81.21,13.224311,0,0,0,0,0

89,22:00-22:15,0.000000,38.332718,0.000000,627.452692,0.000000,12.655095,15.333087,0.000000,0.000000,0.000000,135.158562,10.440904,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,17.137613,17.727564,0.000000,28.698516,60.389129,0.000000,605.833725,119.980389,0.000000,0.000000,11.175346,40.892067,0.000000,136.163107,0.000000,1.039356,10.747390,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,15.688134,19.403955,333.991350,79.27,13.224311,0,0,0,0,0

90,22:15-22:30,0.000000,38.332718,0.000000,627.452692,0.000000,12.655095,15.333087,0.000000,0.000000,0.000000,135.158562,10.440904,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,17.137613,17.727564,0.000000,28.698516,60.389129,0.000000,557.323725,119.980389,0.000000,0.000000,11.175346,40.892067,0.000000,136.163107,0.000000,1.039356,10.747390,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,15.688134,19.403955,333.991350,79.27,13.224311,0,0,0,0,0

91,22:30-22:45,0.000000,38.332718,0.000000,582.600249,0.000000,6.326480,15.333087,0.000000,0.000000,0.000000,135.158562,10.440904,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,12.853210,17.727564,0.000000,28.698516,60.389129,0.000000,433.914285,119.980389,0.000000,0.000000,9.372423,40.892067,0.000000,136.163107,0.000000,1.039356,7.761600,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,15.688134,19.403955,333.991350,79.27,13.224311,0,0,0,0,0

92,22:45-23:00,0.000000,38.332718,0.000000,582.600249,0.000000,6.326480,10.242751,0.000000,0.000000,0.000000,135.158562,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,17.727564,0.000000,28.698516,60.389129,0.000000,426.314515,119.980389,0.000000,0.000000,9.372423,40.892067,0.000000,136.163107,0.000000,1.039356,7.761600,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,15.688134,19.403955,333.991350,78.30,13.224311,0,0,0,0,0

93,23:00-23:15,0.000000,38.332718,0.000000,582.600249,0.000000,1.067220,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,17.686552,0.000000,17.219110,58.677696,0.000000,493.614184,119.980389,0.000000,0.000000,9.372423,36.789984,0.000000,114.847425,0.000000,1.039356,7.761600,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,14.261940,19.403955,333.991350,76.35,13.224311,0,0,0,0,0

94,23:15-23:30,0.000000,38.332718,0.000000,582.600249,0.000000,1.067220,0.000000,0.000000,0.000000,0.000000,135.158562,9.135791,41.126875,89.258400,0.000000,0.000000,0.000000,11.806849,0.000000,37.716719,0.000000,114.604875,0.000000,0.000000,10.711008,17.686552,0.000000,8.609555,58.677696,0.000000,552.440515,119.980389,0.000000,0.000000,9.372423,36.789984,0.000000,88.202822,0.000000,1.039356,7.761600,28.196736,24.377439,81.170813,47.963347,39.457064,95.409468,14.261940,19.403955,333.991350,75.38,13.224311,0,0,0,0,0

