Block,Time,URI2,CHAMERA1,URI,DADRI_LF,RIHAND2,BSIUL,AURY_LF,UNCHAHAR3,KOLDAM,DHAULIGNGA,ANTA_GF,DADRI_GF,KOTESHWR,ANTA_CRF,SALAL,RAMPUR,AURY_CRF,PARBATI3,NAPP,DADRI_CRF,ANTA_RF,DADRI_RF,NJPC,RAPPB,SINGRAULI,AURY_GF,SEWA2,AURY_RF,SINGRAULI_HYDRO,TANDA2,RIHAND3,CHAMERA2,JHAJJAR,TEHRI,DULHASTI,TANAKPUR,ANTA_LF,KISHANGANGA,RAPPC,UNCHAHAR1,DADRT2,CHAMERA3,UNCHAHAR2,UNCHAHAR4,RIHAND1,FSTPP I & II,SASAN,BRBCL,KUDGI,KHSTPP-I,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,447.294951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,6.695187,46.488655,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,17.209056,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

48,11:45-12:00,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,514.970951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,6.695187,50.320490,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,17.209056,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

49,12:00-12:15,10.404315,0.000000,48.030624,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.919348,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,6.695187,50.320490,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,17.209056,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

50,12:15-12:30,10.404315,0.000000,48.030624,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.919348,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.952084,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,5.573119,0.000000,0.000000,25.641566,6.695187,59.992984,0.000000,32.455476,0.000000,43.506000,13.779993,404.866836,17.209056,90.64,43.718696,95.075112,0.000000,0,0,0,0,0

51,12:30-12:45,14.305933,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,21.337759,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.919348,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,6.620260,68.292093,0.000000,32.455476,0.000000,43.506000,9.550147,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

52,12:45-13:00,14.305933,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,21.337759,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.919348,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,6.620260,86.263697,0.000000,32.455476,0.000000,43.506000,9.550147,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

53,13:00-13:15,11.054585,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,68.528718,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,8.109132,86.263697,0.000000,22.498113,0.000000,50.757000,9.550147,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

54,13:15-13:30,11.054585,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,68.528718,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,8.109132,96.565531,0.000000,32.455476,0.000000,60.160093,13.776900,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

55,13:30-13:45,11.054585,0.000000,8.538778,0.000000,114.203250,6.304309,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,68.528718,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,8.109132,117.065019,0.000000,22.498113,0.000000,66.800274,9.550147,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

56,13:45-14:00,11.054585,0.000000,8.538778,0.000000,114.203250,6.304309,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,68.528718,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,8.109132,120.529312,0.000000,22.498113,0.000000,71.634274,9.550147,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

57,14:00-14:15,14.305933,0.000000,48.030624,0.000000,114.203250,6.304309,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,14.604481,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,8.109132,134.427173,0.000000,22.498113,0.000000,76.468274,9.550147,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

58,14:15-14:30,14.305933,0.000000,16.010208,0.000000,114.203250,6.304309,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,4.953883,0.000000,0.000000,25.641566,8.109132,162.916921,0.000000,32.455476,0.000000,80.650735,13.776900,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

59,14:30-14:45,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,0.000000,15.931754,11.526448,0.000000,0.000000,25.641566,8.109132,190.498175,0.000000,32.455476,0.000000,84.517935,13.776900,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

60,14:45-15:00,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.553452,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,572.978951,15.044375,15.931754,11.526448,0.000000,0.000000,25.641566,8.109132,215.659242,0.000000,32.455476,0.000000,88.385135,13.776900,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

61,15:00-15:15,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.337759,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,505.302951,15.044375,15.931754,11.526448,0.000000,0.000000,25.641566,6.620260,215.659242,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

62,15:15-15:30,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.337759,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,437.626951,15.044375,15.931754,4.953883,0.000000,0.000000,25.641566,6.620260,230.081949,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

63,15:30-15:45,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.337759,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,21.973430,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,458.896551,30.088750,15.931754,4.953883,0.000000,0.000000,25.641566,9.290755,258.423102,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

64,15:45-16:00,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,21.337759,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,36.622384,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,458.896551,30.088750,15.931754,4.953883,0.000000,0.000000,25.641566,9.290755,265.976348,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

65,16:00-16:15,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,25.298256,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,36.622384,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,552.674966,30.088750,15.931754,4.953883,0.000000,0.000000,25.641566,9.290755,288.719160,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

66,16:15-16:30,14.305933,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,25.298256,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,36.622384,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,631.465517,30.088750,15.931754,4.953883,0.000000,0.000000,25.641566,11.411816,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,17.209056,90.64,43.718696,95.075112,0.568478,0,0,0,0,0

67,16:30-16:45,9.103776,0.000000,4.269389,0.000000,114.203250,0.000000,0.000000,25.514732,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,36.622384,0.000000,79.761000,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,631.465517,30.088750,15.931754,11.526448,0.000000,0.000000,25.641566,19.873541,330.224620,0.000000,32.455476,0.000000,88.945600,13.779993,404.866836,18.123905,90.06,43.720146,95.078738,0.568478,0,0,0,0,0

68,16:45-17:00,9.103776,0.000000,4.269389,0.000000,114.203250,0.000000,0.000000,25.514732,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,37.537944,0.000000,79.761000,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,631.465517,30.088750,15.931754,11.526448,0.000000,0.000000,25.641566,19.873541,330.224620,0.000000,32.455476,0.000000,88.945600,13.779993,404.866836,19.204235,90.06,43.720146,95.078738,0.568478,0,0,0,0,0

69,17:00-17:15,9.103776,0.000000,4.269389,0.000000,114.203250,0.000000,0.000000,25.514732,0.000000,1.277143,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,54.933576,0.000000,79.761000,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,631.465517,30.088750,15.931754,4.953883,0.000000,0.000000,25.641566,19.873541,330.224620,0.000000,32.455476,0.000000,88.945600,13.779993,404.866836,19.336023,90.06,43.720146,92.543304,0.568478,0,0,0,0,0

70,17:15-17:30,9.103776,6.797571,4.269389,0.000000,114.203250,0.000000,0.000000,25.514732,0.000000,8.832720,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,3.076841,19.308543,0.000000,0.000000,0.000000,73.244768,0.000000,79.761000,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,631.465517,30.088750,15.931754,4.953883,0.000000,0.000000,25.641566,19.873541,330.224620,0.000000,32.455476,0.000000,88.945600,13.779993,404.866836,19.336023,90.06,43.720146,92.543304,0.568478,0,0,0,0,0

71,17:30-17:45,4.551888,13.518764,3.202042,0.000000,114.203250,0.000000,0.000000,25.514732,0.000000,17.665439,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,6.153682,19.308543,0.000000,0.000000,0.000000,82.400364,0.000000,79.761000,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,12.732795,631.465517,60.177499,15.931754,4.953883,0.000000,0.000000,25.641566,19.873541,330.224620,0.000000,32.455476,0.000000,88.945600,13.779993,404.866836,19.336023,90.06,43.720146,92.543304,0.568478,0,0,0,0,0

72,17:45-18:00,4.551888,27.113906,3.202042,0.000000,114.203250,0.000000,0.000000,25.514732,0.000000,26.498159,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,31.615157,19.308543,0.000000,0.000000,0.000000,100.711556,0.000000,79.761000,0.000000,4.639480,0.000000,0.573341,0.000000,119.559926,12.732795,631.465517,60.177499,31.863508,4.953883,0.000000,0.000000,25.641566,19.873541,330.224620,0.000000,32.455476,0.000000,88.945600,13.779993,404.866836,19.336023,90.06,43.720146,92.543304,0.568478,0,0,0,0,0

73,18:00-18:15,4.551888,38.188600,3.202042,0.000000,114.203250,0.000000,0.000000,25.514732,0.000000,35.330878,0.000000,0.000000,17.158766,0.000000,12.919348,0.000000,0.000000,31.615157,19.308543,0.000000,0.000000,0.000000,126.347225,0.000000,79.761000,0.000000,9.021211,0.000000,0.573341,0.000000,119.559926,25.465589,631.465517,60.177499,47.795262,4.953883,0.000000,0.000000,25.641566,19.873541,330.224620,6.155616,32.455476,0.000000,88.945600,13.779993,404.866836,19.336023,90.06,43.720146,92.543304,0.568478,0,0,0,0,0

74,18:15-18:30,4.551888,40.748764,3.202042,0.000000,114.203250,18.912928,0.000000,25.514732,0.000000,35.330878,0.000000,0.000000,28.597944,0.000000,23.591854,0.000000,0.000000,31.615157,19.308543,0.000000,0.000000,0.000000,135.685933,0.000000,79.761000,0.000000,9.021211,0.000000,0.573341,0.000000,119.559926,38.198384,631.465517,60.177499,47.795262,4.953883,0.000000,0.000000,25.641566,19.873541,330.224620,18.731538,32.455476,0.000000,88.945600,13.779993,404.866836,19.336023,90.06,43.720146,92.543304,0.568478,0,0,0,0,0

75,18:30-18:45,4.551888,40.748764,48.030624,0.000000,114.203250,18.912928,0.000000,25.514732,0.000000,35.330878,0.000000,0.000000,28.597944,0.000000,68.528718,0.000000,0.000000,31.615157,19.308543,0.000000,0.000000,0.000000,135.685933,0.000000,79.761000,0.000000,15.279354,0.000000,0.573341,0.000000,119.559926,38.198384,631.465517,60.177499,47.795262,3.963107,0.000000,0.000000,25.641566,19.873541,330.224620,18.731538,32.455476,0.000000,88.945600,13.779993,404.866836,19.336023,90.06,43.720146,92.543304,0.568478,0,0,0,0,0

76,18:45-19:00,4.551888,40.748764,4.269389,0.000000,114.203250,18.912928,0.000000,25.514732,0.000000,35.330878,0.000000,0.000000,28.597944,0.000000,68.528718,0.000000,0.000000,31.615157,19.308543,0.000000,0.000000,0.000000,135.685933,0.000000,79.761000,0.000000,15.279354,0.000000,0.573341,0.000000,119.559926,38.198384,631.465517,60.177499,47.795262,3.963107,0.000000,0.000000,25.641566,19.873541,330.224620,18.731538,32.455476,0.000000,88.945600,13.779993,404.866836,19.336023,90.06,43.720146,92.543304,0.568478,0,0,0,0,0

77,19:00-19:15,4.551888,27.113906,4.269389,0.000000,114.203250,18.912928,0.000000,25.514732,0.000000,35.330878,0.000000,0.000000,28.597944,0.000000,68.528718,0.000000,0.000000,31.615157,19.308543,0.000000,0.000000,0.000000,135.685933,0.000000,79.761000,0.000000,15.279354,0.000000,0.573341,0.000000,119.559926,38.198384,631.465517,60.177499,47.795262,3.963107,0.000000,0.000000,25.641566,19.873541,330.220305,18.731538,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.06,43.718696,92.542096,0.568478,0,0,0,0,0

78,19:15-19:30,4.551888,27.113906,4.269389,0.000000,114.203250,18.912928,0.000000,25.514732,0.000000,35.330878,0.000000,0.000000,28.597944,0.000000,68.528718,0.000000,0.000000,3.692209,19.308543,0.000000,0.000000,0.000000,135.685933,0.000000,79.761000,0.000000,15.279354,0.000000,0.573341,0.000000,119.559926,38.198384,631.465517,60.177499,47.795262,3.963107,0.000000,0.000000,25.641566,19.873541,330.220305,18.731538,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.06,43.718696,92.542096,0.568478,0,0,0,0,0

79,19:30-19:45,4.551888,25.204476,6.404083,0.000000,114.203250,6.304309,0.000000,25.513949,0.000000,35.330878,0.000000,0.000000,28.597944,0.000000,23.591854,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,128.178344,0.000000,84.279855,0.000000,10.206856,0.000000,0.573341,0.000000,119.559926,38.198384,631.465517,60.177499,47.795262,3.963107,0.000000,0.000000,25.641566,12.253900,330.220305,18.731538,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.06,43.718696,94.852862,0.142120,0,0,0,0,0

80,19:45-20:00,4.551888,13.518764,48.030624,0.000000,114.203250,0.000000,0.000000,25.298256,0.000000,35.330878,0.000000,0.000000,17.158766,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,109.867152,0.000000,85.561800,0.000000,10.206856,0.000000,0.573341,0.000000,119.559926,38.198384,631.465517,60.177499,47.795262,3.963107,0.000000,0.000000,25.641566,12.253900,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

81,20:00-20:15,4.551888,13.518764,48.030624,0.000000,114.203250,0.000000,0.000000,25.298256,0.000000,35.330878,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,82.400364,0.000000,85.561800,0.000000,5.103428,0.000000,0.573341,0.000000,119.559926,38.198384,631.465517,30.088750,31.863508,3.963107,0.000000,0.000000,25.641566,12.253900,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

82,20:15-20:30,4.551888,6.797571,10.673472,0.000000,114.203250,0.000000,0.000000,25.298256,0.000000,24.265713,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,54.933576,0.000000,85.561800,0.000000,5.103428,0.000000,0.573341,0.000000,119.559926,25.465589,631.465517,30.088750,31.863508,3.963107,0.000000,0.000000,25.641566,12.253900,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

83,20:30-20:45,4.551888,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,25.298256,0.000000,17.879999,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,54.933576,0.000000,85.561800,0.000000,5.103428,0.000000,0.573341,0.000000,119.559926,12.732795,631.465517,30.088750,31.863508,3.963107,0.000000,0.000000,25.641566,12.253900,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

84,20:45-21:00,4.551888,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,25.298256,0.000000,17.369142,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,41.841074,0.000000,85.561800,0.000000,3.067212,0.000000,0.573341,0.000000,119.559926,0.000000,631.465517,30.088750,31.863508,3.963107,0.000000,0.000000,25.641566,12.253900,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

85,21:00-21:15,7.022913,0.000000,12.808166,0.000000,114.203250,0.000000,0.000000,17.692923,0.000000,7.918285,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,36.622384,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,628.290088,30.088750,15.931754,3.963107,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

86,21:15-21:30,7.022913,0.000000,12.808166,0.000000,114.203250,0.000000,0.000000,17.692923,0.000000,7.918285,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,36.622384,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,574.837275,30.088750,15.931754,3.963107,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

87,21:30-21:45,7.022913,0.000000,12.808166,0.000000,114.203250,0.000000,0.000000,17.692923,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,459.773471,30.088750,15.931754,3.963107,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

88,21:45-22:00,7.022913,0.000000,12.808166,0.000000,114.203250,0.000000,0.000000,17.692923,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,12.357638,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,379.618951,30.088750,15.931754,3.963107,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

89,22:00-22:15,7.022913,0.000000,12.808166,0.000000,114.203250,0.000000,0.000000,17.692923,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,379.618951,30.088750,15.931754,3.963107,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

90,22:15-22:30,7.022913,0.000000,8.538778,0.000000,114.203250,0.000000,0.000000,17.692923,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,379.618951,30.088750,15.931754,3.963107,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

91,22:30-22:45,7.022913,0.000000,16.010208,0.000000,114.203250,0.000000,0.000000,17.692923,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,379.618951,30.088750,15.931754,3.963107,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,90.64,43.718696,95.075112,0.142120,0,0,0,0,0

92,22:45-23:00,7.022913,0.000000,16.010208,0.000000,114.203250,0.000000,0.000000,17.692923,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,364.894490,30.088750,15.931754,3.963107,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,83.14,43.718696,95.075112,0.142120,0,0,0,0,0

93,23:00-23:15,7.022913,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,17.692923,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,364.894490,30.088750,15.931754,11.526448,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,83.14,43.718696,95.075112,0.142120,0,0,0,0,0

94,23:15-23:30,9.103776,0.000000,6.404083,0.000000,114.203250,0.000000,0.000000,17.692923,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,2.246843,0.000000,0.000000,0.000000,19.308543,0.000000,0.000000,0.000000,18.311192,0.000000,85.561800,0.000000,0.000000,0.000000,0.573341,0.000000,119.559926,0.000000,347.134374,30.088750,15.931754,3.963107,0.000000,0.000000,25.641566,4.241932,330.220305,0.000000,32.455476,0.000000,88.945600,13.776900,404.866836,19.336023,83.14,43.718696,95.075112,0.142120,0,0,0,0,0

