Block,Time,URI,DADRI_RF,CHAMERA1,UNCHAHAR4,AURY_CRF,ANTA_GF,TEHRI,TANDA2,DADRI_CRF,RAPPB,ANTA_CRF,ANTA_RF,BSIUL,RAPPC,RAMPUR,DADRI_LF,RIHAND2,DADRI_GF,UNCHAHAR3,RIHAND1,UNCHAHAR1,AURY_LF,SEWA2,AURY_RF,CHAMERA2,PARBATI3,KOLDAM,CHAMERA3,UNCHAHAR2,ANTA_LF,SINGRAULI_HYDRO,NAPP,NJPC,DHAULIGNGA,DULHASTI,DADRT2,SALAL,SINGRAULI,KOTESHWR,URI2,KISHANGANGA,RIHAND3,JHAJJAR,AURY_GF,TANAKPUR,KHSTPP-I,SASAN,TALA,FSTPP I & II,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,37.318512,0.000000,0.000000,2.051901,0.000000,0.000000,0.000000,3.552744,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.068598,0.000000,82.474907,0.000000,18.326346,64.354064,15.005281,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,29.775856,0.000000,1.108590,47.052240,159.494160,0.000000,57.151604,366.900273,77.435912,93.050140,0.000000,36.594663,8.055401,86.583052,174.115776,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

49,12:00-12:15,37.318512,0.000000,0.000000,2.059765,0.000000,0.000000,0.000000,3.566358,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.068598,0.000000,82.790986,0.000000,18.396580,64.600695,15.062788,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,29.889970,0.000000,1.108590,47.052240,159.494160,0.000000,57.151604,458.411173,77.435912,93.436460,0.000000,36.594663,8.055401,86.914873,174.115776,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

50,12:15-12:30,31.987296,0.000000,0.000000,2.073511,0.000000,0.000000,0.000000,3.590160,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.068598,0.000000,83.343506,0.000000,18.519353,65.031819,15.163312,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,30.089446,0.000000,1.108590,47.052240,159.494160,0.000000,57.151604,461.470468,77.435912,94.112520,0.000000,36.594663,8.055401,87.494916,174.115776,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

51,12:30-12:45,31.987296,0.000000,0.000000,2.068914,0.000000,0.000000,0.000000,3.582199,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.068598,0.000000,83.158704,0.000000,18.478288,64.887621,15.129689,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,30.022726,0.000000,1.108590,47.052240,159.494160,0.000000,57.151604,460.447222,76.874783,93.919360,0.000000,36.594663,8.055401,87.300909,173.844000,0.000000,11.134708,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

52,12:45-13:00,31.987296,0.000000,0.000000,2.067805,0.000000,0.000000,0.000000,3.580280,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.068598,0.000000,83.114142,0.000000,18.468387,64.852850,15.121582,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,30.006638,0.000000,1.108590,47.052240,159.494160,0.000000,57.151604,460.200481,76.874783,93.822780,0.000000,36.594663,8.055401,87.254127,173.844000,0.000000,11.134708,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

53,13:00-13:15,37.318512,0.000000,0.000000,2.053191,0.000000,0.000000,0.000000,3.554977,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.068598,0.000000,82.526785,0.000000,18.337873,64.394542,15.014720,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,29.794585,0.000000,1.108590,47.052240,159.494160,0.000000,57.151604,456.948306,76.874783,93.146720,0.000000,36.594663,8.055401,86.637513,173.844000,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

54,13:15-13:30,37.318512,0.000000,0.000000,2.039591,0.000000,0.000000,0.000000,3.531429,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.068598,0.000000,81.977201,0.000000,18.216402,63.967990,14.915262,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,29.597224,0.000000,1.108590,47.052240,159.494160,10.511800,57.151604,453.921455,76.874783,92.470660,0.000000,36.594663,8.055401,86.063622,173.844000,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

55,13:30-13:45,37.318512,0.000000,0.000000,2.041662,0.000000,0.000000,0.000000,3.535014,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.068598,0.000000,82.063351,0.000000,18.234895,64.032930,14.930404,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,29.627272,0.000000,1.108590,47.052240,159.494160,10.511800,57.151604,454.382279,76.874783,92.567240,0.000000,36.594663,8.055401,86.150995,173.844000,0.000000,11.134708,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

56,13:45-14:00,31.987296,0.000000,0.000000,2.040308,0.000000,0.000000,0.000000,3.532670,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.068598,0.000000,82.008919,0.000000,18.222800,63.990459,14.920500,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,29.607621,0.000000,1.108590,47.052240,159.494160,21.023601,57.151604,454.080898,76.874783,92.567240,0.000000,36.594663,8.055401,86.093853,239.635648,0.000000,11.134708,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

57,14:00-14:15,31.987296,0.000000,13.490285,2.057811,0.000000,0.000000,0.000000,3.562975,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,82.712442,0.000000,18.379127,64.539407,15.048497,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,29.861613,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,457.976276,76.874783,93.339880,0.000000,36.594663,8.055401,86.832417,312.503906,0.000000,11.134708,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

58,14:15-14:30,31.987296,0.000000,27.137744,2.087120,0.000000,0.000000,0.000000,3.613721,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,83.890488,0.000000,18.640895,65.458622,15.262828,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,30.286922,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,464.499086,76.874783,94.788580,0.000000,36.594663,8.055401,88.069143,321.544953,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

59,14:30-14:45,31.987296,0.000000,27.137744,2.117309,0.000000,0.000000,0.000000,3.665993,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,85.103936,0.000000,18.910528,66.405458,15.483600,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,30.725012,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,471.217906,76.874783,96.237280,0.000000,36.594663,8.055401,89.343034,321.544953,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

60,14:45-15:00,31.987296,0.000000,27.137744,2.080906,0.000000,0.000000,0.000000,3.602962,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,83.640718,0.000000,18.585395,65.263730,15.217385,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,30.196748,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,463.116119,76.874783,94.498840,0.000000,36.594663,8.055401,87.806934,321.544953,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

61,15:00-15:15,31.987296,0.000000,27.137744,2.242878,0.000000,0.000000,0.000000,3.883408,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,90.151116,0.000000,20.032038,70.343706,16.401871,0.000000,0.000000,0.000000,46.841134,0.000000,0.000000,33.640024,32.547192,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,499.163991,76.874783,102.321820,0.000000,36.594663,8.055401,94.641618,321.544953,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

62,15:15-15:30,31.987296,0.000000,27.137744,2.314560,0.000000,0.000000,0.000000,4.007520,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,93.032315,0.000000,20.672256,72.591867,16.926070,0.000000,0.000000,0.000000,46.841134,0.000000,2.239401,33.640024,33.587390,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,515.117105,76.874783,105.798700,0.000000,36.594663,8.055401,97.666334,321.544953,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

63,15:30-15:45,31.987296,0.000000,27.137744,2.387380,0.000000,0.000000,0.000000,4.133605,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,95.959273,0.000000,21.322640,74.875732,17.458593,0.000000,0.000000,0.000000,46.841134,0.000000,4.478803,33.640024,34.644106,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,531.323576,76.874783,109.372160,0.000000,36.594663,8.055401,100.739084,321.544953,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

64,15:45-16:00,31.987296,0.000000,27.137744,2.457365,0.000000,0.000000,0.000000,4.254781,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,98.772294,0.000000,21.947707,77.070695,17.970387,0.000000,0.000000,0.000000,46.841134,0.000000,6.718203,33.640024,35.659690,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,546.899189,76.874783,112.752460,0.000000,36.594663,8.055401,103.692224,350.518953,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

65,16:00-16:15,31.987296,0.000000,27.137744,2.263842,0.000000,0.000000,0.000000,3.919708,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,90.993766,0.000000,20.219279,71.001215,16.555182,0.000000,10.720601,0.000000,46.841134,0.000000,6.718203,33.640024,32.851414,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,503.829725,76.874783,103.384200,0.000000,36.594663,8.055401,95.526243,352.931463,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

66,16:15-16:30,31.987296,0.000000,27.137744,2.356860,0.000000,0.000000,0.000000,4.080761,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,94.732542,0.000000,21.050054,73.918531,17.235405,0.000000,10.720601,0.000000,46.841134,0.000000,6.718203,33.640024,34.201221,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,524.531212,76.874783,107.826880,0.000000,36.594663,8.055401,99.451249,367.432803,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

67,16:30-16:45,31.987296,0.000000,27.137744,2.400266,0.000000,0.000000,0.000000,4.155917,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,96.477232,0.000000,21.437733,75.279889,17.552830,0.000000,12.105090,0.000000,46.841134,0.000000,6.786064,33.640024,34.831105,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,534.191154,76.874783,109.951640,0.000000,36.594663,8.055401,101.282843,374.199815,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

68,16:45-17:00,31.987296,0.000000,27.137744,2.526370,0.000000,0.000000,0.000000,4.374257,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,101.545894,0.000000,22.564016,79.234899,18.475009,0.000000,12.105090,0.000000,46.841134,0.000000,8.957605,33.640024,36.661041,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,562.256537,76.874783,116.036180,0.000000,36.594663,8.055401,106.603980,393.859298,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

69,17:00-17:15,31.987296,0.000000,27.137744,2.638393,0.000000,0.000000,0.000000,4.568220,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,106.048604,0.000000,23.564542,82.748303,19.294221,0.000000,12.105090,0.000000,46.841134,0.000000,8.957605,33.640024,38.286650,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,587.187903,77.435912,121.541240,0.000000,36.594663,8.055401,111.330974,391.160544,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

70,17:15-17:30,31.987296,0.000000,27.137744,2.768919,0.000000,0.000000,0.000000,4.794216,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,111.294988,0.000000,24.730314,86.841985,20.248736,0.000000,12.105090,0.000000,46.841134,0.000000,8.957605,33.640024,40.180749,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,616.236972,77.435912,127.818940,0.000000,36.594663,8.055401,116.838686,431.654749,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

71,17:30-17:45,31.987296,0.000000,27.137744,2.866858,0.000000,0.000000,0.000000,4.963791,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,115.231577,0.000000,25.605044,89.913652,20.964948,0.000000,18.157636,0.000000,46.841134,0.000000,8.957605,33.640024,41.601973,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,638.033743,77.435912,132.551360,0.000000,36.594663,8.055401,120.971359,446.914195,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

72,17:45-18:00,31.987296,0.000000,27.137744,2.980649,0.000000,0.000000,0.000000,5.160816,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,119.805386,0.000000,26.621368,93.482535,21.797096,0.000000,18.157636,0.000000,46.841134,4.125985,8.957605,33.640024,43.253252,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,663.358780,77.435912,138.056420,0.000000,36.594663,8.055401,125.772992,464.681167,0.000000,3.092974,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

73,18:00-18:15,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,120.126204,0.000000,26.693728,93.736614,21.856054,0.000000,18.157636,0.000000,46.841134,4.125985,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,173.807738,10.511800,57.151604,665.161862,77.435912,138.442740,0.000000,36.594663,8.055401,126.114261,465.940552,0.000000,9.155205,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

74,18:15-18:30,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,4.125985,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,665.161862,77.435912,138.442740,0.000000,36.594663,8.055401,126.114261,465.940552,0.000000,9.155205,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

75,18:30-18:45,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,5.894266,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,665.161862,77.435912,138.442740,0.000000,36.594663,8.055401,126.114261,465.940552,0.000000,1.113471,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

76,18:45-19:00,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,8.841399,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,138.442740,0.000000,37.810782,8.201862,126.114261,465.940552,0.000000,1.113471,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

77,19:00-19:15,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,57.469092,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,138.442740,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,1.113471,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

78,19:15-19:30,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,57.469092,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,138.442740,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,1.113471,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

79,19:30-19:45,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,57.469092,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,138.442740,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,9.155205,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

80,19:45-20:00,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,57.469092,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,138.442740,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,9.155205,42.794598,399.841200,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

81,20:00-20:15,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,57.469092,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,138.442740,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,1.113471,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

82,20:15-20:30,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,57.469092,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,138.442740,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,1.113471,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

83,20:30-20:45,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,5.894266,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,143.911929,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,1.113471,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

84,20:45-21:00,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,4.125985,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,665.161862,77.435912,144.859328,0.000000,36.594663,8.055401,126.114261,407.992552,0.000000,1.113471,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

85,21:00-21:15,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,4.125985,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,665.161862,77.435912,144.859328,0.000000,36.594663,8.055401,126.114261,407.992552,0.000000,1.113471,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

86,21:15-21:30,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,4.125985,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,665.161862,77.435912,144.859328,0.000000,36.594663,8.055401,126.114261,407.992552,0.000000,1.113471,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

87,21:30-21:45,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,16.209231,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,665.161862,77.435912,144.859328,0.000000,36.594663,8.055401,126.114261,407.992552,0.000000,1.113471,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

88,21:45-22:00,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,16.209231,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,144.859328,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,1.113471,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

89,22:00-22:15,31.987296,17.217317,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,18.664278,46.841134,16.209231,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,144.859328,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,1.360909,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

90,22:15-22:30,31.987296,48.239006,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,37.462860,46.841134,16.209231,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,144.859328,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,1.360909,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

91,22:30-22:45,31.987296,48.239006,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,18.988980,65.341319,6.685870,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,37.462860,46.841134,16.209231,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,175.798725,42.047201,57.151604,665.161862,77.435912,144.859328,0.000000,37.810782,8.201862,126.114261,407.992552,0.000000,1.360909,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

92,22:45-23:00,31.987296,48.239006,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,12.595577,65.341319,6.514819,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,37.462860,46.841134,16.209231,8.957605,33.640024,43.370818,0.000000,1.108590,47.052240,173.807738,42.047201,57.151604,665.161862,77.435912,144.859328,0.000000,36.594663,8.055401,126.114261,407.992552,0.000000,1.360909,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

93,23:00-23:15,31.987296,27.957206,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,120.126204,0.000000,24.422191,93.736630,20.080596,0.000000,18.157636,11.008819,46.841134,16.209231,8.957605,33.640024,39.626277,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,609.729442,77.435912,144.859328,0.000000,36.594663,8.055401,126.114261,377.703905,0.000000,1.360909,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

94,23:15-23:30,31.987296,3.912631,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.514819,0.000000,120.126204,0.000000,24.081644,93.736630,19.400894,0.000000,18.157636,0.000000,46.841134,16.209231,8.957605,33.640024,37.801702,0.000000,1.108590,47.052240,173.807738,21.023601,57.151604,593.512108,77.435912,144.859328,0.000000,36.594663,8.055401,126.114261,377.703905,0.000000,1.360909,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

95,23:30-23:45,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,6.023977,0.000000,120.126204,0.000000,24.081644,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,4.125985,6.718203,33.640024,37.801702,0.000000,1.108590,47.052240,156.050291,21.023601,57.151604,613.604744,77.435912,144.859328,0.000000,36.594663,8.055401,126.114261,407.992552,0.000000,1.360909,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

96,23:45-24:00,31.987296,0.000000,40.706616,2.984322,0.000000,0.000000,0.000000,5.174842,0.000000,0.000000,0.000000,0.000000,6.297789,65.341319,5.890110,0.000000,120.126204,0.000000,26.693728,93.736630,21.856054,0.000000,18.157636,0.000000,46.841134,4.125985,6.718203,33.640024,43.370818,0.000000,1.108590,47.052240,152.821664,21.023601,57.151604,665.161862,77.435912,144.859328,0.000000,36.594663,8.055401,126.114261,407.992552,0.000000,5.443635,42.794598,394.408575,0.000000,20.088640,143.228140,19.316000,0,0,0,0,0

