Block,Time,SALAL,ANTA_GF,BSIUL,RAMPUR,RIHAND2,RIHAND1,CHAMERA1,DADRT2,UNCHAHAR1,UNCHAHAR3,NAPP,TEHRI,UNCHAHAR2,ANTA_RF,RAPPC,KISHANGANGA,URI,UNCHAHAR4,DADRI_LF,TANAKPUR,SEWA2,CHAMERA2,URI2,KOTESHWR,AURY_CRF,AURY_LF,ANTA_CRF,DADRI_CRF,CHAMERA3,SINGRAULI,NJPC,RAPPB,ANTA_LF,SINGRAULI_HYDRO,RIHAND3,AURY_GF,DHAULIGNGA,DULHASTI,JHAJJAR,KHSTPP-I,DADRI_RF,TALA,BRBCL,SASAN,TANDA2,DADRI_GF,KHSTPP-II,KUDGI,AURY_RF,FSTPP I & II,KOLDAM,PARBATI3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,50.616720,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.086725,11.587480,13.836826,39.455247,0.000000,21.560589,0.000000,53.424540,2.114555,45.952896,0.404521,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,230.131102,23.873300,0.000000,14.229600,15.456840,402.930000,1.348163,0.000000,86.914590,130.68,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

48,11:45-12:00,50.616720,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.060210,11.587480,13.836826,39.455247,0.000000,21.560589,0.000000,53.424540,2.114555,45.952896,0.404521,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,230.131102,23.873300,0.000000,14.229600,18.932433,402.930000,1.348163,0.000000,86.914590,130.68,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

49,12:00-12:15,50.616720,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.086725,11.587480,13.875665,39.455247,0.000000,22.859925,0.000000,53.424540,2.114555,45.952896,0.406393,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,23.873300,0.000000,14.229600,18.404247,402.930000,1.348163,0.000000,86.914590,133.58,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

50,12:15-12:30,50.616720,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.060210,11.587480,13.875665,39.455247,0.000000,22.859925,0.000000,53.424540,2.114555,45.952896,0.406393,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,23.873300,0.000000,14.229600,17.123905,402.930000,1.348163,0.000000,86.914590,133.58,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

51,12:30-12:45,50.616720,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.086725,11.587480,13.875665,39.455247,0.000000,22.859925,0.000000,53.424540,2.114555,45.952896,0.406393,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,23.873300,0.000000,14.229600,16.705758,402.930000,1.348163,0.000000,86.914590,133.58,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

52,12:45-13:00,50.616720,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.060210,11.587480,13.875665,39.455247,0.000000,22.859925,0.000000,53.424540,2.114555,45.952896,0.406393,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,23.873300,0.000000,14.229600,19.359999,402.930000,1.348163,0.000000,86.914590,133.58,0.000000,8.813446,2.594839,32.408535,0,0,0,0,0

53,13:00-13:15,39.368560,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.086725,13.176126,16.379818,39.455247,0.000000,22.859925,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,14.229600,16.008366,402.930000,1.348163,0.000000,86.914590,133.58,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.060210,13.176126,16.379818,39.455247,0.000000,22.859925,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,14.229600,16.583742,402.930000,1.348163,0.000000,86.914590,133.58,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.086725,13.176126,16.379818,39.455247,0.000000,22.859925,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,14.229600,13.859177,402.930000,1.348163,0.000000,86.914590,133.58,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.060210,13.176126,16.379818,39.455247,0.000000,22.859925,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,14.229600,15.733729,402.930000,1.348163,0.000000,86.914590,133.58,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.086725,13.176126,16.379818,39.455247,0.000000,22.859925,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,14.229600,19.078811,402.930000,1.348163,0.000000,86.914590,136.12,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.060210,13.176126,16.379818,39.455247,8.477704,22.859925,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,14.229600,19.359999,402.930000,1.348163,0.000000,86.914590,136.12,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.086725,13.176126,16.379818,39.455247,16.955407,22.859925,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,11.383680,19.359999,402.930000,1.348163,0.000000,86.914590,136.12,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,365.060210,13.176126,16.379818,39.455247,25.433111,22.859925,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,11.383680,18.838568,402.930000,1.348163,0.000000,86.914590,136.12,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,364.699369,11.160894,13.901756,39.455247,34.171667,22.859925,0.000000,53.424540,2.114555,45.952896,0.393575,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,230.131102,23.873300,0.000000,11.383680,18.120704,402.930000,0.688735,0.000000,86.914590,136.12,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,364.672208,11.160894,13.901756,39.455247,34.171667,22.859925,0.000000,53.424540,2.114555,45.952896,0.393575,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,230.131102,23.873300,0.000000,11.383680,17.301810,402.930000,0.688735,0.000000,86.914590,136.12,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,348.622199,11.643017,13.934130,39.455247,34.171667,22.859925,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,7.688050,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,23.873300,0.000000,11.383680,14.471096,402.930000,0.688735,0.000000,86.914590,136.12,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,348.622199,11.643017,13.934130,39.455247,34.171667,22.859925,0.000000,53.424540,2.114555,45.952896,0.396144,0.000000,7.688050,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,232.440000,23.873300,0.000000,11.383680,17.006905,402.930000,0.688735,0.000000,86.914590,136.12,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,324.422199,13.176126,16.379818,39.455247,34.171667,22.882381,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,7.688050,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,11.383680,17.609407,405.217578,0.688735,0.000000,86.914590,136.12,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,271.182199,13.176126,16.379818,39.455247,34.171667,22.882381,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,11.383680,14.169333,405.369360,0.688735,0.000000,86.914590,136.12,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,271.182199,13.176126,16.379818,39.455247,34.171667,22.882381,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,9.960720,16.565419,405.369360,0.688735,0.000000,86.914590,129.71,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,19.032235,1.710148,115.763120,90.302397,41.294880,271.182199,13.176126,16.379818,39.455247,34.171667,22.882381,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,23.873300,0.000000,9.960720,19.041626,405.369360,0.688735,0.000000,86.914590,124.87,0.000000,8.813446,2.594839,19.445122,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,271.182199,13.176126,16.379818,39.455247,34.171667,22.887462,0.000000,53.424540,2.114555,50.227584,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,35.522018,0.000000,9.960720,19.041626,405.369360,0.688735,0.000000,121.041140,132.62,0.000000,14.970604,2.594839,19.445122,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,271.182199,13.176126,16.379818,39.455247,34.171667,22.887462,0.000000,53.424540,2.114555,50.227584,0.784080,0.000000,10.540068,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,234.714929,35.522018,0.000000,9.960720,19.359999,405.369360,0.688735,0.000000,121.041140,132.62,0.000000,14.970604,2.594839,19.445122,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,334.102199,13.176126,16.379818,39.455247,34.171667,35.121363,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,11.780076,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,236.650929,35.111780,0.000000,9.960720,16.788671,405.369360,0.688735,0.000000,121.041140,121.97,0.000000,14.970604,2.594839,19.445122,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,334.102199,13.176126,16.379818,39.455247,34.171667,35.121363,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,11.780076,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,236.650929,35.111780,0.000000,9.960720,19.359999,405.369360,0.688735,0.000000,121.041140,108.42,0.000000,14.970604,2.594839,19.445122,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,295.382199,13.176126,16.379818,39.455247,34.171667,35.121363,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,11.780076,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,108.043263,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,236.650929,36.062453,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,121.041140,99.70,0.000000,14.970604,2.594839,29.815853,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,295.382199,13.176126,16.379818,39.455247,34.171667,35.121363,0.000000,53.424540,2.114555,50.227584,0.784080,0.000000,11.780076,16.058021,0.000000,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,108.043263,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,236.650929,36.062453,0.000000,9.960720,18.825568,405.369360,1.348163,0.000000,121.041140,90.02,0.000000,14.970604,2.594839,29.815853,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,295.382199,13.176126,16.379818,39.455247,34.171667,35.121363,0.000000,53.424540,2.114555,50.227584,0.784080,0.000000,11.780076,16.058021,13.398921,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,108.043263,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,236.650929,36.062453,0.000000,9.960720,16.053405,405.369360,1.348163,0.000000,121.041140,83.25,0.000000,14.970604,2.594839,23.334145,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,295.382199,13.176126,16.379818,39.455247,34.171667,35.121363,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,11.780076,16.058021,13.398921,32.789545,8.173261,0.000000,0.000000,0.000000,0.000000,0.000000,108.043263,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,236.650929,36.062453,0.000000,9.960720,16.124445,405.369360,1.348163,0.000000,121.041140,77.44,0.000000,14.970604,2.594839,23.334145,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,35.121363,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.944563,0.000000,0.000000,0.000000,0.000000,0.000000,124.618741,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,321.834929,36.062453,0.000000,9.960720,18.660434,405.369360,1.348163,0.000000,121.041140,72.60,0.000000,14.970604,2.594839,66.600837,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,35.121363,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.944563,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,341.194929,36.062453,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,139.430853,68.73,0.000000,14.970604,2.594839,66.600837,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,39.926097,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.944563,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,399.274929,35.907573,0.000000,9.960720,18.359412,405.369360,1.348163,0.000000,142.795004,68.73,0.000000,20.066640,2.594839,66.600837,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,41.672400,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.944563,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,476.714929,35.907573,0.000000,9.960720,17.722312,405.369360,1.348163,0.000000,142.795004,63.89,0.000000,20.066640,2.594839,66.600837,0,0,0,0,0

81,20:00-20:15,24.745952,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,41.672400,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.944563,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,554.154929,35.907573,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,142.795004,59.05,0.000000,20.066640,2.594839,66.600837,0,0,0,0,0

82,20:15-20:30,49.491904,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,41.672400,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.944563,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,554.154929,35.907573,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,142.795004,54.21,0.000000,20.066640,2.594839,66.600837,0,0,0,0,0

83,20:30-20:45,61.864880,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,20.927579,25.862818,39.455247,34.171667,41.672400,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.944563,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,597.937472,35.907573,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,142.795004,55.18,0.000000,20.066640,2.594839,36.297560,0,0,0,0,0

84,20:45-21:00,76.824933,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,304.490014,20.927579,25.862818,39.455247,34.171667,41.672400,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.545868,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,597.937472,35.907573,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,142.795004,49.37,0.000000,20.066640,2.594839,36.297560,0,0,0,0,0

85,21:00-21:15,82.224050,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,345.146014,20.927579,25.862818,39.455247,34.171667,41.672400,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.346521,0.000000,0.000000,0.000000,0.000000,0.000000,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,559.217472,40.248956,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,142.795004,49.37,0.000000,20.066640,2.594839,36.297560,0,0,0,0,0

86,21:15-21:30,82.224050,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,345.146014,20.927579,25.862818,39.455247,34.171667,41.672400,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.346521,0.000000,0.000000,0.000000,0.000000,9.855137,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,559.217472,40.248956,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,142.795004,49.37,0.000000,20.066640,2.594839,36.297560,0,0,0,0,0

87,21:30-21:45,82.224050,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,345.146014,20.927579,25.862818,39.455247,34.171667,41.672400,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,16.346521,0.000000,0.000000,0.000000,0.000000,19.710275,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,559.217472,40.248956,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,142.795004,49.37,0.000000,20.066640,2.594839,32.408535,0,0,0,0,0

88,21:45-22:00,82.224050,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,345.146014,20.927579,25.862818,39.455247,34.171667,41.672400,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,24.519781,0.000000,0.000000,0.000000,0.000000,31.121487,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,559.217472,40.248956,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,142.795004,49.37,0.000000,20.066640,2.594839,32.408535,0,0,0,0,0

89,22:00-22:15,82.224050,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,41.672400,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,24.519781,0.000000,0.000000,0.000000,0.000000,31.121487,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,544.474929,40.248956,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,142.795004,49.37,0.000000,20.066640,2.594839,32.408535,0,0,0,0,0

90,22:15-22:30,82.224050,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,41.672400,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,24.519781,0.000000,0.000000,0.000000,0.000000,31.121487,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,544.474929,40.248956,0.000000,9.960720,19.359999,405.369360,1.348163,0.000000,142.795004,45.50,0.000000,20.066640,2.594839,32.408535,0,0,0,0,0

91,22:30-22:45,82.224050,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,41.672400,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,24.519781,0.000000,0.000000,0.000000,0.000000,31.121487,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,554.154929,40.248956,0.000000,7.114800,16.932898,405.369360,1.348163,0.000000,142.795004,45.50,0.000000,20.066640,2.594839,32.408535,0,0,0,0,0

92,22:45-23:00,82.224050,0.000000,0.000000,1.755050,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,41.672400,0.000000,53.424540,2.165818,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,24.519781,0.000000,0.000000,0.000000,0.000000,31.121487,137.456000,156.671470,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,554.154929,40.248956,0.000000,7.114800,16.388436,405.369360,1.348163,0.000000,142.795004,45.50,0.000000,20.066640,2.594839,32.408535,0,0,0,0,0

93,23:00-23:15,82.224050,0.000000,0.000000,1.710148,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,41.672400,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,24.519781,0.000000,0.000000,0.000000,0.000000,29.595238,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,554.154929,40.248956,0.000000,7.114800,16.816615,405.369360,1.348163,0.000000,142.795004,40.66,0.000000,20.066640,2.594839,32.408535,0,0,0,0,0

94,23:15-23:30,82.224050,0.000000,0.000000,1.425123,115.763120,90.302397,41.294880,304.490014,17.599982,22.282102,39.455247,34.171667,41.672400,0.000000,53.424540,2.114555,45.952896,0.784080,0.000000,10.540068,16.058021,40.524901,32.789545,24.519781,0.000000,0.000000,0.000000,0.000000,29.595238,137.456000,154.897106,0.000000,0.000000,1.034565,121.285842,0.000000,37.147370,50.323618,554.154929,40.248956,0.000000,7.114800,13.928681,405.369360,1.348163,0.000000,142.795004,40.66,0.000000,20.066640,2.594839,32.408535,0,0,0,0,0

