Block,Time,CHAMERA1,BSIUL,CHAMERA2,SALAL,SEWA2,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,PARBATI3,RAMPUR,RAPPC,RIHAND1,RIHAND2,DHAULIGNGA,SINGRAULI,KISHANGANGA,RIHAND3,NAPP,RAPPB,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,URI2,TANDA2,UNCHAHAR2,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
18,04:15-04:30,42.14808,13.0416,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.0455,65.424901,20.954002,0,1.620974,20.686278,2.89881,43.709279,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.851,15.00135,405

19,04:30-04:45,42.14808,19.5624,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.0455,65.424901,20.954002,0,1.620974,36.053228,2.89881,43.709279,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.851,15.00135,405

20,04:45-05:00,42.14808,19.5624,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.0455,65.424901,20.954002,0,1.620974,36.053228,2.89881,43.709279,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.8216,15.00135,405

21,05:00-05:15,42.14808,0,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,36.053228,2.89881,43.709279,38.64,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.6746,15.00135,405

22,05:15-05:30,42.14808,0,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,36.053228,2.89881,43.709279,38.64,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.4688,15.00135,405

23,05:30-05:45,42.14808,0,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,36.053228,2.89881,43.709279,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.3218,15.00135,405

24,05:45-06:00,42.14808,0,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,36.053228,2.89881,43.709279,32.016,0,48.137697,0,0,0,77.328618,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.1748,15.00135,405

25,06:00-06:15,42.14808,0,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,20.686278,2.89881,43.109279,32.016,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.9396,15.00135,405

26,06:15-06:30,42.14808,0,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,20.686278,2.89881,43.109279,32.016,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.9102,15.00135,405

27,06:30-06:45,42.14808,0,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,20.686278,2.89881,43.109279,32.016,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.822,15.00135,405

28,06:45-07:00,42.14808,0,44.219014,80.178,0,32.084375,685.759097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,20.686278,2.89881,43.109279,32.016,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.8514,15.00135,405

29,07:00-07:15,42.14808,0,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,8.3265,65.424901,20.954002,0,1.620974,20.686278,2.89881,43.109279,32.016,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.4982,15.00135,405

30,07:15-07:30,42.14808,0,44.219014,80.178,0,32.084375,686.059097,54.537857,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,8.3265,65.424901,20.954002,0,1.620974,20.686278,2.89881,43.709279,32.016,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.4982,15.00135,405

31,07:30-07:45,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,8.3265,65.424901,20.954002,0,1.620974,20.686278,2.89881,43.709279,32.016,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.6158,15.00135,405

32,07:45:08:00,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,8.3265,65.424901,20.954002,0,1.620974,20.686278,2.89881,43.709279,32.016,0,47.309776,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.7922,15.00135,405

33,08:00-08:15,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,8.3265,65.424901,20.954002,0,1.620974,16.253504,2.89881,43.709279,32.016,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.2042,15.00135,405

34,08:15-08:30,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,8.3265,65.424901,20.954002,0,1.620974,16.253504,2.89881,43.709279,32.016,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.5276,15.00135,405

35,08:30-08:45,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,16.253504,2.89881,43.709279,32.016,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.4982,15.00135,405

36,08:45:09:00,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,16.253504,2.89881,43.709279,32.016,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.5276,15.00135,405

37,09:00:09:15,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,38.64,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.4394,15.00135,405

38,09:15-09:30,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,38.64,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.263,15.00135,405

39,09:30-09:45,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,33.12,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.41,15.00135,405

40,09:45-10:00,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,33.12,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,4.263,15.00135,405

41,10:00-10:15,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,33.12,0,46.718404,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.969,15.00135,405

42,10:15-10:30,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,39.192,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.969,15.00135,405

43,10:30-10:45,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,39.192,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.969,15.00135,405

44,10:45-11:00,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.686,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,33.12,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.969,15.00135,405

45,11:00-11:15,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,8.3265,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,33.12,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.528,15.00135,405

46,11:15-11:30,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,8.3265,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,33.12,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.528,15.00135,405

47,11:30-11:45,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.0455,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,26.496,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.528,15.00135,405

48,11:45-12:00,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,7.0455,65.424901,20.954002,0,1.620974,23.641461,2.89881,43.709279,26.496,0,46.127032,0,0,0,76.719731,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.528,15.00135,405

49,12:00-12:15,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,12.1695,65.424901,20.954002,0,1.620974,29.551826,2.89881,43.709279,39.192,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.969,15.00135,405

50,12:15-12:30,42.14808,0,44.219014,80.178,0,32.084375,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,79.216552,121.704045,40.404278,127.751375,4.368913,127.60189,44.985377,0,1.022696,12.1695,65.424901,20.954002,0,1.620974,29.551826,2.89881,43.709279,39.192,0,45.535659,0,0,0,76.476176,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.272,32.171,14.300737,3.969,15.00135,405

