Block,Time,DHAULIGNGA,DULHASTI,JHAJJAR,KOLDAM,KISHANGANGA,CHAMERA3,CHAMERA2,DADRT2,PARBATI3,RAMPUR,RIHAND1,TEHRI,UNCHAHAR3,SINGRAULI_HYDRO,NJPC,RAPPC,URI2,TANDA2,UNCHAHAR2,RIHAND3,SINGRAULI,NAPP,SEWA2,UNCHAHAR1,RIHAND2,UNCHAHAR4,KOTESHWR,CHAMERA1,BSIUL,SALAL,URI,RAPPB,TANAKPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
58,14:15-14:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0.2562,0,69.596,23.016,0,0,53.214,17.8104,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

59,14:30-14:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,7.0455,0,69.596,23.016,0,0,53.214,17.8104,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

60,14:45-15:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,7.0455,0,69.596,23.016,0,0,53.214,17.8104,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

61,15:00-15:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,15.498,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,7.0455,0,69.596,23.016,0,0,53.214,17.8104,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

62,15:15-15:30,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,15.498,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,7.0455,0,69.596,23.016,0,0,53.214,17.8104,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

63,15:30-15:45,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,15.498,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,7.0455,0,69.596,23.016,0,0,53.214,17.8104,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

64,15:45-16:00,0,16.478852,435.435,0,0,0,3.3325,679.493168,0,0,92,30.996,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,7.0455,0,69.596,23.016,0,0,53.214,17.8104,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

65,16:00-16:15,0,16.478852,435.435,0,0,0,3.3325,679.493168,0,0,92,30.996,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0.2562,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

66,16:15-16:30,0,16.478852,435.435,0,0,0,3.3325,679.193168,0,0,92,30.996,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

67,16:30-16:45,0,16.478852,435.435,0,0,0,3.3325,679.193168,0,0,92,46.494,26.39091,0.87998,15.152,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

68,16:45-17:00,0,32.957704,435.435,0,0,0,3.3325,679.193168,0,0,92,46.494,26.39091,0.87998,32.198,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,345.375

69,17:00-17:15,7.926,32.957704,435.435,0,0,0,13.17004,679.193168,0,0,92,46.494,26.39091,0.87998,59.661,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,17.748,0,0,1.3944,2.208,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,271.125

70,17:15-17:30,16.095064,32.957704,435.435,0,0,0,13.17004,679.193168,0,0,92,46.494,26.39091,0.87998,78.601,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,2.9326,21.82362,56.7,0,26.622,7.031,1.1,1.3944,2.208,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,271.125

71,17:30-17:45,18.272072,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,46.494,26.39091,0.87998,116.9545,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,5.27868,21.82362,56.7,0,38.96672,13.904,13.0416,6.972,2.208,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,271.125

72,17:45-18:00,27.408108,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,46.494,26.39091,0.87998,116.9545,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,5.27868,21.82362,56.7,0,38.96672,22.12,13.0416,41.832,2.208,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,271.125

73,18:00-18:15,27.408108,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,46.494,26.39091,0.87998,116.9545,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,5.27868,21.82362,56.7,0,38.96672,26.07,13.0416,41.832,2.208,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,271.125

74,18:15-18:30,27.408108,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,46.494,26.39091,0.87998,116.9545,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,5.27868,21.82362,56.7,0,38.96672,26.07,13.0416,41.832,2.208,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,271.125

75,18:30-18:45,27.408108,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,46.494,26.39091,0.87998,116.9545,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,5.27868,21.82362,56.7,0,38.96672,26.07,13.0416,41.832,2.208,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,271.125

76,18:45-19:00,17.173,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,46.494,26.39091,0.87998,116.9545,54.4401,8.34024,0,42.392196,123.665625,139.3125,21.7872,5.27868,21.82362,56.7,0,38.96672,26.07,13.0416,41.832,3.312,0,0,0,69.596,23.016,0,0,53.214,17.919,0,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,271.125

77,19:00-19:15,7.926,32.957704,435.435,0,0,0,26.34008,679.193168,0,0,92,46.494,26.39091,0.87998,66.29,54.4401,8.34024,0,42.392196,123.665625,139.3125,21.7872,2.7993,21.82362,56.7,0,17.748,14.04936,0,41.832,3.312,0,0,0,69.596,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,271.125

78,19:15-19:30,7.926,16.478852,435.435,0,0,0,13.17004,679.193168,0,0,92,46.494,26.39091,0.87998,42.615,54.4401,8.34024,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,6.32,0,6.972,8.832,0,0,0,69.596,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,271.125

79,19:30-19:45,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,46.494,26.39091,0.87998,22.728,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,36.432,0,0,0,69.596,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

80,19:45-20:00,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,46.494,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,36.432,0,0,0,69.596,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

81,20:00-20:15,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,46.494,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,3.312,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

82,20:15-20:30,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,46.494,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

83,20:30-20:45,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,45.486,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

84,20:45-21:00,0,16.478852,435.435,0,0,0,0,679.193168,0,0,92,43.47,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

85,21:00-21:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,28.98,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

86,21:15-21:30,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,28.98,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

87,21:30-21:45,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,28.98,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

88,21:45-22:00,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,15.435,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,3.312,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

89,22:00-22:15,0,16.478852,435.435,0,0,0,0,679.493168,0,0,92,14.49,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,3.312,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

90,22:15-22:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,14.49,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,26.496,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

91,22:30-22:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,26.496,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

92,22:45-23:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,3.312,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

93,23:00-23:15,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

94,23:15-23:30,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,2.208,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

95,23:30-23:45,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,1.9872,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

96,23:45-24:00,0,0,435.435,0,0,0,0,679.493168,0,0,92,0,26.39091,0.87998,0,54.4401,4.7082,0,42.392196,123.665625,139.3125,21.7872,0,21.82362,56.7,0,9.0712,0,0,1.3944,1.9872,0,0,0,70.144,23.016,0,0,53.214,18.0276,0,0,45.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,198

