Block,Time,NR/01102023/22052037/LT-59,L_NR_2019_19,NR/30092023/31122025/SH-07,NR/01032024/15032024/HP-62,NR/01012024/31032024/ ChanjuII,NR/01102023/14082046/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,SR/01032024/31032024/SWAP ARRANGEMENT LOA D.NO.366 DT.31-08-2023,NR/26072023/25122043/L_NR_2023_10,NR/01102023/30042040/GNA_LT_36,NR/01032024/31032024/SJVN010324NR1588,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01032024/22032024/HP-59,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01032024/31032024/SJVN010324NR1589,WR/01102023/29112042/L_NR_2019_05,SR/01032024/15032024/SWAP ARRANGEMENT LOA.NO.365 DT.31-08-2023,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_17,NR/01102023/31102037/L_NR_2019_11,NR/01102023/05012040/L_NR_2020_02,SR/01102023/07102043/L_NR_2018_61,NR/01102023/06022042/L_NR_2012_02,SR/01032024/31032024/SJVN010324NR1590,NR/01102023/02012046/L_NR_2021_17,NR/30092023/26122029/SH-06,NR/07032024/07032024/DD20240307NR23159,WR/01102023/31032046/L_NR_2020_05,NR/01102023/06022042/L_NR_2012_07,NR/01032024/31032024/NVVN/OA/16997,WR/01102023/30052048/L_NR_2022_10,NR/22102023/11042047/L_NR_2021_16,NR/01032024/22032024/HP-56,SR/01032024/15032024/BYPL-APPCPL-KSEB,WR/01032024/15032024/TPDDL/PMG/MSEDCL/Banking/12112023,WR/01102023/24112044/L_NR_2020_07,NR/26072023/31072042/L_NR_2023_07,NR/01102023/13082046/L_NR_2021_12,NR/01102023/30042040/GNA_LT_35,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/02122045/L_NR_2021_13,NR/01102023/31052040/LT-31,NR/01102023/25072045/L_NR_2021_15,NR/01102023/23072042/L_NR_2012_04,NR/01102023/19072037/LT-05,WR/01102023/01102023/L_NR_2022_09
59,14:30-14:45,0.770000,121.316377,25.980000,0.000000,3.310000,0,92.56,48.14,90,17.620000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,19.250000,32.05,7.5,47,1.030000,1.430000,7.21,167.210000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,210,237.71,17.190000,54.870000,47.54,17.190000,47.8,270.760000,35.100000,10.67

60,14:45-15:00,0.770000,113.161799,25.980000,0.000000,3.310000,0,92.52,48.14,87,17.390000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,19.250000,32.05,7.5,47,1.030000,1.430000,7.21,167.210000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,95,0.000000,96.27,144.405000,7.5,203,237.71,16.970000,54.870000,47.54,16.970000,46.2,270.760000,35.100000,10.67

61,15:00-15:15,0.770000,110.894476,25.980000,0.000000,3.310000,0,92.52,48.14,84,16.690000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,19.250000,32.05,7.5,46,1.030000,1.430000,7.21,167.210000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,92,0.000000,96.27,144.405000,7.5,196,237.71,16.280000,54.870000,47.54,16.280000,43.6,270.760000,35.100000,10.67

62,15:15-15:30,0.770000,103.099945,25.980000,0.000000,3.310000,0,90.82,48.14,81,15.770000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,20.220000,32.05,7.5,44,1.030000,1.430000,7.21,167.210000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,87,0.000000,96.27,144.405000,7.5,189,237.71,15.390000,54.870000,47.54,15.390000,41.5,270.760000,35.100000,10.67

63,15:30-15:45,0.770000,94.507472,25.980000,0.000000,3.310000,0,84.66,48.14,73,12.780000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,20.220000,32.05,7.5,40,1.030000,1.430000,7.21,130.250000,0,0,25.980000,0.000000,22.5,40.430000,48.140000,10.67,80,0.000000,96.27,144.405000,7.5,172,235.14,12.460000,54.870000,47.03,12.460000,39.3,270.760000,35.100000,10.67

64,15:45-16:00,0.770000,85.019747,25.980000,0.000000,3.310000,0,78.5,48.14,69,11.730000,24.07,0.000000,0.000000,6.66,32.05,28.88,32.05,96.27,20.220000,32.05,7.5,37,1.030000,1.430000,7.21,130.250000,0,0,25.980000,0.000000,22.5,59.370000,48.140000,10.67,73,0.000000,96.27,144.405000,7.5,161,218.58,11.440000,54.870000,43.72,11.440000,36.2,270.760000,35.100000,10.67

65,16:00-16:15,0.850000,75.064934,25.980000,0.000000,3.310000,0,70.93,48.14,57,11.140000,0,0.000000,0.000000,6.66,32.05,0,32.05,96.27,21.180000,32.05,7.5,31,1.070000,1.430000,9.52,130.250000,15.6,0,25.980000,0.000000,22.5,59.370000,48.140000,10.67,63,0.000000,96.27,144.405000,7.5,133,202.41,10.860000,54.870000,40.48,10.860000,33.4,270.760000,47.170000,10.67

66,16:15-16:30,0.850000,64.409489,25.980000,0.000000,3.310000,0,62.59,48.14,51,9.350000,0,0.000000,0.000000,6.66,32.05,0,32.05,96.27,21.180000,32.05,7.5,27,1.070000,1.430000,9.72,130.250000,15.6,0,25.980000,0.000000,22.5,76.330000,48.140000,10.67,54,0.000000,96.27,144.405000,7.5,119,184.71,9.120000,54.870000,36.94,9.120000,30,270.760000,51.420000,10.67

67,16:30-16:45,0.850000,53.744313,25.980000,0.000000,3.310000,0,53.73,48.14,39,7.930000,0,0.000000,0.000000,6.66,32.05,0,32.05,96.27,22.140000,32.05,7.5,20,1.070000,1.430000,10.42,130.250000,15.6,0,25.980000,0.000000,22.5,76.330000,48.140000,10.67,40,0.000000,96.27,144.405000,7.5,91,166.12,7.730000,54.870000,33.22,7.730000,26.3,270.760000,55.660000,10.67

68,16:45-17:00,0.850000,42.835862,25.980000,0.000000,3.310000,0,44.65,48.14,30,6.490000,0,0.000000,0.000000,6.66,32.05,0,32.05,96.27,23.100000,32.05,7.5,16,1.070000,1.430000,10.77,130.250000,15.6,0,25.980000,0.000000,22.5,76.330000,48.140000,11.33,31,0.000000,96.27,144.405000,7.5,70,145.75,6.340000,54.870000,29.15,6.340000,22.5,270.760000,57.740000,11.33

69,17:00-17:15,0.850000,31.508978,25.980000,0.000000,3.400000,0,34.8,48.14,22,4.950000,0,0.000000,0.000000,6.66,20,0,30.48,96.27,23.100000,22.17,7.5,12,1.070000,1.390000,11.11,130.250000,0,0,25.980000,0.000000,22.5,76.330000,48.140000,11.33,23,0.000000,96.27,144.405000,7.5,53,123.28,4.830000,54.870000,24.65,4.830000,17.5,270.760000,57.740000,11.33

70,17:15-17:30,0.850000,21.50551,25.980000,0.000000,3.400000,0,24.56,48.14,15,3.370000,0,0.000000,0.000000,6.66,7,0,18.45,96.27,24.070000,11.53,7.5,7,1.070000,1.390000,11.35,130.250000,0,0,25.980000,0.000000,22.5,76.330000,48.140000,11.33,15,0.000000,96.27,144.405000,7.5,35,97.92,3.290000,54.870000,19.58,3.290000,12,270.760000,57.740000,11.33

71,17:30-17:45,0.850000,12.445949,25.980000,0.000000,3.400000,0,17.19,48.14,9,2.340000,0,0.000000,0.000000,6.66,1,0,8.45,96.27,25.030000,5.02,7.5,5,1.070000,1.390000,11.08,130.250000,0,0,25.980000,0.000000,22.5,76.330000,48.140000,11.33,10,0.000000,96.27,144.405000,7.5,21,74.22,2.280000,54.870000,14.84,2.280000,8,270.760000,57.740000,11.33

72,17:45-18:00,0.850000,7.405291,25.980000,0.000000,3.400000,0,12.22,48.14,9,1.500000,0,0.000000,0.000000,6.66,0,0,2.55,96.27,25.030000,1.34,7.5,5,1.070000,1.390000,10.87,130.250000,0,0,25.980000,0.000000,22.5,76.330000,48.140000,11.33,10,0.000000,96.27,144.405000,7.5,21,51.71,1.460000,54.870000,10.34,1.460000,5,270.760000,57.740000,11.33

73,18:00-18:15,0.850000,3.182037,25.980000,0.000000,3.400000,0,4.58,96.27,3,0.840000,0,0.000000,0.000000,8.34,0,0,0,96.27,25.030000,0,7.5,2,1.030000,1.390000,10.49,130.250000,0,0,25.980000,0.000000,22.5,86.840000,48.140000,13.33,4,0.000000,96.27,144.405000,7.5,7,30.64,0.820000,99.750000,6.13,0.820000,3,270.760000,57.740000,13.33

74,18:15-18:30,0.850000,0.797942,25.980000,0.000000,3.400000,0,0,96.27,1,0.370000,0,0.000000,0.000000,8.45,0,0,0,96.27,25.030000,0,7.5,0,1.030000,1.390000,9.84,130.250000,0,0,25.980000,0.000000,22.5,86.840000,48.140000,13.33,0,0.000000,96.27,144.405000,7.5,1,13.29,0.360000,99.750000,2.66,0.360000,2,270.760000,57.740000,13.33

75,18:30-18:45,0.850000,0,25.980000,0.000000,3.400000,0,0,96.27,0,0.000000,0,0.000000,0.000000,8.49,0,0,0,96.27,25.990000,0,7.5,0,1.030000,1.390000,9.11,233.850000,0,0,25.980000,120.340000,22.5,76.330000,48.140000,13.33,0,0.000000,96.27,144.405000,7.5,1,2.98,0.000000,81.830000,0.6,0.000000,1,270.760000,57.740000,13.33

76,18:45-19:00,0.850000,0,25.980000,0.000000,3.400000,0,0,96.27,0,0.000000,0,0.000000,0.000000,8.51,0,0,0,96.27,25.990000,0,8,0,1.030000,1.390000,8.51,260.510000,0,0,25.980000,120.340000,24,76.330000,48.140000,16.67,0,0.000000,96.27,144.405000,8,0,0,0.000000,86.640000,0,0.000000,0,270.760000,57.740000,16.67

77,19:00-19:15,0.850000,0,25.980000,0.000000,3.400000,0,0,96.27,0,0.000000,0,0.000000,0.000000,8.55,0,0,0,96.27,25.990000,0,8.34,0,1.030000,1.340000,7.64,260.510000,0,0,23.220000,120.340000,25,76.330000,48.140000,21.67,0,0.000000,96.27,144.405000,8.33,0,0,0.000000,77.020000,0,0.000000,0,270.760000,57.740000,21.67

78,19:15-19:30,0.850000,0,25.980000,0.000000,3.400000,0,0,96.27,0,0.000000,0,0.000000,0.000000,8.79,0,0,0,96.27,25.990000,0,8.66,0,1.030000,1.340000,7.61,260.510000,0,0,23.220000,120.340000,26,76.330000,48.140000,23.33,0,0.000000,96.27,144.405000,8.67,0,0,0.000000,85.680000,0,0.000000,0,270.760000,57.740000,23.33

79,19:30-19:45,0.850000,0,23.220000,0.000000,3.400000,0,0,96.27,0,0.000000,0,0.000000,0.000000,8.81,0,0,0,96.27,25.030000,0,8.34,0,1.030000,1.340000,7.01,260.510000,0,0,23.220000,120.340000,25,76.330000,48.140000,21.67,0,0.000000,96.27,144.405000,8.33,0,0,0.000000,77.020000,0,0.000000,0,270.760000,57.740000,21.67

80,19:45-20:00,0.850000,0,23.220000,0.000000,3.400000,0,0,96.27,0,0.000000,0,0.000000,0.000000,8.85,0,0,0,96.27,25.030000,0,8.66,0,1.030000,1.340000,7.01,233.850000,0,0,23.220000,120.340000,26,76.330000,48.140000,23.33,0,0.000000,96.27,144.405000,8.67,0,0,0.000000,62.580000,0,0.000000,0,270.760000,57.740000,23.33

81,20:00-20:15,0.770000,0,25.980000,0.000000,3.490000,0,0,96.27,0,0.000000,0,0.000000,0.000000,8.91,0,0,0,96.27,25.030000,0,9,0,0.990000,1.340000,7.01,221.710000,0,0,25.980000,120.340000,27,76.330000,48.140000,20,0,0.000000,96.27,144.405000,9,0,0,0.000000,81.830000,0,0.000000,0,270.760000,57.740000,20

82,20:15-20:30,0.770000,0,25.980000,0.000000,3.490000,0,0,96.27,0,0.000000,0,0.000000,0.000000,8.95,0,0,0,96.27,25.030000,0,10,0,0.990000,1.340000,7.01,221.710000,0,0,25.980000,120.340000,30,76.330000,48.140000,21,0,0.000000,96.27,144.405000,10,0,0,0.000000,65.460000,0,0.000000,0,270.760000,57.740000,21

83,20:30-20:45,0.770000,0,25.980000,0.000000,3.490000,0,0,96.27,0,0.000000,0,0.000000,0.000000,8.99,0,0,0,96.27,25.030000,0,10.84,0,0.990000,1.340000,7.01,211.430000,0,0,25.980000,120.340000,32.5,76.330000,48.140000,17,0,0.000000,96.27,144.405000,10.83,0,0,0.000000,60.650000,0,0.000000,0,270.760000,57.740000,17

84,20:45-21:00,0.770000,0,25.980000,0.000000,3.490000,0,0,96.27,0,0.000000,0,0.000000,0.000000,9.12,0,0,0,96.27,25.030000,0,11.84,0,0.990000,1.340000,7.01,186.400000,0,0,25.980000,120.340000,35.5,76.330000,48.140000,17.67,0,0.000000,96.27,144.405000,11.83,0,0,0.000000,54.870000,0,0.000000,0,270.760000,47.170000,17.67

85,21:00-21:15,0.770000,0,25.980000,0.000000,3.490000,0,0,96.27,0,0.000000,0,0.000000,0.000000,9,0,0,0,96.27,25.030000,0,12.16,0,0.990000,1.340000,7.01,186.400000,0,0,25.980000,0.000000,36.5,57.400000,48.140000,18.33,0,0.000000,96.27,144.405000,12.17,0,0,0.000000,54.870000,0,0.000000,0,270.760000,49.250000,18.33

86,21:15-21:30,0.770000,0,25.980000,0.000000,3.490000,0,0,96.27,0,0.000000,0,0.000000,0.000000,9,0,0,0,96.27,25.030000,0,12.5,0,0.990000,1.340000,7.01,186.400000,0,0,25.980000,0.000000,37.5,57.400000,48.140000,19.33,0,0.000000,96.27,144.405000,12.5,0,0,0.000000,54.870000,0,0.000000,0,270.760000,45.010000,19.33

87,21:30-21:45,0.770000,0,25.980000,0.000000,3.490000,0,0,96.27,0,0.000000,0,0.000000,0.000000,9,0,0,0,96.27,25.030000,0,10.01,0,0.950000,1.340000,7.01,196.990000,0,0,25.980000,0.000000,30,57.400000,48.140000,22.33,0,0.000000,96.27,144.405000,10,0,0,0.000000,54.870000,0,0.000000,0,270.760000,40.760000,22.33

88,21:45-22:00,0.770000,0,25.980000,0.000000,3.490000,0,0,96.27,0,0.000000,0,0.000000,0.000000,9,0,0,0,96.27,25.030000,0,10.53,0,0.950000,1.340000,7.01,221.710000,0,0,25.980000,0.000000,31.61,57.400000,48.140000,23.33,0,0.000000,96.27,144.405000,10.54,0,0,0.000000,77.020000,0,0.000000,0,270.760000,35.100000,23.33

89,22:00-22:15,0.770000,0,25.980000,98.210000,3.490000,0,0,96.27,0,0.000000,0,0.000000,32.760000,9,0,0,0,96.27,25.030000,0,9.11,0,0.950000,1.300000,7.01,221.710000,0,0,25.980000,0.000000,27.38,57.400000,48.140000,30.67,0,76.530000,96.27,144.405000,9.13,0,0,0.000000,99.750000,0,0.000000,0,270.760000,35.100000,30.67

90,22:15-22:30,0.770000,0,25.980000,98.210000,3.490000,0,0,96.27,0,0.000000,0,0.000000,32.760000,9,0,0,0,96.27,25.030000,0,9.38,0,0.950000,1.300000,7.01,221.710000,0,0,25.980000,0.000000,28.16,57.400000,48.140000,31.08,0,76.530000,96.27,144.405000,9.39,0,0,0.000000,67.390000,0,0.000000,0,270.760000,35.100000,31.08

91,22:30-22:45,0.770000,0,25.980000,98.210000,3.490000,0,0,96.27,0,0.000000,0,0.000000,32.760000,9,0,0,0,96.27,25.030000,0,9.64,0,0.950000,1.300000,7.01,221.710000,0,0,25.980000,0.000000,28.92,57.400000,48.140000,31.66,0,76.530000,96.27,144.405000,9.64,0,0,0.000000,67.390000,0,0.000000,0,270.760000,35.100000,31.66

92,22:45-23:00,0.770000,0,25.980000,98.210000,3.490000,0,0,96.27,0,0.000000,0,0.000000,32.760000,9,0,0,0,96.27,25.030000,0,9.86,0,0.950000,1.300000,7.01,221.710000,0,0,25.980000,0.000000,29.63,57.400000,48.140000,32.36,0,76.530000,96.27,144.405000,9.88,0,0,0.000000,72.200000,0,0.000000,0,270.760000,35.100000,32.36

93,23:00-23:15,0.770000,0,25.980000,98.210000,3.490000,0,0,96.27,0,0.000000,0,0.000000,32.760000,9,0,0,0,96.27,25.030000,0,10.43,0,0.950000,1.300000,7.01,221.710000,0,0,25.980000,0.000000,31.29,57.400000,48.140000,25,0,76.530000,96.27,144.405000,10.43,0,0,0.000000,72.200000,0,0.000000,0,270.760000,35.100000,25

94,23:15-23:30,0.770000,0,25.980000,98.210000,3.490000,0,0,96.27,0,0.000000,0,0.000000,32.760000,9,0,0,0,96.27,25.030000,0,10.54,0,0.950000,1.300000,7.01,221.710000,0,0,25.980000,0.000000,31.63,57.400000,48.140000,25,0,76.530000,96.27,144.405000,10.54,0,0,0.000000,77.020000,0,0.000000,0,270.760000,35.100000,25

95,23:30-23:45,0.770000,0,25.980000,98.210000,3.490000,0,0,96.27,0,0.000000,0,0.000000,32.760000,9,0,0,0,96.27,25.030000,0,10.7,0,0.950000,1.300000,7.01,221.710000,0,0,25.980000,0.000000,32.13,57.400000,48.140000,25,0,76.530000,96.27,144.405000,10.71,0,0,0.000000,77.020000,0,0.000000,0,270.760000,35.100000,25

96,23:45-24:00,0.770000,0,25.980000,98.210000,3.490000,0,0,96.27,0,0.000000,0,0.000000,32.760000,9,0,0,0,96.27,25.030000,0,10.86,0,0.950000,1.300000,7.01,221.710000,0,0,25.980000,0.000000,32.63,76.330000,48.140000,25,0,76.530000,96.27,144.405000,10.88,0,0,0.000000,77.020000,0,0.000000,0,270.760000,35.100000,25

