Block,Time,FSTPP I & II,TALA,BRBCL,KHSTPP-II,KHSTPP-I,SASAN,ANTA_CRF,BSIUL,RIHAND3,ANTA_LF,RAPPC,SINGRAULI,TANDA2,DHAULIGNGA,AURY_GF,JHAJJAR,NAPP,DADRT2,UNCHAHAR1,URI2,KISHANGANGA,CHAMERA1,AURY_LF,KOTESHWR,UNCHAHAR3,TANAKPUR,DADRI_GF,RAMPUR,DADRI_CRF,NJPC,SINGRAULI_HYDRO,TEHRI,DADRI_RF,UNCHAHAR2,ANTA_GF,DADRI_LF,CHAMERA3,SALAL,DULHASTI,AURY_RF,ANTA_RF,RIHAND2,KOLDAM,CHAMERA2,UNCHAHAR4,RIHAND1,RAPPB,URI,AURY_CRF,PARBATI3,SEWA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,17.731507,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,12.603402,126.192609,0.000000,65.381912,106.620441,5.178057,21.036662,0.000000,178.282825,46.193142,367.273169,18.964440,36.617398,7.694024,40.731905,0.000000,0.000000,23.197756,0.000000,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,37.751546,0.000000,0.000000,33.660923,72.992192,38.124740,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,37.341696,0.000000,4.128549,0.000000,0,0,0,0,0

49,12:00-12:15,17.731507,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,106.620441,2.848175,21.036662,0.000000,173.807040,46.193142,366.072320,16.398358,36.617398,7.694024,40.731905,0.000000,0.000000,20.474634,0.000000,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,31.716088,0.000000,0.000000,33.660923,50.533056,38.124740,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,37.341696,0.000000,4.128549,0.000000,0,0,0,0,0

50,12:15-12:30,17.731507,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,106.620441,2.848175,21.036662,0.000000,173.807040,46.193142,366.072320,16.398358,36.617398,7.694024,40.731905,0.000000,0.000000,20.474634,0.000000,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,31.716088,0.000000,0.000000,33.660923,50.533056,38.124740,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,4.128549,0.000000,0,0,0,0,0

51,12:30-12:45,17.731507,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,106.620441,2.848175,21.036662,0.000000,173.807040,46.193142,401.056000,16.398358,36.617398,7.694024,36.645888,0.000000,0.000000,20.474634,0.000000,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,31.716088,0.000000,0.000000,33.660923,50.533056,57.187109,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,4.128549,0.000000,0,0,0,0,0

52,12:45-13:00,17.731507,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,106.620441,2.848175,21.036662,0.000000,173.807040,46.193142,401.056000,16.398358,36.617398,7.694024,36.645888,0.000000,0.000000,20.474634,0.000000,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,31.716088,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,4.128549,0.000000,0,0,0,0,0

53,13:00-13:15,17.731507,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,21.036662,0.000000,173.807040,46.193142,459.040000,16.398358,36.617398,7.694024,36.645888,0.000000,0.000000,20.474634,0.000000,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,31.716088,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,37.341696,0.000000,4.128549,0.000000,0,0,0,0,0

54,13:15-13:30,17.731507,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,21.036662,0.000000,173.807040,46.193142,478.368000,16.398358,36.617398,7.694024,36.645888,0.000000,0.000000,20.474634,0.000000,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,31.716088,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,37.341696,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,17.731507,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,21.036662,0.000000,173.807040,46.193142,523.769472,16.301718,36.617398,7.694024,36.645888,0.000000,0.000000,20.339338,2.228325,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,31.522808,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,37.341696,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,17.731507,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,21.036662,0.000000,176.936823,46.193142,583.947103,16.301718,36.617398,7.694024,36.645888,0.000000,0.000000,20.339338,9.656076,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,31.522808,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,17.462848,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,21.036662,0.000000,176.936823,46.193142,596.529631,18.906954,36.617398,7.694024,36.645888,0.000000,0.000000,23.279586,9.656076,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,37.320465,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,17.462848,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,21.036662,0.000000,215.592823,46.193142,625.521631,18.907326,36.617398,7.694024,36.645888,0.000000,0.000000,23.331119,9.656076,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,37.321208,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,17.245287,0.000000,19.327956,141.531602,42.287695,394.031425,0.000000,6.301701,124.620437,0.000000,65.381912,102.640240,2.848175,21.036662,0.000000,297.817611,46.193142,436.257087,21.460652,36.617398,7.694024,36.645888,0.000000,0.000000,25.797855,1.733142,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,41.660248,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,118.703309,1.810742,46.870234,0.000000,92.620648,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,17.412914,0.000000,19.327956,142.907311,42.698738,397.861470,0.000000,6.301701,125.831766,0.000000,65.381912,103.606640,2.848175,21.036662,0.000000,304.566990,46.193142,450.133938,21.460652,36.617398,7.694024,36.645888,0.000000,0.000000,26.081010,1.733142,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,42.035597,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,119.857123,1.810742,46.870234,0.000000,93.520934,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,17.387713,0.000000,19.327956,142.700493,42.636945,397.285679,0.000000,6.301701,125.649661,0.000000,65.381912,103.510000,2.848175,21.036662,0.000000,320.484331,46.193142,482.198727,21.460652,36.617398,7.694024,36.645888,0.000000,0.000000,26.081010,5.942200,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,42.035597,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,119.683664,1.810742,46.870234,0.000000,93.385589,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,17.398104,0.000000,19.327956,142.785769,42.662424,397.523092,0.000000,6.301701,125.724747,0.000000,65.381912,103.510000,2.848175,21.036662,0.000000,322.601483,46.193142,521.962382,21.460652,36.617398,7.694024,36.645888,0.000000,0.000000,25.986593,5.942200,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,42.035597,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,119.755185,1.810742,46.870234,0.000000,93.441396,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,17.462848,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,12.603402,126.192609,0.000000,65.381912,103.896560,2.848175,10.493997,0.000000,457.067191,46.193142,634.863434,21.460652,36.617398,7.694024,36.645888,0.000000,0.000000,26.081010,5.942200,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,42.123636,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,17.462848,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,12.603402,126.192609,0.000000,65.381912,103.896560,2.848175,10.493997,0.000000,457.067191,46.193142,634.863434,21.460652,36.617398,7.694024,36.645888,0.000000,0.000000,26.081010,5.942200,0.000000,5.820245,0.000000,150.762849,1.046488,0.000000,0.000000,42.123636,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,1.810742,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,16.934364,0.000000,19.327956,138.979869,41.525273,386.927267,0.000000,12.603402,122.373603,0.000000,65.381912,101.689693,2.848175,10.493997,0.000000,398.428994,46.193142,576.076563,20.891635,36.617398,7.694024,36.645888,0.000000,0.000000,25.326058,1.114163,0.000000,6.518867,0.000000,173.915716,1.046488,0.000000,0.000000,40.909935,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,116.563157,3.395140,46.870234,0.000000,90.950751,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,17.110914,0.000000,19.327956,140.428805,41.958195,390.961177,0.000000,12.603402,123.649408,0.000000,65.381912,102.755577,2.848175,10.493997,0.000000,317.276299,46.193142,586.259482,21.081340,36.617398,7.694024,36.645888,0.000000,0.000000,25.609117,1.114163,0.000000,6.518867,0.000000,173.915716,1.046488,0.000000,0.000000,41.285091,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,117.778386,3.395140,46.870234,0.000000,91.898958,0.000000,32.007168,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,17.062382,0.000000,19.327956,140.030513,41.839191,389.852313,0.000000,12.603402,123.298708,0.000000,65.381912,102.465657,2.848175,10.493997,0.000000,354.145949,46.193142,604.045034,20.986536,36.617398,7.694024,36.645888,0.000000,0.000000,25.514700,1.114163,0.000000,4.985891,0.000000,129.225299,1.046488,0.000000,0.000000,41.191254,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,117.444337,5.002173,46.870234,0.000000,91.638310,0.000000,32.007168,0.000000,4.128549,0.000000,0,0,0,0,0

68,16:45-17:00,17.273994,0.000000,19.327956,141.767200,42.358089,394.687340,0.000000,12.603402,124.827884,0.000000,65.381912,103.721977,2.848175,10.493997,0.000000,358.538138,46.193142,583.277871,21.270947,36.617398,7.694024,36.645888,0.000000,0.000000,25.797855,1.114163,0.000000,4.985891,0.000000,129.225299,1.046488,0.000000,0.000000,41.754182,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,118.900905,6.722377,46.870234,0.000000,92.774826,0.000000,32.007168,0.000000,4.128549,0.000000,0,0,0,0,0

69,17:00-17:15,18.630204,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,12.603402,126.192609,0.000000,65.381912,103.896560,2.848175,10.493997,0.000000,404.513342,46.193142,534.957871,21.460652,36.617398,7.694024,36.645888,0.000000,0.000000,26.081010,9.779871,0.000000,4.985891,0.000000,129.225299,1.046488,0.000000,0.000000,42.123636,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,6.722377,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,0.000000,0,0,0,0,0

70,17:15-17:30,19.074803,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,10.493997,0.000000,449.250368,46.193142,486.637871,21.460652,36.617398,7.694024,36.645888,0.000000,0.000000,26.081010,9.779871,0.000000,4.985891,0.000000,129.225299,1.046488,0.000000,0.000000,42.123636,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,6.722377,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,0.000000,0,0,0,0,0

71,17:30-17:45,19.074803,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,10.493997,0.000000,407.899768,46.193142,412.169600,19.667124,36.617398,7.694024,36.645888,0.000000,0.000000,23.188067,1.114163,0.000000,4.985891,0.000000,129.225299,1.046488,0.000000,0.000000,37.940849,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,6.722377,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,0.000000,0,0,0,0,0

72,17:45-18:00,19.074803,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,10.493997,0.000000,301.553694,46.193142,412.169600,18.855044,36.617398,7.694024,36.645888,0.000000,0.000000,22.122829,1.114163,0.000000,4.985891,0.000000,129.225299,1.046488,10.241534,0.000000,36.325236,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,6.722377,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,0.000000,0,0,0,0,0

73,18:00-18:15,19.074803,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,20.987994,0.000000,173.807040,46.193142,452.758400,18.855044,36.617398,7.694024,36.645888,0.000000,0.000000,22.122829,0.000000,0.000000,4.985891,0.000000,129.225299,1.046488,20.483069,0.000000,36.325236,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,6.722377,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,3.686205,0.000000,0,0,0,0,0

74,18:15-18:30,19.074803,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,103.896560,2.848175,31.481990,0.000000,173.807040,46.193142,452.758400,18.855044,36.617398,7.694024,36.645888,0.000000,0.000000,22.122829,0.000000,0.000000,4.985891,0.000000,129.225299,1.046488,30.724603,0.000000,36.325236,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,3.686205,0.000000,0,0,0,0,0

75,18:30-18:45,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,12.603402,126.192609,0.000000,65.381912,103.896560,2.848175,42.073323,0.000000,173.807040,46.193142,501.078400,21.460652,36.617398,7.694024,36.645888,0.000000,9.469669,26.081010,0.000000,0.000000,4.985891,0.000000,129.225299,1.046488,41.274154,0.000000,42.129338,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,7.372410,9.194795,0,0,0,0,0

76,18:45-19:00,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,103.896560,2.848175,42.073323,0.000000,173.807040,46.193142,549.398400,21.460652,37.834272,8.206958,40.731905,0.000000,9.469669,26.081010,9.160892,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,42.129338,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,11.795855,18.168916,0,0,0,0,0

77,19:00-19:15,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,103.896560,5.178057,42.073323,0.000000,164.766994,46.193142,543.007684,21.856876,37.834272,8.206958,40.731905,0.000000,9.469669,26.689842,9.160892,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,57.504794,18.168916,0,0,0,0,0

78,19:15-19:30,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,103.896560,5.178057,42.073323,0.000000,119.988224,46.193142,470.395590,21.856876,37.834272,8.206958,40.731905,0.000000,9.469669,26.689842,0.742775,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,57.504794,18.168916,0,0,0,0,0

79,19:30-19:45,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,103.896560,5.178057,42.073323,0.000000,119.988224,46.193142,367.512256,21.856876,37.834272,8.206958,40.731905,0.000000,9.469669,26.689842,0.742775,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,57.504794,18.168916,0,0,0,0,0

80,19:45-20:00,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,103.896560,5.178057,42.073323,0.000000,119.988224,46.193142,367.512256,21.856876,37.834272,8.206958,40.731905,0.000000,9.469669,26.689842,0.742775,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,57.504794,18.168916,0,0,0,0,0

81,20:00-20:15,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,103.896560,5.178057,42.073323,0.000000,119.988224,46.193142,375.243456,21.856876,37.834272,8.206958,40.731905,0.000000,9.469669,26.689842,0.742775,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,57.504794,18.168916,0,0,0,0,0

82,20:15-20:30,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,103.896560,5.178057,42.073323,0.000000,119.988224,46.193142,419.697856,21.856876,37.834272,8.206958,40.731905,0.000000,9.469669,26.689842,9.160892,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,57.504794,18.168916,0,0,0,0,0

83,20:30-20:45,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,103.896560,5.178057,42.073323,0.000000,127.805047,46.193142,481.547456,21.856876,37.834272,8.206958,40.731905,0.000000,9.469669,26.689842,0.000000,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,18.873368,18.168916,0,0,0,0,0

84,20:45-21:00,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,9.567360,126.192609,0.000000,65.381912,103.896560,5.178057,42.073323,0.000000,127.805047,46.193142,529.867456,21.856876,36.617398,7.694024,40.731905,0.000000,9.469669,26.689842,0.000000,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

85,21:00-21:15,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,9.567360,126.192609,0.000000,65.381912,106.620441,5.178057,42.073323,0.000000,127.805047,46.193142,593.342637,21.856876,36.617398,7.694024,40.731905,0.000000,9.469669,26.689842,0.000000,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

86,21:15-21:30,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,9.567360,126.192609,0.000000,65.381912,106.620441,5.178057,42.073323,0.000000,156.797047,46.193142,593.342637,21.856876,36.617398,7.694024,40.731905,0.000000,9.469669,26.689842,0.000000,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

87,21:30-21:45,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,9.567360,126.192609,0.000000,65.381912,106.620441,5.178057,42.073323,0.000000,185.789047,46.193142,593.342637,21.856876,36.617398,7.694024,40.731905,0.000000,18.939336,26.689842,0.000000,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

88,21:45-22:00,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,106.620441,5.178057,42.073323,0.000000,205.117047,46.193142,593.342637,21.856876,37.834272,8.206958,40.731905,0.000000,27.294924,26.689842,0.000000,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

89,22:00-22:15,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,106.620441,5.178057,42.073323,0.000000,185.789047,46.193142,593.342637,21.856876,37.834272,8.206958,40.731905,0.000000,27.294924,26.689842,0.000000,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

90,22:15-22:30,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,106.620441,5.178057,42.073323,0.000000,205.117047,46.193142,593.342637,21.856876,37.834272,8.206958,40.731905,0.000000,27.294924,26.689842,9.160892,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

91,22:30-22:45,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,19.000777,126.192609,0.000000,65.381912,106.620441,5.178057,42.073323,0.000000,328.816247,46.193142,593.342637,21.856876,37.834272,8.206958,40.731905,0.000000,27.294924,26.689842,9.160892,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,8.963170,48.230167,0.000000,93.794863,0.000000,32.007168,0.000000,4.128549,18.168916,0,0,0,0,0

92,22:45-23:00,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,12.603402,126.192609,0.000000,65.381912,106.620441,5.178057,31.481990,0.000000,405.653551,46.193142,622.332145,21.856876,36.617398,7.694024,36.645888,0.000000,26.737886,26.689842,0.247592,0.000000,6.072368,0.000000,159.593245,1.046488,44.046298,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,6.722377,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,4.128549,18.168916,0,0,0,0,0

93,23:00-23:15,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,106.620441,5.178057,21.036662,0.000000,405.653551,46.193142,641.662637,21.856876,36.617398,7.694024,36.645888,0.000000,26.737886,26.689842,0.247592,0.000000,6.072368,0.000000,159.593245,1.046488,40.966138,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,6.722377,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

94,23:15-23:30,17.589386,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,106.620441,5.178057,21.036662,0.000000,405.653551,46.193142,664.902431,21.856876,36.617398,7.694024,36.645888,0.000000,26.737886,26.689842,0.247592,0.000000,6.072368,0.000000,159.593245,1.046488,40.966138,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,6.722377,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

95,23:30-23:45,18.393268,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,106.620441,5.178057,21.036662,0.000000,405.653551,46.193142,664.902431,21.856876,36.617398,7.694024,36.645888,0.000000,26.737886,26.689842,9.160892,0.000000,6.072368,0.000000,159.593245,1.046488,40.966138,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,6.722377,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

96,23:45-24:00,19.335936,0.000000,19.327956,143.317120,42.821184,399.002400,0.000000,6.301701,126.192609,0.000000,65.381912,106.620441,5.178057,21.036662,0.000000,405.653551,46.193142,664.902431,21.856876,36.617398,7.694024,36.645888,0.000000,26.737886,26.689842,9.160892,0.000000,6.072368,0.000000,159.593245,1.046488,40.966138,0.000000,43.366330,0.000000,0.000000,33.660923,74.115149,57.187109,0.000000,0.000000,120.200832,6.722377,46.870234,0.000000,93.794863,0.000000,32.007168,0.000000,16.219301,18.168916,0,0,0,0,0

