Block,Time,CHAMERA2,URI2,UNCHAHAR2,UNCHAHAR1,SINGRAULI_HYDRO,TEHRI,SINGRAULI,UNCHAHAR4,TANDA2,UNCHAHAR3,DADRT2,JHAJJAR,KOTESHWR,SEWA2,DULHASTI,RIHAND3,CHAMERA3,PARBATI3,KOLDAM,DHAULIGNGA,RAMPUR,RIHAND2,NJPC,RIHAND1,KISHANGANGA,NAPP,RAPPC,CHAMERA1,BSIUL,TANAKPUR,URI,RAPPB,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
31,07:30-07:45,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,3.889133,1.063965,19.830272,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,0,1.1529,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,89.995196,0,0,3.03,2.38,1.45,0.43,1.01,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.86,20.0018,21.302306,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

32,07:45:08:00,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,3.889133,0,19.830272,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,0,1.1529,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,89.995196,0,0,3.03,2.38,1.45,0.43,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.86,20.0018,21.302306,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

33,08:00-08:15,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,19.830272,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.45,0.43,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.86,20.0018,21.302306,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

34,08:15-08:30,43.635161,33.314817,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,19.830272,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.45,0.43,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.86,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

35,08:30-08:45,43.635161,33.314817,43.545976,22.193777,1.014488,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,9.915135,1.462832,120.694688,75.861824,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.45,0.43,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.86,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

36,08:45:09:00,43.635161,33.314817,43.545976,22.193777,1.014488,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,9.915135,0.791484,120.694688,40.951052,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.45,0.43,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.86,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010387,0,0.010227

37,09:00:09:15,43.635161,35.360464,43.545976,22.193777,1.014488,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.791484,120.694688,40.951052,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.45,0.43,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.77,0.86,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010227,0,0.010227

38,09:15-09:30,43.635161,35.360464,43.545976,22.193777,1.014488,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.791484,120.694688,40.951052,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,52.992,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.45,0.43,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.77,0.86,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010227,0,0.010227

39,09:30-09:45,43.635161,33.314817,43.545976,22.193777,1.014488,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.791484,120.694688,40.951052,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,67.396,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.45,0.43,0.71,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.86,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010227,0,0.010227

40,09:45-10:00,43.635161,33.314817,43.545976,22.193777,1.014488,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.671348,120.694688,34.910772,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,79.3646,0,68.481795,0,0,0,26.824567,17.494283,0,0,85.130591,0,0,3.03,2.38,1.45,0.44,0.71,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.89,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008732,0.014864,0,0,0.010227,0,0.010227

41,10:00-10:15,43.635161,33.314817,43.545976,22.193777,1.014488,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.395741,120.694688,20.475526,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,79.3646,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.45,0.44,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.89,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008473,0.014864,0,0,0.010227,0,0.010227

42,10:15-10:30,43.635161,33.314817,43.545976,22.193777,1.014488,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,79.3646,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.45,0.46,0.77,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.94,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008473,0.014864,0,0,0.010227,0,0.010227

43,10:30-10:45,43.635161,33.314817,43.545976,22.193777,1.014488,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,52.992,0,79.3646,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.45,0.46,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.94,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008473,0.014864,0,0,0.010227,0,0.010227

44,10:45-11:00,43.635161,33.314817,43.545976,22.193777,1.014488,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,52.992,0,79.3646,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.45,0.46,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,7.94,0.24,0.82,0.94,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008473,0.014864,0,0,0.010227,0,0.010227

45,11:00-11:15,43.635161,33.314817,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,83.664,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.45,0.46,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.94,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.00825,0.014864,0,0,0.010067,0,0.010227

46,11:15-11:30,43.635161,33.314817,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,83.664,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.45,0.46,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.94,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.00825,0.014864,0,0,0.010067,0,0.010227

47,11:30-11:45,29.090107,35.360464,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,83.664,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.45,0.46,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.94,20.0018,20.73185,0,147.515625,46.39908,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.00825,0.014864,0,0,0.010067,0,0.010227

48,11:45-12:00,29.090107,35.360464,43.545976,22.193777,1.034778,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,83.664,0,72.0861,0,0,0,26.824567,15.744855,0,0,85.130591,0,0,3.03,2.38,1.45,0.46,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.94,20.0018,20.73185,0,147.515625,46.39908,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.00825,0.014864,0,0,0.010067,0,0.010227

49,12:00-12:15,29.090107,32.876464,43.545976,22.193777,1.034778,0,142.282157,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,83.664,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.44,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.94,20.0018,20.73185,0,147.515625,46.39908,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008101,0.014864,0,0,0.010067,0,0.010227

50,12:15-12:30,29.090107,32.876464,43.545976,22.193777,1.034778,0,142.282157,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,83.664,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.44,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.94,20.0018,20.73185,0,147.515625,46.39908,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,345.375,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008101,0.014864,0,0,0.010067,0,0.010227

51,12:30-12:45,29.090107,32.876464,43.545976,22.193777,1.034778,0,142.282157,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,83.664,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.44,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.94,20.0018,20.73185,0,147.515625,46.39908,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008101,0.014864,0,0,0.010067,0,0.010227

52,12:45-13:00,29.090107,32.876464,43.545976,22.193777,1.034778,0,142.282157,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,52.992,0,83.664,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.42,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.88,20.0018,20.73185,0,147.515625,46.39908,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.008101,0.014864,0,0,0.010067,0,0.010227

53,13:00-13:15,29.090107,32.876464,43.545976,22.193777,1.034778,0,138.017569,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,83.664,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.42,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.88,20.0018,20.73185,0,147.515625,46.39908,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007878,0.014864,0,0,0.009908,0,0.010227

54,13:15-13:30,29.090107,32.876464,43.545976,22.193777,1.034778,0,138.017569,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0,120.694688,0,79.966942,2.551476,44.622783,59.301366,42.14808,0,0,49.128,0,83.664,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.42,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.88,20.0018,20.73185,0,147.515625,46.39908,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007878,0.014864,0,0,0.009908,0,0.010227

55,13:30-13:45,29.090107,32.876464,43.545976,22.193777,1.055067,0,138.017569,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.395741,120.694688,20.475526,79.966942,2.551476,44.622783,59.301366,42.14808,0,3.2025,49.128,0,83.664,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.42,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.84,0.88,20.0018,20.73185,0,147.515625,46.39908,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007878,0.014864,0,0,0.009908,0,0.010227

56,13:45-14:00,29.090107,32.876464,43.545976,22.193777,1.055067,0,138.017569,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.395741,120.694688,20.475526,79.966942,2.551476,44.622783,59.301366,42.14808,0,8.967,49.128,0,83.664,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.42,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.84,0.88,20.0018,20.73185,0,147.515625,46.39908,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007878,0.014864,0,0,0.009908,0,0.010227

57,14:00-14:15,29.090107,32.876464,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.395741,120.694688,20.475526,79.966942,2.551476,44.622783,59.301366,42.14808,0,8.967,49.128,0,81.34,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.44,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.84,0.88,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

58,14:15-14:30,29.090107,32.876464,43.545976,22.193777,1.055067,0,144.026761,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.395741,120.694688,20.475526,79.966942,2.551476,44.622783,59.301366,42.14808,0,8.967,49.128,0,81.34,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.44,0.82,0.14,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.84,0.88,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

59,14:30-14:45,29.090107,32.876464,43.545976,22.193777,1.055067,0,139.568328,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.395741,120.694688,20.475526,79.966942,2.551476,44.622783,59.301366,42.14808,0,8.967,49.128,0,81.34,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.44,0.82,0.15,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.84,0.88,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

60,14:45-15:00,29.090107,32.876464,43.545976,22.193777,1.055067,0,139.568328,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.395741,120.694688,20.475526,79.966942,2.551476,44.622783,59.301366,42.14808,0,8.967,49.128,0,81.34,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.42,0.82,0.15,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.84,0.84,20.0018,20.73185,0,147.515625,43.704,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007432,0.014864,0,0,0.009908,0,0.010227

61,15:00-15:15,29.090107,35.360464,43.545976,22.193777,1.055067,0,139.568328,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.395741,120.694688,20.475526,79.966942,2.551476,44.622783,59.301366,42.14808,0,8.967,49.128,0,81.34,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.42,0.82,0.16,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.84,20.0018,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009908,0,0.010227

62,15:15-15:30,29.090107,35.360464,43.545976,22.193777,1.055067,0,139.568328,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,0,0.395741,120.694688,20.475526,79.966942,2.551476,44.622783,59.301366,42.14808,0,8.967,49.128,0,81.34,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.45,0.42,0.82,0.16,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.84,20.0018,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009908,0,0.010227

63,15:30-15:45,29.090107,32.876464,43.545976,22.193777,1.055067,0,139.568328,1.427606,2.525983,26.963602,689.34632,661.459879,8.712864,17.179061,53.905351,126.520838,21.118518,0,0,9.05295,0.395741,120.694688,20.475526,79.966942,2.551476,44.622783,59.301366,42.14808,0,1.281,49.128,0,81.34,0,72.0861,0,0,0,26.824567,12.82914,0,0,85.130591,0,0,3.03,2.38,1.21,0.42,0.82,0.16,2,1.1,1.62,0,1.85,6.05,1.94,0,9.33,0.24,0.82,0.84,20.0018,20.73185,0,147.515625,43.704,2.330683,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542468,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.819241,0,0,0.007209,0.014864,0,0,0.009908,0,0.010227

