Block,Time,CHAMERA2,BSIUL,RAPPC,DADRI_RF,CHAMERA3,KOLDAM,SEWA2,CHAMERA1,AURY_LF,TANAKPUR,ANTA_LF,DHAULIGNGA,NJPC,ANTA_CRF,DULHASTI,TEHRI,KHSTPP-I,DADRI_GF,BRBCL,FSTPP I & II,UNCHAHAR2,SASAN,ANTA_RF,SINGRAULI_HYDRO,DADRI_CRF,RAPPB,KHSTPP-II,TALA,UNCHAHAR4,URI,RIHAND1,KOTESHWR,DADRT2,URI2,DADRI_LF,RAMPUR,UNCHAHAR3,KISHANGANGA,RIHAND2,ANTA_GF,AURY_RF,PARBATI3,TANDA2,RIHAND3,NAPP,AURY_CRF,SINGRAULI,AURY_GF,UNCHAHAR1,SALAL,JHAJJAR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,12.715674,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,362.360840,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

49,12:00-12:15,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,10.533605,12.341021,411.257235,0,0,0,0,0

50,12:15-12:30,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.465794,12.341021,393.421940,0,0,0,0,0

51,12:30-12:45,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,39.438744,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.465794,12.341021,345.146940,0,0,0,0,0

52,12:45-13:00,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,0.000000,44.798312,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,39.438744,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.465794,12.341021,306.526940,0,0,0,0,0

53,13:00-13:15,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.309753,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,126.528678,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.465794,76.637740,248.532007,0,0,0,0,0

54,13:15-13:30,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.309753,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,126.528678,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,14.019060,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,7.165072,76.637740,235.079940,0,0,0,0,0

55,13:30-13:45,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.288925,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,97.765661,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,14.019060,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,7.165072,76.637740,235.079940,0,0,0,0,0

56,13:45-14:00,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.288925,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,97.765661,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.465794,76.637740,258.251940,0,0,0,0,0

57,14:00-14:15,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.288925,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,97.765661,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.465794,12.341021,277.561940,0,0,0,0,0

58,14:15-14:30,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.288925,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,97.765661,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.465794,2.243822,296.871940,0,0,0,0,0

59,14:30-14:45,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.288925,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,97.765661,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.465794,2.243822,316.181940,0,0,0,0,0

60,14:45-15:00,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.043647,29.288925,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,97.765661,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,121.254731,0.000000,8.465794,2.243822,316.181940,0,0,0,0,0

61,15:00-15:15,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.087294,29.288925,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,97.765661,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,128.894250,0.000000,8.465794,2.243822,316.181940,0,0,0,0,0

62,15:15-15:30,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.087294,29.288925,0.000000,19.310005,7.569520,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,97.765661,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,30.796922,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,130.342500,0.000000,8.465794,2.243822,325.836940,0,0,0,0,0

63,15:30-15:45,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.087294,39.309753,0.000000,19.310005,8.626782,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,126.528678,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,27.274603,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,131.790750,0.000000,8.465794,2.243822,335.491940,0,0,0,0,0

64,15:45-16:00,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,18.378003,0.000000,0.000000,24.087294,39.309753,0.000000,19.310005,8.723292,28.303922,404.322435,0.000000,0.646451,0.000000,0.000000,126.528678,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,27.274603,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,8.465794,2.243822,345.146940,0,0,0,0,0

65,16:00-16:15,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,18.926600,0.000000,0.000000,24.087294,44.798312,0.000000,19.310005,8.723292,32.860529,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,24.677021,0.000000,0.000000,17.877681,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,8.465794,2.243822,364.456940,0,0,0,0,0

66,16:15-16:30,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,13.564657,0.000000,0.000000,0.000000,0.000000,18.926600,0.000000,15.910332,24.087294,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,360.836315,24.677021,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,10.533605,2.243822,381.646123,0,0,0,0,0

67,16:30-16:45,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,0.000000,45.167828,0.000000,15.910332,24.087294,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,397.786000,24.677021,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,10.533605,2.243822,396.128623,0,0,0,0,0

68,16:45-17:00,3.217529,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,0.000000,45.167828,0.000000,15.910332,36.130941,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,413.147628,24.677021,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,10.533605,2.243822,411.257235,0,0,0,0,0

69,17:00-17:15,12.715674,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,0.000000,58.517024,0.000000,15.910332,36.130941,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,470.623320,24.677021,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,10.533605,2.243822,411.257235,0,0,0,0,0

70,17:15-17:30,12.715674,6.295832,51.704263,0.000000,9.343955,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,0.000000,58.517024,0.000000,15.910332,36.130941,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,540.012840,24.677021,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,10.533605,2.243822,411.257235,0,0,0,0,0

71,17:30-17:45,25.431347,6.295832,51.704263,0.000000,18.687909,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,7.652553,90.335656,0.000000,15.910332,36.130941,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,16.183711,570.908840,24.677021,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,10.533605,2.243822,411.257235,0,0,0,0,0

72,17:45-18:00,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,17.600872,90.335656,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,24.275566,584.328807,24.677021,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,10.533605,2.243822,411.257235,0,0,0,0,0

73,18:00-18:15,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,26.462528,90.335656,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,24.275566,584.328807,23.378231,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,10.533605,2.243822,411.257235,0,0,0,0,0

74,18:15-18:30,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,26.462528,90.335656,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,8.723292,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,24.275566,584.328807,23.378231,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,132.876938,0.000000,10.533605,2.243822,411.257235,0,0,0,0,0

75,18:30-18:45,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,0.618403,0.000000,26.462528,90.335656,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,9.394315,40.910429,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,24.275566,584.328807,23.378231,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,134.440522,0.000000,10.533605,12.341021,401.602235,0,0,0,0,0

76,18:45-19:00,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,6.431389,0.000000,26.462528,90.335656,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,9.394315,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,24.275566,584.328807,23.378231,0.000000,0.000000,25.479642,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,134.506219,0.000000,10.533605,76.637740,401.602235,0,0,0,0,0

77,19:00-19:15,38.147021,18.887497,51.704263,0.000000,28.060141,0.000000,15.258808,40.693971,0.000000,6.431389,0.000000,22.192404,90.335656,0.000000,31.820663,48.174588,44.798312,0.000000,19.310005,9.394315,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,24.275566,584.328807,23.378231,0.000000,0.000000,25.479642,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,134.506219,0.000000,10.533605,76.637740,401.602235,0,0,0,0,0

78,19:15-19:30,38.147021,6.295832,51.704263,0.000000,9.343955,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,7.652553,90.335656,0.000000,15.910332,48.174588,44.798312,0.000000,19.310005,9.394315,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,16.183711,584.328807,23.378231,0.000000,0.000000,25.479642,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,134.506219,0.000000,10.533605,76.637740,401.602235,0,0,0,0,0

79,19:30-19:45,12.612713,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,40.693971,0.000000,0.000000,0.000000,0.000000,67.751742,0.000000,15.910332,36.130941,44.798312,0.000000,19.310005,9.394315,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,584.328807,23.378231,0.000000,0.000000,25.479642,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,134.506219,0.000000,10.533605,76.637740,401.602235,0,0,0,0,0

80,19:45-20:00,12.612713,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,0.000000,45.167828,0.000000,15.910332,36.130941,44.798312,0.000000,19.310005,9.394315,40.927642,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,584.328807,23.378231,0.000000,0.000000,25.479642,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,134.506219,0.000000,10.533605,12.341021,401.602235,0,0,0,0,0

81,20:00-20:15,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,0.000000,22.583914,0.000000,15.910332,24.087294,44.798312,0.000000,19.310005,9.394315,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,584.328807,27.923998,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,401.602235,0,0,0,0,0

82,20:15-20:30,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,0.000000,22.583914,0.000000,15.910332,24.087294,44.798312,0.000000,19.310005,9.394315,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,584.328807,27.923998,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,401.602235,0,0,0,0,0

83,20:30-20:45,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,27.129314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,24.087294,44.798312,0.000000,19.310005,9.394315,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,584.328807,27.923998,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,401.602235,0,0,0,0,0

84,20:45-21:00,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,23.263722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,24.087294,44.798312,0.000000,19.310005,9.394315,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,584.328807,27.923998,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,401.602235,0,0,0,0,0

85,21:00-21:15,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,13.564657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,24.087294,44.798312,0.000000,19.310005,9.394315,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,549.258035,27.923998,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,402.776863,0,0,0,0,0

86,21:15-21:30,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,12.043647,44.798312,0.000000,19.310005,9.394315,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,505.922000,27.923998,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,402.776863,0,0,0,0,0

87,21:30-21:45,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,11.678688,44.798312,0.000000,19.310005,9.394315,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,505.922000,29.872184,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,403.002114,0,0,0,0,0

88,21:45-22:00,0.000000,6.295832,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910332,11.435382,44.798312,0.000000,19.310005,9.394315,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,505.922000,29.872184,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,387.873501,0,0,0,0,0

89,22:00-22:15,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,19.310005,9.394315,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,505.922000,29.872184,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,378.797801,0,0,0,0,0

90,22:15-22:30,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,19.310005,9.394315,36.325006,404.322435,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,505.922000,29.872184,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,369.142801,0,0,0,0,0

91,22:30-22:45,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,19.310005,9.394315,36.325006,380.165625,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,505.922000,29.872184,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,354.982199,0,0,0,0,0

92,22:45-23:00,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,19.310005,9.394315,36.325006,358.441875,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,505.922000,29.872184,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,340.821500,0,0,0,0,0

93,23:00-23:15,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,19.310005,9.394315,36.325006,336.935362,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,505.922000,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,326.749338,0,0,0,0,0

94,23:15-23:30,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,19.310005,9.394315,36.325006,336.935362,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,476.957000,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,312.266838,0,0,0,0,0

95,23:30-23:45,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.742083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,19.310005,9.101768,36.325006,336.935362,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,476.957000,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,312.266838,0,0,0,0,0

96,23:45-24:00,0.000000,12.591665,51.704263,0.000000,0.000000,0.000000,15.258808,0.000000,0.000000,0.742083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.798312,0.000000,17.946148,9.101768,36.325006,336.935362,0.000000,0.646451,0.000000,0.000000,142.426336,0.000000,0.000000,34.109184,88.826000,8.091856,428.682000,28.573393,0.000000,0.000000,22.869798,0.000000,114.049688,0.000000,0.000000,0.000000,0.000000,119.399161,41.658622,0.000000,124.823605,0.000000,9.789108,2.243822,312.266838,0,0,0,0,0

