Block,Time,ANTA_GF,DADRI_CRF,KISHANGANGA,RAPPC,URI2,ANTA_LF,DADRI_GF,RAPPB,CHAMERA2,UNCHAHAR1,DHAULIGNGA,AURY_GF,AURY_CRF,TEHRI,RIHAND1,DADRI_LF,AURY_RF,SALAL,RIHAND2,UNCHAHAR4,RAMPUR,DULHASTI,PARBATI3,ANTA_CRF,CHAMERA3,AURY_LF,UNCHAHAR2,RIHAND3,SEWA2,KOLDAM,DADRI_RF,SINGRAULI_HYDRO,NJPC,TANDA2,UNCHAHAR3,ANTA_RF,KOTESHWR,CHAMERA1,NAPP,DADRT2,KHSTPP-II,SASAN,SINGRAULI,JHAJJAR,BRBCL,URI,FSTPP I & II,BSIUL,KHSTPP-I,TALA,TANAKPUR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,13.398294,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,73.977103,119.976948,2.352177,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,24.992786,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,16.091747,0.000000,30.024094,40.656038,47.373781,366.589092,125.526678,336.621285,124.662782,103.365764,14.469000,38.337062,7.639632,6.289964,27.972339,11.910881,11.615134,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,73.977103,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,24.597300,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,15.406881,0.000000,30.024094,40.656038,47.373781,366.589092,142.569423,336.621285,124.662782,103.365764,14.469000,38.337062,11.896219,6.289964,31.031278,11.910881,11.615134,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,2.980614,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,24.597300,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,15.406881,0.000000,30.024094,40.656038,47.373781,366.589092,142.569423,336.621285,124.662782,103.365764,14.469000,45.791491,11.896219,6.289964,31.031278,11.910881,11.615134,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,2.980614,6.506724,57.080594,0.000000,0.000000,33.598227,0.000000,24.597300,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,15.406881,0.000000,30.024094,40.656038,47.373781,366.589092,142.569423,336.621285,124.662782,103.365764,14.469000,45.791491,11.896219,6.289964,31.031278,11.910881,11.615134,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,2.980614,6.506724,57.080594,0.000000,0.000000,33.598227,0.000000,24.597300,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,15.406881,0.000000,30.024094,40.656038,47.373781,366.589092,142.569423,336.621285,124.662782,103.365764,14.469000,45.791491,11.896219,6.289964,31.031278,11.910881,11.615134,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,12.549446,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,2.980614,6.506724,57.080594,0.000000,0.000000,33.598227,0.000000,24.597300,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,15.329713,0.000000,30.024094,40.656038,47.373781,366.589092,142.569423,336.621285,124.662782,103.365764,14.469000,45.791491,11.896219,6.289964,31.031278,11.627288,11.615134,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,2.980614,6.506724,57.080594,0.000000,0.000000,33.598227,0.000000,24.597300,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,15.406881,0.000000,30.024094,40.656038,47.373781,366.589092,142.569423,336.621285,124.662782,103.365764,14.469000,39.934440,11.896219,6.289964,31.031278,11.627288,11.615134,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,12.539800,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,2.980614,6.506724,57.080594,0.000000,0.000000,33.598227,0.000000,24.115000,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,15.406881,0.000000,30.024094,40.656038,47.373781,366.589092,142.569423,336.621285,124.662782,103.365764,14.469000,39.934440,13.793780,6.289964,31.031278,11.910881,11.615134,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,15.362413,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,2.980614,6.506724,57.080594,0.000000,0.000000,33.598227,0.000000,29.152334,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,18.770765,0.000000,30.024094,40.656038,47.373781,438.153538,142.569423,336.621285,124.662782,124.065019,14.469000,39.934440,13.793780,6.289964,31.031278,11.910881,11.615134,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,15.227369,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,2.980614,6.506724,57.080594,0.000000,0.000000,33.598227,0.000000,28.766494,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,18.904327,0.000000,30.024094,40.656038,47.373781,403.740275,142.569423,336.621285,124.662782,201.233019,14.469000,39.934440,13.793780,6.289964,31.031278,11.910881,11.615134,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,19.055384,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,2.980614,6.506724,57.080594,0.000000,0.000000,33.598227,0.000000,37.017683,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,23.907225,0.000000,30.024094,40.656038,47.373781,408.563275,142.569423,336.621285,124.662782,268.755019,14.469000,39.934440,13.793780,6.289964,31.031278,11.910881,11.615134,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,19.055384,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,2.980614,6.506724,57.080594,0.000000,0.000000,33.598227,0.000000,37.017683,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,23.907225,0.000000,30.024094,40.656038,47.373781,469.504774,142.569423,332.063550,124.662782,307.339019,14.469000,39.934440,13.793780,6.289964,31.031278,11.910881,11.615134,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,19.055384,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,2.980614,6.506724,57.080594,0.000000,0.000000,33.598227,0.000000,37.017683,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,23.907225,0.000000,30.024094,40.656038,47.373781,517.769114,142.569423,332.063550,124.662782,331.454019,14.469000,39.934440,13.793780,6.289964,31.031278,11.910881,11.615134,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,18.563438,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,1.659112,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,36.197773,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,23.142973,0.000000,30.024094,40.656038,47.373781,533.131067,125.526678,332.063550,124.662782,243.264369,14.469000,34.609848,13.666260,6.289964,27.972339,9.443627,11.615134,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,8.045392,65.422069,36.993112,0.000000,0.000000,0.000000,46.782935,18.563438,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,1.659112,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,36.197773,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,23.142973,0.000000,30.024094,40.656038,47.373781,542.861639,125.526678,332.063550,124.662782,158.194400,14.469000,34.609848,13.666260,6.289964,27.972339,9.443627,11.615134,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,15.663657,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,1.736280,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,36.197773,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,19.455982,0.000000,30.024094,40.656038,47.373781,458.329690,125.526678,332.063550,124.662782,109.964400,14.469000,27.687878,12.219360,6.289964,27.972339,9.443627,1.977044,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,15.663657,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,63.889316,119.976948,1.736280,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,36.197773,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,19.455982,0.000000,30.024094,40.656038,47.373781,381.161690,125.526678,332.063550,124.662782,109.964400,14.469000,27.687878,12.219360,12.579927,27.972339,9.443627,1.977044,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,13.924218,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,64.449749,119.976948,1.736280,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,24.115000,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,15.071180,0.000000,30.024094,40.656038,47.373781,365.583400,140.164505,332.063550,124.662782,109.964400,14.469000,25.558042,11.896219,12.579927,30.657521,9.443627,1.977044,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,12.317942,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,64.449749,119.976948,1.736280,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,24.115000,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,14.671566,0.000000,30.024094,40.656038,47.373781,365.583400,142.569423,332.063550,124.662782,109.964400,14.469000,25.558042,11.896219,12.579927,31.031278,9.443627,1.977044,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,12.317942,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,64.449749,119.976948,1.659112,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,27.612517,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,17.522441,0.000000,30.024094,40.656038,47.373781,365.583400,142.569423,325.552500,124.662782,108.806880,14.469000,27.687878,11.896219,6.289964,31.031278,9.245112,8.031742,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,8.045392,65.422069,18.496556,0.000000,0.000000,0.000000,46.782935,14.191639,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,64.449749,119.976948,1.659112,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,27.905299,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,17.522441,0.000000,30.024094,40.656038,47.373781,365.583400,142.569423,325.552500,124.662782,108.806880,14.469000,27.687878,11.896219,0.000000,31.031278,9.245112,11.615134,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,8.045392,65.422069,23.120694,0.000000,0.000000,0.000000,46.782935,15.175184,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,64.449749,119.976948,1.659112,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,27.905299,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,17.522441,0.000000,30.024094,40.656038,47.373781,365.583400,142.569423,325.552500,124.662782,109.964400,14.469000,27.687878,11.896219,0.000000,31.031278,9.245112,11.615134,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,8.045392,65.422069,23.120694,0.000000,0.000000,0.000000,46.782935,15.175184,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,64.449749,119.976948,1.659112,6.506724,57.080594,16.189091,0.000000,33.598227,0.000000,27.905299,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,17.522441,0.000000,30.024094,40.656038,47.373781,365.583400,142.569423,325.552500,124.662782,109.964400,14.469000,27.687878,11.896219,0.000000,31.031278,9.245112,11.615134,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,8.045392,65.422069,23.120694,0.000000,0.000000,0.000000,46.782935,18.520899,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,1.910914,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,36.411914,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,22.345441,0.000000,40.032126,40.656038,47.373781,365.583400,142.569423,325.552500,124.662782,109.964400,14.469000,27.687878,11.896219,0.000000,31.031278,8.791364,11.615134,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,8.045392,65.422069,23.120694,0.000000,0.000000,0.000000,46.782935,18.520899,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,1.929200,6.506724,57.080594,4.120860,0.000000,33.598227,0.000000,36.411914,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,22.345441,0.000000,40.032126,40.656038,47.373781,365.583400,142.569423,325.552500,124.662782,109.964400,14.469000,27.687878,11.896219,0.000000,31.031278,8.791364,11.615134,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,8.045392,65.422069,23.120694,0.000000,0.000000,0.000000,46.782935,21.420679,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,1.929200,6.506724,57.080594,13.245620,0.000000,33.598227,0.000000,42.050869,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,24.853065,0.000000,40.032126,40.656038,47.373781,367.866222,142.569423,325.552500,124.662782,109.964400,14.469000,34.077389,13.793780,0.000000,31.031278,8.791364,11.615134,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,8.045392,65.422069,23.120694,0.000000,0.000000,0.000000,46.782935,18.968570,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,1.929200,6.506724,57.080594,75.611886,0.000000,33.598227,0.000000,36.485706,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,23.242809,0.000000,40.032126,40.656038,47.373781,367.866222,142.569423,325.552500,124.662782,109.964400,14.469000,34.077389,13.793780,0.000000,31.031278,8.791364,11.615134,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,8.045392,65.422069,23.120694,0.000000,0.000000,0.000000,46.782935,18.968570,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,1.929200,6.506724,57.080594,75.611886,0.000000,33.598227,0.000000,36.062729,125.957564,0.000000,9.850160,0.000000,1.086321,173.591783,5.168424,23.422707,0.000000,40.032126,40.656038,47.373781,367.866222,142.569423,325.552500,125.841716,109.964400,14.469000,38.337062,13.793780,6.289964,31.031278,8.224180,11.615134,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,8.191672,65.422069,23.120694,0.000000,0.000000,0.000000,48.298171,18.968570,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,1.929200,6.677563,57.080594,75.611886,0.000000,33.598227,0.000000,36.062729,125.957564,9.177669,9.850160,0.000000,1.086321,175.580295,5.168424,23.422707,0.000000,44.035339,40.656038,47.373781,367.866222,142.569423,325.552500,125.841716,109.964400,14.469000,38.337062,13.793780,18.965386,31.031278,8.224180,12.480091,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,8.191672,65.422069,23.120694,0.000000,0.000000,0.000000,48.298171,21.420679,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,1.649466,6.677563,57.080594,75.611886,0.000000,33.598227,0.000000,41.489086,125.957564,18.171785,9.850160,0.000000,1.086321,175.580295,5.168424,26.032432,0.000000,44.035339,40.656038,47.373781,423.807391,142.569423,325.552500,125.841716,206.424400,14.469000,38.337062,13.793780,18.965386,31.031278,8.224180,12.480091,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,8.191672,65.422069,23.120694,0.000000,0.000000,0.000000,48.298171,19.896708,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,1.649466,6.677563,57.080594,75.611886,0.000000,33.598227,0.000000,41.489086,125.957564,18.171785,9.850160,0.000000,1.086321,175.580295,5.168424,26.032432,0.000000,44.035339,40.656038,47.373781,529.911969,142.569423,325.552500,125.841716,302.884400,14.469000,38.337062,13.793780,18.965386,31.031278,8.224180,12.480091,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,8.191672,65.422069,23.120694,0.000000,0.000000,0.000000,48.298171,19.896708,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,1.649466,6.677563,57.080594,75.611886,0.000000,33.598227,0.000000,41.489086,125.957564,18.171785,9.850160,0.000000,1.086321,175.580295,5.168424,26.032432,0.000000,44.035339,40.656038,47.373781,661.549014,142.569423,325.552500,125.841716,398.339866,14.469000,38.337062,13.793780,18.965386,31.031278,7.798791,11.120873,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,8.191672,65.422069,23.120694,0.000000,0.000000,0.000000,48.298171,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,2.923622,6.677563,57.080594,8.830413,0.000000,33.598227,0.000000,42.106430,125.957564,18.171785,9.850160,0.000000,1.086321,175.580295,5.168424,26.640130,0.000000,44.035339,40.656038,47.373781,664.240248,142.569423,325.552500,125.841716,404.069590,14.469000,38.337062,13.793780,18.965386,31.031278,7.798791,11.120873,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,8.191672,65.422069,26.203454,0.000000,0.000000,0.000000,48.298171,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,2.924185,6.677563,57.080594,16.189091,0.000000,33.598227,0.000000,42.106430,125.957564,18.171785,9.850160,0.000000,1.107212,175.580295,5.168424,26.640130,0.000000,44.035339,40.656038,47.373781,664.240248,142.569423,327.578160,125.841716,404.069590,14.469000,38.337062,13.793780,18.965386,31.031278,7.798791,2.471305,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,8.191672,65.422069,26.203454,0.000000,0.000000,0.000000,48.298171,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,80.702294,119.976948,2.924185,6.677563,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,18.171785,9.850160,0.000000,1.107212,175.580295,5.168424,26.640130,0.000000,44.035339,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,38.337062,13.793780,18.965386,31.031278,7.798791,2.471305,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,8.191672,65.422069,26.203454,0.000000,0.000000,0.000000,48.298171,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.677563,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,18.171785,9.850160,0.000000,1.107212,175.580295,5.168424,26.640130,0.000000,44.035339,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,38.337062,13.793780,18.965386,31.031278,7.798791,2.471305,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.506724,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,9.177669,9.850160,0.000000,1.107212,173.591783,5.168424,26.640130,0.000000,37.808120,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,38.337062,13.793780,1.061060,31.031278,7.798791,2.471305,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.506724,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,9.177669,9.850160,0.000000,1.107212,173.591783,5.168424,26.630484,0.000000,37.808120,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,35.142307,13.793780,1.061060,31.031278,7.798791,11.120873,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.506724,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,9.177669,9.850160,0.000000,1.107212,173.591783,5.168424,26.640130,0.000000,37.808120,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,35.142307,13.793780,1.061060,31.031278,7.798791,11.120873,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.506724,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,9.177669,9.850160,0.000000,1.107212,173.591783,5.168424,26.640130,0.000000,37.808120,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,36.207226,13.793780,2.122120,31.031278,8.082383,11.120873,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,8.191672,65.422069,26.203454,0.000000,0.000000,0.000000,48.298171,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.677563,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,18.171785,9.850160,0.000000,1.107212,175.580295,5.168424,26.640130,0.000000,44.035339,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,36.207226,13.793780,18.965386,31.031278,8.082383,12.480091,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,8.191672,65.422069,26.203454,0.000000,0.000000,0.000000,48.298171,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.677563,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,18.171785,9.850160,0.000000,1.107212,175.580295,5.168424,26.640130,0.000000,44.035339,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,37.272144,13.793780,18.965386,31.031278,8.224180,12.480091,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,8.191672,65.422069,26.203454,0.000000,0.000000,0.000000,48.298171,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.677563,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,18.171785,9.850160,0.000000,1.107212,175.580295,5.168424,26.640130,0.000000,44.035339,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,37.272144,13.793780,18.965386,31.031278,8.224180,12.480091,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,8.191672,65.422069,26.203454,0.000000,0.000000,0.000000,48.298171,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.677563,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,18.171785,9.850160,0.000000,1.107212,175.580295,5.168424,26.640130,0.000000,44.035339,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,37.272144,13.793780,18.965386,31.031278,8.507772,12.480091,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.506724,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,9.177669,9.850160,0.000000,1.107212,173.591783,5.168424,26.640130,0.000000,37.808120,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,37.272144,13.793780,6.289964,31.031278,8.507772,11.615134,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.506724,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,0.000000,9.850160,0.000000,1.107212,173.591783,5.168424,26.640130,0.000000,37.808120,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,37.272144,13.793780,6.289964,31.031278,8.791364,11.615134,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.506724,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,0.000000,9.850160,0.000000,1.107212,173.591783,5.168424,26.640130,0.000000,37.808120,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,37.272144,13.793780,6.289964,31.031278,9.074957,11.615134,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.506724,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,0.000000,9.850160,0.000000,1.107212,173.591783,5.168424,26.640130,0.000000,37.808120,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,37.272144,13.793780,6.289964,31.031278,9.074957,1.853479,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,8.045392,65.422069,26.203454,0.000000,0.000000,0.000000,46.782935,20.263256,41.994958,0.000000,0.000000,62.103359,93.620163,0.000000,0.000000,77.339699,119.976948,2.924185,6.506724,57.080594,17.660827,0.000000,33.598227,0.000000,42.106430,125.957564,0.000000,9.850160,0.000000,1.107212,173.591783,5.168424,26.640130,0.000000,37.808120,40.656038,47.373781,664.240248,142.569423,327.722850,125.841716,404.069590,14.469000,37.272144,13.793780,6.289964,31.031278,9.074957,1.853479,0,0,0,0,0

