Block,Time,KOTESHWR,TANDA2,NJPC,TANAKPUR,AURY_GF,URI,DHAULIGNGA,RAPPB,UNCHAHAR3,DADRI_CRF,RAMPUR,ANTA_LF,SINGRAULI,RIHAND1,ANTA_GF,AURY_LF,RIHAND3,KISHANGANGA,TEHRI,DADRI_GF,AURY_RF,CHAMERA3,DULHASTI,RIHAND2,UNCHAHAR1,RAPPC,URI2,JHAJJAR,DADRI_RF,NAPP,CHAMERA2,UNCHAHAR2,UNCHAHAR4,SEWA2,ANTA_RF,DADRT2,DADRI_LF,PARBATI3,BSIUL,SINGRAULI_HYDRO,AURY_CRF,CHAMERA1,ANTA_CRF,KOLDAM,SALAL,KHSTPP-II,BRBCL,TALA,KHSTPP-I,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,2.846996,173.843731,5.568507,0.000000,35.193312,21.027955,0.000000,14.924700,0.000000,6.516168,0.000000,138.386842,65.566767,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,12.248880,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,24.150000,0.000000,0.000000,0.000000,365.292900,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,79.231320,19.319988,0.000000,25.116000,12.084660,396.663750,0,0,0,0,0

49,12:00-12:15,0.000000,2.846996,173.843731,5.568507,0.000000,35.193312,21.027955,0.000000,15.456000,0.000000,6.516168,0.000000,138.386842,64.987167,0.000000,0.000000,92.812894,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,96.311069,12.558000,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,25.116000,0.000000,0.000000,0.000000,364.375200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,56.124600,81.144000,19.319988,0.000000,25.116000,12.084660,396.663750,0,0,0,0,0

50,12:15-12:30,0.000000,2.846996,173.843731,11.755737,0.000000,35.193312,21.027955,0.000000,15.456000,0.000000,6.516168,0.000000,138.386842,64.987167,0.000000,0.000000,92.812894,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,96.311069,12.558000,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,25.116000,0.000000,0.000000,0.000000,364.375200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,56.124600,81.144000,19.319988,0.000000,25.116000,12.084660,396.663750,0,0,0,0,0

51,12:30-12:45,0.000000,2.846996,173.843731,11.755737,0.000000,35.193312,21.027955,0.000000,15.456000,0.000000,6.516168,0.000000,138.386842,64.987167,0.000000,0.000000,92.812894,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,96.311069,12.558000,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,25.116000,0.000000,0.000000,0.000000,364.375200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,81.144000,19.319988,0.000000,25.116000,12.084660,396.663750,0,0,0,0,0

52,12:45-13:00,0.000000,2.846996,173.843731,11.755737,0.000000,35.193312,21.027955,0.000000,15.456000,0.000000,6.516168,0.000000,138.386842,64.987167,0.000000,0.000000,92.812894,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,96.311069,12.558000,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,25.116000,0.000000,0.000000,0.000000,364.375200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,81.144000,19.319988,0.000000,25.116000,12.084660,396.663750,0,0,0,0,0

53,13:00-13:15,0.000000,2.846996,173.843731,4.826039,0.000000,42.658560,21.027955,0.000000,15.456000,0.000000,6.516168,0.000000,138.386842,64.987167,0.000000,0.000000,92.812894,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,96.311069,12.558000,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,25.116000,0.000000,0.000000,0.000000,364.375200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,97.873574,19.319988,0.000000,30.230294,12.084660,396.663750,0,0,0,0,0

54,13:15-13:30,0.000000,2.846996,173.843731,4.949784,0.000000,42.658560,31.514567,0.000000,15.456000,0.000000,6.516168,0.000000,138.386842,64.987167,0.000000,0.000000,92.812894,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,96.311069,12.558000,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,25.116000,0.000000,0.000000,0.000000,364.375200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,97.873574,19.319988,0.000000,30.230294,12.084660,396.663750,0,0,0,0,0

55,13:30-13:45,0.000000,2.846996,173.843731,11.755737,0.000000,35.193312,31.468960,0.000000,15.456000,0.000000,6.516168,0.000000,138.386842,64.987167,0.000000,0.000000,92.812894,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,96.311069,12.558000,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,25.116000,0.000000,0.000000,0.000000,364.375200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,97.873574,19.319988,0.000000,30.230294,12.084660,396.663750,0,0,0,0,0

56,13:45-14:00,0.000000,2.846996,173.843731,11.755737,0.000000,35.193312,31.468960,0.000000,15.456000,0.000000,6.516168,0.000000,138.386842,64.987167,0.000000,0.000000,92.812894,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,96.311069,12.558000,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,25.116000,0.000000,0.000000,0.000000,364.375200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,97.873574,19.319988,0.000000,30.230294,12.084660,396.663750,0,0,0,0,0

57,14:00-14:15,0.000000,2.846996,173.843731,11.755737,0.000000,35.193312,31.468960,0.000000,15.456000,0.000000,6.516168,0.000000,138.386842,93.754781,0.000000,0.000000,116.990980,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,118.119486,12.558000,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,25.116000,0.000000,0.000000,0.000000,364.375200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,126.190319,19.319988,0.000000,38.693420,15.113456,396.663750,0,0,0,0,0

58,14:15-14:30,0.000000,2.846996,173.843731,5.568507,0.000000,35.193312,31.468960,0.000000,19.744660,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,38.108960,120.151080,15.837259,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,30.953333,0.000000,0.000000,0.000000,364.375200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,143.257800,19.319988,0.000000,42.803460,17.319028,396.663750,0,0,0,0,0

59,14:30-14:45,0.000000,2.846996,173.843731,4.949784,0.000000,35.193312,31.468960,0.000000,22.548372,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,38.108960,120.151080,18.538120,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,36.455101,0.000000,0.000000,0.000000,435.077513,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,143.257800,19.319988,0.000000,42.803460,17.319028,396.663750,0,0,0,0,0

60,14:45-15:00,0.000000,2.846996,173.843731,4.949784,0.000000,35.193312,31.468960,0.000000,22.548372,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,38.108960,120.151080,18.538120,65.192679,36.602241,127.463217,0.000000,45.793467,31.233890,36.455101,0.000000,0.000000,0.000000,340.257995,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,143.257800,19.319988,0.000000,42.803460,17.319028,396.663750,0,0,0,0,0

61,15:00-15:15,0.000000,2.846996,173.843731,6.187230,0.000000,35.193312,31.468960,0.000000,22.548372,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,38.108960,120.151080,18.538120,65.192679,36.602241,127.463217,0.000000,45.793467,31.233890,36.455101,0.000000,0.000000,0.000000,367.877626,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,143.257800,19.319988,0.000000,42.803460,17.319028,396.663750,0,0,0,0,0

62,15:15-15:30,0.000000,2.846996,173.843731,6.187230,0.000000,35.193312,31.468960,0.000000,22.548372,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,38.108960,120.151080,18.538120,65.192679,36.602241,127.463217,0.000000,45.793467,31.233890,36.455101,0.000000,0.000000,0.000000,369.029098,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,72.961980,143.257800,19.319988,0.000000,42.803460,17.319028,396.663750,0,0,0,0,0

63,15:30-15:45,0.000000,2.846996,173.843731,6.187230,0.000000,35.193312,31.468960,0.000000,22.596672,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,38.108960,120.151080,18.538120,65.192679,36.602241,130.280073,0.000000,45.793467,31.233890,36.503401,0.000000,0.000000,0.000000,372.483514,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,75.206964,143.257800,19.319988,0.000000,42.803460,17.792368,396.663750,0,0,0,0,0

64,15:45-16:00,0.000000,2.846996,173.843731,6.187230,0.000000,35.193312,31.468960,0.000000,22.596672,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,38.108960,120.151080,18.538120,65.192679,36.602241,130.280073,0.000000,45.793467,31.233890,36.503401,0.000000,0.000000,0.000000,374.786458,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,4.479730,75.206964,143.257800,19.319988,0.000000,42.803460,17.792368,396.663750,0,0,0,0,0

65,16:00-16:15,0.000000,2.846996,173.843731,6.187230,0.000000,35.193312,31.468960,0.000000,26.070215,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,38.108960,120.151080,21.451769,65.192679,36.602241,115.920000,0.000000,45.793467,23.709937,42.111901,0.000000,0.000000,0.000000,363.409200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,6.719595,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

66,16:15-16:30,0.000000,2.846996,173.843731,6.187230,0.000000,35.193312,31.468960,0.000000,26.070215,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,21.451769,65.192679,36.602241,115.920000,0.000000,45.793467,23.709937,42.111901,0.000000,0.000000,0.000000,363.409200,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,6.719595,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

67,16:30-16:45,0.000000,2.846996,173.843731,6.187230,0.000000,35.193312,31.468960,0.000000,26.070215,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,21.451769,65.192679,36.602241,115.920000,0.000000,45.793467,23.709937,42.111901,0.000000,0.000000,0.000000,404.526308,0.000000,0.000000,6.299093,1.108819,0.000000,0.000000,0.000000,6.719595,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

68,16:45-17:00,0.000000,2.846996,173.843731,6.187230,0.000000,35.193312,31.468960,0.000000,26.070215,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,21.451769,65.192679,36.602241,115.920000,0.000000,45.793467,23.709937,42.111901,0.000000,0.000000,0.000000,419.642089,0.000000,0.000000,6.299093,1.108819,0.000000,12.210240,0.000000,6.719595,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

69,17:00-17:15,0.000000,2.846996,173.843731,6.187230,0.000000,35.193312,31.468960,0.000000,26.070215,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,21.451769,65.192679,36.602241,204.067500,0.000000,45.793467,23.709937,42.111901,0.000000,0.000000,0.000000,429.363043,0.000000,0.000000,6.299093,1.108819,0.000000,24.420480,0.000000,6.719595,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

70,17:15-17:30,0.000000,2.846996,173.843731,6.187230,0.000000,35.193312,31.468960,0.000000,26.070215,0.000000,6.516168,0.000000,138.386842,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,21.451769,65.192679,36.602241,300.667500,0.000000,45.793467,23.709937,42.111901,0.000000,0.000000,0.000000,432.917923,0.000000,0.000000,6.299093,1.108819,0.000000,24.420480,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

71,17:30-17:45,0.000000,2.846996,173.843731,7.424676,0.000000,35.193312,31.468960,0.000000,26.070215,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,21.451769,65.192679,36.602241,355.322524,0.000000,45.793467,23.709937,42.111901,0.000000,0.000000,0.000000,433.574803,0.000000,4.126840,6.299093,1.108819,0.000000,24.420480,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

72,17:45-18:00,0.000000,2.846996,173.843731,7.424676,0.000000,35.193312,31.468960,0.000000,26.070215,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,22.408722,57.163439,120.151080,21.451769,65.192679,36.602241,355.322524,0.000000,45.793467,23.709937,42.111901,0.000000,0.000000,0.000000,403.319683,0.000000,5.895486,6.299093,1.108819,0.000000,36.783348,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

73,18:00-18:15,0.000000,2.846996,173.843731,7.424676,0.000000,35.193312,31.468960,0.000000,26.070215,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.451769,65.192679,36.602241,264.086782,0.000000,45.793467,31.233890,42.111901,0.000000,0.000000,0.000000,383.923993,0.000000,8.843230,6.299093,1.108819,0.000000,40.713519,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

74,18:15-18:30,0.000000,2.846996,173.843731,7.424676,0.000000,35.193312,31.468960,0.000000,26.070215,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.451769,65.192679,36.602241,167.359500,0.000000,45.793467,31.233890,42.111901,0.000000,0.000000,0.000000,366.114000,0.000000,57.480992,6.299093,1.108819,0.000000,40.713519,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

75,18:30-18:45,0.000000,2.846996,173.843731,7.424676,0.000000,35.193312,42.055908,0.000000,26.070215,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.451769,65.192679,36.602241,115.920000,0.000000,45.793467,31.233890,42.111901,0.000000,5.208228,0.000000,366.114000,0.000000,57.480992,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,33.626460,20.092800,396.663750,0,0,0,0,0

76,18:45-19:00,0.000000,2.846996,175.835130,7.424676,0.000000,35.193312,42.896601,0.000000,26.070215,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.451769,65.192679,38.127335,115.920000,0.000000,45.793467,48.210205,42.111901,0.000000,12.101470,0.000000,366.114000,0.000000,57.480992,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,33.626460,20.092800,396.663750,0,0,0,0,0

77,19:00-19:15,0.000000,5.175914,175.835130,7.424676,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,145.955452,0.000000,45.793467,48.210205,42.749461,0.000000,18.198159,0.000000,432.742852,0.000000,57.480992,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,33.626460,20.092800,396.663750,0,0,0,0,0

78,19:15-19:30,0.000000,5.175914,175.835130,7.424676,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,145.955452,0.000000,45.793467,48.210205,42.749461,0.000000,15.318316,0.000000,439.470011,0.000000,57.480992,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,33.626460,20.092800,396.663750,0,0,0,0,0

79,19:30-19:45,0.000000,5.175914,175.835130,7.424676,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,146.245252,0.000000,45.793467,48.210205,42.749461,0.164926,15.318316,0.000000,439.470011,0.000000,57.480992,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,33.626460,20.092800,396.663750,0,0,0,0,0

80,19:45-20:00,0.000000,5.175914,175.835130,7.424676,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,146.245252,0.000000,45.793467,48.210205,42.749461,0.666212,12.101470,0.000000,439.470011,0.000000,7.369358,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

81,20:00-20:15,0.000000,5.175914,175.835130,7.424676,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,242.845252,0.000000,45.793467,48.210205,42.749461,0.843683,12.101470,0.000000,441.200862,0.000000,4.126840,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

82,20:15-20:30,0.000000,5.175914,175.835130,7.424676,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,339.445252,0.000000,45.793467,48.210205,42.749461,1.026134,12.101470,0.000000,442.714226,0.000000,4.126840,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,20.092800,396.663750,0,0,0,0,0

83,20:30-20:45,0.000000,5.175914,175.835130,7.424676,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,396.930752,0.000000,45.793467,48.210205,42.749461,1.336394,12.101470,0.000000,504.948341,0.000000,16.212588,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

84,20:45-21:00,0.000000,5.175914,173.843731,7.424676,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,396.930752,0.000000,45.793467,46.850834,42.749461,1.922340,12.101470,0.000000,556.702226,0.000000,16.212588,3.187800,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

85,21:00-21:15,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,396.930752,0.000000,45.793467,46.850834,42.749461,0.320576,12.101470,0.000000,605.002226,0.000000,16.212588,3.187800,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

86,21:15-21:30,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,408.077040,0.000000,45.793467,46.850834,42.749461,0.320576,12.101470,0.000000,664.720005,0.000000,4.126840,3.187800,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

87,21:30-21:45,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,408.077040,0.000000,45.793467,46.850834,42.749461,0.320576,12.101470,0.000000,664.720005,0.000000,0.000000,3.187800,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

88,21:45-22:00,0.000000,5.175914,175.835130,6.187230,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,408.077040,0.000000,45.793467,48.210205,42.749461,0.529840,18.198159,0.000000,664.720005,0.000000,0.000000,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

89,22:00-22:15,0.000000,5.175914,175.835130,6.187230,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,408.077040,0.000000,45.793467,48.210205,42.749461,0.000000,18.198159,0.000000,664.720005,0.000000,0.000000,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

90,22:15-22:30,0.000000,5.175914,175.835130,6.187230,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,18.668143,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,408.077040,9.710767,45.793467,48.210205,42.749461,0.000000,18.198159,0.000000,664.720005,0.000000,0.000000,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

91,22:30-22:45,0.000000,5.175914,175.835130,6.187230,0.000000,35.193312,42.896601,0.000000,26.699256,0.000000,6.687255,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.203561,0.000000,0.000000,18.345692,33.646990,57.163439,120.151080,21.857489,65.192679,38.127335,408.077040,17.220882,45.793467,48.210205,42.749461,0.000000,12.101470,0.000000,664.720005,0.000000,0.000000,18.992912,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

92,22:45-23:00,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,18.345692,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,408.077040,17.220882,45.793467,46.850834,42.749461,0.000000,12.101470,0.000000,664.720005,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

93,23:00-23:15,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,18.345692,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,408.077040,17.543912,45.793467,46.850834,42.749461,0.160288,12.101470,0.000000,664.720005,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

94,23:15-23:30,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,18.345692,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,408.077040,17.543912,45.793467,46.850834,42.749461,0.310558,12.101470,0.000000,664.720005,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

95,23:30-23:45,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,2.639472,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,408.077040,17.543912,45.793467,46.850834,42.749461,0.621116,12.101470,0.000000,664.720005,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,19.319988,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

96,23:45-24:00,0.000000,5.175914,173.843731,6.187230,0.000000,35.193312,42.055908,0.000000,26.699256,0.000000,6.516168,0.000000,138.471409,93.756041,0.000000,0.000000,126.140377,8.057069,0.000000,0.000000,0.000000,33.646990,57.163439,120.151080,21.857489,65.192679,36.602241,408.077040,0.000000,45.793467,46.850834,42.749461,0.637560,12.101470,0.000000,664.720005,0.000000,0.000000,6.299093,1.108819,0.000000,40.715045,0.000000,8.959460,75.206964,143.257800,18.823619,0.000000,42.803460,19.335456,396.663750,0,0,0,0,0

