Block,Time,DADRI_CRF,AURY_LF,ANTA_LF,ANTA_RF,DADRT2,ANTA_GF,DADRI_LF,RAPPC,RAPPB,NJPC,SINGRAULI_HYDRO,RAMPUR,SEWA2,NAPP,JHAJJAR,CHAMERA3,BSIUL,URI2,RIHAND2,URI,AURY_RF,DULHASTI,TANAKPUR,PARBATI3,AURY_CRF,ANTA_CRF,UNCHAHAR4,UNCHAHAR1,DADRI_RF,KOTESHWR,UNCHAHAR3,TANDA2,CHAMERA1,AURY_GF,DHAULIGNGA,CHAMERA2,TEHRI,SALAL,KISHANGANGA,UNCHAHAR2,DADRI_GF,RIHAND3,SINGRAULI,KOLDAM,RIHAND1,KHSTPP-II,KUDGI,SASAN,BRBCL,TALA,KHSTPP-I,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
30,07:15-07:30,0.000000,0.000000,0.000000,0.000000,249.913860,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.537385,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,9.336632,0.000000,33.336660,14.113743,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,26.871898,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,13.79,330.915375,14.490000,25.560360,20.565271,9.764618,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,0.000000,213.329908,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.537385,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,9.336632,0.000000,33.336660,13.355392,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,16.615200,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,19.32,330.915375,14.490000,25.560360,20.565271,10.269063,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.537385,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,9.336632,0.000000,33.336660,13.355392,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,13.586552,0.000000,119.460993,121.317525,0.000000,88.872000,88.950826,28.98,330.915375,14.490000,25.560360,21.598891,10.269063,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.537385,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,9.336632,0.000000,33.336660,13.355392,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,12.596640,0.000000,119.460993,121.317525,0.000000,88.872000,71.781061,38.64,330.915375,14.490000,25.560360,13.746180,7.121255,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.537385,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,9.336632,0.000000,33.336660,13.355392,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,12.596640,0.000000,119.460993,121.317525,0.000000,88.872000,61.718416,53.13,330.915375,14.490000,25.560360,13.746180,7.121255,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.537385,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,10.303252,0.000000,33.336660,13.753474,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,12.596640,0.000000,119.460993,121.317525,0.000000,88.872000,42.233520,62.79,330.915375,14.490000,25.560360,13.746180,5.284275,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.537385,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,10.303252,0.000000,33.336660,13.753474,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,12.596640,0.000000,119.460993,121.317525,0.000000,88.872000,48.279134,77.28,330.915375,14.490000,25.560360,13.746180,2.898000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.537385,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,10.303252,0.000000,33.336660,13.753474,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,16.634520,0.000000,119.460993,121.317525,0.000000,88.872000,48.279134,43.47,330.915375,14.490000,25.560360,13.736520,2.898000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.537385,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,10.303252,0.000000,33.336660,13.753474,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,16.634520,0.000000,119.460993,121.317525,0.000000,88.872000,48.279134,48.30,330.915375,14.490000,25.560360,13.736520,2.898000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,7.424676,0.000000,0.000000,0.000000,0.000000,11.488386,0.000000,33.336660,13.753474,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,16.634520,0.000000,119.460993,121.317525,0.000000,88.872000,48.279134,57.96,330.915375,14.490000,25.560360,13.736520,2.898000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,7.424676,0.000000,0.000000,0.000000,0.000000,11.488386,0.000000,33.336660,13.753474,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,16.615200,0.000000,119.460993,121.317525,0.000000,88.872000,48.279134,62.79,330.915375,14.490000,25.560360,13.736520,2.898000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,329.261100,27.185307,0.000000,31.317063,114.108750,45.324720,0.000000,15.864038,7.424676,0.000000,0.000000,0.000000,0.000000,10.430310,0.000000,33.336660,13.753474,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,16.615200,0.000000,119.460993,121.317525,0.000000,88.872000,82.254031,67.62,330.915375,14.490000,25.560360,20.353427,6.564510,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,31.317063,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,10.430310,0.000000,33.336660,13.753474,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,16.615200,0.000000,119.460993,121.317525,0.000000,88.872000,82.254031,69.55,330.915375,14.490000,25.560360,20.353427,7.121255,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,31.317063,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,10.884098,0.000000,33.336660,13.753474,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,16.615200,0.000000,119.460993,121.317525,0.000000,88.872000,92.680949,71.48,330.915375,14.490000,25.560360,20.353427,7.121255,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,212.520000,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,31.317063,114.108750,50.123808,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.193888,0.000000,33.336660,15.568539,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,25.314320,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,74.38,330.915375,14.490000,25.560360,20.353427,7.121255,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,50.123808,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.574751,0.000000,33.336660,15.568539,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,25.314320,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,79.21,330.915375,14.490000,25.560360,26.454876,10.269063,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,221.608997,0.000000,0.000000,49.034160,0.000000,147.740523,1.034856,0.000000,15.266710,37.243937,328.836060,27.185307,0.000000,30.407439,114.108750,45.324720,0.000000,15.864038,11.384503,0.000000,0.000000,0.000000,0.000000,11.574751,0.000000,33.336660,15.568539,0.000000,41.209560,0.000000,35.347582,0.000000,60.127704,80.819424,0.000000,25.314320,0.000000,119.460993,121.317525,0.000000,88.872000,94.996440,76.31,330.915375,14.490000,25.560360,26.454876,10.269063,0,0,0,0,0

