Block,Time,UNCHAHAR2,TANAKPUR,DADRI_RF,JHAJJAR,AURY_RF,CHAMERA2,KOLDAM,RIHAND3,AURY_CRF,UNCHAHAR1,DADRI_CRF,TANDA2,RIHAND1,RAMPUR,CHAMERA1,DADRI_GF,TEHRI,BSIUL,SINGRAULI,ANTA_CRF,KOTESHWR,NAPP,SINGRAULI_HYDRO,SEWA2,URI2,NJPC,RIHAND2,DULHASTI,SALAL,PARBATI3,ANTA_RF,CHAMERA3,KISHANGANGA,AURY_GF,UNCHAHAR4,ANTA_LF,RAPPB,ANTA_GF,RAPPC,DADRI_LF,URI,DHAULIGNGA,UNCHAHAR3,DADRT2,AURY_LF,TALA,FSTPP I & II,SASAN,KUDGI,BRBCL,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,14.290123,11.652463,0.000000,222.571000,0.000000,38.233943,0.000000,119.671225,0.000000,11.336546,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,12.577563,364.040104,0.000000,22.760304,6.405690,402.805125,30.00,14.515537,12.745770,72.064716,0,0,0,0,0

48,11:45-12:00,14.290123,11.652463,0.000000,222.571000,0.000000,38.233943,0.000000,119.671225,0.000000,11.336546,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,12.577563,364.040104,0.000000,22.760304,6.405690,402.805125,31.93,14.515537,12.745770,72.064716,0,0,0,0,0

49,12:00-12:15,8.766115,11.652463,0.000000,222.571000,0.000000,38.233943,0.000000,119.671225,0.000000,11.171675,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,9.846666,357.411746,0.000000,22.760304,6.405690,402.805125,31.93,14.515537,12.745770,72.064716,0,0,0,0,0

50,12:15-12:30,8.709300,11.652463,0.000000,222.571000,0.000000,38.233943,0.000000,119.671225,0.000000,11.171675,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,9.839994,357.411746,0.000000,22.760304,6.405690,402.805125,30.97,14.515537,12.745770,72.064716,0,0,0,0,0

51,12:30-12:45,8.709300,11.652463,0.000000,222.571000,0.000000,38.233943,0.000000,119.671225,0.000000,11.171675,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,47.006995,35.409788,9.839994,357.411746,0.000000,22.760304,6.405690,402.805125,38.45,14.515537,12.745770,72.064716,0,0,0,0,0

52,12:45-13:00,8.709300,11.652463,0.000000,222.571000,0.000000,38.233943,0.000000,119.671225,0.000000,11.171675,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,47.006995,35.409788,9.839994,357.411746,0.000000,22.760304,6.405690,402.805125,38.71,14.515537,12.745770,72.064716,0,0,0,0,0

53,13:00-13:15,10.138621,11.652463,0.000000,222.571000,0.000000,38.233943,0.000000,119.671225,0.000000,11.092607,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,9.603781,356.722168,0.000000,22.760304,6.405690,402.805125,38.71,14.515537,12.745770,72.064716,0,0,0,0,0

54,13:15-13:30,10.138621,11.652463,0.000000,222.571000,0.000000,38.233943,0.000000,119.671225,0.000000,11.092607,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,9.603781,356.722168,0.000000,22.760304,6.405690,402.805125,38.71,14.515537,12.745770,72.064716,0,0,0,0,0

55,13:30-13:45,10.138621,11.652463,0.000000,215.942255,0.000000,38.233943,0.000000,119.671225,0.000000,11.341373,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,10.876960,356.722168,0.000000,22.760304,6.405690,400.627800,38.71,14.515537,12.745770,72.064716,0,0,0,0,0

56,13:45-14:00,10.138621,11.652463,0.000000,215.942255,0.000000,38.233943,0.000000,119.671225,0.000000,11.341373,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,10.876960,356.722168,0.000000,22.760304,6.405690,400.627800,38.71,14.515537,12.745770,72.064716,0,0,0,0,0

57,14:00-14:15,8.709300,5.578307,0.000000,259.343600,0.000000,38.233943,0.000000,119.671225,0.000000,11.385533,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,11.008158,420.981628,0.000000,22.760304,9.559037,400.627800,38.71,14.515537,23.344214,120.247273,0,0,0,0,0

58,14:15-14:30,8.709300,5.578307,0.000000,327.082600,0.000000,38.233943,0.000000,119.671225,0.000000,11.151289,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,11.008158,420.981628,0.000000,22.760304,9.559037,400.627800,38.71,14.515537,23.344214,120.247273,0,0,0,0,0

59,14:30-14:45,8.709300,4.958495,17.569948,375.467600,17.409697,38.233943,0.000000,119.671225,0.000000,9.732066,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,11.008158,430.086620,0.000000,22.760304,9.559037,400.627800,38.71,14.515537,23.344214,120.247273,0,0,0,0,0

60,14:45-15:00,21.294529,11.652463,17.569948,390.630685,17.409697,38.233943,0.000000,119.671225,0.000000,9.732066,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,11.008158,430.086620,0.000000,22.760304,13.789725,400.627800,38.71,14.515537,32.895220,142.750870,0,0,0,0,0

61,15:00-15:15,41.020900,11.652463,17.569948,390.630685,17.409697,38.233943,0.000000,119.671225,0.000000,8.709300,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,47.006995,35.409788,9.990969,497.825620,0.000000,22.760304,13.789725,400.627800,38.71,14.515537,32.895220,142.750870,0,0,0,0,0

62,15:15-15:30,41.020900,11.652463,17.569948,390.630685,17.409697,38.233943,0.000000,119.671225,0.000000,8.709300,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,0.000000,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,47.006995,35.409788,9.990969,546.210620,0.000000,22.760304,13.789725,400.627800,38.71,14.515537,32.895220,142.750870,0,0,0,0,0

63,15:30-15:45,41.020900,11.652463,17.569948,327.082600,17.409697,38.233943,0.000000,119.671225,0.000000,9.352914,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,11.709170,134.810287,0.000000,34.349479,37.619531,0.925605,5.108179,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,8.709300,570.975128,0.000000,22.760304,13.789725,400.627800,38.71,14.515537,31.540149,142.750870,0,0,0,0,0

64,15:45-16:00,41.020900,11.652463,17.569948,249.666600,17.409697,38.233943,0.000000,119.671225,0.000000,9.352914,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,34.349479,37.619531,0.925605,10.216357,30.591126,148.642010,114.309562,47.839755,81.861227,3.079705,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,8.709300,580.652128,0.000000,22.760304,13.789725,400.627800,38.71,14.515537,31.540149,142.750870,0,0,0,0,0

65,16:00-16:15,41.020900,11.652463,17.569948,315.941857,17.409697,38.233943,0.000000,119.671225,0.000000,11.616077,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,31.372176,148.642010,114.309562,47.839755,81.861227,14.782585,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,11.342008,600.006128,0.000000,22.760304,13.789725,400.627800,38.71,14.515537,31.540149,142.750870,0,0,0,0,0

66,16:15-16:30,41.020900,11.652463,17.569948,315.941857,17.409697,38.233943,0.000000,119.671225,0.000000,11.616077,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,31.372176,148.642010,114.309562,47.839755,81.861227,14.782585,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,12.292790,613.949620,0.000000,22.760304,13.789725,400.627800,38.71,14.515537,31.540149,142.750870,0,0,0,0,0

67,16:30-16:45,41.020900,11.652463,17.569948,388.519357,17.409697,38.233943,0.000000,119.671225,0.000000,13.594056,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,31.372176,148.642010,114.309562,47.839755,81.861227,14.782585,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,17.224673,652.657620,0.000000,22.760304,13.789725,400.627800,29.03,14.515537,31.540149,142.750870,0,0,0,0,0

68,16:45-17:00,41.020900,11.652463,17.569948,421.370450,17.409697,38.233943,0.000000,119.671225,0.000000,19.063206,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,31.372176,148.642010,114.309562,47.839755,81.861227,14.782585,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,400.627800,24.19,14.515537,31.540149,142.750870,0,0,0,0,0

69,17:00-17:15,41.020900,11.652463,17.569948,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,14.782585,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,400.627800,77.42,14.515537,31.540149,142.750870,0,0,0,0,0

70,17:15-17:30,41.020900,11.652463,17.569948,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,3.079705,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,400.627800,77.42,14.515537,31.540149,142.750870,0,0,0,0,0

71,17:30-17:45,41.020900,11.652463,17.569948,418.197942,17.409697,38.233943,0.000000,119.671225,0.644295,15.273972,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.907093,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,3.079705,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,20.999883,664.596964,0.000000,22.760304,13.789725,400.627800,72.58,14.515537,31.540149,142.750870,0,0,0,0,0

72,17:45-18:00,41.020900,11.652463,17.569948,418.197942,17.409697,38.233943,0.000000,119.671225,0.644295,15.220082,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.907093,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,19.160073,664.596964,0.000000,22.760304,13.789725,400.627800,72.58,14.515537,31.540149,142.750870,0,0,0,0,0

73,18:00-18:15,41.020900,11.652463,17.569948,418.197942,17.409697,38.233943,0.000000,119.671225,0.644295,15.220082,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,47.006995,35.409788,19.160073,664.596964,0.000000,22.760304,13.789725,400.627800,72.58,14.515537,31.540149,142.750870,0,0,0,0,0

74,18:15-18:30,41.020900,11.652463,17.569948,418.197942,17.409697,38.233943,0.000000,119.671225,0.644295,15.220082,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,47.006995,35.409788,19.160073,664.596964,0.000000,22.760304,13.789725,400.627800,72.58,14.515537,31.540149,142.750870,0,0,0,0,0

75,18:30-18:45,41.020900,11.652463,17.569948,418.197942,17.409697,38.233943,0.000000,119.671225,0.644295,15.220082,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,19.160073,664.596964,0.000000,22.760304,13.789725,400.627800,72.58,14.515537,31.540149,142.750870,0,0,0,0,0

76,18:45-19:00,41.020900,9.669065,17.569948,418.197942,17.409697,38.233943,0.000000,119.671225,0.644295,15.220082,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,19.160073,664.596964,0.000000,22.760304,13.789725,400.627800,72.58,14.515537,31.540149,142.750870,0,0,0,0,0

77,19:00-19:15,41.020900,9.669065,22.777432,418.197942,17.409697,38.233943,0.000000,119.671225,0.644295,15.220082,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,19.160073,664.596964,0.000000,22.760304,13.789725,400.627800,67.74,14.515537,31.540149,142.750870,0,0,0,0,0

78,19:15-19:30,41.020900,9.669065,22.777432,418.197942,17.409697,38.233943,0.000000,119.671225,0.644295,15.220082,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,19.160073,664.596964,0.000000,22.760304,13.789725,400.627800,67.74,14.515537,31.540149,142.750870,0,0,0,0,0

79,19:30-19:45,41.020900,9.669065,22.777432,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,25.537700,664.596964,0.000000,22.760304,13.789725,400.627800,67.74,14.515537,31.540149,142.750870,0,0,0,0,0

80,19:45-20:00,41.020900,9.669065,22.777432,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,25.537700,664.596964,0.000000,22.760304,13.789725,400.627800,67.74,14.515537,31.540149,142.750870,0,0,0,0,0

81,20:00-20:15,41.020900,9.669065,22.777432,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,25.537700,664.596964,0.000000,22.760304,13.789725,400.627800,67.74,14.515537,31.540149,142.750870,0,0,0,0,0

82,20:15-20:30,41.020900,11.652463,22.777432,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,25.537700,664.596964,0.000000,22.760304,13.789725,400.627800,67.74,14.515537,31.540149,142.750870,0,0,0,0,0

83,20:30-20:45,41.020900,11.652463,22.777432,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,25.537700,664.596964,0.000000,22.760304,13.789725,400.627800,67.74,14.515537,31.540149,142.750870,0,0,0,0,0

84,20:45-21:00,41.020900,11.652463,22.777432,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,400.627800,67.74,14.515537,31.540149,142.750870,0,0,0,0,0

85,21:00-21:15,41.020900,11.652463,23.427630,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,402.684162,67.74,14.515537,31.949390,142.750870,0,0,0,0,0

86,21:15-21:30,41.020900,11.652463,23.427630,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,402.805125,67.74,14.515537,31.949390,142.750870,0,0,0,0,0

87,21:30-21:45,41.020900,11.652463,23.427630,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,402.805125,67.74,14.515537,31.949390,142.750870,0,0,0,0,0

88,21:45-22:00,41.020900,11.652463,23.427630,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,25.537700,664.596964,0.000000,22.760304,13.789725,402.805125,67.74,14.515537,31.949390,142.750870,0,0,0,0,0

89,22:00-22:15,41.020900,11.652463,23.427630,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,25.537700,664.596964,0.000000,22.760304,13.789725,402.805125,58.06,14.515537,31.949390,142.750870,0,0,0,0,0

90,22:15-22:30,41.020900,11.652463,23.427630,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,25.537700,664.596964,0.000000,22.760304,13.789725,402.805125,58.06,14.515537,31.949390,142.750870,0,0,0,0,0

91,22:30-22:45,41.020900,11.652463,23.427630,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,25.537700,664.596964,0.000000,22.760304,13.789725,402.805125,53.22,14.515537,31.949390,142.750870,0,0,0,0,0

92,22:45-23:00,41.020900,11.652463,23.427630,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,12.620356,134.810287,0.000000,38.166088,37.619531,0.925605,15.293577,30.591126,149.695884,114.309562,47.839755,81.861227,0.000000,0.000000,29.574460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,36.304620,25.537700,664.596964,0.000000,22.760304,13.789725,402.805125,53.22,14.515537,31.949390,142.750870,0,0,0,0,0

93,23:00-23:15,41.020900,11.652463,23.427630,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,402.805125,53.22,14.515537,31.949390,142.750870,0,0,0,0,0

94,23:15-23:30,41.020900,11.652463,23.427630,421.370450,17.409697,38.233943,0.000000,119.671225,0.644295,18.510649,0.000000,0.000000,89.028400,0.000000,41.282082,0.000000,65.354587,6.310178,134.810287,0.000000,34.349479,37.619531,0.925605,15.293577,30.591126,148.642010,114.309562,47.839755,81.861227,0.000000,0.000000,28.124079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.348463,0.000000,40.596950,35.409788,25.537700,664.596964,0.000000,22.760304,13.789725,402.805125,53.22,14.515537,31.949390,142.750870,0,0,0,0,0

