Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU3AND4,KKNP,MAPS,KGSU1AND2,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
50,12:15-12:30,38.64,37.89052,124.384996,130.580717,0,148.982313,7.686,0,22.630299,27.63898,60.424,1.169503,21.929378,3.094586,5.534085,48.849727,19.529562,6.745515,0,97.055943,14.04936,48.499829,204.361722,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,8.232,15.00135,346.5

51,12:30-12:45,38.64,37.89052,124.384996,130.580717,0,148.982313,7.686,0,22.630299,27.63898,60.424,1.169503,21.929378,3.094586,5.534085,48.849727,19.529562,6.745515,0,97.055943,14.04936,48.499829,204.361722,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,8.232,15.00135,346.5

52,12:45-13:00,38.64,37.89052,124.384996,130.580717,0,148.982313,7.686,0,22.630299,27.63898,60.424,1.169503,21.929378,3.094586,5.534085,48.849727,19.529562,6.745515,0,97.055943,14.04936,48.499829,204.361722,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,8.232,15.00135,346.5

53,13:00-13:15,34.224,37.89052,124.384996,130.580717,0,148.982313,7.686,0,22.630299,27.63898,60.424,1.169503,21.929378,3.094586,5.534085,48.849727,19.529562,6.745515,0,97.055943,42.14808,48.499829,204.361722,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,8.232,15.00135,346.5

54,13:15-13:30,34.224,37.89052,124.384996,130.580717,0,148.982313,7.686,0,22.630299,27.63898,60.424,1.169503,21.929378,3.094586,5.534085,48.849727,4.272092,6.745515,0,97.055943,42.14808,48.499829,204.361722,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,8.232,15.00135,346.5

55,13:30-13:45,34.224,37.89052,124.384996,130.580717,0,148.982313,7.686,0,22.630299,27.63898,60.424,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,204.361722,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,7.203,15.00135,277.875

56,13:45-14:00,34.224,37.89052,124.384996,130.580717,0,148.982313,7.686,0,22.630299,27.63898,60.424,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,204.361722,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,7.203,15.00135,277.875

57,14:00-14:15,34.224,37.89052,124.384996,130.580717,0,148.982313,10.248,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,204.361722,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,7.203,15.00135,277.875

58,14:15-14:30,34.224,37.89052,124.384996,130.580717,0,148.982313,10.248,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,204.361722,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,7.203,15.00135,277.875

59,14:30-14:45,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,204.361722,39.450269,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,5.292,15.00135,277.875

60,14:45-15:00,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,204.361722,39.450269,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,5.292,15.00135,277.875

61,15:00-15:15,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,62.748,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,204.361722,39.450269,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,5.292,15.00135,277.875

62,15:15-15:30,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,62.748,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,204.361722,39.450269,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,5.292,15.00135,277.875

63,15:30-15:45,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,62.748,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,204.361722,39.450269,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.41,15.00135,277.875

64,15:45-16:00,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,62.748,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,204.361722,39.450269,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.41,15.00135,277.875

65,16:00-16:15,34.224,37.89052,124.384996,130.580717,0,148.982313,5.124,0,22.630299,27.63898,62.748,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,249.803856,39.450269,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.41,15.00135,277.875

66,16:15-16:30,34.224,37.89052,124.384996,130.580717,0,148.982313,5.124,0,22.630299,27.63898,62.748,1.169503,21.929378,3.094586,5.534085,48.849727,0,6.745515,0,97.055943,42.14808,48.499829,272.29254,39.450269,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.41,15.00135,277.875

67,16:30-16:45,34.224,37.89052,124.384996,130.580717,0,148.982313,5.124,0,22.630299,27.63898,62.748,1.169503,21.929378,3.094586,5.534085,48.849727,4.272092,6.745515,0,97.055943,42.14808,48.499829,272.29254,59.175403,198.292691,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.116,15.00135,277.875

68,16:45-17:00,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,62.748,1.169503,21.929378,3.094586,5.534085,48.849727,16.783217,6.745515,0,97.055943,42.14808,48.499829,298.529338,59.175403,198.292691,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,48.878291,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.116,15.00135,277.875

69,17:00-17:15,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,18.308964,6.745515,0,97.055943,42.14808,48.499829,324.766136,59.175403,198.292691,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,48.878291,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.116,15.00135,277.875

70,17:15-17:30,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,18.308964,6.745515,0,97.055943,42.14808,48.499829,324.766136,59.175403,198.292691,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,48.878291,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.116,15.00135,277.875

71,17:30-17:45,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,16.783217,6.745515,0,97.055943,42.14808,48.499829,351.002934,59.175403,198.292691,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,48.878291,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.822,15.00135,294.75

72,17:45-18:00,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,16.783217,6.745515,0,97.055943,42.14808,48.499829,377.239732,59.175403,198.292691,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,48.878291,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.822,15.00135,306

73,18:00-18:15,34.224,37.89052,124.384996,130.580717,0,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,18.308964,6.745515,0,97.055943,42.14808,48.499829,377.239732,59.175403,198.292691,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.528,15.00135,317.25

74,18:15-18:30,34.224,37.89052,124.384996,130.580717,6.184414,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,79.338844,6.745515,0,97.055943,42.14808,48.499829,403.47653,59.175403,198.292691,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.528,15.00135,325.125

75,18:30-18:45,34.224,37.89052,124.384996,130.580717,11.258804,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,79.338844,6.745515,0,97.055943,42.14808,48.499829,429.713328,59.175403,224.80585,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.234,15.00135,330.75

76,18:45-19:00,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,79.338844,6.922624,0,97.055943,42.14808,50.070673,429.713328,59.175403,236.675996,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.234,15.00135,336.375

77,19:00-19:15,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,79.338844,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,236.675996,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,2.646,15.00135,342

78,19:15-19:30,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,7.9422,0,22.630299,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,79.338844,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,248.546142,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,2.646,15.00135,348.975

79,19:30-19:45,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,7.9422,0,21.01977,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,79.338844,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,248.546142,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,49.138975,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,2.793,15.00135,279

80,19:45-20:00,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,7.9422,0,21.01977,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,260.416289,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,49.790686,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,2.793,15.00135,279

81,20:00-20:15,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,7.9422,0,21.01977,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,260.416289,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,49.790686,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,2.94,15.00135,279

82,20:15-20:30,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,7.9422,0,21.01977,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,272.286435,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,49.790686,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,2.94,15.00135,279

83,20:30-20:45,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,7.9422,0,21.01977,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,272.286435,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,49.790686,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,2.94,15.00135,279

84,20:45-21:00,34.224,37.89052,124.384996,130.580717,18.800616,148.982313,7.9422,0,21.01977,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,284.156581,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,3.3,0,49.790686,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,2.94,15.00135,279

85,21:00-21:15,34.224,37.89052,124.384996,130.580717,18.800616,148.982313,5.8926,0,21.01977,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,284.156581,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,3.3,0,49.790686,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.087,15.00135,279

86,21:15-21:30,34.224,37.89052,124.384996,130.580717,18.800616,148.982313,5.8926,0,21.01977,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,296.026728,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,3.3,0,49.790686,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.087,15.00135,279

87,21:30-21:45,34.224,37.89052,124.384996,130.580717,18.800616,148.982313,5.8926,0,21.01977,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,296.026728,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,3.3,0,49.790686,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.234,15.00135,279

88,21:45-22:00,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,5.8926,0,21.01977,27.63898,61.586,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,307.896874,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,50.442396,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.234,15.00135,279

89,22:00-22:15,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,5.8926,0,21.01977,27.63898,76.692,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,307.896874,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,50.442396,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.116,15.00135,279

90,22:15-22:30,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,5.8926,0,21.01977,27.63898,76.692,1.169503,21.929378,3.094586,5.534085,48.849727,22.886205,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,321.666244,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,50.442396,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.116,15.00135,279

91,22:30-22:45,34.224,39.469291,124.384996,130.580717,18.838674,148.982313,3.0744,0,21.01977,27.63898,75.53,1.169503,21.929378,3.094586,5.534085,48.849727,19.529562,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,321.666244,8.492299,0,10.235073,182.023943,68.158761,34.831253,44.406419,19.6614,0,50.442396,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.675,15.00135,279

92,22:45-23:00,34.224,37.89052,124.384996,130.580717,12.368827,148.982313,1.7934,0,21.01977,27.63898,75.53,1.169503,21.929378,3.094586,5.534085,48.849727,19.529562,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,50.442396,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.675,15.00135,279

93,23:00-23:15,34.224,37.89052,124.384996,130.580717,12.368827,148.982313,0.5124,0,21.01977,27.63898,73.206,1.169503,21.929378,3.094586,5.534085,48.849727,19.529562,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,50.442396,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.822,15.00135,279

94,23:15-23:30,34.224,37.89052,124.384996,130.580717,12.368827,148.982313,5.8926,0,21.01977,27.63898,73.206,1.169503,21.929378,3.094586,5.534085,48.849727,19.529562,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,50.442396,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,3.822,15.00135,279

95,23:30-23:45,34.224,37.89052,124.384996,130.580717,12.368827,148.982313,10.1199,0,21.01977,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,48.849727,19.529562,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,50.442396,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.263,15.00135,279

96,23:45-24:00,34.224,37.89052,124.384996,130.580717,12.368827,148.982313,10.1199,0,21.01977,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,48.849727,19.529562,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,50.442396,0,0,0,76.039376,0,0,0,58.184191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.334125,4.263,15.00135,279

