Block,Time,KOLDAM,ANTA_LF,KISHANGANGA,JHAJJAR,TANAKPUR,TANDA2,SINGRAULI,RIHAND2,UNCHAHAR2,NJPC,DADRI_CRF,TEHRI,RIHAND3,CHAMERA3,DULHASTI,CHAMERA1,RIHAND1,ANTA_RF,UNCHAHAR1,RAPPB,AURY_RF,AURY_LF,AURY_CRF,AURY_GF,UNCHAHAR4,SINGRAULI_HYDRO,CHAMERA2,DADRI_LF,KHSTPP-II,URI2,URI,SASAN,DHAULIGNGA,RAPPC,FSTPP I & II,DADRI_RF,SEWA2,TALA,KHSTPP-I,BSIUL,PARBATI3,ANTA_CRF,BRBCL,RAMPUR,UNCHAHAR3,NAPP,DADRT2,DADRI_GF,ANTA_GF,KOTESHWR,SALAL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,331.509500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,11.455411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,90.134920,30.553191,45.348180,404.741205,35.365878,49.182189,6.158441,0.000000,10.203688,25.573590,19.983934,6.378900,3.075886,0.000000,14.497500,0.000000,13.085331,36.850325,363.860735,0.000000,0.000000,34.306884,81.422792,134.59,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,331.509500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,11.455411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,90.134920,30.553191,45.348180,404.741205,35.365878,49.182189,6.158441,0.000000,10.203688,25.573590,19.983934,6.378900,3.075886,0.000000,14.497500,0.000000,13.085331,36.850325,363.860735,0.000000,0.000000,34.306884,81.422792,135.31,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,331.509500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,11.455411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,90.134920,30.553191,45.348180,404.741205,35.365878,49.182189,6.158441,0.000000,10.203688,25.573590,19.983934,6.378900,0.000000,0.000000,14.497500,0.000000,13.085331,36.850325,363.860735,0.000000,0.000000,34.306884,81.422792,135.31,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,331.509500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,11.455411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,90.134920,30.553191,45.348180,404.741205,35.365878,49.182189,6.158441,0.000000,5.101844,25.573590,19.983934,6.378900,0.000000,0.000000,14.497500,0.000000,13.085331,36.850325,363.860735,0.000000,0.000000,34.306884,81.422792,135.31,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,331.509500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,11.455411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,90.134920,30.553191,45.348180,404.741205,35.365878,49.182189,6.158441,0.000000,5.101844,25.573590,19.983934,6.378900,0.000000,0.000000,14.497500,0.000000,13.085331,36.850325,363.860735,0.000000,0.000000,34.306884,81.422792,135.31,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,331.509500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,11.455411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,90.134920,30.553191,45.348180,404.741205,35.365878,49.182189,6.158441,0.000000,5.101844,25.573590,19.983934,6.378900,0.000000,0.000000,14.497500,0.000000,13.085331,36.850325,363.860735,0.000000,0.000000,34.306884,81.422792,135.31,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,331.509500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,45.880722,41.230890,0.000000,0.000000,11.455411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.684098,38.186531,0.000000,90.134920,30.553191,45.348180,402.305625,35.365878,49.182189,6.158441,0.000000,5.101844,25.573590,19.983934,12.757800,0.000000,0.000000,14.497500,0.000000,13.085331,36.850325,363.860735,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,331.509500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,45.880722,41.230890,0.000000,0.000000,11.455411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.684098,38.186531,0.000000,90.134920,30.553191,45.348180,402.305625,35.365878,49.182189,6.158441,0.000000,5.101844,25.573590,19.983934,12.757800,0.000000,0.000000,14.497500,0.000000,13.085331,36.850325,363.860735,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,331.509500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,45.880722,41.230890,0.000000,0.000000,11.458154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.647120,38.186531,0.000000,90.134920,30.553191,45.348180,402.305625,35.365878,49.182189,6.158441,0.000000,5.101844,25.573590,19.983934,12.757800,0.000000,0.000000,14.497500,0.000000,13.468315,36.850325,363.956835,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,331.509500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,45.880722,41.230890,0.000000,0.000000,11.458154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.647120,38.186531,0.000000,123.760228,30.553191,45.348180,402.305625,35.365878,49.182189,6.158441,0.000000,5.101844,25.573590,19.983934,12.757800,0.000000,0.000000,14.497500,0.000000,13.468315,36.850325,363.956835,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,410.762500,11.390396,0.000000,134.643115,114.167812,26.100622,148.457686,0.000000,65.029986,119.522827,28.089204,45.880722,41.230890,0.000000,0.000000,11.431468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.647120,38.186531,0.000000,123.856878,30.553191,45.348180,402.305625,35.365878,49.182189,9.947508,0.000000,5.101844,25.573590,20.003264,12.757800,0.000000,0.000000,14.497500,0.000000,13.383941,36.850325,363.724815,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,507.412500,11.390396,0.000000,134.643115,114.167812,22.826507,148.457686,0.000000,65.029986,119.522827,28.089204,45.880722,41.230890,0.000000,0.000000,11.431468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.647120,38.186531,0.000000,123.856878,30.553191,45.348180,402.305625,35.365878,49.182189,9.947508,0.000000,5.101844,25.573590,28.826539,12.757800,0.000000,0.000000,14.497500,0.000000,13.383941,36.850325,363.724815,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,583.277918,11.390396,0.000000,134.643115,114.167812,35.396130,148.457686,0.000000,65.273544,119.522827,28.089204,45.880722,41.230890,0.000000,0.000000,11.726448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,123.856878,30.553191,45.348180,402.305625,35.365878,49.182189,9.947508,0.000000,5.101844,25.573590,28.826539,12.757800,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,364.394436,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,583.277918,11.390396,0.000000,134.643115,114.167812,35.396130,148.457686,0.000000,65.273544,119.522827,28.089204,45.880722,41.230890,0.000000,0.000000,11.726448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,123.856878,30.553191,45.348180,402.305625,35.365878,49.182189,9.947508,0.000000,5.101844,25.573590,28.826539,12.757800,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,400.526202,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,583.277918,11.390396,0.000000,134.643115,114.167812,35.396130,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,11.726448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,123.450948,30.553191,45.348180,402.305625,35.365878,49.182189,9.947508,0.000000,5.101844,25.573590,29.000509,19.136700,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,448.851202,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,583.277918,11.390396,0.000000,134.643115,114.167812,35.396130,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,11.726448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,123.450948,30.553191,45.348180,402.305625,35.365878,49.182189,9.947508,0.000000,5.101844,25.573590,29.000509,19.136700,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,497.176202,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,583.277918,11.390396,0.000000,134.643115,114.167812,35.396130,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,11.726448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,402.305625,35.365878,49.182189,13.272268,0.000000,5.101844,25.573590,31.919339,19.002743,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,545.501202,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,583.277918,11.390396,0.000000,134.643115,114.167812,35.396130,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,11.726448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,402.305625,35.365878,49.182189,13.272268,0.000000,5.101844,25.573590,31.919339,19.002743,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,130.48,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,583.277918,11.390396,0.000000,134.643115,114.167812,35.396130,148.457686,0.000000,65.273544,119.522827,28.089204,31.744499,41.230890,0.000000,0.000000,11.726448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,131.498665,31.333273,45.348180,402.305625,35.365878,49.182189,9.947508,0.000000,5.101844,25.573590,29.000509,19.002743,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,130.48,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,583.277918,11.390396,0.000000,134.643115,114.167812,35.396130,148.457686,0.000000,65.273544,119.522827,28.089204,31.744499,41.230890,0.000000,0.000000,11.726448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,131.492228,31.333273,45.348180,402.305625,35.365878,49.182189,9.947508,0.000000,5.101844,25.573590,29.000509,19.002743,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,125.64,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,587.554680,11.390396,0.000000,134.643115,114.167812,35.415460,148.457686,0.000000,65.273544,119.522827,28.089204,31.744499,41.230890,0.000000,0.000000,15.379431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.548988,31.333273,45.348180,400.131000,35.365878,49.182189,12.962988,0.000000,5.101844,25.573590,32.015989,19.002743,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,120.81,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,587.554680,11.390396,0.000000,134.643115,114.167812,35.415460,148.457686,0.000000,65.273544,119.522827,28.089204,31.744499,41.230890,0.000000,0.000000,15.379431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.548988,31.333273,45.348180,400.131000,35.365878,49.182189,12.962988,0.000000,5.101844,25.573590,32.015989,19.002743,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,120.81,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,587.554680,11.390396,0.000000,134.643115,114.167812,40.327926,148.457686,0.000000,65.273544,119.522827,28.089204,31.744499,41.230890,0.000000,0.000000,15.379431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,50.149752,400.131000,35.365878,49.182189,13.281933,0.000000,5.101844,25.573590,31.957999,19.002743,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,587.554680,11.390396,0.000000,134.643115,114.167812,40.615230,148.457686,0.000000,65.273544,119.522827,28.089204,31.744499,41.230890,0.000000,0.000000,15.379431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,50.149752,400.131000,35.365878,49.182189,13.281933,0.000000,5.101844,25.573590,31.957999,19.002743,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,587.554680,11.390396,0.000000,134.643115,114.167812,40.615230,148.457686,0.000000,65.273544,119.522827,28.089204,31.744499,41.230890,0.000000,0.000000,15.379431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,5.101844,25.573590,31.957999,12.668495,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,587.554680,11.390396,0.000000,134.643115,114.167812,40.615230,148.457686,0.000000,65.273544,119.522827,28.089204,31.744499,41.230890,0.000000,0.000000,15.379431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,5.101844,25.573590,31.957999,12.668495,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,135.31,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,587.554680,11.390396,0.000000,134.643115,114.167812,40.970032,148.457686,0.000000,65.273544,119.522827,28.089204,31.744499,41.230890,0.000000,0.000000,15.379431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,5.101844,25.573590,31.359059,12.668495,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,119.85,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,587.554680,11.390396,0.000000,134.643115,114.167812,40.970032,148.457686,0.000000,65.273544,119.522827,28.089204,31.744499,41.230890,0.000000,0.000000,15.379431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,5.101844,25.573590,31.359059,12.668495,0.000000,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,101.48,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,587.554680,11.390396,0.000000,134.643115,114.167812,40.970032,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,15.379431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,5.101844,25.573590,31.359059,12.668495,3.075886,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,92.78,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,587.554680,11.390396,0.000000,134.643115,114.167812,40.970032,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,15.379431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,50.149752,400.131000,35.365878,49.182189,13.281933,0.000000,10.203688,25.573590,31.359059,12.668495,4.921418,0.000000,14.497500,0.000000,20.960486,36.850325,581.588282,0.000000,0.000000,35.259853,81.422792,86.98,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,18.194736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.779169,0.000000,142.573852,30.553191,50.149752,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.359059,19.002743,31.605346,0.000000,14.497500,0.000000,25.506032,36.850325,640.903185,0.000000,0.000000,38.881135,81.422792,79.25,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.359059,19.002743,31.605346,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,75.39,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,19.002743,31.605346,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,73.45,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,19.002743,31.605346,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,69.59,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,19.002743,31.605346,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,64.76,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,19.002743,31.605346,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,59.92,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,19.002743,4.921418,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,57.02,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,6.334248,3.075886,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,35.259853,81.422792,53.16,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,6.334248,3.075886,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,35.259853,81.422792,50.26,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,6.334248,3.075886,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,35.259853,81.422792,49.29,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,6.334248,0.000000,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,35.259853,81.422792,49.29,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.702588,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,19.002743,0.000000,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,49.29,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721077,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,19.002743,0.000000,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,48.32,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721077,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,19.002743,0.000000,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,49.29,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721077,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,19.002743,0.000000,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,49.29,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,149.510253,0.000000,65.273544,119.522827,29.537786,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721077,38.779169,0.000000,142.573852,30.553191,45.348180,400.131000,36.259601,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,19.002743,0.000000,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,38.881135,81.422792,47.36,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721077,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,6.334248,0.000000,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,35.259853,81.422792,42.53,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,631.269572,11.390396,0.000000,129.027750,114.167812,40.970032,148.457686,0.000000,65.273544,119.522827,28.089204,47.780431,41.230890,0.000000,0.000000,19.315502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721077,38.186531,0.000000,142.573852,30.553191,45.348180,400.131000,35.365878,49.182189,13.281933,0.000000,15.274612,25.573590,31.679937,6.334248,0.000000,0.000000,14.497500,0.000000,25.506032,36.850325,663.772828,0.000000,0.000000,35.259853,81.422792,39.63,0,0,0,0,0

